"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60600300003154","Nodes","3154,","21.000000","31.078009","DDS demands","Known Flow","391203.747606","804211.121043","","0.000000","","-33.189998","","","","","-28.540001","","","","","","","","","","-55.200070","-61.730000","","","","","C2 PROFILE","","","","","D1 PROFILE","","","","","","","","","",""
"60600300115711","Nodes","115711,","21.000000","31.053645","Default Known Flow Node","Known Flow","391252.122619","804150.371026","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300006588","Nodes","6588,","21.000000","26.986025","DDS demands","Known Flow","391189.622602","803877.995952","","0.000000","-7.239999","","","","","","-14.199999","","","","","","","","","","-19.172031","-21.439999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300114379","Nodes","114379,","21.000000","26.692830","Default Known Flow Node","Known Flow","391078.372572","803575.120870","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003682","Nodes","3682,","21.000000","28.755052","DDS demands","Known Flow","391408.997662","803995.370984","","0.000000","","","","","","","-28.990000","","","","","","","","","","-25.923377","-28.990000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300006860","Nodes","6860,","21.000000","31.102040","Default Known Flow Node","Known Flow","391265.622623","804132.121021","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300007656","Nodes","7656,","21.000000","27.199187","DDS demands","Known Flow","391335.122642","803712.495907","","0.000000","","","","","","","-7.860000","","","","","","","","","","-7.028552","-7.860000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300115524","Nodes","115524,","21.000000","27.852354","Default Known Flow Node","Known Flow","391431.747668","803748.870917","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300007272","Nodes","7272,","21.000000","26.705372","DDS demands","Known Flow","391394.247658","803588.370873","","0.000000","","","","","","","-6.500000","","","","","","","","","","-5.812416","-6.500000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300007274","Nodes","7274,","21.000000","26.805844","DDS demands","Known Flow","391361.497649","803574.620869","","0.000000","","","","","","","-3.499999","","","","","","","","","","-3.129762","-3.499999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300006761","Nodes","P07111832, Airyhall Road, 23.2","24.000000","24.518971","CSEP DDS Matched","Known Flow","390820.554791","803862.490067","","0.000000","-7.459999","","","","","","","-23.200001","","","","","","","","","-27.416721","-30.660000","","","","C1 PROFILE","","","","","","","DC PROFILE","","","","","","","","",""
"60600300102610","Nodes","102610,","21.000000","30.158437","Default Known Flow Node","Known Flow","390787.139493","804176.557033","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300114409","Nodes","114409,","21.000000","28.722195","Default Known Flow Node","Known Flow","390802.122497","804171.746032","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003120","Nodes","3120,","21.000000","27.078460","DDS demands","Known Flow","390878.386517","804064.025003","","0.000000","","","","","","","-39.040000","","","","","","","","","","-34.910265","-39.040000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300003121","Nodes","3121,","21.000000","27.027135","DDS demands","Known Flow","390826.359503","804040.185996","","0.000000","","","","","","","-10.399999","","","","","","","","","","-9.299865","-10.399999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300102618","Nodes","102618,","21.000000","27.267881","Default Known Flow Node","Known Flow","391146.071590","803804.207932","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102620","Nodes","102620,","21.000000","25.151201","Default Known Flow Node","Known Flow","390946.777536","803937.999968","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003676","Nodes","3676,","21.000000","24.724716","DDS demands","Known Flow","391028.530558","803931.300967","","0.000000","-3.380000","","","","","","-46.109999","","","","","","","","","","-44.254842","-49.489999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300003152","Nodes","3152,","21.000000","32.263705","DDS demands","Known Flow","391310.624635","804181.325035","","0.000000","-0.790000","","","","","","-11.430000","","","","","","","","","","-10.927343","-12.220000","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300003160","Nodes","3160,","21.000000","29.934953","Default Known Flow Node","Known Flow","391315.906636","804190.339037","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003159","Nodes","3159,","21.000000","29.153563","DDS demands","Known Flow","391355.136647","804140.063023","","0.000000","","","","","","","-35.090000","","","","","","","","","","-31.378107","-35.090000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300102628","Nodes","102628,","21.000000","28.950903","Default Known Flow Node","Known Flow","391430.085668","804216.331044","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300115712","Nodes","115712,","21.000000","29.150039","Default Known Flow Node","Known Flow","391362.581649","804151.540026","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102630","Nodes","102630,","21.000000","28.215079","Default Known Flow Node","Known Flow","390853.314511","804105.304014","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102632","Nodes","102632,","21.000000","26.934667","Default Known Flow Node","Known Flow","391118.410583","803815.372935","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102633","Nodes","102633,","21.000000","31.648762","Default Known Flow Node","Known Flow","391314.381636","804168.810031","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300006760","Nodes","6760,","21.000000","26.080266","Default Known Flow Node","Known Flow","390880.679518","803980.434980","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102638","Nodes","102638,","21.000000","24.354320","Default Known Flow Node","Known Flow","390966.879541","803819.004936","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003679","Nodes","3679,","21.000000","26.292037","DDS demands","Known Flow","391034.872560","803767.870922","","0.000000","","","","","","","-11.490000","","","","","","","","","","-10.274563","-11.490000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300102641","Nodes","102641,","21.000000","26.345713","Default Known Flow Node","Known Flow","390903.298524","804014.649989","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300115701","Nodes","115701,","21.000000","24.662985","Default Known Flow Node","Known Flow","390923.451530","803910.844961","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300115704","Nodes","115704,","21.000000","24.843923","Default Known Flow Node","Known Flow","391032.017559","803935.511968","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300114692","Nodes","114692,","21.000000","29.019031","Default Known Flow Node","Known Flow","391402.975660","804101.356013","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300000202","Nodes","P12129859, SITE@AIRYHALL ROAD, -32.59SCMH","24.000000","24.530075","CSEP Unmatched","Known Flow","390875.881230","803890.530741","","0.000000","","","","","","","","","","","","","","","-32.590000","","-29.142561","-32.590000","","","","","","","","","","","","","","","","","","DC PROFILE","",""
"60600300102651","Nodes","102651,","21.000000","24.444314","Default Known Flow Node","Known Flow","390830.674504","803863.987948","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300115494","Nodes","115494,","21.000000","24.438464","Default Known Flow Node","Known Flow","390827.372504","803860.620947","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003179","Nodes","3179,","21.000000","37.107030","DDS demands","Known Flow","391147.122591","804688.996173","","0.000000","","","","","","","-18.570000","","","","","","","","","","-16.605626","-18.570000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300115354","Nodes","115354,","21.000000","31.982224","Default Known Flow Node","Known Flow","391271.872624","804432.371103","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300008304","Nodes","8304,","21.000000","29.060532","DDS demands","Known Flow","390823.997503","804624.871155","","0.000000","","","","","","","-19.739999","","","","","","","","","","-17.651861","-19.739999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300114880","Nodes","114880,","21.000000","28.929081","Default Known Flow Node","Known Flow","390876.872517","804644.746161","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003184","Nodes","3184,","21.000000","35.581606","DDS demands","Known Flow","391287.872629","804789.621200","","0.000000","","","","","","","-26.089999","","","","","","","","","","-23.330144","-26.089999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300003178","Nodes","3178,","21.000000","35.842972","DDS demands","Known Flow","391215.372609","804746.121188","","0.000000","","","","","","","-4.070000","","","","","","","","","","-3.639467","-4.070000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300003155","Nodes","3155,","21.000000","31.539222","DDS demands","Known Flow","391137.872588","804236.496050","","0.000000","","","","","","","-20.629999","","","","","","","","","","-18.447715","-20.629999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300007387","Nodes","7387,","21.000000","34.319049","Default Known Flow Node","Known Flow","391265.872623","804991.996255","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003143","Nodes","3143,","21.000000","38.352336","DDS demands","Known Flow","391091.247575","804655.371164","","0.000000","","","","","","","-3.000000","","","","","","","","","","-2.682653","-3.000000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300115746","Nodes","115746,","21.000000","38.498383","Default Known Flow Node","Known Flow","391074.622571","804683.496171","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300007957","Nodes","7957,","21.000000","32.041715","DDS demands","Known Flow","391247.122618","804424.371101","","0.000000","","","","","","","-11.669999","","","","","","","","","","-10.435522","-11.669999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300007390","Nodes","Mannofield DG, GCU, Tel, Profiled, Site ID 1388","21.000000","42.000001","Default Known Pressure Node","Known Pressure","391124.622584","804651.621163","","3398.470068","","","","","","","","","","","","","","","","","2857.232287","3195.230891","","","","","","","","","","","","","","","","","","","",""
"60600300115024","Nodes","115024,","21.000000","27.028910","Default Known Flow Node","Known Flow","390777.372490","804551.496135","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300115731","Nodes","115731,","21.000000","27.072897","Default Known Flow Node","Known Flow","390774.122489","804563.371139","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003182","Nodes","3182,","21.000000","35.715915","DDS demands","Known Flow","391153.997592","804902.746231","","0.000000","","","","","","","-15.209999","","","","","","","","","","-13.601054","-15.209999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300115332","Nodes","115332,","21.000000","31.582833","Default Known Flow Node","Known Flow","391108.747580","804297.996066","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300114470","Nodes","114470,","21.000000","27.990813","Default Known Flow Node","Known Flow","390832.122505","804692.746174","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300114603","Nodes","114603,","21.000000","36.928789","Default Known Flow Node","Known Flow","391157.622593","804698.996175","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300115741","Nodes","115741,","21.000000","38.901304","Default Known Flow Node","Known Flow","391067.247569","804664.371166","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102691","Nodes","102691,","21.000000","35.520307","Default Known Flow Node","Known Flow","390906.317525","804549.421135","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102692","Nodes","102692,","21.000000","31.318812","Default Known Flow Node","Known Flow","391030.969559","804777.745197","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003142","Nodes","3142,","21.000000","29.815543","DDS demands","Known Flow","391057.997566","804729.121184","","0.000000","","","","","","","-26.760000","","","","","","","","","","-23.929272","-26.760000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300102694","Nodes","102694,","21.000000","29.859244","Default Known Flow Node","Known Flow","391074.588571","804698.156175","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003150","Nodes","3150,","21.000000","33.602944","DDS demands","Known Flow","391094.526007","804336.615107","","0.000000","","","","","","","-20.850000","","","","","","","","","","-18.644443","-20.850000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300102696","Nodes","102696,","21.000000","33.287861","Default Known Flow Node","Known Flow","391071.517570","804325.514074","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300006503","Nodes","6503,","21.000000","34.788092","DDS demands","Known Flow","391168.865596","804372.677087","","0.000000","","","","","","","-6.190000","","","","","","","","","","-5.535208","-6.190000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300102698","Nodes","102698,","21.000000","34.562229","Default Known Flow Node","Known Flow","391155.661593","804366.260085","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102699","Nodes","102699,","21.000000","33.560506","Default Known Flow Node","Known Flow","391234.310614","804290.365064","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003161","Nodes","3161,","21.000000","30.048849","DDS demands","Known Flow","391324.497639","804203.246041","","0.000000","","","","","","","-12.789999","","","","","","","","","","-11.437046","-12.789999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300102702","Nodes","102702,","21.000000","29.959726","Default Known Flow Node","Known Flow","391317.767637","804193.151038","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102703","Nodes","102703,","21.000000","35.381456","Default Known Flow Node","Known Flow","390857.700512","804415.771098","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003122","Nodes","3122,","21.000000","28.001228","DDS demands","Known Flow","390917.872528","804698.246175","","0.000000","","","","","","","-34.159999","","","","","","","","","","-30.546482","-34.159999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300102706","Nodes","102706,","21.000000","27.957363","Default Known Flow Node","Known Flow","391023.121557","804710.411179","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003165","Nodes","3165,","21.000000","29.650191","DDS demands","Known Flow","391377.997653","804283.246062","","0.000000","","","","","","","-52.810003","","","","","","","","","","-47.223648","-52.810003","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300006501","Nodes","6501,","21.000000","31.970150","DDS demands","Known Flow","390985.639547","804284.131063","","0.000000","","","","","","","-26.139998","","","","","","","","","","-23.374854","-26.139998","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300115736","Nodes","115736,","21.000000","35.504957","Default Known Flow Node","Known Flow","390917.622528","804614.746152","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003148","Nodes","3148,","21.000000","35.502553","DDS demands","Known Flow","391036.266560","804383.231090","","0.000000","","","","","","","-19.190000","","","","","","","","","","-17.160042","-19.190000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300003147","Nodes","3147,","21.000000","35.113161","DDS demands","Known Flow","391023.059557","804438.950105","","0.000000","","","","","","","-11.329999","","","","","","","","","","-10.131488","-11.329999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300115757","Nodes","115757,","21.000000","37.491261","Default Known Flow Node","Known Flow","391003.872552","804814.621207","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300001364","Nodes","1364,","21.000000","38.127336","Default Known Flow Node","Known Flow","391052.002467","804725.728200","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102716","Nodes","102716,","21.000000","35.657263","Default Known Flow Node","Known Flow","391156.940593","804402.467095","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102719","Nodes","102719,","21.000000","33.967231","Default Known Flow Node","Known Flow","391211.205608","804310.687070","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102720","Nodes","102720,","21.000000","34.187446","Default Known Flow Node","Known Flow","391235.188614","804394.645093","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300007956","Nodes","7956,","21.000000","32.818940","DDS demands","Known Flow","391255.747620","804400.496094","","0.000000","","","-4.210000","","","","","","","","","","","","","","-3.764657","-4.210000","","","","","","C3 PROFILE","","","","","","","","","","","","","",""
"60600300102722","Nodes","102722,","21.000000","32.652943","Default Known Flow Node","Known Flow","391287.488629","804707.945178","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102723","Nodes","102723,","21.000000","32.456951","Default Known Flow Node","Known Flow","391350.337646","804697.727175","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102724","Nodes","102724,","21.000000","32.456951","Default Known Flow Node","Known Flow","391349.981646","804711.746179","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102728","Nodes","102728,","21.000000","31.708075","Default Known Flow Node","Known Flow","390954.378538","804269.288058","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003104","Nodes","3104,","21.000000","31.104382","DDS demands","Known Flow","390992.875549","804811.311206","","0.000000","","","","","","","-26.619999","","","","","","","","","","-23.804081","-26.619999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300102730","Nodes","102730,","21.000000","31.104382","Default Known Flow Node","Known Flow","391028.481558","804746.747188","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003149","Nodes","3149,","21.000000","35.593314","DDS demands","Known Flow","391065.026568","804397.172093","","0.000000","","","","","","","-16.079999","","","","","","","","","","-14.379023","-16.079999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300102732","Nodes","102732,","21.000000","38.648005","Default Known Flow Node","Known Flow","391079.040572","804628.207156","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102735","Nodes","102735,","21.000000","32.456951","Default Known Flow Node","Known Flow","391344.440644","804689.768173","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300115735","Nodes","115735,","21.000000","35.449642","Default Known Flow Node","Known Flow","390905.747525","804609.371151","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003163","Nodes","3163,","21.000000","34.502882","DDS demands","Known Flow","391182.198407","804365.747654","","0.000000","","","","","","","-8.510000","","","","","","","","","","-7.609794","-8.510000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300007395","Nodes","7395,","21.000000","30.339792","Default Known Flow Node","Known Flow","391316.329637","804213.495043","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102741","Nodes","102741,","21.000000","35.461807","Default Known Flow Node","Known Flow","390889.082520","804597.412148","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300007959","Nodes","7959,","21.000000","31.656058","DDS demands","Known Flow","391191.747603","804414.121098","","0.000000","","","","","","","-11.470000","","","","","","","","","","-10.256680","-11.470000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300003164","Nodes","3164,","21.000000","30.931674","DDS demands","Known Flow","391299.622632","804411.121097","","0.000000","-1.609999","","","","","","-20.139999","","","","","","","","","","-19.449238","-21.749999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300114957","Nodes","114957,","21.000000","30.984224","Default Known Flow Node","Known Flow","390826.622503","804200.496040","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102750","Nodes","102750,","21.000000","35.623618","Default Known Flow Node","Known Flow","390959.295539","804392.074092","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003141","Nodes","3141,","21.000000","31.977825","DDS demands","Known Flow","391008.284553","804818.554208","","0.000000","","","","","","","-6.760000","","","","","","","","","","-6.044912","-6.760000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300102754","Nodes","102754,","21.000000","33.694829","Default Known Flow Node","Known Flow","391185.730601","804360.556083","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102757","Nodes","102757,","21.000000","32.622676","Default Known Flow Node","Known Flow","391302.058633","804717.469180","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300102758","Nodes","102758,","21.000000","32.456951","Default Known Flow Node","Known Flow","391355.665647","804730.794184","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300003176","Nodes","3176,","21.000000","29.565638","DDS demands","Known Flow","391413.497663","804438.621105","","0.000000","-6.000000","","","","","","-8.380000","","","","","","","","","","-12.858853","-14.380000","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300003183","Nodes","3183,","21.000000","34.257609","DDS demands","Known Flow","391270.247624","804995.996256","","0.000000","","","","","","","-41.819997","","","","","","","","","","-37.396189","-41.819997","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300002613","Nodes","2613,","21.000000","33.018498","DDS demands","Known Flow","391004.372552","805357.371355","","0.000000","","","","","","","-13.359999","","","","","","","","","","-11.946751","-13.359999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300115766","Nodes","115766,","21.000000","34.621431","Default Known Flow Node","Known Flow","391371.497652","805064.371275","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300002519","Nodes","2519,","21.000000","34.444797","DDS demands","Known Flow","391329.622640","805038.621268","","0.000000","","","","","","","-39.680001","","","","","","","","","","-35.482568","-39.680001","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300003186","Nodes","3186,","21.000000","35.099016","DDS demands","Known Flow","391343.122644","804829.621211","","0.000000","","","","","","","-17.709998","","","","","","","","","","-15.836598","-17.709998","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300115267","Nodes","115267,","21.000000","35.672715","Default Known Flow Node","Known Flow","391171.872597","804933.371239","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300002471","Nodes","2471,","21.000000","33.069180","DDS demands","Known Flow","390972.122543","805032.746266","","0.000000","","","","","","","-12.040000","","","","","","","","","","-10.766383","-12.040000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300002615","Nodes","2615,","21.000000","33.634960","DDS demands","Known Flow","391176.622599","805021.371263","","0.000000","","","","","","","-2.869999","","","","","","","","","","-2.566405","-2.869999","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300002510","Nodes","2510,","21.000000","32.642491","DDS demands","Known Flow","391213.747609","805367.996357","","0.000000","","","","","","","-11.660000","","","","","","","","","","-10.426580","-11.660000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300003190","Nodes","3190,","21.000000","35.418874","DDS demands","Known Flow","391418.497664","804839.621214","","0.000000","","","","","","","-26.209998","","","","","","","","","","-23.437449","-26.209998","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300114307","Nodes","114307,","21.000000","32.862227","Default Known Flow Node","Known Flow","391255.247620","805134.246294","","0.000000","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","",""
"60600300008019","Nodes","8019,","21.000000","33.018101","DDS demands","Known Flow","391280.372627","805390.496364","","0.000000","","","","","","","-3.130000","","","","","","","","","","-2.798902","-3.130000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
"60600300002468","Nodes","2468,","21.000000","36.076389","DDS demands","Known Flow","390895.376522","805217.738317","","0.000000","-6.000000","","","","","","","","","","","","","","","","-5.365307","-6.000000","","","","C1 PROFILE","","","","","","","","","","","","","","","",""
"60600300002415","Nodes","2415,","21.000000","32.821085","DDS demands","Known Flow","390881.872518","805431.746375","","0.000000","","","","","","","-45.340000","","","","","","","","","","-40.543842","-45.340000","","","","","","","","","","D1 PROFILE","","","","","","","","","",""
