"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60600700001181","Nodes","1181","21.000000","44.069959","DDS demands","Known Flow","322411.728887","861290.886575","","0.000000","","","","","","","-11.430000","","","","","","-10.220911","-11.430000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001179","Nodes","1179","21.000000","44.409169","DDS demands","Known Flow","322447.228896","861329.386585","","0.000000","","","","","","","-7.289999","","","","","","-6.518848","-7.289999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001180","Nodes","1180","21.000000","44.409169","Default Known Flow Node","Known Flow","322460.978900","861313.386581","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000506","Nodes","506","21.000000","45.018774","DDS demands","Known Flow","322495.978910","861391.636602","","0.000000","","","","","","","-17.719999","","","","","","-15.845541","-17.719999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001245","Nodes","-1245","21.000000","45.173636","Default Known Flow Node","Known Flow","322460.228900","861376.761598","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001453","Nodes","1453","21.000000","44.742437","Default Known Flow Node","Known Flow","322257.228845","861387.511601","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001452","Nodes","1452","21.000000","44.742437","DDS demands","Known Flow","322318.728862","861384.136600","","0.000000","","","","","","","-9.260000","","","","","","-8.280457","-9.260000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001135","Nodes","1135","21.000000","44.947448","DDS demands","Known Flow","322273.978849","861334.886587","","0.000000","","","","","","","-10.270000","","","","","","-9.183618","-10.270000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001454","Nodes","1454","21.000000","45.168117","Default Known Flow Node","Known Flow","322317.853861","861344.261589","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001136","Nodes","1136","21.000000","43.975907","Default Known Flow Node","Known Flow","322218.103834","861333.636586","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000578","Nodes","578","21.000000","40.209996","DDS demands","Known Flow","322003.103776","861159.511539","","0.000000","","","","","","","-6.630000","","","","","","-5.928664","-6.630000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000242","Nodes","242","21.000000","39.965360","DDS demands","Known Flow","321809.228723","861065.386513","","0.000000","","","","","","","-5.369999","","","","","","-4.801949","-5.369999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000307","Nodes","307","21.000000","42.381873","DDS demands","Known Flow","322187.353826","861441.136615","","0.000000","","","","","","","-13.049999","","","","","","-11.669543","-13.049999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001476","Nodes","1476","21.000000","43.596538","Default Known Flow Node","Known Flow","322200.353829","861434.011614","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000627","Nodes","627","21.000000","36.930654","DDS demands","Known Flow","322090.978800","861286.136573","","0.000000","","","","","","","-8.039999","","","","","","-7.189511","-8.039999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001148","Nodes","1148","21.000000","43.480717","Default Known Flow Node","Known Flow","322252.103843","861482.011627","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000699","Nodes","-699","21.000000","43.607679","Default Known Flow Node","Known Flow","322271.175163","861473.858874","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001147","Nodes","1147","21.000000","43.447121","DDS demands","Known Flow","322273.228849","861479.136626","","0.000000","","","","","","","-8.949999","","","","","","-8.003250","-8.949999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001149","Nodes","1149","21.000000","43.474713","DDS demands","Known Flow","322303.603857","861470.011623","","0.000000","","","","","","","-9.060000","","","","","","-8.101614","-9.060000","","","","","","","","","D1 PROFILE","","","","",""
"60600701463045","Nodes","-1463045","21.000000","45.144885","DDS demands","Known Flow","322313.228860","861341.511588","","0.000000","","","","","","","-11.899999","","","","","","-10.641192","-11.899999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000665","Nodes","-665","21.000000","45.144893","Default Known Flow Node","Known Flow","322314.978861","861344.011589","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462570","Nodes","-1462570","21.000000","45.980547","DDS demands","Known Flow","322375.478877","861328.761585","","0.000000","","","","","","","-2.630000","","","","","","-2.351793","-2.630000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001240","Nodes","-1240","21.000000","45.984788","DDS demands","Known Flow","322368.728875","861325.386584","","0.000000","","","","","","","-2.240000","","","","","","-2.003048","-2.240000","","","","","","","","","D1 PROFILE","","","","",""
"60600700000006","Nodes","P07115203, Thornhill Road, 433.85","49.000000","46.982331","CSEP DDS Matched","Known Flow","322373.993877","861257.298565","","0.000000","","","","","","-47.640001","","-386.220003","","","","","-345.364828","-386.220003","","","","","","","","CT PROFILE","","DC PROFILE","","","",""
"60600701462672","Nodes","-1462672","21.000000","45.387540","Default Known Flow Node","Known Flow","322396.353883","861366.886595","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001247","Nodes","-1247","21.000000","45.345310","DDS demands","Known Flow","322390.853881","861378.636598","","0.000000","","","","","","","-1.960000","","","","","","-1.752667","-1.960000","","","","","","","","","D1 PROFILE","","","","",""
"60600701462665","Nodes","-1462665","21.000000","41.230352","Default Known Flow Node","Known Flow","322113.853806","861216.636554","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000598","Nodes","-598","21.000000","41.230352","Default Known Flow Node","Known Flow","322112.429625","861214.927538","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000673","Nodes","-673","21.000000","38.617697","Default Known Flow Node","Known Flow","322007.103777","861362.636594","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000671","Nodes","-671","21.000000","38.639116","Default Known Flow Node","Known Flow","322007.603777","861361.136594","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700000678","Nodes","-678","21.000000","41.252346","Default Known Flow Node","Known Flow","322149.478815","861418.261609","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001478","Nodes","1478","21.000000","41.495675","DDS demands","Known Flow","322159.228818","861422.886611","","0.000000","","","","","","","-0.889999","","","","","","-0.795853","-0.889999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001535","Nodes","1535","21.000000","45.239217","DDS demands","Known Flow","322436.353894","861377.136598","","0.000000","","","","","","","-3.829999","","","","","","-3.424854","-3.829999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001249","Nodes","-1249","21.000000","44.970092","DDS demands","Known Flow","322493.228909","861399.761604","","0.000000","","","","","","","-9.069999","","","","","","-8.110555","-9.069999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000500","Nodes","500","21.000000","45.478223","DDS demands","Known Flow","322351.978871","861359.136593","","0.000000","","","","","","","-15.089999","","","","","","-13.493747","-15.089999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001146","Nodes","1146","21.000000","44.081408","DDS demands","Known Flow","322249.978843","861419.386610","","0.000000","","","","","","","-12.520000","","","","","","-11.195608","-12.520000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001137","Nodes","1137","21.000000","43.974776","DDS demands","Known Flow","322203.978830","861372.761597","","0.000000","","","","","","","-0.529999","","","","","","-0.473935","-0.529999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001138","Nodes","1138","21.000000","43.681072","DDS demands","Known Flow","322210.853832","861314.011581","","0.000000","","","","","","","-6.110000","","","","","","-5.463671","-6.110000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001139","Nodes","1139, Maximo 392276","21.000000","43.235994","Point Loads","Known Flow","322188.478826","861323.011583","","0.000000","","","","","","","-1.599999","","","","-19.399996","","-18.778573","-20.999995","","","","","","","","","D1 PROFILE","","","","PL-AF PROFILE",""
"60600700001140","Nodes","1140","21.000000","43.511374","DDS demands","Known Flow","322212.603833","861268.011568","","0.000000","","","","","","","-4.210000","","","","","","-3.764657","-4.210000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001141","Nodes","1141","21.000000","43.303195","Default Known Flow Node","Known Flow","322273.103849","861271.511569","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001143","Nodes","1143","21.000000","43.499913","DDS demands","Known Flow","322219.603835","861243.011562","","0.000000","","","","","","","-2.529999","","","","","","-2.262371","-2.529999","","","","","","","","","D1 PROFILE","","","","",""
"60600700001142","Nodes","1142","21.000000","42.445896","DDS demands","Known Flow","322330.103865","861289.511574","","0.000000","","","","","","","-17.860000","","","","","","-15.970731","-17.860000","","","","","","","","","D1 PROFILE","","","","",""
"60600700001177","Nodes","1177","21.000000","41.333054","Default Known Flow Node","Known Flow","322159.103818","861259.386566","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700007161","Nodes","-596","21.000000","41.181073","DDS demands","Known Flow","322179.978824","861212.136553","","0.000000","","","","","","","-2.829999","","","","","","-2.530636","-2.829999","","","","","","","","","D1 PROFILE","","","","",""
"60600700000308","Nodes","308","21.000000","41.409172","DDS demands","Known Flow","322146.603815","861312.511580","","0.000000","","","","","","","-13.619999","","","","","","-12.179247","-13.619999","","","","","","","","","D1 PROFILE","","","","",""
"60600700007162","Nodes","-602","21.000000","41.243913","Default Known Flow Node","Known Flow","322111.103805","861215.886554","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001477","Nodes","1477","21.000000","41.991954","Default Known Flow Node","Known Flow","322182.478824","861427.511612","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600701462649","Nodes","-1462649","21.000000","43.596538","Default Known Flow Node","Known Flow","322198.103829","861434.886614","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60600700001168","Nodes","1168","21.000000","43.401097","DDS demands","Known Flow","322319.353862","861458.386620","","0.000000","","","","","","","-15.569999","","","","","","-13.922972","-15.569999","","","","","","","","","D1 PROFILE","","","","",""
