"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60601100000123","Nodes","123","21.000000","40.228469","Default Known Flow Node","Known Flow","398422.012317","865843.482964","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000079","Nodes","79","21.000000","40.143429","Default Known Flow Node","Known Flow","398282.564532","866010.090859","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000115","Nodes","115","21.000000","40.143429","Default Known Flow Node","Known Flow","398298.517521","866014.671911","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000162","Nodes","162","21.000000","40.185947","Default Known Flow Node","Known Flow","398312.097540","865962.176846","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000137","Nodes","137","21.000000","40.228469","Default Known Flow Node","Known Flow","398329.910545","865880.665824","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000121","Nodes","121","21.000000","40.228469","Default Known Flow Node","Known Flow","398352.961551","865784.526797","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000124","Nodes","124","21.000000","40.185947","Default Known Flow Node","Known Flow","398427.291572","865791.026799","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000122","Nodes","122","21.000000","40.185947","Default Known Flow Node","Known Flow","398461.968581","865794.365800","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000130","Nodes","130","21.000000","40.185947","Default Known Flow Node","Known Flow","398524.508598","865799.505801","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000119","Nodes","119","21.000000","40.228469","Default Known Flow Node","Known Flow","398287.087533","865785.371798","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000131","Nodes","131","21.000000","40.270995","Default Known Flow Node","Known Flow","398288.564534","865767.494793","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000134","Nodes","134","21.000000","40.228469","Default Known Flow Node","Known Flow","398248.432523","865781.543797","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000136","Nodes","136","21.000000","40.228469","Default Known Flow Node","Known Flow","398283.533532","865840.967813","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000135","Nodes","135","21.000000","40.228469","Default Known Flow Node","Known Flow","398242.649521","865838.960812","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000141","Nodes","141","21.000000","40.228469","Default Known Flow Node","Known Flow","398320.975543","865908.217831","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000116","Nodes","116","21.000000","40.228469","Default Known Flow Node","Known Flow","398322.198543","865923.911835","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000157","Nodes","157","21.000000","40.185947","Default Known Flow Node","Known Flow","398377.159558","865937.094839","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000152","Nodes","152","21.000000","40.185947","Default Known Flow Node","Known Flow","398367.219555","865973.793849","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000159","Nodes","159","21.000000","40.228469","Default Known Flow Node","Known Flow","398386.573560","865896.053828","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000164","Nodes","164","21.000000","40.185947","Default Known Flow Node","Known Flow","398254.980525","865890.775826","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000170","Nodes","170","21.000000","40.185947","Default Known Flow Node","Known Flow","398248.995476","866001.981061","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000165","Nodes","165","21.000000","40.185947","Default Known Flow Node","Known Flow","398229.210518","865997.952855","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000168","Nodes","168","21.000000","40.185947","Default Known Flow Node","Known Flow","398247.567523","866045.307868","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000589","Nodes","589","21.000000","39.515027","Default Known Flow Node","Known Flow","398677.847497","865862.455562","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000588","Nodes","588","21.000000","39.515027","Default Known Flow Node","Known Flow","398648.529991","865886.814761","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000587","Nodes","587","21.000000","39.515027","Default Known Flow Node","Known Flow","398594.923013","865814.389115","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000053","Nodes","53","21.000000","33.061760","Default Known Flow Node","Known Flow","398714.915650","866650.170033","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000783","Nodes","783","21.000000","43.846269","Default Known Flow Node","Known Flow","399675.299158","867020.589722","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100000172","Nodes","172","21.000000","32.972746","Default Known Flow Node","Known Flow","398641.747630","866690.903044","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003001","Nodes","3001","21.000000","27.736451","Default Known Flow Node","Known Flow","398447.631577","865606.253749","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003002","Nodes","3002","21.000000","27.847377","Default Known Flow Node","Known Flow","398445.196576","865600.119747","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003028","Nodes","3028","21.000000","27.564547","DDS demands","Known Flow","398451.242578","865610.346750","","0.000000","","-24.999999","","","","","","","","","","","-22.355447","-24.999999","","","","C2 PROFILE","","","","","","","","","",""
"60601100003035","Nodes","60601100003035","21.000000","23.174562","DDS demands","Known Flow","398522.842668","865112.477918","","0.000000","","","","","","","-3.260000","","","","","","-2.915150","-3.260000","","","","","","","","","D1 PROFILE","","","","",""
"60601100003036","Nodes","3036","21.000000","23.460830","DDS demands","Known Flow","398503.233592","865204.916640","","0.000000","","","","","","","-7.420000","","","","","","-6.635097","-7.420000","","","","","","","","","D1 PROFILE","","","","",""
"60601100003043","Nodes","3043, Robbies Walk LP 1299","21.000000","24.626457","Low Point","Known Flow","398325.370227","865261.191663","","0.000000","","","","","","","-6.910000","","","","","","-6.179045","-6.910000","","","","","","","","","D1 PROFILE","","","","",""
"60601100003051","Nodes","3051","21.000000","23.436949","DDS demands","Known Flow","398508.076594","865214.302642","","0.000000","","","","","","","-20.629999","","","","","","-18.447715","-20.629999","","","","","","","","","D1 PROFILE","","","","",""
"60601100003053","Nodes","3053","21.000000","34.707659","Default Known Flow Node","Known Flow","398766.995664","865673.870767","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003059","Nodes","3059","21.000000","23.706859","DDS demands","Known Flow","398442.088754","865276.794037","","0.000000","","","","","","","-3.250000","","","","","","-2.906208","-3.250000","","","","","","","","","D1 PROFILE","","","","",""
"60601100003108","Nodes","3108","21.000000","39.515027","Default Known Flow Node","Known Flow","398593.372617","865911.969832","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003112","Nodes","3112","21.000000","39.828544","Default Known Flow Node","Known Flow","398287.033533","866251.082924","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003113","Nodes","3113","21.000000","39.828544","Default Known Flow Node","Known Flow","398322.747543","866274.065931","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003114","Nodes","3114","21.000000","39.515384","DDS demands","Known Flow","398609.548621","865946.525841","","0.000000","","","","","","","-1.019999","","","","","","-0.912102","-1.019999","","","","","","","","","D1 PROFILE","","","","",""
"60601100003116","Nodes","3116","21.000000","39.558523","Default Known Flow Node","Known Flow","398759.190662","865973.617849","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003144","Nodes","3144","21.000000","40.143429","Default Known Flow Node","Known Flow","398310.734540","866017.805861","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003146","Nodes","3146","21.000000","40.053852","Default Known Flow Node","Known Flow","398353.065551","866122.518889","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003147","Nodes","3147","21.000000","40.053852","Default Known Flow Node","Known Flow","398361.024554","866165.264901","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003148","Nodes","3148","21.000000","40.185947","Default Known Flow Node","Known Flow","398387.522561","866016.554860","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003174","Nodes","3174","21.000000","39.841584","Default Known Flow Node","Known Flow","398272.880530","866234.714920","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003175","Nodes","3175","21.000000","39.841584","Default Known Flow Node","Known Flow","398256.025525","866232.368919","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003176","Nodes","3176","21.000000","39.868358","Default Known Flow Node","Known Flow","398282.388673","866196.558866","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003177","Nodes","3177","21.000000","39.868358","Default Known Flow Node","Known Flow","398341.247548","866203.114911","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003210","Nodes","3210","21.000000","35.127980","Default Known Flow Node","Known Flow","398723.638652","866636.263029","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003254","Nodes","3254","21.000000","31.330478","Default Known Flow Node","Known Flow","398417.999905","866599.783171","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003269","Nodes","3269","21.000000","32.976093","Default Known Flow Node","Known Flow","398641.133264","866643.637920","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003232","Nodes","3232","21.000000","42.302783","Default Known Flow Node","Known Flow","398775.249666","866726.400054","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003233","Nodes","3233","21.000000","33.012081","Default Known Flow Node","Known Flow","398724.249652","866716.650051","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003234","Nodes","3234","21.000000","33.012081","Default Known Flow Node","Known Flow","398724.212652","866696.067045","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003251","Nodes","3251","21.000000","32.974075","Default Known Flow Node","Known Flow","398641.500362","866672.138029","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003249","Nodes","3249","21.000000","32.926254","Default Known Flow Node","Known Flow","398643.964631","866740.025057","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003282","Nodes","3282","21.000000","32.972066","Default Known Flow Node","Known Flow","398641.865849","866700.513160","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003287","Nodes","3287","21.000000","39.220751","Default Known Flow Node","Known Flow","398245.675522","866356.401953","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003288","Nodes","3288","21.000000","39.220751","Default Known Flow Node","Known Flow","398237.676520","866301.318938","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003290","Nodes","3290","21.000000","39.202743","Default Known Flow Node","Known Flow","398271.928529","866396.290964","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003291","Nodes","3291","21.000000","38.569561","Default Known Flow Node","Known Flow","398248.437523","866510.343995","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003292","Nodes","3292","21.000000","38.569561","Default Known Flow Node","Known Flow","398281.896532","866550.347006","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003295","Nodes","3295","21.000000","33.462117","Default Known Flow Node","Known Flow","398640.066629","866573.075012","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003296","Nodes","3296","21.000000","33.462117","Default Known Flow Node","Known Flow","398670.099638","866532.888001","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003297","Nodes","3297","21.000000","42.577050","Default Known Flow Node","Known Flow","398777.463667","866770.313066","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003298","Nodes","3298","21.000000","42.577050","Default Known Flow Node","Known Flow","398796.446672","866770.514066","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003300","Nodes","3300","21.000000","33.011512","Default Known Flow Node","Known Flow","398697.850645","866765.896064","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003301","Nodes","3301","21.000000","32.882472","Default Known Flow Node","Known Flow","398636.284760","866807.265113","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003305","Nodes","3305","21.000000","39.202743","Default Known Flow Node","Known Flow","398273.218530","866396.455964","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003308","Nodes","3308","21.000000","39.074967","Default Known Flow Node","Known Flow","398313.980541","866411.869968","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003309","Nodes","3309","21.000000","35.583512","Default Known Flow Node","Known Flow","398645.735631","866490.965990","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003310","Nodes","3310","21.000000","35.583512","Default Known Flow Node","Known Flow","398642.124630","866453.121979","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003316","Nodes","3316","21.000000","39.032388","Default Known Flow Node","Known Flow","398281.630532","866440.628976","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003318","Nodes","3318","21.000000","42.454115","Default Known Flow Node","Known Flow","398777.179667","866750.637060","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003319","Nodes","3319","21.000000","42.452738","DDS demands","Known Flow","398796.401672","866750.037060","","0.000000","","","","","","","-1.019999","","","","","","-0.912102","-1.019999","","","","","","","","","D1 PROFILE","","","","",""
"60601100003320","Nodes","3320","21.000000","42.067164","DDS demands","Known Flow","398776.289667","866688.474043","","0.000000","","","","","","","-2.470000","","","","","","-2.208718","-2.470000","","","","","","","","","D1 PROFILE","","","","",""
"60601100003321","Nodes","3321","21.000000","42.067164","Default Known Flow Node","Known Flow","398808.098675","866688.270043","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003348","Nodes","3348","21.000000","36.990757","Default Known Flow Node","Known Flow","398662.289729","867057.166291","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003349","Nodes","3349","21.000000","36.992557","Default Known Flow Node","Known Flow","398682.105641","867070.305147","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003350","Nodes","3350","21.000000","36.990749","Default Known Flow Node","Known Flow","398661.761635","867060.996145","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003352","Nodes","3352","21.000000","36.990765","Default Known Flow Node","Known Flow","398663.080795","867053.999182","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003356","Nodes","3356","21.000000","41.386224","Default Known Flow Node","Known Flow","398848.344686","867068.781147","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003492","Nodes","3492","21.000000","40.513157","DDS demands","Known Flow","399192.148780","865833.048811","","0.000000","","","","","","","-27.020000","","","","","","-24.161768","-27.020000","","","","","","","","","D1 PROFILE","","","","",""
"60601100003493","Nodes","3493","21.000000","40.411638","DDS demands","Known Flow","399181.242777","865840.094812","","0.000000","","","","","","","-6.849999","","","","","","-6.125392","-6.849999","","","","","","","","","D1 PROFILE","","","","",""
"60601100003499","Nodes","3499","21.000000","38.703197","DDS demands","Known Flow","399042.790587","865669.778634","","0.000000","","","","","","","-22.590000","","","","","","-20.200381","-22.590000","","","","","","","","","D1 PROFILE","","","","",""
"60601100003500","Nodes","3500","21.000000","40.510967","Default Known Flow Node","Known Flow","399199.968782","865830.556810","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003509","Nodes","3509","21.000000","40.433106","Default Known Flow Node","Known Flow","398825.341680","866108.328885","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003513","Nodes","3513","21.000000","40.433106","Default Known Flow Node","Known Flow","398833.939682","866087.513880","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003514","Nodes","3514","21.000000","40.433106","Default Known Flow Node","Known Flow","398853.467688","866119.519889","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003596","Nodes","3596","21.000000","44.254829","Default Known Flow Node","Known Flow","398849.578384","866887.960625","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003599","Nodes","3599","21.000000","45.123799","Default Known Flow Node","Known Flow","398908.446688","866891.817285","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003598","Nodes","3598","21.000000","45.123799","Default Known Flow Node","Known Flow","398910.013703","866855.004089","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003604","Nodes","3604","21.000000","48.780147","Default Known Flow Node","Known Flow","399348.350822","866924.773108","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003606","Nodes","3606","21.000000","46.740419","Default Known Flow Node","Known Flow","399342.857821","866841.007085","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003608","Nodes","3608","21.000000","46.740419","DDS demands","Known Flow","399354.981857","866840.821540","","0.000000","","","","","","","-10.249999","","","","","","-9.165733","-10.249999","","","","","","","","","D1 PROFILE","","","","",""
"60601100003610","Nodes","3610","21.000000","41.594474","Default Known Flow Node","Known Flow","399123.745761","866289.496935","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003613","Nodes","3613","21.000000","41.510038","Default Known Flow Node","Known Flow","399128.960762","866282.019933","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003614","Nodes","3614","21.000000","41.594947","Default Known Flow Node","Known Flow","399117.554759","866323.252944","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003628","Nodes","3628","21.000000","46.284024","Default Known Flow Node","Known Flow","399215.897786","867077.038149","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003629","Nodes","3629","21.000000","46.054520","DDS demands","Known Flow","399210.917785","867076.598149","","0.000000","","-35.550000","","","","","","","","","","","-31.789446","-35.550000","","","","C2 PROFILE","","","","","","","","","",""
"60601100003645","Nodes","3645","21.000000","42.047541","Default Known Flow Node","Known Flow","399115.700759","867253.743197","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003680","Nodes","3680","21.000000","41.353245","Default Known Flow Node","Known Flow","399166.367773","867241.160194","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003706","Nodes","3706","21.000000","42.465836","DDS demands","Known Flow","399009.158730","867178.911177","","0.000000","","","","","","","-9.729999","","","","","","-8.700739","-9.729999","","","","","","","","","D1 PROFILE","","","","",""
"60601100003708","Nodes","3708","21.000000","49.696381","DDS demands","Known Flow","399277.457938","866919.219354","","0.000000","-2.259999","","","","","","-1.240000","","","","","","-3.129762","-3.499999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60601100003711","Nodes","3711","21.000000","39.402934","Default Known Flow Node","Known Flow","398831.438682","867090.625153","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003716","Nodes","3716","21.000000","49.688281","Default Known Flow Node","Known Flow","399278.592803","866919.307106","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003723","Nodes","3723","21.000000","43.394970","Default Known Flow Node","Known Flow","399075.558748","867174.083175","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003724","Nodes","3724","21.000000","43.031752","Default Known Flow Node","Known Flow","399019.243733","867160.880172","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003727","Nodes","3727","21.000000","48.764107","DDS demands","Known Flow","399350.776823","866924.954108","","0.000000","-0.689999","","","","","","-1.840000","","","","","","-2.262371","-2.529999","","","C1 PROFILE","","","","","","D1 PROFILE","","","","",""
"60601100003975","Nodes","3975","21.000000","48.378500","DDS demands","Known Flow","399402.895744","866929.454161","","0.000000","","","","","","","-4.239999","","","","","","-3.791483","-4.239999","","","","","","","","","D1 PROFILE","","","","",""
"60601100003729","Nodes","3729","21.000000","41.423540","Default Known Flow Node","Known Flow","398866.154691","867044.938140","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003730","Nodes","3730","21.000000","41.465942","Default Known Flow Node","Known Flow","398879.290695","867057.175144","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003733","Nodes","3733","21.000000","42.981779","DDS demands","Known Flow","399017.911732","867162.622172","","0.000000","","","","","","","-11.570000","","","","","","-10.346101","-11.570000","","","","","","","","","D1 PROFILE","","","","",""
"60601100003741","Nodes","3741","21.000000","41.465942","Default Known Flow Node","Known Flow","398885.256696","867067.368146","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003742","Nodes","3742","21.000000","42.225819","Default Known Flow Node","Known Flow","398988.249724","867054.999143","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003705","Nodes","3705","21.000000","42.229916","Default Known Flow Node","Known Flow","398984.147723","867114.093159","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003782","Nodes","3782","21.000000","47.630130","Default Known Flow Node","Known Flow","399396.650268","865997.423670","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003507","Nodes","3507","21.000000","47.602912","Default Known Flow Node","Known Flow","399400.768836","865995.358855","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003786","Nodes","3786","21.000000","40.158877","Default Known Flow Node","Known Flow","399789.546942","865854.421816","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003789","Nodes","3789","21.000000","40.158877","Default Known Flow Node","Known Flow","399792.278943","865855.292817","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003790","Nodes","3790","21.000000","40.116483","Default Known Flow Node","Known Flow","399833.127954","865860.767818","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003791","Nodes","3791","21.000000","48.487873","Default Known Flow Node","Known Flow","399432.392845","866010.782859","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003988","Nodes","3988","21.000000","29.724219","DDS demands","Known Flow","400010.806259","866529.562523","","0.000000","-39.999997","","","","","","","","","","","","-35.768714","-39.999997","","","C1 PROFILE","","","","","","","","","","",""
"60601100003852","Nodes","3852","21.000000","47.964475","DDS demands","Known Flow","399461.757880","866934.246812","","0.000000","","","","","","","-12.859999","","","","","","-11.499641","-12.859999","","","","","","","","","D1 PROFILE","","","","",""
"60601100003717","Nodes","3717","21.000000","47.954743","Default Known Flow Node","Known Flow","399465.065854","866934.543110","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003855","Nodes","3855","21.000000","27.539550","DDS demands","Known Flow","399822.137120","866706.141002","","0.000000","-32.849998","","","-15.030000","","","","","","","","","-42.815152","-47.879999","","","C1 PROFILE","","","C4 PROFILE","","","","","","","",""
"60601100003856","Nodes","3856","21.000000","27.496180","Default Known Flow Node","Known Flow","399843.962957","866682.282042","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003973","Nodes","3973","21.000000","38.204304","Default Known Flow Node","Known Flow","399703.379919","867120.366161","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003974","Nodes","3974","21.000000","38.230737","DDS demands","Known Flow","399704.252919","867106.925157","","0.000000","","","","","","","-1.019999","","","","","","-0.912102","-1.019999","","","","","","","","","D1 PROFILE","","","","",""
"60601100003983","Nodes","3983","21.000000","46.862807","Default Known Flow Node","Known Flow","399510.219944","867261.287391","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003984","Nodes","3984","21.000000","46.862807","Default Known Flow Node","Known Flow","399551.790878","867231.555191","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003989","Nodes","3989","21.000000","29.767389","Default Known Flow Node","Known Flow","400008.276002","866508.263994","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60601100003505","Nodes","3505","21.000000","43.585705","DDS demands","Known Flow","399304.056556","866044.382828","","0.000000","","","","","","","-22.570000","","","","","","-20.182497","-22.570000","","","","","","","","","D1 PROFILE","","","","",""
