"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(TT)"
"62503400002277","Nodes",,21.000000,23.711994,"Default Known Flow Node","Known Flow",227164.273970,683979.315327,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002278","Nodes",,21.000000,23.728449,"Default Known Flow Node","Known Flow",227162.906970,683981.643327,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002187","Nodes",,21.000000,21.533341,"Default Known Flow Node","Known Flow",227170.822972,684106.383361,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002283","Nodes",,21.000000,23.667105,"Default Known Flow Node","Known Flow",227167.797971,683977.511326,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002288","Nodes",,21.000000,23.667105,"Default Known Flow Node","Known Flow",227168.824639,683975.710136,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002294","Nodes",,21.000000,23.767821,"Default Known Flow Node","Known Flow",227160.098811,683983.942235,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002281","Nodes",,21.000000,23.724674,"Default Known Flow Node","Known Flow",227168.981971,683984.138328,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002291","Nodes",,21.000000,24.082632,"DDS demands","Known Flow",227259.525996,684058.174348,,0.000000,,,,,-5.769999,,,,,-5.159637,-5.769999,,,"",,,,,"D1 PROFILE",,,,,
"62503400002295","Nodes",,21.000000,24.301764,"Default Known Flow Node","Known Flow",227317.329012,684040.578343,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002296","Nodes",,21.000000,23.906678,"Default Known Flow Node","Known Flow",227145.070906,684080.834407,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002292","Nodes",,21.000000,23.906678,"Default Known Flow Node","Known Flow",227160.080969,684097.330359,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002297","Nodes",,21.000000,21.629592,"Default Known Flow Node","Known Flow",227200.274218,684133.282109,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002282","Nodes",,21.000000,21.625368,"Default Known Flow Node","Known Flow",227200.788980,684133.743369,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002014","Nodes",,21.000000,23.165416,"Default Known Flow Node","Known Flow",225113.483412,687281.828225,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002028","Nodes",,21.000000,22.774384,"Default Known Flow Node","Known Flow",225102.975409,687682.702334,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002030","Nodes",,21.000000,23.464730,"Default Known Flow Node","Known Flow",225221.487442,687371.477250,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002042","Nodes",,21.000000,26.037914,"Default Known Flow Node","Known Flow",225728.060579,685947.166862,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002040","Nodes",,21.000000,28.446637,"Default Known Flow Node","Known Flow",225895.398625,685869.168841,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002047","Nodes",,21.000000,28.704088,"Default Known Flow Node","Known Flow",225865.805617,685729.758803,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002066","Nodes",,21.000000,25.549146,"Default Known Flow Node","Known Flow",225613.917548,686480.106007,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002049","Nodes",,21.000000,29.462286,"Default Known Flow Node","Known Flow",225982.614649,685628.605775,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002395","Nodes",,21.000000,23.171847,"Default Known Flow Node","Known Flow",225111.729854,687263.716162,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002390","Nodes",,21.000000,23.749726,"Default Known Flow Node","Known Flow",225270.830051,687165.609601,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002401","Nodes",,21.000000,28.977218,"Default Known Flow Node","Known Flow",225860.204500,685664.810936,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002398","Nodes",,21.000000,31.506120,"Default Known Flow Node","Known Flow",226862.097545,683897.823672,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002392","Nodes",,21.000000,23.748247,"Default Known Flow Node","Known Flow",225269.478972,687167.920990,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002389","Nodes",,21.000000,23.748247,"Default Known Flow Node","Known Flow",225268.618044,687169.373158,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002394","Nodes",,21.000000,23.171847,"Default Known Flow Node","Known Flow",225112.622318,687262.720184,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002399","Nodes",,21.000000,21.186598,"Default Known Flow Node","Known Flow",227202.075030,684434.330774,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002405","Nodes",,21.000000,32.486075,"Default Known Flow Node","Known Flow",228263.736486,683278.795595,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000002","Nodes",,21.000000,29.372898,"Default Known Flow Node","Known Flow",226639.494917,684166.848516,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000009","Nodes",,21.000000,29.133147,"DDS demands","Known Flow",226430.525301,684719.587691,,0.000000,,,,,-1.019999,,,,,-0.912102,-1.019999,,,"",,,,,"D1 PROFILE",,,,,
"62503400790324","Nodes",,21.000000,22.776071,"Default Known Flow Node","Known Flow",224928.561362,687529.818293,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000011","Nodes",,21.000000,27.976106,"DDS demands","Known Flow",225777.733253,685830.348090,,0.000000,,,,,-3.390000,,,,,-3.031398,-3.390000,,,"",,,,,"D1 PROFILE",,,,,
"62503400000012","Nodes",,21.000000,25.582659,"DDS demands","Known Flow",226839.931395,684136.413434,,0.000000,,,,,-1.019999,,,,,-0.912102,-1.019999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000010","Nodes",,21.000000,25.933956,"DDS demands","Known Flow",226601.418810,684697.672330,,0.000000,,,,,-2.660000,,,,,-2.378619,-2.660000,,,"",,,,,"D1 PROFILE",,,,,
"62503400000003","Nodes",,21.000000,21.440875,"DDS demands","Known Flow",227132.431016,683728.404749,,0.000000,,,,,-2.039999,,,,,-1.824204,-2.039999,,,"",,,,,"D1 PROFILE",,,,,
"62503499000324","Nodes","-28333",21.000000,21.975205,"Default Known Flow Node","Known Flow",224669.089291,687946.416406,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000022","Nodes",,21.000000,24.902546,"DDS demands","Known Flow",225473.940244,686456.412826,,0.000000,,,,,-7.510000,,,,,-6.715576,-7.510000,,,"",,,,,"D1 PROFILE",,,,,
"62503400000014","Nodes",,21.000000,25.247914,"DDS demands","Known Flow",226757.301627,684091.543609,,0.000000,,,,,-10.419999,,,,,-9.317750,-10.419999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000021","Nodes",,21.000000,21.909410,"DDS demands","Known Flow",227281.837205,683904.964488,,0.000000,,,,,-9.569999,,,,,-8.557664,-9.569999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000020","Nodes",,21.000000,30.335789,"DDS demands","Known Flow",228118.327622,683247.624189,,0.000000,,,,,-8.539999,,,,,-7.636620,-8.539999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000016","Nodes",,21.000000,31.428311,"DDS demands","Known Flow",228307.902156,683191.259337,,0.000000,,,,,-5.189999,,,,,-4.640990,-5.189999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000017","Nodes",,21.000000,30.938677,"DDS demands","Known Flow",228268.493495,683145.535246,,0.000000,,,,,-6.610000,,,,,-5.910780,-6.610000,,,"",,,,,"D1 PROFILE",,,,,
"62503400000013","Nodes",,21.000000,26.344303,"DDS demands","Known Flow",226739.373888,684194.220846,,0.000000,,,,,-2.710000,,,,,-2.423330,-2.710000,,,"",,,,,"D1 PROFILE",,,,,
"62503400000015","Nodes",,21.000000,25.611003,"DDS demands","Known Flow",226809.370059,684164.660978,,0.000000,,,,,-9.899999,,,,,-8.852757,-9.899999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000018","Nodes",,21.000000,30.587428,"DDS demands","Known Flow",228263.788936,683101.727204,,0.000000,,,,,-5.680000,,,,,-5.079157,-5.680000,,,"",,,,,"D1 PROFILE",,,,,
"62503400000019","Nodes",,21.000000,29.900351,"DDS demands","Known Flow",228080.032474,683223.097487,,0.000000,,,,,-3.520000,,,,,-3.147647,-3.520000,,,"",,,,,"D1 PROFILE",,,,,
"62503400000024","Nodes",,21.000000,22.040098,"DDS demands","Known Flow",227216.396600,683722.794207,,0.000000,,,,,-6.260000,,,,,-5.597804,-6.260000,,,"",,,,,"D1 PROFILE",,,,,
"62503400000023","Nodes",,21.000000,21.482836,"DDS demands","Known Flow",227152.054429,683714.476542,,0.000000,,,,,-4.929999,,,,,-4.408494,-4.929999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000027","Nodes",,21.000000,25.999276,"Default Known Flow Node","Known Flow",226609.119429,684709.573286,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400000028","Nodes",,21.000000,27.488832,"DDS demands","Known Flow",226524.485217,684690.492943,,0.000000,,,,,-10.229999,,,,,-9.147848,-10.229999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000025","Nodes",,21.000000,30.627593,"DDS demands","Known Flow",228090.965259,683290.795969,,0.000000,,,,,-10.849999,,,,,-9.702263,-10.849999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000026","Nodes",,21.000000,26.156234,"DDS demands","Known Flow",226575.793406,684675.003406,,0.000000,,,,,-4.969999,,,,,-4.444263,-4.969999,,,"",,,,,"D1 PROFILE",,,,,
"62503400000029","Nodes","8 Connection Points Under Csep Ref 1020006 - Kidston Gardens - 33.2",21.000000,32.557802,"CSEP Unmatched","Known Flow",228332.254756,683249.062279,,0.000000,,,,,,-6.579999,,,,-5.883953,-6.579999,,,"",,,,,,"DC PROFILE",,,,
"62503410000338","Nodes","Logger 10244, 18 Dalmore Crescent",21.000000,32.441648,"Val Log Post","Known Flow",228152.828803,683332.891135,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
"62503400002995","Nodes","Pier Road LP ID:3668",21.000000,22.129335,"Low Point","Known Flow",227211.274522,683752.467989,,0.000000,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,
