"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"625004-972","Nodes","-972",21.000000,30.787160,"Default Known Flow Node","Known Flow",245974.500000,663527.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-984","Nodes","-984",21.000000,31.181573,"Default Known Flow Node","Known Flow",245544.000000,663616.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463181","Nodes","-1463181",21.000000,31.008887,"Default Known Flow Node","Known Flow",245545.125000,663631.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1013","Nodes","-1013",21.000000,30.045565,"Default Known Flow Node","Known Flow",245526.500000,663774.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-979","Nodes","-979",21.000000,31.181573,"Default Known Flow Node","Known Flow",245550.125000,663606.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462691","Nodes","-1462691",21.000000,31.181573,"Default Known Flow Node","Known Flow",245551.000000,663621.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-978","Nodes","-978",21.000000,31.181573,"Default Known Flow Node","Known Flow",245552.750000,663600.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463834","Nodes","-1463834",21.000000,31.181573,"Default Known Flow Node","Known Flow",245557.000000,663612.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1462996","Nodes","-1462996",21.000000,31.181573,"Default Known Flow Node","Known Flow",245561.125000,663603.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1034","Nodes","-1034",21.000000,29.533386,"Default Known Flow Node","Known Flow",245556.000000,663873.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1035","Nodes","-1035",21.000000,29.533386,"Default Known Flow Node","Known Flow",245555.625000,663874.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1032","Nodes","-1032",21.000000,29.533386,"Default Known Flow Node","Known Flow",245548.750000,663870.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1028","Nodes","-1028",21.000000,29.533386,"Default Known Flow Node","Known Flow",245576.500000,663862.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1029","Nodes","-1029",21.000000,29.533386,"Default Known Flow Node","Known Flow",245579.000000,663864.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1031","Nodes","-1031",21.000000,29.295940,"Default Known Flow Node","Known Flow",245588.750000,663870.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1019","Nodes","-1019",21.000000,29.533386,"Default Known Flow Node","Known Flow",245623.625000,663805.250000,,0.000000,,,,,,,,,,,-46.159999,,,,-41.277097,-46.159999,,,"",,,,,,,,,,,"PL-AF PROFILE",,,,
"625004-1026","Nodes","-1026",21.000000,29.295940,"Default Known Flow Node","Known Flow",245665.750000,663848.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1054","Nodes","-1054",21.000000,28.954439,"Default Known Flow Node","Known Flow",245682.750000,663934.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1785","Nodes","-1785",21.000000,30.917227,"Default Known Flow Node","Known Flow",246138.125000,663533.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001132","Nodes","1132",21.000000,28.415293,"DDS demands","Known Flow",246181.000000,663773.875000,,0.000000,,,,,,-0.514999,,,,,,,,,-0.460522,-0.514999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006073","Nodes","6073",21.000000,27.705266,"Default Known Flow Node","Known Flow",246118.250000,663774.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004487","Nodes","4487",21.000000,28.163366,"DDS demands","Known Flow",246349.125000,663903.875000,,0.000000,,,,,,-18.379999,,,,,,,,,-16.435724,-18.379999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006044","Nodes","6044",21.000000,27.359084,"DDS demands","Known Flow",246441.750000,663939.375000,,0.000000,,,,,,-9.920000,,,,,,,,,-8.870642,-9.920000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006042","Nodes","6042",21.000000,27.201137,"DDS demands","Known Flow",246413.500000,663967.750000,,0.000000,,,,,,-21.170001,,,,,,,,,-18.930594,-21.170001,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001160","Nodes","1160",21.000000,29.529669,"DDS demands","Known Flow",246195.250000,663648.625000,,0.000000,,,,,,-3.890000,,,,,,,,,-3.478507,-3.890000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1832","Nodes","-1832",21.000000,29.375568,"Default Known Flow Node","Known Flow",246180.750000,663686.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001179","Nodes","1179",21.000000,31.520068,"DDS demands","Known Flow",246284.500000,663606.125000,,0.000000,,,,,,-5.400000,,,,,,,,,-4.828776,-5.400000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001178","Nodes","1178",21.000000,31.521442,"DDS demands","Known Flow",246303.375000,663608.500000,,0.000000,,,,,,-48.240003,,,,,,,,,-43.137073,-48.240003,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001158","Nodes","1158",21.000000,30.915497,"DDS demands","Known Flow",246141.875000,663569.750000,,0.000000,,,,,,-2.990000,,,,,,,,,-2.673711,-2.990000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1789","Nodes","-1789",21.000000,30.918234,"Default Known Flow Node","Known Flow",246148.000000,663535.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001156","Nodes","1156",21.000000,30.914151,"DDS demands","Known Flow",246132.625000,663566.625000,,0.000000,,,,,,-3.250000,,,,,,,,,-2.906208,-3.250000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1463050","Nodes","-1463050",21.000000,26.760504,"Default Known Flow Node","Known Flow",246037.500000,663793.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001150","Nodes","1150",21.000000,26.788855,"DDS demands","Known Flow",246041.000000,663793.250000,,0.000000,,,,,,-9.543000,,,,,,,,,-8.533521,-9.543000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1462890","Nodes","-1462890",21.000000,28.494281,"Default Known Flow Node","Known Flow",246133.500000,663986.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005243","Nodes","5243",21.000000,28.494281,"DDS demands","Known Flow",246162.375000,663985.000000,,0.000000,,,,,,-5.749999,,,,,,,,,-5.141752,-5.749999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1466095","Nodes","-1466095",21.000000,28.391975,"Default Known Flow Node","Known Flow",246163.625000,663830.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1466150","Nodes","-1466150",21.000000,28.670521,"Default Known Flow Node","Known Flow",246191.250000,663745.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1856","Nodes","-1856",21.000000,28.670521,"Default Known Flow Node","Known Flow",246191.125000,663741.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465536","Nodes","-1465536",21.000000,28.659842,"Default Known Flow Node","Known Flow",246194.500000,663737.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1855","Nodes","-1855",21.000000,28.659842,"Default Known Flow Node","Known Flow",246194.625000,663740.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463707","Nodes","-1463707",21.000000,29.099518,"Default Known Flow Node","Known Flow",246199.750000,663669.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1825","Nodes","-1825",21.000000,29.099518,"Default Known Flow Node","Known Flow",246205.625000,663659.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1895","Nodes","-1895",21.000000,28.477268,"Default Known Flow Node","Known Flow",246389.375000,663810.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465734","Nodes","-1465734",21.000000,28.217181,"Default Known Flow Node","Known Flow",246365.875000,663830.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1899","Nodes","-1899",21.000000,28.421274,"Default Known Flow Node","Known Flow",246395.250000,663815.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463488","Nodes","-1463488",21.000000,28.291195,"Default Known Flow Node","Known Flow",246384.500000,663844.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001166","Nodes","1166",21.000000,28.620668,"DDS demands","Known Flow",246188.125000,663962.625000,,0.000000,,-6.000000,,,,-6.150000,,,,,,,,,-10.864747,-12.149999,,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,,,,
"625004-1877","Nodes","-1877",21.000000,27.620561,"Default Known Flow Node","Known Flow",246109.250000,663773.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400006079","Nodes","6079",21.000000,29.138925,"Default Known Flow Node","Known Flow",246180.375000,663755.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1867","Nodes","-1867",21.000000,29.095665,"Default Known Flow Node","Known Flow",246161.250000,663756.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400006077","Nodes","6077",21.000000,27.077301,"Default Known Flow Node","Known Flow",246061.875000,663783.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001151","Nodes","1151",21.000000,26.878327,"Default Known Flow Node","Known Flow",246040.750000,663783.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005190","Nodes","5190",21.000000,28.530546,"DDS demands","Known Flow",246081.490873,663878.063553,,0.000000,,,,,,-6.816000,,,,,,,,,-6.094989,-6.816000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1886","Nodes","-1886",21.000000,28.435845,"Default Known Flow Node","Known Flow",246181.375000,663781.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001133","Nodes","1133",21.000000,28.565061,"Default Known Flow Node","Known Flow",246196.375000,663781.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001162","Nodes","1162",21.000000,28.660385,"DDS demands","Known Flow",246194.750000,663741.625000,,0.000000,,,,,,-6.869999,,,,,,,,,-6.143277,-6.869999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1874","Nodes","-1874",21.000000,28.631277,"Default Known Flow Node","Known Flow",246195.625000,663764.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001134","Nodes","1134",21.000000,28.435278,"DDS demands","Known Flow",246182.125000,663800.375000,,0.000000,,,,,,-3.746000,,,,,,,,,-3.349740,-3.746000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001161","Nodes","1161",21.000000,28.677434,"DDS demands","Known Flow",246190.875000,663727.375000,,0.000000,,,,,,-0.249999,,,,,,,,,-0.223554,-0.249999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006045","Nodes","6045",21.000000,28.969326,"Default Known Flow Node","Known Flow",246197.625000,663674.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1850","Nodes","-1850",21.000000,28.639042,"Default Known Flow Node","Known Flow",246269.500000,663736.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001163","Nodes","1163",21.000000,28.579555,"DDS demands","Known Flow",246259.000000,663746.000000,,0.000000,,,,,,-23.770000,,,,,,,,,-21.255560,-23.770000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400004589","Nodes","4589",21.000000,28.163366,"Default Known Flow Node","Known Flow",246350.500000,663955.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001173","Nodes","1173",21.000000,28.340422,"DDS demands","Known Flow",246336.000000,663857.375000,,0.000000,,,,,,-5.219999,,,,,,,,,-4.667817,-5.219999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006068","Nodes","6068",21.000000,27.372551,"DDS demands","Known Flow",246497.125000,663931.000000,,0.000000,,,,,,-59.970001,,,,,,,,,-53.626248,-59.970001,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006765","Nodes","6765",21.000000,28.691671,"DDS demands","Known Flow",246313.500000,663760.750000,,0.000000,,,,,,-11.920000,,,,,,,,,-10.659077,-11.920000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006067","Nodes","6067",21.000000,28.522563,"DDS demands","Known Flow",246370.000000,663796.875000,,0.000000,,,,,,-25.059999,,,,,,,,,-22.409101,-25.059999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400006046","Nodes","6046",21.000000,29.099518,"Default Known Flow Node","Known Flow",246200.750000,663654.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001181","Nodes","1181",21.000000,31.082523,"DDS demands","Known Flow",246466.750000,663530.000000,,0.000000,,,,,,-25.480000,,,,,,,,,-22.784672,-25.480000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001180","Nodes","1180",21.000000,31.039243,"DDS demands","Known Flow",246388.875000,663521.375000,,0.000000,,,,,,-2.099999,,,,,,,,,-1.877857,-2.099999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1803","Nodes","-1803",21.000000,31.412731,"Default Known Flow Node","Known Flow",246382.125000,663604.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1826","Nodes","-1826",21.000000,31.611962,"Default Known Flow Node","Known Flow",246306.000000,663660.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1791","Nodes","-1791",21.000000,31.319756,"Default Known Flow Node","Known Flow",246387.250000,663537.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400006469","Nodes","6469",21.000000,31.316747,"Default Known Flow Node","Known Flow",246384.375000,663532.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001159","Nodes","1159",21.000000,30.708441,"DDS demands","Known Flow",246209.750000,663526.125000,,0.000000,,,,,,-5.579999,,,,,,,,,-4.989735,-5.579999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1795","Nodes","-1795",21.000000,30.346745,"Default Known Flow Node","Known Flow",246212.500000,663575.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001157","Nodes","1157",21.000000,30.917297,"DDS demands","Known Flow",246143.125000,663534.625000,,0.000000,,,,,,-22.649998,,,,,,,,,-20.254033,-22.649998,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1906","Nodes","-1906",21.000000,28.514755,"Default Known Flow Node","Known Flow",246154.125000,663855.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1466306","Nodes","-1466306",21.000000,28.514755,"Default Known Flow Node","Known Flow",246135.500000,663856.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005241","Nodes","5241",21.000000,28.514755,"DDS demands","Known Flow",246154.750000,663875.375000,,0.000000,,,,,,-4.980000,,,,,,,,,-4.453205,-4.980000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1466155","Nodes","-1466155",21.000000,29.095665,"Default Known Flow Node","Known Flow",246137.250000,663765.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1831","Nodes","-1831",21.000000,29.245776,"Default Known Flow Node","Known Flow",246162.750000,663684.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465943","Nodes","-1465943",21.000000,29.245776,"Default Known Flow Node","Known Flow",246157.500000,663701.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464258","Nodes","-1464258",21.000000,29.332298,"Default Known Flow Node","Known Flow",246165.750000,663663.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465375","Nodes","-1465375",21.000000,28.717888,"Default Known Flow Node","Known Flow",246239.750000,663759.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465041","Nodes","-1465041",21.000000,29.099518,"Default Known Flow Node","Known Flow",246208.375000,663656.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1880","Nodes","-1880",21.000000,28.455166,"Default Known Flow Node","Known Flow",246241.875000,663778.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464515","Nodes","-1464515",21.000000,28.541805,"Default Known Flow Node","Known Flow",246241.875000,663773.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1893","Nodes","-1893",21.000000,28.455166,"Default Known Flow Node","Known Flow",246261.250000,663806.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1869","Nodes","-1869",21.000000,28.704892,"Default Known Flow Node","Known Flow",246306.250000,663758.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1463411","Nodes","-1463411",21.000000,28.899048,"Default Known Flow Node","Known Flow",246290.625000,663722.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1834","Nodes","-1834",21.000000,31.744236,"Default Known Flow Node","Known Flow",246372.625000,663694.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465251","Nodes","-1465251",21.000000,28.704892,"Default Known Flow Node","Known Flow",246309.750000,663734.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1846","Nodes","-1846",21.000000,31.893054,"Default Known Flow Node","Known Flow",246448.750000,663732.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1830","Nodes","-1830",21.000000,31.787389,"Default Known Flow Node","Known Flow",246375.000000,663677.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001177","Nodes","1177",21.000000,31.984785,"DDS demands","Known Flow",246493.000000,663755.375000,,0.000000,,,,,,-23.809999,,,,,,,,,-21.291328,-23.809999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1841","Nodes","-1841",21.000000,31.893054,"Default Known Flow Node","Known Flow",246449.750000,663714.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1804","Nodes","-1804",21.000000,30.042867,"Default Known Flow Node","Known Flow",246208.375000,663607.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465837","Nodes","-1465837",21.000000,27.415981,"Default Known Flow Node","Known Flow",246514.250000,663895.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004871","Nodes","4871",21.000000,31.363100,"DDS demands","Known Flow",246982.750000,663736.750000,,0.000000,,,,-8.149999,,-2.529999,,,,,,,,,-9.550247,-10.679999,,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,,,
"62500400001214","Nodes","1214",21.000000,31.277059,"DDS demands","Known Flow",246969.250000,663760.125000,,0.000000,,,,,,-1.720000,,,,,,,,,-1.538054,-1.720000,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400001212","Nodes","1212, ""340110"", ""Ferguslie Walk"", 47.40",24.000000,31.140374,"CSEP DDS Matched","Known Flow",246954.125000,663541.750000,,0.000000,,,,,,-26.719999,,,,,-47.400003,,,,-66.279434,-74.120005,,,"",,,,,,"D1 PROFILE",,,,,"PL-AF PROFILE",,,,
"625004-1814","Nodes","-1814",21.000000,31.332804,"Default Known Flow Node","Known Flow",246946.625000,663630.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400004536","Nodes","4536",21.000000,30.351179,"DDS demands","Known Flow",246806.875000,663548.250000,,0.000000,,,,-3.260000,,-24.919999,,,,,,,,,-25.199058,-28.179999,,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,,,,
"625004-1793","Nodes","-1793",21.000000,30.315375,"Default Known Flow Node","Known Flow",246796.375000,663547.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001176","Nodes","1176",21.000000,31.984263,"Default Known Flow Node","Known Flow",246517.500000,663754.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464998","Nodes","-1464998",21.000000,27.546308,"Default Known Flow Node","Known Flow",246640.125000,663989.375000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1938","Nodes","-1938",21.000000,27.415981,"Default Known Flow Node","Known Flow",246574.125000,663983.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465402","Nodes","-1465402",21.000000,30.315375,"Default Known Flow Node","Known Flow",246793.375000,663562.250000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1808","Nodes","-1808",21.000000,31.185314,"Default Known Flow Node","Known Flow",246825.875000,663623.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1817","Nodes","-1817",21.000000,31.185314,"Default Known Flow Node","Known Flow",246823.500000,663634.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1465239","Nodes","-1465239",21.000000,30.972585,"Default Known Flow Node","Known Flow",246855.000000,663538.500000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001266","Nodes","1266",21.000000,30.972585,"DDS demands","Known Flow",246861.000000,663530.375000,,0.000000,,,,,,-46.889999,,,,,,,,,-41.929879,-46.889999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1464918","Nodes","-1464918",21.000000,31.287779,"Default Known Flow Node","Known Flow",246884.000000,663635.000000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400001203","Nodes","1203",21.000000,31.287779,"DDS demands","Known Flow",246882.500000,663634.750000,,0.000000,,,,,,-24.969998,,,,,,,,,-22.328619,-24.969998,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"625004-1465520","Nodes","-1465520",21.000000,31.140374,"Default Known Flow Node","Known Flow",246952.250000,663541.625000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1464338","Nodes","-1464338",21.000000,30.722944,"Default Known Flow Node","Known Flow",246823.000000,663524.125000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"625004-1770","Nodes","-1770",21.000000,30.809299,"Default Known Flow Node","Known Flow",246876.375000,663501.875000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005453","Nodes","5453",21.000000,31.410606,"Default Known Flow Node","Known Flow",246960.125000,663778.750000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,
"62500400005455","Nodes","5455",21.000000,31.313778,"DDS demands","Known Flow",246989.750000,663792.500000,,0.000000,,,,,,-5.039999,,,,,,,,,-4.506857,-5.039999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
"62500400005454","Nodes","5454",21.000000,31.237533,"DDS demands","Known Flow",246944.625000,663771.000000,,0.000000,,,,,,-0.449999,,,,,,,,,-0.402398,-0.449999,,,"",,,,,,"D1 PROFILE",,,,,,,,,
