"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"96105605002332","Nodes","","21.000000","38.102777","Default Known Flow Node","Known Flow","598534.804022","142005.315851","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600070957","Nodes","","21.000000","40.463661","Default Known Flow Node","Known Flow","599139.679186","141984.065845","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071005","Nodes","","21.000000","40.469102","DDS demands","Known Flow","599244.054215","142031.690858","","0.000000","","","","","-4.880000","","","","-4.363783","-4.880000","","","","","","","D1 PROFILE","","",""
"96105600071009","Nodes","","21.000000","40.511501","Default Known Flow Node","Known Flow","599252.554217","142012.440853","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071015","Nodes","","21.000000","40.516671","DDS demands","Known Flow","599268.554221","142004.440851","","0.000000","","","","","-4.309999","","","","-3.854079","-4.309999","","","","","","","D1 PROFILE","","",""
"96105600273341","Nodes","","21.000000","64.021248","Default Known Flow Node","Known Flow","598861.179111","141361.315676","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600273345","Nodes","","21.000000","64.021248","DDS demands","Known Flow","598894.554120","141349.940673","","0.000000","","","","","-0.039999","","","","-0.035768","-0.039999","","","","","","","D1 PROFILE","","",""
"96105600273342","Nodes","","21.000000","64.022140","Default Known Flow Node","Known Flow","598866.554112","141329.815667","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600273343","Nodes","","21.000000","64.063158","Default Known Flow Node","Known Flow","598882.179116","141324.440666","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600283724","Nodes","","21.000000","63.440661","DDS demands","Known Flow","598886.304117","141268.565650","","0.000000","","","","","-7.080000","","","","-6.331062","-7.080000","","","","","","","D1 PROFILE","","",""
"96105600283733","Nodes","","21.000000","63.676071","DDS demands","Known Flow","598930.929130","141243.315644","","0.000000","","","","","-8.020000","","","","-7.171628","-8.020000","","","","","","","D1 PROFILE","","",""
"96105600283727","Nodes","","21.000000","64.020451","Default Known Flow Node","Known Flow","598896.054120","141414.190690","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600283723","Nodes","","21.000000","64.020451","Default Known Flow Node","Known Flow","598879.429116","141390.940684","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600283731","Nodes","","21.000000","64.321121","Default Known Flow Node","Known Flow","598919.554127","141291.565657","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600283732","Nodes","","21.000000","64.321121","Default Known Flow Node","Known Flow","598922.429127","141307.565661","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021507","Nodes","","21.000000","64.761271","Default Known Flow Node","Known Flow","598974.054141","141306.690661","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021508","Nodes","","21.000000","64.522594","Default Known Flow Node","Known Flow","598947.804134","141298.190659","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021506","Nodes","","21.000000","65.020685","DDS demands","Known Flow","598996.179147","141331.940668","","0.000000","","","","","-9.249999","","","","-8.271515","-9.249999","","","","","","","D1 PROFILE","","",""
"96105600132036","Nodes","","21.000000","64.908736","DDS demands","Known Flow","598997.554148","141392.440684","","0.000000","","","","","-3.790000","","","","-3.389085","-3.790000","","","","","","","D1 PROFILE","","",""
"96105600273344","Nodes","","21.000000","64.063158","DDS demands","Known Flow","598890.554119","141321.815665","","0.000000","","","","","-3.010000","","","","-2.691595","-3.010000","","","","","","","D1 PROFILE","","",""
"96105650021510","Nodes","","21.000000","64.021248","Default Known Flow Node","Known Flow","598902.429122","141346.815672","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600406483","Nodes","","21.000000","64.020566","Default Known Flow Node","Known Flow","598916.804126","141363.940676","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600283722","Nodes","","21.000000","64.061473","Default Known Flow Node","Known Flow","598865.554112","141399.940686","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021509","Nodes","P07114628, Hoxton Close, 10.33","22.999998","40.858071","CSEP DDS Matched","Known Flow","598821.782193","141697.768534","","0.000000","","","","","-0.009999","-10.329999","","","-9.246212","-10.339999","","","","","","","D1 PROFILE","DC PROFILE","",""
"96105650021513","Nodes","P00081316, Area 9 B&C Singleton Chart Road, 245.37","45.999996","61.140619","CSEP DDS Matched","Known Flow","598853.188108","141302.160660","","0.000000","","","","","","-245.370002","","","-219.414250","-245.370002","","","","","","","","DC PROFILE","",""
"96105600283726","Nodes","","21.000000","64.018622","Default Known Flow Node","Known Flow","598891.804119","141473.940706","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600283729","Nodes","","21.000000","64.018622","Default Known Flow Node","Known Flow","598915.679125","141459.315702","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600283728","Nodes","","21.000000","64.020451","Default Known Flow Node","Known Flow","598914.179125","141370.940678","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021511","Nodes","","21.000000","64.020451","Default Known Flow Node","Known Flow","598919.054126","141366.940677","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021512","Nodes","","21.000000","64.018622","Default Known Flow Node","Known Flow","598943.304133","141421.565692","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600283737","Nodes","","21.000000","63.646885","Default Known Flow Node","Known Flow","598954.929136","141232.690641","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600283736","Nodes","","21.000000","64.018026","DDS demands","Known Flow","598953.304136","141438.315697","","0.000000","","","","","-1.649999","","","","-1.475459","-1.649999","","","","","","","D1 PROFILE","","",""
"96105600283738","Nodes","","21.000000","63.646885","Default Known Flow Node","Known Flow","598956.304137","141240.315643","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600283739","Nodes","","21.000000","63.628239","DDS demands","Known Flow","598975.054142","141223.190638","","0.000000","","","","","-3.479999","","","","-3.111878","-3.479999","","","","","","","D1 PROFILE","","",""
"96105600406484","Nodes","","21.000000","64.020566","Default Known Flow Node","Known Flow","598938.679132","141356.565674","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600406485","Nodes","","21.000000","64.020566","Default Known Flow Node","Known Flow","598943.054133","141355.315674","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600406486","Nodes","","21.000000","64.020566","Default Known Flow Node","Known Flow","598946.679134","141383.815682","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600132037","Nodes","","21.000000","64.594927","DDS demands","Known Flow","599006.304150","141278.190653","","0.000000","","","","","-5.899999","","","","-5.275885","-5.899999","","","","","","","D1 PROFILE","","",""
"96105600080667","Nodes","","21.000000","66.163227","DDS demands","Known Flow","599018.304153","141466.190704","","0.000000","","","","","-4.719999","","","","-4.220708","-4.719999","","","","","","","D1 PROFILE","","",""
"96105650021504","Nodes","","21.000000","66.250280","DDS demands","Known Flow","599034.132268","141441.041460","","0.000000","","","","","-3.499999","","","","-3.129762","-3.499999","","","","","","","D1 PROFILE","","",""
"96105600080676","Nodes","","21.000000","66.619955","DDS demands","Known Flow","599064.054166","141449.565700","","0.000000","","","","","-1.539999","","","","-1.377095","-1.539999","","","","","","","D1 PROFILE","","",""
"96105600080675","Nodes","","21.000000","66.624488","Default Known Flow Node","Known Flow","599055.304163","141471.565706","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600080681","Nodes","","21.000000","66.177545","DDS demands","Known Flow","599086.804172","141451.815700","","0.000000","","","","","-4.650000","","","","-4.158113","-4.650000","","","","","","","D1 PROFILE","","",""
"96105600080679","Nodes","","21.000000","66.219795","DDS demands","Known Flow","599079.429170","141425.815693","","0.000000","","","","","-3.940000","","","","-3.523218","-3.940000","","","","","","","D1 PROFILE","","",""
"96105600080682","Nodes","","21.000000","65.386583","DDS demands","Known Flow","599101.179176","141323.690665","","0.000000","","","","","-1.379999","","","","-1.234020","-1.379999","","","","","","","D1 PROFILE","","",""
"96105600080684","Nodes","","21.000000","65.372232","DDS demands","Known Flow","599114.054179","141328.940667","","0.000000","","","","","-4.519999","","","","-4.041864","-4.519999","","","","","","","D1 PROFILE","","",""
"96105600080687","Nodes","","21.000000","68.635987","Default Known Flow Node","Known Flow","599157.179191","141445.565699","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600080686","Nodes","","21.000000","68.613421","Default Known Flow Node","Known Flow","599145.054188","141419.815692","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021500","Nodes","","21.000000","68.668704","DDS demands","Known Flow","599159.554192","141462.065703","","0.000000","","","","","-4.249999","","","","-3.800425","-4.249999","","","","","","","D1 PROFILE","","",""
"96105600080693","Nodes","","21.000000","69.781114","Default Known Flow Node","Known Flow","599238.554213","141451.065700","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600080689","Nodes","","21.000000","68.617453","DDS demands","Known Flow","599164.304193","141445.440699","","0.000000","","","","","-2.160000","","","","-1.931510","-2.160000","","","","","","","D1 PROFILE","","",""
"96105600080691","Nodes","","21.000000","68.539876","DDS demands","Known Flow","599198.554202","141415.190690","","0.000000","","","","","-4.600000","","","","-4.113402","-4.600000","","","","","","","D1 PROFILE","","",""
"96105600107448","Nodes","","21.000000","66.804911","Default Known Flow Node","Known Flow","599050.679162","141489.565711","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021503","Nodes","","21.000000","66.625700","DDS demands","Known Flow","599047.795462","141472.567471","","0.000000","","","","","-1.549999","","","","-1.386037","-1.549999","","","","","","","D1 PROFILE","","",""
"96105650021505","Nodes","","21.000000","65.562001","DDS demands","Known Flow","599031.054157","141365.565677","","0.000000","","","","","-15.599999","","","","-13.949799","-15.599999","","","","","","","D1 PROFILE","","",""
"96105600080669","Nodes","","21.000000","66.086879","Default Known Flow Node","Known Flow","599032.554157","141419.190691","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600080671","Nodes","","21.000000","66.256470","Default Known Flow Node","Known Flow","599034.179158","141441.690698","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600080672","Nodes","","21.000000","65.555631","Default Known Flow Node","Known Flow","599036.804158","141367.315677","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600080677","Nodes","","21.000000","65.489919","DDS demands","Known Flow","599073.304168","141309.190662","","0.000000","","","","","-4.330000","","","","-3.871963","-4.330000","","","","","","","D1 PROFILE","","",""
"96105600080673","Nodes","","21.000000","65.550544","Default Known Flow Node","Known Flow","599048.054162","141369.065678","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600080690","Nodes","","21.000000","68.536473","DDS demands","Known Flow","599184.679199","141387.940683","","0.000000","","","","","-4.639999","","","","-4.149170","-4.639999","","","","","","","D1 PROFILE","","",""
"96105600080685","Nodes","","21.000000","68.550783","DDS demands","Known Flow","599129.929184","141397.690686","","0.000000","","","","","-4.060000","","","","-3.630524","-4.060000","","","","","","","D1 PROFILE","","",""
"96105650021501","Nodes","","21.000000","67.843509","DDS demands","Known Flow","599109.304178","141499.190713","","0.000000","","","","","-4.990000","","","","-4.462147","-4.990000","","","","","","","D1 PROFILE","","",""
"96105605002012","Nodes","Butt Field Rd DG,Site ID 477","21.000000","69.999999","Default Known Pressure Node","Known Pressure","599243.429215","141465.065704","","1897.000037","","","","","","","","","345.239643","386.080009","","","","","","","","","",""
"96105600107441","Nodes","","21.000000","66.745072","DDS demands","Known Flow","599019.679154","141506.190715","","0.000000","","","","","-2.589999","","","","-2.316024","-2.589999","","","","","","","D1 PROFILE","","",""
"96105650021502","Nodes","","21.000000","67.203509","Default Known Flow Node","Known Flow","599057.679164","141525.065720","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600107457","Nodes","","21.000000","67.833342","Default Known Flow Node","Known Flow","599114.304180","141506.690715","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600107454","Nodes","","21.000000","67.833342","Default Known Flow Node","Known Flow","599106.929178","141512.190717","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600145732","Nodes","","21.000000","67.091400","Default Known Flow Node","Known Flow","599000.804149","141536.940723","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600107443","Nodes","","21.000000","67.090191","Default Known Flow Node","Known Flow","599026.804156","141560.565730","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600107446","Nodes","","21.000000","66.991787","DDS demands","Known Flow","599043.929160","141575.690734","","0.000000","","","","","-3.619999","","","","-3.237068","-3.619999","","","","","","","D1 PROFILE","","",""
"96105600107445","Nodes","","21.000000","67.091400","DDS demands","Known Flow","599029.554156","141553.815728","","0.000000","","","","","-10.159999","","","","-9.085253","-10.159999","","","","","","","D1 PROFILE","","",""
"96105600107458","Nodes","","21.000000","67.795110","Default Known Flow Node","Known Flow","599125.554183","141532.440722","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600107460","Nodes","","21.000000","67.786414","DDS demands","Known Flow","599132.804185","141535.065723","","0.000000","","","","","-3.359999","","","","-3.004572","-3.359999","","","","","","","D1 PROFILE","","",""
"96105600107459","Nodes","","21.000000","67.777928","DDS demands","Known Flow","599126.054183","141546.940726","","0.000000","","","","","-4.090000","","","","-3.657351","-4.090000","","","","","","","D1 PROFILE","","",""
"96105600107455","Nodes","","21.000000","67.712051","DDS demands","Known Flow","599109.054178","141550.690727","","0.000000","","","","","-3.720000","","","","-3.326490","-3.720000","","","","","","","D1 PROFILE","","",""
"96105600056006","Nodes","","21.000000","67.814175","Default Known Flow Node","Known Flow","599303.929231","142140.315888","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600055997","Nodes","","21.000000","67.815099","Default Known Flow Node","Known Flow","599296.054229","142137.065887","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056011","Nodes","","21.000000","67.515756","DDS demands","Known Flow","599313.304234","142279.065925","","0.000000","","","","","-1.640000","","","","-1.466517","-1.640000","","","","","","","D1 PROFILE","","",""
"96105600056017","Nodes","","21.000000","67.469158","Default Known Flow Node","Known Flow","599320.340821","142296.111662","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021403","Nodes","","21.000000","67.886734","Default Known Flow Node","Known Flow","599313.429234","142157.065892","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600055996","Nodes","","21.000000","67.822135","DDS demands","Known Flow","599292.804228","142142.815888","","0.000000","","","","","-0.860000","","","","-0.769027","-0.860000","","","","","","","D1 PROFILE","","",""
"96105600056042","Nodes","","21.000000","68.686034","DDS demands","Known Flow","599373.554250","142019.190855","","0.000000","","","","","-2.069999","","","","-1.851031","-2.069999","","","","","","","D1 PROFILE","","",""
"96105600056028","Nodes","","21.000000","68.644338","DDS demands","Known Flow","599350.929244","142051.565864","","0.000000","","","","","-2.799999","","","","-2.503810","-2.799999","","","","","","","D1 PROFILE","","",""
"96105600056055","Nodes","","21.000000","68.763738","Default Known Flow Node","Known Flow","599395.679256","142042.565861","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056065","Nodes","","21.000000","68.763738","Default Known Flow Node","Known Flow","599413.679261","142023.815856","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056066","Nodes","","21.000000","69.447307","Default Known Flow Node","Known Flow","599416.179262","142081.690872","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056072","Nodes","","21.000000","69.447307","Default Known Flow Node","Known Flow","599428.554265","142091.190874","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600157598","Nodes","","21.000000","67.715643","DDS demands","Known Flow","599281.804225","142177.190898","","0.000000","","","","","-2.230000","","","","-1.994105","-2.230000","","","","","","","D1 PROFILE","","",""
"96105650021402","Nodes","","21.000000","67.732768","DDS demands","Known Flow","599312.275544","142176.830904","","0.000000","","","","","-8.609999","","","","-7.699215","-8.609999","","","","","","","D1 PROFILE","","",""
"96105600055993","Nodes","","21.000000","67.820898","DDS demands","Known Flow","599286.054226","142136.940887","","0.000000","","","","","-1.109999","","","","-0.992581","-1.109999","","","","","","","D1 PROFILE","","",""
"96105600055989","Nodes","","21.000000","67.801805","DDS demands","Known Flow","599279.804225","142117.315881","","0.000000","","","","","-2.109999","","","","-1.886799","-2.109999","","","","","","","D1 PROFILE","","",""
"96105650021400","Nodes","","21.000000","67.545457","DDS demands","Known Flow","599297.304229","142238.440914","","0.000000","","","","","-2.009999","","","","-1.797377","-2.009999","","","","","","","D1 PROFILE","","",""
"96105600056003","Nodes","","21.000000","67.578033","Default Known Flow Node","Known Flow","599302.304231","142220.815910","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600055994","Nodes","","21.000000","67.540065","DDS demands","Known Flow","599287.304227","142227.190911","","0.000000","","","","","-2.240000","","","","-2.003048","-2.240000","","","","","","","D1 PROFILE","","",""
"96105650021401","Nodes","","21.000000","67.616339","Default Known Flow Node","Known Flow","599310.554233","142198.940904","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056008","Nodes","","21.000000","67.813094","DDS demands","Known Flow","599309.804233","142132.565886","","0.000000","","","","","-0.970000","","","","-0.867391","-0.970000","","","","","","","D1 PROFILE","","",""
"96105600056030","Nodes","","21.000000","67.551046","DDS demands","Known Flow","599355.179245","142215.440908","","0.000000","","","","","-4.810000","","","","-4.301188","-4.810000","","","","","","","D1 PROFILE","","",""
"96105650021404","Nodes","","21.000000","68.072340","DDS demands","Known Flow","599345.679242","142121.065882","","0.000000","","","","","-6.300000","","","","-5.633573","-6.300000","","","","","","","D1 PROFILE","","",""
"96105600056014","Nodes","","21.000000","67.868158","Default Known Flow Node","Known Flow","599315.179234","142163.065894","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056039","Nodes","","21.000000","67.868158","Default Known Flow Node","Known Flow","599366.804248","142159.440893","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056025","Nodes","","21.000000","67.425308","DDS demands","Known Flow","599342.054241","142270.690923","","0.000000","","","","","-4.269999","","","","-3.818310","-4.269999","","","","","","","D1 PROFILE","","",""
"96105600056013","Nodes","","21.000000","67.464144","DDS demands","Known Flow","599313.929234","142310.440934","","0.000000","","","","","-2.180000","","","","-1.949395","-2.180000","","","","","","","D1 PROFILE","","",""
"96105600056018","Nodes","","21.000000","68.043322","DDS demands","Known Flow","599322.179236","142050.940863","","0.000000","","","","","-3.199999","","","","-2.861497","-3.199999","","","","","","","D1 PROFILE","","",""
"96105600056004","Nodes","","21.000000","67.945916","DDS demands","Known Flow","599302.804231","142050.440863","","0.000000","","","","","-4.760000","","","","-4.256477","-4.760000","","","","","","","D1 PROFILE","","",""
"96105600056020","Nodes","","21.000000","68.062304","Default Known Flow Node","Known Flow","599326.679237","142074.440870","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056023","Nodes","","21.000000","68.083394","DDS demands","Known Flow","599335.179240","142098.565876","","0.000000","","","","","-1.630000","","","","-1.457575","-1.630000","","","","","","","D1 PROFILE","","",""
"96105600056016","Nodes","","21.000000","68.057274","DDS demands","Known Flow","599318.929235","142080.815871","","0.000000","","","","","-2.519999","","","","-2.253428","-2.519999","","","","","","","D1 PROFILE","","",""
"96105650021405","Nodes","","21.000000","68.117726","Default Known Flow Node","Known Flow","599349.456136","142114.832174","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056048","Nodes","","21.000000","68.071916","DDS demands","Known Flow","599385.679253","142156.565892","","0.000000","","","","","-2.259999","","","","-2.020932","-2.259999","","","","","","","D1 PROFILE","","",""
"96105600056043","Nodes","","21.000000","68.439129","Default Known Flow Node","Known Flow","599373.679250","142089.190874","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600071036","Nodes","","21.000000","68.679430","DDS demands","Known Flow","599362.429247","142004.940851","","0.000000","","","","","-1.299999","","","","-1.162483","-1.299999","","","","","","","D1 PROFILE","","",""
"96105650021407","Nodes","","21.000000","68.796311","DDS demands","Known Flow","599397.679257","142063.065867","","0.000000","","","","","-9.180000","","","","-8.208920","-9.180000","","","","","","","D1 PROFILE","","",""
"96105600056047","Nodes","","21.000000","68.479757","Default Known Flow Node","Known Flow","599385.429253","142095.690876","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056056","Nodes","","21.000000","67.919134","DDS demands","Known Flow","599396.179256","142171.815896","","0.000000","","","","","-5.500000","","","","-4.918198","-5.500000","","","","","","","D1 PROFILE","","",""
"96105600056076","Nodes","","21.000000","69.447307","Default Known Flow Node","Known Flow","599435.054267","142089.065874","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021408","Nodes","","21.000000","68.779975","Default Known Flow Node","Known Flow","599406.304259","142051.815864","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056068","Nodes","","21.000000","68.779975","Default Known Flow Node","Known Flow","599423.929264","142033.065858","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600056071","Nodes","","21.000000","69.447307","Default Known Flow Node","Known Flow","599428.429265","142099.315877","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021406","Nodes","","21.000000","69.358927","DDS demands","Known Flow","599434.054267","142103.940878","","0.000000","","","","","-3.370000","","","","-3.013514","-3.370000","","","","","","","D1 PROFILE","","",""
"96105600056070","Nodes","","21.000000","69.341157","DDS demands","Known Flow","599425.554264","142120.440882","","0.000000","","","","","-2.920000","","","","-2.611116","-2.920000","","","","","","","D1 PROFILE","","",""
"96105600056051","Nodes","","21.000000","69.338239","DDS demands","Known Flow","599391.554255","142121.315883","","0.000000","","","","","-1.879999","","","","-1.681129","-1.879999","","","","","","","D1 PROFILE","","",""
"96105605002011","Nodes","Knoll Lane DG, Site ID 479","21.000000","69.999999","Default Known Pressure Node","Known Pressure","599457.179273","142072.065869","","1030.999969","","","","","","","","","82.947652","92.760001","","","","","","","","","",""
"96105600071039","Nodes","","21.000000","68.559779","DDS demands","Known Flow","599371.929250","142007.565852","","0.000000","","","","","-3.859999","","","","-3.451680","-3.859999","","","","","","","D1 PROFILE","","",""
"96105600410066","Nodes","","21.000000","37.787760","Default Known Flow Node","Known Flow","598572.554032","141560.690730","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105650021306","Nodes","P00033500, Areas 10 & 11 Singleton Hill, 549.89","37.000000","37.602939","CSEP DDS Matched","Known Flow","598577.054033","141589.065738","","0.000000","","","","-139.433001","","-410.456986","","","-491.721457","-549.889997","","","","","","CT PROFILE","","DC PROFILE","",""
"96105602794598","Nodes","","21.000000","38.478607","Default Known Flow Node","Known Flow","598650.054053","141697.065767","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105602794600","Nodes","","21.000000","38.491573","Default Known Flow Node","Known Flow","598659.429056","141720.815774","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105602790550","Nodes","","21.000000","37.750190","DDS demands","Known Flow","598581.890121","141570.957927","","0.000000","","","","","-3.899999","","","","-3.487449","-3.899999","","","","","","","D1 PROFILE","","",""
"96105602794599","Nodes","","21.000000","38.569105","Default Known Flow Node","Known Flow","598655.179055","141695.065767","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105602794601","Nodes","","21.000000","38.712785","Default Known Flow Node","Known Flow","598663.304057","141706.440770","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105603429860","Nodes","","21.000000","38.496780","DDS demands","Known Flow","598919.927127","142186.435900","","0.000000","","","","","-1.259999","","","","-1.126714","-1.259999","","","","","","","D1 PROFILE","","",""
"96105600002945","Nodes","Logger 2945, Singleton Hill/Bradbridge Green","21.000000","37.653701","Val Log Post","Known Flow","598578.304034","141590.565738","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600001001","Nodes","","21.000000","34.901689","DDS demands","Known Flow","598206.802933","142055.509865","","0.000000","","","","","-1.059999","","","","-0.947870","-1.059999","","","","","","","D1 PROFILE","","",""
"96105600003047","Nodes","","21.000000","36.058417","DDS demands","Known Flow","598283.997040","142181.430725","","0.000000","","","","","-11.350000","","","","-10.149373","-11.350000","","","","","","","D1 PROFILE","","",""
"96105600003061","Nodes","","21.000000","34.903798","DDS demands","Known Flow","598187.911927","142074.807870","","0.000000","","","","","-1.909999","","","","-1.707956","-1.909999","","","","","","","D1 PROFILE","","",""
"96105600003253","Nodes","","21.000000","63.762911","Default Known Flow Node","Known Flow","598853.804109","141303.940660","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"96105600002958","Nodes","","21.000000","35.903572","DDS demands","Known Flow","598249.803944","142093.440875","","0.000000","","","","","-3.579999","","","","-3.201299","-3.579999","","","","","","","D1 PROFILE","","",""
"96105600002959","Nodes","","21.000000","36.775706","DDS demands","Known Flow","598395.124835","142167.598720","","0.000000","","","","","-3.240000","","","","-2.897266","-3.240000","","","","","","","D1 PROFILE","","",""
"96105600002962","Nodes","","21.000000","32.835237","DDS demands","Known Flow","598061.928893","141944.815834","","0.000000","","","","","-3.119999","","","","-2.789959","-3.119999","","","","","","","D1 PROFILE","","",""
"96105600002961","Nodes","","21.000000","38.694184","DDS demands","Known Flow","598798.804094","141627.065748","","0.000000","-74.720002","","","","","","","","-66.815965","-74.720002","","","C2 PROFILE","","","","","","",""
"96105600002963","Nodes","","21.000000","65.389378","DDS demands","Known Flow","599106.679177","141339.440670","","0.000000","","","","","-0.519999","","","","-0.464993","-0.519999","","","","","","","D1 PROFILE","","",""
"96105600002960","Nodes","","21.000000","67.423023","DDS demands","Known Flow","599357.554246","142233.690913","","0.000000","","","","","-6.170000","","","","-5.517324","-6.170000","","","","","","","D1 PROFILE","","",""
"96105600002964","Nodes","","21.000000","36.364134","DDS demands","Known Flow","598331.246572","142230.749635","","0.000000","","","","","-1.350000","","","","-1.207194","-1.350000","","","","","","","D1 PROFILE","","",""
"96105600053047","Nodes","","21.000000","34.903350","Default Known Flow Node","Known Flow","598192.285929","142071.058869","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
