"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"96107300005066","Nodes","5066,","21.000000","34.946710","Default Known Flow Node","Known Flow","630554.312732","142147.065889","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300004719","Nodes","Logger 4719, Barton Road/Connaught Road","21.000000","31.068148","Val Log Post","Known Flow","631480.812984","142411.565961","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005385","Nodes","5385,","21.000000","32.938275","Default Known Flow Node","Known Flow","631260.187924","142334.065940","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005375","Nodes","5375,","21.000000","30.746929","Default Known Flow Node","Known Flow","631255.312923","142437.065968","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005412","Nodes","5412,","21.000000","31.339849","DDS demands","Known Flow","631434.687972","142189.690901","","0.000000","-64.999999","","","","","","","","","","","-58.124162","-64.999999","","","C1 PROFILE","","","","","","","","","",""
"96107300005379","Nodes","5379,","21.000000","31.037595","Default Known Flow Node","Known Flow","631471.312982","142419.315964","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215052","Nodes","5215052,","21.000000","31.152146","DDS demands","Known Flow","631283.437930","142499.690985","","0.000000","","-53.439999","","","","-13.250000","","","","","","-59.635391","-66.690001","","","","C2 PROFILE","","","","D1 PROFILE","","","","",""
"96107305215441","Nodes","5215441,","21.000000","30.803272","DDS demands","Known Flow","631360.812952","142421.315964","","0.000000","","","","","","-39.009997","","","","","","-34.883436","-39.009997","","","","","","","","D1 PROFILE","","","","",""
"96107305215053","Nodes","5215053,","21.000000","31.075900","DDS demands","Known Flow","631376.448109","142466.345206","","0.000000","","","","","","-15.699999","","","","","","-14.039220","-15.699999","","","","","","","","D1 PROFILE","","","","",""
"96107300005269","Nodes","5269,","21.000000","30.889563","Default Known Flow Node","Known Flow","631389.465879","142411.283188","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005973","Nodes","5973,","21.000000","30.760133","Default Known Flow Node","Known Flow","631332.687944","142327.315939","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215169","Nodes","5215169,","21.000000","31.185144","DDS demands","Known Flow","631340.062946","142479.065980","","0.000000","","","","","","-3.849999","","","","","","-3.442738","-3.849999","","","","","","","","D1 PROFILE","","","","",""
"96107305215026","Nodes","5215026,","21.000000","28.949053","DDS demands","Known Flow","630549.312731","142841.691078","","0.000000","0.000000","","","","","-4.389999","","","","","","-3.925616","-4.389999","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96107300006172","Nodes","6172,","21.000000","28.905734","Default Known Flow Node","Known Flow","630585.437741","142812.941071","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005371","Nodes","5371,","21.000000","31.161189","Default Known Flow Node","Known Flow","631277.687929","142502.065986","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300006183","Nodes","6183,","21.000000","31.432474","Default Known Flow Node","Known Flow","631002.937854","142629.941021","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005798","Nodes","5798,","21.000000","31.258502","Default Known Flow Node","Known Flow","631222.187914","142526.315993","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005369","Nodes","5369,","21.000000","31.245466","Default Known Flow Node","Known Flow","631223.678364","142529.944916","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005845","Nodes","5845,","21.000000","31.437666","Default Known Flow Node","Known Flow","631007.562855","142627.191020","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300006187","Nodes","6187,","21.000000","31.561877","Default Known Flow Node","Known Flow","631065.937871","142591.316010","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215050","Nodes","5215050,","21.000000","31.556781","DDS demands","Known Flow","631086.812877","142584.691009","","0.000000","","","","","","-28.730000","","","","","","-25.690879","-28.730000","","","","","","","","D1 PROFILE","","","","",""
"96107305215049","Nodes","5215049,","21.000000","31.164748","DDS demands","Known Flow","631225.187915","142523.940992","","0.000000","","","","","","-10.270000","","","","","","-9.183618","-10.270000","","","","","","","","D1 PROFILE","","","","",""
"96107300006186","Nodes","6186,","21.000000","31.512831","Default Known Flow Node","Known Flow","631075.878936","142593.235882","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300006147","Nodes","6147,","21.000000","28.114220","Default Known Flow Node","Known Flow","630391.437688","143012.316125","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215012","Nodes","5215012,","21.000000","28.268570","DDS demands","Known Flow","630410.812693","143046.566134","","0.000000","","","","","","-15.290000","","","","","","-13.672592","-15.290000","","","","","","","","D1 PROFILE","","","","",""
"96107300006142","Nodes","6142,","21.000000","28.477802","DDS demands","Known Flow","630432.617719","143085.689906","","0.000000","","","","","","-3.720000","","","","","","-3.326490","-3.720000","","","","","","","","D1 PROFILE","","","","",""
"96107305214408","Nodes","5214408,","21.000000","29.258095","Default Known Flow Node","Known Flow","630176.187629","144161.566438","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305214009","Nodes","Old Park Barracks DG, Constant, Site ID 5256","21.000000","30.000000","Default Known Pressure Node","Known Pressure","630268.546654","144315.574480","","4245.000009","","","","","","","","","","","","164.401956","183.849992","","","","","","","","","","","","",""
"96107300006020","Nodes","6020,","21.000000","35.748763","Default Known Flow Node","Known Flow","630527.312725","144375.941496","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300006017","Nodes","6017,","21.000000","35.336065","Default Known Flow Node","Known Flow","630270.062655","144483.566525","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305214422","Nodes","5214422,","21.000000","33.714341","DDS demands","Known Flow","630114.187612","144539.691541","","0.000000","","","","","","-4.719999","","","","","","-4.220708","-4.719999","","","","","","","","D1 PROFILE","","","","",""
"96107305214067","Nodes","5214067,","21.000000","35.192682","DDS demands","Known Flow","630179.062630","144549.816543","","0.000000","","","","","","-13.470000","","","","","","-12.045115","-13.470000","","","","","","","","D1 PROFILE","","","","",""
"96107305214066","Nodes","5214066,","21.000000","35.254202","DDS demands","Known Flow","630209.812638","144570.941549","","0.000000","","","","","","-0.980000","","","","","","-0.876333","-0.980000","","","","","","","","D1 PROFILE","","","","",""
"96107305214417","Nodes","5214417,","21.000000","33.399104","DDS demands","Known Flow","630062.937598","144508.441532","","0.000000","","","","","","-9.300000","","","","","","-8.316226","-9.300000","","","","","","","","D1 PROFILE","","","","",""
"96107300005986","Nodes","5986,","21.000000","33.399104","Default Known Flow Node","Known Flow","630053.062596","144502.066530","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005938","Nodes","5938,","21.000000","33.399104","Default Known Flow Node","Known Flow","630039.062592","144478.816524","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005835","Nodes","5835,","21.000000","33.399104","Default Known Flow Node","Known Flow","630049.437595","144474.566523","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300004711","Nodes","Logger 4711, Chapel Lane/Bench Street","21.000000","31.276560","Val Log Post","Known Flow","631975.694277","141309.426932","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005625","Nodes","5625,","21.000000","31.362693","Default Known Flow Node","Known Flow","631953.813113","141298.190658","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005336","Nodes","5336,","21.000000","30.583318","Default Known Flow Node","Known Flow","629858.180588","141282.399959","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215020","Nodes","5215020,","21.000000","22.160792","DDS demands","Known Flow","629344.808908","142076.443603","","0.000000","-25.889999","","","","","-1.669999","","","","","","-24.644645","-27.560000","","","C1 PROFILE","","","","","D1 PROFILE","","","","",""
"96107300005263","Nodes","5263,","21.000000","22.163897","Default Known Flow Node","Known Flow","629346.062404","142075.190870","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005222","Nodes","5222,","21.000000","23.201095","Default Known Flow Node","Known Flow","628930.812291","143403.066231","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305214164","Nodes","5214164,","21.000000","24.696811","DDS demands","Known Flow","628978.249325","143467.534946","","0.000000","","","","","","-9.729999","","","","","","-8.700739","-9.729999","","","","","","","","D1 PROFILE","","","","",""
"96107300005170","Nodes","5170,","21.000000","24.813183","DDS demands","Known Flow","629046.562322","143431.566239","","0.000000","","","","","","-8.290000","","","","","","-7.413066","-8.290000","","","","","","","","D1 PROFILE","","","","",""
"96107300005097","Nodes","5097,","21.000000","26.303466","Default Known Flow Node","Known Flow","629051.312323","143486.691254","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005176","Nodes","5176,","21.000000","24.813183","Default Known Flow Node","Known Flow","629045.312322","143429.566238","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305214007","Nodes","Kearsney Avenue DG, Constant, Site ID 4705","21.000000","33.999999","Default Known Pressure Node","Known Pressure","629179.062358","143925.566373","","7080.000148","","","","","","","","","","","","1024.231287","1145.393443","","","","","","","","","","","","",""
"96107300006070","Nodes","6070,","21.000000","32.771035","DDS demands","Known Flow","629264.562381","143929.566375","","0.000000","","","","","","-12.180000","","","","","","-10.891574","-12.180000","","","","","","","","D1 PROFILE","","","","",""
"96107305214149","Nodes","5214149,","21.000000","32.889294","DDS demands","Known Flow","629064.723412","143975.435929","","0.000000","","","0.000000","","","-7.479999","","","","","","-6.688749","-7.479999","","","","","C3 PROFILE","","","D1 PROFILE","","","","",""
"96107300005780","Nodes","5780,","21.000000","32.948284","DDS demands","Known Flow","629258.437380","143978.191388","","0.000000","","","","","","-3.119999","","","","","","-2.789959","-3.119999","","","","","","","","D1 PROFILE","","","","",""
"96107300006014","Nodes","6014,","21.000000","32.969701","Default Known Flow Node","Known Flow","629045.712452","143989.599534","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300006013","Nodes","6013,","21.000000","32.969701","Default Known Flow Node","Known Flow","629048.812323","143993.691392","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005750","Nodes","5750,","21.000000","32.969701","Default Known Flow Node","Known Flow","629060.937326","144003.316395","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005695","Nodes","5695,","21.000000","32.399667","Default Known Flow Node","Known Flow","631441.562973","140276.315380","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005692","Nodes","5692,","21.000000","32.399667","Default Known Flow Node","Known Flow","631464.937980","140308.440389","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005691","Nodes","5691,","21.000000","32.399667","Default Known Flow Node","Known Flow","631457.812978","140316.690391","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005681","Nodes","5681,","21.000000","31.244345","Default Known Flow Node","Known Flow","631761.563061","140380.190409","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005693","Nodes","Clarence PLace, ID 9728, reference point","21.000000","30.845085","Log Low Point","Known Flow","631931.813107","140305.315388","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005669","Nodes","5669,","21.000000","31.389497","Default Known Flow Node","Known Flow","631638.563027","140490.190439","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005668","Nodes","5668,","21.000000","31.389497","Default Known Flow Node","Known Flow","631651.938031","140494.315440","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005704","Nodes","5704,","21.000000","30.845085","Default Known Flow Node","Known Flow","632003.063126","140205.190361","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005301","Nodes","5301,","21.000000","28.250720","Default Known Flow Node","Known Flow","630177.149630","140571.865461","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005225","Nodes","5225,","21.000000","27.680709","Default Known Flow Node","Known Flow","630223.687642","140615.190473","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005214","Nodes","5214,","21.000000","28.011778","Default Known Flow Node","Known Flow","630360.937680","140773.940516","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005211","Nodes","5211,","21.000000","32.222893","Default Known Flow Node","Known Flow","630402.937691","140815.565527","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005989","Nodes","5989,","21.000000","32.222893","Default Known Flow Node","Known Flow","630393.312688","140803.940524","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005213","Nodes","5213,","21.000000","28.011778","Default Known Flow Node","Known Flow","630363.187680","140776.440517","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005212","Nodes","5212,","21.000000","28.011778","Default Known Flow Node","Known Flow","630366.312681","140780.190518","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005215","Nodes","5215,","21.000000","28.186127","Default Known Flow Node","Known Flow","630384.187686","140762.815513","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005821","Nodes","5821,","21.000000","28.011778","Default Known Flow Node","Known Flow","630370.437682","140784.940519","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005775","Nodes","5775,","21.000000","28.186127","Default Known Flow Node","Known Flow","630394.937689","140755.690511","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215272","Nodes","5215272,","21.000000","29.329168","Default Known Flow Node","Known Flow","629988.812578","140544.690453","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215264","Nodes","5215264,","21.000000","28.217687","Default Known Flow Node","Known Flow","630178.437630","140571.190461","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005227","Nodes","5227,","21.000000","28.190638","Default Known Flow Node","Known Flow","630180.812631","140573.690461","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005224","Nodes","5224,","21.000000","27.686871","Default Known Flow Node","Known Flow","630220.562641","140616.815473","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005661","Nodes","5661,","21.000000","32.084812","Default Known Flow Node","Known Flow","631568.563008","140675.065489","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005181","Nodes","5181,","21.000000","32.163825","Default Known Flow Node","Known Flow","630402.062691","141128.815612","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005974","Nodes","5974,","21.000000","32.034203","Default Known Flow Node","Known Flow","630452.812705","141154.190619","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005172","Nodes","5172,","21.000000","33.082947","Default Known Flow Node","Known Flow","630833.062808","141219.315637","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005283","Nodes","5283,","21.000000","33.380377","Default Known Flow Node","Known Flow","630721.062853","141177.514347","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215180","Nodes","5215180,","21.000000","34.376101","DDS demands","Known Flow","631444.937974","141457.565702","","0.000000","-23.660000","","-0.079999","","","-11.819999","","","","-12.459999","","-42.940341","-48.019998","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","PL-AF PROFILE",""
"96107300005572","Nodes","5572,","21.000000","34.333184","Default Known Flow Node","Known Flow","631400.562962","141438.315697","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005564","Nodes","5564,","21.000000","32.373411","Default Known Flow Node","Known Flow","631917.188103","141458.565702","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005596","Nodes","5596,","21.000000","31.543141","Default Known Flow Node","Known Flow","631984.563121","141381.315681","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005562","Nodes","5562,","21.000000","32.373411","Default Known Flow Node","Known Flow","631922.188104","141461.065703","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005554","Nodes","5554,","21.000000","30.387249","Default Known Flow Node","Known Flow","632107.824155","141493.408712","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005559","Nodes","5559,","21.000000","29.428390","Default Known Flow Node","Known Flow","632480.688256","141470.940705","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005552","Nodes","5552,","21.000000","30.387249","Default Known Flow Node","Known Flow","632115.188157","141498.440713","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005567","Nodes","5567,","21.000000","29.342076","Default Known Flow Node","Known Flow","632537.563272","141450.065700","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005332","Nodes","5332,","21.000000","32.495655","Default Known Flow Node","Known Flow","630110.812612","141954.815837","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005082","Nodes","5082,","21.000000","37.964702","Default Known Flow Node","Known Flow","630730.937780","141949.565836","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005096","Nodes","5096,","21.000000","37.138263","Default Known Flow Node","Known Flow","630544.312729","141906.065824","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005273","Nodes","5273,","21.000000","37.138263","Default Known Flow Node","Known Flow","630542.683003","141906.436216","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005280","Nodes","5280,","21.000000","37.138263","Default Known Flow Node","Known Flow","630549.188518","141913.694172","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005092","Nodes","5092,","21.000000","37.138263","Default Known Flow Node","Known Flow","630549.777895","141916.199023","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005091","Nodes","5091,","21.000000","37.138263","Default Known Flow Node","Known Flow","630550.187731","141917.940827","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005086","Nodes","5086,","21.000000","37.526291","Default Known Flow Node","Known Flow","630572.312737","141936.315832","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005080","Nodes","5080,","21.000000","37.353778","Default Known Flow Node","Known Flow","630614.062748","141964.565840","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005090","Nodes","5090,","21.000000","37.138263","Default Known Flow Node","Known Flow","630527.562725","141919.815828","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005870","Nodes","5870,","21.000000","37.353778","Default Known Flow Node","Known Flow","630477.062711","141913.940826","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005492","Nodes","5492,","21.000000","32.309640","Default Known Flow Node","Known Flow","631172.562900","141776.190789","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005481","Nodes","5481,","21.000000","33.317282","Default Known Flow Node","Known Flow","631231.926916","141820.954801","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005477","Nodes","5477,","21.000000","33.068310","Default Known Flow Node","Known Flow","631266.705001","141836.521827","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005495","Nodes","5495,","21.000000","32.525386","Default Known Flow Node","Known Flow","631174.062901","141773.065788","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005855","Nodes","5855,","21.000000","32.525386","Default Known Flow Node","Known Flow","631202.437908","141701.315768","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005530","Nodes","5530,","21.000000","33.214555","DDS demands","Known Flow","631771.708859","141580.792819","","0.000000","","","","","","-8.449999","","","","","","-7.556141","-8.449999","","","","","","","","D1 PROFILE","","","","",""
"96107300005528","Nodes","5528,","21.000000","39.266055","Default Known Flow Node","Known Flow","631683.938039","141603.815742","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005532","Nodes","5532,","21.000000","33.257483","Default Known Flow Node","Known Flow","631776.563065","141574.815734","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005535","Nodes","5535,","21.000000","33.257483","Default Known Flow Node","Known Flow","631790.563068","141568.690732","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005507","Nodes","5507,","21.000000","36.887541","Default Known Flow Node","Known Flow","631612.313020","141686.815764","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005814","Nodes","5814,","21.000000","36.887541","Default Known Flow Node","Known Flow","631612.563020","141685.815764","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005529","Nodes","5529,","21.000000","39.266055","Default Known Flow Node","Known Flow","631687.188040","141601.190741","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005299","Nodes","5299,","21.000000","30.669328","Default Known Flow Node","Known Flow","632054.563140","141854.440810","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005472","Nodes","5472,","21.000000","31.039931","Default Known Flow Node","Known Flow","632097.972026","141886.606750","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005538","Nodes","5538,","21.000000","30.697766","Default Known Flow Node","Known Flow","632235.841544","141553.907452","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005478","Nodes","5478,","21.000000","31.431687","Default Known Flow Node","Known Flow","632220.168227","141829.946220","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005317","Nodes","5317,","21.000000","30.697766","Default Known Flow Node","Known Flow","632245.813192","141558.065729","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005904","Nodes","5904,","21.000000","31.645439","Default Known Flow Node","Known Flow","632191.688177","141887.315819","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005458","Nodes","5458,","21.000000","32.077107","Default Known Flow Node","Known Flow","632252.188194","141958.190838","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005449","Nodes","5449,","21.000000","32.016624","Default Known Flow Node","Known Flow","632212.313183","141991.440847","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005819","Nodes","5819,","21.000000","31.730300","Default Known Flow Node","Known Flow","632181.438175","141970.815842","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005056","Nodes","5056,","21.000000","33.901796","Default Known Flow Node","Known Flow","630290.474966","142218.438650","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005053","Nodes","5053,","21.000000","33.674492","Default Known Flow Node","Known Flow","630288.922937","142224.326303","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005078","Nodes","5078,","21.000000","38.829070","Default Known Flow Node","Known Flow","630728.187779","142000.190850","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005007","Nodes","5007,","21.000000","32.493084","Default Known Flow Node","Known Flow","630613.062748","142456.565974","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005435","Nodes","5435,","21.000000","32.781411","Default Known Flow Node","Known Flow","631353.437949","142049.440863","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215435","Nodes","5215435,","21.000000","32.787171","Default Known Flow Node","Known Flow","631354.937950","142049.065863","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215433","Nodes","5215433,","21.000000","32.683324","Default Known Flow Node","Known Flow","631358.562951","142075.065870","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005433","Nodes","5433,","21.000000","32.676797","Default Known Flow Node","Known Flow","631360.312951","142075.065870","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005382","Nodes","5382,","21.000000","30.774515","DDS demands","Known Flow","631296.937934","142376.690952","","0.000000","","","","","","-5.300000","","","","","","-4.739355","-5.300000","","","","","","","","D1 PROFILE","","","","",""
"96107300005268","Nodes","5268,","21.000000","31.185257","DDS demands","Known Flow","631331.938908","142475.943511","","0.000000","","","","","","-6.809999","","","","","","-6.089623","-6.809999","","","","","","","","D1 PROFILE","","","","",""
"96107300005387","Nodes","5387,","21.000000","33.018987","Default Known Flow Node","Known Flow","631265.062925","142324.565938","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107305215077","Nodes","5215077,","21.000000","32.987004","DDS demands","Known Flow","631346.542274","142018.821205","","0.000000","","","","","","-20.579999","","","","","","-18.403004","-20.579999","","","","","","","","D1 PROFILE","","","","",""
"96107300005013","Nodes","5013,","21.000000","34.127721","Default Known Flow Node","Known Flow","631032.035883","142427.583476","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"96107300005900","Nodes","5900,","21.000000","32.890057","Default Known Flow Node","Known Flow","631289.937932","142334.940941","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
