"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"90101000920124","Nodes","-248804",21.000000,24.961056,"Default Known Flow Node","Known Flow",546808.164948,180818.576412,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920123","Nodes","-248803",21.000000,24.961056,"Default Known Flow Node","Known Flow",546807.914947,180805.576409,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920129","Nodes","-248813",21.000000,24.961056,"Default Known Flow Node","Known Flow",546840.539956,180805.326409,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920107","Nodes","-248750",21.000000,24.868120,"DDS demands","Known Flow",546696.789917,180738.076390,,0.000000,,,,,-11.830000,,,,,-10.578598,-11.830000,,"",,,,,"D1 PROFILE",,,,
"90101000920111","Nodes","-248761",21.000000,24.686811,"DDS demands","Known Flow",546728.789926,180770.326399,,0.000000,,,,,-6.409999,,,,,-5.731936,-6.409999,,"",,,,,"D1 PROFILE",,,,
"90101000920162","Nodes","-248873",21.000000,24.262832,"Default Known Flow Node","Known Flow",546915.789977,180422.451305,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920172","Nodes","-248894",21.000000,24.262832,"Default Known Flow Node","Known Flow",546927.164980,180398.826298,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920147","Nodes","-248856",21.000000,24.354622,"Default Known Flow Node","Known Flow",546903.289973,180746.576393,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920163","Nodes","-248874",21.000000,24.354622,"Default Known Flow Node","Known Flow",546916.664977,180760.826397,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920122","Nodes","-248799",21.000000,24.137742,"Default Known Flow Node","Known Flow",546803.414946,180521.451331,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919014","Nodes","919014",21.000000,24.138387,"DDS demands","Known Flow",546803.408315,180520.201366,,0.000000,,,,,-16.190000,,,,,-14.477388,-16.190000,,"",,,,,"D1 PROFILE",,,,
"90101000920149","Nodes","-248858",21.000000,24.033247,"Default Known Flow Node","Known Flow",546909.539975,180441.201310,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920150","Nodes","-248859",21.000000,24.033247,"DDS demands","Known Flow",546909.590775,180444.325484,,0.000000,,,,,-3.849999,,,,,-3.442738,-3.849999,,"",,,,,"D1 PROFILE",,,,
"90101000920132","Nodes","-248819",21.000000,23.939273,"Default Known Flow Node","Known Flow",546844.289957,180515.201330,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919117","Nodes","919117",21.000000,23.936520,"DDS demands","Known Flow",546848.575997,180530.664102,,0.000000,,,,,-8.960000,,,,,-8.012192,-8.960000,,"",,,,,"D1 PROFILE",,,,
"90101000920091","Nodes","-1040611",21.000000,24.782160,"DDS demands","Known Flow",546574.914884,180721.576386,,0.000000,,,,,-9.330000,,,,,-8.343053,-9.330000,,"",,,,,"D1 PROFILE",,,,
"90101000919100","Nodes","919100",21.000000,24.990717,"DDS demands","Known Flow",546617.039896,180714.826384,,0.000000,,,,,-7.880000,,,,,-7.046437,-7.880000,,"",,,,,"D1 PROFILE",,,,
"90101000920152","Nodes","-248861",21.000000,23.913453,"Default Known Flow Node","Known Flow",546909.539975,180677.576374,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920151","Nodes","-248860",21.000000,23.913453,"Default Known Flow Node","Known Flow",546909.577602,180674.951913,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919101","Nodes","919101",21.000000,25.167516,"Default Known Flow Node","Known Flow",546646.414904,180740.826391,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919027","Nodes","919027",21.000000,25.378867,"DDS demands","Known Flow",546679.789913,180745.201392,,0.000000,,,,,-12.919999,,,,,-11.553295,-12.919999,,"",,,,,"D1 PROFILE",,,,
"90101000005487","Nodes","Logger 5487",21.000000,24.149756,"Val Log Post","Known Flow",546803.237910,180488.079944,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919127","Nodes","919127",21.000000,24.230471,"DDS demands","Known Flow",546747.414931,180574.326346,,0.000000,,,,,-11.180000,,,,,-9.997356,-11.180000,,"",,,,,"D1 PROFILE",,,,
"90101000920136","Nodes","-248829",21.000000,25.270129,"DDS demands","Known Flow",546859.539962,180797.451407,,0.000000,,,,,-2.900000,,,,,-2.593232,-2.900000,,"",,,,,"D1 PROFILE",,,,
"90101000920138","Nodes","-248832",21.000000,25.275340,"DDS demands","Known Flow",546860.414962,180802.701408,,0.000000,,,,,-4.790000,,,,,-4.283303,-4.790000,,"",,,,,"D1 PROFILE",,,,
"90101000920120","Nodes","-248788",21.000000,24.916683,"Default Known Flow Node","Known Flow",546791.789943,180796.826406,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919015","Nodes","919015",21.000000,24.364341,"DDS demands","Known Flow",546759.539934,180620.451358,,0.000000,,,,,-28.950001,,,,,-25.887609,-28.950001,,"",,,,,"D1 PROFILE",,,,
"90101000919128","Nodes","919128",21.000000,24.485570,"DDS demands","Known Flow",546747.289931,180688.701377,,0.000000,,,,,-15.979999,,,,,-14.289601,-15.979999,,"",,,,,"D1 PROFILE",,,,
"90101000920159","Nodes","-248868",21.000000,23.479936,"Default Known Flow Node","Known Flow",546910.539975,180570.201345,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919114","Nodes","919114",21.000000,23.558511,"DDS demands","Known Flow",546923.664979,180567.076344,,0.000000,,,,,-2.549999,,,,,-2.280255,-2.549999,,"",,,,,"D1 PROFILE",,,,
"90101000920100","Nodes","-1153306",21.000000,24.214557,"Default Known Flow Node","Known Flow",546834.164955,180475.326319,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920059","Nodes",,0.000000,24.247873,"Default Known Flow Node","Known Flow",546867.789964,180559.701342,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920157","Nodes","-248866",21.000000,23.621632,"DDS demands","Known Flow",546910.289975,180487.326322,,0.000000,,,,,-10.719999,,,,,-9.586015,-10.719999,,"",,,,,"D1 PROFILE",,,,
"90101000919113","Nodes","919113",21.000000,24.068717,"DDS demands","Known Flow",546923.447670,180441.453891,,0.000000,,,0.000000,,-16.180000,,,,,-14.468446,-16.180000,,"",,,"C4 PROFILE",,"D1 PROFILE",,,,
"90101000919025","Nodes","919025",21.000000,24.568847,"DDS demands","Known Flow",547005.915001,180404.326300,,0.000000,,,,,-20.729999,,,,,-18.537136,-20.729999,,"",,,,,"D1 PROFILE",,,,
"90101000920183","Nodes","-322985",21.000000,24.495860,"Default Known Flow Node","Known Flow",547041.915011,180457.451314,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919123","Nodes","919123",21.000000,24.142400,"DDS demands","Known Flow",546927.665413,180690.376803,,0.000000,,,,,-12.640000,,,,,-11.302914,-12.640000,,"",,,,,"D1 PROFILE",,,,
"90101000920174","Nodes","-248901",21.000000,24.252026,"Default Known Flow Node","Known Flow",546933.539982,180690.326377,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920171","Nodes","-248893",21.000000,23.961231,"DDS demands","Known Flow",546926.539980,180642.951365,,0.000000,,,,,-19.600000,,,,,-17.526672,-19.600000,,"",,,,,"D1 PROFILE",,,,
"90101000920184","Nodes","-336467",21.000000,24.429412,"DDS demands","Known Flow",547008.915002,180486.076322,,0.000000,,,,,-11.149999,,,,,-9.970529,-11.149999,,"",,,,,"D1 PROFILE",,,,
"90101000919110","Nodes","919110",21.000000,24.447591,"DDS demands","Known Flow",547009.678795,180484.091839,,0.000000,,,-3.849999,,-19.110000,,,,,-20.531243,-22.960000,,"",,,"C4 PROFILE",,"D1 PROFILE",,,,
"90101000920169","Nodes","-248891",21.000000,23.739249,"DDS demands","Known Flow",546925.664979,180503.326327,,0.000000,,,,,-10.379999,,,,,-9.281981,-10.379999,,"",,,,,"D1 PROFILE",,,,
"90101000919112","Nodes","919112",21.000000,23.805555,"DDS demands","Known Flow",546927.414980,180554.951341,,0.000000,,,,,-16.809999,,,,,-15.031803,-16.809999,,"",,,,,"D1 PROFILE",,,,
"90101000920116","Nodes","-248781",21.000000,24.802753,"DDS demands","Known Flow",546779.414940,180794.451406,,0.000000,,,,,-14.659999,,,,,-13.109234,-14.659999,,"",,,,,"D1 PROFILE",,,,
"90101000920114","Nodes","-248778",21.000000,24.766126,"Default Known Flow Node","Known Flow",546770.164937,180781.951402,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919120","Nodes","919120",21.000000,24.287970,"DDS demands","Known Flow",546956.164988,180386.201295,,0.000000,,,,,-13.470000,,,,,-12.045115,-13.470000,,"",,,,,"D1 PROFILE",,,,
"90101000920178","Nodes","-248913",21.000000,24.287970,"Default Known Flow Node","Known Flow",546955.539988,180394.701297,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920110","Nodes","-248760",21.000000,24.587124,"Default Known Flow Node","Known Flow",546726.789925,180697.451379,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919131","Nodes","919131",21.000000,24.587124,"DDS demands","Known Flow",546734.553481,180699.812662,,0.000000,,,,,-7.089999,,,,,-6.340004,-7.089999,,"",,,,,"D1 PROFILE",,,,
"90101000920154","Nodes","-248863",21.000000,23.196610,"DDS demands","Known Flow",546909.789975,180626.576360,,0.000000,,,,,-7.340000,,,,,-6.563559,-7.340000,,"",,,,,"D1 PROFILE",,,,
"90101000920119","Nodes","-248786",21.000000,24.966913,"DDS demands","Known Flow",546790.289943,180819.951413,,0.000000,,,,,-9.850000,,,,,-8.808046,-9.850000,,"",,,,,"D1 PROFILE",,,,
"90101000920118","Nodes","-248785",21.000000,25.045449,"Default Known Flow Node","Known Flow",546789.664942,180830.576416,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920133","Nodes","-248823",21.000000,24.891436,"DDS demands","Known Flow",546852.039959,180820.576413,,0.000000,,,,,-10.159999,,,,,-9.085253,-10.159999,,"",,,,,"D1 PROFILE",,,,
"90101000920140","Nodes","-248835",21.000000,23.945208,"Default Known Flow Node","Known Flow",546865.164963,180473.326318,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920145","Nodes","-248850",21.000000,23.945208,"Default Known Flow Node","Known Flow",546889.039970,180473.326318,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920188","Nodes","-919002",21.000000,25.842328,"Default Known Flow Node","Known Flow",546671.164910,180755.576395,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920170","Nodes","-248892",21.000000,24.138615,"Default Known Flow Node","Known Flow",546926.415505,180690.387532,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920155","Nodes","-248864",21.000000,23.693844,"DDS demands","Known Flow",546910.039975,180642.701364,,0.000000,,,,,-8.779999,,,,,-7.851233,-8.779999,,"",,,,,"D1 PROFILE",,,,
"90101000920106","Nodes","-248745",21.000000,25.302346,"DDS demands","Known Flow",546684.789914,180749.201393,,0.000000,,,,,-11.920000,,,,,-10.659077,-11.920000,,"",,,,,"D1 PROFILE",,,,
"90101000919118","Nodes","919118",21.000000,24.199174,"DDS demands","Known Flow",546897.164972,180415.701303,,0.000000,,,,,-6.439999,,,,,-5.758763,-6.439999,,"",,,,,"D1 PROFILE",,,,
"90101000920153","Nodes","-248862",21.000000,24.228394,"Default Known Flow Node","Known Flow",546909.789975,180387.076295,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920137","Nodes","-248830",21.000000,24.183315,"Default Known Flow Node","Known Flow",546859.914962,180415.701303,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919126","Nodes","919126",21.000000,23.907619,"DDS demands","Known Flow",546800.914946,180635.951363,,0.000000,,,,,-19.069999,,,,,-17.052735,-19.069999,,"",,,,,"D1 PROFILE",,,,
"90101000920097","Nodes","-1150800",21.000000,24.942347,"Default Known Flow Node","Known Flow",546785.789941,180764.951398,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920105","Nodes","-1403938",21.000000,24.916151,"Default Known Flow Node","Known Flow",546792.664943,180764.701398,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919130","Nodes","919130",21.000000,24.822902,"DDS demands","Known Flow",546792.789943,180759.451396,,0.000000,,,,,-12.239999,,,,,-10.945226,-12.239999,,"",,,,,"D1 PROFILE",,,,
"90101000920115","Nodes","-248779",21.000000,24.771429,"DDS demands","Known Flow",546774.414938,180759.076396,,0.000000,,,,,-1.299999,,,,,-1.162483,-1.299999,,"",,,,,"D1 PROFILE",,,,
"90101000919124","Nodes","919124",21.000000,24.354622,"DDS demands","Known Flow",546918.539327,180760.861322,,0.000000,,,,,-18.040000,,,,,-16.131691,-18.040000,,"",,,,,"D1 PROFILE",,,,
"90101000920158","Nodes","-248867",21.000000,23.674293,"DDS demands","Known Flow",546910.289975,180537.701336,,0.000000,,,,,-3.430000,,,,,-3.067167,-3.430000,,"",,,,,"D1 PROFILE",,,,
"90101000920168","Nodes","-248888",21.000000,23.777579,"Default Known Flow Node","Known Flow",546924.789979,180554.951341,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920180","Nodes","-248926",21.000000,24.287970,"Default Known Flow Node","Known Flow",546984.539996,180395.451297,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919125","Nodes","919125",21.000000,24.067386,"DDS demands","Known Flow",546848.793972,180690.318923,,0.000000,,,,,-24.979999,,,,,-22.337564,-24.979999,,"",,,,,"D1 PROFILE",,,,
"90101000920125","Nodes","-248807",21.000000,24.010384,"Default Known Flow Node","Known Flow",546830.664954,180700.451380,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919013","Nodes","919013",21.000000,23.945208,"DDS demands","Known Flow",546844.289957,180479.076320,,0.000000,,,,,-20.490000,,,,,-18.322526,-20.490000,,"",,,,,"D1 PROFILE",,,,
"90101000920099","Nodes","-1153305",21.000000,24.157236,"Default Known Flow Node","Known Flow",546806.662289,180467.824999,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919012","Nodes","919012",21.000000,24.151452,"DDS demands","Known Flow",546807.545230,180466.322100,,0.000000,,,,,-23.280001,,,,,-20.817393,-23.280001,,"",,,,,"D1 PROFILE",,,,
"90101000919122","Nodes","919122",21.000000,23.926063,"DDS demands","Known Flow",546848.914959,180591.076350,,0.000000,,,,,-19.350001,,,,,-17.303117,-19.350001,,"",,,,,"D1 PROFILE",,,,
"90101000920139","Nodes","-248834",21.000000,24.043154,"Default Known Flow Node","Known Flow",546862.164962,180566.451344,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919026","Nodes","919026",21.000000,24.898387,"DDS demands","Known Flow",546791.863558,180794.075031,,0.000000,,,,,-4.300000,,,,,-3.845137,-4.300000,,"",,,,,"D1 PROFILE",,,,
"90101000920185","Nodes","-336468",21.000000,24.274220,"DDS demands","Known Flow",547032.540009,180513.201329,,0.000000,,,,,-6.119999,,,,,-5.472613,-6.119999,,"",,,,,"D1 PROFILE",,,,
"90101000920186","Nodes","-336469",21.000000,24.232222,"DDS demands","Known Flow",547055.290015,180516.201330,,0.000000,,,,,-5.449999,,,,,-4.873487,-5.449999,,"",,,,,"D1 PROFILE",,,,
"90101000920117","Nodes","-248783",21.000000,23.852362,"DDS demands","Known Flow",546788.164942,180636.326363,,0.000000,,,,,-10.889999,,,,,-9.738032,-10.889999,,"",,,,,"D1 PROFILE",,,,
"90101000920134","Nodes","-248826",21.000000,24.075897,"Default Known Flow Node","Known Flow",546857.664961,180690.451377,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920113","Nodes","-248771",21.000000,24.736876,"DDS demands","Known Flow",546753.164933,180781.826402,,0.000000,,,,,-3.880000,,,,,-3.469565,-3.880000,,"",,,,,"D1 PROFILE",,,,
"90101000920102","Nodes","-1153309",21.000000,24.999109,"Default Known Flow Node","Known Flow",546980.414994,180417.451303,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919901","Nodes","""TITMUS ROAD 2"", 90800100180907",21.000000,24.999999,"Default Known Pressure Node","Known Pressure",546981.164995,180416.951303,,3999.999958,,,,,,,,,,188.153370,210.411101,,"",,,,,,,,,
"90101000920176","Nodes","-248905",21.000000,24.262832,"Default Known Flow Node","Known Flow",546942.164984,180399.076298,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920121","Nodes","-248798",21.000000,23.933021,"Default Known Flow Node","Known Flow",546803.039946,180635.951363,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919133","Nodes","919133",21.000000,25.541783,"DDS demands","Known Flow",546868.789964,180816.701412,,0.000000,,,,,-12.689999,,,,,-11.347624,-12.689999,,"",,,,,"D1 PROFILE",,,,
"90101000920142","Nodes","-248840",21.000000,25.682167,"Default Known Flow Node","Known Flow",546876.531245,180823.719139,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920108","Nodes","-248755",21.000000,25.078601,"Default Known Flow Node","Known Flow",546711.039921,180713.701384,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919129","Nodes","919129",21.000000,24.969724,"DDS demands","Known Flow",546700.914918,180701.201380,,0.000000,,,,,-7.530000,,,,,-6.733460,-7.530000,,"",,,,,"D1 PROFILE",,,,
"90101000920182","Nodes","-322969",21.000000,24.459051,"Default Known Flow Node","Known Flow",547015.290004,180468.951317,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919111","Nodes","919111",21.000000,24.566887,"Default Known Flow Node","Known Flow",546947.664985,180494.451324,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920130","Nodes","-248815",21.000000,24.174907,"Default Known Flow Node","Known Flow",546841.914957,180423.826305,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000000002","Nodes",,0.000000,23.997044,"Default Known Flow Node","Known Flow",546835.214362,180475.240083,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920181","Nodes","-322963",21.000000,24.457767,"DDS demands","Known Flow",546997.539999,180457.201314,,0.000000,,,,,-1.869999,,,,,-1.672187,-1.869999,,"",,,,,"D1 PROFILE",,,,
"90101000920094","Nodes","-1040615",21.000000,24.988469,"Default Known Flow Node","Known Flow",546619.664896,180713.326384,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920095","Nodes","-1040616",21.000000,24.828316,"Default Known Flow Node","Known Flow",546624.539898,180689.701377,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919011","Nodes","919011",21.000000,24.862683,"Default Known Flow Node","Known Flow",546985.914996,180418.826304,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919001","Nodes","""TITMUS ROAD 1"", 90800100180007",21.000000,24.999999,"Default Known Pressure Node","Known Pressure",546986.039996,180415.701303,,298.000007,,,,,,,,,,123.823030,138.470758,,"",,,,,,,,,
"90101000920144","Nodes","-248849",21.000000,23.926063,"Default Known Flow Node","Known Flow",546888.164969,180643.076365,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920098","Nodes","-1150802",21.000000,25.961383,"Default Known Flow Node","Known Flow",546875.789966,180824.701414,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920173","Nodes","-248896",21.000000,24.262832,"Default Known Flow Node","Known Flow",546927.664980,180431.076307,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920177","Nodes","-248910",21.000000,24.262832,"Default Known Flow Node","Known Flow",546945.164985,180400.826299,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919017","Nodes","919017",21.000000,24.270542,"DDS demands","Known Flow",546936.789670,180690.294518,,0.000000,,,,,-1.749999,,,,,-1.564881,-1.749999,,"",,,,,"D1 PROFILE",,,,
"90101000920156","Nodes","-248865",21.000000,23.672045,"DDS demands","Known Flow",546910.164975,180541.076337,,0.000000,,,,,-2.390000,,,,,-2.137181,-2.390000,,"",,,,,"D1 PROFILE",,,,
"90101000920148","Nodes","-248857",21.000000,24.354622,"Default Known Flow Node","Known Flow",546903.789974,180714.326384,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920175","Nodes","-248904",21.000000,24.557860,"DDS demands","Known Flow",546936.789983,180761.201397,,0.000000,,,,,-0.860000,,,,,-0.769027,-0.860000,,"",,,,,"D1 PROFILE",,,,
"90101000920164","Nodes","-248876",21.000000,24.193166,"DDS demands","Known Flow",546918.039977,180714.576384,,0.000000,,,,,-18.809999,,,,,-16.820238,-18.809999,,"",,,,,"D1 PROFILE",,,,
"90101000920167","Nodes","-248885",21.000000,23.532777,"DDS demands","Known Flow",546923.539979,180569.201344,,0.000000,,,,,-11.799999,,,,,-10.551771,-11.799999,,"",,,,,"D1 PROFILE",,,,
"90101000920165","Nodes","-248881",21.000000,23.156718,"DDS demands","Known Flow",546922.039979,180626.326360,,0.000000,,,,,-26.819999,,,,,-23.982923,-26.819999,,"",,,,,"D1 PROFILE",,,,
"90101000919119","Nodes","919119",21.000000,24.262832,"DDS demands","Known Flow",546946.664985,180386.951295,,0.000000,,,,,-14.439999,,,,,-12.912506,-14.439999,,"",,,,,"D1 PROFILE",,,,
"90101000919115","Nodes","919115",21.000000,23.927596,"DDS demands","Known Flow",546880.164967,180553.701340,,0.000000,,,,,-7.600000,,,,,-6.796056,-7.600000,,"",,,,,"D1 PROFILE",,,,
"90101000920143","Nodes","-248843",21.000000,24.004451,"Default Known Flow Node","Known Flow",546879.289967,180570.451345,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919029","Nodes","919029",21.000000,24.201359,"DDS demands","Known Flow",547081.790022,180493.201324,,0.000000,,,,,-7.459999,,,,,-6.670865,-7.459999,,"",,,,,"D1 PROFILE",,,,
"90101000919121","Nodes","919121",21.000000,23.954335,"DDS demands","Known Flow",546837.789956,180542.826337,,0.000000,,,,,-6.350000,,,,,-5.678283,-6.350000,,"",,,,,"D1 PROFILE",,,,
"90101000920126","Nodes","-248808",21.000000,23.954335,"Default Known Flow Node","Known Flow",546833.289954,180538.326336,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920088","Nodes",,0.000000,25.700930,"Default Known Flow Node","Known Flow",546876.181196,180824.097192,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920135","Nodes","-248827",21.000000,24.075897,"Default Known Flow Node","Known Flow",546857.789961,180714.951384,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920112","Nodes","-248768",21.000000,24.755462,"DDS demands","Known Flow",546746.664931,180795.326406,,0.000000,,,,,-11.209999,,,,,-10.024182,-11.209999,,"",,,,,"D1 PROFILE",,,,
"90101000920101","Nodes","-1153307",21.000000,24.374991,"Default Known Flow Node","Known Flow",546945.539985,180562.201343,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000000003","Nodes",,0.000000,24.385466,"Default Known Flow Node","Known Flow",546945.461256,180555.759248,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919018","Nodes","919018",21.000000,24.329664,"Default Known Flow Node","Known Flow",546945.796894,180555.451349,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920104","Nodes","-1403322",21.000000,24.393821,"Default Known Flow Node","Known Flow",546945.803304,180549.826354,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920092","Nodes","-1040612",21.000000,24.733274,"Default Known Flow Node","Known Flow",546580.164885,180672.826373,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920096","Nodes","-1040618",21.000000,24.766140,"DDS demands","Known Flow",546652.414905,180677.326374,,0.000000,,,,,-5.670000,,,,,-5.070216,-5.670000,,"",,,,,"D1 PROFILE",,,,
"90101000920179","Nodes","-248915",21.000000,24.569915,"Default Known Flow Node","Known Flow",546959.414989,180439.951309,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920166","Nodes","-248882",21.000000,24.018691,"DDS demands","Known Flow",546922.539979,180487.951322,,0.000000,,,,,-9.119999,,,,,-8.155266,-9.119999,,"",,,,,"D1 PROFILE",,,,
"90101000920103","Nodes","-1403321",21.000000,24.395112,"Default Known Flow Node","Known Flow",546945.414985,180549.826339,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920093","Nodes","-1040613",21.000000,24.689324,"DDS demands","Known Flow",546601.039891,180656.701368,,0.000000,,,,,-5.070000,,,,,-4.533684,-5.070000,,"",,,,,"D1 PROFILE",,,,
"90101000920090","Nodes",,0.000000,25.531189,"Default Known Flow Node","Known Flow",546868.318964,180815.320088,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920146","Nodes","-248851",21.000000,25.065321,"DDS demands","Known Flow",546892.914971,180770.576399,,0.000000,,,,,-6.969999,,,,,-6.232698,-6.969999,,"",,,,,"D1 PROFILE",,,,
"90101000920053","Nodes",,0.000000,25.250082,"Default Known Flow Node","Known Flow",546896.201971,180796.607406,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920054","Nodes",,0.000000,25.250082,"Default Known Flow Node","Known Flow",546900.476973,180800.920408,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000920141","Nodes","-248837",21.000000,25.531189,"Default Known Flow Node","Known Flow",546868.522932,180814.866825,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"90101000919002","Nodes","""SAUNDERS WAY"", 90800100180010",21.000000,25.999999,"Default Known Pressure Node","Known Pressure",546672.539911,180759.576396,,309.999983,,,,,,,,,,119.826307,134.001236,,"",,,,,,,,,
