"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64300900001984","Nodes","1984",21.000000,29.665101,"DDS demands","Known Flow",298171.882291,668155.885021,,0.000000,,,,,,,-2.089999,,,,,-1.868915,-2.089999,,"",,,,,,,"D1 PROFILE",,,,
"64300900002003","Nodes","2003",21.000000,26.024199,"Default Known Flow Node","Known Flow",297840.227201,668731.907178,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002004","Nodes","2004",21.000000,26.044070,"Default Known Flow Node","Known Flow",297841.346201,668733.956178,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002018","Nodes","2018",21.000000,26.399359,"Default Known Flow Node","Known Flow",298244.833311,668628.182149,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002019","Nodes","2019",21.000000,26.391724,"Default Known Flow Node","Known Flow",298243.824310,668628.198149,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002023","Nodes","2023",21.000000,25.628907,"Default Known Flow Node","Known Flow",297899.181217,668615.332146,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002024","Nodes","2024",21.000000,25.629059,"Default Known Flow Node","Known Flow",297898.669217,668616.422146,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002050","Nodes","2050",21.000000,23.692147,"Default Known Flow Node","Known Flow",298253.693020,668766.810229,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002029","Nodes","2029",21.000000,22.718317,"Default Known Flow Node","Known Flow",298268.666317,668858.890212,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002030","Nodes","2030",21.000000,22.704722,"Default Known Flow Node","Known Flow",298271.333318,668856.380211,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002048","Nodes","2048",21.000000,22.704722,"Default Known Flow Node","Known Flow",298271.652318,668858.372212,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002032","Nodes","2032",21.000000,26.374324,"Default Known Flow Node","Known Flow",298287.899322,668619.535147,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002033","Nodes","2033",21.000000,26.371009,"Default Known Flow Node","Known Flow",298290.035018,668620.371556,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002013","Nodes","2013",21.000000,25.808192,"DDS demands","Known Flow",297868.045208,668679.777163,,0.000000,,,,,,,-20.809999,,,,,-18.608673,-20.809999,,"",,,,,,,"D1 PROFILE",,,,
"64300900002038","Nodes","2038",21.000000,25.025616,"Default Known Flow Node","Known Flow",297775.382568,668852.402482,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002039","Nodes","2039",21.000000,25.025616,"Default Known Flow Node","Known Flow",297778.835260,668853.309113,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002042","Nodes","2042",21.000000,22.701782,"Default Known Flow Node","Known Flow",298272.160677,668861.384476,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002045","Nodes","2045",21.000000,23.341243,"Default Known Flow Node","Known Flow",298258.740220,668798.221955,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002044","Nodes","2044",21.000000,23.431960,"Default Known Flow Node","Known Flow",298281.291321,668794.623195,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002049","Nodes","2049",21.000000,23.782741,"Default Known Flow Node","Known Flow",298275.171319,668762.904186,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002071","Nodes","2071",21.000000,30.958740,"Default Known Flow Node","Known Flow",298196.689972,669350.836196,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002072","Nodes","2072",21.000000,30.958740,"Default Known Flow Node","Known Flow",298213.837302,669330.566340,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002080","Nodes","2080",21.000000,31.183077,"Default Known Flow Node","Known Flow",298251.945313,669285.530328,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002099","Nodes","2099",21.000000,24.552306,"Default Known Flow Node","Known Flow",298019.993250,669577.174408,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002103","Nodes","2103",21.000000,30.388638,"Default Known Flow Node","Known Flow",298130.923280,669364.590350,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002131","Nodes","2131",21.000000,36.199898,"Default Known Flow Node","Known Flow",298820.209467,668126.491013,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002133","Nodes","2133",21.000000,38.704956,"Default Known Flow Node","Known Flow",298965.144492,668204.404836,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002134","Nodes","2134",21.000000,38.704956,"Default Known Flow Node","Known Flow",298964.674507,668200.436033,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002136","Nodes","2136",21.000000,36.482265,"Default Known Flow Node","Known Flow",298870.097481,668127.459013,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002132","Nodes","2132",21.000000,33.657846,"DDS demands","Known Flow",298747.740448,668033.172987,,0.000000,,,,,,,-27.520001,,,,,-24.608878,-27.520001,,"",,,,,,,"D1 PROFILE",,,,
"64300900002144","Nodes","2144",21.000000,36.428112,"Default Known Flow Node","Known Flow",298813.963466,668157.836021,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002142","Nodes","2142",21.000000,37.231144,"Default Known Flow Node","Known Flow",298853.654476,668181.812028,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002145","Nodes","2145",21.000000,37.177460,"Default Known Flow Node","Known Flow",298897.676488,668140.509017,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002146","Nodes","2146",21.000000,36.209502,"Default Known Flow Node","Known Flow",298819.721467,668127.878013,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002147","Nodes","2147",21.000000,36.077642,"Default Known Flow Node","Known Flow",298774.644455,668072.152998,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002148","Nodes","2148",21.000000,36.413236,"Default Known Flow Node","Known Flow",298812.557465,668157.246021,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002149","Nodes","2149",21.000000,36.033698,"Default Known Flow Node","Known Flow",298776.682455,668063.341996,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002150","Nodes","2150",21.000000,36.033698,"Default Known Flow Node","Known Flow",298781.652457,668072.401998,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002143","Nodes","2143",21.000000,36.333156,"Default Known Flow Node","Known Flow",298805.251463,668152.749020,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002207","Nodes","2207",21.000000,40.603700,"Default Known Flow Node","Known Flow",299171.097563,668207.334035,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002224","Nodes","2224",21.000000,32.119047,"Default Known Flow Node","Known Flow",299594.722678,668116.584010,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002225","Nodes","2225",21.000000,32.163330,"Default Known Flow Node","Known Flow",299633.722689,668171.709025,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002234","Nodes","2234",21.000000,40.113955,"Default Known Flow Node","Known Flow",299445.122637,668253.552047,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002251","Nodes","2251",21.000000,40.059885,"Default Known Flow Node","Known Flow",299446.870421,668249.175612,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002236","Nodes","2236",21.000000,39.229517,"Default Known Flow Node","Known Flow",299466.560643,668113.883009,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002237","Nodes","2237",21.000000,38.674216,"Default Known Flow Node","Known Flow",299541.489664,668226.057040,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002239","Nodes","2239",21.000000,32.830488,"Default Known Flow Node","Known Flow",299589.742677,668205.163034,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002241","Nodes","2241",21.000000,39.782923,"Default Known Flow Node","Known Flow",299454.800640,668220.496038,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002242","Nodes","2242",21.000000,39.777770,"Default Known Flow Node","Known Flow",299457.588641,668221.445039,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002244","Nodes","2244",21.000000,40.069535,"Default Known Flow Node","Known Flow",299067.814535,668183.418028,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002260","Nodes","2260",21.000000,59.470377,"Default Known Flow Node","Known Flow",299251.934585,668426.932095,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002247","Nodes","2247",21.000000,39.268842,"Default Known Flow Node","Known Flow",299465.103643,668165.249023,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002258","Nodes","2258",21.000000,40.081198,"Default Known Flow Node","Known Flow",299067.972535,668184.618029,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002254","Nodes","2254",21.000000,41.707628,"Default Known Flow Node","Known Flow",299305.094599,668259.039049,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002257","Nodes","2257",21.000000,38.706612,"Default Known Flow Node","Known Flow",299535.999662,668243.714045,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002253","Nodes","2253",21.000000,40.106985,"Default Known Flow Node","Known Flow",299068.790535,668186.212029,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002259","Nodes","2259",21.000000,40.112003,"Default Known Flow Node","Known Flow",299069.121535,668188.688030,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002261","Nodes","2261",21.000000,59.630215,"Default Known Flow Node","Known Flow",299300.098082,668380.065349,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002139","Nodes","2139",21.000000,39.041889,"Default Known Flow Node","Known Flow",299052.666531,668101.144006,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002267","Nodes","2267",21.000000,32.793972,"Default Known Flow Node","Known Flow",299573.720672,668256.336048,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002366","Nodes","2366",21.000000,32.163330,"Default Known Flow Node","Known Flow",299620.597685,668216.084037,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002240","Nodes","2240",21.000000,32.416989,"Default Known Flow Node","Known Flow",299601.265680,668209.169035,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900001343","Nodes","1343",21.000000,39.888310,"Default Known Flow Node","Known Flow",296705.959892,668086.741002,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900001311","Nodes","1311",21.000000,39.511567,"Default Known Flow Node","Known Flow",296651.072857,668179.930998,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900001362","Nodes","1362",21.000000,35.779713,"Default Known Flow Node","Known Flow",297137.723010,669149.119291,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900001985","Nodes","1985",21.000000,29.760522,"Default Known Flow Node","Known Flow",298189.258296,668210.429036,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002152","Nodes","2152",21.000000,37.177460,"Default Known Flow Node","Known Flow",298918.285494,668153.963020,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002367","Nodes","2367",21.000000,32.163330,"Default Known Flow Node","Known Flow",299637.715690,668156.659021,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900001271","Nodes","1271",21.000000,39.599335,"Default Known Flow Node","Known Flow",296751.376904,667782.114919,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900001865","Nodes","1865",21.000000,50.085955,"Default Known Flow Node","Known Flow",298348.347339,666772.458644,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002138","Nodes","2138",21.000000,37.311889,"Default Known Flow Node","Known Flow",298864.383479,668099.715006,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900002252","Nodes","2252",21.000000,39.869636,"Default Known Flow Node","Known Flow",299534.791662,668276.902054,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000020","Nodes","20",21.000000,34.218473,"Default Known Flow Node","Known Flow",297403.484779,669031.448962,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000018","Nodes","18",21.000000,34.218473,"Default Known Flow Node","Known Flow",297402.472082,669032.209259,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000034","Nodes","34",21.000000,29.705169,"DDS demands","Known Flow",297794.258481,668423.247076,,0.000000,,,,,,,-19.500000,,,-6.000000,,-22.802557,-25.499999,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",
"64300900000051","Nodes","51",21.000000,30.847384,"Default Known Flow Node","Known Flow",297537.624118,668591.903139,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000037","Nodes","37",21.000000,32.464917,"DDS demands","Known Flow",297367.152072,669175.169298,,0.000000,,,,,,,-30.700001,,,,,-27.452491,-30.700001,,"",,,,,,,"D1 PROFILE",,,,
"64300900000049","Nodes","49",21.000000,32.363876,"Default Known Flow Node","Known Flow",297367.573494,669176.946330,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000050","Nodes","50",21.000000,29.699833,"Default Known Flow Node","Known Flow",297794.578684,668423.724227,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000056","Nodes","56",21.000000,29.431103,"Default Known Flow Node","Known Flow",297883.197318,668477.515792,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000065","Nodes","65",21.000000,30.388638,"DDS demands","Known Flow",298138.532331,669343.141957,,0.000000,,,,,,,-19.229999,,,,,-17.195810,-19.229999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000031","Nodes","31",21.000000,38.978725,"DDS demands","Known Flow",296456.033824,669100.808278,,0.000000,,,,,,,-18.469999,,,,,-16.516204,-18.469999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000933","Nodes","90476/01, Balmuir Rd, 81.30",24.000000,30.538563,"CSEP DDS Matched","Known Flow",296501.832364,669527.163452,,0.000000,,,,,,,,-62.289999,,,,-55.700834,-62.289999,,"",,,,,,,,"DC PROFILE",,,
"64300900000068","Nodes","68",21.000000,33.333677,"DDS demands","Known Flow",297228.130108,669516.193788,,0.000000,,,,,,,-4.999999,,,,,-4.471089,-4.999999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000136","Nodes","136",21.000000,40.759191,"DDS demands","Known Flow",296465.155779,668857.546120,,0.000000,,,,,,,-18.809999,,,,,-16.820238,-18.809999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000733","Nodes","79067/01, LITTLE BOGHEAD, Dalling Road, 140.30",26.000000,27.072034,"CSEP DDS Matched","Known Flow",296713.856903,668221.924963,,0.000000,,,,,,,,-140.299998,,,,-125.458773,-140.299998,,"",,,,,,,,"DC PROFILE",,,
"64300900000198","Nodes","198",21.000000,39.228428,"DDS demands","Known Flow",296595.422862,668216.591037,,0.000000,,,,,,,-13.109999,,,,,-11.723196,-13.109999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000141","Nodes","141",21.000000,29.602986,"DDS demands","Known Flow",296745.379049,668985.302491,,0.000000,,,,,,,-8.979999,,,,,-8.030076,-8.979999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000038","Nodes","38",21.000000,35.920709,"DDS demands","Known Flow",296703.241272,669129.432847,,0.000000,,,,,,,-33.709998,,,,,-30.144084,-33.709998,,"",,,,,,,"D1 PROFILE",,,,
"64300900000032","Nodes","32",21.000000,38.225604,"DDS demands","Known Flow",296377.346803,669094.834276,,0.000000,,,,,,,-5.729999,,,,,-5.123868,-5.729999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000036","Nodes","36",21.000000,35.803446,"DDS demands","Known Flow",296532.449845,669037.023261,,0.000000,,,,,,,-29.659999,,,,,-26.522503,-29.659999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000196","Nodes","196",21.000000,40.122207,"DDS demands","Known Flow",296570.321855,668168.635024,,0.000000,,,,,,,-10.239999,,,,,-9.156791,-10.239999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000142","Nodes","142",21.000000,29.424897,"DDS demands","Known Flow",296717.322895,668912.390227,,0.000000,,,,,,,-32.480000,,,,,-29.044197,-32.480000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000077","Nodes","77",21.000000,35.003870,"DDS demands","Known Flow",297183.922022,669209.159307,,0.000000,,,,,,,-17.100000,,,,,-15.291126,-17.100000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000272","Nodes","78969/01, MARJORIBANKS STREET, 81.05",25.000000,25.631403,"CSEP DDS Matched","Known Flow",297894.893392,668624.233580,,0.000000,,,,,,,,-81.050005,,,,-72.476363,-81.050005,,"",,,,,,,,"DC PROFILE",,,
"64300900000873","Nodes","73120/01, TORPHICHEN ROAD, 67.10",22.999998,23.184004,"CSEP DDS Matched","Known Flow",297759.439179,669676.253435,,0.000000,,,,,,,,-67.099996,,,,-60.002019,-67.099996,,"",,,,,,,,"DC PROFILE",,,
"64300900000047","Nodes","47",21.000000,36.978556,"DDS demands","Known Flow",298856.542456,668173.350593,,0.000000,,,,,,,-2.549999,,,,,-2.280255,-2.549999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000199","Nodes","199",21.000000,39.806299,"DDS demands","Known Flow",296712.836894,668133.206015,,0.000000,,,,,,,-15.520000,,,,,-13.878262,-15.520000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000271","Nodes","271",21.000000,26.014553,"DDS demands","Known Flow",297837.704200,668736.666179,,0.000000,,,,,,,-2.809999,,,,,-2.512752,-2.809999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000313","Nodes","313",21.000000,30.126054,"DDS demands","Known Flow",298316.817556,668101.149775,,0.000000,,,,,,,-34.180001,,,,,-30.564367,-34.180001,,"",,,,,,,"D1 PROFILE",,,,
"64300900000330","Nodes","330",21.000000,39.244944,"DDS demands","Known Flow",299002.492677,668200.053108,,0.000000,,,,,,,-1.809999,,,,,-1.618534,-1.809999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000362","Nodes","362",21.000000,39.827952,"DDS demands","Known Flow",296533.055845,667575.108863,,0.000000,,,,,,,-23.510000,,,,,-21.023064,-23.510000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000273","Nodes","273",21.000000,25.613200,"DDS demands","Known Flow",297906.956219,668600.833142,,0.000000,,,,,,,-1.630000,,,,,-1.457575,-1.630000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000283","Nodes","283",21.000000,26.768526,"DDS demands","Known Flow",298081.214266,668297.063059,,0.000000,,,,,,,-11.479999,,,,,-10.265620,-11.479999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000280","Nodes","280",21.000000,29.704849,"DDS demands","Known Flow",297796.240956,668421.597674,,0.000000,,,,,,,-8.859999,,,,,-7.922770,-8.859999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000284","Nodes","284",21.000000,27.791448,"DDS demands","Known Flow",297945.482464,668400.861431,,0.000000,,,,,,,-8.199999,,,,,-7.332586,-8.199999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000341","Nodes","341",21.000000,38.569758,"DDS demands","Known Flow",299541.828664,668224.967040,,0.000000,,,,,,,-9.960000,,,,,-8.906410,-9.960000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000346","Nodes","346",21.000000,32.838224,"DDS demands","Known Flow",299575.288991,668251.485066,,0.000000,,,,,,,-1.559999,,,,,-1.394979,-1.559999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000633","Nodes","633",21.000000,41.138502,"DDS demands","Known Flow",296469.476828,668787.399193,,0.000000,,,,,,,-16.070000,,,,,-14.370081,-16.070000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000542","Nodes","542",21.000000,41.060946,"DDS demands","Known Flow",296701.638891,667667.914888,,0.000000,,,,,,,-3.209999,,,,,-2.870439,-3.209999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000618","Nodes","618",21.000000,36.387892,"DDS demands","Known Flow",298809.982465,668156.166021,,0.000000,,,,,,,-17.580000,,,,,-15.720351,-17.580000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000363","Nodes","363",21.000000,40.024284,"DDS demands","Known Flow",296479.120830,667512.259846,,0.000000,,,,,,,-4.360000,,,,,-3.898790,-4.360000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000612","Nodes","612",21.000000,27.017038,"DDS demands","Known Flow",297672.334155,669196.924304,,0.000000,,,,,,,-1.739999,,,,,-1.555939,-1.739999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000471","Nodes","471",21.000000,22.783906,"DDS demands","Known Flow",298266.351654,668844.451998,,0.000000,,,,,,,-31.169999,,,,,-27.872772,-31.169999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000619","Nodes","619",21.000000,33.657846,"Default Known Flow Node","Known Flow",298732.580443,668073.624998,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000596","Nodes","596",21.000000,45.843295,"DDS demands","Known Flow",299134.431553,668869.178215,,0.000000,,,,,,,-10.180000,,,,,-9.103139,-10.180000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000634","Nodes","634",21.000000,41.510819,"DDS demands","Known Flow",296471.820456,668787.569560,,0.000000,,,,,,,-0.990000,,,,,-0.885275,-0.990000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000671","Nodes","671",21.000000,35.742739,"DDS demands","Known Flow",296807.945170,669220.098078,,0.000000,,,,,,,-18.499999,,,,,-16.543030,-18.499999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000667","Nodes","667",21.000000,34.637414,"Default Known Flow Node","Known Flow",297293.707052,668834.335205,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900000941","Nodes","941",21.000000,25.618004,"DDS demands","Known Flow",297904.355218,668605.913143,,0.000000,,,,,,,-1.209999,,,,,-1.082003,-1.209999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000709","Nodes","709",21.000000,26.125962,"DDS demands","Known Flow",298241.632222,668633.629077,,0.000000,,,,,,,-5.330000,,,,,-4.766181,-5.330000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000704","Nodes","704",21.000000,40.489753,"DDS demands","Known Flow",296462.468541,668906.271272,,0.000000,,-15.999999,,,,,-24.479999,,,,,-36.197938,-40.479998,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,
"64300900001021","Nodes","GLASGOW ROAD DG, Profiled, SIte ID 5797",21.000000,41.999980,"Default Known Pressure Node","Known Pressure",296474.896829,668787.793193,,0.000000,,,,,,,,,,,,1218.507382,1362.651474,,"",,,,,,,,,,,
"64300900000710","Nodes","710",21.000000,25.459544,"DDS demands","Known Flow",298240.255776,668653.810485,,0.000000,,,,,,,-15.250000,,,,,-13.636823,-15.250000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000894","Nodes","894",21.000000,37.527659,"DDS demands","Known Flow",296527.721844,668746.584182,,0.000000,,,,,,,-5.969999,,,,,-5.338480,-5.969999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000863","Nodes","863",21.000000,29.435457,"DDS demands","Known Flow",296648.846876,668755.209184,,0.000000,-6.000000,,,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,,,
"64300900000869","Nodes","869",21.000000,29.513775,"DDS demands","Known Flow",297799.778190,668451.608101,,0.000000,,,,-10.180000,,,-2.190000,,,,,-11.061475,-12.370000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,
"64300900000754","Nodes","754",21.000000,22.950903,"DDS demands","Known Flow",297809.972192,669662.459431,,0.000000,,,,,,,-5.899999,,,,,-5.275885,-5.899999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000711","Nodes","711",21.000000,25.376598,"DDS demands","Known Flow",298240.059730,668657.344735,,0.000000,,,,,,,-0.710000,,,,,-0.634894,-0.710000,,"",,,,,,,"D1 PROFILE",,,,
"64300900000712","Nodes","712",21.000000,25.306063,"DDS demands","Known Flow",298239.890073,668660.403231,,0.000000,,,,,,,-5.729999,,,,,-5.123868,-5.729999,,"",,,,,,,"D1 PROFILE",,,,
"64300900000713","Nodes","713",21.000000,24.321145,"DDS demands","Known Flow",298247.344359,668729.731343,,0.000000,,,,,,,-6.130000,,,,,-5.481555,-6.130000,,"",,,,,,,"D1 PROFILE",,,,
"64300901001210","Nodes","1001210",21.000000,36.353523,"Default Known Flow Node","Known Flow",296470.391828,669257.830321,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64300900103194","Nodes","103194",21.000000,29.240592,"Default Known Flow Node","Known Flow",297876.347210,669043.584262,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
