"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"64301100000309","Nodes","309",21.000000,31.828400,"DDS demands","Known Flow",332178.481544,666559.333586,,0.000000,,,,,,,-11.719999,,,,,,-10.480234,-11.719999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010585","Nodes","10585",21.000000,31.837836,"Default Known Flow Node","Known Flow",332208.356553,666535.083580,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000218","Nodes","218",21.000000,25.820971,"DDS demands","Known Flow",332065.731514,666731.958633,,0.000000,,,,,,,-3.629999,,,,,,-3.246011,-3.629999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000300","Nodes","300",21.000000,29.214921,"DDS demands","Known Flow",332286.856574,666717.958630,,0.000000,,,,,,,-13.630000,,,,,,-12.188190,-13.630000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010598","Nodes","10598",21.000000,32.939908,"Default Known Flow Node","Known Flow",332347.476849,666713.675244,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000572","Nodes","P00045083, ESKBANK TOLL, 36.18",26.000000,33.284923,"CSEP DDS Matched","Known Flow",332388.606602,666707.833627,,0.000000,,,,,,,,-36.180000,,,,,-32.352804,-36.180000,,"",,,,,,,,"DC PROFILE",,,,
"64301100010668","Nodes","10668",21.000000,38.576658,"Default Known Flow Node","Known Flow",332388.481549,666548.835055,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000003","Nodes","Station Road DG, Tel, Profiled, Site ID 6080",21.000000,39.000000,"Default Known Pressure Node","Known Pressure",332386.231601,666552.708585,,1696.800116,,,,,,,,,,,,,1491.830122,1668.307139,,"",,,,,,,,,,,,
"64301100000644","Nodes","644",21.000000,27.494955,"DDS demands","Known Flow",332126.606530,666919.583684,,0.000000,,,,,,,-11.180000,,,,,,-9.997356,-11.180000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010578","Nodes","10578",21.000000,27.582744,"Default Known Flow Node","Known Flow",332111.981526,666917.958684,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000645","Nodes","645",21.000000,27.524063,"DDS demands","Known Flow",332120.481529,666886.083675,,0.000000,,,,,,,-6.630000,,,,,,-5.928664,-6.630000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000642","Nodes","642",21.000000,27.494982,"DDS demands","Known Flow",332186.356547,666879.083673,,0.000000,,,,,,,-4.480000,,,,,,-4.006096,-4.480000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000643","Nodes","643",21.000000,27.580124,"DDS demands","Known Flow",332188.606547,666851.708666,,0.000000,,,,,,,-6.849999,,,,,,-6.125392,-6.849999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010552","Nodes","10552",21.000000,27.624000,"Default Known Flow Node","Known Flow",332191.606548,666820.458657,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000648","Nodes","648",21.000000,27.521263,"DDS demands","Known Flow",332103.856524,666885.083675,,0.000000,,,,,,,-1.900000,,,,,,-1.699014,-1.900000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010612","Nodes","10612",21.000000,27.487724,"Default Known Flow Node","Known Flow",332122.731529,666813.458656,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000649","Nodes","649",21.000000,27.435734,"DDS demands","Known Flow",332083.731519,666883.458675,,0.000000,,,,,,,-8.010000,,,,,,-7.162685,-8.010000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010444","Nodes","10444",21.000000,27.435734,"Default Known Flow Node","Known Flow",332064.731514,666881.708674,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000647","Nodes","647",21.000000,22.857628,"DDS demands","Known Flow",332080.708518,666811.867655,,0.000000,,,,,,,-8.560000,,,,,,-7.654505,-8.560000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000646","Nodes","646",21.000000,27.475847,"DDS demands","Known Flow",332098.856523,666810.083655,,0.000000,,,,,,,-9.859999,,,,,,-8.816988,-9.859999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000306","Nodes","306",21.000000,26.575014,"DDS demands","Known Flow",332066.412694,666618.314721,,0.000000,,,,,,,-17.889999,,,,,,-15.997558,-17.889999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000307","Nodes","307",21.000000,26.566834,"DDS demands","Known Flow",332073.981516,666579.083592,,0.000000,,,,,,,-11.140000,,,,,,-9.961587,-11.140000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010521","Nodes","10521",21.000000,26.478862,"Default Known Flow Node","Known Flow",332079.231517,666552.708585,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000360","Nodes","360",21.000000,28.340993,"DDS demands","Known Flow",332234.731560,666637.208608,,0.000000,,,,,,,-14.710000,,,,,,-13.153945,-14.710000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000361","Nodes","361",21.000000,28.254264,"DDS demands","Known Flow",332239.731561,666589.333595,,0.000000,,,,,,,-5.960000,,,,,,-5.329538,-5.960000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000217","Nodes","217",21.000000,29.434793,"DDS demands","Known Flow",332310.856581,666639.708608,,0.000000,,,,,,,-11.600000,,,,,,-10.372928,-11.600000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000216","Nodes","216",21.000000,31.033730,"DDS demands","Known Flow",332310.856581,666566.458588,,0.000000,,,,,,,-8.159999,,,,,,-7.296817,-8.159999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010586","Nodes","10586",21.000000,31.190515,"Default Known Flow Node","Known Flow",332306.653184,666548.541734,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000652","Nodes","652",21.000000,37.620516,"Default Known Flow Node","Known Flow",332382.231600,666526.708578,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000653","Nodes","653",21.000000,37.264070,"DDS demands","Known Flow",332395.231603,666542.958582,,0.000000,-5.310000,,,,,,-3.819999,,,,,,-8.164209,-9.129999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"64301100010589","Nodes","10589",21.000000,36.682316,"Default Known Flow Node","Known Flow",332419.481610,666571.333590,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000656","Nodes","656",21.000000,34.480287,"DDS demands","Known Flow",332494.106630,666690.833622,,0.000000,-1.729999,,,,,,-3.749999,,,,,,-4.900314,-5.479999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"64301100010596","Nodes","10596",21.000000,34.592446,"Default Known Flow Node","Known Flow",332494.856631,666688.833622,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010605","Nodes","10605",21.000000,28.502683,"DDS demands","Known Flow",332249.356564,666791.208649,,0.000000,,,,,,,-2.959999,,,,,,-2.646885,-2.959999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010557","Nodes","10557",21.000000,28.407431,"Default Known Flow Node","Known Flow",332236.856560,666790.333649,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010607","Nodes","10607",21.000000,28.507859,"Default Known Flow Node","Known Flow",332281.356572,666794.083650,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010486","Nodes","10486",21.000000,31.190515,"Default Known Flow Node","Known Flow",332299.856578,666554.083585,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010494","Nodes","10494",21.000000,32.939908,"Default Known Flow Node","Known Flow",332354.856592,666762.958642,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010604","Nodes","10604",21.000000,32.939908,"Default Known Flow Node","Known Flow",332354.231592,666771.083644,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010456","Nodes","10456",21.000000,36.506614,"DDS demands","Known Flow",332472.356624,666565.833588,,0.000000,-5.110000,,,,,,,,,,,,-4.569453,-5.110000,,"","C1 PROFILE",,,,,,,,,,,
"64301100000930","Nodes","930",21.000000,22.999045,"DDS demands","Known Flow",331990.476493,666572.077590,,0.000000,,,,,,,-4.409999,,,,,,-3.943500,-4.409999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000657","Nodes","657",21.000000,34.259339,"DDS demands","Known Flow",332501.731632,666698.833624,,0.000000,,,,,,,-6.730000,,,,,,-6.018086,-6.730000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000654","Nodes","654",21.000000,34.948214,"DDS demands","Known Flow",332491.981630,666656.833613,,0.000000,,,,,,,-2.099999,,,,,,-1.877857,-2.099999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000658","Nodes","658",21.000000,35.052323,"DDS demands","Known Flow",332565.356650,666647.208610,,0.000000,,,,,,,-27.809999,,,,,,-24.868198,-27.809999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000558","Nodes","558",21.000000,36.714522,"DDS demands","Known Flow",332698.481686,666558.458586,,0.000000,,,,,,,-6.390000,,,,,,-5.714052,-6.390000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000240","Nodes","240",21.000000,25.417509,"DDS demands","Known Flow",332985.606764,666730.958633,,0.000000,,,,,,,-13.480000,,,,,,-12.054057,-13.480000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010594","Nodes","10594",21.000000,26.687711,"DDS demands","Known Flow",332896.992740,666644.072609,,0.000000,,,,,,,-6.070000,,,,,,-5.427902,-6.070000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010587","Nodes","10587",21.000000,36.714432,"Default Known Flow Node","Known Flow",332699.981686,666557.583586,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000253","Nodes","253",21.000000,36.647668,"DDS demands","Known Flow",332697.981686,666567.083589,,0.000000,,,,,,,-3.180000,,,,,,-2.843613,-3.180000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010588","Nodes","10588",21.000000,36.652706,"Default Known Flow Node","Known Flow",332704.066586,666563.269608,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010532","Nodes","10532",21.000000,33.718210,"Default Known Flow Node","Known Flow",332524.481639,666701.458625,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000223","Nodes","223",21.000000,33.718210,"DDS demands","Known Flow",332525.420806,666702.394662,,0.000000,,,,,,,-8.279999,,,,,,-7.404124,-8.279999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010603","Nodes","10603",21.000000,32.290156,"Default Known Flow Node","Known Flow",332572.856652,666751.958639,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010533","Nodes","10533",21.000000,32.246650,"Default Known Flow Node","Known Flow",332576.606653,666755.708640,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010602","Nodes","10602",21.000000,32.096946,"Default Known Flow Node","Known Flow",332580.856654,666745.083637,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010620","Nodes","10620",21.000000,30.254119,"DDS demands","Known Flow",332676.981680,666855.333667,,0.000000,,,,,,,-10.770000,,,,,,-9.630727,-10.770000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010478","Nodes","10478",21.000000,29.545214,"Default Known Flow Node","Known Flow",332774.856707,666940.333690,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000460","Nodes","460",21.000000,29.545214,"DDS demands","Known Flow",332774.106707,666941.833690,,0.000000,,,,,,,-1.710000,,,,,,-1.529112,-1.710000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000255","Nodes","255",21.000000,36.087678,"DDS demands","Known Flow",332916.481745,666601.958598,,0.000000,,,,,,,-15.229999,,,,,,-13.618938,-15.229999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000231","Nodes","231",21.000000,32.364257,"DDS demands","Known Flow",332569.356651,666748.083638,,0.000000,,,,,,,-15.810000,,,,,,-14.137584,-15.810000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000840","Nodes","840",21.000000,30.712655,"DDS demands","Known Flow",332511.981635,666792.958650,,0.000000,,,,,,,-9.119999,,,,,,-8.155266,-9.119999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000842","Nodes","842",21.000000,30.359452,"DDS demands","Known Flow",332562.231649,666847.708665,,0.000000,,,,,,,-15.569999,,,,,,-13.922972,-15.569999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000844","Nodes","844",21.000000,30.205291,"DDS demands","Known Flow",332481.856627,666880.083674,,0.000000,,,,,,,-4.260000,,,,,,-3.809368,-4.260000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000237","Nodes","237",21.000000,30.233464,"DDS demands","Known Flow",332682.981682,666854.583667,,0.000000,,,,,,,-12.499999,,,,,,-11.177723,-12.499999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010518","Nodes","10518",21.000000,30.233464,"Default Known Flow Node","Known Flow",332681.231681,666857.083667,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000241","Nodes","241",21.000000,28.144290,"DDS demands","Known Flow",332801.106714,666738.208635,,0.000000,,,,,,,-35.060000,,,,,,-31.351280,-35.060000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000239","Nodes","239",21.000000,22.544910,"DDS demands","Known Flow",332907.606743,666839.583663,,0.000000,-15.999999,,,,,,-15.200000,,,,,,-27.899599,-31.199999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"64301100000242","Nodes","242",21.000000,25.024595,"DDS demands","Known Flow",332680.481681,666621.333603,,0.000000,,,,,,,-20.780001,,,,,,-18.581849,-20.780001,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010666","Nodes","10666",21.000000,25.401480,"Default Known Flow Node","Known Flow",332987.230592,666738.085394,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000555","Nodes","555",21.000000,36.467926,"DDS demands","Known Flow",332725.606693,666549.958584,,0.000000,,,,,,,-7.539999,,,,,,-6.742402,-7.539999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000809","Nodes","809",21.000000,36.415697,"DDS demands","Known Flow",332805.481715,666590.708595,,0.000000,,,,,,,-2.880000,,,,,,-2.575347,-2.880000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010539","Nodes","10539",21.000000,36.929442,"Default Known Flow Node","Known Flow",332757.856702,666528.333578,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000563","Nodes","563, Ancrum Road increase in load(REF:4931)",21.000000,33.532142,"DDS demands","Known Flow",332546.106645,666484.958566,,0.000000,,,,,,,-14.869999,,,,,,-13.297020,-14.869999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000562","Nodes","562",21.000000,36.929462,"Default Known Flow Node","Known Flow",332761.106703,666530.333579,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010457","Nodes","10457",21.000000,36.714432,"Default Known Flow Node","Known Flow",332703.981687,666554.833585,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010663","Nodes","10663",21.000000,41.897705,"Default Known Flow Node","Known Flow",333230.981831,666882.458674,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000001","Nodes","Abbey Road DG, Tel, Clocked, Site ID 6077",21.000000,42.000001,"Default Known Pressure Node","Known Pressure",333231.856831,666883.458675,,8452.891787,,,,,,,,,,,,,2318.101505,2592.322952,,"",,,,,,,,,,,,
"64301100010686","Nodes","10686",21.000000,40.439637,"Default Known Flow Node","Known Flow",333245.981835,666872.083672,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010575","Nodes","10575",21.000000,40.396864,"Default Known Flow Node","Known Flow",333248.231836,666880.958674,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000259","Nodes","259",21.000000,40.492449,"Default Known Flow Node","Known Flow",333245.222677,666870.194265,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000258","Nodes","258",21.000000,39.782179,"DDS demands","Known Flow",333082.231790,666712.208628,,0.000000,-40.999998,,,,,,-9.980000,,,,,,-45.587226,-50.979997,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"64301100000785","Nodes","785",21.000000,42.163953,"DDS demands","Known Flow",333857.732001,666871.833671,,0.000000,,,,,,,-4.909999,,,,,,-4.390609,-4.909999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000786","Nodes","786",21.000000,41.952662,"DDS demands","Known Flow",333824.356992,666885.583675,,0.000000,,,,,,,-7.600000,,,,,,-6.796056,-7.600000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000285","Nodes","285",21.000000,43.140857,"DDS demands","Known Flow",333843.356998,666975.583700,,0.000000,,,,,,,-4.679999,,,,,,-4.184939,-4.679999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000801","Nodes","801",21.000000,41.922173,"DDS demands","Known Flow",333999.232040,666814.458656,,0.000000,,,,,,,-5.889999,,,,,,-5.266943,-5.889999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000799","Nodes","799",21.000000,41.914381,"Default Known Flow Node","Known Flow",333960.857029,666827.208659,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000791","Nodes","791",21.000000,41.791591,"DDS demands","Known Flow",333805.731987,666956.083694,,0.000000,,,,,,,-6.350000,,,,,,-5.678283,-6.350000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000789","Nodes","789",21.000000,41.761299,"DDS demands","Known Flow",333801.856986,666947.333692,,0.000000,,,,,,,-0.970000,,,,,,-0.867391,-0.970000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000792","Nodes","792",21.000000,41.504573,"DDS demands","Known Flow",333770.856978,666996.833705,,0.000000,,,,,,,-6.139999,,,,,,-5.490497,-6.139999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000788","Nodes","788",21.000000,41.669959,"DDS demands","Known Flow",333795.731985,666910.458682,,0.000000,,,,,,,-1.490000,,,,,,-1.332384,-1.490000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000790","Nodes","790",21.000000,41.736148,"DDS demands","Known Flow",333786.606982,666941.333690,,0.000000,,,,,,,-4.650000,,,,,,-4.158113,-4.650000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000787","Nodes","787",21.000000,41.736489,"DDS demands","Known Flow",333808.981988,666861.333669,,0.000000,,,,,,,-4.530000,,,,,,-4.050807,-4.530000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000794","Nodes","794",21.000000,42.134006,"DDS demands","Known Flow",333847.481999,666845.708664,,0.000000,,,,,,,-3.899999,,,,,,-3.487449,-3.899999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000784","Nodes","784",21.000000,42.812607,"DDS demands","Known Flow",333880.232008,666905.083680,,0.000000,,,,,,,-7.840000,,,,,,-7.010668,-7.840000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000783","Nodes","783",21.000000,43.021720,"DDS demands","Known Flow",333896.607012,666937.708689,,0.000000,,,,,,,-0.569999,,,,,,-0.509704,-0.569999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000795","Nodes","795",21.000000,42.046969,"DDS demands","Known Flow",333904.982014,666854.708667,,0.000000,,,,,,,-3.640000,,,,,,-3.254953,-3.640000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010685","Nodes","10685",21.000000,42.211279,"Default Known Flow Node","Known Flow",333864.357003,666871.833671,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100000796","Nodes","796",21.000000,42.024473,"DDS demands","Known Flow",333890.982010,666828.958660,,0.000000,,,,,,,-3.289999,,,,,,-2.941976,-3.289999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000797","Nodes","797",21.000000,42.011873,"DDS demands","Known Flow",333911.607016,666851.708666,,0.000000,,,,,,,-6.840000,,,,,,-6.116450,-6.840000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000793","Nodes","793",21.000000,41.754066,"DDS demands","Known Flow",333914.607017,666899.333679,,0.000000,,,,,,,-10.329999,,,,,,-9.237270,-10.329999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000798","Nodes","798",21.000000,41.950090,"DDS demands","Known Flow",333955.357028,666829.833660,,0.000000,,,,,,,-14.020000,,,,,,-12.536936,-14.020000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000800","Nodes","800",21.000000,41.771421,"DDS demands","Known Flow",333946.732026,666805.833653,,0.000000,,,,,,,-2.829999,,,,,,-2.530636,-2.829999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000807","Nodes","807",21.000000,41.984775,"DDS demands","Known Flow",334007.732042,666865.708670,,0.000000,,,,,,,-4.880000,,,,,,-4.363783,-4.880000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000808","Nodes","808",21.000000,41.859942,"DDS demands","Known Flow",334006.857042,666843.458664,,0.000000,,,,,,,-3.069999,,,,,,-2.745248,-3.069999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000704","Nodes","704",21.000000,36.425996,"DDS demands","Known Flow",334009.982043,666962.833696,,0.000000,,,,,,,-14.539999,,,,,,-13.001927,-14.539999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100000703","Nodes","703",21.000000,37.423485,"DDS demands","Known Flow",334069.857059,666941.958691,,0.000000,,,,,,,-16.240000,,,,,,-14.522098,-16.240000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010459","Nodes","10459",21.000000,37.891954,"Default Known Flow Node","Known Flow",334146.982080,666952.458693,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"64301100010695","Nodes","10695",21.000000,37.891954,"DDS demands","Known Flow",334149.357081,666956.583694,,0.000000,,,,,,,-4.800000,,,,,,-4.292246,-4.800000,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010443","Nodes","10443",21.000000,37.908298,"DDS demands","Known Flow",334196.107094,666924.833686,,0.000000,,,,,,,-1.019999,,,,,,-0.912102,-1.019999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010691","Nodes","10691",21.000000,37.875454,"DDS demands","Known Flow",334198.107094,666929.083687,,0.000000,,,,,,,-6.229999,,,,,,-5.570977,-6.229999,,"",,,,,,,"D1 PROFILE",,,,,
"64301100010688","Nodes","10688",21.000000,37.823649,"DDS demands","Known Flow",334242.732106,666877.833673,,0.000000,,,,,,,-6.670000,,,,,,-5.964433,-6.670000,,"",,,,,,,"D1 PROFILE",,,,,
