"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"64306400000194","Nodes","194",21.000000,48.764527,"DDS demands","Known Flow",306925.099673,666442.708555,,0.000000,-3.710000,,,,-5.879999,,,,-8.575549,-9.590000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"64306400000402","Nodes","402",21.000000,48.685902,"DDS demands","Known Flow",306916.349670,666460.833560,,0.000000,,,,,-5.579999,,,,-4.989735,-5.579999,,"",,,,,"D1 PROFILE",,,
"64306400000004","Nodes","Barratt's Estate DG, Tel, constant, Site ID 5898",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",307283.224770,666659.333614,,290.290015,,,,,,,,,186.113578,208.130004,,"",,,,,,,,
"64306400001188","Nodes","-4904555",21.000000,49.950712,"Default Known Flow Node","Known Flow",307152.095271,666684.461367,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000309","Nodes","Maryfield Park DG, Tel, constant, Site ID 5902",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",307150.474734,666685.458621,,226.560004,,,,,,,,,22.766788,25.460000,,"",,,,,,,,
"64306400000312","Nodes","The Orchards DG, Tel, constant, Site ID 5897",21.000000,74.999996,"Default Known Pressure Node","Known Pressure",307058.849709,666951.208693,,290.290015,,,,,,,,,74.220088,83.000003,,"",,,,,,,,
"64306400000319","Nodes","319",21.000000,49.839400,"DDS demands","Known Flow",308471.100093,667275.583781,,0.000000,,,,,-16.959999,,,,-15.165934,-16.959999,,"",,,,,"D1 PROFILE",,,
"64306400000308","Nodes","Calderhall Crescent RRI",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",308468.725093,667274.333781,,999998.967025,,,,,,,,,30.823690,34.469999,,"",,,,,,,,
"64306400000406","Nodes","406",21.000000,49.831731,"DDS demands","Known Flow",308316.475051,667582.208865,,0.000000,,,,,-6.480000,,,,-5.794532,-6.480000,,"",,,,,"D1 PROFILE",,,
"64306400000009","Nodes","Broompark View DG, Tel, constant, Site ID 5853",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",308309.975050,667581.458865,,1982.439936,,,,,,,,,406.430991,454.510012,,"",,,,,,,,
"64306400000010","Nodes","10",21.000000,25.822323,"Default Known Flow Node","Known Flow",308658.600144,667477.958836,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000001","Nodes","Rawholdings DG, Tel, constant, Site ID 5856",21.000000,25.999999,"Default Known Pressure Node","Known Pressure",308644.350141,667452.208829,,2894.399982,,,,,,,,,266.530592,298.059994,,"",,,,,,,,
"64306400000157","Nodes","157",21.000000,49.640791,"Default Known Flow Node","Known Flow",309064.350255,667162.333750,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000003","Nodes","East Langton DG, Tel, constant, Site ID 5854",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",309057.850253,667172.833753,,4134.809959,,,,,,,,,469.696905,525.260000,,"",,,,,,,,
"64306400001168","Nodes","-437",21.000000,26.094193,"Default Known Flow Node","Known Flow",307341.725928,667491.958099,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000314","Nodes","Logger 10058, 29 Avenue Park",21.000000,25.988416,"Val Log Cath","Known Flow",307317.541456,667449.584616,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000220","Nodes","220",21.000000,25.912113,"DDS demands","Known Flow",307326.099782,667433.333824,,0.000000,,,,,-7.230000,,,,-6.465195,-7.230000,,"",,,,,"D1 PROFILE",,,
"64306400000355","Nodes","355",21.000000,22.148924,"DDS demands","Known Flow",306863.974656,667215.083765,,0.000000,,,,,-14.179999,,,,-12.680009,-14.179999,,"",,,,,"D1 PROFILE",,,
"64306400000313","Nodes","Logger 9686, 180 Braeside Park",21.000000,21.740206,"Default Known Flow Node","Known Flow",306915.033219,667245.070870,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000356","Nodes","356",21.000000,21.536214,"DDS demands","Known Flow",306930.724674,667226.833768,,0.000000,,,,,-8.669999,,,,-7.752868,-8.669999,,"",,,,,"D1 PROFILE",,,
"64306400000099","Nodes","99",21.000000,24.088926,"DDS demands","Known Flow",308538.725112,667036.958716,,0.000000,,,,,-6.049999,,,,-5.410018,-6.049999,,"",,,,,"D1 PROFILE",,,
"64306400000317","Nodes","Logger 9404, Rear of 47 Beechbank Crescent",21.000000,24.121322,"Default Known Flow Node","Known Flow",308562.146727,667022.118141,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000100","Nodes","100",21.000000,24.080343,"DDS demands","Known Flow",308580.100123,667013.583710,,0.000000,,,,,-5.700000,,,,-5.097042,-5.700000,,"",,,,,"D1 PROFILE",,,
"64306400001120","Nodes","-207780",21.000000,29.306356,"Default Known Flow Node","Known Flow",308633.225138,667173.458754,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000318","Nodes","Logger 10059, 30 Langton Gardens",21.000000,29.252064,"Val Log Cath","Known Flow",308626.010870,667166.345385,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000138","Nodes","138",21.000000,29.116482,"DDS demands","Known Flow",308608.975131,667147.708747,,0.000000,,,,,-10.069999,,,,-9.004774,-10.069999,,"",,,,,"D1 PROFILE",,,
"64306400000367","Nodes","367",21.000000,46.069532,"DDS demands","Known Flow",307114.599724,666571.958590,,0.000000,,,,,-14.689999,,,,-13.136060,-14.689999,,"",,,,,"D1 PROFILE",,,
"64306400001189","Nodes","-65",21.000000,45.561779,"Default Known Flow Node","Known Flow",307189.224745,666622.833604,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000258","Nodes","258",21.000000,48.960234,"DDS demands","Known Flow",308341.225058,667625.708877,,0.000000,,,,,-11.340000,,,,-10.140432,-11.340000,,"",,,,,"D1 PROFILE",,,
"64306400000324","Nodes","324",21.000000,49.286022,"Default Known Flow Node","Known Flow",306946.974679,666415.458547,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001042","Nodes","-10",21.000000,48.230082,"Default Known Flow Node","Known Flow",306945.849678,666486.833567,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001045","Nodes","-1462469",21.000000,48.230082,"Default Known Flow Node","Known Flow",306954.599681,666485.833566,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000325","Nodes","325",21.000000,48.835643,"DDS demands","Known Flow",306956.349681,666413.458547,,0.000000,,,,,-1.479999,,,,-1.323442,-1.479999,,"",,,,,"D1 PROFILE",,,
"64306400000326","Nodes","326",21.000000,48.788403,"DDS demands","Known Flow",306954.849681,666383.208538,,0.000000,,,,,-3.839999,,,,-3.433796,-3.839999,,"",,,,,"D1 PROFILE",,,
"64306400000327","Nodes","327",21.000000,45.707172,"DDS demands","Known Flow",307035.495703,666452.489557,,0.000000,,,,,-10.010000,,,,-8.951121,-10.010000,,"",,,,,"D1 PROFILE",,,
"64306400000328","Nodes","328",21.000000,45.681274,"DDS demands","Known Flow",307027.748701,666431.167552,,0.000000,,,,,-4.019999,,,,-3.594755,-4.019999,,"",,,,,"D1 PROFILE",,,
"64306400000156","Nodes","156",21.000000,26.117359,"DDS demands","Known Flow",306526.099564,666985.833702,,0.000000,,,,,-7.719999,,,,-6.903361,-7.719999,,"",,,,,"D1 PROFILE",,,
"64306400001156","Nodes","-398",21.000000,26.395963,"Default Known Flow Node","Known Flow",306511.474560,666968.458698,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000202","Nodes","202",21.000000,46.954241,"DDS demands","Known Flow",306872.974659,666580.208592,,0.000000,,,,,-6.579999,,,,-5.883953,-6.579999,,"",,,,,"D1 PROFILE",,,
"64306400001149","Nodes","-33",21.000000,46.999057,"Default Known Flow Node","Known Flow",306875.849659,666577.708591,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001046","Nodes","-1462474",21.000000,26.395963,"Default Known Flow Node","Known Flow",306518.224562,666952.208693,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001051","Nodes","-1462489",21.000000,34.259699,"Default Known Flow Node","Known Flow",306697.849611,666930.833687,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000148","Nodes","148",21.000000,34.259699,"Default Known Flow Node","Known Flow",306696.974611,666932.458688,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000147","Nodes","147",21.000000,30.637357,"DDS demands","Known Flow",306662.974601,666976.208700,,0.000000,,,,,-6.780000,,,,-6.062797,-6.780000,,"",,,,,"D1 PROFILE",,,
"64306400000145","Nodes","145",21.000000,29.728350,"DDS demands","Known Flow",306603.224585,666932.458688,,0.000000,,,,,-14.680000,,,,-13.127118,-14.680000,,"",,,,,"D1 PROFILE",,,
"64306400000331","Nodes","331",21.000000,34.518893,"DDS demands","Known Flow",306738.974622,666925.333686,,0.000000,,,,,-7.450000,,,,-6.661923,-7.450000,,"",,,,,"D1 PROFILE",,,
"64306400000361","Nodes","361",21.000000,34.576324,"Default Known Flow Node","Known Flow",306722.599618,666918.708684,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001153","Nodes","-384",21.000000,29.764783,"Default Known Flow Node","Known Flow",306616.974589,666915.833683,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000143","Nodes","143",21.000000,29.469840,"DDS demands","Known Flow",306562.224574,666901.583680,,0.000000,,,,,-7.159999,,,,-6.402599,-7.159999,,"",,,,,"D1 PROFILE",,,
"64306400001151","Nodes","-373",21.000000,29.459839,"Default Known Flow Node","Known Flow",306539.974568,666884.708675,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000144","Nodes","144",21.000000,29.129715,"DDS demands","Known Flow",306603.224585,666847.708665,,0.000000,,,,,-10.719999,,,,-9.586015,-10.719999,,"",,,,,"D1 PROFILE",,,
"64306400000142","Nodes","142",21.000000,29.456827,"DDS demands","Known Flow",306535.224567,666889.958676,,0.000000,,,,,-5.539999,,,,-4.953967,-5.539999,,"",,,,,"D1 PROFILE",,,
"64306400000005","Nodes","5",21.000000,29.456827,"Default Known Flow Node","Known Flow",306532.483447,666887.840538,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001152","Nodes","-377",21.000000,29.456827,"Default Known Flow Node","Known Flow",306531.099566,666888.333676,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000200","Nodes","200",21.000000,47.203205,"DDS demands","Known Flow",306893.224664,666552.208584,,0.000000,,,,,-7.539999,,,,-6.742402,-7.539999,,"",,,,,"D1 PROFILE",,,
"64306400000201","Nodes","201",21.000000,46.698986,"DDS demands","Known Flow",306958.224682,666597.708597,,0.000000,,,,,-9.880000,,,,-8.834873,-9.880000,,"",,,,,"D1 PROFILE",,,
"64306400000198","Nodes","198",21.000000,47.691047,"DDS demands","Known Flow",306912.974669,666524.208577,,0.000000,,,,,-12.560000,,,,-11.231377,-12.560000,,"",,,,,"D1 PROFILE",,,
"64306400000197","Nodes","197",21.000000,47.852595,"DDS demands","Known Flow",306916.849671,666519.333576,,0.000000,,,,,-3.079999,,,,-2.754191,-3.079999,,"",,,,,"D1 PROFILE",,,
"64306400000199","Nodes","199",21.000000,47.388765,"DDS demands","Known Flow",306847.474652,666531.458579,,0.000000,,,,,-7.070000,,,,-6.322121,-7.070000,,"",,,,,"D1 PROFILE",,,
"64306400000195","Nodes","195",21.000000,48.008036,"DDS demands","Known Flow",306930.474674,666501.708571,,0.000000,,,,,-11.620000,,,,-10.390811,-11.620000,,"",,,,,"D1 PROFILE",,,
"64306400000196","Nodes","196",21.000000,47.877376,"DDS demands","Known Flow",306958.474682,666548.333583,,0.000000,,,,,-6.020000,,,,-5.383191,-6.020000,,"",,,,,"D1 PROFILE",,,
"64306400000146","Nodes","146",21.000000,29.531130,"DDS demands","Known Flow",306678.474606,666904.333680,,0.000000,,,,,-5.550000,,,,-4.962909,-5.550000,,"",,,,,"D1 PROFILE",,,
"64306400001155","Nodes","-395",21.000000,34.093948,"Default Known Flow Node","Known Flow",306739.349622,666951.833693,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001052","Nodes","-1462496",21.000000,34.093948,"Default Known Flow Node","Known Flow",306727.349619,666956.083694,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001049","Nodes","-1462482",21.000000,34.093948,"Default Known Flow Node","Known Flow",306734.724621,666942.083691,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001154","Nodes","-390",21.000000,34.093948,"Default Known Flow Node","Known Flow",306756.836248,666943.843741,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001147","Nodes","-28",21.000000,43.457567,"Default Known Flow Node","Known Flow",306808.595970,666571.080528,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000373","Nodes","373",21.000000,43.388276,"DDS demands","Known Flow",306816.099643,666562.083587,,0.000000,,,,,-10.759999,,,,-9.621784,-10.759999,,"",,,,,"D1 PROFILE",,,
"64306400001047","Nodes","-1462479",21.000000,43.371060,"Default Known Flow Node","Known Flow",306817.349643,666579.208592,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000329","Nodes","329",21.000000,45.320673,"DDS demands","Known Flow",307084.115158,666504.834968,,0.000000,,,,,-9.809999,,,,-8.772278,-9.809999,,"",,,,,"D1 PROFILE",,,
"64306400001065","Nodes","-1462562",21.000000,28.836140,"Default Known Flow Node","Known Flow",307329.066588,666846.571397,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000088","Nodes","88",21.000000,28.962588,"DDS demands","Known Flow",307334.349784,666839.583663,,0.000000,,,,,-7.690000,,,,-6.876535,-7.690000,,"",,,,,"D1 PROFILE",,,
"64306400001063","Nodes","-1462553",21.000000,45.320673,"Default Known Flow Node","Known Flow",307085.224716,666505.958572,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000082","Nodes","82",21.000000,45.229403,"DDS demands","Known Flow",307239.099758,666729.083633,,0.000000,,,,,-15.940000,,,,-14.253833,-15.940000,,"",,,,,"D1 PROFILE",,,
"64306400000085","Nodes","85",21.000000,41.287183,"DDS demands","Known Flow",307272.974767,666732.708634,,0.000000,,,,,-13.659999,,,,-12.215016,-13.659999,,"",,,,,"D1 PROFILE",,,
"64306400000080","Nodes","80",21.000000,49.569395,"DDS demands","Known Flow",307275.724768,666655.458613,,0.000000,,,,,-9.119999,,,,-8.155266,-9.119999,,"",,,,,"D1 PROFILE",,,
"64306400000081","Nodes","81",21.000000,49.422255,"DDS demands","Known Flow",307318.224780,666670.208617,,0.000000,,,,,-7.119999,,,,-6.366831,-7.119999,,"",,,,,"D1 PROFILE",,,
"64306400000086","Nodes","86",21.000000,39.226073,"DDS demands","Known Flow",307251.849762,666792.208650,,0.000000,,,,,-12.919999,,,,-11.553295,-12.919999,,"",,,,,"D1 PROFILE",,,
"64306400000089","Nodes","89",21.000000,38.760690,"DDS demands","Known Flow",307369.349794,666791.958650,,0.000000,,,,,-25.850000,,,,-23.115534,-25.850000,,"",,,,,"D1 PROFILE",,,
"64306400000091","Nodes","91",21.000000,38.703904,"DDS demands","Known Flow",307362.974792,666702.458625,,0.000000,,,,,-5.800000,,,,-5.186464,-5.800000,,"",,,,,"D1 PROFILE",,,
"64306400000090","Nodes","90",21.000000,37.497869,"DDS demands","Known Flow",307382.349797,666862.583669,,0.000000,,,,,-12.780000,,,,-11.428104,-12.780000,,"",,,,,"D1 PROFILE",,,
"64306400000087","Nodes","87",21.000000,39.032848,"DDS demands","Known Flow",307204.224749,666834.583661,,0.000000,,,,,-4.679999,,,,-4.184939,-4.679999,,"",,,,,"D1 PROFILE",,,
"64306400001058","Nodes","-1462527",21.000000,28.962588,"Default Known Flow Node","Known Flow",307340.474786,666831.083660,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000083","Nodes","83",21.000000,42.299060,"DDS demands","Known Flow",307142.849732,666855.958667,,0.000000,,,,,-12.579999,,,,-11.249261,-12.579999,,"",,,,,"D1 PROFILE",,,
"64306400000084","Nodes","84",21.000000,42.059767,"DDS demands","Known Flow",307208.724750,666878.583673,,0.000000,,,,,-6.449999,,,,-5.767705,-6.449999,,"",,,,,"D1 PROFILE",,,
"64306400000340","Nodes","340",21.000000,72.160882,"DDS demands","Known Flow",307071.849713,666912.083682,,0.000000,,,,,-6.929999,,,,-6.196929,-6.929999,,"",,,,,"D1 PROFILE",,,
"64306400000341","Nodes","341",21.000000,67.754446,"DDS demands","Known Flow",307122.724727,666958.583695,,0.000000,,,,,-9.520000,,,,-8.512955,-9.520000,,"",,,,,"D1 PROFILE",,,
"64306400000347","Nodes","347",21.000000,67.465743,"DDS demands","Known Flow",307066.724711,666975.583700,,0.000000,,,,,-10.679999,,,,-9.550247,-10.679999,,"",,,,,"D1 PROFILE",,,
"64306400000342","Nodes","342",21.000000,67.431678,"DDS demands","Known Flow",307150.974734,666949.708693,,0.000000,,,,,-3.309999,,,,-2.959861,-3.309999,,"",,,,,"D1 PROFILE",,,
"64306400000343","Nodes","343",21.000000,67.419641,"DDS demands","Known Flow",307160.724737,666941.458690,,0.000000,,,,,-3.619999,,,,-3.237068,-3.619999,,"",,,,,"D1 PROFILE",,,
"64306400000344","Nodes","344",21.000000,67.306853,"DDS demands","Known Flow",307163.474738,666969.208698,,0.000000,,,,,-0.790000,,,,-0.706432,-0.790000,,"",,,,,"D1 PROFILE",,,
"64306400000345","Nodes","345",21.000000,67.213890,"DDS demands","Known Flow",307171.349740,666976.958700,,0.000000,,,,,-3.670000,,,,-3.281779,-3.670000,,"",,,,,"D1 PROFILE",,,
"64306400000346","Nodes","346",21.000000,67.249368,"DDS demands","Known Flow",307185.974744,666952.958694,,0.000000,,,,,-5.870000,,,,-5.249059,-5.870000,,"",,,,,"D1 PROFILE",,,
"64306400001190","Nodes","-66",21.000000,45.546812,"Default Known Flow Node","Known Flow",307191.349745,666624.208604,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001068","Nodes","-1462586",21.000000,45.561779,"Default Known Flow Node","Known Flow",307201.224748,666610.083600,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000323","Nodes","323",21.000000,45.533328,"DDS demands","Known Flow",307193.599746,666624.583604,,0.000000,,,,,-10.770000,,,,-9.630727,-10.770000,,"",,,,,"D1 PROFILE",,,
"64306400001060","Nodes","-1462533",21.000000,45.589930,"Default Known Flow Node","Known Flow",307185.849744,666640.708609,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001145","Nodes","-236",21.000000,39.961719,"Default Known Flow Node","Known Flow",307300.849775,666744.083637,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001146","Nodes","-269",21.000000,39.470372,"DDS demands","Known Flow",307322.974781,666759.708641,,0.000000,,,,,-10.300000,,,,-9.210445,-10.300000,,"",,,,,"D1 PROFILE",,,
"64306400001056","Nodes","-1462517",21.000000,40.048748,"Default Known Flow Node","Known Flow",307316.224779,666714.708629,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000187","Nodes","187",21.000000,29.953403,"DDS demands","Known Flow",308555.600116,666766.708643,,0.000000,,,,,-3.510000,,,,-3.138704,-3.510000,,"",,,,,"D1 PROFILE",,,
"64306400000188","Nodes","188",21.000000,29.953403,"Default Known Flow Node","Known Flow",308548.850115,666760.208641,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000306","Nodes","306",21.000000,29.946881,"DDS demands","Known Flow",308573.850121,666732.833634,,0.000000,,,,,-1.429999,,,,-1.278731,-1.429999,,"",,,,,"D1 PROFILE",,,
"64306400000304","Nodes","304",21.000000,29.255198,"Default Known Flow Node","Known Flow",308594.225127,666802.208652,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000305","Nodes","305",21.000000,29.344105,"Default Known Flow Node","Known Flow",308610.100131,666757.083640,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000303","Nodes","303",21.000000,28.752062,"DDS demands","Known Flow",308616.475133,666758.833641,,0.000000,,-5.219999,,,-4.210000,,,,-8.432474,-9.429999,,"",,"C2 PROFILE",,,"D1 PROFILE",,,
"64306400001125","Nodes","-207786",21.000000,28.087945,"Default Known Flow Node","Known Flow",308680.919263,666827.952333,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000307","Nodes","307",21.000000,28.220753,"DDS demands","Known Flow",308695.975155,666877.208673,,0.000000,,,,,-6.249999,,,,-5.588861,-6.249999,,"",,,,,"D1 PROFILE",,,
"64306400000299","Nodes","299",21.000000,27.866347,"DDS demands","Known Flow",308647.475141,666730.208633,,0.000000,,,,,-2.329999,,,,-2.083527,-2.329999,,"",,,,,"D1 PROFILE",,,
"64306400000300","Nodes","300",21.000000,27.910112,"DDS demands","Known Flow",308657.600144,666720.833630,,0.000000,,,,,-0.920000,,,,-0.822680,-0.920000,,"",,,,,"D1 PROFILE",,,
"64306400001118","Nodes","-207776",21.000000,27.792617,"Default Known Flow Node","Known Flow",308615.475133,666706.708627,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000298","Nodes","298",21.000000,27.931316,"DDS demands","Known Flow",308659.100145,666740.333636,,0.000000,,,,,-5.489999,,,,-4.909256,-5.489999,,"",,,,,"D1 PROFILE",,,
"64306400000294","Nodes","294",21.000000,28.011800,"DDS demands","Known Flow",308679.850150,666795.833651,,0.000000,,,,,-15.599999,,,,-13.949799,-15.599999,,"",,,,,"D1 PROFILE",,,
"64306400000295","Nodes","295",21.000000,27.682387,"Default Known Flow Node","Known Flow",308750.225169,666815.333656,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001122","Nodes","-207783",21.000000,27.989191,"DDS demands","Known Flow",308672.975148,666770.333644,,0.000000,,,,,-3.440000,,,,-3.076109,-3.440000,,"",,,,,"D1 PROFILE",,,
"64306400000296","Nodes","296",21.000000,27.533632,"DDS demands","Known Flow",308743.475168,666848.958665,,0.000000,,,,,-2.269999,,,,-2.029874,-2.269999,,"",,,,,"D1 PROFILE",,,
"64306400000297","Nodes","297",21.000000,27.529344,"DDS demands","Known Flow",308787.850180,666802.458653,,0.000000,,,,,-7.659999,,,,-6.849708,-7.659999,,"",,,,,"D1 PROFILE",,,
"64306400000249","Nodes","249",21.000000,47.798102,"DDS demands","Known Flow",308901.100210,666989.583703,,0.000000,,,,,-6.690000,,,,-5.982318,-6.690000,,"",,,,,"D1 PROFILE",,,
"64306400001138","Nodes","-207801",21.000000,47.798102,"Default Known Flow Node","Known Flow",308892.475208,666981.958701,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000250","Nodes","250",21.000000,47.624623,"DDS demands","Known Flow",308911.100213,666961.958696,,0.000000,,,,,-7.560000,,,,-6.760287,-7.560000,,"",,,,,"D1 PROFILE",,,
"64306400000242","Nodes","242",21.000000,47.672960,"DDS demands","Known Flow",308989.975235,666987.333703,,0.000000,,,,,-8.669999,,,,-7.752868,-8.669999,,"",,,,,"D1 PROFILE",,,
"64306400000252","Nodes","252",21.000000,47.326263,"DDS demands","Known Flow",308971.850230,666907.583681,,0.000000,,,,,-4.169999,,,,-3.728888,-4.169999,,"",,,,,"D1 PROFILE",,,
"64306400000253","Nodes","253",21.000000,47.267200,"DDS demands","Known Flow",308945.975223,666904.208680,,0.000000,,,,,-5.929999,,,,-5.302711,-5.929999,,"",,,,,"D1 PROFILE",,,
"64306400001139","Nodes","-207802",21.000000,47.267200,"Default Known Flow Node","Known Flow",308938.225221,666914.583683,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001109","Nodes","-207762",21.000000,31.086098,"Default Known Flow Node","Known Flow",308502.850102,666837.833662,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001106","Nodes","-207759",21.000000,31.130387,"Default Known Flow Node","Known Flow",308492.225099,666824.458659,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001107","Nodes","-207760",21.000000,31.112133,"Default Known Flow Node","Known Flow",308494.975100,666818.333657,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000381","Nodes","381",21.000000,29.789365,"Default Known Flow Node","Known Flow",308576.975122,666836.458662,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001117","Nodes","-207774",21.000000,29.764387,"DDS demands","Known Flow",308560.850118,666837.583662,,0.000000,,,,,-5.480000,,,,-4.900314,-5.480000,,"",,,,,"D1 PROFILE",,,
"64306400000301","Nodes","301",21.000000,27.769441,"DDS demands","Known Flow",308606.975130,666716.208629,,0.000000,,,,,-5.300000,,,,-4.739355,-5.300000,,"",,,,,"D1 PROFILE",,,
"64306400001119","Nodes","-207779",21.000000,27.792617,"Default Known Flow Node","Known Flow",308621.225134,666699.833625,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001124","Nodes","-207785",21.000000,28.033770,"Default Known Flow Node","Known Flow",308680.600150,666767.833643,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400001128","Nodes","-207790",21.000000,28.087945,"Default Known Flow Node","Known Flow",308690.350153,666827.958659,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64306400000257","Nodes","257",21.000000,47.617456,"DDS demands","Known Flow",309006.850239,666997.333706,,0.000000,,,,,-6.340000,,,,-5.669341,-6.340000,,"",,,,,"D1 PROFILE",,,
"64306400000247","Nodes","247",21.000000,46.129676,"DDS demands","Known Flow",309102.350265,666850.833666,,0.000000,,,,,-7.030000,,,,-6.286352,-7.030000,,"",,,,,"D1 PROFILE",,,
