"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"64403700000312","Nodes","312",21.000000,27.697879,"DDS demands","Known Flow",298694.337433,679988.019240,,0.000000,,,,,,-5.140000,,,,,,-4.596280,-5.140000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000829","Nodes","829",21.000000,41.797385,"DDS demands","Known Flow",299261.690587,679986.916240,,0.000000,,,,,,-18.059999,,,,,,-16.149575,-18.059999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000844","Nodes","844",21.000000,44.228223,"DDS demands","Known Flow",299345.192610,679996.238243,,0.000000,,,,,,-11.520000,,,,,,-10.301390,-11.520000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000531","Nodes","531",21.000000,29.854420,"DDS demands","Known Flow",301084.617083,681554.634667,,0.000000,,,,,,-11.700000,,,,,,-10.462349,-11.700000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000900","Nodes","900",21.000000,27.973826,"DDS demands","Known Flow",301863.442295,680735.908444,,0.000000,,,,,,-9.390000,,,,,,-8.396706,-9.390000,,"",,,,,,"D1 PROFILE",,,,,
"64403701462761","Nodes","1462761",21.000000,26.500536,"DDS demands","Known Flow",298657.555423,679991.146241,,0.000000,,,,,,-6.150000,,,,,,-5.499440,-6.150000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000136","Nodes","136",21.000000,46.891845,"DDS demands","Known Flow",300725.641986,680965.267506,,0.000000,,,,,,-2.959999,,,,,,-2.646885,-2.959999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000607","Nodes","607",21.000000,27.462187,"Default Known Flow Node","Known Flow",301884.933301,681341.039609,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000792","Nodes","792",21.000000,37.919801,"DDS demands","Known Flow",298637.140418,680485.957376,,0.000000,,,,,,-6.269999,,,,,,-5.606746,-6.269999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000806","Nodes","806",21.000000,37.977282,"DDS demands","Known Flow",298661.882424,680442.505364,,0.000000,,,,,,-4.039999,,,,,,-3.612640,-4.039999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000798","Nodes","798",21.000000,37.853838,"DDS demands","Known Flow",298801.698462,680460.766369,,0.000000,,,,,,-1.450000,,,,,,-1.296616,-1.450000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000799","Nodes","799",21.000000,38.096444,"DDS demands","Known Flow",298697.498434,680477.384374,,0.000000,,,,,,-5.530000,,,,,,-4.945025,-5.530000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000819","Nodes","819",21.000000,37.695939,"DDS demands","Known Flow",298801.557462,680340.703336,,0.000000,,,,,,-3.910000,,,,,,-3.496392,-3.910000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000817","Nodes","817",21.000000,37.698347,"DDS demands","Known Flow",298844.500730,680366.291008,,0.000000,,,,,,-3.339999,,,,,,-2.986687,-3.339999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000820","Nodes","820",21.000000,37.614183,"DDS demands","Known Flow",298763.110452,680352.274340,,0.000000,,,,,,-5.659999,,,,,,-5.061273,-5.659999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000803","Nodes","803",21.000000,37.944907,"DDS demands","Known Flow",298836.444472,680406.983354,,0.000000,,,,,,-3.370000,,,,,,-3.013514,-3.370000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000811","Nodes","811",21.000000,38.102423,"DDS demands","Known Flow",298645.566420,680369.307344,,0.000000,,,,,,-3.619999,,,,,,-3.237068,-3.619999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000815","Nodes","815",21.000000,37.555551,"DDS demands","Known Flow",298628.919415,680341.949337,,0.000000,,,,,,-6.179999,,,,,,-5.526266,-6.179999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000306","Nodes","306",21.000000,28.486206,"DDS demands","Known Flow",298707.000437,680233.942307,,0.000000,,,,,,-9.039999,,,,,,-8.083729,-9.039999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000301","Nodes","301",21.000000,28.264510,"DDS demands","Known Flow",298680.887104,680156.180647,,0.000000,,,,,,-16.249999,,,,,,-14.531040,-16.249999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000303","Nodes","303",21.000000,28.640184,"DDS demands","Known Flow",298735.606670,680180.944770,,0.000000,,,,,,-8.660000,,,,,,-7.743927,-8.660000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000297","Nodes","297",21.000000,30.066522,"DDS demands","Known Flow",298623.554414,680242.897310,,0.000000,,,,,,-10.989999,,,,,,-9.827454,-10.989999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000959","Nodes","959",21.000000,36.037405,"DDS demands","Known Flow",299001.567517,680050.883258,,0.000000,,,,,,-2.209999,,,,,,-1.976221,-2.209999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000846","Nodes","846",21.000000,41.641685,"DDS demands","Known Flow",299357.140613,680050.256257,,0.000000,,,,,,-9.220000,,,,,,-8.244689,-9.220000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000944","Nodes","944",21.000000,41.597889,"DDS demands","Known Flow",299389.399622,680052.533258,,0.000000,,,,,,-0.579999,,,,,,-0.518646,-0.579999,,"",,,,,,"D1 PROFILE",,,,,
"64403710000022","Nodes","10000022",21.000000,41.674960,"DDS demands","Known Flow",299316.739602,680044.294256,,0.000000,,,,,,-2.850000,,,,,,-2.548521,-2.850000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000839","Nodes","839",21.000000,43.335212,"DDS demands","Known Flow",299309.996601,680102.044271,,0.000000,,,,,,-9.450000,,,,,,-8.450359,-9.450000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000825","Nodes","825",21.000000,41.670941,"DDS demands","Known Flow",299317.197603,680039.602254,,0.000000,,,,,,-3.510000,,,,,,-3.138704,-3.510000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000848","Nodes","848",21.000000,36.352923,"DDS demands","Known Flow",299271.265590,680255.498313,,0.000000,,,,,,-9.939999,,,,,,-8.888526,-9.939999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000838","Nodes","838",21.000000,38.666297,"DDS demands","Known Flow",299289.638595,680202.587299,,0.000000,,,,,,-11.279999,,,,,,-10.086777,-11.279999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000830","Nodes","830",21.000000,44.533735,"DDS demands","Known Flow",299396.361624,680138.905282,,0.000000,,,,,,-12.560000,,,,,,-11.231377,-12.560000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000845","Nodes","845",21.000000,44.141963,"DDS demands","Known Flow",299339.722609,680107.323273,,0.000000,,,,,,-2.009999,,,,,,-1.797377,-2.009999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000837","Nodes","837",21.000000,38.665832,"DDS demands","Known Flow",299312.040601,680219.017303,,0.000000,,,,,,-1.049999,,,,,,-0.938928,-1.049999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000824","Nodes","824",21.000000,45.704497,"DDS demands","Known Flow",299389.296622,680065.337262,,0.000000,,,,,,-0.469999,,,,,,-0.420282,-0.469999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000856","Nodes","856",21.000000,31.925892,"DDS demands","Known Flow",299254.552586,680397.576352,,0.000000,,,,,,-2.349999,,,,,,-2.101411,-2.349999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000852","Nodes","852",21.000000,32.750109,"DDS demands","Known Flow",299271.730590,680368.449344,,0.000000,,,,,,-5.110000,,,,,,-4.569453,-5.110000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000857","Nodes","857",21.000000,33.544921,"DDS demands","Known Flow",299246.539583,680320.597331,,0.000000,,,,,,-6.419999,,,,,,-5.740878,-6.419999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000836","Nodes","836",21.000000,39.160447,"DDS demands","Known Flow",299330.041606,680209.958301,,0.000000,,,,,,-1.420000,,,,,,-1.269789,-1.420000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000843","Nodes","843",21.000000,29.608575,"DDS demands","Known Flow",299218.336576,680253.015313,,0.000000,,,,,,-7.590000,,,,,,-6.787114,-7.590000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000827","Nodes","827",21.000000,47.000548,"DDS demands","Known Flow",299429.445633,680022.268250,,0.000000,,,,,,-1.519999,,,,,,-1.359211,-1.519999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000876","Nodes","876",21.000000,25.046626,"DDS demands","Known Flow",298981.300511,680431.766361,,0.000000,,,,,,-2.549999,,,,,,-2.280255,-2.549999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000878","Nodes","878",21.000000,26.283300,"DDS demands","Known Flow",299003.953517,680323.305332,,0.000000,,,,,,-6.679999,,,,,,-5.973375,-6.679999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000866","Nodes","866",21.000000,30.289903,"DDS demands","Known Flow",299202.177571,680460.005369,,0.000000,,,,,,-2.329999,,,,,,-2.083527,-2.329999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000880","Nodes","880",21.000000,26.368272,"DDS demands","Known Flow",299011.541519,680398.813352,,0.000000,,,,,,-2.880000,,,,,,-2.575347,-2.880000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000875","Nodes","875",21.000000,25.192209,"DDS demands","Known Flow",299061.816533,680460.044369,,0.000000,,,,,,-4.960000,,,,,,-4.435321,-4.960000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000782","Nodes","782",21.000000,32.019733,"DDS demands","Known Flow",299504.341653,680329.801333,,0.000000,,,,,,-4.119999,,,,,,-3.684177,-4.119999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000778","Nodes","778",21.000000,32.212352,"DDS demands","Known Flow",299594.647678,680323.726332,,0.000000,,,,,,-10.810000,,,,,,-9.666496,-10.810000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000834","Nodes","834",21.000000,43.048519,"DDS demands","Known Flow",299357.221613,680142.848283,,0.000000,,,,,,-1.990000,,,,,,-1.779493,-1.990000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000185","Nodes","185",21.000000,34.617605,"DDS demands","Known Flow",299494.291651,680440.617364,,0.000000,,,,,,-9.809999,,,,,,-8.772278,-9.809999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000956","Nodes","956",21.000000,39.292172,"DDS demands","Known Flow",299202.347571,680033.814253,,0.000000,,,,,,-4.090000,,,,,,-3.657351,-4.090000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000779","Nodes","779",21.000000,32.085437,"DDS demands","Known Flow",299551.506666,680329.096333,,0.000000,,,,,,-2.840000,,,,,,-2.539578,-2.840000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000754","Nodes","754",21.000000,36.379352,"DDS demands","Known Flow",298666.879426,680964.143506,,0.000000,,,,,,-10.159999,,,,,,-9.085253,-10.159999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000756","Nodes","756",21.000000,36.073249,"DDS demands","Known Flow",298594.153406,680958.792505,,0.000000,,,,,,-7.970000,,,,,,-7.126916,-7.970000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000729","Nodes","729",21.000000,39.140491,"DDS demands","Known Flow",298841.031473,680803.489462,,0.000000,,,,,,-12.830000,,,,,,-11.472815,-12.830000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000748","Nodes","748",21.000000,36.796747,"DDS demands","Known Flow",298743.525446,680972.281508,,0.000000,,,,,,-0.880000,,,,,,-0.786911,-0.880000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000728","Nodes","728",21.000000,39.356923,"DDS demands","Known Flow",298856.136477,680808.446464,,0.000000,,,,,,-3.880000,,,,,,-3.469565,-3.880000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000749","Nodes","749",21.000000,36.749840,"DDS demands","Known Flow",298744.427447,680939.910499,,0.000000,,,,,,-4.689999,,,,,,-4.193881,-4.689999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000647","Nodes","647",21.000000,34.246743,"DDS demands","Known Flow",299546.342665,680416.150357,,0.000000,,,,,,-3.670000,,,,,,-3.281779,-3.670000,,"",,,,,,"D1 PROFILE",,,,,
"64403700001035","Nodes","1035",21.000000,40.891955,"DDS demands","Known Flow",299933.737770,680452.459367,,0.000000,,,,,,-4.269999,,,,,,-3.818310,-4.269999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000981","Nodes","981",21.000000,42.528762,"DDS demands","Known Flow",299928.887769,680376.237346,,0.000000,,,,,,-6.289999,,,,,,-5.624630,-6.289999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000751","Nodes","751",21.000000,36.658611,"DDS demands","Known Flow",298732.082443,680992.441514,,0.000000,,,,,,-6.399999,,,,,,-5.722994,-6.399999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000643","Nodes","643",21.000000,34.627173,"DDS demands","Known Flow",299617.010684,680496.485379,,0.000000,,,,,,-5.739999,,,,,,-5.132810,-5.739999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000737","Nodes","737",21.000000,39.141419,"DDS demands","Known Flow",298776.357455,680712.575438,,0.000000,,,,,,-4.179999,,,,,,-3.737830,-4.179999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000759","Nodes","759",21.000000,35.935327,"DDS demands","Known Flow",298619.665413,680869.775480,,0.000000,,,,,,-1.549999,,,,,,-1.386037,-1.549999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000757","Nodes","757",21.000000,35.922858,"DDS demands","Known Flow",298611.011410,680928.666496,,0.000000,,,,,,-3.790000,,,,,,-3.389085,-3.790000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000787","Nodes","787",21.000000,37.982181,"DDS demands","Known Flow",298651.768421,680695.658433,,0.000000,,,,,,-3.359999,,,,,,-3.004572,-3.359999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000768","Nodes","768",21.000000,35.849600,"DDS demands","Known Flow",298863.623479,680630.970415,,0.000000,,,,,,-17.600000,,,,,,-15.738235,-17.600000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000769","Nodes","769",21.000000,38.609186,"DDS demands","Known Flow",298989.689513,680579.086401,,0.000000,,,,,,-22.780000,,,,,,-20.370285,-22.780000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000727","Nodes","727",21.000000,38.792983,"DDS demands","Known Flow",298831.673470,680924.479495,,0.000000,,,,,,-7.440000,,,,,,-6.652981,-7.440000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000722","Nodes","722",21.000000,37.792515,"DDS demands","Known Flow",298922.652495,680885.139485,,0.000000,,,,,,-3.459999,,,,,,-3.093993,-3.459999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000971","Nodes","971",21.000000,36.529143,"Default Known Flow Node","Known Flow",299090.345541,680950.014502,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403710000295","Nodes","10000295",21.000000,37.452495,"DDS demands","Known Flow",299145.113556,680923.753495,,0.000000,,,,,,-3.759999,,,,,,-3.362259,-3.759999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000721","Nodes","721",21.000000,37.942922,"DDS demands","Known Flow",298932.684498,680910.056491,,0.000000,,,,,,-0.999999,,,,,,-0.894217,-0.999999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000193","Nodes","193",21.000000,41.149512,"DDS demands","Known Flow",298946.963502,680769.748453,,0.000000,,,,,,-2.400000,,,,,,-2.146123,-2.400000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000747","Nodes","747",21.000000,36.986426,"DDS demands","Known Flow",298787.743458,680941.272500,,0.000000,,,,,,-7.920000,,,,,,-7.082205,-7.920000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000101","Nodes","101",21.000000,41.149721,"DDS demands","Known Flow",299177.999743,680643.165593,,0.000000,,,,,,-6.289999,,,,,,-5.624630,-6.289999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000106","Nodes","106",21.000000,40.297819,"DDS demands","Known Flow",299273.091591,680504.395381,,0.000000,,,,,,-5.680000,,,,,,-5.079157,-5.680000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000767","Nodes","767",21.000000,39.478875,"DDS demands","Known Flow",298908.008491,680648.730420,,0.000000,,,,,,-8.539999,,,,,,-7.636620,-8.539999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000760","Nodes","760",21.000000,41.923903,"DDS demands","Known Flow",299162.097610,680702.676451,,0.000000,,,,,,-19.019999,,,,,,-17.008024,-19.019999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000099","Nodes","99",21.000000,38.875972,"DDS demands","Known Flow",299296.506597,680688.836431,,0.000000,,,,,,-4.550000,,,,,,-4.068691,-4.550000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000094","Nodes","94",21.000000,41.927286,"DDS demands","Known Flow",299154.477473,680737.596360,,0.000000,,,,,,-14.489999,,,,,,-12.957217,-14.489999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000761","Nodes","761",21.000000,40.501605,"DDS demands","Known Flow",299008.080518,680703.470435,,0.000000,,,,,,-12.799999,,,,,,-11.445988,-12.799999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000095","Nodes","95",21.000000,38.545076,"DDS demands","Known Flow",299313.516602,680690.495432,,0.000000,,,,,,-10.810000,,,,,,-9.666496,-10.810000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000675","Nodes","675",21.000000,39.553267,"DDS demands","Known Flow",298999.752516,680848.062474,,0.000000,,,,,,-6.550000,,,,,,-5.857127,-6.550000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000191","Nodes","191",21.000000,41.840039,"DDS demands","Known Flow",299222.550577,680752.954449,,0.000000,,,,,,-5.409999,,,,,,-4.837718,-5.409999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000915","Nodes","915",21.000000,46.357051,"DDS demands","Known Flow",299370.597617,680773.547454,,0.000000,,,,,,-3.479999,,,,,,-3.111878,-3.479999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000608","Nodes","608",21.000000,35.823184,"DDS demands","Known Flow",299475.149646,680490.210377,,0.000000,,,,,,-5.440000,,,,,,-4.864545,-5.440000,,"",,,,,,"D1 PROFILE",,,,,
"64403710001172","Nodes","10001172",21.000000,38.153280,"Default Known Flow Node","Known Flow",299529.897825,680712.152690,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000973","Nodes","973",21.000000,28.674366,"DDS demands","Known Flow",299960.239778,680655.655422,,0.000000,,,,,,-2.710000,,,,,,-2.423330,-2.710000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000120","Nodes","120",21.000000,38.154180,"DDS demands","Known Flow",299527.904660,680711.945437,,0.000000,,,,,,-10.479999,,,,,,-9.371402,-10.479999,,"",,,,,,"D1 PROFILE",,,,,
"64403710001174","Nodes","10001174",21.000000,38.137597,"Default Known Flow Node","Known Flow",299527.922706,680711.737078,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64403700000103","Nodes","103",21.000000,38.089466,"DDS demands","Known Flow",299418.412630,680700.416434,,0.000000,,,,-18.319999,,-7.519999,,,,,,-23.106591,-25.839999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,
"64403700000637","Nodes","637",21.000000,35.217249,"DDS demands","Known Flow",299635.542689,680523.278386,,0.000000,,,,,,-3.999999,,,,,,-3.576871,-3.999999,,"",,,,,,"D1 PROFILE",,,,,
"64403701462536","Nodes","1462536",21.000000,28.949988,"DDS demands","Known Flow",299853.220748,680639.077418,,0.000000,,,,,,-3.199999,,,,,,-2.861497,-3.199999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000155","Nodes","155",21.000000,36.752343,"DDS demands","Known Flow",299596.081678,680648.358420,,0.000000,,,,,,-14.819999,,,,,,-13.252309,-14.819999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000148","Nodes","148",21.000000,29.955810,"DDS demands","Known Flow",299950.377775,680765.166452,,0.000000,,,,,,-4.780000,,,,,,-4.274362,-4.780000,,"",,,,,,"D1 PROFILE",,,,,
"64403701462566","Nodes","1462566",21.000000,35.974672,"DDS demands","Known Flow",298497.699380,681127.123550,,0.000000,,,,,,-0.799999,,,,,,-0.715374,-0.799999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000932","Nodes","932",21.000000,37.683512,"DDS demands","Known Flow",298940.774500,681004.794517,,0.000000,,,,,,-6.439999,,,,,,-5.758763,-6.439999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000745","Nodes","745",21.000000,36.309522,"DDS demands","Known Flow",298765.663452,681011.621519,,0.000000,,,,,,-4.610000,,,,,,-4.122344,-4.610000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000897","Nodes","897",21.000000,35.442426,"DDS demands","Known Flow",298991.808514,681322.473604,,0.000000,,,,,,-2.409999,,,,,,-2.155065,-2.409999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000025","Nodes","25",21.000000,35.327908,"DDS demands","Known Flow",298968.960508,681309.762600,,0.000000,,,,,,-3.469999,,,,,,-3.102936,-3.469999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000024","Nodes","24",21.000000,35.991866,"DDS demands","Known Flow",298795.715461,681212.786574,,0.000000,,,,,,-1.379999,,,,,,-1.234020,-1.379999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000636","Nodes","636",21.000000,35.631307,"DDS demands","Known Flow",299539.601164,680511.449974,,0.000000,,,,,,-3.739999,,,,,,-3.344374,-3.739999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000746","Nodes","746",21.000000,36.243620,"DDS demands","Known Flow",298792.722460,681048.919529,,0.000000,,,,,,-6.730000,,,,,,-6.018086,-6.730000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000080","Nodes","80",21.000000,34.429754,"DDS demands","Known Flow",299129.608552,681029.108524,,0.000000,,,,,,-21.160000,,,,,,-18.921652,-21.160000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000079","Nodes","79",21.000000,33.422323,"DDS demands","Known Flow",299219.580576,681107.248545,,0.000000,,,,,,-14.219999,,,,,,-12.715778,-14.219999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000899","Nodes","899",21.000000,35.176983,"DDS demands","Known Flow",299011.522519,681332.898606,,0.000000,,,,,,-2.369999,,,,,,-2.119296,-2.369999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000898","Nodes","898",21.000000,35.440425,"DDS demands","Known Flow",299000.439516,681303.919599,,0.000000,,,,,,-1.190000,,,,,,-1.064119,-1.190000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000078","Nodes","78",21.000000,37.054209,"DDS demands","Known Flow",299401.904401,681141.195417,,0.000000,,,,,,-10.779999,,,,,,-9.639668,-10.779999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000063","Nodes","63",21.000000,25.790891,"DDS demands","Known Flow",299675.863700,681294.572596,,0.000000,,,,,,-1.519999,,,,,,-1.359211,-1.519999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000029","Nodes","29",21.000000,28.234884,"DDS demands","Known Flow",299295.472597,681226.860578,,0.000000,,,,,,-6.049999,,,,,,-5.410018,-6.049999,,"",,,,,,"D1 PROFILE",,,,,
"64403700001002","Nodes","1002",21.000000,23.862247,"DDS demands","Known Flow",299727.342714,681425.938632,,0.000000,,,,,,-7.519999,,,,,,-6.724518,-7.519999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000635","Nodes","635",21.000000,41.160686,"DDS demands","Known Flow",299905.599763,681384.233620,,0.000000,,,,,,-2.440000,,,,,,-2.181891,-2.440000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000628","Nodes","628",21.000000,40.294646,"DDS demands","Known Flow",299859.838750,681560.532668,,0.000000,,,,,,-1.739999,,,,,,-1.555939,-1.739999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000033","Nodes","33",21.000000,26.309224,"DDS demands","Known Flow",299692.163705,681557.595668,,0.000000,,,,,,-4.770000,,,,,,-4.265419,-4.770000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000048","Nodes","48",21.000000,26.568517,"DDS demands","Known Flow",299804.092735,681709.284709,,0.000000,,,,,,-2.679999,,,,,,-2.396503,-2.679999,,"",,,,,,"D1 PROFILE",,,,,
"64403701462972","Nodes","1462972",21.000000,25.969485,"DDS demands","Known Flow",299692.936705,681523.116658,,0.000000,-8.369999,,,,,,,,,,,-7.484603,-8.369999,,"","C1 PROFILE",,,,,,,,,,
"64403700001134","Nodes","1134",21.000000,38.774416,"DDS demands","Known Flow",300086.190812,680737.904445,,0.000000,,,,,,-2.750000,,,,,,-2.459099,-2.750000,,"",,,,,,"D1 PROFILE",,,,,
"64403700001139","Nodes","1139",21.000000,33.166883,"DDS demands","Known Flow",300139.023826,680658.998423,,0.000000,,,,,,-4.699999,,,,,,-4.202823,-4.699999,,"",,,,,,"D1 PROFILE",,,,,
"64403700001136","Nodes","1136",21.000000,34.390760,"DDS demands","Known Flow",300096.940815,680629.842415,,0.000000,,,,,,-7.799999,,,,,,-6.974899,-7.799999,,"",,,,,,"D1 PROFILE",,,,,
"64403710001137","Nodes","10001137",21.000000,34.594090,"DDS demands","Known Flow",300058.776804,680613.878411,,0.000000,,,,,,-1.879999,,,,,,-1.681129,-1.879999,,"",,,,,,"D1 PROFILE",,,,,
"64403700000090","Nodes","90",21.000000,40.254795,"DDS demands","Known Flow",299968.563780,680963.840506,,0.000000,,,,,,-9.620000,,,,,,-8.602376,-9.620000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000627","Nodes","627",21.000000,40.654737,"DDS demands","Known Flow",299875.323754,681512.740655,,0.000000,-5.550000,,,-2.799999,,-18.549999,,,,,,-24.054460,-26.899999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,
"64403700000216","Nodes","216",21.000000,28.051415,"DDS demands","Known Flow",301909.354308,680429.332361,,0.000000,,,,,,-0.950000,,,,,,-0.849507,-0.950000,,"",,,,,,"D1 PROFILE",,,,,
"64403701462715","Nodes","1462715",21.000000,72.151520,"DDS demands","Known Flow",300397.964897,680400.097353,,0.000000,,,,,,-7.450000,,,,,,-6.661923,-7.450000,,"",,,,,,"D1 PROFILE",,,,,
"64403700000227","Nodes","227",21.000000,27.712316,"DDS demands","Known Flow",301795.365277,680462.263370,,0.000000,,,,,,-6.429999,,,,,,-5.749820,-6.429999,,"",,,,,,"D1 PROFILE",,,,,
