"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64404500001722","Nodes","1722,",21.000000,21.733298,"DDS demands","Known Flow",271276.948973,668844.438208,,0.000000,,,,-6.730000,,,,,-6.018086,-6.730000,,"",,,,"D1 PROFILE",,,,
"64404500001751","Nodes","1751,",21.000000,21.890379,"DDS demands","Known Flow",271327.458986,668764.171186,,0.000000,,,,-4.380000,,,,,-3.916674,-4.380000,,"",,,,"D1 PROFILE",,,,
"64404500005234","Nodes","5234,",21.000000,19.380819,"DDS demands","Known Flow",271500.670033,668999.800250,,0.000000,,,,-13.449999,,,,,-12.027230,-13.449999,,"",,,,"D1 PROFILE",,,,
"64404500005232","Nodes","5232,",21.000000,22.496183,"DDS demands","Known Flow",271593.864059,669131.123286,,0.000000,,,,-18.329999,,,,,-16.391014,-18.329999,,"",,,,"",,,,
"64404500000027","Nodes","27,",21.000000,22.454236,"Default Known Flow Node","Known Flow",271289.092882,668701.016720,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500001753","Nodes","1753,",21.000000,21.687040,"DDS demands","Known Flow",271295.094978,668825.431203,,0.000000,,,,-6.610000,,,,,-5.910780,-6.610000,,"",,,,"D1 PROFILE",,,,
"64404500001028","Nodes","1028,",21.000000,22.355507,"Default Known Flow Node","Known Flow",271458.275737,669022.212274,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000917","Nodes","917,",21.000000,31.710245,"DDS demands","Known Flow",271843.538127,668522.962121,,0.000000,,,,-2.779999,,,,,-2.485925,-2.779999,,"",,,,"D1 PROFILE",,,,
"64404500000918","Nodes","918,",21.000000,29.853072,"DDS demands","Known Flow",271808.480117,668488.288111,,0.000000,,,,-1.720000,,,,,-1.538054,-1.720000,,"",,,,"D1 PROFILE",,,,
"64404500000940","Nodes","940,",21.000000,34.803010,"DDS demands","Known Flow",272034.624179,668950.052237,,0.000000,,,,-17.780000,,,,,-15.899194,-17.780000,,"",,,,"D1 PROFILE",,,,
"64404500000941","Nodes","941,",21.000000,34.797002,"DDS demands","Known Flow",272064.744187,668961.753240,,0.000000,,,,-4.590000,,,,,-4.104460,-4.590000,,"",,,,"D1 PROFILE",,,,
"64404500001740","Nodes","1740,",21.000000,34.764388,"DDS demands","Known Flow",271965.770160,668956.369239,,0.000000,,,,-4.389999,,,,,-3.925616,-4.389999,,"",,,,"D1 PROFILE",,,,
"64404500002602","Nodes","2602,",21.000000,43.676062,"DDS demands","Known Flow",272713.585364,668171.131025,,0.000000,,,,-5.310000,,,,,-4.748297,-5.310000,,"",,,,"D1 PROFILE",,,,
"64404500001701","Nodes","1701,",21.000000,38.729897,"DDS demands","Known Flow",272565.235323,668196.995032,,0.000000,,,,-5.440000,,,,,-4.864545,-5.440000,,"",,,,"D1 PROFILE",,,,
"64404500001015","Nodes","1015,",21.000000,33.592111,"DDS demands","Known Flow",272486.716302,670545.881671,,0.000000,,,,-10.450000,,,,,-9.344577,-10.450000,,"",,,,"D1 PROFILE",,,,
"64404500001780","Nodes","1780,",21.000000,34.866639,"DDS demands","Known Flow",272758.908376,670511.138662,,0.000000,,,,-6.280000,,,,,-5.615688,-6.280000,,"",,,,"D1 PROFILE",,,,
"64404500001016","Nodes","1016,",21.000000,33.582908,"DDS demands","Known Flow",272549.420319,670465.080649,,0.000000,,,,-12.449999,,,,,-11.133012,-12.449999,,"",,,,"D1 PROFILE",,,,
"64404500000001","Nodes","1, Glenboig DG, Tel, Profiled, Fogger, Site ID 5352",21.000000,45.000001,"Default Known Pressure Node","Known Pressure",272801.024533,667960.484241,,999998.967025,,,,,,,,,1281.405308,1432.990013,,"",,,,,,,,
"64404500000007","Nodes","Logger 9701, Annathill Gardens",21.000000,34.530067,"Val Log Post","Known Flow",272659.872907,670532.838531,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000002","Nodes","Logger 9165, Carsaig Loan",21.000000,24.708548,"Val Log Post","Known Flow",271423.502372,668580.286363,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000005","Nodes","Logger 9128, Main Street",21.000000,27.931614,"Val Log Post","Known Flow",271739.401405,668505.550934,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000009","Nodes","Logger 9432, Glenboig Primary School Entrance Road",21.000000,44.081737,"Val Log Post","Known Flow",272751.643766,668088.668893,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000003","Nodes","Logger 9710, Gayne Drive",21.000000,22.497226,"Val Log Post","Known Flow",271409.258613,668712.981110,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404510007445","Nodes","7445,",21.000000,34.904139,"Default Known Flow Node","Known Flow",272182.217331,668589.202245,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000011","Nodes","11,",21.000000,32.019194,"Default Known Flow Node","Known Flow",271921.110757,668530.581128,,0.000000,,,,,,,,-546.359971,0.000000,0.000000,,"",,,,,,,,""
"64404500000017","Nodes","17,",21.000000,43.306141,"Default Known Flow Node","Known Flow",272724.465991,668222.029334,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500001616","Nodes",,21.000000,32.920127,"Default Known Flow Node","Known Flow",272007.991817,668571.586471,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"64404500000038","Nodes",,0.000000,32.104785,"Default Known Flow Node","Known Flow",271930.958970,668535.113915,,0.000000,,,,,,,,-298.059994,0.000000,0.000000,,"",,,,,,,,"PL-PL PROFILE"
