"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"64300588800292","Nodes","220",21.000000,25.468084,"DDS","Known Flow",318743.375000,674196.625000,,0.000000,,,,-5.579999,,,,-4.989735,-5.579999,,"",,,,"D1 PROFILE",,,
"64300588800293","Nodes","-216366",21.000000,25.521638,"Default Known Flow Node","Known Flow",318717.625000,674183.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800294","Nodes","291",21.000000,25.521638,"Default Known Flow Node","Known Flow",318718.625000,674183.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800295","Nodes","-216364",21.000000,25.521638,"Default Known Flow Node","Known Flow",318714.000000,674191.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800296","Nodes","70",21.000000,24.845248,"DDS","Known Flow",318709.375000,674089.750000,,0.000000,,,,-7.380000,,,,-6.599328,-7.380000,,"",,,,"D1 PROFILE",,,
"64300588800297","Nodes","71",21.000000,24.893067,"DDS","Known Flow",318737.500000,674113.250000,,0.000000,,,,-6.119999,,,,-5.472613,-6.119999,,"",,,,"D1 PROFILE",,,
"64300588800298","Nodes","-216332",21.000000,25.718272,"Default Known Flow Node","Known Flow",318531.000000,674006.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800299","Nodes","58",21.000000,25.502866,"DDS","Known Flow",318589.000000,674012.875000,,0.000000,,,,-4.829999,,,,-4.319072,-4.829999,,"",,,,"D1 PROFILE",,,
"64300588800300","Nodes","61",21.000000,25.313456,"DDS","Known Flow",318613.500000,674028.750000,,0.000000,,,,-4.880000,,,,-4.363783,-4.880000,,"",,,,"D1 PROFILE",,,
"64300588800301","Nodes","59",21.000000,25.479918,"DDS","Known Flow",318591.125000,674005.250000,,0.000000,,,,-7.920000,,,,-7.082205,-7.920000,,"",,,,"D1 PROFILE",,,
"64300588800302","Nodes","230",21.000000,25.849200,"Default Known Flow Node","Known Flow",318700.875000,674004.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800303","Nodes","69",21.000000,25.581441,"DDS","Known Flow",318716.875000,674036.125000,,0.000000,,,,-8.970000,,,,-8.021135,-8.970000,,"",,,,"D1 PROFILE",,,
"64300588800304","Nodes","299",21.000000,25.442062,"Default Known Flow Node","Known Flow",318729.375000,674057.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800305","Nodes","300",21.000000,25.442062,"Default Known Flow Node","Known Flow",318746.750000,674071.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800306","Nodes","68",21.000000,25.820365,"DDS","Known Flow",318708.375000,674004.875000,,0.000000,-9.460000,,-8.729999,,,,,-16.265823,-18.189998,,"","C1 PROFILE",,"C4 PROFILE",,,,
"64300588800307","Nodes","72",21.000000,25.702750,"Default Known Flow Node","Known Flow",318783.750000,674059.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800308","Nodes","62",21.000000,25.626005,"DDS","Known Flow",318639.500000,674010.250000,,0.000000,,,,-2.939999,,,,-2.629000,-2.939999,,"",,,,"D1 PROFILE",,,
"64300588800309","Nodes","76",21.000000,24.927434,"DDS","Known Flow",318904.000000,674012.375000,,0.000000,,,,-5.339999,,,,-4.775123,-5.339999,,"",,,,"D1 PROFILE",,,
"64300588800310","Nodes","77",21.000000,24.857493,"DDS","Known Flow",318914.625000,674014.375000,,0.000000,,,,-4.920000,,,,-4.399552,-4.920000,,"",,,,"D1 PROFILE",,,
"64300588800311","Nodes","78",21.000000,24.801666,"DDS","Known Flow",318955.375000,674037.625000,,0.000000,,,,-6.350000,,,,-5.678283,-6.350000,,"",,,,"D1 PROFILE",,,
"64300588800312","Nodes","74",21.000000,25.617497,"DDS","Known Flow",318841.250000,674005.000000,,0.000000,,,,-6.049999,,,,-5.410018,-6.049999,,"",,,,"D1 PROFILE",,,
"64300588800313","Nodes","-216377",21.000000,25.617497,"Default Known Flow Node","Known Flow",318836.750000,674001.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800314","Nodes","-216378",21.000000,25.617497,"Default Known Flow Node","Known Flow",318852.625000,674013.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800315","Nodes","210",21.000000,25.204965,"DDS","Known Flow",318833.625000,674060.125000,,0.000000,,,,-18.660000,,-22.150000,,-36.493034,-40.810000,,"",,,,"D1 PROFILE",,"PL-AF PROFILE",
"64300588800316","Nodes","211",21.000000,24.267819,"DDS","Known Flow",318813.250000,674142.750000,,0.000000,,,,-11.260000,,,,-10.068893,-11.260000,,"",,,,"D1 PROFILE",,,
"64300588800317","Nodes","-216376",21.000000,25.116933,"Default Known Flow Node","Known Flow",318829.125000,674088.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800318","Nodes","212",21.000000,25.055156,"DDS","Known Flow",318908.375000,674095.250000,,0.000000,,,,-2.819999,,,,-2.521694,-2.819999,,"",,,,"D1 PROFILE",,,
"64300588800319","Nodes","302",21.000000,25.350802,"Default Known Flow Node","Known Flow",318864.500000,674076.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800320","Nodes","79",21.000000,25.046092,"DDS","Known Flow",318915.375000,674101.375000,,0.000000,,,,-7.020000,,,,-6.277409,-7.020000,,"",,,,"D1 PROFILE",,,
"64300588800321","Nodes","213",21.000000,24.966952,"DDS","Known Flow",318895.500000,674110.375000,,0.000000,,,,-10.989999,,,,-9.827454,-10.989999,,"",,,,"D1 PROFILE",,,
"64300588800322","Nodes","304",21.000000,25.266373,"Default Known Flow Node","Known Flow",318939.750000,674072.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800323","Nodes","-216381",21.000000,25.266373,"Default Known Flow Node","Known Flow",318941.000000,674071.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800324","Nodes","81",21.000000,24.866388,"DDS","Known Flow",318917.875000,674125.750000,,0.000000,,,,-2.970000,,,,-2.655827,-2.970000,,"",,,,"D1 PROFILE",,,
"64300588800325","Nodes","214",21.000000,24.247421,"DDS","Known Flow",318858.500000,674137.000000,,0.000000,,,,-13.309999,,,,-11.902040,-13.309999,,"",,,,"D1 PROFILE",,,
"64300588800326","Nodes","289",21.000000,24.473662,"Default Known Flow Node","Known Flow",318576.500000,674490.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800327","Nodes","-216340",21.000000,25.500055,"Default Known Flow Node","Known Flow",318588.875000,674226.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800328","Nodes","338",21.000000,24.972323,"Default Known Flow Node","Known Flow",318588.125000,674362.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800329","Nodes","279",21.000000,24.739015,"Default Known Flow Node","Known Flow",318623.375000,674384.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800330","Nodes","-216354",21.000000,25.442050,"Default Known Flow Node","Known Flow",318665.500000,674269.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800331","Nodes","-216359",21.000000,24.862093,"Default Known Flow Node","Known Flow",318683.000000,674402.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800332","Nodes","-216358",21.000000,24.862093,"Default Known Flow Node","Known Flow",318683.000000,674400.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800333","Nodes","292",21.000000,25.521638,"Default Known Flow Node","Known Flow",318719.750000,674194.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800334","Nodes","-216363",21.000000,25.521638,"Default Known Flow Node","Known Flow",318709.750000,674189.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800335","Nodes","-462616",21.000000,24.267819,"Default Known Flow Node","Known Flow",318820.750000,674149.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800336","Nodes","301",21.000000,25.072926,"Default Known Flow Node","Known Flow",318824.125000,674094.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800337","Nodes","-462617",21.000000,24.247421,"Default Known Flow Node","Known Flow",318847.375000,674149.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800338","Nodes","208",21.000000,24.355212,"DDS","Known Flow",318556.250000,674533.375000,,0.000000,,,,-9.840000,,,,-8.799104,-9.840000,,"",,,,"D1 PROFILE",,,
"64300588800339","Nodes","-216341",21.000000,24.473662,"Default Known Flow Node","Known Flow",318590.250000,674501.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800340","Nodes","173",27.000000,30.683925,"CSEP DDS Matched","Known Flow",318350.531250,673626.375000,,0.000000,,,,,,-52.339998,,-46.803363,-52.339998,,"",,,,,,"PL-AF PROFILE",
"64300588800341","Nodes","327",21.000000,27.725092,"Default Known Flow Node","Known Flow",318416.875000,673505.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800342","Nodes","23",21.000000,30.598300,"DDS","Known Flow",318411.250000,673645.500000,,0.000000,,,,-33.570000,,,,-30.018895,-33.570000,,"",,,,"D1 PROFILE",,,
"64300588800343","Nodes","24",21.000000,30.716459,"DDS","Known Flow",318433.000000,673568.750000,,0.000000,,,,-9.540000,,,,-8.530839,-9.540000,,"",,,,"D1 PROFILE",,,
"64300588800344","Nodes","-701379",21.000000,30.324015,"Default Known Flow Node","Known Flow",318117.625000,673675.000000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800345","Nodes","-701377",21.000000,30.324015,"Default Known Flow Node","Known Flow",318112.625000,673675.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800346","Nodes","-701382",21.000000,30.454733,"Default Known Flow Node","Known Flow",318178.250000,673689.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800347","Nodes","1, ""EAST CRAIGS DG""",21.000000,31.000000,"Default Known Pressure Node","Known Pressure",318338.000000,673753.625000,,999998.967025,,,,,,,,1262.939510,1412.340019,,"",,,,,,,
"64300588800348","Nodes","328",21.000000,27.725092,"Default Known Flow Node","Known Flow",318417.375000,673513.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800349","Nodes","-701376",21.000000,30.324015,"Default Known Flow Node","Known Flow",318111.375000,673676.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800350","Nodes","-701378",21.000000,30.411155,"Default Known Flow Node","Known Flow",318116.500000,673657.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800351","Nodes","-701381",21.000000,30.411155,"Default Known Flow Node","Known Flow",318127.500000,673703.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800352","Nodes","276",21.000000,30.541908,"Default Known Flow Node","Known Flow",318165.250000,673674.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800353","Nodes","25",21.000000,30.619008,"DDS","Known Flow",318540.625000,673576.625000,,0.000000,,,,-15.769999,,,,-14.101816,-15.769999,,"",,,,"D1 PROFILE",,,
"64300588800354","Nodes","194",21.000000,27.671294,"DDS","Known Flow",318558.500000,673831.250000,,0.000000,,,,-4.829999,,,,-4.319072,-4.829999,,"",,,,"D1 PROFILE",,,
"64300588800355","Nodes","-279244",21.000000,29.576691,"Default Known Flow Node","Known Flow",318714.875000,673665.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800356","Nodes","272",21.000000,27.671294,"Default Known Flow Node","Known Flow",318567.250000,673828.125000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800357","Nodes","-216325",21.000000,25.189086,"Default Known Flow Node","Known Flow",318504.375000,674237.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800358","Nodes","20",21.000000,29.693523,"DDS","Known Flow",318220.625000,673886.375000,,0.000000,,,,-4.249999,,,,-3.800425,-4.249999,,"",,,,"D1 PROFILE",,,
"64300588800359","Nodes","19",21.000000,29.807803,"DDS","Known Flow",318213.375000,673855.250000,,0.000000,,,,-5.650000,,,,-5.052331,-5.650000,,"",,,,"D1 PROFILE",,,
"64300588800360","Nodes","-1631135",21.000000,30.411155,"Default Known Flow Node","Known Flow",318118.000000,673655.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800361","Nodes","-1571413",21.000000,29.988641,"Default Known Flow Node","Known Flow",318222.375000,673814.750000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800362","Nodes","-1571415",21.000000,29.890050,"Default Known Flow Node","Known Flow",318237.875000,673818.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800363","Nodes","-1571412",21.000000,29.987497,"Default Known Flow Node","Known Flow",318222.125000,673816.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800364","Nodes","-1571410",21.000000,29.987497,"Default Known Flow Node","Known Flow",318220.500000,673816.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800365","Nodes","-1571414",21.000000,29.988641,"Default Known Flow Node","Known Flow",318223.500000,673814.875000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800366","Nodes","-1571416",21.000000,29.890050,"Default Known Flow Node","Known Flow",318266.625000,673777.250000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800367","Nodes","303",21.000000,24.790806,"Default Known Flow Node","Known Flow",318875.250000,674134.375000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800368","Nodes","1001",21.000000,27.664098,"Default Known Flow Node","Known Flow",318451.281250,673390.437500,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800369","Nodes","1002, ""325421"", ""CRAIGMOUNT SEC SCH"", 99.90",22.999998,26.883275,"CSEP DDS Matched","Known Flow",318424.687500,673360.000000,,0.000000,,,,,-99.879995,,,-89.314484,-99.879995,,"",,,,,"DC PROFILE",,
"64300588800370","Nodes","-173",21.000000,27.795301,"Default Known Flow Node","Known Flow",318396.625000,673493.500000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800371","Nodes",,21.000000,30.815689,"Default Known Flow Node","Known Flow",318383.219133,673744.391326,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64300588800376","Nodes",,21.000000,49.673594,"Default Known Flow Node","Known Flow",318226.312500,673182.625000,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
