"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64401500000870","Nodes","870",21.000000,32.685391,"Default Known Flow Node","Known Flow",270798.353842,661166.373119,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500000878","Nodes","878",21.000000,32.674965,"Default Known Flow Node","Known Flow",270813.358846,661158.711117,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500000946","Nodes","946",21.000000,32.703872,"Default Known Flow Node","Known Flow",270832.610852,661149.009114,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500000966","Nodes","966",21.000000,32.690778,"Default Known Flow Node","Known Flow",270854.251202,661145.122012,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500000952","Nodes","952",21.000000,32.702881,"Default Known Flow Node","Known Flow",270834.039852,661148.295114,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500000975","Nodes","975",21.000000,32.689774,"Default Known Flow Node","Known Flow",270855.698051,661144.391586,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500000974","Nodes","974",21.000000,32.690778,"Default Known Flow Node","Known Flow",270851.339857,661139.582112,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500000978","Nodes","978",21.000000,32.690148,"Default Known Flow Node","Known Flow",270852.354857,661139.128112,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500000995","Nodes","995",21.000000,32.610610,"Default Known Flow Node","Known Flow",270867.632861,661131.396109,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500000996","Nodes","996",21.000000,32.284719,"Default Known Flow Node","Known Flow",271423.512012,661271.048147,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001201","Nodes","1201",21.000000,31.868467,"Default Known Flow Node","Known Flow",271286.585975,661280.740150,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001015","Nodes","1015",21.000000,42.890604,"Default Known Flow Node","Known Flow",270045.693638,654948.012427,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001452","Nodes","1452",21.000000,28.582257,"Default Known Flow Node","Known Flow",268868.604317,661170.302120,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001453","Nodes","1453",21.000000,30.724353,"Default Known Flow Node","Known Flow",269161.326387,660923.728612,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001444","Nodes","1444",21.000000,41.277727,"Default Known Flow Node","Known Flow",270010.830628,654821.320392,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001443","Nodes","1443",21.000000,39.933326,"Default Known Flow Node","Known Flow",269766.217562,654651.504346,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001442","Nodes","1442",21.000000,38.325192,"Default Known Flow Node","Known Flow",269532.537498,654597.445331,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001344","Nodes","1344",21.000000,42.589958,"Default Known Flow Node","Known Flow",270056.088632,654923.746239,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001373","Nodes","1373",21.000000,32.819861,"Default Known Flow Node","Known Flow",268695.920550,657937.325935,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001376","Nodes","1376",21.000000,41.725673,"Default Known Flow Node","Known Flow",270002.903134,654863.390915,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001384","Nodes","1384",21.000000,41.331012,"Default Known Flow Node","Known Flow",269956.669613,654840.508398,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001390","Nodes","1390",21.000000,41.227220,"Default Known Flow Node","Known Flow",269922.386604,654820.738392,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001396","Nodes","1396",21.000000,41.061661,"Default Known Flow Node","Known Flow",269908.072600,654809.249389,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001397","Nodes","1397",21.000000,41.059816,"Default Known Flow Node","Known Flow",269906.359600,654812.301390,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001403","Nodes","1403",21.000000,40.897988,"Default Known Flow Node","Known Flow",269887.356594,654801.102387,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001409","Nodes","1409",21.000000,40.656340,"Default Known Flow Node","Known Flow",269837.232069,654771.769391,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001425","Nodes","1425",21.000000,40.308175,"Default Known Flow Node","Known Flow",269726.396551,654711.844363,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001433","Nodes","1433",21.000000,40.235287,"Default Known Flow Node","Known Flow",269683.988539,654687.729356,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001106","Nodes","1106",21.000000,40.287277,"Default Known Flow Node","Known Flow",269614.670413,654645.783113,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001439","Nodes","1439",21.000000,40.243535,"Default Known Flow Node","Known Flow",269631.035218,654656.446421,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001463","Nodes","1463",21.000000,28.925343,"Default Known Flow Node","Known Flow",268883.205751,661120.661135,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001457","Nodes","1457",21.000000,28.568761,"Default Known Flow Node","Known Flow",268857.060314,661167.577119,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001445","Nodes","1445",21.000000,29.680777,"Default Known Flow Node","Known Flow",269040.415858,660956.529697,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001465","Nodes","1465",21.000000,39.844148,"Default Known Flow Node","Known Flow",272446.174398,654857.454356,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001466","Nodes","1466",21.000000,37.104790,"Default Known Flow Node","Known Flow",272688.464543,654886.014640,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001448","Nodes","1448",21.000000,29.569419,"Default Known Flow Node","Known Flow",269026.299360,660962.082063,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001449","Nodes","1449",21.000000,29.441033,"Default Known Flow Node","Known Flow",269023.313297,660958.076103,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001451","Nodes","1451",21.000000,29.441033,"Default Known Flow Node","Known Flow",269043.690365,660947.838059,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001460","Nodes","1460",21.000000,28.785532,"Default Known Flow Node","Known Flow",268962.470161,661032.474743,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001459","Nodes","1459",21.000000,28.742168,"Default Known Flow Node","Known Flow",268985.606280,661008.364326,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001461","Nodes","1461",21.000000,29.283560,"Default Known Flow Node","Known Flow",268949.773736,661049.734510,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001462","Nodes","1462",21.000000,29.240232,"Default Known Flow Node","Known Flow",268924.862333,661076.604095,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001464","Nodes","1464",21.000000,28.928852,"Default Known Flow Node","Known Flow",268897.565325,661104.766102,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001507","Nodes","1507",21.000000,31.552614,"Default Known Flow Node","Known Flow",271083.243920,653848.907128,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001471","Nodes","1471",21.000000,31.332269,"Default Known Flow Node","Known Flow",271058.254913,653889.359139,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001505","Nodes","1505",21.000000,31.268030,"Default Known Flow Node","Known Flow",271024.093870,653887.847785,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001474","Nodes","1474",21.000000,27.879921,"Default Known Flow Node","Known Flow",270919.394875,653646.584073,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001476","Nodes","1476",21.000000,27.877854,"Default Known Flow Node","Known Flow",270912.550873,653626.280067,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001482","Nodes","1482",21.000000,27.860834,"Default Known Flow Node","Known Flow",270900.429870,653652.510074,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001478","Nodes","1478",21.000000,27.860834,"Default Known Flow Node","Known Flow",270905.819872,653669.738079,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001479","Nodes","1479",21.000000,27.847024,"Default Known Flow Node","Known Flow",270928.816923,653674.493679,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001481","Nodes","1481",21.000000,27.273528,"Default Known Flow Node","Known Flow",270913.786874,653681.565082,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001480","Nodes","1480",21.000000,20.310837,"DDS demands","Known Flow",270892.118868,653680.483082,,0.000000,,,,,,,-15.619999,,,,,,,,-13.967683,-15.619999,,"",,,,,,,"D1 PROFILE",,,,,,,
"64401500001475","Nodes","1475",21.000000,27.960163,"Default Known Flow Node","Known Flow",270891.366868,653623.519066,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001483","Nodes","1483",21.000000,28.168117,"Default Known Flow Node","Known Flow",270940.196697,653708.224055,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001484","Nodes","1484",21.000000,27.328823,"Default Known Flow Node","Known Flow",270922.652103,653714.072014,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001485","Nodes","1485",21.000000,28.034060,"Default Known Flow Node","Known Flow",270925.291877,653721.836093,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001486","Nodes","1486",21.000000,28.254587,"Default Known Flow Node","Known Flow",270946.081133,653725.665901,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001489","Nodes","1489",21.000000,28.221780,"Default Known Flow Node","Known Flow",270927.949878,653731.704096,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001488","Nodes","1488",21.000000,28.270353,"Default Known Flow Node","Known Flow",270930.159878,653739.911098,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001490","Nodes","1490",21.000000,28.777430,"Default Known Flow Node","Known Flow",270956.371899,653756.168387,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001491","Nodes","1491",21.000000,28.666381,"Default Known Flow Node","Known Flow",270938.032923,653762.620089,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001492","Nodes","1492",21.000000,28.666381,"Default Known Flow Node","Known Flow",270940.747881,653770.451106,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001493","Nodes","1493",21.000000,29.575540,"Default Known Flow Node","Known Flow",270973.276019,653802.114044,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001494","Nodes","1494",21.000000,29.575540,"Default Known Flow Node","Known Flow",270966.117888,653805.685116,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001495","Nodes","1495",21.000000,29.575540,"Default Known Flow Node","Known Flow",270948.192883,653789.771112,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001496","Nodes","1496",21.000000,29.920979,"Default Known Flow Node","Known Flow",270982.703074,653817.686990,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001497","Nodes","1497",21.000000,29.788736,"Default Known Flow Node","Known Flow",270967.847888,653829.375122,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001499","Nodes","1499",21.000000,29.920979,"Default Known Flow Node","Known Flow",270958.600886,653818.345119,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001500","Nodes","1500",21.000000,29.788736,"Default Known Flow Node","Known Flow",270981.994892,653846.250127,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001501","Nodes","1501",21.000000,30.780131,"Default Known Flow Node","Known Flow",271014.142876,653859.215216,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001502","Nodes","1502",21.000000,30.780131,"Default Known Flow Node","Known Flow",270985.385893,653846.939127,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001503","Nodes","1503",21.000000,30.801630,"Default Known Flow Node","Known Flow",271014.661294,653860.224572,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001504","Nodes","1504",21.000000,30.692142,"Default Known Flow Node","Known Flow",271005.018899,653889.016139,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001506","Nodes","1506",21.000000,31.268030,"Default Known Flow Node","Known Flow",271008.693900,653899.352142,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001508","Nodes","1508",21.000000,31.601051,"Default Known Flow Node","Known Flow",271061.271914,653823.284121,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001509","Nodes","1509",21.000000,28.079033,"Default Known Flow Node","Known Flow",270934.517576,653691.390777,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001512","Nodes","1512",21.000000,27.879749,"Default Known Flow Node","Known Flow",270918.819875,653644.878072,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001487","Nodes","1487",21.000000,28.307266,"Default Known Flow Node","Known Flow",270954.486665,653684.019486,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001513","Nodes","1513",21.000000,27.835404,"Default Known Flow Node","Known Flow",270943.100199,653639.034967,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001514","Nodes","1514",21.000000,28.145927,"Default Known Flow Node","Known Flow",270933.191559,653608.140435,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001516","Nodes","1516",21.000000,27.835404,"Default Known Flow Node","Known Flow",270951.849884,653667.285078,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001515","Nodes","1515",21.000000,27.835404,"Default Known Flow Node","Known Flow",270963.397887,653663.639077,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001517","Nodes","1517",21.000000,28.504157,"Default Known Flow Node","Known Flow",270972.317438,653679.513929,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001519","Nodes","1519",21.000000,28.950448,"Default Known Flow Node","Known Flow",271002.736302,653668.584018,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001527","Nodes","1527",21.000000,29.345789,"Default Known Flow Node","Known Flow",271002.454481,653704.467220,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001534","Nodes","1534",21.000000,28.950448,"Default Known Flow Node","Known Flow",270999.538903,653666.418997,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001522","Nodes","1522",21.000000,27.835404,"Default Known Flow Node","Known Flow",270943.730548,653640.964350,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001523","Nodes","1523",21.000000,28.773493,"Default Known Flow Node","Known Flow",270986.691801,653679.310382,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001524","Nodes","1524",21.000000,28.950448,"Default Known Flow Node","Known Flow",270992.492895,653663.243077,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001526","Nodes","1526",21.000000,28.950448,"Default Known Flow Node","Known Flow",270975.226890,653660.756077,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001528","Nodes","1528",21.000000,29.345789,"Default Known Flow Node","Known Flow",271019.217481,653698.107110,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001529","Nodes","1529",21.000000,29.345789,"Default Known Flow Node","Known Flow",271013.431901,653682.941083,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001530","Nodes","1530",21.000000,29.213259,"Default Known Flow Node","Known Flow",271029.884905,653727.089095,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001532","Nodes","1532",21.000000,29.345789,"Default Known Flow Node","Known Flow",271017.710750,653694.157442,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001535","Nodes","1535",21.000000,28.950448,"Default Known Flow Node","Known Flow",271007.965899,653672.125080,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001533","Nodes","1533",21.000000,28.950448,"Default Known Flow Node","Known Flow",271003.735127,653669.260342,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001550","Nodes","1550",21.000000,27.880178,"Default Known Flow Node","Known Flow",270919.713386,653647.510214,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001551","Nodes","1551",21.000000,31.059191,"Default Known Flow Node","Known Flow",271049.748445,653801.228139,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001552","Nodes","1552",21.000000,31.059191,"Default Known Flow Node","Known Flow",271066.715026,653791.447078,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001553","Nodes","1553",21.000000,31.059191,"Default Known Flow Node","Known Flow",271071.057917,653796.894114,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001554","Nodes","1554",21.000000,31.191232,"Default Known Flow Node","Known Flow",271038.703908,653755.796102,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001470","Nodes","1470",21.000000,36.439496,"Default Known Flow Node","Known Flow",270671.161450,661462.989690,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001458","Nodes","1458",21.000000,30.669926,"Default Known Flow Node","Known Flow",271504.849012,661410.080969,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001477","Nodes","1477",21.000000,33.013869,"Default Known Flow Node","Known Flow",269458.707986,654734.756275,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001498","Nodes","1498",21.000000,22.529084,"Default Known Flow Node","Known Flow",270189.463608,659333.697476,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001511","Nodes","1511",21.000000,22.596198,"Default Known Flow Node","Known Flow",270282.883403,659436.322692,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001569","Nodes","1569",21.000000,22.175720,"Default Known Flow Node","Known Flow",270260.191330,659110.549525,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001561","Nodes","1561",21.000000,21.285931,"Default Known Flow Node","Known Flow",270313.211391,659230.228269,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001549","Nodes","1549",21.000000,21.992911,"Default Known Flow Node","Known Flow",270269.388886,659231.914966,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001556","Nodes","1556",21.000000,22.055258,"Default Known Flow Node","Known Flow",270265.964697,659222.206590,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001555","Nodes","1555",21.000000,22.130540,"Default Known Flow Node","Known Flow",270232.915570,659197.426263,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001558","Nodes","1558",21.000000,22.011166,"Default Known Flow Node","Known Flow",270251.714694,659230.456592,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001557","Nodes","1557",21.000000,21.967080,"Default Known Flow Node","Known Flow",270271.464699,659290.206608,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001559","Nodes","1559",21.000000,22.055258,"Default Known Flow Node","Known Flow",270234.714689,659216.831588,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001570","Nodes","1570",21.000000,22.119419,"Default Known Flow Node","Known Flow",270282.369038,659099.536752,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001573","Nodes","1573",21.000000,33.146627,"Default Known Flow Node","Known Flow",270796.857878,653334.244988,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001574","Nodes","1574",21.000000,26.916817,"Default Known Flow Node","Known Flow",270537.086616,657094.573418,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001578","Nodes","1578",21.000000,35.366546,"Default Known Flow Node","Known Flow",269023.089359,659629.206701,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001581","Nodes","1581",21.000000,24.008820,"Default Known Flow Node","Known Flow",270317.339711,660892.832044,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500017209","Nodes","17209",21.000000,43.547543,"Default Known Flow Node","Known Flow",269775.339564,659707.706722,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001582","Nodes","1582",21.000000,41.012942,"Default Known Flow Node","Known Flow",269790.187119,655276.896195,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001595","Nodes","1595",21.000000,45.131739,"Default Known Flow Node","Known Flow",269712.646700,656261.025571,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001600","Nodes","1600",21.000000,41.853650,"Default Known Flow Node","Known Flow",269713.521607,656270.651999,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001620","Nodes","1620",21.000000,38.004027,"Default Known Flow Node","Known Flow",272629.722435,655386.960276,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001586","Nodes","1586",21.000000,34.333131,"Default Known Flow Node","Known Flow",269319.989432,658942.983972,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001585","Nodes","1585",21.000000,34.368490,"Default Known Flow Node","Known Flow",269306.089436,658942.956514,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001601","Nodes","P10124207, Wellhall Road, Hamilton, -69.69",24.000000,38.081851,"CSEP DDS Matched","Known Flow",270609.076720,655364.348092,,0.000000,,,,,-18.000000,,,-51.439997,,,,,,,-62.094487,-69.439996,,"",,,,,"CC PROFILE",,,"DC PROFILE",,,,,,
"64401500000860","Nodes","860",21.000000,43.881139,"Default Known Flow Node","Known Flow",272172.557152,654798.817054,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001207-","Nodes","1207",21.000000,42.755402,"Default Known Flow Node","Known Flow",272127.054277,654708.900332,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"64401500001584","Nodes","1584",21.000000,43.891159,"Default Known Flow Node","Known Flow",272167.604215,654800.869387,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
