"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64301500004191","Nodes","4191",21.000000,29.277942,"Default Known Flow Node","Known Flow",296365.567799,575830.132898,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005062","Nodes","5062",21.000000,34.006802,"Default Known Flow Node","Known Flow",296911.553144,575801.532567,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004240","Nodes","4240",21.000000,29.237397,"Default Known Flow Node","Known Flow",296462.345826,575712.409866,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004243","Nodes","4243",21.000000,31.002150,"Default Known Flow Node","Known Flow",296526.534843,575937.515927,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004249","Nodes","4249",21.000000,27.881035,"Default Known Flow Node","Known Flow",296538.479846,575470.325800,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004271","Nodes","4271",21.000000,30.417905,"Default Known Flow Node","Known Flow",296495.833835,575901.776918,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004250","Nodes","4250",21.000000,27.864424,"Default Known Flow Node","Known Flow",296548.474849,575453.798796,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004265","Nodes","4265",21.000000,28.291023,"Default Known Flow Node","Known Flow",296501.786781,575564.736805,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004266","Nodes","4266",21.000000,29.255557,"DDS demands","Known Flow",296462.404826,575720.422868,,0.000000,,,,,,,-1.019999,,,,,,,-0.912102,-1.019999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500004268","Nodes","4268",21.000000,29.671389,"Default Known Flow Node","Known Flow",296453.896823,575853.123904,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004272","Nodes","4272",21.000000,30.417905,"Default Known Flow Node","Known Flow",296496.538835,575901.067918,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004287","Nodes","4287",21.000000,29.436872,"Default Known Flow Node","Known Flow",296733.138899,576478.468075,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004288","Nodes","4288",21.000000,29.436872,"Default Known Flow Node","Known Flow",296733.121554,576476.493106,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004289","Nodes","4289",21.000000,29.256120,"DDS demands","Known Flow",296730.267899,576490.679078,,0.000000,,,,,,,-14.470000,,,,,,,-12.939333,-14.470000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500004290","Nodes","4290",21.000000,29.256120,"Default Known Flow Node","Known Flow",296729.758899,576492.613078,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004337","Nodes","4337",21.000000,29.246526,"Default Known Flow Node","Known Flow",296731.708899,576489.802078,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004371","Nodes","4371",21.000000,30.437189,"Default Known Flow Node","Known Flow",296732.668130,576471.286064,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004362","Nodes","4362",21.000000,29.622139,"Default Known Flow Node","Known Flow",296736.198900,576463.384071,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004372","Nodes","P00057092, College Street CSEP, 33.88",24.000000,30.387533,"CSEP DDS Matched","Known Flow",296741.606902,576472.752073,,0.000000,,,,,,,,-33.880002,,,,,,-30.296104,-33.880002,,"",,,,,,,,"DC PROFILE",,,,,
"64301500004411","Nodes","4411",21.000000,31.076521,"Default Known Flow Node","Known Flow",296643.785875,576337.609036,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004412","Nodes","4412",21.000000,31.076521,"Default Known Flow Node","Known Flow",296652.943878,576342.083038,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004416","Nodes","4416",21.000000,31.742762,"DDS demands","Known Flow",296694.204889,576174.310992,,0.000000,,,,,,,-1.019999,,,,,,,-0.912102,-1.019999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500004422","Nodes","4422",21.000000,32.617192,"Default Known Flow Node","Known Flow",296772.359910,576119.892977,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004423","Nodes","4423",21.000000,32.527397,"Default Known Flow Node","Known Flow",296765.831908,576116.574976,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004427","Nodes","4427",21.000000,31.019017,"Default Known Flow Node","Known Flow",296525.412843,575938.510928,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004428","Nodes","4428",21.000000,31.105526,"Default Known Flow Node","Known Flow",296522.759842,575935.517927,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004429","Nodes","4429",21.000000,31.529380,"Default Known Flow Node","Known Flow",296630.454871,576060.111961,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004421","Nodes","4421",21.000000,31.629767,"DDS demands","Known Flow",296647.347876,576068.279963,,0.000000,,,,,,,-4.079999,,,,,,,-3.648408,-4.079999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500004431","Nodes","4431",21.000000,31.626763,"Default Known Flow Node","Known Flow",296652.264877,576059.443961,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004434","Nodes","4434",21.000000,31.283460,"Default Known Flow Node","Known Flow",296537.970846,575951.849931,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004436","Nodes","4436",21.000000,30.975166,"Default Known Flow Node","Known Flow",296659.981880,576371.074045,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004437","Nodes","4437",21.000000,30.975166,"Default Known Flow Node","Known Flow",296659.971880,576363.072043,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004439","Nodes","4439",21.000000,31.076521,"Default Known Flow Node","Known Flow",296639.490874,576379.934048,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004441","Nodes","4441",21.000000,30.975166,"Default Known Flow Node","Known Flow",296662.134880,576379.933126,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004456","Nodes","4456",21.000000,32.441498,"Default Known Flow Node","Known Flow",296759.535907,576113.507975,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004445","Nodes","4445",21.000000,30.785909,"Default Known Flow Node","Known Flow",296529.348844,575946.720930,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004457","Nodes","4457",21.000000,32.577943,"Default Known Flow Node","Known Flow",296798.430917,575989.439942,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004458","Nodes","4458",21.000000,32.577943,"Default Known Flow Node","Known Flow",296811.743921,576000.799945,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004571","Nodes","4571",21.000000,28.715425,"Default Known Flow Node","Known Flow",296799.092917,576813.965166,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004569","Nodes","4569",21.000000,33.214912,"Default Known Flow Node","Known Flow",296369.940801,577083.144239,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004570","Nodes","4570",21.000000,28.683399,"Default Known Flow Node","Known Flow",296822.310569,576817.296933,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004578","Nodes","4578",21.000000,32.905969,"Default Known Flow Node","Known Flow",296427.986816,577003.338217,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004580","Nodes","4580",21.000000,28.679449,"Default Known Flow Node","Known Flow",296840.024929,576817.443167,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004592","Nodes","4592",21.000000,28.535498,"Default Known Flow Node","Known Flow",296865.221935,576797.213161,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004586","Nodes","4586",21.000000,28.679449,"Default Known Flow Node","Known Flow",296845.404930,576800.607162,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004587","Nodes","4587",21.000000,28.535498,"DDS demands","Known Flow",296885.684966,576819.725091,,0.000000,,,,,,,-7.920000,,,,,,,-7.082205,-7.920000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500004588","Nodes","4588",21.000000,28.492194,"Default Known Flow Node","Known Flow",296888.817942,576847.235175,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004582","Nodes","4582",21.000000,28.535498,"Default Known Flow Node","Known Flow",296866.019936,576794.186161,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004593","Nodes","4593",21.000000,28.535498,"Default Known Flow Node","Known Flow",296873.268938,576800.023162,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005360","Nodes","5360",21.000000,28.601338,"Default Known Flow Node","Known Flow",296956.741151,576840.463205,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004598","Nodes","4598",21.000000,32.199322,"Default Known Flow Node","Known Flow",296430.680817,577497.682352,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004599","Nodes","4599",21.000000,32.199322,"Default Known Flow Node","Known Flow",296444.958821,577506.763354,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004654","Nodes","4654",21.000000,33.251426,"DDS demands","Known Flow",296366.491182,577386.407808,,0.000000,,,,,,,-1.659999,,,,,,,-1.484401,-1.659999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500004699","Nodes","4699",21.000000,33.251426,"Default Known Flow Node","Known Flow",296358.359797,577400.948326,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004673","Nodes","4673",21.000000,33.493296,"Default Known Flow Node","Known Flow",296331.118313,577391.381178,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004674","Nodes","4674",21.000000,33.493296,"Default Known Flow Node","Known Flow",296329.244790,577386.913322,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004679","Nodes","4679",21.000000,32.445314,"Default Known Flow Node","Known Flow",296350.401120,577518.395921,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004655","Nodes","4655",21.000000,33.251426,"Default Known Flow Node","Known Flow",296351.018795,577414.034329,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004700","Nodes","4700",21.000000,33.208415,"Default Known Flow Node","Known Flow",296383.105804,577414.352329,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004730","Nodes","4730",21.000000,30.939710,"Default Known Flow Node","Known Flow",296551.436024,577328.087910,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004731","Nodes","4731",21.000000,30.939710,"Default Known Flow Node","Known Flow",296548.277849,577336.679308,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004732","Nodes","4732",21.000000,32.533621,"Default Known Flow Node","Known Flow",296360.478639,577500.361012,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004749","Nodes","4749",21.000000,32.706787,"DDS demands","Known Flow",297506.839110,574560.454553,,0.000000,,,,,,,-5.949999,,,,,,,-5.320596,-5.949999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500004759","Nodes",,21.000000,36.745875,"DDS demands","Known Flow",297709.043165,574970.181664,,0.000000,,,,,,,-16.469999,,,,,,,-14.727768,-16.469999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500004758","Nodes","4758",21.000000,32.775514,"Default Known Flow Node","Known Flow",297495.212107,574559.980553,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004760","Nodes","4760",21.000000,32.681904,"Default Known Flow Node","Known Flow",297501.316108,574554.223551,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004756","Nodes","4756",21.000000,32.757794,"Default Known Flow Node","Known Flow",297498.210099,574560.102772,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004757","Nodes","4757",21.000000,32.757794,"Default Known Flow Node","Known Flow",297498.148108,574561.601553,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004752","Nodes","4752",21.000000,32.775514,"Default Known Flow Node","Known Flow",297494.996107,574558.414552,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004765","Nodes","4765",21.000000,30.435718,"Default Known Flow Node","Known Flow",297304.943854,575003.068144,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004766","Nodes","4766",21.000000,30.435718,"Default Known Flow Node","Known Flow",297299.597054,575020.336678,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004869","Nodes","4869",21.000000,30.440419,"Default Known Flow Node","Known Flow",297298.630619,574993.532296,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004870","Nodes","4870",21.000000,30.440419,"Default Known Flow Node","Known Flow",297317.906059,574983.812668,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004886","Nodes","4886",21.000000,29.394772,"Default Known Flow Node","Known Flow",297468.054099,574952.301659,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004887","Nodes","4887",21.000000,29.451459,"DDS demands","Known Flow",297438.311091,574998.568672,,0.000000,,,,,,,-2.789999,,,,,,,-2.494867,-2.789999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500004954","Nodes","4954",21.000000,40.373567,"Default Known Flow Node","Known Flow",297492.018094,575623.140962,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004955","Nodes","P00060927, St Michael Street CSEP, 20.40",22.999998,40.355287,"CSEP DDS Matched","Known Flow",297494.352107,575620.551841,,0.000000,,,,,,,,-10.090000,,,,,,-9.022658,-10.090000,,"",,,,,,,,"DC PROFILE",,,,,
"64301500004975","Nodes","4975",21.000000,38.191680,"Default Known Flow Node","Known Flow",297218.681032,575909.902920,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004976","Nodes","4976",21.000000,38.234271,"Default Known Flow Node","Known Flow",297240.193037,575919.638923,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005048","Nodes","5048",21.000000,40.902385,"Default Known Flow Node","Known Flow",297462.175098,575698.390862,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005049","Nodes","5049",21.000000,40.902385,"Default Known Flow Node","Known Flow",297457.721097,575694.513861,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005069","Nodes","5069",21.000000,39.398364,"Default Known Flow Node","Known Flow",297423.328087,575591.796833,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005053","Nodes","5053",21.000000,40.472641,"Default Known Flow Node","Known Flow",297512.268111,575640.111846,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005070","Nodes","5070",21.000000,39.378946,"Default Known Flow Node","Known Flow",297416.127085,575605.018837,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005089","Nodes","5089",21.000000,39.471441,"DDS demands","Known Flow",297417.414086,575636.998846,,0.000000,,,,,,,-3.980000,,,,,,,-3.558987,-3.980000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500005130","Nodes","5130",21.000000,38.234271,"Default Known Flow Node","Known Flow",297241.430038,575916.905922,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005149","Nodes","5149",21.000000,38.252670,"Default Known Flow Node","Known Flow",297197.483026,576142.363983,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005150","Nodes","5150",21.000000,38.062133,"DDS demands","Known Flow",297183.111022,576136.935982,,0.000000,-14.680000,,,,,,,,,,,,,-13.127118,-14.680000,,"","C1 PROFILE",,,,,,,,,,,,
"64301500005212","Nodes","5212",21.000000,38.372473,"Default Known Flow Node","Known Flow",297206.102028,576148.381985,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005213","Nodes","5213",21.000000,38.352410,"Default Known Flow Node","Known Flow",297204.503028,576147.166984,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005282","Nodes","5282",21.000000,42.662036,"Default Known Flow Node","Known Flow",297390.405093,576025.914992,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005283","Nodes","5283",21.000000,42.612865,"DDS demands","Known Flow",297389.290078,576022.949951,,0.000000,,,,,,,-1.019999,,,,,,,-0.912102,-1.019999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500005290","Nodes","5290",21.000000,43.177145,"DDS demands","Known Flow",297463.715098,575998.480944,,0.000000,,,,-6.000000,,,-5.030000,,,,,,,-9.863223,-11.029999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"64301500005291","Nodes","P00040462, Queen Street CSEP, 40.00",28.000000,43.161594,"CSEP DDS Matched","Known Flow",297461.787098,575992.655942,,0.000000,,,,,,,,-22.316000,,,,,,-19.955366,-22.316000,,"",,,,,,,,"DC PROFILE",,,,,
"64301500005292","Nodes","5292",21.000000,35.876444,"Default Known Flow Node","Known Flow",297508.651110,576479.397075,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005293","Nodes","5293",21.000000,35.876444,"Default Known Flow Node","Known Flow",297508.681110,576480.397075,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005294","Nodes","5294",21.000000,43.655749,"Default Known Flow Node","Known Flow",297414.474085,576011.441948,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005296","Nodes","5296",21.000000,40.725422,"Default Known Flow Node","Known Flow",297353.153055,576086.502392,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005297","Nodes","5297",21.000000,40.721584,"DDS demands","Known Flow",297350.242067,576088.168968,,0.000000,,,,,,,-4.079999,,,,,,,-3.648408,-4.079999,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500005303","Nodes","5303",21.000000,35.605417,"Default Known Flow Node","Known Flow",297403.559082,576499.587080,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005305","Nodes","5305",21.000000,35.876444,"Default Known Flow Node","Known Flow",297523.267114,576522.028086,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005310","Nodes","5310",21.000000,43.981381,"Default Known Flow Node","Known Flow",297400.629081,575981.730939,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005317","Nodes","5317",21.000000,35.780691,"Default Known Flow Node","Known Flow",297515.616112,576477.376074,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005366","Nodes","5366",21.000000,35.391426,"Default Known Flow Node","Known Flow",297359.347070,576522.559087,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005325","Nodes","5325",21.000000,42.106452,"Default Known Flow Node","Known Flow",297465.319099,576129.367980,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005343","Nodes","5343",21.000000,42.031180,"Default Known Flow Node","Known Flow",297465.685896,576126.618573,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005330","Nodes","5330",21.000000,41.993380,"DDS demands","Known Flow",297362.746997,576036.269767,,0.000000,,,,-2.259999,,,-0.970000,,,,,,,-2.888323,-3.229999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"64301500005331","Nodes","5331",21.000000,41.993380,"Default Known Flow Node","Known Flow",297361.071070,576031.887953,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005341","Nodes","5341",21.000000,40.743323,"Default Known Flow Node","Known Flow",297351.008403,576084.380081,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005336","Nodes","5336",21.000000,43.981381,"Default Known Flow Node","Known Flow",297402.212081,575981.120939,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005342","Nodes","5342",21.000000,40.743323,"Default Known Flow Node","Known Flow",297348.785067,576086.798968,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005359","Nodes","5359",21.000000,28.600303,"Default Known Flow Node","Known Flow",296956.072202,576845.961508,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004577","Nodes","4577",21.000000,28.600303,"Default Known Flow Node","Known Flow",296956.193960,576844.727174,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500004595","Nodes","4595",21.000000,28.601338,"Default Known Flow Node","Known Flow",296956.570960,576841.471173,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005368","Nodes","5368",21.000000,35.262808,"Default Known Flow Node","Known Flow",297351.230710,576525.692159,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005328","Nodes","5328",21.000000,35.478722,"Default Known Flow Node","Known Flow",297357.908069,576524.006087,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005384","Nodes","5384",21.000000,25.983861,"Default Known Flow Node","Known Flow",297200.313027,577699.476407,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005395","Nodes","P00055067, Kingholm Quay CSEP, 54.0",24.000000,29.413437,"CSEP DDS Matched","Known Flow",297600.380135,573764.274336,,0.000000,,,,,,,,-38.559999,,,,,,-34.481041,-38.559999,,"",,,,,,,,"DC PROFILE",,,,,
"64301500005411","Nodes","5411",21.000000,32.577051,"DDS demands","Known Flow",297565.951126,574551.659550,,0.000000,,,,,,,-16.180000,,,,,,,-14.468446,-16.180000,,"",,,,,,,"D1 PROFILE",,,,,,
"64301500005413","Nodes","5413",21.000000,30.682511,"Default Known Flow Node","Known Flow",297567.677127,574433.194518,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005421","Nodes","5421",21.000000,30.562259,"Default Known Flow Node","Known Flow",297569.189765,574430.199965,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005418","Nodes","5418",21.000000,30.575052,"Default Known Flow Node","Known Flow",297575.428342,574433.473609,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005422","Nodes","5422",21.000000,30.575052,"Default Known Flow Node","Known Flow",297575.995129,574434.610518,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005417","Nodes","5417",21.000000,30.475953,"Default Known Flow Node","Known Flow",297574.422128,574419.841514,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005432","Nodes","5432",21.000000,58.730575,"Default Known Flow Node","Known Flow",298068.395263,575076.237693,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005425","Nodes","5425",21.000000,59.105218,"Default Known Flow Node","Known Flow",298059.794260,575081.898695,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005431","Nodes","5431",21.000000,59.130151,"Default Known Flow Node","Known Flow",298056.049259,575075.760693,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005553","Nodes","5553",21.000000,39.059075,"Default Known Flow Node","Known Flow",297647.392396,575406.457855,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005467","Nodes","Johnstone Park RRI",21.000000,39.999992,"Default Known Pressure Node","Known Pressure",297772.157651,575181.676714,,0.000000,,,,,,,,,,,,,,64.714547,72.369997,,"",,,,,,,,,,,,,
"64301500005468","Nodes","5468",21.000000,39.629142,"Default Known Flow Node","Known Flow",297762.521180,575170.718719,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64301500005469","Nodes","5469",21.000000,34.678530,"Default Known Flow Node","Known Flow",297783.128150,574756.903628,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
