"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64400800030531","Nodes",,21.000000,25.550864,"Default Known Flow Node","Known Flow",264361.731091,654818.187392,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030530","Nodes",,21.000000,25.550864,"Default Known Flow Node","Known Flow",264346.643087,654831.578395,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030529","Nodes",,21.000000,30.981199,"Default Known Flow Node","Known Flow",264497.667128,654875.972407,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030528","Nodes",,21.000000,30.981199,"Default Known Flow Node","Known Flow",264496.195128,654891.734412,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030527","Nodes",,21.000000,31.780624,"Default Known Flow Node","Known Flow",264514.908133,654865.946405,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030526","Nodes",,21.000000,31.912277,"Default Known Flow Node","Known Flow",264522.175135,654840.927398,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030525","Nodes",,21.000000,31.912277,"Default Known Flow Node","Known Flow",264521.713134,654841.752398,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030524","Nodes",,21.000000,32.515514,"Default Known Flow Node","Known Flow",264609.652158,654792.837385,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030487","Nodes",,21.000000,32.342934,"Default Known Flow Node","Known Flow",264581.058973,654810.220698,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030523","Nodes",,21.000000,28.369319,"Default Known Flow Node","Known Flow",264285.014684,654906.940239,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030495","Nodes",,21.000000,28.369319,"Default Known Flow Node","Known Flow",264323.389834,654905.237096,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030521","Nodes",,21.000000,29.091858,"Default Known Flow Node","Known Flow",264426.878109,655201.532496,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030520","Nodes",,21.000000,29.091858,"Default Known Flow Node","Known Flow",264427.446109,655202.355496,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030519","Nodes",,21.000000,29.772283,"Default Known Flow Node","Known Flow",264426.523109,655261.719512,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030518","Nodes",,21.000000,29.772283,"Default Known Flow Node","Known Flow",264445.069114,655240.607506,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030517","Nodes",,21.000000,30.278581,"Default Known Flow Node","Known Flow",264460.213118,655280.447517,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030414","Nodes",,21.000000,30.750236,"Default Known Flow Node","Known Flow",264466.559993,655348.944294,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030515","Nodes",,21.000000,30.536124,"Default Known Flow Node","Known Flow",264494.819127,655246.465508,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030513","Nodes",,21.000000,30.876774,"Default Known Flow Node","Known Flow",264532.525137,655345.125535,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030470","Nodes",,21.000000,30.185238,"Default Known Flow Node","Known Flow",264566.387117,655249.519445,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030511","Nodes",,21.000000,30.188203,"Default Known Flow Node","Known Flow",264630.622164,655247.138508,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030510","Nodes",,21.000000,28.660656,"Default Known Flow Node","Known Flow",264439.848112,654833.953396,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030492","Nodes",,21.000000,28.660656,"Default Known Flow Node","Known Flow",264442.916482,654834.501973,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030509","Nodes",,21.000000,31.806369,"Default Known Flow Node","Known Flow",264511.920970,654862.383208,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030508","Nodes",,21.000000,31.806369,"Default Known Flow Node","Known Flow",264507.502131,654865.247404,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030507","Nodes",,21.000000,31.497582,"Default Known Flow Node","Known Flow",264510.964132,654872.694406,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030506","Nodes",,21.000000,31.453054,"Default Known Flow Node","Known Flow",264507.947131,654884.384410,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030504","Nodes",,21.000000,32.046883,"Default Known Flow Node","Known Flow",264541.149140,654838.120397,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030462","Nodes",,21.000000,32.013916,"Default Known Flow Node","Known Flow",264536.080276,654842.012577,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030505","Nodes",,21.000000,32.046883,"Default Known Flow Node","Known Flow",264534.692138,654830.271395,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030139","Nodes",,21.000000,32.498240,"Default Known Flow Node","Known Flow",264665.934823,654873.936730,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030503","Nodes",,21.000000,28.977083,"Default Known Flow Node","Known Flow",264398.850101,655245.800508,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030502","Nodes",,21.000000,29.365076,"Default Known Flow Node","Known Flow",264422.490107,655251.633509,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030501","Nodes",,21.000000,29.365076,"Default Known Flow Node","Known Flow",264401.586102,655247.997508,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030500","Nodes",,21.000000,29.167008,"Default Known Flow Node","Known Flow",264555.572144,655137.045478,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030469","Nodes",,21.000000,30.232188,"Default Known Flow Node","Known Flow",264559.958254,655240.183416,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030499","Nodes",,21.000000,30.184745,"Default Known Flow Node","Known Flow",264573.365149,655255.417511,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030498","Nodes",,21.000000,30.184745,"Default Known Flow Node","Known Flow",264590.352153,655244.918508,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030497","Nodes",,21.000000,30.300498,"Default Known Flow Node","Known Flow",264607.070158,655295.793521,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030496","Nodes",,21.000000,30.300498,"Default Known Flow Node","Known Flow",264609.289158,655296.697522,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030522","Nodes",,21.000000,28.369319,"Default Known Flow Node","Known Flow",264323.519081,654919.804419,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030494","Nodes",,21.000000,28.414039,"Default Known Flow Node","Known Flow",264333.369083,654926.266421,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030493","Nodes",,21.000000,25.550864,"Default Known Flow Node","Known Flow",264345.178086,654832.978396,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030544","Nodes",,21.000000,28.660656,"Default Known Flow Node","Known Flow",264444.924114,654834.860396,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030491","Nodes",,21.000000,31.806369,"Default Known Flow Node","Known Flow",264501.940129,654859.212403,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030490","Nodes",,21.000000,31.956780,"Default Known Flow Node","Known Flow",264527.700398,654849.252701,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030448","Nodes",,21.000000,31.870916,"Default Known Flow Node","Known Flow",264521.564025,654854.411269,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030489","Nodes",,21.000000,32.013916,"Default Known Flow Node","Known Flow",264528.076136,654835.667396,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030488","Nodes",,21.000000,32.013916,"Default Known Flow Node","Known Flow",264529.545137,654834.760396,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030445","Nodes",,21.000000,32.244624,"Default Known Flow Node","Known Flow",264564.790898,654820.152636,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030486","Nodes",,21.000000,32.342934,"Default Known Flow Node","Known Flow",264581.832151,654811.519390,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030474","Nodes",,21.000000,29.099310,"Default Known Flow Node","Known Flow",264414.884202,655221.037520,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030485","Nodes",,21.000000,29.413082,"Default Known Flow Node","Known Flow",264423.891108,655255.137510,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030483","Nodes",,21.000000,29.035799,"Default Known Flow Node","Known Flow",264414.670105,655227.192503,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030482","Nodes",,21.000000,29.303641,"Default Known Flow Node","Known Flow",264442.446113,655236.743505,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030481","Nodes",,21.000000,30.137176,"Default Known Flow Node","Known Flow",264451.320115,655261.325512,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030480","Nodes",,21.000000,28.933322,"Default Known Flow Node","Known Flow",264491.559126,655155.392483,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030514","Nodes",,21.000000,30.461101,"Default Known Flow Node","Known Flow",264508.555131,655235.235505,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030478","Nodes",,21.000000,30.658764,"Default Known Flow Node","Known Flow",264579.957150,655352.408537,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030477","Nodes",,21.000000,30.614202,"Default Known Flow Node","Known Flow",264558.587145,655337.116533,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030476","Nodes",,21.000000,31.801365,"Default Known Flow Node","Known Flow",264518.787134,654867.720405,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030473","Nodes",,21.000000,28.747849,"Default Known Flow Node","Known Flow",264513.009132,655047.809454,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030472","Nodes",,21.000000,28.747849,"Default Known Flow Node","Known Flow",264511.184132,655048.626454,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030471","Nodes",,21.000000,30.187632,"Default Known Flow Node","Known Flow",264566.574180,655248.159481,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030468","Nodes",,21.000000,30.232188,"Default Known Flow Node","Known Flow",264577.609150,655229.096503,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030467","Nodes",,21.000000,26.777759,"Default Known Flow Node","Known Flow",264399.561101,654855.696402,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030465","Nodes",,21.000000,31.817080,"Default Known Flow Node","Known Flow",264508.425131,654853.177401,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030464","Nodes",,21.000000,31.817080,"Default Known Flow Node","Known Flow",264507.562131,654854.375401,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030463","Nodes",,21.000000,31.817080,"Default Known Flow Node","Known Flow",264513.521106,654861.060371,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030402","Nodes",,21.000000,31.894107,"Default Known Flow Node","Known Flow",264436.723977,655405.471928,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030461","Nodes",,21.000000,28.980204,"Default Known Flow Node","Known Flow",264456.037117,655180.554490,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030460","Nodes",,21.000000,30.516276,"Default Known Flow Node","Known Flow",264498.229229,655242.862643,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030459","Nodes",,21.000000,30.519469,"Default Known Flow Node","Known Flow",264496.084325,655243.001226,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030458","Nodes",,21.000000,31.010626,"Default Known Flow Node","Known Flow",264490.818126,655343.206534,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030455","Nodes",,21.000000,25.508824,"Default Known Flow Node","Known Flow",264343.940303,654831.735179,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030456","Nodes",,21.000000,29.691497,"Default Known Flow Node","Known Flow",264415.227105,655279.723517,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030454","Nodes",,21.000000,25.508824,"Default Known Flow Node","Known Flow",264374.627094,654821.444392,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030457","Nodes",,21.000000,26.733566,"Default Known Flow Node","Known Flow",264378.371095,654866.965405,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030452","Nodes",,21.000000,32.046883,"Default Known Flow Node","Known Flow",264535.755138,654828.902394,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030475","Nodes",,21.000000,28.733345,"Default Known Flow Node","Known Flow",264376.588095,655194.580494,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030451","Nodes",,21.000000,31.806369,"Default Known Flow Node","Known Flow",264500.960129,654859.811403,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030450","Nodes",,21.000000,31.870916,"Default Known Flow Node","Known Flow",264514.251132,654847.983400,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030449","Nodes",,21.000000,31.870916,"Default Known Flow Node","Known Flow",264515.496133,654847.183399,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030447","Nodes",,21.000000,32.087007,"Default Known Flow Node","Known Flow",264547.153360,654833.175661,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030446","Nodes",,21.000000,32.087007,"Default Known Flow Node","Known Flow",264548.145142,654834.300396,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030444","Nodes",,21.000000,32.244624,"Default Known Flow Node","Known Flow",264565.705146,654821.340392,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030413","Nodes",,21.000000,25.647472,"Default Known Flow Node","Known Flow",264281.588069,655374.830543,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030438","Nodes",,21.000000,25.552629,"Default Known Flow Node","Known Flow",264063.012010,655351.392537,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030436","Nodes",,21.000000,24.845040,"Default Known Flow Node","Known Flow",264350.895088,655770.455651,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030427","Nodes",,21.000000,24.873954,"Default Known Flow Node","Known Flow",264356.596984,655766.279472,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030435","Nodes",,21.000000,31.133048,"Default Known Flow Node","Known Flow",264483.503124,655363.256540,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030407","Nodes",,21.000000,31.010626,"Default Known Flow Node","Known Flow",264496.923369,655354.575408,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030433","Nodes",,21.000000,24.329520,"Default Known Flow Node","Known Flow",264305.084076,655743.718643,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030431","Nodes",,21.000000,24.823790,"Default Known Flow Node","Known Flow",264346.960087,655768.875650,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030430","Nodes",,21.000000,24.823790,"Default Known Flow Node","Known Flow",264347.409087,655770.204651,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030429","Nodes",,21.000000,24.595814,"Default Known Flow Node","Known Flow",264341.315085,655775.903652,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030428","Nodes",,21.000000,24.874381,"Default Known Flow Node","Known Flow",264356.616090,655770.450651,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030426","Nodes",,21.000000,30.703279,"Default Known Flow Node","Known Flow",264562.556146,655358.247538,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030425","Nodes",,21.000000,30.703279,"Default Known Flow Node","Known Flow",264561.626145,655359.444539,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030424","Nodes",,21.000000,23.751935,"Default Known Flow Node","Known Flow",264285.251070,655733.490641,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030423","Nodes",,21.000000,24.322072,"Default Known Flow Node","Known Flow",264304.138075,655742.678643,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030422","Nodes",,21.000000,24.595814,"Default Known Flow Node","Known Flow",264333.266083,655786.071655,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030420","Nodes",,21.000000,31.493741,"Default Known Flow Node","Known Flow",264479.569123,655373.120543,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030419","Nodes",,21.000000,34.772389,"Default Known Flow Node","Known Flow",264495.351127,655511.572580,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030417","Nodes",,21.000000,30.807236,"Default Known Flow Node","Known Flow",264541.572140,655353.627537,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030406","Nodes",,21.000000,32.816378,"Default Known Flow Node","Known Flow",264503.239067,655419.602587,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030412","Nodes",,21.000000,25.692312,"Default Known Flow Node","Known Flow",264276.752068,655375.525543,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030411","Nodes",,21.000000,31.964290,"DDS demands","Known Flow",264440.564264,655409.625826,,0.000000,,,,,,,-9.149999,,,,,,,,,,-8.182093,-9.149999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800030434","Nodes",,21.000000,31.010626,"Default Known Flow Node","Known Flow",264494.089127,655349.297536,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030410","Nodes",,21.000000,32.922508,"DDS demands","Known Flow",264506.601130,655426.176557,,0.000000,,,,,,,-3.510000,,,,,,,,,,-3.138704,-3.510000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800030409","Nodes",,21.000000,32.978575,"Default Known Flow Node","Known Flow",264507.097130,655423.799556,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030408","Nodes",,21.000000,30.729256,"Default Known Flow Node","Known Flow",264556.895144,655358.514539,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030437","Nodes",,21.000000,24.329520,"Default Known Flow Node","Known Flow",264308.287076,655740.624643,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030405","Nodes",,21.000000,35.564789,"Default Known Flow Node","Known Flow",264549.079142,655509.842580,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030404","Nodes",,21.000000,24.595814,"Default Known Flow Node","Known Flow",264337.266084,655786.092655,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030421","Nodes",,21.000000,24.595814,"Default Known Flow Node","Known Flow",264341.266085,655786.113655,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030403","Nodes",,21.000000,31.379053,"Default Known Flow Node","Known Flow",264412.128855,655378.706496,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030401","Nodes",,21.000000,49.986363,"Default Known Flow Node","Known Flow",264244.588059,656083.830736,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030400","Nodes",,21.000000,49.892902,"DDS demands","Known Flow",264302.346075,656093.477739,,0.000000,,,,,,,-5.429999,,,,,,,,,,-4.855602,-5.429999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800030399","Nodes",,21.000000,49.361100,"DDS demands","Known Flow",264292.723072,656013.041717,,0.000000,,,,,,,-8.510000,,,,,,,,,,-7.609794,-8.510000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,,
"64400800030398","Nodes",,21.000000,45.503579,"Default Known Flow Node","Known Flow",264387.088098,657025.205992,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030397","Nodes",,21.000000,45.547042,"Default Known Flow Node","Known Flow",264368.402093,657071.297005,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030396","Nodes",,21.000000,45.503579,"Default Known Flow Node","Known Flow",264386.338098,656975.455979,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030394","Nodes",,21.000000,45.575801,"Default Known Flow Node","Known Flow",264353.105089,656830.114939,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
"64400800030393","Nodes",,21.000000,45.572752,"Default Known Flow Node","Known Flow",264354.044089,656829.770939,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,,
