"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64400500010540","Nodes","10540",21.000000,30.853647,"DDS demands","Known Flow",294107.500000,678444.000000,,0.000000,,,,,-25.290001,,,,,,,,-22.614772,-25.290001,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1462699","Nodes","-1462699",21.000000,30.853647,"Default Known Flow Node","Known Flow",294107.750000,678446.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010938","Nodes","10938",21.000000,32.802360,"DDS demands","Known Flow",294099.250000,678049.875000,,0.000000,,,,,-10.679999,,,,,,,,-9.550247,-10.679999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010936","Nodes","10936",21.000000,33.139733,"DDS demands","Known Flow",294204.875000,678077.250000,,0.000000,,,,,-12.229999,,,,,,,,-10.936285,-12.229999,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1463126","Nodes","-1463126",21.000000,30.753381,"Default Known Flow Node","Known Flow",294111.500000,678478.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011387","Nodes","11387",21.000000,30.753381,"Default Known Flow Node","Known Flow",294111.625000,678479.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010426","Nodes","10426",21.000000,30.023536,"DDS demands","Known Flow",294326.750000,678460.625000,,0.000000,,,,,-8.310000,,,,,,,,-7.430950,-8.310000,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1462599","Nodes","-1462599",21.000000,30.023536,"Default Known Flow Node","Known Flow",294333.625000,678448.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010541","Nodes","10541",21.000000,30.400373,"DDS demands","Known Flow",294224.000000,678422.500000,,0.000000,,,,,-14.779999,,,,,,,,-13.216540,-14.779999,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1559","Nodes","-1559",21.000000,30.853789,"Default Known Flow Node","Known Flow",294107.375000,678443.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010643","Nodes","10643",21.000000,30.984536,"DDS demands","Known Flow",294067.625000,678443.375000,,0.000000,,,,,-1.379999,,,,,,,,-1.234020,-1.379999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010542","Nodes","10542",21.000000,30.397593,"Default Known Flow Node","Known Flow",294233.000000,678420.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1531","Nodes","-1531",21.000000,30.225066,"Default Known Flow Node","Known Flow",294218.750000,678353.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010543","Nodes","10543",21.000000,30.307803,"DDS demands","Known Flow",294246.750000,678420.875000,,0.000000,,,,,-1.739999,,,,,,,,-1.555939,-1.739999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010544","Nodes","10544",21.000000,30.157449,"DDS demands","Known Flow",294248.875000,678434.625000,,0.000000,,,,,-4.570000,,,,,,,,-4.086576,-4.570000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010545","Nodes","10545",21.000000,30.190079,"DDS demands","Known Flow",294288.500000,678414.625000,,0.000000,,,,,-4.969999,,,,,,,,-4.444263,-4.969999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010546","Nodes","10546",21.000000,30.216161,"DDS demands","Known Flow",294225.875000,678352.500000,,0.000000,,,,,-7.669999,,,,,,,,-6.858651,-7.669999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010547","Nodes","10547",21.000000,30.185353,"DDS demands","Known Flow",294255.500000,678348.125000,,0.000000,,,,,-3.839999,,,,,,,,-3.433796,-3.839999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010807","Nodes","10807",21.000000,29.720085,"DDS demands","Known Flow",294333.625000,678341.875000,,0.000000,,,,,-7.159999,,,,,,,,-6.402599,-7.159999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010808","Nodes","10808",21.000000,29.676439,"DDS demands","Known Flow",294352.875000,678430.875000,,0.000000,,,,,-4.429999,,,,,,,,-3.961385,-4.429999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010549","Nodes","10549",21.000000,30.051452,"DDS demands","Known Flow",294255.125000,678283.125000,,0.000000,,,,,-25.879998,,,,,,,,-23.142358,-25.879998,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1517","Nodes","-1517",21.000000,29.637768,"Default Known Flow Node","Known Flow",294336.750000,678304.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010840","Nodes","10840",21.000000,33.592602,"DDS demands","Known Flow",294124.625000,678174.125000,,0.000000,,,,,-8.180000,,,,,,,,-7.314702,-8.180000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010841","Nodes","10841",21.000000,33.562878,"DDS demands","Known Flow",294140.500000,678169.750000,,0.000000,,,,,-7.250000,,,,,,,,-6.483080,-7.250000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010843","Nodes","10843",21.000000,33.604648,"DDS demands","Known Flow",294128.000000,678121.500000,,0.000000,,,,,-1.659999,,,,,,,,-1.484401,-1.659999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010842","Nodes","10842",21.000000,33.510041,"DDS demands","Known Flow",294173.750000,678147.000000,,0.000000,,,,,-0.490000,,,,,,,,-0.438166,-0.490000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010934","Nodes","10934",21.000000,33.325976,"Default Known Flow Node","Known Flow",294202.000000,678123.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010935","Nodes","10935",21.000000,33.325976,"Default Known Flow Node","Known Flow",294233.625000,678122.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010937","Nodes","10937",21.000000,33.226511,"Default Known Flow Node","Known Flow",294213.000000,678050.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462816","Nodes","-1462816",21.000000,30.225066,"Default Known Flow Node","Known Flow",294174.500000,678352.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011384","Nodes","11384",21.000000,29.634641,"Default Known Flow Node","Known Flow",294336.500000,678307.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011385","Nodes","11385",21.000000,29.634641,"Default Known Flow Node","Known Flow",294475.000000,678316.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010845","Nodes","10845",21.000000,33.542145,"DDS demands","Known Flow",294100.000000,678124.125000,,0.000000,,,,,-3.099999,,,,,,,,-2.772075,-3.099999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010556","Nodes","10556",21.000000,30.770436,"DDS demands","Known Flow",294115.625000,678496.250000,,0.000000,,,,,-12.130000,,,,,,,,-10.846863,-12.130000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010929","Nodes","10929",21.000000,30.815319,"Default Known Flow Node","Known Flow",290819.625000,678916.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462635","Nodes","-1462635",21.000000,30.815319,"Default Known Flow Node","Known Flow",290818.125000,678920.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-440","Nodes","-440",21.000000,30.771840,"Default Known Flow Node","Known Flow",290826.125000,678922.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011241","Nodes","11241",21.000000,30.728346,"Default Known Flow Node","Known Flow",290849.875000,678858.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010916","Nodes","10916",21.000000,30.799355,"Default Known Flow Node","Known Flow",290867.750000,678816.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-430","Nodes","-430",21.000000,30.813630,"Default Known Flow Node","Known Flow",290871.125000,678808.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462500","Nodes","-1462500",21.000000,30.771840,"Default Known Flow Node","Known Flow",290828.500000,678917.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010021","Nodes","10021",21.000000,30.908798,"Default Known Flow Node","Known Flow",290917.125000,678751.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011013","Nodes","11013",21.000000,25.699795,"DDS demands","Known Flow",291311.500000,678829.875000,,0.000000,,,,,-4.230000,,,,,,,,-3.782541,-4.230000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011011","Nodes","11011",21.000000,25.980185,"DDS demands","Known Flow",291339.375000,678869.875000,,0.000000,,,,,-5.369999,,,,,,,,-4.801949,-5.369999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010022","Nodes","10022",21.000000,31.960801,"DDS demands","Known Flow",291269.500000,678671.750000,,0.000000,,0.000000,,,-1.599999,,,,,,,,-1.430748,-1.599999,,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,,,,
"64400500011197","Nodes","11197",21.000000,31.477313,"DDS demands","Known Flow",291278.375000,678710.000000,,0.000000,,,,,-18.729999,,,,,,,,-16.748701,-18.729999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011012","Nodes","11012",21.000000,25.576900,"DDS demands","Known Flow",291278.000000,678904.125000,,0.000000,,,,,-3.219999,,,,,,,,-2.879381,-3.219999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011009","Nodes","11009",21.000000,26.079653,"DDS demands","Known Flow",291364.875000,678883.125000,,0.000000,,,,,-3.710000,,,,,,,,-3.317548,-3.710000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011010","Nodes","11010",21.000000,26.124668,"DDS demands","Known Flow",291423.000000,678868.125000,,0.000000,,,,,-4.019999,,,,,,,,-3.594755,-4.019999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011008","Nodes","11008",21.000000,24.496169,"DDS demands","Known Flow",291316.625000,678972.000000,,0.000000,,,,,-13.950000,,,,,,,,-12.474339,-13.950000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011006","Nodes","11006",21.000000,27.254248,"DDS demands","Known Flow",291488.500000,678866.750000,,0.000000,,,,,-9.439999,,,,,,,,-8.441416,-9.439999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011256","Nodes","11256",21.000000,33.893636,"Default Known Flow Node","Known Flow",291497.375000,678990.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1463165","Nodes","-1463165",21.000000,33.893636,"Default Known Flow Node","Known Flow",291498.375000,678994.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010594","Nodes","10594",21.000000,30.580819,"DDS demands","Known Flow",291268.875000,678795.500000,,0.000000,,,,-3.289999,,,,,,,,,-2.941976,-3.289999,,,"",,,,"C4 PROFILE",,,,,,,,,
"644005-983","Nodes","-983",21.000000,30.580819,"Default Known Flow Node","Known Flow",291266.500000,678795.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010023","Nodes","10023",21.000000,30.877588,"DDS demands","Known Flow",291289.000000,678756.500000,,0.000000,,,,,-7.949999,,,,,,,,-7.109032,-7.949999,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1462572","Nodes","-1462572",21.000000,30.877588,"Default Known Flow Node","Known Flow",291289.500000,678758.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-974","Nodes","-974",21.000000,30.908775,"Default Known Flow Node","Known Flow",291287.875000,678751.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-965","Nodes","-965",21.000000,31.475076,"Default Known Flow Node","Known Flow",291281.500000,678708.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011198","Nodes","11198",21.000000,31.699345,"DDS demands","Known Flow",291391.625000,678712.000000,,0.000000,,,,,-8.010000,,,,,,,,-7.162685,-8.010000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011199","Nodes","11199",21.000000,31.710673,"DDS demands","Known Flow",291497.125000,678661.750000,,0.000000,,,,,-13.260000,,,,,,,,-11.857329,-13.260000,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-970","Nodes","-970",21.000000,31.464993,"Default Known Flow Node","Known Flow",291287.250000,678722.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1463091","Nodes","-1463091",21.000000,31.475076,"Default Known Flow Node","Known Flow",291281.250000,678706.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011262","Nodes","11262",21.000000,30.437919,"DDS demands","Known Flow",291222.125000,678777.750000,,0.000000,,,,,-2.679999,,,,,,,,-2.396503,-2.679999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010825","Nodes","10825",21.000000,32.146543,"DDS demands","Known Flow",291316.250000,678662.250000,,0.000000,-8.239999,,,0.000000,-46.349997,,,,,,,,-48.815352,-54.589999,,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,,,,,
"644005-953","Nodes","-953",21.000000,32.059606,"Default Known Flow Node","Known Flow",291330.625000,678682.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-879","Nodes","-879",21.000000,34.527083,"Default Known Flow Node","Known Flow",291596.500000,678513.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010025","Nodes","10025",21.000000,34.686988,"DDS demands","Known Flow",291637.375000,678511.375000,,0.000000,,,,,-35.830001,,,,,,,,-32.039829,-35.830001,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011263","Nodes","11263",21.000000,34.010815,"Default Known Flow Node","Known Flow",291514.875000,678957.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011200","Nodes","11200",21.000000,31.816517,"DDS demands","Known Flow",291474.500000,678702.500000,,0.000000,,,,,-4.050000,,,,,,,,-3.621582,-4.050000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011201","Nodes","11201",21.000000,32.169936,"DDS demands","Known Flow",291606.500000,678641.625000,,0.000000,,,,,-9.800000,,,,,,,,-8.763336,-9.800000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011255","Nodes","11255",21.000000,34.023220,"Default Known Flow Node","Known Flow",291513.125000,678961.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462669","Nodes","-1462669",21.000000,34.686988,"Default Known Flow Node","Known Flow",291635.625000,678510.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-932","Nodes","-932",21.000000,28.056881,"Default Known Flow Node","Known Flow",291978.375000,678632.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010900","Nodes","10900",21.000000,28.013009,"Default Known Flow Node","Known Flow",291991.000000,678621.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011264","Nodes","11264",21.000000,34.111835,"Default Known Flow Node","Known Flow",291516.125000,678959.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011003","Nodes","11003",21.000000,35.881676,"Default Known Flow Node","Known Flow",291533.875000,678966.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1006","Nodes","-1006",21.000000,35.993165,"Default Known Flow Node","Known Flow",291538.500000,678968.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011001","Nodes","11001",21.000000,36.612954,"DDS demands","Known Flow",291565.000000,678966.375000,,0.000000,,,,,-23.389999,,,,,,,,-20.915755,-23.389999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011002","Nodes","11002",21.000000,36.488219,"DDS demands","Known Flow",291579.875000,678912.750000,,0.000000,,,,,-7.570000,,,,,,,,-6.769229,-7.570000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011000","Nodes","11000",21.000000,39.784394,"DDS demands","Known Flow",291665.875000,678942.750000,,0.000000,,,,,-14.730000,,,,,,,,-13.171829,-14.730000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010998","Nodes","10998",21.000000,38.143244,"DDS demands","Known Flow",291678.875000,678981.750000,,0.000000,,,,,-19.700000,,,,,,,,-17.616093,-19.700000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010995","Nodes","10995",21.000000,44.907609,"DDS demands","Known Flow",291761.250000,678905.625000,,0.000000,,,,,-18.200000,,,,,,,,-16.274766,-18.200000,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-4904625","Nodes","-4904625",21.000000,44.949959,"Default Known Flow Node","Known Flow",291794.500000,678971.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011202","Nodes","11202",21.000000,32.100201,"DDS demands","Known Flow",291572.375000,678680.750000,,0.000000,,,,,-10.140000,,,,,,,,-9.067369,-10.140000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011203","Nodes","11203",21.000000,31.816328,"DDS demands","Known Flow",291575.000000,678753.125000,,0.000000,,,,,-6.760000,,,,,,,,-6.044912,-6.760000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010826","Nodes","10826",21.000000,32.376920,"DDS demands","Known Flow",291619.750000,678594.125000,,0.000000,,,,,-30.219998,,,,,,,,-27.023262,-30.219998,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010974","Nodes","10974, P00055688, WOODBURN AVE, 13.66",22.999998,29.289689,"CSEP DDS Matched","Known Flow",291854.875000,678634.750000,,0.000000,,,,,-5.940000,-13.659999,,,,,,,-17.526670,-19.600000,,,"",,,,,"D1 PROFILE","DC PROFILE",,,,,,,
"64400500010026","Nodes","10026",21.000000,34.600267,"Default Known Flow Node","Known Flow",291674.125000,678551.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010027","Nodes","10027",21.000000,34.600267,"Default Known Flow Node","Known Flow",291723.250000,678567.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010037","Nodes","10037",21.000000,28.152482,"DDS demands","Known Flow",291971.250000,678599.750000,,0.000000,,,,,-33.749999,,,,,,,,-30.179854,-33.749999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010899","Nodes","10899",21.000000,28.131620,"Default Known Flow Node","Known Flow",291979.000000,678605.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1463150","Nodes","-1463150",21.000000,28.131620,"Default Known Flow Node","Known Flow",291977.125000,678603.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-922","Nodes","-922",21.000000,28.146501,"Default Known Flow Node","Known Flow",291976.875000,678607.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011004","Nodes","11004",21.000000,35.864013,"Default Known Flow Node","Known Flow",291524.375000,678994.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-891","Nodes","-891",21.000000,33.933682,"Default Known Flow Node","Known Flow",291560.750000,678538.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010910","Nodes","10910",21.000000,33.933682,"Default Known Flow Node","Known Flow",291560.000000,678536.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-892","Nodes","-892",21.000000,33.907928,"Default Known Flow Node","Known Flow",291559.125000,678539.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-876","Nodes","-876",21.000000,34.527083,"Default Known Flow Node","Known Flow",291591.625000,678507.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462707","Nodes","-1462707",21.000000,28.146501,"Default Known Flow Node","Known Flow",291978.375000,678610.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010992","Nodes","10992",21.000000,58.302442,"DDS demands","Known Flow",291756.000000,678805.125000,,0.000000,,,,,-27.120000,,,,,,,,-24.251189,-27.120000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010991","Nodes","10991",21.000000,66.313092,"DDS demands","Known Flow",292054.000000,678885.125000,,0.000000,,,,,-15.890000,,,,,,,,-14.209122,-15.890000,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-906","Nodes","-906",21.000000,26.561226,"Default Known Flow Node","Known Flow",292125.000000,678577.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010901","Nodes","10901",21.000000,27.866405,"Default Known Flow Node","Known Flow",292012.500000,678643.875000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010044","Nodes","10044",21.000000,26.038514,"DDS demands","Known Flow",292118.250000,678531.500000,,0.000000,,,,,-17.350000,,,,,,,,-15.514680,-17.350000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010818","Nodes","10818",21.000000,25.765202,"DDS demands","Known Flow",292078.000000,678508.000000,,0.000000,,,,,-6.059999,,,,,,,,-5.418960,-6.059999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011184","Nodes","Logger 9003, 1 Cranshaws Drive",21.000000,30.905256,"Val Log Cath","Known Flow",292367.125000,678943.250000,,0.000000,,,,,-40.569997,,,,,,,,-36.278416,-40.569997,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010061","Nodes","10061",21.000000,31.122316,"Default Known Flow Node","Known Flow",292251.125000,678921.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010990","Nodes","10990",21.000000,66.025079,"DDS demands","Known Flow",292039.125000,678961.750000,,0.000000,,,,,-12.380000,,,,,,,,-11.070417,-12.380000,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011270","Nodes","11270",21.000000,66.461230,"Default Known Flow Node","Known Flow",292077.000000,678946.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-1462571","Nodes","-1462571",21.000000,26.825664,"Default Known Flow Node","Known Flow",292238.000000,678684.125000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"644005-954","Nodes","-954",21.000000,26.825664,"Default Known Flow Node","Known Flow",292240.250000,678684.625000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011095","Nodes","11095",21.000000,31.137096,"DDS demands","Known Flow",292472.750000,678607.750000,,0.000000,,,,,-20.629999,,,,,,,,-18.447715,-20.629999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011096","Nodes","11096",21.000000,28.179778,"DDS demands","Known Flow",292439.625000,678583.875000,,0.000000,,,,,-8.899999,,,,,,,,-7.958538,-8.899999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500010393","Nodes","10393",21.000000,31.927616,"DDS demands","Known Flow",292400.125000,678797.250000,,0.000000,,,,,-10.899999,,,,,,,,-9.746974,-10.899999,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-984","Nodes","-984",21.000000,31.929055,"Default Known Flow Node","Known Flow",292398.500000,678797.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011187","Nodes","11187",21.000000,31.076367,"Default Known Flow Node","Known Flow",292354.250000,678790.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500010062","Nodes","10062",21.000000,27.208189,"DDS demands","Known Flow",292169.125000,678739.375000,,0.000000,,,,,-30.469999,,,,,,,,-27.246819,-30.469999,,,"",,,,,"D1 PROFILE",,,,,,,,
"64400500011188","Nodes","11188",21.000000,31.076367,"Default Known Flow Node","Known Flow",292337.125000,678813.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011059","Nodes","11059",21.000000,25.877917,"DDS demands","Known Flow",292394.875000,678704.875000,,0.000000,,,,,-4.929999,,,,,,,,-4.408494,-4.929999,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-1462937","Nodes","-1462937",21.000000,25.745868,"Default Known Flow Node","Known Flow",292385.500000,678734.375000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011058","Nodes","11058",21.000000,26.259124,"DDS demands","Known Flow",292337.125000,678686.625000,,0.000000,,,,,-14.720000,,,,,,,,-13.162887,-14.720000,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-963","Nodes","-963",21.000000,25.880700,"Default Known Flow Node","Known Flow",292393.250000,678704.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011094","Nodes","11094",21.000000,26.471298,"DDS demands","Known Flow",292251.000000,678556.625000,,0.000000,,,,,-11.689999,,,,,,,,-10.453406,-11.689999,,,"",,,,,"D1 PROFILE",,,,,,,,
"644005-919","Nodes","-919",21.000000,26.772932,"Default Known Flow Node","Known Flow",292252.375000,678601.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,
"64400500011093","Nodes","11093",21.000000,26.763172,"DDS demands","Known Flow",292251.250000,678601.500000,,0.000000,,,,,-21.030000,,,,,,,,-18.805402,-21.030000,,,"",,,,,"D1 PROFILE",,,,,,,,
