"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(TT)"
"82011600006136","Nodes","6136","21.000000","72.316824","Default Known Flow Node","Known Flow","452707.723342","109038.547880","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006137","Nodes","6137","21.000000","72.356975","Default Known Flow Node","Known Flow","452667.923331","109053.795885","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006138","Nodes","6138","21.000000","72.703587","Default Known Flow Node","Known Flow","452743.928352","109062.617887","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006139","Nodes","6139","21.000000","72.703587","Default Known Flow Node","Known Flow","452736.968350","109067.127888","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006143","Nodes","6143","21.000000","69.718664","Default Known Flow Node","Known Flow","452680.391160","108999.369005","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006144","Nodes","6144","21.000000","69.718664","Default Known Flow Node","Known Flow","452688.300337","108993.249868","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006140","Nodes","6140","21.000000","73.267333","Default Known Flow Node","Known Flow","452781.436362","109095.006896","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006148","Nodes","6148","21.000000","57.758352","Default Known Flow Node","Known Flow","453179.964470","108987.042866","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006160","Nodes","6160","21.000000","37.925378","DDS demands","Known Flow","453035.607658","109763.190525","","0.000000","-11.360000","","","","","","","","","","","","-10.158315","-11.360000","","","","C1 PROFILE","","","","","","","","","","","",""
"82011600006163","Nodes","6163","21.000000","43.898806","Default Known Flow Node","Known Flow","453144.514461","109863.807105","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006164","Nodes","6164","21.000000","41.298148","Default Known Flow Node","Known Flow","453105.889450","109927.807122","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006178","Nodes","6178","21.000000","49.530880","Default Known Flow Node","Known Flow","453172.389468","109880.307109","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006188","Nodes","6188","21.000000","37.945252","Default Known Flow Node","Known Flow","453026.514429","109872.307107","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006191","Nodes","6191","21.000000","37.945252","Default Known Flow Node","Known Flow","453053.841011","109790.372289","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006199","Nodes","6199","21.000000","44.015815","Default Known Flow Node","Known Flow","453147.467818","109865.554502","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006231","Nodes","6231","21.000000","37.754139","Default Known Flow Node","Known Flow","453713.942247","105300.249833","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006209","Nodes","6209","21.000000","39.860759","Default Known Flow Node","Known Flow","453687.264608","105687.305969","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006237","Nodes","6237","21.000000","40.412678","Default Known Flow Node","Known Flow","453605.566586","105573.060937","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006238","Nodes","6238","21.000000","40.356479","Default Known Flow Node","Known Flow","453604.676586","105566.122936","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006239","Nodes","6239","21.000000","39.421682","Default Known Flow Node","Known Flow","453596.473584","105467.270909","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006241","Nodes","6241","21.000000","40.233692","Default Known Flow Node","Known Flow","453768.172630","105765.982990","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006298","Nodes","6298","21.000000","40.272166","Default Known Flow Node","Known Flow","453774.222677","105754.268993","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006244","Nodes","6244","21.000000","38.190393","Default Known Flow Node","Known Flow","453482.708553","105755.919987","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006246","Nodes","6246","21.000000","38.679431","Default Known Flow Node","Known Flow","453508.217560","105655.365960","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006245","Nodes","6245","21.000000","38.654305","Default Known Flow Node","Known Flow","453509.166560","105659.554961","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006249","Nodes","6249","21.000000","40.419331","Default Known Flow Node","Known Flow","453756.992627","105674.530965","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006270","Nodes","6270","21.000000","40.646320","Default Known Flow Node","Known Flow","453785.136771","105610.782437","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006254","Nodes","6254","21.000000","37.595694","DDS demands","Known Flow","453382.589526","105666.405963","","0.000000","","","","","","","-3.299999","","","","","","-2.950918","-3.299999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600006272","Nodes","6272","21.000000","38.620709","Default Known Flow Node","Known Flow","453447.379964","105656.552691","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006255","Nodes","6255","21.000000","38.621835","Default Known Flow Node","Known Flow","453449.312544","105656.303960","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006258","Nodes","6258","21.000000","38.746171","Default Known Flow Node","Known Flow","453499.747557","105646.724957","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006260","Nodes","6260","21.000000","40.174325","Default Known Flow Node","Known Flow","453777.046633","105713.202976","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006242","Nodes","6242","21.000000","40.174136","Default Known Flow Node","Known Flow","453776.972633","105714.256976","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006271","Nodes","6271","21.000000","40.646320","Default Known Flow Node","Known Flow","453787.178636","105618.071950","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006283","Nodes","6283","21.000000","39.425162","Default Known Flow Node","Known Flow","453589.151421","105467.411948","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006274","Nodes","6274","21.000000","40.191084","Default Known Flow Node","Known Flow","453573.427577","105586.615941","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006269","Nodes","6269","21.000000","41.116388","Default Known Flow Node","Known Flow","453643.385596","105579.290939","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006277","Nodes","6277","21.000000","40.293545","Default Known Flow Node","Known Flow","453753.339884","105709.851424","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006278","Nodes","6278","21.000000","40.294350","Default Known Flow Node","Known Flow","453753.465626","105708.385974","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006279","Nodes","6279","21.000000","40.646320","Default Known Flow Node","Known Flow","453777.065633","105620.803950","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006275","Nodes","6275","21.000000","41.221162","Default Known Flow Node","Known Flow","453647.624598","105579.651939","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006250","Nodes","6250","21.000000","40.725664","Default Known Flow Node","Known Flow","453800.845639","105607.033947","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006259","Nodes","6259","21.000000","40.524228","Default Known Flow Node","Known Flow","453611.533588","105572.760937","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006273","Nodes","6273","21.000000","39.295028","Default Known Flow Node","Known Flow","453583.418580","105444.186902","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006286","Nodes","6286","21.000000","37.437828","Default Known Flow Node","Known Flow","453819.153644","105299.016863","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006290","Nodes","6290","21.000000","39.208767","Default Known Flow Node","Known Flow","453583.386580","105432.284899","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006291","Nodes","6291","21.000000","39.272281","Default Known Flow Node","Known Flow","453586.356581","105442.428902","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006292","Nodes","6292","21.000000","37.352570","Default Known Flow Node","Known Flow","453825.349646","105296.863862","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006294","Nodes","6294","21.000000","38.190533","Default Known Flow Node","Known Flow","453483.352553","105757.226988","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006297","Nodes","6297","21.000000","40.199028","Default Known Flow Node","Known Flow","453713.402616","105774.911992","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006299","Nodes","6299","21.000000","40.272166","Default Known Flow Node","Known Flow","453767.380630","105753.305986","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006300","Nodes","6300","21.000000","39.905475","Default Known Flow Node","Known Flow","453783.956635","105816.135004","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006301","Nodes","6301","21.000000","39.862990","Default Known Flow Node","Known Flow","453806.175641","105842.590011","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006304","Nodes","6304","21.000000","38.191836","Default Known Flow Node","Known Flow","453483.039553","105760.526988","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006306","Nodes","6306","21.000000","40.272166","Default Known Flow Node","Known Flow","453766.710630","105756.046987","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006315","Nodes","6315","21.000000","33.568931","Default Known Flow Node","Known Flow","453469.983483","106355.025910","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006316","Nodes","6316","21.000000","33.568931","Default Known Flow Node","Known Flow","453469.710549","106339.437146","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006317","Nodes","6317","21.000000","47.297208","Default Known Flow Node","Known Flow","453366.731521","106726.199251","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006318","Nodes","6318","21.000000","47.297208","DDS demands","Known Flow","453361.275520","106714.177248","","0.000000","-9.069999","","","","","","-0.629999","","","","","","-8.673912","-9.699999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","",""
"82011600006319","Nodes","Farm Road, RRI","21.000000","50.000023","Default Known Pressure Node","Known Pressure","453275.324496","106708.944247","","0.000000","","","","","","","","","","","","","28.221516","31.559999","","","","","","","","","","","","","","","",""
"82011600006321","Nodes","6321","21.000000","47.427605","DDS demands","Known Flow","453342.334296","106716.743168","","0.000000","","","","","","","","","-19.760000","","","","-17.669747","-19.760000","","","","","","","","","","","","I2 PROFILE","","","",""
"82011600006322","Nodes","6322","21.000000","47.427605","Default Known Flow Node","Known Flow","453350.260517","106734.437253","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006330","Nodes","6330","21.000000","49.646343","Default Known Flow Node","Known Flow","453299.984503","107117.627358","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006331","Nodes","6331","21.000000","49.646343","Default Known Flow Node","Known Flow","453292.556501","107108.174355","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006342","Nodes","6342","21.000000","49.723390","Default Known Flow Node","Known Flow","453349.024516","107022.620332","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006349","Nodes","6349","21.000000","49.619002","Default Known Flow Node","Known Flow","453260.806492","107126.903360","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006364","Nodes","6364","21.000000","49.619002","Default Known Flow Node","Known Flow","453274.026266","107130.826249","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006367","Nodes","6367","21.000000","49.713482","Default Known Flow Node","Known Flow","453327.239433","107028.994061","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006371","Nodes","6371","21.000000","28.593616","Default Known Flow Node","Known Flow","453265.072494","107395.984433","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006380","Nodes","6380","21.000000","28.550040","Default Known Flow Node","Known Flow","453303.194437","107400.374863","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006375","Nodes","6375","21.000000","28.550040","Default Known Flow Node","Known Flow","453252.920558","107354.924677","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006401","Nodes","6401","21.000000","67.079671","Default Known Flow Node","Known Flow","453384.014526","107951.181585","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006461","Nodes","6461","21.000000","46.364042","Default Known Flow Node","Known Flow","453338.264513","108783.681811","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006521","Nodes","6521","21.000000","55.328948","Default Known Flow Node","Known Flow","453395.083529","108962.785860","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006523","Nodes","6523","21.000000","55.328948","Default Known Flow Node","Known Flow","453406.455722","108949.804561","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006524","Nodes","6524","21.000000","55.411769","Default Known Flow Node","Known Flow","453321.418607","108956.730034","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006522","Nodes","6522","21.000000","55.411769","Default Known Flow Node","Known Flow","453319.245508","108954.883858","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006525","Nodes","6525","21.000000","55.328948","Default Known Flow Node","Known Flow","453302.175504","109001.673870","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006526","Nodes","6526","21.000000","58.480482","Default Known Flow Node","Known Flow","453551.533571","109273.472944","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006530","Nodes","6530","21.000000","58.480482","Default Known Flow Node","Known Flow","453523.247791","109323.637118","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006528","Nodes","6528","21.000000","58.439341","Default Known Flow Node","Known Flow","453526.959565","109323.639958","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006541","Nodes","6541","21.000000","58.439341","Default Known Flow Node","Known Flow","453589.294582","109380.260973","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006527","Nodes","6527","21.000000","58.398204","Default Known Flow Node","Known Flow","453471.761550","109507.272008","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006532","Nodes","6532","21.000000","55.328948","Default Known Flow Node","Known Flow","453357.397535","108984.122044","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006536","Nodes","6536","21.000000","55.287548","Default Known Flow Node","Known Flow","453357.905519","109068.695889","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006531","Nodes","6531","21.000000","58.480482","Default Known Flow Node","Known Flow","453542.389569","109272.431944","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006538","Nodes","6538","21.000000","55.328948","Default Known Flow Node","Known Flow","453296.980502","109021.070876","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006529","Nodes","6529","21.000000","58.439341","Default Known Flow Node","Known Flow","453588.593582","109382.774974","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006542","Nodes","6542","21.000000","58.439341","Default Known Flow Node","Known Flow","453589.280582","109401.426979","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006545","Nodes","6545","21.000000","58.357075","Default Known Flow Node","Known Flow","453614.288589","109558.406022","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006546","Nodes","6546","21.000000","58.357075","Default Known Flow Node","Known Flow","453614.296589","109556.096021","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006547","Nodes","6547","21.000000","58.357075","Default Known Flow Node","Known Flow","453614.274589","109553.490021","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006552","Nodes","6552","21.000000","58.357075","Default Known Flow Node","Known Flow","453601.189710","109587.412027","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006550","Nodes","6550","21.000000","58.357075","Default Known Flow Node","Known Flow","453598.757584","109587.400030","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006551","Nodes","6551","21.000000","58.357075","Default Known Flow Node","Known Flow","453596.235584","109587.388030","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006553","Nodes","6553","21.000000","58.439341","Default Known Flow Node","Known Flow","453610.525588","109408.394981","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006548","Nodes","6548","21.000000","58.357075","Default Known Flow Node","Known Flow","453634.910594","109512.886010","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006554","Nodes","6554","21.000000","58.398204","Default Known Flow Node","Known Flow","453596.351584","109474.556999","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006579","Nodes","6579","21.000000","44.857777","Default Known Flow Node","Known Flow","454013.139697","105618.305950","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006593","Nodes","6593","21.000000","44.857777","Default Known Flow Node","Known Flow","454010.764696","105618.055950","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006631","Nodes","6631","21.000000","39.727435","Default Known Flow Node","Known Flow","454065.733711","106017.520058","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006634","Nodes","6634","21.000000","39.227437","Default Known Flow Node","Known Flow","454267.499766","106489.614187","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006635","Nodes","6635","21.000000","37.733016","Default Known Flow Node","Known Flow","453957.199682","105944.052038","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003078","Nodes","3078","21.000000","36.197798","Default Known Flow Node","Known Flow","449430.345450","105494.871916","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003066","Nodes","3066","21.000000","36.105669","Default Known Flow Node","Known Flow","449388.667439","105573.952938","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003247","Nodes","3247","21.000000","33.730138","Default Known Flow Node","Known Flow","449942.428589","104737.016710","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003406","Nodes","3406","21.000000","39.720786","Default Known Flow Node","Known Flow","449756.855539","106166.395099","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003551","Nodes","3551","21.000000","37.212544","Default Known Flow Node","Known Flow","449901.031578","107621.042495","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003202","Nodes","3202","21.000000","43.468380","Default Known Flow Node","Known Flow","449889.653575","107207.897382","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600004159","Nodes","4159","21.000000","34.247245","Default Known Flow Node","Known Flow","450733.472805","108672.175781","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600004143","Nodes","4143","21.000000","33.706539","Default Known Flow Node","Known Flow","450697.796795","108723.301795","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600004609","Nodes","4609","21.000000","34.432361","Default Known Flow Node","Known Flow","451309.972962","108427.997714","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600005018","Nodes","5018","21.000000","33.488227","Default Known Flow Node","Known Flow","451711.898071","107972.450590","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600007047","Nodes","7047","21.000000","36.453534","Default Known Flow Node","Known Flow","451561.732030","108596.020760","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600007073","Nodes","7073","21.000000","30.704878","Default Known Flow Node","Known Flow","452141.607188","106107.435083","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600007077","Nodes","7077","21.000000","33.002828","Default Known Flow Node","Known Flow","452002.674150","106721.456250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600007145","Nodes","7145","21.000000","41.194520","Default Known Flow Node","Known Flow","452843.494379","107310.968410","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006320","Nodes","6320","21.000000","47.282931","DDS demands","Known Flow","453402.946531","106703.179245","","0.000000","","","","","","","-2.099999","","","","","","-1.877857","-2.099999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600006376","Nodes","6376","21.000000","28.593616","Default Known Flow Node","Known Flow","453267.625494","107421.332440","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600006293","Nodes","6293","21.000000","37.437828","Default Known Flow Node","Known Flow","453804.465640","105304.121864","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003005","Nodes","3005","21.000000","34.154583","DDS demands","Known Flow","449523.019475","104973.216774","","0.000000","","","","","","","-7.129999","","","","","","-6.375773","-7.129999","","","","","","","","","","D1 PROFILE","","","","","",""
"82011600003009","Nodes","3009","21.000000","34.629375","Default Known Flow Node","Known Flow","449511.598472","104962.322771","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003068","Nodes","3068","21.000000","35.673587","Default Known Flow Node","Known Flow","449530.188477","105505.791919","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003138","Nodes","3138","21.000000","44.126667","Default Known Flow Node","Known Flow","449349.910428","106188.771105","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003253","Nodes","3253","21.000000","33.755038","Default Known Flow Node","Known Flow","449867.597569","104735.132709","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003296","Nodes","3296","21.000000","33.441848","Default Known Flow Node","Known Flow","449793.929549","105458.976906","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003387","Nodes","3387","21.000000","34.945247","Default Known Flow Node","Known Flow","449998.015605","105800.170999","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003487","Nodes","3487","21.000000","41.488077","Default Known Flow Node","Known Flow","449999.664605","107364.288425","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003513","Nodes","3513","21.000000","41.555848","Default Known Flow Node","Known Flow","450016.152609","107347.825420","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003692","Nodes","3692","21.000000","38.074125","Default Known Flow Node","Known Flow","449695.053522","109774.657081","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003694","Nodes","3694","21.000000","38.007800","Default Known Flow Node","Known Flow","449748.983537","109819.649093","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003707","Nodes","3707","21.000000","38.162144","Default Known Flow Node","Known Flow","449769.375542","109784.097083","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600003804","Nodes","3804","21.000000","34.024042","Default Known Flow Node","Known Flow","450762.937813","105910.617029","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600004054","Nodes","4054","21.000000","34.917113","Default Known Flow Node","Known Flow","450524.897748","107297.121407","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82011600004059","Nodes","4059","21.000000","35.685973","Default Known Flow Node","Known Flow","450342.663698","107512.256465","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
