"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"82010000002222","Nodes","2222","21.000000","33.090079","Default Known Flow Node","Known Flow","381529.434973","132708.833321","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000004037","Nodes","4037","21.000000","34.981107","Default Known Flow Node","Known Flow","381666.936231","131814.333499","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000002284","Nodes","2284","21.000000","32.676288","Default Known Flow Node","Known Flow","380546.392281","132243.346852","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000017","Nodes","17","21.000000","33.484915","Default Known Flow Node","Known Flow","380930.549514","132311.071431","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000005","Nodes","5","21.000000","35.968906","Default Known Flow Node","Known Flow","381656.567336","131690.927823","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000001","Nodes","Woodlands Road, Mere, BA12 6BY New DG","21.000000","35.999999","Default Known Pressure Node","Known Pressure","381650.509322","131687.441023","","799.999977","","","","","","","","","","","155.082429","173.427993","","","","","","","","","","","",""
"82010000000006","Nodes","6","21.000000","30.500713","Default Known Flow Node","Known Flow","381290.530592","132802.708626","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000008","Nodes","8","21.000000","35.962220","Default Known Flow Node","Known Flow","381655.154194","131687.298378","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000007","Nodes","7","21.000000","35.971216","Default Known Flow Node","Known Flow","381655.411600","131690.574916","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000009","Nodes","9","21.000000","34.273608","DDS demands","Known Flow","382068.214835","131796.700363","","0.000000","","","","","","-1.059999","","","","","-0.947870","-1.059999","","","","","","","","D1 PROFILE","","","",""
"82010000000071","Nodes","71","21.000000","25.251445","Default Known Flow Node","Known Flow","381654.204411","132650.609733","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000078","Nodes","78","21.000000","30.804860","DDS demands","Known Flow","381256.062700","132277.591229","","0.000000","","","","","","-1.059999","","","","","-0.947870","-1.059999","","","","","","","","D1 PROFILE","","","",""
"82010000000073","Nodes","73","21.000000","24.476634","Default Known Flow Node","Known Flow","381709.611143","132736.577588","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000076","Nodes","76","21.000000","31.043283","Default Known Flow Node","Known Flow","381176.418642","132457.136910","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000060","Nodes","60","21.000000","33.238417","Default Known Flow Node","Known Flow","381707.802425","132527.593103","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000025","Nodes","25","21.000000","33.238417","Default Known Flow Node","Known Flow","381714.219672","132539.336152","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000068","Nodes","68","21.000000","33.238417","Default Known Flow Node","Known Flow","381714.219672","132552.163636","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000069","Nodes","69","21.000000","33.238417","Default Known Flow Node","Known Flow","381725.146788","132539.241134","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000070","Nodes","70","21.000000","24.814825","Default Known Flow Node","Known Flow","381689.709069","132697.379601","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000072","Nodes","72","21.000000","24.476634","Default Known Flow Node","Known Flow","381792.044431","132767.428399","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000074","Nodes","74","21.000000","31.579669","Default Known Flow Node","Known Flow","381289.897818","132505.471288","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000075","Nodes","75","21.000000","31.043283","Default Known Flow Node","Known Flow","381077.282561","132431.505944","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000077","Nodes","77","21.000000","30.804860","Default Known Flow Node","Known Flow","381265.256027","132316.269785","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000080","Nodes","Logger 4696, WOODPECKERS,No1 LORDSMEAD ROAD","21.000000","35.603091","Val Log Cath","Known Flow","381638.431311","131704.436315","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82010000000081","Nodes","Logger 4697, No 17 BRAMLEY HILL","21.000000","32.316532","Val Log Cath","Known Flow","380788.068083","132447.858489","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820100-4014","Nodes","-4014","21.000000","31.996080","Default Known Flow Node","Known Flow","380699.904415","132457.360073","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
