"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"82013700000352","Nodes","352",21.000000,28.806249,"DDS demands","Known Flow",401818.375494,98570.054032,,0.000000,,,,-4.400000,,,-3.934558,-4.400000,,"",,,,"D1 PROFILE",,
"82013700000351","Nodes","351",21.000000,28.911775,"DDS demands","Known Flow",401803.500490,98543.554025,,0.000000,,,,-5.030000,,,-4.497916,-5.030000,,"",,,,"D1 PROFILE",,
"82013700000061","Nodes","61",21.000000,26.568720,"DDS demands","Known Flow",401844.625501,98957.679137,,0.000000,,,,-3.420000,,,-3.058225,-3.420000,,"",,,,"D1 PROFILE",,
"82013700000060","Nodes","60",21.000000,26.788076,"DDS demands","Known Flow",401835.250499,98914.679126,,0.000000,,,,-27.100000,,,-24.233305,-27.100000,,"",,,,"D1 PROFILE",,
"82013700000338","Nodes","338",21.000000,29.160241,"DDS demands","Known Flow",401750.628608,98646.736732,,0.000000,,,-14.730000,-1.269999,,,-14.307486,-15.999999,,"",,,"C4 PROFILE","D1 PROFILE",,
"82013700000066","Nodes","66",21.000000,21.813182,"DDS demands","Known Flow",401524.125414,98985.179145,,0.000000,,,,-16.690000,,,-14.924497,-16.690000,,"",,,,"D1 PROFILE",,
"82013700000063","Nodes","63",21.000000,25.796145,"DDS demands","Known Flow",401701.125462,98930.429130,,0.000000,,,,-10.909999,,,-9.755916,-10.909999,,"",,,,"D1 PROFILE",,
"82013700000336","Nodes","336",21.000000,25.888851,"DDS demands","Known Flow",401702.673005,98908.454018,,0.000000,,,,-1.019999,,,-0.912102,-1.019999,,"",,,,"D1 PROFILE",,
"82013700000062","Nodes","62",21.000000,25.872154,"DDS demands","Known Flow",401703.000463,98903.804123,,0.000000,,,,-7.349999,,,-6.572501,-7.349999,,"",,,,"D1 PROFILE",,
"82013700000012","Nodes","12, ""OAKLEY HILL BO10D""",21.000000,32.000001,"Default Known Pressure Node","Known Pressure",401703.214463,98700.579067,,454.999992,,,,,,,236.896213,264.920009,,"",,,,,,
"82013700000059","Nodes",,21.000000,29.167215,"DDS demands","Known Flow",401714.275466,98767.009085,,0.000000,,,,-15.829999,,,-14.155468,-15.829999,,"",,,,"D1 PROFILE",,
"82013700000337","Nodes","337",21.000000,31.795439,"DDS demands","Known Flow",401714.872865,98725.956579,,0.000000,,,,-2.329999,,,-2.083527,-2.329999,,"",,,,"D1 PROFILE",,
"82013700000349","Nodes","349",21.000000,29.875699,"DDS demands","Known Flow",401878.500511,98533.929022,,0.000000,-3.690000,,,-4.289999,,,-7.135858,-7.980000,,"","C1 PROFILE",,,"D1 PROFILE",,
"82013700000353","Nodes","353",21.000000,28.915918,"DDS demands","Known Flow",401798.000489,98523.054019,,0.000000,,,,-7.380000,,,-6.599328,-7.380000,,"",,,,"D1 PROFILE",,
"82013700000391","Nodes","391",21.000000,29.398742,"DDS demands","Known Flow",401883.000512,98713.929071,,0.000000,,,,-4.099999,,,-3.666293,-4.099999,,"",,,,"D1 PROFILE",,
"82013700000350","Nodes","350",21.000000,29.701345,"DDS demands","Known Flow",401894.250515,98576.304034,,0.000000,,,,-4.719999,,,-4.220708,-4.719999,,"",,,,"D1 PROFILE",,
"82013700010134","Nodes","-51177",21.000000,34.674178,"Default Known Flow Node","Known Flow",402076.750565,98500.804013,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000348","Nodes","348",21.000000,34.233190,"DDS demands","Known Flow",402004.000545,98517.304018,,0.000000,,-22.410000,,-1.129999,,,-21.049889,-23.540001,,"",,"C2 PROFILE",,"D1 PROFILE",,
"82013700000057","Nodes","57",21.000000,31.812654,"DDS demands","Known Flow",401998.000543,98603.679041,,0.000000,,-15.999999,,-23.749999,,,-35.545161,-39.749998,,"",,"C2 PROFILE",,"D1 PROFILE",,
"82013700010101","Nodes","-32515",21.000000,32.005565,"Default Known Flow Node","Known Flow",402007.125546,98602.054041,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000375","Nodes","375",21.000000,31.812654,"Default Known Flow Node","Known Flow",402010.875547,98621.179046,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010026","Nodes","-1462555",21.000000,34.321591,"Default Known Flow Node","Known Flow",402170.750590,98562.179030,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000106","Nodes","106",21.000000,34.235434,"DDS demands","Known Flow",402183.097253,98536.041845,,0.000000,,,,-11.979999,,,-10.712730,-11.979999,,"",,,,"D1 PROFILE",,
"82013700010024","Nodes","-1462533",21.000000,33.625995,"Default Known Flow Node","Known Flow",402237.625608,98580.179035,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000105","Nodes","105",21.000000,33.625995,"DDS demands","Known Flow",402251.375612,98580.929035,,0.000000,,,,-8.619999,,,-7.708158,-8.619999,,"",,,,"D1 PROFILE",,
"82013700000104","Nodes","104",21.000000,33.550904,"DDS demands","Known Flow",402311.750629,98608.554042,,0.000000,,,,-4.380000,,,-3.916674,-4.380000,,"",,,,"D1 PROFILE",,
"82013700010017","Nodes","-1462495",21.000000,33.638498,"Default Known Flow Node","Known Flow",402325.625632,98611.929043,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000227","Nodes","227",21.000000,33.707270,"DDS demands","Known Flow",402403.625654,98551.804027,,0.000000,,,,-3.339999,,,-2.986687,-3.339999,,"",,,,"D1 PROFILE",,
"82013700000100","Nodes","100",21.000000,33.715167,"DDS demands","Known Flow",402395.252110,98551.280680,,0.000000,,,,-2.640000,,,-2.360735,-2.640000,,"",,,,"D1 PROFILE",,
"82013700000129","Nodes","129",21.000000,33.537532,"DDS demands","Known Flow",402450.875666,98617.179045,,0.000000,,,,-3.839999,,,-3.433796,-3.839999,,"",,,,"D1 PROFILE",,
"82013700000128","Nodes","128",21.000000,33.568452,"DDS demands","Known Flow",402469.250671,98617.179045,,0.000000,,,,-3.020000,,,-2.700538,-3.020000,,"",,,,"D1 PROFILE",,
"82013700000347","Nodes","347",21.000000,34.622290,"DDS demands","Known Flow",402077.125565,98503.179014,,0.000000,,,,-4.429999,,,-3.961385,-4.429999,,"",,,,"D1 PROFILE",,
"82013700010039","Nodes","-1462667",21.000000,33.890729,"Default Known Flow Node","Known Flow",402096.500570,98587.179037,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000103","Nodes","103",21.000000,33.638952,"DDS demands","Known Flow",402332.625634,98597.304039,,0.000000,,,,-10.640000,,,-9.514479,-10.640000,,"",,,,"D1 PROFILE",,
"82013700010111","Nodes","-48105",21.000000,33.681333,"Default Known Flow Node","Known Flow",402384.250648,98593.054038,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010021","Nodes","-1462513",21.000000,33.681333,"Default Known Flow Node","Known Flow",402397.250652,98610.929043,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000101","Nodes","101",21.000000,33.575848,"DDS demands","Known Flow",402454.375667,98551.679027,,0.000000,,,,-3.549999,,,-3.174473,-3.549999,,"",,,,"D1 PROFILE",,
"82013700000080","Nodes","80",21.000000,33.487588,"DDS demands","Known Flow",402437.125663,98542.054024,,0.000000,,,,-7.459999,,,-6.670865,-7.459999,,"",,,,"D1 PROFILE",,
"82013700000228","Nodes","228",21.000000,33.557075,"DDS demands","Known Flow",402498.250679,98617.304045,,0.000000,,,,-1.840000,,,-1.645360,-1.840000,,"",,,,"D1 PROFILE",,
"82013700000241","Nodes","241",21.000000,32.764022,"DDS demands","Known Flow",402769.375753,98516.554017,,0.000000,,,,-4.590000,,,-4.104460,-4.590000,,"",,,,"D1 PROFILE",,
"82013700000364","Nodes","364",21.000000,32.534384,"DDS demands","Known Flow",402894.875787,98501.304013,,0.000000,,,,-4.130000,,,-3.693120,-4.130000,,"",,,,"D1 PROFILE",,
"82013700000230","Nodes","230",21.000000,33.358910,"DDS demands","Known Flow",402525.750687,98550.554027,,0.000000,,,,-5.409999,,,-4.837718,-5.409999,,"",,,,"D1 PROFILE",,
"82013700010102","Nodes","-32516",21.000000,38.178718,"Default Known Flow Node","Known Flow",402925.751237,98686.544356,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000212","Nodes","212",21.000000,38.178718,"DDS demands","Known Flow",402927.500796,98686.928064,,0.000000,,,,-4.829999,,,-4.319072,-4.829999,,"",,,,"D1 PROFILE",,
"82013700000229","Nodes","229",21.000000,33.175104,"DDS demands","Known Flow",402546.000692,98593.054038,,0.000000,,,,-1.999999,,,-1.788435,-1.999999,,"",,,,"D1 PROFILE",,
"82013700000132","Nodes","132",21.000000,33.185132,"DDS demands","Known Flow",402546.125692,98614.679044,,0.000000,,,,-4.050000,,,-3.621582,-4.050000,,"",,,,"D1 PROFILE",,
"82013700010120","Nodes","-48189",21.000000,38.221470,"Default Known Flow Node","Known Flow",402922.375795,98685.804063,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000388","Nodes","388",21.000000,38.563236,"DDS demands","Known Flow",402981.375811,98697.554067,,0.000000,,,,-4.169999,,,-3.728888,-4.169999,,"",,,,"D1 PROFILE",,
"82013700000146","Nodes","146",21.000000,37.148319,"DDS demands","Known Flow",402951.750803,98613.054044,,0.000000,,,,-14.270000,,,-12.760490,-14.270000,,"",,,,"D1 PROFILE",,
"82013700010126","Nodes","-4904566",21.000000,37.110281,"Default Known Flow Node","Known Flow",402956.383483,98610.674827,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010063","Nodes","-20469",21.000000,38.679904,"Default Known Flow Node","Known Flow",402993.000814,98699.804067,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010046","Nodes","-1462709",21.000000,38.850715,"Default Known Flow Node","Known Flow",402996.500815,98608.929042,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000082","Nodes","82",21.000000,33.426955,"DDS demands","Known Flow",402518.000685,98541.179024,,0.000000,,,,-6.010000,,,-5.374249,-6.010000,,"",,,,"D1 PROFILE",,
"82013700000130","Nodes","130",21.000000,33.145988,"DDS demands","Known Flow",402599.750707,98550.179026,,0.000000,,,,-7.329999,,,-6.554617,-7.329999,,"",,,,"D1 PROFILE",,
"82013700010113","Nodes","-48128",21.000000,33.185132,"Default Known Flow Node","Known Flow",402546.250692,98623.804047,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000134","Nodes","134",21.000000,33.014651,"Default Known Flow Node","Known Flow",402650.885659,98544.357536,,0.000000,,,,0.000000,,,0.000000,0.000000,,"",,,,"D1 PROFILE",,
"82013700000131","Nodes","131",21.000000,33.185578,"DDS demands","Known Flow",402609.750710,98611.554043,,0.000000,,,,-9.949999,,,-8.897467,-9.949999,,"",,,,"D1 PROFILE",,
"82013700000133","Nodes","133",21.000000,33.174979,"DDS demands","Known Flow",402634.500716,98607.179042,,0.000000,,,,-1.879999,,,-1.681129,-1.879999,,"",,,,"D1 PROFILE",,
"82013700000231","Nodes","231",21.000000,33.013227,"DDS demands","Known Flow",402650.750721,98527.929020,,0.000000,,,,-0.649999,,,-0.581241,-0.649999,,"",,,,"D1 PROFILE",,
"82013700010114","Nodes","-48145",21.000000,32.995431,"Default Known Flow Node","Known Flow",402659.250723,98542.804024,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000232","Nodes","232",21.000000,32.933890,"DDS demands","Known Flow",402686.010866,98537.739834,,0.000000,,,,-8.470000,,,-7.574026,-8.470000,,"",,,,"D1 PROFILE",,
"82013700000233","Nodes","233",21.000000,31.830656,"DDS demands","Known Flow",402691.375732,98622.929046,,0.000000,,,,-8.839999,,,-7.904886,-8.839999,,"",,,,"D1 PROFILE",,
"82013700010115","Nodes","-48148",21.000000,31.830656,"Default Known Flow Node","Known Flow",402692.125732,98619.304045,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000367","Nodes","367",21.000000,31.790728,"DDS demands","Known Flow",402754.250749,98624.929047,,0.000000,,,,-2.900000,,,-2.593232,-2.900000,,"",,,,"D1 PROFILE",,
"82013700010117","Nodes","-48153",21.000000,32.809490,"Default Known Flow Node","Known Flow",402746.250747,98525.304020,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000235","Nodes","235",21.000000,32.788708,"DDS demands","Known Flow",402756.000749,98522.054019,,0.000000,,,,-5.550000,,,-4.962909,-5.550000,,"",,,,"D1 PROFILE",,
"82013700010118","Nodes","-48160",21.000000,32.550047,"Default Known Flow Node","Known Flow",402765.000752,98568.554031,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000236","Nodes","236",21.000000,32.326878,"DDS demands","Known Flow",402765.125752,98574.679033,,0.000000,,,,-4.550000,,,-4.068691,-4.550000,,"",,,,"D1 PROFILE",,
"82013700000240","Nodes","240",21.000000,32.325246,"DDS demands","Known Flow",402768.500753,98619.054045,,0.000000,,,,-2.939999,,,-2.629000,-2.939999,,"",,,,"D1 PROFILE",,
"82013700000237","Nodes","237",21.000000,31.120136,"DDS demands","Known Flow",402827.125769,98559.054029,,0.000000,,,,-3.800000,,,-3.398028,-3.800000,,"",,,,"D1 PROFILE",,
"82013700000366","Nodes","366",21.000000,32.325246,"Default Known Flow Node","Known Flow",402797.375761,98660.179056,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000238","Nodes","238",21.000000,31.092213,"DDS demands","Known Flow",402838.875772,98555.429028,,0.000000,,,,-4.590000,,,-4.104460,-4.590000,,"",,,,"D1 PROFILE",,
"82013700000239","Nodes","239",21.000000,30.984988,"DDS demands","Known Flow",402835.375771,98592.679038,,0.000000,,,,-7.459999,,,-6.670865,-7.459999,,"",,,,"D1 PROFILE",,
"82013700000365","Nodes","365",21.000000,32.292768,"DDS demands","Known Flow",402894.500787,98509.304015,,0.000000,,,,-6.800000,,,-6.080681,-6.800000,,"",,,,"D1 PROFILE",,
"82013700010121","Nodes","-48194",21.000000,36.505895,"Default Known Flow Node","Known Flow",402950.125802,98558.554029,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000147","Nodes","147",21.000000,35.408493,"DDS demands","Known Flow",402987.625812,98490.679010,,0.000000,,,,-11.430000,,,-10.220911,-11.430000,,"",,,,"D1 PROFILE",,
"82013700000389","Nodes","389",21.000000,38.672502,"DDS demands","Known Flow",402981.500811,98672.429060,,0.000000,,,,-3.209999,,,-2.870439,-3.209999,,"",,,,"D1 PROFILE",,
"82013700000217","Nodes","217",21.000000,35.208652,"DDS demands","Known Flow",403174.340863,98510.078016,,0.000000,,,,-5.969999,,,-5.338480,-5.969999,,"",,,,"D1 PROFILE",,
"82013700000148","Nodes","148",21.000000,36.058561,"DDS demands","Known Flow",403064.471833,98569.465032,,0.000000,,,,-1.999999,,,-1.788435,-1.999999,,"",,,,"D1 PROFILE",,
"82013700000143","Nodes","143",21.000000,39.667945,"DDS demands","Known Flow",403110.246846,98709.556070,,0.000000,-2.339999,-44.630002,-2.089999,-15.599999,,,-57.820130,-64.660001,,"","C1 PROFILE","C2 PROFILE","C4 PROFILE","D1 PROFILE",,
"82013700000149","Nodes","149",21.000000,35.957995,"DDS demands","Known Flow",403088.377840,98593.389038,,0.000000,,,,-2.580000,,,-2.307082,-2.580000,,"",,,,"D1 PROFILE",,
"82013700000150","Nodes","150",21.000000,35.775957,"DDS demands","Known Flow",403071.295835,98523.700019,,0.000000,,,,-3.329999,,,-2.977745,-3.329999,,"",,,,"D1 PROFILE",,
"82013700000141","Nodes","141",21.000000,39.564231,"DDS demands","Known Flow",403078.980837,98821.337100,,0.000000,,-14.810000,,-4.829999,,,-17.562439,-19.639999,,"",,"C2 PROFILE",,"D1 PROFILE",,
"82013700010094","Nodes","-279",21.000000,39.558276,"Default Known Flow Node","Known Flow",403084.518839,98822.275101,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010064","Nodes",,21.000000,39.418353,"DDS demands","Known Flow",403087.429840,98826.401102,,0.000000,,-303.600005,,,,,-271.484570,-303.600005,,"",,"C2 PROFILE",,,,
"82013700000216","Nodes","216",21.000000,35.513781,"DDS demands","Known Flow",403135.522853,98587.759037,,0.000000,,,,-8.149999,,,-7.287875,-8.149999,,"",,,,"D1 PROFILE",,
"82013700010145","Nodes","-65155",21.000000,39.604591,"Default Known Flow Node","Known Flow",403094.014549,98755.567889,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000356","Nodes","356",21.000000,30.491621,"DDS demands","Known Flow",401681.625457,99049.679162,,0.000000,,,,-6.900000,,,-6.170103,-6.900000,,"",,,,"D1 PROFILE",,
"82013700010001","Nodes","-101",21.000000,29.423551,"Default Known Flow Node","Known Flow",401523.500414,98157.553920,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000209","Nodes",,21.000000,22.906587,"Default Known Flow Node","Known Flow",401702.692463,98135.551914,,0.000000,,,,-3.999999,,,-3.576871,-3.999999,,"",,,,"D1 PROFILE",,
"82013700010037","Nodes","-1462630",21.000000,31.957329,"Default Known Flow Node","Known Flow",401809.625492,97972.928869,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000016","Nodes","16",21.000000,31.170189,"DDS demands","Known Flow",401761.921054,97956.586888,,0.000000,,,,-9.890000,,,-8.843815,-9.890000,,"",,,,"D1 PROFILE",,
"82013700000017","Nodes","17",21.000000,31.052018,"DDS demands","Known Flow",401738.121732,97952.462476,,0.000000,,,,-8.250000,,,-7.377297,-8.250000,,"",,,,"D1 PROFILE",,
"82013700000018","Nodes","18",21.000000,31.048446,"DDS demands","Known Flow",401711.125465,97946.178862,,0.000000,,,,-1.360000,,,-1.216136,-1.360000,,"",,,,"D1 PROFILE",,
"82013700010144","Nodes","-61",21.000000,31.932539,"Default Known Flow Node","Known Flow",401824.083496,97976.651870,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000297","Nodes","297",21.000000,32.069350,"DDS demands","Known Flow",401832.983494,97952.227247,,0.000000,,,,-3.890000,,,-3.478507,-3.890000,,"",,,,"D1 PROFILE",,
"82013700000083","Nodes","83",21.000000,32.307431,"DDS demands","Known Flow",401850.975834,97902.850141,,0.000000,,,,-12.950000,,,-11.580122,-12.950000,,"",,,,"D1 PROFILE",,
"82013700000166","Nodes","166",21.000000,29.634010,"DDS demands","Known Flow",401536.289712,97820.190398,,0.000000,,,,-26.350001,,,-23.562642,-26.350001,,"",,,,"D1 PROFILE",,
"82013700000167","Nodes","167",21.000000,29.848728,"DDS demands","Known Flow",401645.270959,97840.595584,,0.000000,,,,-15.240000,,,-13.627881,-15.240000,,"",,,,"D1 PROFILE",,
"82013700000099","Nodes","99",21.000000,31.285948,"DDS demands","Known Flow",401660.750593,97675.050022,,0.000000,,,,-10.719999,,,-9.586015,-10.719999,,"",,,,"D1 PROFILE",,
"82013700008001","Nodes","LOGGER ID : 3247",21.000000,27.975989,"Val Log Cath","Known Flow",402290.171943,97794.877330,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000322","Nodes","322",21.000000,24.513413,"DDS demands","Known Flow",402470.782150,97904.713277,,0.000000,,,,-14.880000,,,-13.305963,-14.880000,,"",,,,"D1 PROFILE",,
"82013700000259","Nodes","259",21.000000,25.399848,"DDS demands","Known Flow",402602.220920,98209.933944,,0.000000,,,,-2.789999,,,-2.494867,-2.789999,,"",,,,"D1 PROFILE",,
"82013700000116","Nodes","116",21.000000,25.330250,"DDS demands","Known Flow",402538.500690,98166.053922,,0.000000,,,,-7.600000,,,-6.796056,-7.600000,,"",,,,"D1 PROFILE",,
"82013700009001","Nodes","9001",21.000000,25.308282,"DDS demands","Known Flow",402546.804885,98177.794769,,0.000000,,-6.000000,,,,,-5.365307,-6.000000,,"",,"C2 PROFILE",,,,
"82013700001003","Nodes","1003",21.000000,25.633771,"Default Known Flow Node","Known Flow",402679.017395,98119.341781,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700008003","Nodes","LOGGER ID : 3246",21.000000,24.288240,"Val Log Cath","Known Flow",402397.880031,98126.884788,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000118","Nodes","118",21.000000,24.347843,"DDS demands","Known Flow",402463.973604,98111.544514,,0.000000,,,,-8.430000,,,-7.538257,-8.430000,,"",,,,"D1 PROFILE",,
"82013700000115","Nodes","115",21.000000,25.029590,"DDS demands","Known Flow",402488.250677,98176.553925,,0.000000,,,,-6.540000,,,-5.848185,-6.540000,,"",,,,"D1 PROFILE",,
"82013700001004","Nodes","1004",21.000000,24.596611,"Default Known Flow Node","Known Flow",402405.125654,98195.303930,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000117","Nodes","117",21.000000,24.261798,"DDS demands","Known Flow",402389.783835,98162.892836,,0.000000,,,,-7.649999,,,-6.840766,-7.649999,,"",,,,"D1 PROFILE",,
"82013700001005","Nodes","1005",21.000000,24.255622,"Default Known Flow Node","Known Flow",402388.250649,98158.553920,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700001006","Nodes","1006",21.000000,24.243733,"DDS demands","Known Flow",402387.375649,98144.053916,,0.000000,,,,-3.780000,,,-3.380143,-3.780000,,"",,,,"D1 PROFILE",,
"82013700000019","Nodes","19",21.000000,32.949821,"DDS demands","Known Flow",401895.219515,98131.690913,,0.000000,,,,-9.609999,,,-8.593433,-9.609999,,"",,,,"D1 PROFILE",,
"82013700000035","Nodes","35",21.000000,33.351988,"DDS demands","Known Flow",402078.913834,98154.224378,,0.000000,,,,-11.479999,,,-10.265620,-11.479999,,"",,,,"D1 PROFILE",,
"82013700010005","Nodes","-123",21.000000,34.470835,"Default Known Flow Node","Known Flow",402253.175613,98222.053937,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000036","Nodes","36",21.000000,34.578720,"DDS demands","Known Flow",402253.250613,98236.928941,,0.000000,,,,-6.589999,,,-5.892895,-6.589999,,"",,,,"D1 PROFILE",,
"82013700000002","Nodes","MERLEY GARDENS / MERLEY DG",21.000000,34.999999,"Default Known Pressure Node","Known Pressure",402232.301607,98250.927945,,2945.000073,,,,,,,393.034182,439.528411,,"",,,,,,
"82013700000314","Nodes","314",21.000000,25.035091,"DDS demands","Known Flow",402675.847595,98095.993433,,0.000000,,,,-6.860000,,,-6.134335,-6.860000,,"",,,,"D1 PROFILE",,
"82013700000011","Nodes","11",21.000000,25.255969,"Default Known Flow Node","Known Flow",402671.125726,98099.053904,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000280","Nodes","280",21.000000,24.268906,"DDS demands","Known Flow",402770.852326,98089.287934,,0.000000,,,,-3.119999,,,-2.789959,-3.119999,,"",,,,"D1 PROFILE",,
"82013700001007","Nodes","1007",21.000000,23.804935,"DDS demands","Known Flow",402794.125760,98083.553899,,0.000000,,,,-2.779999,,,-2.485925,-2.779999,,"",,,,"D1 PROFILE",,
"82013700000262","Nodes","262",21.000000,27.124226,"DDS demands","Known Flow",402649.059076,98305.362696,,0.000000,,,,-4.369999,-5.610000,,-8.924294,-9.980000,,"",,,,"D1 PROFILE","I2 PROFILE",
"82013700001000","Nodes","1000",21.000000,25.366768,"Default Known Flow Node","Known Flow",402495.617750,98174.893739,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000288","Nodes","288",21.000000,25.365406,"DDS demands","Known Flow",402497.125679,98174.553924,,0.000000,,,,-5.460000,,,-4.882429,-5.460000,,"",,,,"D1 PROFILE",,
"82013700000392","Nodes","392",21.000000,39.629656,"DDS demands","Known Flow",403238.977412,98309.692303,,0.000000,,,,-16.010000,,,-14.316429,-16.010000,,"",,,,"D1 PROFILE",,
"82013700000393","Nodes","393",21.000000,39.615301,"DDS demands","Known Flow",403258.943886,98317.630963,,0.000000,-4.060000,-6.000000,,-7.089999,,,-15.335837,-17.150000,,"","C1 PROFILE","C2 PROFILE",,"D1 PROFILE",,
"82013700000394","Nodes","394",21.000000,39.529505,"DDS demands","Known Flow",403329.846906,98347.401971,,0.000000,,,,-1.949999,,,-1.743724,-1.949999,,"",,,,"D1 PROFILE",,
"82013700010002","Nodes","-103",21.000000,29.423551,"Default Known Flow Node","Known Flow",401523.250414,98159.303920,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010105","Nodes","-46",21.000000,32.641864,"Default Known Flow Node","Known Flow",401862.564506,97841.275834,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000387","Nodes","387",21.000000,32.725022,"DDS demands","Known Flow",402010.750547,97995.553876,,0.000000,,,,-1.580000,,,-1.412864,-1.580000,,"",,,,"D1 PROFILE",,
"82013700010023","Nodes","-1462528",21.000000,32.682547,"Default Known Flow Node","Known Flow",402055.500559,98010.428880,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010056","Nodes","-17260",21.000000,32.450907,"Default Known Flow Node","Known Flow",402004.498794,97827.303163,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010128","Nodes","-4904578",21.000000,31.869952,"Default Known Flow Node","Known Flow",401795.819627,98033.406472,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010146","Nodes","-72",21.000000,31.870606,"Default Known Flow Node","Known Flow",401800.296489,98034.617886,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010133","Nodes","-51",21.000000,32.577551,"Default Known Flow Node","Known Flow",401863.960507,97885.521846,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010058","Nodes","-17263",21.000000,32.469456,"Default Known Flow Node","Known Flow",402006.374058,97912.803446,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010069","Nodes","-227",21.000000,22.827550,"Default Known Flow Node","Known Flow",402780.250756,98001.178877,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000006","Nodes","6, ""CANFORD SCHOOL,CANFOR MAGNA BC05D""",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",402977.750810,98844.054106,,5149.999957,,,,,,,533.624548,596.749998,,"",,,,,,
"82013700001011","Nodes","1011",21.000000,39.834158,"Default Known Flow Node","Known Flow",402988.500813,98838.679105,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700010011","Nodes","-1424288",21.000000,31.226057,"Default Known Flow Node","Known Flow",402813.250765,98345.303971,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700001002","Nodes","1002",21.000000,31.063239,"Default Known Flow Node","Known Flow",402501.000680,98299.928958,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"82013700000096","Nodes","96",21.000000,33.357862,"DDS demands","Known Flow",401744.142474,97658.332784,,0.000000,,,,-14.880000,,,-13.305963,-14.880000,,"",,,,"D1 PROFILE",,
"82013700010076","Nodes","-253",21.000000,39.529505,"Default Known Flow Node","Known Flow",403331.306906,98339.486969,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
