"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"821081-17655","Nodes","-17655",21.000000,23.797811,"Default Known Flow Node","Known Flow",457918.750000,106310.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001727","Nodes","1727",21.000000,27.071379,"DDS demands","Known Flow",457987.375000,106214.500000,,0.000000,-45.519998,,,-10.529999,,-2.039999,,,,,,,-51.945115,-58.089996,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"821081-17665","Nodes","-17665",21.000000,23.919946,"Default Known Flow Node","Known Flow",457995.625000,106424.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-308162","Nodes","-308162",21.000000,24.042075,"Default Known Flow Node","Known Flow",457658.875000,106354.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-94068","Nodes","-94068",21.000000,24.037692,"Default Known Flow Node","Known Flow",457648.000000,106311.632812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-113597","Nodes","-113597",21.000000,23.511668,"Default Known Flow Node","Known Flow",457501.375000,106447.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000554","Nodes","554",21.000000,24.250994,"DDS demands","Known Flow",457557.000000,106452.250000,,0.000000,-5.420000,,,-5.619999,,-2.650000,,,,,,,-12.241843,-13.690000,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"821081-308161","Nodes","-308161",21.000000,24.042075,"Default Known Flow Node","Known Flow",457631.875000,106344.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001711","Nodes","1711",21.000000,27.164492,"DDS demands","Known Flow",458009.000000,106213.250000,,0.000000,-4.219999,,,,,-0.699999,,,,,,,-4.399551,-4.919999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"821081-18393","Nodes","-18393",21.000000,33.808239,"Default Known Flow Node","Known Flow",458028.750000,106091.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000525","Nodes","525",21.000000,26.315748,"DDS demands","Known Flow",458101.375000,106185.250000,,0.000000,-3.920000,,,-5.429999,,-1.860000,,,,,,,-10.024183,-11.209999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"821081-18398","Nodes","-18398",21.000000,24.534649,"Default Known Flow Node","Known Flow",458102.250000,106495.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000553","Nodes","553",21.000000,24.576980,"DDS demands","Known Flow",458120.250000,106439.632812,,0.000000,,,-1.580000,,,-1.570000,,,,,,,-2.816786,-3.150000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"82108100000528","Nodes","528",21.000000,28.917198,"DDS demands","Known Flow",458122.125000,106187.250000,,0.000000,0.000000,,,-19.290000,,,,,-10.479999,,,,-26.620867,-29.769999,,"","C1 PROFILE",,,"C4 PROFILE",,,,,"I2 PROFILE",,,
"821081-18405","Nodes","-18405",21.000000,28.915837,"Default Known Flow Node","Known Flow",458132.250000,106187.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000527","Nodes","527",21.000000,28.403126,"DDS demands","Known Flow",458213.000000,106195.132812,,0.000000,-14.029999,,,,,-4.320000,,,,,,,-16.408898,-18.349999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82108100002030","Nodes","2030",21.000000,28.036148,"DDS demands","Known Flow",458242.750000,106250.382812,,0.000000,-18.950000,,,,,-2.269999,,,,,,,-18.975303,-21.220000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82108100002028","Nodes","2028",21.000000,27.598106,"DDS demands","Known Flow",458261.125000,106324.250000,,0.000000,,,,-8.050000,,-2.689999,,,,,,,-9.603900,-10.740000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"821081-18417","Nodes","-18417",21.000000,27.544309,"Default Known Flow Node","Known Flow",458248.625000,106319.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-18418","Nodes","-18418",21.000000,27.544309,"Default Known Flow Node","Known Flow",458250.250000,106326.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002029","Nodes","2029",21.000000,27.480586,"DDS demands","Known Flow",458252.250000,106339.250000,,0.000000,-9.100000,,,-0.479999,,-2.589999,,,,,,,-10.882632,-12.170000,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"82108100000530","Nodes","530",21.000000,27.929191,"DDS demands","Known Flow",458251.625000,106201.750000,,0.000000,-3.299999,,,,,-1.809999,,,,,,,-4.569453,-5.109999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"821081-18421","Nodes","-18421",21.000000,28.010617,"Default Known Flow Node","Known Flow",458252.875000,106235.632812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-18423","Nodes","-18423",21.000000,27.351713,"Default Known Flow Node","Known Flow",458255.750000,106362.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-18424","Nodes","-18424",21.000000,27.351713,"Default Known Flow Node","Known Flow",458256.500000,106366.132812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-18426","Nodes","-18426",21.000000,27.019430,"Default Known Flow Node","Known Flow",458260.250000,106407.882812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002027","Nodes","2027",21.000000,27.019430,"DDS demands","Known Flow",458262.250000,106427.382812,,0.000000,-6.000000,,,-5.639999,,-1.420000,,,,,,,-11.678485,-13.059999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"821081-18429","Nodes","-18429",21.000000,27.019430,"Default Known Flow Node","Known Flow",458262.625000,106430.132812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000532","Nodes","532",21.000000,27.382336,"DDS demands","Known Flow",458270.625000,106364.250000,,0.000000,-5.059999,-11.140000,,,,-1.649999,,,,,,,-15.961789,-17.849999,,"","C1 PROFILE","C2 PROFILE",,,,"D1 PROFILE",,,,,,
"82108100002026","Nodes","2026",21.000000,27.073785,"DDS demands","Known Flow",458272.125000,106427.500000,,0.000000,-14.919999,,,0.000000,,-4.289999,,,,,,,-17.177926,-19.210000,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"82108100000529","Nodes","529",21.000000,35.014042,"DDS demands","Known Flow",458393.250000,106107.750000,,0.000000,,,,,,-4.179999,,,,,,,-3.737830,-4.179999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000552","Nodes","552",21.000000,24.534971,"DDS demands","Known Flow",458086.250000,106492.500000,,0.000000,-2.859999,,,,,-5.949999,,,,,,,-7.878059,-8.809999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"821081-18399","Nodes","-18399",21.000000,29.064407,"Default Known Flow Node","Known Flow",458108.750000,106187.382812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-18400","Nodes","-18400",21.000000,24.576980,"Default Known Flow Node","Known Flow",458116.625000,106415.132812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000526","Nodes","526",21.000000,28.872165,"DDS demands","Known Flow",458124.375000,106200.000000,,0.000000,-15.319999,,,,,,,,,,,,-13.699417,-15.319999,,"","C1 PROFILE",,,,,,,,,,,
"82108100002278","Nodes","2278",21.000000,28.882178,"DDS demands","Known Flow",458130.250000,106199.382812,,0.000000,-6.239999,,,,,-2.589999,,,,,,,-7.895943,-8.829999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"821081-18406","Nodes","-18406",21.000000,28.882178,"Default Known Flow Node","Known Flow",458133.250000,106223.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-18408","Nodes","-18408",21.000000,28.758949,"Default Known Flow Node","Known Flow",458168.250000,106188.382812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001500","Nodes","1500",21.000000,26.775297,"DDS demands","Known Flow",458262.750000,106482.132812,,0.000000,-13.090000,,-16.889998,-5.039999,,-8.869999,,,,,,,-39.247222,-43.889996,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE",,"D1 PROFILE",,,,,,
"82108100002031","Nodes","2031",21.000000,28.077379,"DDS demands","Known Flow",458236.750000,106248.750000,,0.000000,-1.529999,,,,,,,,,,,,-1.368153,-1.529999,,"","C1 PROFILE",,,,,,,,,,,
"82108100002032","Nodes","2032",21.000000,27.408538,"DDS demands","Known Flow",458241.125000,106285.250000,,0.000000,-3.359999,-3.880000,,-9.229999,,-8.329999,,,,,,,-22.176603,-24.799999,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,,,
"82108100000533","Nodes","533",21.000000,27.316040,"DDS demands","Known Flow",458258.250000,106382.632812,,0.000000,-6.000000,,,,,-1.519999,,,,,,,-6.724518,-7.519999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"821081-94091","Nodes","-94091",21.000000,27.549284,"Default Known Flow Node","Known Flow",458264.250000,106332.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001502","Nodes","1502",21.000000,27.533649,"DDS demands","Known Flow",458265.000000,106335.250000,,0.000000,-6.679999,,,,,,,,,,,,-5.973375,-6.679999,,"","C1 PROFILE",,,,,,,,,,,
"82108100001503","Nodes","1503",21.000000,26.265518,"DDS demands","Known Flow",458339.625000,106343.250000,,0.000000,,,,,,-1.120000,,,,,,,-1.001524,-1.120000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002038","Nodes","2038",21.000000,28.402267,"DDS demands","Known Flow",458294.750000,106127.632812,,0.000000,,,,,,-4.079999,,,,,,,-3.648408,-4.079999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002280","Nodes","2280",21.000000,25.961653,"DDS demands","Known Flow",458361.125000,106332.632812,,0.000000,0.000000,,,-4.600000,,-0.029999,,,-15.999999,,,,-18.447715,-20.629999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,"I2 PROFILE",,,
"82108100002279","Nodes","2279",21.000000,26.093864,"DDS demands","Known Flow",458364.875000,106373.500000,,0.000000,,,,,,,,,-10.329999,,,,-9.237270,-10.329999,,"",,,,,,,,,"I2 PROFILE",,,
"821081-94097","Nodes","-94097",21.000000,35.144747,"Default Known Flow Node","Known Flow",458424.000000,106212.632812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002427","Nodes","2427",21.000000,35.172512,"DDS demands","Known Flow",458439.000000,106218.132812,,0.000000,,,-9.100000,,,-12.799999,,,,,,,-19.583372,-21.900001,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,,
"821081-18450","Nodes","-18450",21.000000,35.129706,"Default Known Flow Node","Known Flow",458425.250000,106338.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-94092","Nodes","-94092",21.000000,27.549284,"Default Known Flow Node","Known Flow",458266.750000,106332.132812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-94100","Nodes","-94100",21.000000,35.144747,"Default Known Flow Node","Known Flow",458440.500000,106193.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001510","Nodes","1510",21.000000,35.257794,"DDS demands","Known Flow",458488.875000,106235.382812,,0.000000,,,,,,-3.930000,,,,,,,-3.514276,-3.930000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001508","Nodes","1508",21.000000,35.287926,"Default Known Flow Node","Known Flow",458505.875000,106251.382812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001507","Nodes","1507",21.000000,35.302983,"DDS demands","Known Flow",458501.500000,106257.000000,,0.000000,,,-3.039999,-5.189999,,-9.119999,,,,,,,-15.514679,-17.349999,,"",,,"C3  PROFILE","C4 PROFILE",,"D1 PROFILE",,,,,,
"821081-19116","Nodes","-19116",21.000000,35.304898,"Default Known Flow Node","Known Flow",458528.000000,106282.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001509","Nodes","1509",21.000000,35.284823,"DDS demands","Known Flow",458520.375000,106264.882812,,0.000000,,,,,,-1.370000,,,,,,,-1.225078,-1.370000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002040","Nodes","2040",21.000000,35.598455,"DDS demands","Known Flow",458583.500000,106304.250000,,0.000000,,,,,,-2.240000,,,,,,,-2.003048,-2.240000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000578","Nodes","578",21.000000,35.686967,"Default Known Flow Node","Known Flow",458590.875000,106306.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002041","Nodes","2041",21.000000,35.628837,"DDS demands","Known Flow",458599.500000,106260.882812,,0.000000,,,,,,-4.709999,,,,,,,-4.211766,-4.709999,,"",,,,,,"D1 PROFILE",,,,,,
"821081-19131","Nodes","-19131",21.000000,36.608803,"Default Known Flow Node","Known Flow",458665.750000,106431.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001045","Nodes","1045",21.000000,36.608803,"Default Known Flow Node","Known Flow",458667.250000,106430.132812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-19133","Nodes","-19133",21.000000,36.731779,"Default Known Flow Node","Known Flow",458670.750000,106263.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002045","Nodes","2045",21.000000,36.731779,"Default Known Flow Node","Known Flow",458675.875000,106261.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001044","Nodes","1044",21.000000,34.820089,"DDS demands","Known Flow",458689.375000,106463.132812,,0.000000,,,,,,-1.249999,,,,,,,-1.117772,-1.249999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002236","Nodes","2236",21.000000,34.534020,"DDS demands","Known Flow",458691.250000,106474.000000,,0.000000,,,,,,-4.349999,,,,,,,-3.889847,-4.349999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002289","Nodes","2289",21.000000,37.030070,"Default Known Flow Node","Known Flow",458696.875000,106391.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002240","Nodes","2240",21.000000,37.507025,"Default Known Flow Node","Known Flow",458725.250000,106353.382812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-87580","Nodes","-87580",21.000000,37.873667,"Default Known Flow Node","Known Flow",458745.750000,106283.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-2242","Nodes","-2242",21.000000,37.873667,"Default Known Flow Node","Known Flow",458747.812500,106284.601562,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-19118","Nodes","-19118",21.000000,35.304898,"Default Known Flow Node","Known Flow",458532.875000,106276.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-19129","Nodes","-19129",21.000000,36.025828,"Default Known Flow Node","Known Flow",458619.375000,106291.882812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002042","Nodes","2042",21.000000,35.738436,"DDS demands","Known Flow",458570.500000,106231.000000,,0.000000,,,,,,-2.929999,,,,,,,-2.620058,-2.929999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002043","Nodes","2043",21.000000,35.671536,"Default Known Flow Node","Known Flow",458616.750000,106197.632812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-19143","Nodes","-19143",21.000000,37.443293,"Default Known Flow Node","Known Flow",458736.750000,106241.882812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002237","Nodes","2237",21.000000,34.797400,"DDS demands","Known Flow",458685.250000,106469.750000,,0.000000,,,,,,-4.349999,,,,,,,-3.889847,-4.349999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100002238","Nodes","2238",21.000000,37.063698,"DDS demands","Known Flow",458756.750000,106414.250000,,0.000000,,,-10.849999,,,,,,,,,,-9.702263,-10.849999,,"",,,"C3  PROFILE",,,,,,,,,
"821081-87582","Nodes","-87582",21.000000,37.603810,"Default Known Flow Node","Known Flow",458754.125000,106316.632812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002243","Nodes","2243",21.000000,37.656236,"Default Known Flow Node","Known Flow",458742.875000,106261.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001339","Nodes","1339",21.000000,37.926689,"Default Known Flow Node","Known Flow",458751.375000,106274.132812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002239","Nodes","2239",21.000000,37.276900,"Default Known Flow Node","Known Flow",458807.375000,106495.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-19150","Nodes","-19150",21.000000,37.603810,"Default Known Flow Node","Known Flow",458752.625000,106319.132812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000105","Nodes","105",21.000000,23.896186,"DDS demands","Known Flow",454986.250000,106468.132812,,0.000000,,,,,,-8.979999,,,,,,,-8.030076,-8.979999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000113","Nodes","113",21.000000,27.871858,"DDS demands","Known Flow",455227.375000,106521.500000,,0.000000,,,,,,-7.829999,,,,,,,-7.001726,-7.829999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000118","Nodes","118",21.000000,27.846691,"DDS demands","Known Flow",455340.875000,106500.882812,,0.000000,,,,,,-3.769999,,,,,,,-3.371201,-3.769999,,"",,,,,,"D1 PROFILE",,,,,,
"821081-13650","Nodes","-13650",21.000000,28.674074,"Default Known Flow Node","Known Flow",455089.750000,106939.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001227","Nodes","1227",21.000000,28.774381,"DDS demands","Known Flow",455115.750000,106920.382812,,0.000000,,,,,,-15.060000,,,,,,,-13.466921,-15.060000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000107","Nodes","107",21.000000,24.657748,"DDS demands","Known Flow",455111.250000,106710.882812,,0.000000,,,,,,-7.109999,,,,,,,-6.357889,-7.109999,,"",,,,,,"D1 PROFILE",,,,,,
"821081-13659","Nodes","-13659",21.000000,24.657748,"Default Known Flow Node","Known Flow",455127.296380,106712.883450,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-13655","Nodes","-13655",21.000000,24.681912,"Default Known Flow Node","Known Flow",455112.875000,106703.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-13669","Nodes","-13669",21.000000,25.641299,"Default Known Flow Node","Known Flow",455177.625000,106665.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000112","Nodes","112",21.000000,27.871491,"DDS demands","Known Flow",455232.625000,106528.132812,,0.000000,,,,,,-4.610000,,,,,,,-4.122344,-4.610000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001557","Nodes","1557",21.000000,26.102451,"DDS demands","Known Flow",455314.875000,106693.132812,,0.000000,,,,,,-7.030000,,,,,,,-6.286352,-7.030000,,"",,,,,,"D1 PROFILE",,,,,,
"821081-13686","Nodes","-13686",21.000000,30.676454,"Default Known Flow Node","Known Flow",455319.000000,106849.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000192","Nodes","192",21.000000,31.046285,"DDS demands","Known Flow",455339.250000,106843.500000,,0.000000,,,,,,-4.900000,,,,,,,-4.381668,-4.900000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000122","Nodes","122",21.000000,28.248809,"DDS demands","Known Flow",455361.875000,106579.132812,,0.000000,,,,,,-1.039999,,,,,,,-0.929986,-1.039999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001292","Nodes","1292",21.000000,31.392152,"DDS demands","Known Flow",455410.750000,106940.632812,,0.000000,,,,,,-5.500000,,,,,,,-4.918198,-5.500000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001126","Nodes","1126",21.000000,31.434385,"DDS demands","Known Flow",455440.125000,106903.882812,,0.000000,,,,,,-2.409999,,,,,,,-2.155065,-2.409999,,"",,,,,,"D1 PROFILE",,,,,,
"821081-13701","Nodes","-13701",21.000000,31.389126,"Default Known Flow Node","Known Flow",455417.750000,106878.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100001138","Nodes","1138",21.000000,31.345521,"DDS demands","Known Flow",455413.875000,106873.500000,,0.000000,,,,,,-5.160000,,,,,,,-4.614164,-5.160000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000206","Nodes","206",21.000000,31.386002,"DDS demands","Known Flow",455431.750000,106823.632812,,0.000000,,,,,,-4.230000,,,,,,,-3.782541,-4.230000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001123","Nodes","1123",21.000000,31.476931,"DDS demands","Known Flow",455473.750000,106864.882812,,0.000000,,,,,,-2.850000,,,,,,,-2.548521,-2.850000,,"",,,,,,"D1 PROFILE",,,,,,
"821081-13712","Nodes","-13712",21.000000,31.403957,"Default Known Flow Node","Known Flow",455468.750000,106965.132812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100002163","Nodes","2163",21.000000,31.490532,"DDS demands","Known Flow",455463.875000,106977.882812,,0.000000,,,,,,-0.869999,,,,,,,-0.777969,-0.869999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001125","Nodes","1125",21.000000,31.519652,"DDS demands","Known Flow",455488.125000,106922.750000,,0.000000,,,,,,-7.070000,,,,,,,-6.322121,-7.070000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001140","Nodes","1140",21.000000,31.482707,"DDS demands","Known Flow",455462.750000,106878.750000,,0.000000,,,,,,-0.939999,,,,,,,-0.840564,-0.939999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001829","Nodes","1829",21.000000,31.414422,"DDS demands","Known Flow",455491.750000,106996.882812,,0.000000,,,,,,-7.710000,,,,,,,-6.894420,-7.710000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000195","Nodes","195",21.000000,29.416074,"DDS demands","Known Flow",455281.875000,106911.250000,,0.000000,,,,,,-5.019999,,,,,,,-4.488973,-5.019999,,"",,,,,,"D1 PROFILE",,,,,,
"821081-13682","Nodes","-13682",21.000000,29.995823,"Default Known Flow Node","Known Flow",455282.750000,106863.500000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-13667","Nodes","-13667",21.000000,25.362011,"Default Known Flow Node","Known Flow",455170.500000,106672.632812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-13663","Nodes","-13663",21.000000,25.443065,"Default Known Flow Node","Known Flow",455137.875000,106639.250000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000110","Nodes","110",21.000000,27.843932,"DDS demands","Known Flow",455310.375000,106610.382812,,0.000000,,,,,,-8.319999,,,,,,,-7.439892,-8.319999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000205","Nodes","205",21.000000,31.237239,"DDS demands","Known Flow",455410.750000,106831.632812,,0.000000,,,,,,-7.699999,,,,,,,-6.885477,-7.699999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000191","Nodes","191",21.000000,31.193868,"DDS demands","Known Flow",455408.250000,106823.750000,,0.000000,-4.070000,,,,,-0.889999,,,,,,,-4.435320,-4.960000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"82108100000121","Nodes","121",21.000000,28.266895,"DDS demands","Known Flow",455379.875000,106536.132812,,0.000000,,,,,,-4.030000,,,,,,,-3.603698,-4.030000,,"",,,,,,"D1 PROFILE",,,,,,
"82108100000190","Nodes","190",21.000000,31.607362,"DDS demands","Known Flow",455472.000000,106780.500000,,0.000000,,,,,,-5.550000,,,,,,,-4.962909,-5.550000,,"",,,,,,"D1 PROFILE",,,,,,
"821081-13695","Nodes","-13695",21.000000,31.392152,"Default Known Flow Node","Known Flow",455399.750000,106945.132812,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-13699","Nodes","-13699",21.000000,31.389126,"Default Known Flow Node","Known Flow",455413.125000,106883.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-13704","Nodes","-13704",21.000000,31.433538,"Default Known Flow Node","Known Flow",455430.750000,106892.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"821081-13703","Nodes","-13703",21.000000,31.433538,"Default Known Flow Node","Known Flow",455426.250000,106898.000000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000208","Nodes","208",21.000000,31.583869,"Default Known Flow Node","Known Flow",455478.000000,106774.750000,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"82108100000207","Nodes","207",21.000000,31.594309,"DDS demands","Known Flow",455481.375000,106791.250000,,0.000000,,,,,,-1.469999,,,,,,,-1.314500,-1.469999,,"",,,,,,"D1 PROFILE",,,,,,
"82108100001293","Nodes","1293",21.000000,31.407473,"DDS demands","Known Flow",455447.750000,106966.500000,,0.000000,,,,,,-5.919999,,,,,,,-5.293770,-5.919999,,"",,,,,,"D1 PROFILE",,,,,,
