"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82001900016484","Nodes","","21.000000","23.491186","Default Known Flow Node","Known Flow","448394.817168","132274.815203","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016312","Nodes","","21.000000","30.382110","Default Known Flow Node","Known Flow","448752.027876","134148.545318","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001303","Nodes","","21.000000","38.759996","Default Known Flow Node","Known Flow","446377.115127","130652.513432","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001663","Nodes","Dean Lane, -9.91","24.000000","38.596277","CSEP DDS Matched","Known Flow","446384.387621","130658.187763","","0.000000","","","","","","-8.420000","-9.909999","","","","","","","","-16.391014","-18.329999","","","","","","","","D1 PROFILE","DC PROFILE","","","","","","",""
"82001900001157","Nodes","","21.000000","35.933440","Default Known Flow Node","Known Flow","446518.637658","128178.062088","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016465","Nodes","","21.000000","47.120602","Default Known Flow Node","Known Flow","449113.322655","130039.594718","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016250","Nodes","","21.000000","35.581129","Default Known Flow Node","Known Flow","447592.430950","128968.221303","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016249","Nodes","","21.000000","35.624202","Default Known Flow Node","Known Flow","447554.215940","128920.079290","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001149","Nodes","","21.000000","32.841689","Default Known Flow Node","Known Flow","447567.012943","129861.312546","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001139","Nodes","","21.000000","32.798162","DDS demands","Known Flow","447614.379210","129833.342632","","0.000000","","","","","","-7.790000","","","","","","","","","-6.965957","-7.790000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001136","Nodes","","21.000000","32.752211","DDS demands","Known Flow","447625.887959","129836.687540","","0.000000","","","","","","-12.870000","","","","","","","","","-11.508585","-12.870000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002825","Nodes","","21.000000","37.367258","DDS demands","Known Flow","447734.056772","128658.676843","","0.000000","","","","","","-4.760000","","","","","","","","","-4.256477","-4.760000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002826","Nodes","","21.000000","37.367258","Default Known Flow Node","Known Flow","447762.887996","128638.812214","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001244","Nodes","","21.000000","31.363309","DDS demands","Known Flow","449404.980644","132494.992823","","0.000000","-2.769999","","-3.420000","","","-11.019999","","","","","","","","","-15.389490","-17.209999","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"82001900000504","Nodes","","21.000000","36.173667","DDS demands","Known Flow","446608.359718","131160.221624","","0.000000","","","","","","-1.640000","","","","","","","","","-1.466517","-1.640000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016266","Nodes","","21.000000","28.276639","Default Known Flow Node","Known Flow","447382.163854","129138.728251","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016300","Nodes","","21.000000","37.438070","Default Known Flow Node","Known Flow","446632.387689","128099.187067","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017010","Nodes","","21.000000","28.543750","Default Known Flow Node","Known Flow","447215.762847","129150.937353","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016362","Nodes","","21.000000","32.055470","Default Known Flow Node","Known Flow","446939.512772","129628.062483","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002970","Nodes","","21.000000","38.878972","DDS demands","Known Flow","445335.115424","132859.077828","","0.000000","","","-1.830000","","","-3.099999","","","","","","","","","-4.408494","-4.929999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"82001900002971","Nodes","","21.000000","38.772222","DDS demands","Known Flow","445399.621892","132874.686988","","0.000000","","","","","","-4.289999","","","","","","","","","-3.836194","-4.289999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016430","Nodes","","21.000000","24.418140","Default Known Flow Node","Known Flow","448623.817231","128284.745117","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000347","Nodes","","21.000000","24.418140","Default Known Flow Node","Known Flow","448629.263232","128285.812118","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016581","Nodes","","21.000000","38.261378","Default Known Flow Node","Known Flow","449422.638448","130102.562612","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900003060","Nodes","","21.000000","35.203210","Default Known Flow Node","Known Flow","447688.897555","129537.438600","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900003059","Nodes","","21.000000","35.073384","Default Known Flow Node","Known Flow","447733.387988","129567.687467","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000585","Nodes","","21.000000","39.848821","DDS demands","Known Flow","448080.546083","130544.629732","","0.000000","","","","","","-9.710000","","","","","","","","","-8.682855","-9.710000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900000584","Nodes","","21.000000","40.222268","DDS demands","Known Flow","448084.763084","130598.687747","","0.000000","","","","","","-2.109999","","","","","","","","","-1.886799","-2.109999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016587","Nodes","","21.000000","26.704731","Default Known Flow Node","Known Flow","448704.638253","128376.937143","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016435","Nodes","","21.000000","26.704731","Default Known Flow Node","Known Flow","448703.013252","128385.437145","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016671","Nodes","","21.000000","29.141160","Default Known Flow Node","Known Flow","446493.065651","129453.003435","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016364","Nodes","","21.000000","29.185400","Default Known Flow Node","Known Flow","446439.860636","129458.393437","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016913","Nodes","","21.000000","37.656294","Default Known Flow Node","Known Flow","447095.012815","130337.937676","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016434","Nodes","","21.000000","26.704731","Default Known Flow Node","Known Flow","448705.138253","128375.687142","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016350","Nodes","","21.000000","37.479388","Default Known Flow Node","Known Flow","447567.012943","128460.562165","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016237","Nodes","","21.000000","37.436480","Default Known Flow Node","Known Flow","447617.512957","128448.687162","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900003019","Nodes","","21.000000","40.494833","Default Known Flow Node","Known Flow","449267.387544","130079.436845","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016618","Nodes","","21.000000","40.168629","Default Known Flow Node","Known Flow","449280.671383","130064.399169","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016666","Nodes","","21.000000","34.473328","Default Known Flow Node","Known Flow","445510.512383","127513.936908","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001275","Nodes","","21.000000","38.228941","Default Known Flow Node","Known Flow","449084.890723","129586.346791","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016649","Nodes","","21.000000","28.758972","Default Known Flow Node","Known Flow","446471.762645","129307.562396","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000006","Nodes","Andover Road DG, Constant, Site ID 2979","21.000000","49.999998","Default Known Pressure Node","Known Pressure","447868.978025","130045.557597","","99999.002583","","","","","","","","","","","","","","","8670.448147","9696.125267","","","","","","","","","","","","","","","",""
"82001900000350","Nodes","","21.000000","21.789314","DDS demands","Known Flow","448616.763229","128262.062111","","0.000000","","","","","","","","","","-60.319999","","","","","-53.939222","-60.319999","","","","","","","","","","","","I2 PROFILE","","","",""
"82001900003047","Nodes","","21.000000","38.349266","Default Known Flow Node","Known Flow","448458.263186","129825.312537","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900003046","Nodes","","21.000000","38.394940","Default Known Flow Node","Known Flow","448452.638184","129827.312537","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900003030","Nodes","","21.000000","38.547953","Default Known Flow Node","Known Flow","446215.762575","129025.187319","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016515","Nodes","","21.000000","38.397895","Default Known Flow Node","Known Flow","449402.888037","130089.688429","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016590","Nodes","","21.000000","38.397895","Default Known Flow Node","Known Flow","449401.638442","130092.062609","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016200","Nodes","","21.000000","34.260564","Default Known Flow Node","Known Flow","447354.387885","127902.062013","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016476","Nodes","","21.000000","39.959319","Default Known Flow Node","Known Flow","448321.201148","130804.787803","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016454","Nodes","","21.000000","38.408362","Default Known Flow Node","Known Flow","449180.013382","129733.687512","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001711","Nodes","","21.000000","48.534434","Default Known Flow Node","Known Flow","447923.513040","130012.937588","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016328","Nodes","","21.000000","31.183136","Default Known Flow Node","Known Flow","445511.497397","132357.370582","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016668","Nodes","","21.000000","33.253131","Default Known Flow Node","Known Flow","446667.493348","129373.432376","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016306","Nodes","","21.000000","33.253131","Default Known Flow Node","Known Flow","446681.012702","129377.187415","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000002","Nodes","Littleton District DG, Constant","21.000000","45.000001","Default Known Pressure Node","Known Pressure","445112.170900","133248.739893","","99999.002583","","","","","","","","","","","","","","","427.075225","477.596365","","","","","","","","","","","","","","","",""
"82001900017403","Nodes","","21.000000","32.932007","Default Known Flow Node","Known Flow","447212.762847","129426.812428","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000267","Nodes","","21.000000","32.814553","Default Known Flow Node","Known Flow","447213.762847","129416.687425","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000270","Nodes","","21.000000","31.194869","DDS demands","Known Flow","447367.012889","129362.312411","","0.000000","","","-1.269999","","","-1.539999","","","","","","","","","-2.512752","-2.809999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"82001900016320","Nodes","","21.000000","26.337496","Default Known Flow Node","Known Flow","449156.343092","132704.517198","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016489","Nodes","","21.000000","26.389628","Default Known Flow Node","Known Flow","449219.777637","132770.539794","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016367","Nodes","","21.000000","37.339847","Default Known Flow Node","Known Flow","447186.512839","130309.812669","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002816","Nodes","","21.000000","33.007817","DDS demands","Known Flow","447269.556862","127988.180037","","0.000000","","","","","","-7.159999","","","","","","","","","-6.402599","-7.159999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016464","Nodes","","21.000000","30.261644","Default Known Flow Node","Known Flow","445602.323512","132320.844899","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001132","Nodes","","21.000000","42.275167","Default Known Flow Node","Known Flow","448071.513080","129783.187525","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001145","Nodes","","21.000000","32.885220","Default Known Flow Node","Known Flow","447600.762952","129807.187532","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016337","Nodes","","21.000000","35.996831","Default Known Flow Node","Known Flow","448074.110081","130911.617832","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016311","Nodes","","21.000000","35.617137","Default Known Flow Node","Known Flow","448270.388134","130031.062593","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001233","Nodes","","21.000000","36.041958","Default Known Flow Node","Known Flow","447847.263019","129141.062350","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000635","Nodes","","21.000000","35.072529","DDS demands","Known Flow","447668.637971","129810.312533","","0.000000","","-12.890000","","","","-1.039999","","","","","","","","","-12.456455","-13.930000","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"82001900002998","Nodes","","21.000000","36.247816","DDS demands","Known Flow","446365.012616","129241.562378","","0.000000","","","","","","-1.049999","","","","","","","","","-0.938928","-1.049999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002999","Nodes","","21.000000","29.850655","DDS demands","Known Flow","446314.637602","129271.937386","","0.000000","","","","","","-4.219999","","","","","","","","","-3.773599","-4.219999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900003048","Nodes","","21.000000","38.338996","Default Known Flow Node","Known Flow","448461.763186","129824.062536","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900000833","Nodes","","21.000000","38.314478","Daily Metered Site","Known Flow","448469.638189","129824.687537","","0.000000","","-155.509990","","","","","","","","","","","","","-139.059813","-155.509990","","","","C2 PROFILE","","","","","","","","","","","",""
"82001900016401","Nodes","","21.000000","47.973972","Default Known Flow Node","Known Flow","448020.263066","130063.687602","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016415","Nodes","","21.000000","37.614401","Default Known Flow Node","Known Flow","445911.137492","130767.937793","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001110","Nodes","P00045210, Dean Lane, -19.93","24.000000","37.582296","CSEP DDS Matched","Known Flow","445911.262492","130769.812794","","0.000000","","","","","","","-19.929999","","","","","","","","-17.821762","-19.929999","","","","","","","","","DC PROFILE","","","","","","",""
"82001900016309","Nodes","","21.000000","37.645379","Default Known Flow Node","Known Flow","447914.888038","129653.687490","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017459","Nodes","","21.000000","37.052898","Default Known Flow Node","Known Flow","447128.670824","130243.491650","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017449","Nodes","","21.000000","37.182712","Default Known Flow Node","Known Flow","447121.080822","130230.398647","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002795","Nodes","","21.000000","40.276190","DDS demands","Known Flow","447761.501203","130515.208951","","0.000000","","","","","","-14.500000","","","","","","","","","-12.966160","-14.500000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900002796","Nodes","","21.000000","40.362076","Default Known Flow Node","Known Flow","447761.512996","130550.937734","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016606","Nodes","","21.000000","43.943034","DDS demands","Known Flow","448062.699343","129909.122922","","0.000000","","","","","","-16.229999","","","","","","","","","-14.513155","-16.229999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001091","Nodes","","21.000000","43.974382","DDS demands","Known Flow","448066.572066","129927.739952","","0.000000","","","","","","-2.419999","","","","","","","","","-2.164007","-2.419999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016399","Nodes","","21.000000","44.114178","Default Known Flow Node","Known Flow","448076.263082","129982.687579","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016524","Nodes","","21.000000","29.690030","Default Known Flow Node","Known Flow","449413.125386","130748.773364","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900006012","Nodes","","21.000000","29.690030","Default Known Flow Node","Known Flow","449414.138446","130748.437788","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001088","Nodes","P00047585, Hyde Street, -13.75","22.999998","44.144252","CSEP DDS Matched","Known Flow","448070.263080","129984.062580","","0.000000","","","","","","","-13.749999","","","","","","","","-12.295496","-13.749999","","","","","","","","","DC PROFILE","","","","","","",""
"82001900016523","Nodes","","21.000000","29.690030","Default Known Flow Node","Known Flow","449413.638446","130747.187788","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016469","Nodes","","21.000000","31.356991","Default Known Flow Node","Known Flow","445531.934389","132450.763251","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016345","Nodes","","21.000000","31.444387","Default Known Flow Node","Known Flow","445523.216387","132445.186250","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002528","Nodes","","21.000000","35.670928","DDS demands","Known Flow","447058.637805","128160.437084","","0.000000","","","","","","-4.980000","","","","","","","","","-4.453205","-4.980000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016617","Nodes","","21.000000","35.505874","Default Known Flow Node","Known Flow","447092.336358","128199.592738","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002527","Nodes","","21.000000","35.510970","DDS demands","Known Flow","447095.262815","128200.812095","","0.000000","","","","","","-2.440000","","","","","","","","","-2.181891","-2.440000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016520","Nodes","","21.000000","41.734817","Default Known Flow Node","Known Flow","449369.638434","130278.312660","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016519","Nodes","","21.000000","41.820255","Default Known Flow Node","Known Flow","449377.013436","130266.437657","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001234","Nodes","","21.000000","36.041958","Default Known Flow Node","Known Flow","447851.638020","129141.187351","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002996","Nodes","","21.000000","37.337328","Default Known Flow Node","Known Flow","446297.512598","129216.812371","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900002995","Nodes","","21.000000","37.249896","DDS demands","Known Flow","446361.137615","129205.187368","","0.000000","","","","","","-1.159999","","","","","","","","","-1.037292","-1.159999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900001745","Nodes","","21.000000","37.924926","DDS demands","Known Flow","448334.501152","129774.441523","","0.000000","","","","","","-9.710000","","","","","","","","","-8.682855","-9.710000","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016420","Nodes","","21.000000","40.319131","Default Known Flow Node","Known Flow","447817.449160","130593.328763","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016342","Nodes","","21.000000","40.319131","Default Known Flow Node","Known Flow","447819.013012","130599.562747","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900017119","Nodes","","21.000000","32.312260","Default Known Flow Node","Known Flow","447590.387949","127829.061993","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016314","Nodes","","21.000000","37.764660","Default Known Flow Node","Known Flow","446701.210707","129368.871412","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016397","Nodes","","21.000000","47.747652","Default Known Flow Node","Known Flow","447902.506686","129967.665231","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016396","Nodes","","21.000000","47.747652","Default Known Flow Node","Known Flow","447907.138036","129967.062575","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001282","Nodes","","21.000000","26.568385","DDS demands","Known Flow","447199.387843","129215.187371","","0.000000","","","","","","-1.179999","","","","","","","","","-1.055177","-1.179999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900017340","Nodes","","21.000000","26.644842","Default Known Flow Node","Known Flow","447132.762817","129214.122629","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900006024","Nodes","","21.000000","26.444468","DDS demands","Known Flow","447084.512812","129212.437370","","0.000000","","-12.489999","","","","","","","","","","","","","-11.168782","-12.489999","","","","C2 PROFILE","","","","","","","","","","","",""
"82001900016331","Nodes","","21.000000","27.794023","Default Known Flow Node","Known Flow","446511.120656","129261.477383","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016268","Nodes","","21.000000","36.041958","Default Known Flow Node","Known Flow","447853.763021","129141.312351","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016603","Nodes","","21.000000","36.041958","Default Known Flow Node","Known Flow","447854.388021","129125.812346","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001232","Nodes","","21.000000","35.912843","Default Known Flow Node","Known Flow","447875.513027","129128.562347","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016527","Nodes","","21.000000","29.132750","Default Known Flow Node","Known Flow","449464.888459","130968.562848","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016322","Nodes","","21.000000","29.263388","Default Known Flow Node","Known Flow","449476.763463","130970.687848","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016763","Nodes","","21.000000","35.169216","Default Known Flow Node","Known Flow","446636.762690","130944.187841","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016765","Nodes","","21.000000","35.169216","Default Known Flow Node","Known Flow","446637.887690","130946.437842","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900010069","Nodes","P00037258, Staple Gardens, -14.4","22.999998","40.880132","CSEP DDS Matched","Known Flow","447959.138050","129677.812497","","0.000000","","","","","","","-14.399999","","","","","","","","-12.876737","-14.399999","","","","","","","","","DC PROFILE","","","","","","",""
"82001900002799","Nodes","","21.000000","40.319131","Default Known Flow Node","Known Flow","447798.638006","130597.062747","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016516","Nodes","","21.000000","38.330140","Default Known Flow Node","Known Flow","449413.263445","130094.812610","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016586","Nodes","","21.000000","38.330140","Default Known Flow Node","Known Flow","449412.013445","130097.437611","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016513","Nodes","","21.000000","38.490764","Default Known Flow Node","Known Flow","449392.513440","130084.562607","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016584","Nodes","","21.000000","38.490764","Default Known Flow Node","Known Flow","449391.388439","130087.187608","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016598","Nodes","","21.000000","38.195049","Default Known Flow Node","Known Flow","446437.137636","129075.312333","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016599","Nodes","","21.000000","38.195049","Default Known Flow Node","Known Flow","446435.512635","129077.937333","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016608","Nodes","","21.000000","41.306511","Default Known Flow Node","Known Flow","450360.019819","129430.750600","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900016508","Nodes","","21.000000","41.306511","Default Known Flow Node","Known Flow","450363.384704","129463.903438","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"82001900001099","Nodes","","21.000000","31.879080","DDS demands","Known Flow","446906.137763","128792.062256","","0.000000","","-24.999999","-4.219999","","","-20.860001","","","","","","","","","-44.782431","-50.080000","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"82001900002571","Nodes","","21.000000","32.014310","DDS demands","Known Flow","446920.762767","128914.062289","","0.000000","","","","","","-3.839999","","","","","","","","","-3.433796","-3.839999","","","","","","","","D1 PROFILE","","","","","","","",""
"82001900016441","Nodes","","21.000000","37.179671","Default Known Flow Node","Known Flow","448257.513131","129472.937441","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
