"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"82011100010722","Nodes","-27",21.000000,47.838183,"Default Known Flow Node","Known Flow",385980.371185,122757.185613,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000156","Nodes","156",21.000000,47.838183,"DDS demands","Known Flow",386000.565717,122771.147265,,0.000000,,,,,,-16.139999,,,,,-14.432676,-16.139999,,"",,,,,,"D1 PROFILE",,,,
"82011100010675","Nodes","-182515",21.000000,48.701617,"Default Known Flow Node","Known Flow",386031.121198,122826.310632,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000072","Nodes","72",21.000000,28.364305,"DDS demands","Known Flow",386888.496432,122839.060636,,0.000000,,,,,,-9.529999,,,,,-8.521896,-9.529999,,"",,,,,,"D1 PROFILE",,,,
"82011100010688","Nodes","-185402",21.000000,36.332585,"Default Known Flow Node","Known Flow",386530.496334,123096.310706,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010556","Nodes","-113",21.000000,36.332585,"Default Known Flow Node","Known Flow",386532.246335,123092.685705,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000288","Nodes","288",21.000000,36.222209,"DDS demands","Known Flow",386546.121339,123064.810697,,0.000000,,,,,,-3.110000,,,,,-2.781017,-3.110000,,"",,,,,,"D1 PROFILE",,,,
"82011100008001","Nodes","Logger 3159, Heathfield Way",21.000000,41.075453,"Val Log Cath","Known Flow",386804.246409,123984.185947,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000167","Nodes","167",21.000000,40.939910,"DDS demands","Known Flow",386814.496412,123985.935948,,0.000000,,,,,,-7.649999,,,,,-6.840766,-7.649999,,"",,,,,,"D1 PROFILE",,,,
"82011100010627","Nodes","-162883",21.000000,42.979400,"Default Known Flow Node","Known Flow",386797.496407,123501.310816,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000228","Nodes","228",21.000000,19.670682,"DDS demands","Known Flow",387316.746548,122773.810618,,0.000000,,,,,,-4.419999,,,,,-3.952443,-4.419999,,"",,,,,,"D1 PROFILE",,,,
"82011100000328","Nodes","328",21.000000,42.330893,"Default Known Flow Node","Known Flow",386935.121444,123724.685877,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000327","Nodes","327",21.000000,42.330893,"DDS demands","Known Flow",386959.121451,123696.685869,,0.000000,,,,,,-6.190000,,,,,-5.535208,-6.190000,,"",,,,,,"D1 PROFILE",,,,
"82011100000199","Nodes","199",21.000000,29.701989,"DDS demands","Known Flow",386787.871404,122567.310562,,0.000000,,-86.550004,,,,,,,,,-77.394562,-86.550004,,"",,"C2 PROFILE",,,,,,,,
"82011100010707","Nodes","-2133",21.000000,29.962638,"Default Known Flow Node","Known Flow",386825.496415,122653.810585,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000002","Nodes","Breach Lane DG",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",385629.766089,122647.578584,,359.999986,,,,,,,,,,,164.226028,183.653252,,"",,,,,,,,,,
"82011100000146","Nodes","146",21.000000,49.567632,"DDS demands","Known Flow",385640.996092,122648.935584,,0.000000,,,,,,-8.630000,,,,,-7.717100,-8.630000,,"",,,,,,"D1 PROFILE",,,,
"82011100000425","Nodes","425",21.000000,32.671788,"Default Known Flow Node","Known Flow",386526.121333,122893.185650,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000240","Nodes","240",21.000000,30.363258,"DDS demands","Known Flow",386744.996393,122766.935616,,0.000000,,,,,,-3.640000,,,,,-3.254953,-3.640000,,"",,,,,,"D1 PROFILE",,,,
"82011100010747","Nodes","-337",21.000000,42.323155,"Default Known Flow Node","Known Flow",386833.746417,123656.185858,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000334","Nodes","334",21.000000,42.300207,"DDS demands","Known Flow",386839.996419,123662.435860,,0.000000,,,,,,-9.359999,,,,,-8.369879,-9.359999,,"",,,,,,"D1 PROFILE",,,,
"82011100000332","Nodes","332",21.000000,42.293878,"DDS demands","Known Flow",386960.246451,123767.310888,,0.000000,,,,,,-11.680000,,,,,-10.444465,-11.680000,,"",,,,,,"D1 PROFILE",,,,
"82011100010748","Nodes","-346",21.000000,42.251701,"Default Known Flow Node","Known Flow",386992.496460,123732.435879,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010710","Nodes","-223",21.000000,29.924180,"Default Known Flow Node","Known Flow",386821.573376,122657.437546,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010711","Nodes","-224",21.000000,29.926101,"Default Known Flow Node","Known Flow",386820.350225,122658.568383,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000237","Nodes","237",21.000000,30.144832,"DDS demands","Known Flow",386787.871404,122706.435600,,0.000000,,-14.569999,,,,-6.979999,,,,,-19.270395,-21.550000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,
"82011100000320","Nodes","320",21.000000,42.783577,"Default Known Flow Node","Known Flow",386801.121408,123535.810825,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000322","Nodes","322",21.000000,42.633244,"DDS demands","Known Flow",386799.121407,123557.435831,,0.000000,,,,,,-4.210000,,,,,-3.764657,-4.210000,,"",,,,,,"D1 PROFILE",,,,
"82011100000323","Nodes","323",21.000000,42.518122,"DDS demands","Known Flow",386803.371409,123583.810838,,0.000000,,,,,,-7.489999,,,,,-6.697691,-7.489999,,"",,,,,,"D1 PROFILE",,,,
"82011100000298","Nodes","298",21.000000,26.453220,"Default Known Flow Node","Known Flow",387058.996478,122811.935628,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000258","Nodes","258",21.000000,29.814501,"Default Known Flow Node","Known Flow",386679.996375,122592.435569,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000400","Nodes","400",21.000000,45.510997,"Default Known Flow Node","Known Flow",386570.371345,123413.435792,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000103","Nodes","103",21.000000,40.899615,"Daily Metered Site","Known Flow",386751.996395,123367.810780,,0.000000,-2.509999,,,,,-2.539999,,-209.179996,,,-191.568296,-214.229991,,"","C1 PROFILE",,,,,"D1 PROFILE",,"I2 PROFILE",,
"82011100000404","Nodes","404",21.000000,39.985111,"Default Known Flow Node","Known Flow",386834.746417,123343.935773,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100001002","Nodes","1002",21.000000,44.175855,"Default Known Flow Node","Known Flow",386954.746450,124221.936012,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010793","Nodes","-84",21.000000,44.285121,"Default Known Flow Node","Known Flow",386192.716242,123004.860681,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010599","Nodes","-1462655",21.000000,40.341298,"Default Known Flow Node","Known Flow",386386.871295,122828.685633,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000449","Nodes","449",21.000000,40.341298,"DDS demands","Known Flow",386385.496295,122826.185632,,0.000000,,,,,,-5.140000,,,,,-4.596280,-5.140000,,"",,,,,,"D1 PROFILE",,,,
"82011100010727","Nodes","-285",21.000000,38.975433,"Default Known Flow Node","Known Flow",386804.996409,123307.435763,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000088","Nodes","88",21.000000,46.781310,"DDS demands","Known Flow",385762.121125,122543.185555,,0.000000,,,,,,-7.949999,,,,,-7.109032,-7.949999,,"",,,,,,"D1 PROFILE",,,,
"82011100000155","Nodes","155",21.000000,47.682178,"DDS demands","Known Flow",385806.871137,122639.935581,,0.000000,,,,,,-2.740000,,,,,-2.450157,-2.740000,,"",,,,,,"D1 PROFILE",,,,
"82011100000445","Nodes","445",21.000000,44.175575,"Default Known Flow Node","Known Flow",386932.496444,124325.561040,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010578","Nodes",,21.000000,23.935176,"Default Known Flow Node","Known Flow",387300.746544,122391.685514,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000205","Nodes","205",21.000000,23.588501,"DDS demands","Known Flow",387265.371534,122518.435548,,0.000000,,,,,,-3.629999,,,,,-3.246011,-3.629999,,"",,,,,,"D1 PROFILE",,,,
"82011100010690","Nodes","-189",21.000000,45.196736,"Default Known Flow Node","Known Flow",386550.746340,123461.935805,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010674","Nodes","-182514",21.000000,40.278253,"Default Known Flow Node","Known Flow",386004.037432,122523.113256,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000383","Nodes",,21.000000,40.799312,"DDS demands","Known Flow",386024.975414,122620.864177,,0.000000,,,,,,-13.009999,,,,,-11.633774,-13.009999,,"",,,,,,"D1 PROFILE",,,,
"82011100000405","Nodes","405",21.000000,39.985111,"Default Known Flow Node","Known Flow",386816.621412,123318.810766,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000247","Nodes","247",21.000000,35.063414,"DDS demands","Known Flow",386734.121390,123226.435741,,0.000000,-6.000000,,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,,
"82011100010767","Nodes","-4904567",21.000000,38.334854,"Default Known Flow Node","Known Flow",386370.441994,122998.663547,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010794","Nodes","-86",21.000000,37.717432,"Default Known Flow Node","Known Flow",386388.758458,123007.912709,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000059","Nodes","59",21.000000,37.461092,"DDS demands","Known Flow",386397.121298,123011.685683,,0.000000,-32.959999,,,-10.739999,,-7.979999,,,,,-46.213178,-51.679999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,
"82011100000047","Nodes","47",21.000000,47.369717,"Default Known Flow Node","Known Flow",386097.746217,122841.685636,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010788","Nodes","-72",21.000000,37.717432,"Default Known Flow Node","Known Flow",386398.996299,122986.060676,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000378","Nodes","378",21.000000,28.684666,"Default Known Flow Node","Known Flow",386536.390376,122633.181219,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000236","Nodes","236",21.000000,28.921336,"DDS demands","Known Flow",386743.996392,122537.810554,,0.000000,,,,,,-6.869999,,,,,-6.143277,-6.869999,,"",,,,,,"D1 PROFILE",,,,
"82011100000267","Nodes","267",21.000000,40.512874,"DDS demands","Known Flow",385293.745998,123250.685748,,0.000000,,,,,,-9.620000,,,,,-8.602376,-9.620000,,"",,,,,,"D1 PROFILE",,,,
"82011100000268","Nodes","268",21.000000,40.487612,"DDS demands","Known Flow",385294.120998,123205.435735,,0.000000,,,,,,-2.789999,,,,,-2.494867,-2.789999,,"",,,,,,"D1 PROFILE",,,,
"82011100000191","Nodes","191",21.000000,30.918676,"DDS demands","Known Flow",387024.371469,123227.935741,,0.000000,,,,,,-3.800000,,,,,-3.398028,-3.800000,,"",,,,,,"D1 PROFILE",,,,
"82011100010724","Nodes","-277",21.000000,30.092618,"Default Known Flow Node","Known Flow",387031.621471,123203.435735,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000235","Nodes","235",21.000000,29.679817,"Default Known Flow Node","Known Flow",386672.371373,122637.060581,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000137","Nodes","137",21.000000,48.853010,"Default Known Flow Node","Known Flow",385988.746187,122962.060669,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000031","Nodes","31",21.000000,45.198248,"DDS demands","Known Flow",386192.246242,123125.310714,,0.000000,,,,,,-1.949999,,,,,-1.743724,-1.949999,,"",,,,,,"D1 PROFILE",,,,
"82011100000035","Nodes","35",21.000000,44.672368,"Default Known Flow Node","Known Flow",386204.121245,123252.935748,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010619","Nodes","-160930",21.000000,39.036814,"Default Known Flow Node","Known Flow",386957.246450,124001.810952,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000173","Nodes","173",21.000000,39.036814,"DDS demands","Known Flow",386967.621453,124014.435955,,0.000000,,,,,,-14.959999,,,,,-13.377499,-14.959999,,"",,,,,,"D1 PROFILE",,,,
"82011100000174","Nodes","174",21.000000,38.624149,"DDS demands","Known Flow",387031.871471,124012.435955,,0.000000,,,,,,-6.320000,,,,,-5.651457,-6.320000,,"",,,,,,"D1 PROFILE",,,,
"82011100000208","Nodes","208",21.000000,23.559588,"DDS demands","Known Flow",387197.371516,122432.685525,,0.000000,,,,,,-7.420000,,,,,-6.635097,-7.420000,,"",,,,,,"D1 PROFILE",,,,
"82011100000207","Nodes","207",21.000000,23.844638,"DDS demands","Known Flow",387270.746536,122417.310521,,0.000000,,,-11.300000,,,-14.120000,,,,,-22.731020,-25.420001,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,
"82011100000244","Nodes","244",21.000000,32.912267,"Default Known Flow Node","Known Flow",386636.621363,122979.560674,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000433","Nodes","433",21.000000,24.245650,"Default Known Flow Node","Known Flow",387000.871462,122440.060527,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000209","Nodes","209",21.000000,23.828867,"DDS demands","Known Flow",387042.121474,122310.935492,,0.000000,,,,,,-1.389999,,,,,-1.242962,-1.389999,,"",,,,,,"D1 PROFILE",,,,
"82011100010765","Nodes","-4904564",21.000000,23.800270,"Default Known Flow Node","Known Flow",387046.264855,122287.393243,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000434","Nodes","434",21.000000,23.674683,"DDS demands","Known Flow",387058.246478,122260.685478,,0.000000,,,,,,-6.020000,,,,,-5.383191,-6.020000,,"",,,,,,"D1 PROFILE",,,,
"82011100000079","Nodes","79",21.000000,23.657982,"DDS demands","Known Flow",387069.246481,122243.935474,,0.000000,,,,,,-22.520000,,,,,-20.137787,-22.520000,,"",,,,,,"D1 PROFILE",,,,
"82011100010571","Nodes","-1462469",21.000000,47.663541,"Default Known Flow Node","Known Flow",385930.371171,122719.685603,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000084","Nodes","84",21.000000,40.848702,"DDS demands","Known Flow",386185.996241,122738.935608,,0.000000,,,,-4.330000,,-12.229999,,,,,-14.808248,-16.559999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,
"82011100010616","Nodes","-160903",21.000000,40.102103,"Default Known Flow Node","Known Flow",386294.621270,122644.060583,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010588","Nodes","-1462605",21.000000,48.607363,"Default Known Flow Node","Known Flow",385806.339061,123212.377630,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010565","Nodes","-142",21.000000,48.681998,"Default Known Flow Node","Known Flow",385809.223958,123210.459444,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000015","Nodes","15",21.000000,49.082872,"DDS demands","Known Flow",385886.496159,123130.685715,,0.000000,,,,,,-6.840000,,,,,-6.116450,-6.840000,,"",,,,,,"D1 PROFILE",,,,
"82011100000019","Nodes","19",21.000000,49.203049,"DDS demands","Known Flow",385923.121169,123097.435706,,0.000000,,,,,,-4.260000,,,,,-3.809368,-4.260000,,"",,,,,,"D1 PROFILE",,,,
"82011100010702","Nodes","-206122",21.000000,49.379996,"Default Known Flow Node","Known Flow",385925.618912,123095.812173,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000027","Nodes","27",21.000000,49.425103,"DDS demands","Known Flow",385960.996179,123093.435705,,0.000000,,,,,,-8.569999,,,,,-7.663447,-8.569999,,"",,,,,,"D1 PROFILE",,,,
"82011100000333","Nodes","333",21.000000,42.293878,"Default Known Flow Node","Known Flow",386973.121455,123782.685892,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000077","Nodes","77",21.000000,24.268789,"DDS demands","Known Flow",386995.746461,122449.435530,,0.000000,-2.130000,,,,,-26.190000,,,,,-25.324251,-28.320000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"82011100000117","Nodes","117",21.000000,41.195662,"DDS demands","Known Flow",386755.870396,123655.206858,,0.000000,,,,,,-12.579999,,,,,-11.249261,-12.579999,,"",,,,,,"D1 PROFILE",,,,
"82011100000171","Nodes","171",21.000000,40.167043,"DDS demands","Known Flow",386935.121444,124039.435962,,0.000000,,,,,,-1.840000,,,,,-1.645360,-1.840000,,"",,,,,,"D1 PROFILE",,,,
"82011100000096","Nodes","96",21.000000,49.772849,"DDS demands","Known Flow",385971.871182,122899.185652,,0.000000,,,-7.570000,,,-9.050000,,,,,-14.861901,-16.620000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,
"82011100010704","Nodes","-206131",21.000000,49.816398,"Default Known Flow Node","Known Flow",385977.621184,122899.060652,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010652","Nodes","-177",21.000000,41.414272,"Default Known Flow Node","Known Flow",386727.871388,123403.185789,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000204","Nodes","204",21.000000,24.394440,"DDS demands","Known Flow",387228.713203,122520.403008,,0.000000,,,,-13.910000,,-3.150000,,,,,-15.255357,-17.060000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,
"82011100010769","Nodes","-4904569",21.000000,48.759558,"Default Known Flow Node","Known Flow",385739.964378,123092.941931,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000022","Nodes","22",21.000000,48.761313,"DDS demands","Known Flow",385740.992750,123092.879874,,0.000000,-10.909999,,,-6.000000,,-20.120000,,,,,-33.112888,-37.029999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,
"82011100010560","Nodes","-134",21.000000,40.053170,"Default Known Flow Node","Known Flow",386493.050437,123182.787501,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010561","Nodes","-135",21.000000,40.053170,"Default Known Flow Node","Known Flow",386491.167402,123185.202791,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010562","Nodes","-136",21.000000,40.053170,"Default Known Flow Node","Known Flow",386490.039323,123186.649730,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000114","Nodes","114",21.000000,44.402565,"DDS demands","Known Flow",386725.496387,123669.935862,,0.000000,,,,,,-7.459999,,,,,-6.670865,-7.459999,,"",,,,,,"D1 PROFILE",,,,
"82011100000444","Nodes","444",21.000000,40.100948,"Default Known Flow Node","Known Flow",386504.613449,123187.954934,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000451","Nodes","451",21.000000,40.012370,"Default Known Flow Node","Known Flow",386534.996336,123123.435713,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000309","Nodes","309",21.000000,25.228836,"DDS demands","Known Flow",387084.496485,123008.435682,,0.000000,,,,,,-8.420000,,,,,-7.529314,-8.420000,,"",,,,,,"D1 PROFILE",,,,
"82011100000436","Nodes","436",21.000000,43.229148,"Default Known Flow Node","Known Flow",387139.246500,124171.935998,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000052","Nodes","52",21.000000,25.122146,"DDS demands","Known Flow",386437.996309,122794.560624,,0.000000,,,,,,-20.209999,,,,,-18.072142,-20.209999,,"",,,,,,"D1 PROFILE",,,,
"82011100001005","Nodes","1005",21.000000,25.122146,"Default Known Flow Node","Known Flow",386456.621314,122823.310631,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000081","Nodes","81",21.000000,23.451314,"Default Known Flow Node","Known Flow",387102.371490,122211.435465,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000091","Nodes","91",21.000000,22.439879,"DDS demands","Known Flow",387200.246517,122053.435422,,0.000000,,,,,,-3.099999,,,,,-2.772075,-3.099999,,"",,,,,,"D1 PROFILE",,,,
"82011100000321","Nodes","321",21.000000,42.827739,"Default Known Flow Node","Known Flow",386845.246420,123532.185824,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010584","Nodes","-1462571",21.000000,37.322545,"Default Known Flow Node","Known Flow",386966.996453,123516.185820,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010633","Nodes","-162918",21.000000,37.346143,"Default Known Flow Node","Known Flow",386971.746454,123501.510000,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000145","Nodes","145",21.000000,36.550521,"DDS demands","Known Flow",386993.121460,123292.810759,,0.000000,,,,,,-7.409999,,,,,-6.626154,-7.409999,,"",,,,,,"D1 PROFILE",,,,
"82011100010648","Nodes","-171461",21.000000,36.552082,"Default Known Flow Node","Known Flow",387003.323843,123300.524756,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000143","Nodes","143",21.000000,36.511780,"DDS demands","Known Flow",387028.746470,123308.310763,,0.000000,,,,,,-4.780000,,,,,-4.274362,-4.780000,,"",,,,,,"D1 PROFILE",,,,
"82011100000055","Nodes","55",21.000000,28.022491,"DDS demands","Known Flow",386542.441338,122412.397520,,0.000000,,,,,,-6.829999,,,,,-6.107508,-6.829999,,"",,,,,,"D1 PROFILE",,,,
"82011100000054","Nodes","54",21.000000,27.854304,"DDS demands","Known Flow",386515.909848,122482.858254,,0.000000,,,,,,-11.419999,,,,,-10.211968,-11.419999,,"",,,,,,"D1 PROFILE",,,,
"82011100010555","Nodes","-105",21.000000,45.841630,"Default Known Flow Node","Known Flow",386150.246231,123060.435696,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000028","Nodes","28",21.000000,45.928392,"DDS demands","Known Flow",386146.996230,123062.435696,,0.000000,,,,-3.910000,,-3.960000,,,,,-7.037494,-7.870000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,
"82011100000292","Nodes","292",21.000000,26.428201,"DDS demands","Known Flow",387071.871482,122817.810630,,0.000000,,,,,,-11.539999,,,,,-10.319274,-11.539999,,"",,,,,,"D1 PROFILE",,,,
"82011100010689","Nodes","-187",21.000000,45.008364,"Default Known Flow Node","Known Flow",386573.621346,123435.435798,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010800","Nodes","-955799",21.000000,45.065488,"DDS demands","Known Flow",386352.246286,123294.560760,,0.000000,,,,-1.510000,,-1.609999,,,,,-2.789959,-3.120000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,
"82011100001007","Nodes","1007",21.000000,45.158632,"Default Known Flow Node","Known Flow",386394.121297,123331.560770,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010642","Nodes","-166",21.000000,45.295876,"Default Known Flow Node","Known Flow",386443.121311,123358.685777,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010640","Nodes","-163386",21.000000,45.432972,"Default Known Flow Node","Known Flow",386495.325984,123377.550751,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000104","Nodes","104",21.000000,45.524394,"DDS demands","Known Flow",386531.903490,123383.843834,,0.000000,-6.000000,,,,,-2.660000,,,,,-7.743927,-8.660000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"82011100000136","Nodes","136",21.000000,37.415808,"Default Known Flow Node","Known Flow",387101.871490,123340.060772,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000411","Nodes","411",21.000000,37.391689,"DDS demands","Known Flow",387127.121497,123356.310776,,0.000000,,,,,,-4.419999,,,,,-3.952443,-4.419999,,"",,,,,,"D1 PROFILE",,,,
"82011100000300","Nodes","300",21.000000,29.165512,"DDS demands","Known Flow",387046.371475,123171.685726,,0.000000,,,,,,-3.209999,,,,,-2.870439,-3.209999,,"",,,,,,"D1 PROFILE",,,,
"82011100000304","Nodes","304",21.000000,27.952267,"DDS demands","Known Flow",387044.996474,123120.810712,,0.000000,,,,,,-8.279999,,,,,-7.404124,-8.279999,,"",,,,,,"D1 PROFILE",,,,
"82011100010723","Nodes","-271",21.000000,26.997538,"Default Known Flow Node","Known Flow",387040.121473,123076.060700,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010676","Nodes","-182519",21.000000,40.980903,"Default Known Flow Node","Known Flow",386225.871251,122777.560619,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010728","Nodes","-29",21.000000,40.980903,"Default Known Flow Node","Known Flow",386227.371252,122778.685619,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100010600","Nodes","-1462659",21.000000,40.607485,"Default Known Flow Node","Known Flow",386283.121267,122809.935628,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"82011100000295","Nodes","295",21.000000,26.457911,"DDS demands","Known Flow",387056.496477,122945.560665,,0.000000,,,,,,-4.650000,,,,,-4.158113,-4.650000,,"",,,,,,"D1 PROFILE",,,,
"82011100000093","Nodes","93",21.000000,39.561584,"DDS demands","Known Flow",385905.871164,122825.185632,,0.000000,,,,,,-8.989999,,,,,-8.039018,-8.989999,,"",,,,,,"D1 PROFILE",,,,
"82011100000094","Nodes","94",21.000000,39.646908,"DDS demands","Known Flow",385922.746169,122797.185624,,0.000000,,,,,,-1.100000,,,,,-0.983639,-1.100000,,"",,,,,,"D1 PROFILE",,,,
