"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-AF)"
"82422900000586","Nodes",,21.000000,38.874074,"Default Known Flow Node","Known Flow",414032.903818,144454.166517,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000588","Nodes",,21.000000,39.067591,"Default Known Flow Node","Known Flow",413908.745784,144353.696490,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000591","Nodes",,21.000000,39.067591,"Default Known Flow Node","Known Flow",413910.326158,144350.959242,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000596","Nodes",,21.000000,39.154804,"Default Known Flow Node","Known Flow",413852.337968,144472.921615,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000589","Nodes",,21.000000,39.154804,"Default Known Flow Node","Known Flow",413841.778766,144495.587529,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000595","Nodes",,21.000000,39.154804,"Default Known Flow Node","Known Flow",413843.758767,144470.584522,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000598","Nodes",,21.000000,32.286659,"Default Known Flow Node","Known Flow",414648.749986,143477.914252,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000599","Nodes",,21.000000,33.290609,"Default Known Flow Node","Known Flow",414436.326928,143482.279253,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000600","Nodes",,21.000000,34.039087,"Default Known Flow Node","Known Flow",414327.998898,143498.391257,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000606","Nodes",,21.000000,35.952760,"Default Known Flow Node","Known Flow",414345.578545,143532.784268,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000611","Nodes",,21.000000,39.081181,"Default Known Flow Node","Known Flow",414348.348904,143601.596285,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000607","Nodes",,21.000000,35.952760,"Default Known Flow Node","Known Flow",414356.614906,143535.059267,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000608","Nodes",,21.000000,38.832789,"Default Known Flow Node","Known Flow",414412.786921,143608.666287,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000610","Nodes",,21.000000,38.919896,"Default Known Flow Node","Known Flow",414417.104923,143634.971294,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000612","Nodes",,21.000000,38.968701,"Default Known Flow Node","Known Flow",414373.271993,143603.321527,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000613","Nodes",,21.000000,38.950471,"Default Known Flow Node","Known Flow",414386.867495,143605.206298,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000615","Nodes",,21.000000,32.929086,"Default Known Flow Node","Known Flow",414501.931946,143617.936290,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000604","Nodes",,21.000000,33.017043,"Default Known Flow Node","Known Flow",414524.453952,143630.324293,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000614","Nodes",,21.000000,32.929086,"Default Known Flow Node","Known Flow",414484.978941,143608.155287,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000617","Nodes",,21.000000,33.601372,"Default Known Flow Node","Known Flow",414732.662008,143679.513307,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000603","Nodes",,21.000000,44.083303,"Default Known Flow Node","Known Flow",414357.433906,143702.383313,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000619","Nodes",,21.000000,44.146553,"Default Known Flow Node","Known Flow",414356.632863,143696.766606,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000364","Nodes",,21.000000,22.059520,"Default Known Flow Node","Known Flow",413013.541541,144201.500449,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000429","Nodes",,21.000000,35.955784,"Default Known Flow Node","Known Flow",412785.710479,144547.891543,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000319","Nodes",,21.000000,32.246648,"Default Known Flow Node","Known Flow",412781.749478,143680.540307,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000447","Nodes",,21.000000,36.541677,"Default Known Flow Node","Known Flow",412838.708493,144763.588601,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000501","Nodes",,21.000000,39.625785,"Default Known Flow Node","Known Flow",413390.609643,144721.906590,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000576","Nodes",,21.000000,33.696207,"Default Known Flow Node","Known Flow",414211.219867,144282.818471,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000569","Nodes",,21.000000,33.648863,"Default Known Flow Node","Known Flow",414139.181847,144276.587469,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000609","Nodes",,21.000000,38.736505,"Default Known Flow Node","Known Flow",414422.224924,143543.545270,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000620","Nodes",,21.000000,44.135215,"Default Known Flow Node","Known Flow",414354.880797,143697.089255,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000049","Nodes","Logger 2780, Biddulph Road",21.000000,30.765229,"Val Log Cath","Known Flow",414076.891627,144230.106212,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"82422900000082","Nodes",,21.000000,34.999062,"DDS demands","Known Flow",412824.290500,144324.556723,,0.000000,,,,-0.860000,,-0.769027,-0.860000,,"",,,,"D1 PROFILE",
