"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"82110200172130","Nodes","172130",21.000000,30.940588,"Default Known Flow Node","Known Flow",441999.375000,112761.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172126","Nodes","172126",21.000000,29.888449,"Default Known Flow Node","Known Flow",441998.250000,112968.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200203832","Nodes","203832",21.000000,34.994702,"Default Known Flow Node","Known Flow",441945.250000,112510.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172068","Nodes","172068",21.000000,34.994702,"Default Known Flow Node","Known Flow",441945.375000,112508.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200294775","Nodes","294775",21.000000,30.776683,"Default Known Flow Node","Known Flow",441956.875000,112736.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200294776","Nodes","294776",21.000000,30.776683,"Default Known Flow Node","Known Flow",441979.875000,112731.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200000974","Nodes","974",21.000000,28.174197,"DDS demands","Known Flow",441570.625000,112879.000000,,0.000000,,,,,,,-42.689996,,,,,,,,,-38.174160,-42.689996,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200171856","Nodes","171856",21.000000,27.127500,"Default Known Flow Node","Known Flow",441523.250000,112939.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200000968","Nodes","968",21.000000,27.332466,"DDS demands","Known Flow",441582.625000,112955.132812,,0.000000,-4.519999,,,,,,-38.890000,,,,,,,,,-38.817998,-43.410000,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200000972","Nodes","972",21.000000,28.707430,"DDS demands","Known Flow",441627.125000,112884.250000,,0.000000,,,,,,,-47.110000,,,,,,,,,-42.126607,-47.110000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200000969","Nodes","969",21.000000,29.025744,"DDS demands","Known Flow",441824.875000,112982.250000,,0.000000,0.000000,-10.499999,,,,,-36.000000,,,,,,,,,-41.581133,-46.500001,,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"82110200000971","Nodes","971",21.000000,29.004360,"DDS demands","Known Flow",441829.625000,112898.382812,,0.000000,-0.550000,-63.760000,,,,,-18.230000,,,,,,,,,-73.808746,-82.539999,,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,,
"82110200171920","Nodes","171920",21.000000,31.196018,"Default Known Flow Node","Known Flow",441681.000000,112556.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171909","Nodes","171909",21.000000,30.972476,"Default Known Flow Node","Known Flow",441665.875000,112633.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200003154","Nodes","3154",21.000000,30.972476,"Default Known Flow Node","Known Flow",441665.625000,112631.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171901","Nodes","171901",21.000000,30.972476,"Default Known Flow Node","Known Flow",441659.875000,112634.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171911","Nodes","171911",21.000000,30.972476,"Default Known Flow Node","Known Flow",441667.250000,112643.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171903","Nodes","171903",21.000000,30.972476,"Default Known Flow Node","Known Flow",441662.125000,112643.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171915","Nodes","171915",21.000000,30.972476,"Default Known Flow Node","Known Flow",441667.875000,112647.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171904","Nodes","171904",21.000000,30.972476,"Default Known Flow Node","Known Flow",441663.000000,112648.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171917","Nodes","171917",21.000000,30.972476,"Default Known Flow Node","Known Flow",441669.000000,112660.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171910","Nodes","171910",21.000000,30.972476,"Default Known Flow Node","Known Flow",441665.875000,112661.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171924","Nodes","171924",21.000000,31.196018,"Default Known Flow Node","Known Flow",441688.375000,112561.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200003098","Nodes","3098",21.000000,31.148059,"DDS demands","Known Flow",441685.406250,112536.296875,,0.000000,,,,,,,-6.190000,,,,,,,,,-5.535208,-6.190000,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200171931","Nodes","171931",21.000000,29.523501,"Default Known Flow Node","Known Flow",441702.250000,112518.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171932","Nodes","171932",21.000000,29.523501,"Default Known Flow Node","Known Flow",441702.625000,112509.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171933","Nodes","171933",21.000000,29.523501,"Default Known Flow Node","Known Flow",441704.125000,112500.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171926","Nodes","171926",21.000000,29.523501,"Default Known Flow Node","Known Flow",441693.000000,112507.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200003412","Nodes","3412",21.000000,29.523501,"Default Known Flow Node","Known Flow",441695.500000,112498.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001037","Nodes","1037",21.000000,29.566764,"DDS demands","Known Flow",441708.875000,112540.382812,,0.000000,-13.720000,,,-6.329999,,,-6.530000,,,,,,,,,-23.768313,-26.580000,,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"82110200002411","Nodes","2411",21.000000,28.816882,"Default Known Flow Node","Known Flow",441726.250000,112772.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001074","Nodes","1074",21.000000,27.495216,"DDS demands","Known Flow",441675.250000,112768.500000,,0.000000,,,,,,,-24.319998,,,,,,,,,-21.747379,-24.319998,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200002112","Nodes","2112",21.000000,28.667957,"DDS demands","Known Flow",441739.375000,112826.382812,,0.000000,-29.739999,,,,,,-0.759999,,,,,,,,,-27.273644,-30.500000,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200001075","Nodes","1075",21.000000,28.666079,"DDS demands","Known Flow",441710.250000,112825.132812,,0.000000,,,,,,,-0.739999,,,,,,,,,-0.661721,-0.739999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200171950","Nodes","171950",21.000000,30.823193,"Default Known Flow Node","Known Flow",441780.000000,112703.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200003575","Nodes","3575",21.000000,32.222919,"Default Known Flow Node","Known Flow",441796.500000,112603.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171954","Nodes","171954",21.000000,32.207465,"Default Known Flow Node","Known Flow",441795.750000,112555.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171956","Nodes","171956",21.000000,32.207465,"Default Known Flow Node","Known Flow",441796.875000,112552.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200003583","Nodes","3583",21.000000,32.222919,"Default Known Flow Node","Known Flow",441811.000000,112606.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171958","Nodes","171958",21.000000,32.222919,"Default Known Flow Node","Known Flow",441798.250000,112614.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001073","Nodes","1073",21.000000,29.247917,"DDS demands","Known Flow",441820.875000,112777.000000,,0.000000,-0.990000,,,,,,-14.979999,,,,,,,,,-14.280658,-15.969999,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200171971","Nodes","171971",21.000000,28.997544,"Default Known Flow Node","Known Flow",441824.750000,112832.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171969","Nodes","171969",21.000000,28.997544,"Default Known Flow Node","Known Flow",441823.500000,112832.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200003101","Nodes","3101",21.000000,29.065823,"DDS demands","Known Flow",441831.125000,112962.132812,,0.000000,,-20.830000,,,,,,,,,,,,,,-18.626559,-20.830000,,,"",,"C2 PROFILE",,,,,,,,,,,,,,
"82110200001069","Nodes","1069",21.000000,30.636669,"DDS demands","Known Flow",441836.625000,112683.500000,,0.000000,-45.830002,,,-21.309999,,,-19.290000,,,,,,,,,-77.287255,-86.430002,,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"82110200171986","Nodes","171986",21.000000,30.287966,"Default Known Flow Node","Known Flow",441837.750000,112707.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171980","Nodes","171980",21.000000,29.095219,"Default Known Flow Node","Known Flow",441830.125000,112904.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172006","Nodes","172006",21.000000,29.065823,"Default Known Flow Node","Known Flow",441881.625000,112962.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171987","Nodes","171987",21.000000,30.663052,"Default Known Flow Node","Known Flow",441839.375000,112677.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171984","Nodes","171984",21.000000,30.663052,"Default Known Flow Node","Known Flow",441836.500000,112676.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171992","Nodes","171992",21.000000,30.692796,"Default Known Flow Node","Known Flow",441849.750000,112673.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171990","Nodes","171990",21.000000,30.753118,"Default Known Flow Node","Known Flow",441845.125000,112655.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200171998","Nodes","171998",21.000000,30.783737,"Default Known Flow Node","Known Flow",441862.750000,112653.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172002","Nodes","172002",21.000000,29.636326,"Default Known Flow Node","Known Flow",441872.375000,112753.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001034","Nodes","1034",21.000000,30.671091,"DDS demands","Known Flow",441888.133765,112510.278044,,0.000000,,,,-11.680000,,,,,,,,,,,,-10.444465,-11.680000,,,"",,,,"C4 PROFILE",,,,,,,,,,,,
"82110200001063","Nodes","1063",21.000000,29.739053,"DDS demands","Known Flow",441934.812500,112765.296875,,0.000000,-3.160000,-26.120001,,-6.000000,,,-4.369999,,,,,,,,,-35.455739,-39.650003,,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"82110200001839","Nodes","1839",21.000000,28.561709,"DDS demands","Known Flow",441892.000000,112699.750000,,0.000000,,,,-6.249999,,,,,,,,,,,,-5.588861,-6.249999,,,"",,,,"C4 PROFILE",,,,,,,,,,,,
"82110200171999","Nodes","171999",21.000000,29.473341,"Default Known Flow Node","Known Flow",441864.750000,112742.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200002403","Nodes","2403",21.000000,30.627862,"DDS demands","Known Flow",441889.875000,112501.132812,,0.000000,0.000000,,,,,,-0.199999,,,,,,,,,-0.178843,-0.199999,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200002878","Nodes","2878",21.000000,30.627862,"Default Known Flow Node","Known Flow",441855.875000,112480.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001594","Nodes","1594",21.000000,30.786192,"DDS demands","Known Flow",441999.625000,112827.632812,,0.000000,-71.519996,,,,,,-1.259999,,,,,,,,,-65.081175,-72.779997,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200172040","Nodes","172040",21.000000,30.798503,"Default Known Flow Node","Known Flow",441915.375000,112595.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172054","Nodes","172054",21.000000,29.721300,"Default Known Flow Node","Known Flow",441932.000000,112815.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172044","Nodes","172044",21.000000,29.686393,"Default Known Flow Node","Known Flow",441924.875000,112852.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200293007","Nodes","293007",21.000000,29.728726,"Default Known Flow Node","Known Flow",441931.625000,112813.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172049","Nodes","172049",21.000000,29.747024,"Default Known Flow Node","Known Flow",441928.250000,112796.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172043","Nodes","172043",21.000000,29.747024,"Default Known Flow Node","Known Flow",441918.000000,112793.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172061","Nodes","172061",21.000000,30.782855,"Default Known Flow Node","Known Flow",441939.250000,112643.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200203833","Nodes","203833",21.000000,34.994702,"Default Known Flow Node","Known Flow",441945.625000,112504.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172129","Nodes","172129",21.000000,33.032949,"Default Known Flow Node","Known Flow",441999.375000,112635.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172085","Nodes","172085",21.000000,30.072621,"Default Known Flow Node","Known Flow",441954.750000,112766.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200003661","Nodes","3661",21.000000,30.777188,"Default Known Flow Node","Known Flow",441953.625000,112683.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172120","Nodes","172120",21.000000,30.775896,"Default Known Flow Node","Known Flow",441982.625000,112685.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200002113","Nodes","2113",21.000000,30.101359,"DDS demands","Known Flow",441928.875000,112529.250000,,0.000000,-9.159999,,,,,,-0.529999,,,,,,,,,-8.664971,-9.689999,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200172128","Nodes","172128",21.000000,31.213987,"Default Known Flow Node","Known Flow",441999.125000,112665.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172119","Nodes","172119",21.000000,30.775896,"Default Known Flow Node","Known Flow",441982.375000,112682.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200172118","Nodes","172118",21.000000,30.775896,"Default Known Flow Node","Known Flow",441981.500000,112683.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200248616","Nodes","248616",21.000000,30.777188,"Default Known Flow Node","Known Flow",441964.500000,112673.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200293008","Nodes","293008",21.000000,29.728726,"Default Known Flow Node","Known Flow",441932.125000,112814.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200146935","Nodes","146935",21.000000,32.991009,"Default Known Flow Node","Known Flow",442000.625000,112640.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001061","Nodes","1061",21.000000,31.842231,"DDS demands","Known Flow",442027.125000,112747.500000,,0.000000,-47.730000,,,,,,,,,,,,,,,-42.681020,-47.730000,,,"","C1 PROFILE",,,,,,,,,,,,,,,
"82110200146938","Nodes","146938",21.000000,32.303817,"Default Known Flow Node","Known Flow",442001.000000,112541.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200146939","Nodes","146939",21.000000,30.832495,"Default Known Flow Node","Known Flow",442001.000000,112824.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001058","Nodes","1058",21.000000,32.051740,"DDS demands","Known Flow",442050.125000,112724.632812,,0.000000,-8.329999,,,-4.570000,,,-6.599999,,,,,,,,,-17.437249,-19.500000,,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"82110200146940","Nodes","146940",21.000000,29.892789,"Default Known Flow Node","Known Flow",442001.375000,112968.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200002876","Nodes","2876",21.000000,29.908087,"DDS demands","Known Flow",442012.375000,112970.000000,,0.000000,,-3.810000,-2.980000,,,,-7.639999,,,,,,,,,-12.903563,-14.430000,,,"",,"C2 PROFILE","C3  PROFILE",,,,"D1 PROFILE",,,,,,,,,
"82110200146944","Nodes","146944",21.000000,29.908087,"Default Known Flow Node","Known Flow",442010.500000,112987.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200146953","Nodes","146953",21.000000,29.983231,"Default Known Flow Node","Known Flow",442037.500000,112993.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200146954","Nodes","146954",21.000000,29.983231,"Default Known Flow Node","Known Flow",442040.125000,112973.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200147002","Nodes","147002",21.000000,30.630576,"Default Known Flow Node","Known Flow",442164.250000,112898.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001085","Nodes","1085",21.000000,28.973450,"DDS demands","Known Flow",442173.750000,112896.250000,,0.000000,-22.280000,,,,,,,,,,,,,,,-19.923175,-22.280000,,,"","C1 PROFILE",,,,,,,,,,,,,,,
"82110200001082","Nodes","1082",21.000000,30.905714,"DDS demands","Known Flow",442111.250000,112834.382812,,0.000000,-17.410000,,,,,,,,,,-6.000000,,,,,-20.933641,-23.409999,,,"","C1 PROFILE",,,,,,,,,,"I2 PROFILE",,,,,
"82110200147034","Nodes","147034",21.000000,30.113435,"Default Known Flow Node","Known Flow",442217.875000,112899.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200147035","Nodes","147035",21.000000,30.113435,"Default Known Flow Node","Known Flow",442220.500000,112900.250000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001097","Nodes","1097",21.000000,32.116530,"Default Known Flow Node","Known Flow",442263.375000,112720.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001105","Nodes","1105",21.000000,29.674339,"Default Known Flow Node","Known Flow",442302.875000,112621.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001102","Nodes","1102",21.000000,29.980543,"Default Known Flow Node","Known Flow",442288.125000,112677.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001101","Nodes","1101",21.000000,32.407218,"DDS demands","Known Flow",442274.375000,112730.632812,,0.000000,-1.909999,,,0.000000,,,-3.110000,,,,,,,,,-4.488973,-5.019999,,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"82110200147082","Nodes","147082",21.000000,33.096069,"Default Known Flow Node","Known Flow",442311.625000,112804.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200147084","Nodes","147084",21.000000,33.096069,"Default Known Flow Node","Known Flow",442312.500000,112805.382812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200147096","Nodes","147096",21.000000,28.405411,"Default Known Flow Node","Known Flow",442325.875000,112517.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200000708","Nodes","708,",21.000000,26.766287,"Default Known Flow Node","Known Flow",442359.125687,112699.050547,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200147166","Nodes","147166",21.000000,25.421325,"Default Known Flow Node","Known Flow",442485.500000,112731.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001118","Nodes","1118",21.000000,25.421325,"Default Known Flow Node","Known Flow",442498.125000,112726.500000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001117","Nodes","1117",21.000000,25.377790,"DDS demands","Known Flow",442494.875000,112638.500000,,0.000000,,,,,,,-17.679999,,,,,,,,,-15.809772,-17.679999,,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"82110200147162","Nodes","Group Profile 2, Sense Point, Graham Road, Portswood/Shirley, Site ID 2343",23.500000,26.265775,"Low Point","Known Flow",442459.000000,112634.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200003230","Nodes","3230",21.000000,32.040312,"Default Known Flow Node","Known Flow",442040.500000,112725.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200001852","Nodes","1852",21.000000,31.981857,"Default Known Flow Node","Known Flow",442052.750000,112647.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200146960","Nodes","146960",21.000000,31.981857,"Default Known Flow Node","Known Flow",442049.000000,112637.750000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200146964","Nodes","146964",21.000000,31.981857,"Default Known Flow Node","Known Flow",442061.750000,112664.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200146963","Nodes","146963",21.000000,31.981857,"Default Known Flow Node","Known Flow",442053.250000,112668.882812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200003427","Nodes","3427",21.000000,32.055201,"Default Known Flow Node","Known Flow",442063.250000,112721.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200146965","Nodes","146965",21.000000,32.055201,"Default Known Flow Node","Known Flow",442062.000000,112718.132812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200146970","Nodes","146970",21.000000,31.372529,"Default Known Flow Node","Known Flow",442072.125000,112798.632812,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200146969","Nodes","146969",21.000000,31.372529,"Default Known Flow Node","Known Flow",442064.625000,112806.000000,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,,,,,
"82110200002543","Nodes","2543",21.000000,31.329345,"DDS demands","Known Flow",442081.875000,112792.632812,,0.000000,-17.849999,,,,,,-2.049999,,,,,,,,,-17.794935,-19.899999,,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"82110200001606","Nodes","1606",21.000000,30.799312,"DDS demands","Known Flow",442084.625000,112790.500000,,0.000000,-1.559999,,,-6.249999,,,-1.460000,,,,,,,,,-8.289399,-9.269999,,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"82110200002544","Nodes","2544",21.000000,30.717644,"DDS demands","Known Flow",442062.375000,112747.882812,,0.000000,-5.130000,,,,,,,,,,,,,,,-4.587338,-5.130000,,,"","C1 PROFILE",,,,,,,,,,,,,,,
