"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"82002300000554","Nodes","554","21.000000","27.090858","DDS demands","Known Flow","478328.895880","127817.809823","","0.000000","","","","-9.460000","","","","","","","-8.459301","-9.460000","","","","","","D1 PROFILE","","","","","",""
"82002300000037","Nodes","37","21.000000","36.385356","DDS demands","Known Flow","478329.771314","128326.937129","","0.000000","","","","-3.329999","","","","","","","-2.977745","-3.329999","","","","","","D1 PROFILE","","","","","",""
"82002300000066","Nodes","66","21.000000","33.483207","DDS demands","Known Flow","478336.146316","128303.187122","","0.000000","","","","-2.819999","","","","","","","-2.521694","-2.819999","","","","","","D1 PROFILE","","","","","",""
"820023-1462607","Nodes","-1462607","21.000000","30.474463","Default Known Flow Node","Known Flow","477846.146182","127870.187005","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-151","Nodes","-151","21.000000","30.555369","Default Known Flow Node","Known Flow","477869.521189","127843.186997","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000090","Nodes","90","21.000000","35.455642","Default Known Flow Node","Known Flow","479007.271498","128647.937216","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000125","Nodes","125","21.000000","30.720498","Default Known Flow Node","Known Flow","477916.021201","127588.936928","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001014","Nodes","1014","21.000000","29.076784","Default Known Flow Node","Known Flow","477133.645988","128617.062208","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000590","Nodes","590","21.000000","23.404880","Default Known Flow Node","Known Flow","478448.771346","127647.436944","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000578","Nodes","578","21.000000","22.392245","DDS demands","Known Flow","478514.771364","127683.186954","","0.000000","","","","-9.790000","","","","","","","-8.754393","-9.790000","","","","","","D1 PROFILE","","","","","",""
"820023-4904555","Nodes","-4904555","21.000000","22.391797","Default Known Flow Node","Known Flow","478526.380479","127690.691836","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000096","Nodes","96","21.000000","22.382986","DDS demands","Known Flow","478527.146368","127691.186956","","0.000000","","","","-10.729999","","","","","","","-9.594957","-10.729999","","","","","","D1 PROFILE","","","","","",""
"82002300000579","Nodes","579","21.000000","22.041326","DDS demands","Known Flow","478460.771350","127777.311979","","0.000000","","","","-4.060000","","","","","","","-3.630524","-4.060000","","","","","","D1 PROFILE","","","","","",""
"82002300000412","Nodes","412","21.000000","28.113581","DDS demands","Known Flow","478014.771228","127680.811953","","0.000000","","","","-1.799999","","","","","","","-1.609592","-1.799999","","","","","","D1 PROFILE","","","","","",""
"82002300000097","Nodes","97","21.000000","22.388067","DDS demands","Known Flow","478594.396386","127662.061948","","0.000000","","","","-4.800000","","","","","","","-4.292246","-4.800000","","","","","","D1 PROFILE","","","","","",""
"82002300000458","Nodes","458","21.000000","38.016878","DDS demands","Known Flow","477622.771122","127659.811947","","0.000000","","","","-9.279999","","","","","","","-8.298341","-9.279999","","","","","","D1 PROFILE","","","","","",""
"82002300000457","Nodes","457","21.000000","38.301266","Default Known Flow Node","Known Flow","477593.771114","127712.936962","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001002","Nodes","1002","21.000000","27.717744","DDS demands","Known Flow","477465.521079","127266.436840","","0.000000","","","","-4.719999","","","","","","","-4.220708","-4.719999","","","","","","D1 PROFILE","","","","","",""
"820023-1462582","Nodes","-1462582","21.000000","44.261388","Default Known Flow Node","Known Flow","478143.521263","128839.187268","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000079","Nodes","79","21.000000","39.640748","DDS demands","Known Flow","478031.396233","128987.812309","","0.000000","","","","-15.229999","","","","","","","-13.618938","-15.229999","","","","","","D1 PROFILE","","","","","",""
"82002300000138","Nodes","138","21.000000","27.287609","DDS demands","Known Flow","477391.771059","127141.686806","","0.000000","","","","-2.669999","","","","","","","-2.387561","-2.669999","","","","","","D1 PROFILE","","","","","",""
"82002300000340","Nodes","340","21.000000","31.020793","DDS demands","Known Flow","478012.271228","128046.562053","","0.000000","","","","-4.819999","","","","","","","-4.310130","-4.819999","","","","","","D1 PROFILE","","","","","",""
"82002300000569","Nodes","569","21.000000","20.195997","DDS demands","Known Flow","478653.021402","127614.311935","","0.000000","","","","-8.960000","","","","","","","-8.012192","-8.960000","","","","","","D1 PROFILE","","","","","",""
"82002300000556","Nodes","556","21.000000","23.679103","DDS demands","Known Flow","478412.396336","127588.811928","","0.000000","","","","-5.039999","","","","","","","-4.506857","-5.039999","","","","","","D1 PROFILE","","","","","",""
"820023-1462621","Nodes","-1462621","21.000000","30.750457","Default Known Flow Node","Known Flow","477902.646198","127625.936938","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-43108","Nodes","-43108","21.000000","27.132766","Default Known Flow Node","Known Flow","478379.771328","127842.061997","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000591","Nodes","591","21.000000","23.415680","Default Known Flow Node","Known Flow","478446.896346","127649.936945","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000018","Nodes","18","21.000000","46.291277","DDS demands","Known Flow","478220.771284","128988.937309","","0.000000","","","","-6.280000","","","","","","","-5.615688","-6.280000","","","","","","D1 PROFILE","","","","","",""
"82002300001045","Nodes","1045, ""A547"", ""WHISTLE STOP PH,STATION ROAD,LISS"", 4.77","32.000000","31.961792","CSEP DDS Matched","Known Flow","477833.396179","127621.811937","","0.000000","","","","","-9.039999","","","","","","-8.083729","-9.039999","","","","","","","DC PROFILE","","","","",""
"820023-230","Nodes","-230","21.000000","45.890251","Default Known Flow Node","Known Flow","478219.146284","128923.187291","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000357","Nodes","357","21.000000","26.731569","DDS demands","Known Flow","478081.896246","127829.811994","","0.000000","","","","-1.290000","","","","","","","-1.153541","-1.290000","","","","","","D1 PROFILE","","","","","",""
"82002300000304","Nodes","304","21.000000","41.118221","DDS demands","Known Flow","477601.741459","127819.797249","","0.000000","-6.449999","","","-17.299999","","","","-11.230000","","","-31.279741","-34.979998","","","C1 PROFILE","","","D1 PROFILE","","","","I2 PROFILE","",""
"82002300000312","Nodes","312","21.000000","33.302812","DDS demands","Known Flow","477808.771172","127719.311964","","0.000000","","","","-10.399999","","","","","","","-9.299865","-10.399999","","","","","","D1 PROFILE","","","","","",""
"82002300000303","Nodes","303","21.000000","43.743862","DDS demands","Known Flow","477684.771138","128082.812063","","0.000000","-6.000000","","","-34.650001","","","","","","","-36.349960","-40.650000","","","C1 PROFILE","","","D1 PROFILE","","","","","",""
"82002300000449","Nodes","449","21.000000","33.283583","DDS demands","Known Flow","477784.205512","127625.447588","","0.000000","","","-4.159999","","","","","","","","-3.719946","-4.159999","","","","","C4 PROFILE","","","","","","",""
"82002300000551","Nodes","551","21.000000","27.376638","DDS demands","Known Flow","478312.146309","127900.187013","","0.000000","","","","-7.880000","","","","","","","-7.046437","-7.880000","","","","","","D1 PROFILE","","","","","",""
"820023-43094","Nodes","-43094","21.000000","27.517778","Default Known Flow Node","Known Flow","478329.519538","127909.811450","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-4904553","Nodes","-4904553","21.000000","28.013639","Default Known Flow Node","Known Flow","478373.272276","127965.920081","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000297","Nodes","129","21.000000","30.908243","Default Known Flow Node","Known Flow","477977.146218","127480.561899","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000003","Nodes","","21.000000","49.925315","Default Known Flow Node","Known Flow","478145.142105","129248.229390","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300002000","Nodes","17","21.000000","47.673967","Default Known Flow Node","Known Flow","478207.021281","129146.312352","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000231","Nodes","","21.000000","33.315164","Default Known Flow Node","Known Flow","477794.911168","127670.191950","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000234","Nodes","","21.000000","33.316366","Default Known Flow Node","Known Flow","477793.825168","127666.831949","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000001","Nodes","","21.000000","23.393336","Default Known Flow Node","Known Flow","478337.271316","127242.061834","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-00878","Nodes","","21.000000","46.237055","Default Known Flow Node","Known Flow","478184.588241","128893.570525","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300000004","Nodes","","21.000000","36.929315","Default Known Flow Node","Known Flow","478313.597300","128370.296050","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300001717","Nodes","","21.000000","49.495981","Default Known Flow Node","Known Flow","478138.009617","129243.533836","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008166","Nodes","","21.000000","30.764134","Default Known Flow Node","Known Flow","477931.396206","127593.186929","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008243","Nodes","","21.000000","35.245404","Default Known Flow Node","Known Flow","477725.004408","127660.295397","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008150","Nodes","","21.000000","34.822263","Default Known Flow Node","Known Flow","477745.986155","127648.200944","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008269","Nodes","","21.000000","43.749172","Default Known Flow Node","Known Flow","477682.898233","128080.578983","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008310","Nodes","","21.000000","45.920604","Default Known Flow Node","Known Flow","478219.286805","128934.819309","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008297","Nodes","","21.000000","47.591816","Default Known Flow Node","Known Flow","478274.436299","129190.676364","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008151","Nodes","","21.000000","34.822263","Default Known Flow Node","Known Flow","477748.565156","127650.472945","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008165","Nodes","","21.000000","30.764134","Default Known Flow Node","Known Flow","477928.896205","127601.811932","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008219","Nodes","","21.000000","34.822263","Default Known Flow Node","Known Flow","477755.879158","127663.025948","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008232","Nodes","","21.000000","33.315164","Default Known Flow Node","Known Flow","477797.478169","127670.509950","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008244","Nodes","","21.000000","35.288653","Default Known Flow Node","Known Flow","477726.748150","127662.790948","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008246","Nodes","","21.000000","33.315164","Default Known Flow Node","Known Flow","477808.637172","127670.917950","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008270","Nodes","","21.000000","43.706539","Default Known Flow Node","Known Flow","477732.782151","128053.867055","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"82002300008298","Nodes","","21.000000","47.676729","Default Known Flow Node","Known Flow","478277.297300","129202.100367","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-000002","Nodes","","0.000000","20.481437","Default Known Flow Node","Known Flow","478680.066031","127639.414631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"820023-000001","Nodes","","0.000000","20.268225","Default Known Flow Node","Known Flow","478637.624278","127605.219668","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
