"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"82013300003170","Nodes","3170","21.000000","38.452499","Default Known Flow Node","Known Flow","422327.135075","148389.739588","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003171","Nodes","3171","21.000000","35.830700","Default Known Flow Node","Known Flow","422539.412133","148159.440526","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003172","Nodes","3172","21.000000","36.005572","Default Known Flow Node","Known Flow","422521.089128","148188.821534","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003173","Nodes","3173","21.000000","21.970982","Default Known Flow Node","Known Flow","422593.298147","148046.224495","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003174","Nodes","3174","21.000000","21.970982","Default Known Flow Node","Known Flow","422596.906148","148043.420494","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003175","Nodes","3175","21.000000","21.636679","DDS demands","Known Flow","422722.246182","148078.981504","","0.000000","-106.110003","","","","","","","","","","","","","-94.885468","-106.110003","","","C1 PROFILE","","","","","","","","","","","",""
"82013300003176","Nodes","3176","21.000000","21.591944","Default Known Flow Node","Known Flow","422725.606183","148081.285504","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003177","Nodes","3177","21.000000","37.162008","Default Known Flow Node","Known Flow","422818.272209","148378.837585","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003178","Nodes","3178","21.000000","37.162008","Default Known Flow Node","Known Flow","422818.687209","148381.085586","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003179","Nodes","3179","21.000000","37.588950","Default Known Flow Node","Known Flow","422417.875100","147919.351460","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003180","Nodes","3180","21.000000","37.588950","Default Known Flow Node","Known Flow","422419.006100","147922.798461","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003181","Nodes","3181","21.000000","23.422485","Default Known Flow Node","Known Flow","422692.387174","148025.130489","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003260","Nodes","3260","21.000000","23.140236","Default Known Flow Node","Known Flow","422696.295175","148031.406491","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003182","Nodes","3182","21.000000","37.268048","Default Known Flow Node","Known Flow","422881.668226","148336.242574","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003183","Nodes","3183","21.000000","37.268048","Default Known Flow Node","Known Flow","422878.845225","148330.552572","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003184","Nodes","3184","21.000000","36.918638","Default Known Flow Node","Known Flow","422367.213086","148067.418500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003186","Nodes","3186","21.000000","25.769350","Default Known Flow Node","Known Flow","422788.737201","148080.193504","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003299","Nodes","3299","21.000000","25.386443","DDS demands","Known Flow","422809.909206","148095.073508","","0.000000","-112.999996","","","","","","","","","","","","","-101.046621","-112.999996","","","C1 PROFILE","","","","","","","","","","","",""
"82013300003191","Nodes","3191","21.000000","39.613998","Default Known Flow Node","Known Flow","422624.953156","148223.522543","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003192","Nodes","3192","21.000000","38.303670","Default Known Flow Node","Known Flow","422525.434129","147845.408440","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003193","Nodes","3193","21.000000","36.820406","Default Known Flow Node","Known Flow","422365.141085","148045.833495","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003295","Nodes","3295","21.000000","36.469360","Default Known Flow Node","Known Flow","422381.400964","147988.330373","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003196","Nodes","3196","21.000000","37.208130","Default Known Flow Node","Known Flow","422774.558197","148208.054539","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003197","Nodes","3197","21.000000","37.321345","Default Known Flow Node","Known Flow","422374.566507","148102.049351","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003060","Nodes","3060","21.000000","37.334496","Default Known Flow Node","Known Flow","422377.786089","148097.130509","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003198","Nodes","3198","21.000000","37.367262","Default Known Flow Node","Known Flow","422380.347089","148105.356511","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003199","Nodes","3199","21.000000","25.552279","Default Known Flow Node","Known Flow","422816.700208","148188.169533","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003203","Nodes","3203","21.000000","36.422704","Default Known Flow Node","Known Flow","422390.904104","147961.491220","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003309","Nodes","3309","21.000000","37.506047","Default Known Flow Node","Known Flow","422406.264970","147920.207412","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003204","Nodes","3204","21.000000","36.422704","Default Known Flow Node","Known Flow","422377.801089","147962.583472","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003205","Nodes","3205","21.000000","36.459399","Default Known Flow Node","Known Flow","422486.293118","147989.120479","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003207","Nodes","3207","21.000000","24.235318","Default Known Flow Node","Known Flow","422740.419187","148030.910491","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003208","Nodes","3208","21.000000","24.235318","Default Known Flow Node","Known Flow","422744.296188","148033.915491","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003209","Nodes","3209","21.000000","36.459399","Default Known Flow Node","Known Flow","422486.418118","147978.882476","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003210","Nodes","3210","21.000000","36.459399","Default Known Flow Node","Known Flow","422469.400114","147973.057475","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003305","Nodes","3305","21.000000","21.636679","Default Known Flow Node","Known Flow","422696.416175","148118.017514","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003213","Nodes","3213","21.000000","37.139734","Default Known Flow Node","Known Flow","422370.310087","148082.462505","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003214","Nodes","3214","21.000000","37.139734","Default Known Flow Node","Known Flow","422354.726082","148087.819506","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003216","Nodes","3216","21.000000","36.459399","Default Known Flow Node","Known Flow","422519.209127","147937.981465","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003257","Nodes","3257","21.000000","36.459399","Default Known Flow Node","Known Flow","422520.814144","147938.092230","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003206","Nodes","3206","21.000000","36.501300","Default Known Flow Node","Known Flow","422567.795140","148040.540493","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003218","Nodes","3218","21.000000","36.501300","Default Known Flow Node","Known Flow","422564.943140","148039.189493","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003223","Nodes","3223","21.000000","37.588950","Default Known Flow Node","Known Flow","422462.001112","147921.136461","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003224","Nodes","3224","21.000000","37.588950","Default Known Flow Node","Known Flow","422465.940113","147925.979462","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003225","Nodes","3225","21.000000","29.154369","Default Known Flow Node","Known Flow","422783.646199","148055.354497","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003226","Nodes","3226","21.000000","29.154369","Default Known Flow Node","Known Flow","422798.514203","148064.945500","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003227","Nodes","3227","21.000000","36.717054","Default Known Flow Node","Known Flow","422427.183102","148105.475511","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003229","Nodes","3229","21.000000","35.975708","Default Known Flow Node","Known Flow","422497.743121","148136.911519","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003233","Nodes","3233","21.000000","36.466796","Default Known Flow Node","Known Flow","422477.649116","147991.721480","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003236","Nodes","3236","21.000000","36.457664","Default Known Flow Node","Known Flow","422585.108145","147995.762481","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003237","Nodes","3237","21.000000","36.457664","Default Known Flow Node","Known Flow","422576.457143","147992.070480","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003238","Nodes","3238","21.000000","36.353408","Default Known Flow Node","Known Flow","422405.026096","147969.590474","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003267","Nodes","3267","21.000000","36.353408","Default Known Flow Node","Known Flow","422411.954341","147972.725026","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003240","Nodes","3240","21.000000","36.468025","Default Known Flow Node","Known Flow","422439.878106","148009.797485","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003241","Nodes","3241","21.000000","36.468025","Default Known Flow Node","Known Flow","422448.339108","147996.413481","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003242","Nodes","3242","21.000000","21.926272","DDS demands","Known Flow","422600.150149","147995.125481","","0.000000","-6.000000","","","","","","","","","","","","","-5.365307","-6.000000","","","C1 PROFILE","","","","","","","","","","","",""
"82013300003243","Nodes","3243","21.000000","21.926272","Default Known Flow Node","Known Flow","422600.988149","147999.033482","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003245","Nodes","3245","21.000000","35.706496","Default Known Flow Node","Known Flow","422577.192143","148168.456528","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003301","Nodes","3301","21.000000","21.952748","DDS demands","Known Flow","422651.169163","147996.788481","","0.000000","-66.780000","","","","","","","","","","","","","-59.715870","-66.780000","","","C1 PROFILE","","","","","","","","","","","",""
"82013300003246","Nodes","3246","21.000000","36.717054","Default Known Flow Node","Known Flow","422426.311102","148079.725504","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003228","Nodes","3228","21.000000","36.629783","Default Known Flow Node","Known Flow","422432.174104","148059.766498","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003247","Nodes","3247","21.000000","36.717054","Default Known Flow Node","Known Flow","422437.822105","148082.204505","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003248","Nodes","3248","21.000000","25.507826","Default Known Flow Node","Known Flow","422769.084195","148169.435528","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003249","Nodes","3249","21.000000","25.507826","Default Known Flow Node","Known Flow","422766.147194","148174.117530","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003217","Nodes","3217","21.000000","36.459399","Default Known Flow Node","Known Flow","422546.203135","147940.976466","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003250","Nodes","3250","21.000000","36.459399","Default Known Flow Node","Known Flow","422560.467138","147948.272468","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003251","Nodes","3251","21.000000","37.454525","Default Known Flow Node","Known Flow","422815.578208","148375.888584","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003319","Nodes","3319","21.000000","37.672843","Default Known Flow Node","Known Flow","422762.987181","148441.228595","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003255","Nodes","3255","21.000000","23.934646","DDS demands","Known Flow","422698.349176","148019.500487","","0.000000","-61.480001","","","","","","","","","","","","","-54.976517","-61.480001","","","C1 PROFILE","","","","","","","","","","","",""
"82013300003256","Nodes","3256","21.000000","36.459399","Default Known Flow Node","Known Flow","422511.813125","147934.506464","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003258","Nodes","3258","21.000000","25.555368","Default Known Flow Node","Known Flow","422817.798208","148179.233531","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003187","Nodes","3187","21.000000","25.555368","Default Known Flow Node","Known Flow","422819.938209","148181.513532","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003259","Nodes","3259","21.000000","23.140236","Default Known Flow Node","Known Flow","422682.016172","148030.340490","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003134","Nodes","3134","21.000000","38.452499","Default Known Flow Node","Known Flow","422327.627075","148397.608590","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003265","Nodes","3265","21.000000","38.408872","Default Known Flow Node","Known Flow","422305.924069","148389.928588","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003167","Nodes","3167","21.000000","25.836349","Default Known Flow Node","Known Flow","422790.107201","148078.023503","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003268","Nodes","3268","21.000000","25.619707","Default Known Flow Node","Known Flow","422769.935195","148093.145507","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003270","Nodes","3270","21.000000","25.500733","Default Known Flow Node","Known Flow","422850.719217","148193.230535","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003271","Nodes","3271","21.000000","36.629783","Default Known Flow Node","Known Flow","422445.554107","148049.993496","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003272","Nodes","3272","21.000000","36.501300","Default Known Flow Node","Known Flow","422516.062313","148030.503635","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003273","Nodes","3273","21.000000","36.501300","Default Known Flow Node","Known Flow","422517.119127","148027.388490","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003275","Nodes","3275","21.000000","37.719462","Default Known Flow Node","Known Flow","422312.781071","148134.861519","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003276","Nodes","3276","21.000000","37.355299","Default Known Flow Node","Known Flow","422846.362216","148354.180579","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003278","Nodes","3278","21.000000","37.064907","Default Known Flow Node","Known Flow","422806.019205","148329.147572","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003302","Nodes","3302","21.000000","37.323601","Default Known Flow Node","Known Flow","422841.958133","148351.447826","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003280","Nodes","3280","21.000000","39.238731","Default Known Flow Node","Known Flow","422431.039717","147857.183000","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003194","Nodes","3194","21.000000","39.926932","Default Known Flow Node","Known Flow","422439.557106","147830.460436","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003282","Nodes","3282","21.000000","25.808009","DDS demands","Known Flow","422773.296196","148104.529511","","0.000000","-31.999999","","","","","","","","","","","","","-28.614972","-31.999999","","","C1 PROFILE","","","","","","","","","","","",""
"82013300003283","Nodes","3283","21.000000","37.295336","Default Known Flow Node","Known Flow","422679.271171","148254.721551","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003286","Nodes","3286","21.000000","38.260166","Default Known Flow Node","Known Flow","422472.888115","147895.388454","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003287","Nodes","3287","21.000000","23.934646","Default Known Flow Node","Known Flow","422698.193176","148007.538484","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003288","Nodes","3288","21.000000","23.934646","Default Known Flow Node","Known Flow","422692.909174","148014.065486","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003290","Nodes","3290","21.000000","37.952176","Default Known Flow Node","Known Flow","422370.474087","147911.992458","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003293","Nodes","3293","21.000000","37.588950","Default Known Flow Node","Known Flow","422407.441097","147917.046460","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003294","Nodes","3294","21.000000","21.636679","Default Known Flow Node","Known Flow","422682.707172","148098.513509","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003296","Nodes","3296","21.000000","36.459399","Default Known Flow Node","Known Flow","422512.271575","147946.470835","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003297","Nodes","3297","21.000000","36.459399","Default Known Flow Node","Known Flow","422514.382126","147948.292468","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003289","Nodes","3289","21.000000","37.535673","Default Known Flow Node","Known Flow","422668.391168","148240.523548","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003300","Nodes","3300","21.000000","21.952748","Default Known Flow Node","Known Flow","422647.540162","148003.976483","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003304","Nodes","3304","21.000000","37.056885","Default Known Flow Node","Known Flow","422712.101180","148253.744551","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003306","Nodes","3306","21.000000","21.681416","Default Known Flow Node","Known Flow","422709.260179","148126.756517","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003307","Nodes","3307","21.000000","23.323124","DDS demands","Known Flow","422753.979191","147987.176479","","0.000000","-13.439999","","","","","-5.160000","","","","","","","","-16.632453","-18.600000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"82013300003308","Nodes","3308","21.000000","23.593517","Default Known Flow Node","Known Flow","422765.852194","147998.210482","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003310","Nodes","3310","21.000000","37.506047","Default Known Flow Node","Known Flow","422371.127087","147914.120459","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003313","Nodes","3313","21.000000","37.454463","Default Known Flow Node","Known Flow","422388.993092","148134.170519","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003252","Nodes","3252","21.000000","37.672843","Default Known Flow Node","Known Flow","422761.959193","148442.977603","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003316","Nodes","3316","21.000000","37.672843","Default Known Flow Node","Known Flow","422757.853914","148449.642665","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003314","Nodes","3314","21.000000","37.847595","Default Known Flow Node","Known Flow","422713.573180","148518.210623","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003315","Nodes","3315","21.000000","37.672843","Default Known Flow Node","Known Flow","422736.551186","148436.567601","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003317","Nodes","3317","21.000000","37.847595","Default Known Flow Node","Known Flow","422734.668186","148564.479636","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003318","Nodes","3318","21.000000","37.760209","Default Known Flow Node","Known Flow","422804.564205","148572.003638","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003321","Nodes","3321","21.000000","37.672843","Default Known Flow Node","Known Flow","422768.799292","148448.162244","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003320","Nodes","3320","21.000000","37.585498","Default Known Flow Node","Known Flow","422776.376197","148438.951602","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003322","Nodes","3322","21.000000","37.760209","Default Known Flow Node","Known Flow","422812.398207","148568.566637","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003323","Nodes","3323","21.000000","37.760209","Default Known Flow Node","Known Flow","422813.707207","148571.552638","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003324","Nodes","3324","21.000000","38.267715","Default Known Flow Node","Known Flow","422899.344231","148473.408611","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003336","Nodes","3336","21.000000","30.763853","Default Known Flow Node","Known Flow","423259.133329","148313.064567","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003371","Nodes","3371","21.000000","30.763853","Default Known Flow Node","Known Flow","423274.777241","148313.139645","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003359","Nodes","3359","21.000000","33.674854","Default Known Flow Node","Known Flow","423303.953341","148232.229545","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003339","Nodes","3339","21.000000","33.515373","Default Known Flow Node","Known Flow","423311.225343","148237.811547","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003277","Nodes","3277","21.000000","37.268048","Default Known Flow Node","Known Flow","422908.924233","148342.272575","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003354","Nodes","3354","21.000000","37.224433","Default Known Flow Node","Known Flow","422918.615236","148323.538570","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003366","Nodes","3366","21.000000","39.981178","DDS demands","Known Flow","423272.025332","148165.098527","","0.000000","","","","","","-4.650000","","","","","","","","-4.158113","-4.650000","","","","","","","","D1 PROFILE","","","","","","",""
"82013300003370","Nodes","3370","21.000000","30.719810","DDS demands","Known Flow","423258.917329","148231.166545","","0.000000","","","","","","-8.529999","","","","","","","","-7.627678","-8.529999","","","","","","","","D1 PROFILE","","","","","","",""
"82013300003337","Nodes","3337","21.000000","30.719810","Default Known Flow Node","Known Flow","423280.595334","148313.167567","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003372","Nodes","3372","21.000000","36.372407","Default Known Flow Node","Known Flow","422970.309250","148587.141642","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003373","Nodes","3373","21.000000","36.372407","Default Known Flow Node","Known Flow","422968.269249","148587.523642","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003389","Nodes","3389","21.000000","43.516166","Default Known Flow Node","Known Flow","423199.939935","148563.468932","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003376","Nodes","3376","21.000000","50.023057","Default Known Flow Node","Known Flow","422960.628247","148486.972615","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003377","Nodes","3377","21.000000","49.937656","Default Known Flow Node","Known Flow","422978.970252","148499.800618","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003380","Nodes","3380","21.000000","28.663901","Default Known Flow Node","Known Flow","423132.735294","148804.521701","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003381","Nodes","3381","21.000000","28.663901","Default Known Flow Node","Known Flow","423135.160295","148816.173704","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003382","Nodes","3382","21.000000","27.634613","Default Known Flow Node","Known Flow","423075.468279","148809.026702","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003438","Nodes","3438","21.000000","27.634613","Default Known Flow Node","Known Flow","423079.888533","148824.930621","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"82013300003384","Nodes","3384","21.000000","30.135068","Default Known Flow Node","Known Flow","423144.132297","148760.218689","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
