"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"82006500002273","Nodes","2273",21.000000,36.579728,"Default Known Flow Node","Known Flow",441695.886505,107129.303366,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002278","Nodes","2278",21.000000,37.055520,"Default Known Flow Node","Known Flow",441376.428258,106992.620324,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002279","Nodes","2279",21.000000,37.053194,"DDS demands","Known Flow",441375.599258,106992.062324,,0.000000,,-44.029999,,,,,,,,,,-39.372415,-44.029999,,"",,"C2 PROFILE",,,,,,,,,
"82006500002267","Nodes","2267",21.000000,36.790603,"Default Known Flow Node","Known Flow",441641.746331,107041.404337,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002280","Nodes","2280",21.000000,36.790603,"Default Known Flow Node","Known Flow",441638.391330,107054.033340,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002299","Nodes","2299",21.000000,38.229895,"Default Known Flow Node","Known Flow",441538.833303,106715.943248,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002210","Nodes","2210",21.000000,36.382093,"Default Known Flow Node","Known Flow",441670.997339,107273.448400,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002310","Nodes","2310",21.000000,36.675835,"Default Known Flow Node","Known Flow",441411.886268,107515.931466,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002349","Nodes","2349",21.000000,33.520460,"Default Known Flow Node","Known Flow",441534.109797,107266.867035,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002317","Nodes","2317",21.000000,36.406997,"Default Known Flow Node","Known Flow",441855.031389,107376.702428,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002313","Nodes","2313",21.000000,33.826623,"Default Known Flow Node","Known Flow",441596.703318,107360.590424,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002321","Nodes","2321",21.000000,32.096278,"Default Known Flow Node","Known Flow",441890.451398,107152.549367,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002322","Nodes","2322",21.000000,36.400940,"DDS demands","Known Flow",441881.451396,107347.711420,,0.000000,,,,,,,-2.259999,,,,,-2.020932,-2.259999,,"",,,,,,,"D1 PROFILE",,,,
"82006500002323","Nodes","2323",21.000000,36.453127,"Default Known Flow Node","Known Flow",441839.850385,107393.772433,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002328","Nodes","2328",21.000000,36.668076,"Default Known Flow Node","Known Flow",441667.360338,107415.291439,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002338","Nodes","2338",21.000000,33.515587,"Default Known Flow Node","Known Flow",441534.373517,107269.749655,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002339","Nodes","2339",21.000000,33.386473,"Default Known Flow Node","Known Flow",441587.708316,107277.657401,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002341","Nodes","2341",21.000000,33.881451,"Default Known Flow Node","Known Flow",441491.421290,107199.679380,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002365","Nodes","2365",21.000000,36.020691,"Default Known Flow Node","Known Flow",441896.362400,107437.708445,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002369","Nodes","2369",21.000000,33.813612,"Default Known Flow Node","Known Flow",441627.087327,107371.173427,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002416","Nodes","2416",21.000000,40.556596,"Default Known Flow Node","Known Flow",441765.886208,108188.557071,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002408","Nodes","2408",21.000000,38.370229,"Default Known Flow Node","Known Flow",441886.630397,108315.839684,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002412","Nodes","2412",21.000000,40.957035,"Default Known Flow Node","Known Flow",441735.021356,108179.396647,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002413","Nodes","2413",21.000000,40.578146,"Default Known Flow Node","Known Flow",441682.186342,108272.578672,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002426","Nodes","2426",21.000000,40.565682,"DDS demands","Known Flow",441685.121342,108275.468673,,0.000000,,-61.110000,,,,,,,,,,-54.645657,-61.110000,,"",,"C2 PROFILE",,,,,,,,,
"82006500002429","Nodes","2429",21.000000,30.658263,"Default Known Flow Node","Known Flow",442328.791518,105496.769917,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002494","Nodes","2494",21.000000,33.201615,"Default Known Flow Node","Known Flow",442513.241650,105414.869886,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002438","Nodes","2438",21.000000,32.216182,"Default Known Flow Node","Known Flow",442412.953541,105439.101901,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002439","Nodes","2439",21.000000,31.370423,"Default Known Flow Node","Known Flow",442370.875529,105370.754882,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002440","Nodes","2440",21.000000,31.811269,"Default Known Flow Node","Known Flow",442363.912527,105361.608880,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002441","Nodes","2441",21.000000,29.517310,"Default Known Flow Node","Known Flow",442566.553582,105705.853974,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002451","Nodes","2451",21.000000,29.671350,"Default Known Flow Node","Known Flow",442476.411558,105776.737993,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002536","Nodes","2536",21.000000,29.711932,"Default Known Flow Node","Known Flow",442480.775842,105761.944072,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002453","Nodes","2453",21.000000,26.797809,"DDS demands","Known Flow",442031.901437,105622.937951,,0.000000,,,,,,,-1.469999,,,,,-1.314500,-1.469999,,"",,,,,,,"D1 PROFILE",,,,
"82006500002454","Nodes","2454",21.000000,26.617343,"DDS demands","Known Flow",442101.313456,105652.426959,,0.000000,,-6.000000,,,,,,,,,,-5.365307,-6.000000,,"",,"C2 PROFILE",,,,,,,,,
"82006500002458","Nodes","2458",21.000000,29.481885,"DDS demands","Known Flow",442489.089561,105686.909968,,0.000000,,,,,,,-1.590000,,,,,-1.421806,-1.590000,,"",,,,,,,"D1 PROFILE",,,,
"82006500003109","Nodes","3109",21.000000,29.534736,"Default Known Flow Node","Known Flow",442517.626569,105697.338971,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002497","Nodes","2497",21.000000,30.758387,"Default Known Flow Node","Known Flow",442314.615369,105500.890196,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002467","Nodes","2467",21.000000,29.744044,"Default Known Flow Node","Known Flow",442452.725551,105658.347961,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002468","Nodes","2468",21.000000,33.201615,"Default Known Flow Node","Known Flow",442495.209563,105402.549891,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002495","Nodes","2495",21.000000,33.201615,"Default Known Flow Node","Known Flow",442494.274306,105414.992875,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002471","Nodes","2471",21.000000,29.737409,"Default Known Flow Node","Known Flow",442252.260177,105456.541183,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002472","Nodes","2472",21.000000,29.794892,"Default Known Flow Node","Known Flow",442452.485551,105773.197992,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002478","Nodes","2478",21.000000,26.372016,"Default Known Flow Node","Known Flow",442185.837479,105654.741960,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002479","Nodes","2479",21.000000,31.122425,"Default Known Flow Node","Known Flow",442319.358515,105579.800939,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002481","Nodes","2481",21.000000,30.505380,"Default Known Flow Node","Known Flow",442346.363522,105706.768974,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002482","Nodes","2482",21.000000,30.440625,"DDS demands","Known Flow",442354.281525,105693.783970,,0.000000,,,,,,,-0.649999,,,,,-0.581241,-0.649999,,"",,,,,,,"D1 PROFILE",,,,
"82006500002483","Nodes","2483",21.000000,29.872212,"Default Known Flow Node","Known Flow",442429.694545,105768.250991,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002485","Nodes","2485",21.000000,30.234311,"DDS demands","Known Flow",442378.135531,105734.006981,,0.000000,,,,,,,-2.309999,,,,,-2.065643,-2.309999,,"",,,,,,,"D1 PROFILE",,,,
"82006500002486","Nodes","2486",21.000000,30.234311,"Default Known Flow Node","Known Flow",442387.837534,105719.987977,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002487","Nodes","2487",21.000000,31.897176,"Default Known Flow Node","Known Flow",442246.285495,105772.989992,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002490","Nodes","2490",21.000000,30.234311,"Default Known Flow Node","Known Flow",442376.292531,105714.014976,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002549","Nodes","2549",21.000000,32.753176,"Default Known Flow Node","Known Flow",442465.455505,105432.449993,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002469","Nodes","2469",21.000000,33.201615,"Default Known Flow Node","Known Flow",442493.737563,105422.133896,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002498","Nodes","2498",21.000000,30.658263,"Default Known Flow Node","Known Flow",442318.362515,105493.536916,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002500","Nodes","2500",21.000000,32.004420,"Default Known Flow Node","Known Flow",442401.263537,105332.241872,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002505","Nodes","2505",21.000000,31.491697,"Default Known Flow Node","Known Flow",442185.483479,105873.404019,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002506","Nodes","2506",21.000000,31.491697,"Default Known Flow Node","Known Flow",442193.117481,105881.857021,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002510","Nodes","2510",21.000000,30.383362,"DDS demands","Known Flow",442332.457519,105682.670967,,0.000000,,,,,,,-1.860000,,,,,-1.663245,-1.860000,,"",,,,,,,"D1 PROFILE",,,,
"82006500002516","Nodes","2516",21.000000,29.545590,"DDS demands","Known Flow",442478.756558,105671.348964,,0.000000,,,,,,,-3.309999,,,,,-2.959861,-3.309999,,"",,,,,,,"D1 PROFILE",,,,
"82006500002524","Nodes","2524",21.000000,29.895043,"Default Known Flow Node","Known Flow",442236.011492,105461.180907,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002527","Nodes","2527",21.000000,30.926985,"DDS demands","Known Flow",442309.011512,105635.180954,,0.000000,,,,,,,-1.190000,,,,,-1.064119,-1.190000,,"",,,,,,,"D1 PROFILE",,,,
"82006500002533","Nodes","2533",21.000000,30.006986,"Default Known Flow Node","Known Flow",442371.587529,105619.657950,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002517","Nodes","2517",21.000000,29.676034,"DDS demands","Known Flow",442348.887523,105610.482948,,0.000000,,,,,,,-4.969999,,,,,-4.444263,-4.969999,,"",,,,,,,"D1 PROFILE",,,,
"82006500002534","Nodes","2534",21.000000,30.313912,"DDS demands","Known Flow",442376.487683,105610.498607,,0.000000,,,,,,,-1.529999,,,,,-1.368153,-1.529999,,"",,,,,,,"D1 PROFILE",,,,
"82006500002452","Nodes","2452",21.000000,29.711932,"Default Known Flow Node","Known Flow",442491.301562,105765.737990,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002535","Nodes","2535",21.000000,29.703548,"DDS demands","Known Flow",442442.106548,105748.620985,,0.000000,,,,,,,-0.519999,,,,,-0.464993,-0.519999,,"",,,,,,,"D1 PROFILE",,,,
"82006500002538","Nodes","2538",21.000000,32.765324,"Default Known Flow Node","Known Flow",442532.983573,105524.174924,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002541","Nodes","2541",21.000000,33.918791,"Default Known Flow Node","Known Flow",442513.915568,105445.139903,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002558","Nodes","2558",21.000000,29.586458,"Default Known Flow Node","Known Flow",442519.942570,105768.971991,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002545","Nodes","2545",21.000000,32.681649,"Default Known Flow Node","Known Flow",442439.755548,105351.791877,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002554","Nodes","2554",21.000000,32.724839,"Default Known Flow Node","Known Flow",442479.650547,105378.404899,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002550","Nodes","2550",21.000000,31.806073,"Default Known Flow Node","Known Flow",442395.871536,105352.544877,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002436","Nodes","2436",21.000000,32.396320,"Default Known Flow Node","Known Flow",442452.139551,105339.897874,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002546","Nodes","2546",21.000000,32.724839,"Default Known Flow Node","Known Flow",442484.239560,105381.899885,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002555","Nodes","2555",21.000000,30.789271,"Default Known Flow Node","Known Flow",442355.629525,105397.979890,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002544","Nodes","2544",21.000000,29.539863,"DDS demands","Known Flow",442534.377574,105767.066990,,0.000000,,,,,,,-0.490000,,,,,-0.438166,-0.490000,,"",,,,,,,"D1 PROFILE",,,,
"82006500002557","Nodes","2557",21.000000,29.586458,"Default Known Flow Node","Known Flow",442503.232565,105760.725989,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002565","Nodes","2565",21.000000,34.912148,"Default Known Flow Node","Known Flow",442489.731488,106383.676628,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002570","Nodes","2570",21.000000,35.767429,"Default Known Flow Node","Known Flow",441963.037418,106143.186093,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002573","Nodes","2573",21.000000,33.517043,"Default Known Flow Node","Known Flow",442406.951539,106397.433162,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002575","Nodes","2575",21.000000,36.658924,"Default Known Flow Node","Known Flow",442145.183468,106162.706098,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002579","Nodes","2579",21.000000,33.867356,"Default Known Flow Node","Known Flow",442425.767544,106342.858147,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002580","Nodes","2580",21.000000,34.909921,"Default Known Flow Node","Known Flow",442488.273561,106382.550158,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002582","Nodes","2582",21.000000,36.787275,"Default Known Flow Node","Known Flow",442243.913495,106430.044171,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002583","Nodes","2583",21.000000,37.138140,"Default Known Flow Node","Known Flow",442209.770485,106441.981174,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002594","Nodes","2594",21.000000,37.486046,"Default Known Flow Node","Known Flow",442287.540164,106300.174049,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002586","Nodes","2586",21.000000,37.191692,"Default Known Flow Node","Known Flow",442076.561449,106299.802135,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002593","Nodes","2593",21.000000,37.445122,"Default Known Flow Node","Known Flow",442159.252472,106274.148128,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002595","Nodes","2595",21.000000,37.138567,"Default Known Flow Node","Known Flow",442208.754485,106441.987174,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002599","Nodes","2599",21.000000,33.454783,"Default Known Flow Node","Known Flow",442354.497525,106374.199155,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002601","Nodes","2601",21.000000,36.684880,"Default Known Flow Node","Known Flow",442089.676453,106355.671150,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002673","Nodes","2673",21.000000,36.531099,"Default Known Flow Node","Known Flow",442093.964294,106373.545203,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002566","Nodes","2566",21.000000,33.860807,"Default Known Flow Node","Known Flow",442436.279547,106295.897134,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002605","Nodes","2605",21.000000,36.752475,"Default Known Flow Node","Known Flow",442251.178497,106208.471110,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002614","Nodes","2614",21.000000,36.696654,"Default Known Flow Node","Known Flow",442261.715365,106217.721210,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002608","Nodes","2608",21.000000,33.352335,"Default Known Flow Node","Known Flow",442355.062525,106339.036146,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002609","Nodes","2609",21.000000,33.510334,"Default Known Flow Node","Known Flow",442400.586537,106409.242165,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002610","Nodes","2610",21.000000,37.133331,"Default Known Flow Node","Known Flow",442073.832472,106299.651701,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002613","Nodes","2613",21.000000,36.696654,"Default Known Flow Node","Known Flow",442257.188498,106223.551114,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002615","Nodes","2615",21.000000,34.900383,"Default Known Flow Node","Known Flow",442488.606561,106384.406158,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002624","Nodes","2624",21.000000,36.524634,"Default Known Flow Node","Known Flow",442285.137506,106240.067119,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002625","Nodes","2625",21.000000,36.524634,"Default Known Flow Node","Known Flow",442306.087511,106247.762121,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002630","Nodes","2630",21.000000,29.180851,"Default Known Flow Node","Known Flow",442131.340061,105968.807017,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002631","Nodes","2631",21.000000,29.173445,"DDS demands","Known Flow",442127.225463,105975.650047,,0.000000,,,,,,,-1.779999,,,,,-1.591707,-1.779999,,"",,,,,,,"D1 PROFILE",,,,
"82006500002635","Nodes","2635",21.000000,33.495439,"Default Known Flow Node","Known Flow",442364.648527,106397.121162,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002587","Nodes","2587",21.000000,37.407182,"Default Known Flow Node","Known Flow",442138.256466,106311.591138,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002569","Nodes","2569",21.000000,36.624666,"Default Known Flow Node","Known Flow",442132.343464,106200.560108,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002642","Nodes","2642",21.000000,36.880205,"Default Known Flow Node","Known Flow",442168.532004,106207.710282,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002616","Nodes","2616",21.000000,37.442159,"Default Known Flow Node","Known Flow",442161.547472,106270.098127,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002646","Nodes","2646",21.000000,35.900855,"Default Known Flow Node","Known Flow",441993.095520,106154.099556,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002647","Nodes","2647",21.000000,33.467219,"Default Known Flow Node","Known Flow",442417.037542,106425.288169,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002652","Nodes","2652",21.000000,34.900383,"Default Known Flow Node","Known Flow",442463.265554,106426.498170,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002661","Nodes","2661",21.000000,29.170825,"DDS demands","Known Flow",442121.677461,105984.867050,,0.000000,,,,,,,-1.869999,,,,,-1.672187,-1.869999,,"",,,,,,,"D1 PROFILE",,,,
"82006500002574","Nodes","2574",21.000000,33.854998,"Default Known Flow Node","Known Flow",442425.524544,106343.777147,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002664","Nodes","2664",21.000000,37.406932,"Default Known Flow Node","Known Flow",442160.828472,106266.321126,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002666","Nodes","2666",21.000000,33.352335,"Default Known Flow Node","Known Flow",442355.302525,106331.644144,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002670","Nodes","2670",21.000000,36.228735,"Default Known Flow Node","Known Flow",442605.465593,106328.028143,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002612","Nodes","2612",21.000000,34.928287,"Default Known Flow Node","Known Flow",442498.289564,106388.118159,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002677","Nodes","2677",21.000000,36.696654,"Default Known Flow Node","Known Flow",442244.980495,106213.373112,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002691","Nodes","2691",21.000000,27.678892,"Default Known Flow Node","Known Flow",442371.146698,106937.456774,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002230","Nodes","2230",21.000000,29.435919,"Default Known Flow Node","Known Flow",441914.604405,107030.303334,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002693","Nodes","2693",21.000000,28.439730,"Default Known Flow Node","Known Flow",442006.265430,106652.484231,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002699","Nodes","2699",21.000000,32.869868,"Default Known Flow Node","Known Flow",442462.304554,106556.627205,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002700","Nodes","2700",21.000000,32.880695,"Default Known Flow Node","Known Flow",442463.975554,106555.959205,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002701","Nodes","2701",21.000000,27.433192,"Default Known Flow Node","Known Flow",441983.059424,106785.485267,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002704","Nodes","2704",21.000000,28.354582,"Default Known Flow Node","Known Flow",442516.812569,106865.648289,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002706","Nodes","2706",21.000000,31.007876,"Default Known Flow Node","Known Flow",442087.107452,107148.191366,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002754","Nodes","2754",21.000000,32.885555,"Default Known Flow Node","Known Flow",442467.487821,106554.556054,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002715","Nodes","2715",21.000000,28.477602,"Default Known Flow Node","Known Flow",442508.921567,106873.444291,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002716","Nodes","2716",21.000000,28.688460,"Default Known Flow Node","Known Flow",442026.945436,106594.522215,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002746","Nodes","2746",21.000000,28.665705,"Default Known Flow Node","Known Flow",442027.579770,106595.426981,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002722","Nodes","2722",21.000000,27.918395,"Default Known Flow Node","Known Flow",442319.840515,106693.479242,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002724","Nodes","2724",21.000000,27.347984,"Default Known Flow Node","Known Flow",442057.493444,106811.748275,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002730","Nodes","2730",21.000000,30.110986,"Default Known Flow Node","Known Flow",442022.820434,107115.903357,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002731","Nodes","2731",21.000000,27.742305,"Default Known Flow Node","Known Flow",442317.421515,106631.305225,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002732","Nodes","2732",21.000000,31.627540,"Default Known Flow Node","Known Flow",442525.011571,106635.393227,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002733","Nodes","2733",21.000000,31.792326,"Default Known Flow Node","Known Flow",442502.154565,106648.320230,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"82006500002735","Nodes","2735",21.000000,27.408532,"Default Known Flow Node","Known Flow",442314.863514,106844.846284,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
