"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"96113000006464","Nodes","6464,","21.000000","27.569883","Default Known Flow Node","Known Flow","559609.404401","149109.259798","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006465","Nodes","6465,","21.000000","27.569883","Default Known Flow Node","Known Flow","559607.908430","149116.774786","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006468","Nodes","6468,","21.000000","26.903913","Default Known Flow Node","Known Flow","559284.188342","149014.358758","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000005559","Nodes","5559,","21.000000","26.130132","Default Known Flow Node","Known Flow","559091.003290","149069.847773","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006469","Nodes","6469,","21.000000","25.450431","Default Known Flow Node","Known Flow","559169.960560","149244.057335","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006466","Nodes","6466,","21.000000","25.842809","Default Known Flow Node","Known Flow","559269.597338","149162.737799","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006470","Nodes","6470,","21.000000","25.451434","Default Known Flow Node","Known Flow","559172.253312","149244.025821","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006471","Nodes","6471,","21.000000","28.027333","Default Known Flow Node","Known Flow","559579.915423","149055.496769","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006475","Nodes","6475,","21.000000","26.253641","Default Known Flow Node","Known Flow","559246.552332","149089.631779","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006457","Nodes","6457,","21.000000","26.148945","Default Known Flow Node","Known Flow","559193.828318","149094.250780","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006476","Nodes","6476,","21.000000","26.138121","Default Known Flow Node","Known Flow","559194.171318","149102.361782","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006478","Nodes","6478,","21.000000","26.889618","Default Known Flow Node","Known Flow","559282.174358","149015.527124","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006479","Nodes","6479,","21.000000","26.631060","Default Known Flow Node","Known Flow","559295.358345","149051.691768","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006503","Nodes","6503,","21.000000","27.681097","Default Known Flow Node","Known Flow","559732.533477","145694.483443","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006560","Nodes","6560,","21.000000","29.210684","Default Known Flow Node","Known Flow","560159.979806","145597.313664","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006542","Nodes","6542,","21.000000","27.559554","Default Known Flow Node","Known Flow","559919.277515","145783.076879","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006543","Nodes","6543,","21.000000","26.901131","Default Known Flow Node","Known Flow","559932.324519","145405.373776","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006545","Nodes","6545,","21.000000","26.833452","Default Known Flow Node","Known Flow","559987.348534","145480.475797","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006547","Nodes","6547,","21.000000","27.679605","Default Known Flow Node","Known Flow","559996.910536","145888.456908","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006548","Nodes","6548,","21.000000","27.624187","Default Known Flow Node","Known Flow","559984.011533","145841.159895","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006549","Nodes","6549,","21.000000","27.685961","Default Known Flow Node","Known Flow","559997.418536","145889.462908","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006576","Nodes","6576,","21.000000","27.689273","Default Known Flow Node","Known Flow","559997.992645","145892.941698","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006551","Nodes","6551,","21.000000","26.806329","Default Known Flow Node","Known Flow","560012.467540","145467.525793","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006554","Nodes","6554,","21.000000","27.694135","Default Known Flow Node","Known Flow","560020.522543","145761.107873","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006555","Nodes","6555,","21.000000","27.993328","Default Known Flow Node","Known Flow","559815.550487","145556.086817","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006556","Nodes","6556,","21.000000","27.986150","Default Known Flow Node","Known Flow","559817.670487","145556.086817","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006558","Nodes","6558,","21.000000","27.432767","Default Known Flow Node","Known Flow","559897.960509","145541.274813","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006559","Nodes","6559,","21.000000","27.445521","Default Known Flow Node","Known Flow","559893.287508","145534.650811","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006561","Nodes","6561,","21.000000","29.210684","Default Known Flow Node","Known Flow","560158.378580","145597.101828","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006562","Nodes","6562,","21.000000","27.673763","Default Known Flow Node","Known Flow","560080.200559","145914.219915","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006563","Nodes","6563,","21.000000","27.673763","Default Known Flow Node","Known Flow","560080.884559","145911.995914","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006550","Nodes","6550,","21.000000","27.648298","Default Known Flow Node","Known Flow","560001.465537","145929.914919","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006569","Nodes","6569,","21.000000","27.632937","Default Known Flow Node","Known Flow","560098.380864","145926.115592","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006644","Nodes","6644,","21.000000","27.632937","Default Known Flow Node","Known Flow","560143.311750","145971.208769","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006544","Nodes","6544,","21.000000","27.528329","Default Known Flow Node","Known Flow","559813.696486","145383.675770","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006571","Nodes","6571,","21.000000","27.534966","Default Known Flow Node","Known Flow","559812.917486","145388.951772","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006573","Nodes","6573,","21.000000","27.747395","Default Known Flow Node","Known Flow","559949.710523","145808.179886","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006574","Nodes","6574,","21.000000","27.745174","Default Known Flow Node","Known Flow","559950.626524","145805.134885","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006575","Nodes","6575,","21.000000","27.610550","Default Known Flow Node","Known Flow","559982.431532","145838.951894","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006605","Nodes","6605,","21.000000","27.707201","Default Known Flow Node","Known Flow","560001.101537","145911.779914","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006577","Nodes","6577,","21.000000","27.689273","Default Known Flow Node","Known Flow","559983.662533","145894.571909","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006581","Nodes","6581,","21.000000","27.703899","Default Known Flow Node","Known Flow","559888.966507","145727.754864","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006585","Nodes","6585,","21.000000","29.210684","Default Known Flow Node","Known Flow","560159.293580","145564.691819","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006587","Nodes","6587,","21.000000","29.210684","Default Known Flow Node","Known Flow","560170.043583","145574.191822","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006588","Nodes","6588,","21.000000","27.712392","Default Known Flow Node","Known Flow","560041.311548","145909.408913","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006589","Nodes","6589,","21.000000","27.712392","Default Known Flow Node","Known Flow","560041.246548","145907.537913","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006592","Nodes","6592,","21.000000","27.718665","Default Known Flow Node","Known Flow","559881.902648","145733.641741","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006583","Nodes","6583,","21.000000","27.718367","Default Known Flow Node","Known Flow","559880.118504","145733.672865","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006600","Nodes","6600,","21.000000","27.602193","Default Known Flow Node","Known Flow","560027.521527","145758.847841","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006582","Nodes","6582,","21.000000","27.566156","Default Known Flow Node","Known Flow","559957.500525","145670.993848","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006603","Nodes","6603,","21.000000","27.638306","Default Known Flow Node","Known Flow","560002.651538","145926.819918","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006604","Nodes","6604,","21.000000","27.632972","Default Known Flow Node","Known Flow","560094.146267","145934.103170","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006612","Nodes","6612,","21.000000","27.863917","Default Known Flow Node","Known Flow","559961.269527","146006.085940","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006619","Nodes","6619,","21.000000","27.863917","Default Known Flow Node","Known Flow","559969.251822","146007.803692","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006616","Nodes","6616,","21.000000","27.863917","Default Known Flow Node","Known Flow","559947.050523","145991.349936","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006625","Nodes","6625,","21.000000","27.863917","Default Known Flow Node","Known Flow","559993.336535","146015.683942","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006620","Nodes","6620,","21.000000","27.863917","Default Known Flow Node","Known Flow","559967.653528","146009.759941","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006632","Nodes","6632,","21.000000","27.863917","Default Known Flow Node","Known Flow","560010.786960","145996.146634","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006624","Nodes","6624,","21.000000","27.863917","Default Known Flow Node","Known Flow","559987.764534","146024.351945","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006613","Nodes","6613,","21.000000","27.863917","Default Known Flow Node","Known Flow","560012.664541","145995.136937","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006630","Nodes","6630,","21.000000","27.863917","Default Known Flow Node","Known Flow","560020.825543","145993.083936","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006633","Nodes","6633,","21.000000","27.863917","Default Known Flow Node","Known Flow","560013.293541","145998.242937","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006645","Nodes","6645,","21.000000","27.632937","Default Known Flow Node","Known Flow","560156.770580","145961.714928","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006655","Nodes","6655,","21.000000","42.460119","Default Known Flow Node","Known Flow","559741.727467","146705.639130","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006671","Nodes","6671,","21.000000","33.654259","DDS demands","Known Flow","559811.451486","147308.612294","","0.000000","","","","","","-10.529999","","","","","","","","","","-9.416113","-10.529999","","","","","","","","D1 PROFILE","","","","","","","","",""
"96113000006674","Nodes","6674,","21.000000","33.555947","Default Known Flow Node","Known Flow","559843.014494","147279.380286","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006676","Nodes","6676,","21.000000","34.539996","Default Known Flow Node","Known Flow","560224.066598","147736.794411","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006681","Nodes","6681,","21.000000","32.947445","Default Known Flow Node","Known Flow","560238.847602","147781.847423","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006685","Nodes","6685,","21.000000","33.667660","Default Known Flow Node","Known Flow","559866.608501","147374.793312","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006693","Nodes","6693,","21.000000","31.399572","Default Known Flow Node","Known Flow","560057.027553","148275.641557","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006694","Nodes","6694,","21.000000","31.394487","Default Known Flow Node","Known Flow","560067.661555","148273.030556","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006701","Nodes","6701,","21.000000","32.413746","Default Known Flow Node","Known Flow","560152.602817","148085.723184","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006702","Nodes","6702,","21.000000","32.413746","Default Known Flow Node","Known Flow","560185.743588","148081.835504","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006703","Nodes","6703,","21.000000","32.606158","Default Known Flow Node","Known Flow","560175.592585","148294.381562","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006716","Nodes","6716,","21.000000","32.867051","Default Known Flow Node","Known Flow","560008.013539","148050.369496","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006718","Nodes","6718,","21.000000","31.394487","Default Known Flow Node","Known Flow","560065.346555","148263.865554","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006733","Nodes","6733,","21.000000","32.490006","Default Known Flow Node","Known Flow","560279.842613","148317.413569","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006734","Nodes","6734,","21.000000","32.533210","Default Known Flow Node","Known Flow","560284.196614","148330.804572","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006735","Nodes","6735,","21.000000","31.399572","Default Known Flow Node","Known Flow","560057.360553","148339.330574","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006738","Nodes","6738,","21.000000","32.414677","Default Known Flow Node","Known Flow","560094.949563","148083.855505","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006717","Nodes","6717,","21.000000","32.060426","Default Known Flow Node","Known Flow","560227.389599","148061.777499","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006696","Nodes","6696,","21.000000","32.523664","Default Known Flow Node","Known Flow","560191.166589","148183.377532","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006745","Nodes","6745,","21.000000","31.362306","Default Known Flow Node","Known Flow","560099.569564","148337.725574","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006707","Nodes","6707,","21.000000","31.362273","Default Known Flow Node","Known Flow","560106.625566","148333.206573","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006704","Nodes","6704,","21.000000","32.562968","Default Known Flow Node","Known Flow","560152.344579","148296.219563","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006756","Nodes","6756,","21.000000","32.022593","Default Known Flow Node","Known Flow","560235.991601","148062.133499","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006761","Nodes","6761,","21.000000","32.414677","Default Known Flow Node","Known Flow","560153.096868","148090.361819","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006760","Nodes","6760,","21.000000","32.414677","Default Known Flow Node","Known Flow","560152.071578","148090.431507","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006759","Nodes","6759,","21.000000","31.399572","Default Known Flow Node","Known Flow","560057.504553","148276.988558","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006762","Nodes","6762,","21.000000","31.399572","Default Known Flow Node","Known Flow","560055.168552","148339.317574","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006763","Nodes","6763,","21.000000","31.983614","Default Known Flow Node","Known Flow","560233.116600","147947.746468","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006764","Nodes","6764,","21.000000","31.983500","Default Known Flow Node","Known Flow","560235.088601","147928.025463","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006765","Nodes","6765,","21.000000","32.747172","Default Known Flow Node","Known Flow","560259.890608","148318.332569","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006769","Nodes","6769,","21.000000","31.896987","Default Known Flow Node","Known Flow","560225.364598","147789.758425","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006772","Nodes","6772,","21.000000","32.562968","Default Known Flow Node","Known Flow","560179.931745","148188.892525","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006775","Nodes","6775,","21.000000","32.824601","Default Known Flow Node","Known Flow","559966.600528","148448.179604","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006781","Nodes","6781,","21.000000","31.942924","Default Known Flow Node","Known Flow","560226.659599","147903.325456","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006785","Nodes","6785,","21.000000","31.362273","Default Known Flow Node","Known Flow","560121.298570","148351.725578","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006786","Nodes","6786,","21.000000","32.142338","Default Known Flow Node","Known Flow","560133.437573","148393.097589","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006788","Nodes","6788,","21.000000","33.562588","Default Known Flow Node","Known Flow","560250.356605","148338.261574","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006792","Nodes","6792,","21.000000","31.896987","Default Known Flow Node","Known Flow","560232.472600","147790.968425","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006793","Nodes","6793,","21.000000","31.896987","Default Known Flow Node","Known Flow","560234.786601","147786.147424","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006794","Nodes","6794,","21.000000","33.881049","Default Known Flow Node","Known Flow","560215.379596","148355.451579","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006797","Nodes","6797,","21.000000","33.687472","Default Known Flow Node","Known Flow","560208.787689","148361.323785","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006787","Nodes","6787,","21.000000","33.687472","Default Known Flow Node","Known Flow","560209.785594","148360.862580","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006847","Nodes","6847,","21.000000","33.767517","Default Known Flow Node","Known Flow","560263.571165","148405.899169","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006812","Nodes","6812,","21.000000","28.263363","Default Known Flow Node","Known Flow","560173.286584","148590.600643","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006843","Nodes","6843,","21.000000","32.329798","Default Known Flow Node","Known Flow","560211.705380","148429.848121","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006819","Nodes","6819,","21.000000","32.684213","Default Known Flow Node","Known Flow","560218.321596","148441.715602","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006323","Nodes","6323,","21.000000","30.700678","Default Known Flow Node","Known Flow","559721.885461","148905.216728","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006821","Nodes","6821,","21.000000","30.700678","Default Known Flow Node","Known Flow","559712.703459","148902.843728","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006844","Nodes","6844,","21.000000","32.636497","Default Known Flow Node","Known Flow","560217.265596","148442.480603","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006809","Nodes","6809,","21.000000","33.767517","Default Known Flow Node","Known Flow","560270.747611","148402.508592","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006864","Nodes","6864,","21.000000","30.468983","Default Known Flow Node","Known Flow","559831.358491","148814.668704","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006869","Nodes","6869,","21.000000","31.628413","Default Known Flow Node","Known Flow","560130.250573","148421.830597","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006871","Nodes","6871,","21.000000","24.538578","Default Known Flow Node","Known Flow","560198.450591","148856.861715","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006872","Nodes","6872,","21.000000","24.454795","Default Known Flow Node","Known Flow","560218.249596","148863.792717","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006873","Nodes","6873,","21.000000","24.425833","Default Known Flow Node","Known Flow","560223.392598","148858.305716","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006876","Nodes","6876,","21.000000","24.140210","Default Known Flow Node","Known Flow","560158.354580","148889.949724","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006777","Nodes","6777,","21.000000","33.299118","Default Known Flow Node","Known Flow","559871.801502","148474.945611","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006877","Nodes","6877,","21.000000","33.416297","Default Known Flow Node","Known Flow","559817.854488","148471.728611","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006899","Nodes","6899,","21.000000","33.416297","Default Known Flow Node","Known Flow","559821.989448","148467.217572","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006879","Nodes","6879,","21.000000","33.085201","Default Known Flow Node","Known Flow","559883.241505","148481.571613","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006881","Nodes","6881,","21.000000","32.867464","Default Known Flow Node","Known Flow","559968.275528","148487.948615","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006883","Nodes","6883,","21.000000","32.812067","Default Known Flow Node","Known Flow","559972.477530","148468.848610","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006885","Nodes","6885,","21.000000","33.235861","Default Known Flow Node","Known Flow","559874.377503","148484.256614","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006813","Nodes","6813,","21.000000","32.329798","Default Known Flow Node","Known Flow","560220.010597","148426.131598","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96113000006894","Nodes","6894,","21.000000","24.271686","Default Known Flow Node","Known Flow","560212.709595","148949.451741","","0.000000","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
