"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-DC)"
"96112706322000","Nodes","P00034654, Reids Restaurant, 16.52","25.000000","26.227757","CSEP DDS Matched","Known Flow","599252.078823","158868.940392","","0.000000","","","","","","","","-16.509999","","","","","","-14.763537","-16.509999","","","","","","","","","","DC PROFILE","","","","",""
"96112706323681","Nodes","-1462591","21.000000","26.227757","Default Known Flow Node","Known Flow","599256.679218","158864.570438","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323397","Nodes","-1127","21.000000","27.727291","Default Known Flow Node","Known Flow","601746.429896","159171.695522","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324074","Nodes","-1707","21.000000","27.839723","Default Known Flow Node","Known Flow","606069.056072","159117.945507","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324081","Nodes","-1714","21.000000","27.926824","Default Known Flow Node","Known Flow","606054.181068","159141.445514","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324083","Nodes","-1716","21.000000","28.057515","Default Known Flow Node","Known Flow","606080.056075","159158.945519","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324092","Nodes","-1729","21.000000","28.013946","Default Known Flow Node","Known Flow","606027.931060","159180.445524","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324135","Nodes","-1797","21.000000","25.165051","Default Known Flow Node","Known Flow","605400.810798","159576.715487","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324139","Nodes","-1803","21.000000","25.165051","Default Known Flow Node","Known Flow","605409.680892","159583.445634","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324140","Nodes","-1804","21.000000","25.383474","Default Known Flow Node","Known Flow","605444.680902","159619.820644","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323449","Nodes","-1208","21.000000","33.344255","Default Known Flow Node","Known Flow","601885.307640","160464.205426","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323797","Nodes","-1462907","21.000000","33.344255","Default Known Flow Node","Known Flow","601886.179934","160466.945874","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323427","Nodes","-1181","21.000000","33.082889","Default Known Flow Node","Known Flow","602286.668113","160358.146819","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323424","Nodes","-1177","21.000000","33.082889","Default Known Flow Node","Known Flow","602282.680041","160347.945842","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323746","Nodes","-1462757","21.000000","33.126024","Default Known Flow Node","Known Flow","602282.055041","160309.445832","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322003","Nodes","Watling Street/Canterbury Road DG","21.000000","35.999999","Default Known Pressure Node","Known Pressure","601627.179863","160519.195889","","1699.999960","","","","","","","","","","","","","","717.570799","802.456283","","","","","","","","","","","","","","",""
"96112706324392","Nodes","-423","21.000000","35.902405","Default Known Flow Node","Known Flow","601630.554864","160522.570890","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323580","Nodes","-1368","21.000000","33.017896","Default Known Flow Node","Known Flow","603640.680411","160996.946019","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324169","Nodes","-1848","21.000000","38.826559","DDS demands","Known Flow","605657.182054","160780.311471","","0.000000","","","","","","","-5.709999","","","","","","","-5.105984","-5.709999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324172","Nodes","-1850","21.000000","39.124726","Default Known Flow Node","Known Flow","605675.680965","160782.445960","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324440","Nodes","-4904547","21.000000","39.124726","Default Known Flow Node","Known Flow","605843.335268","160799.739048","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324173","Nodes","-1851","21.000000","39.124726","Default Known Flow Node","Known Flow","605872.431018","160822.445971","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324284","Nodes","-277","21.000000","28.168729","Default Known Flow Node","Known Flow","600200.916798","161463.454360","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324266","Nodes","-256","21.000000","27.802137","Default Known Flow Node","Known Flow","600097.554447","161288.196098","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324265","Nodes","-255","21.000000","27.802137","Default Known Flow Node","Known Flow","600103.429449","161286.321097","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323857","Nodes","-1463078","21.000000","27.802137","Default Known Flow Node","Known Flow","600104.679449","161285.946097","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324326","Nodes","-326844","21.000000","28.168729","Default Known Flow Node","Known Flow","600208.804477","161458.696144","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324283","Nodes","-276","21.000000","28.082037","Default Known Flow Node","Known Flow","600233.929484","161446.321141","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324531","Nodes","-597","21.000000","29.010087","Default Known Flow Node","Known Flow","600908.922213","161089.071664","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323652","Nodes","-1462473","21.000000","29.139901","Default Known Flow Node","Known Flow","600987.804689","161066.571038","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323927","Nodes","-1515","21.000000","23.618246","Default Known Flow Node","Known Flow","602314.305050","161477.071149","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323926","Nodes","-1514","21.000000","23.749174","Default Known Flow Node","Known Flow","602328.555054","161474.571149","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323924","Nodes","-1512","21.000000","23.749174","Default Known Flow Node","Known Flow","602336.805056","161471.571148","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323609","Nodes","-1408","21.000000","29.232928","Default Known Flow Node","Known Flow","602206.180021","161152.321061","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323655","Nodes","-1462479","21.000000","29.232928","Default Known Flow Node","Known Flow","602203.180020","161141.821058","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323611","Nodes","-1414","21.000000","27.364558","Default Known Flow Node","Known Flow","602509.644104","161164.955480","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323154","Nodes","6323154","21.000000","27.350651","DDS demands","Known Flow","602507.680103","161157.446062","","0.000000","","","","","","","-31.589999","","","","","","","-28.248343","-31.589999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323165","Nodes","6323165","21.000000","33.063190","DDS demands","Known Flow","603480.925207","161023.821667","","0.000000","","","","","","","-17.079999","","","","","","","-15.273241","-17.079999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323581","Nodes","-1369","21.000000","33.017896","Default Known Flow Node","Known Flow","603641.430411","161000.821020","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323164","Nodes","P10123131, Oare Road, 53.17","25.000000","30.969971","CSEP DDS Matched","Known Flow","600790.496734","162435.690709","","0.000000","","","","","","","","0.000000","","","","","","0.000000","0.000000","","","","","","","","","","DC PROFILE","","","","",""
"96112706323610","Nodes","-1413","21.000000","33.017896","Default Known Flow Node","Known Flow","603644.930412","161161.696064","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323577","Nodes","-1365","21.000000","33.062483","Default Known Flow Node","Known Flow","603515.180377","160967.821011","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324783","Nodes","-971","21.000000","29.840638","Default Known Flow Node","Known Flow","601210.801736","161945.068263","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324780","Nodes","-968","21.000000","29.842095","Default Known Flow Node","Known Flow","601209.804750","161944.071276","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324761","Nodes","-938","21.000000","29.758070","Default Known Flow Node","Known Flow","601265.262775","161895.945918","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324763","Nodes","-940","21.000000","29.770041","Default Known Flow Node","Known Flow","601261.429764","161899.196264","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324737","Nodes","","21.000000","31.533948","Default Known Flow Node","Known Flow","601578.185604","161835.012738","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323787","Nodes","-1462886","21.000000","31.576948","Default Known Flow Node","Known Flow","601569.429847","161805.446239","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323800","Nodes","-1462923","21.000000","33.356313","Default Known Flow Node","Known Flow","601561.679845","161579.821177","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324184","Nodes","-1878","21.000000","38.519831","Default Known Flow Node","Known Flow","606671.931236","161559.071172","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323865","Nodes","","21.000000","38.555995","DDS demands","Known Flow","606688.931240","161590.196180","","0.000000","","","","","","","-2.009999","","","","","","","-1.797377","-2.009999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323972","Nodes","-1572","21.000000","31.307314","Default Known Flow Node","Known Flow","601767.549132","162042.025149","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323969","Nodes","-1568","21.000000","31.306897","Default Known Flow Node","Known Flow","601786.304906","162013.946295","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323970","Nodes","-1570","21.000000","31.306897","Default Known Flow Node","Known Flow","601893.554936","162030.821300","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323974","Nodes","-1574","21.000000","31.306897","Default Known Flow Node","Known Flow","601929.304945","162083.321314","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323372","Nodes","-1095","21.000000","29.061241","Default Known Flow Node","Known Flow","600734.304620","162664.321472","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323371","Nodes","-1094","21.000000","29.061241","Default Known Flow Node","Known Flow","600752.179625","162628.446463","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323373","Nodes","-1096","21.000000","29.018037","Default Known Flow Node","Known Flow","600768.554630","162683.446478","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322079","Nodes","6322079","21.000000","27.407402","DDS demands","Known Flow","600647.611597","161229.421082","","0.000000","","","","","","","-18.870000","","","","","","","-16.873891","-18.870000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323059","Nodes","6323059","21.000000","29.911786","DDS demands","Known Flow","601402.179802","161857.571253","","0.000000","","","","","","","-13.319999","","","","","","","-11.910982","-13.319999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323344","Nodes","-1062534","21.000000","29.938958","Default Known Flow Node","Known Flow","601409.429804","161852.321251","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323363","Nodes","-1086","21.000000","30.394001","Default Known Flow Node","Known Flow","600924.429672","162464.196418","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323772","Nodes","-1462845","21.000000","30.350877","Default Known Flow Node","Known Flow","600925.679672","162465.071418","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324570","Nodes","-6681000","21.000000","28.388882","Default Known Flow Node","Known Flow","600771.617630","161215.399778","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323883","Nodes","-1463172","21.000000","29.889927","Default Known Flow Node","Known Flow","601397.179801","161861.071254","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324729","Nodes","-896","21.000000","29.918061","Default Known Flow Node","Known Flow","601323.929781","161819.696243","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324428","Nodes","-4781002","21.000000","29.619881","Default Known Flow Node","Known Flow","601299.550028","161919.804337","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324796","Nodes","-985","21.000000","29.613038","Default Known Flow Node","Known Flow","601281.054769","161975.446285","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324775","Nodes","-958","21.000000","29.613038","Default Known Flow Node","Known Flow","601307.429776","161926.446272","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323805","Nodes","-1462942","21.000000","29.613038","Default Known Flow Node","Known Flow","601274.054767","161982.696287","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112700001781","Nodes","Logger 1781, Os 5 Upper Brents","21.000000","31.314450","Val Log Post","Known Flow","601575.588510","161835.648449","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324739","Nodes","-904","21.000000","31.469242","Default Known Flow Node","Known Flow","601027.429700","161836.071247","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112700001780","Nodes","Logger 1780, 4 Priory Road","21.000000","31.419785","Val Log Cath","Known Flow","601040.298394","161830.566624","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324721","Nodes","-887","21.000000","31.129974","Default Known Flow Node","Known Flow","601122.054726","161786.571234","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322052","Nodes","6322052","21.000000","25.350241","DDS demands","Known Flow","599782.553771","159090.441893","","0.000000","","","","","","","-17.600000","","","","","","","-15.738235","-17.600000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324323","Nodes","-323294","21.000000","36.743150","Default Known Flow Node","Known Flow","604298.484762","160915.955217","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324253","Nodes","-23295","21.000000","43.287237","Default Known Flow Node","Known Flow","606377.614482","159906.604060","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323798","Nodes","-1462913","21.000000","31.129974","Default Known Flow Node","Known Flow","601122.304726","161785.446233","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324275","Nodes","-268","21.000000","27.825977","Default Known Flow Node","Known Flow","600074.304441","161420.571134","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323779","Nodes","-1462868","21.000000","27.825977","Default Known Flow Node","Known Flow","600062.304437","161433.821138","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324220","Nodes","-1941","21.000000","29.969571","Default Known Flow Node","Known Flow","608163.681641","161354.571116","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324674","Nodes","-827","21.000000","33.399178","Default Known Flow Node","Known Flow","601517.035631","161562.356731","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323295","Nodes","-1001","21.000000","33.493851","Default Known Flow Node","Known Flow","600604.065585","162010.238294","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323031","Nodes","6323031","21.000000","33.503091","DDS demands","Known Flow","600601.601200","162007.001183","","0.000000","","","","","","","-15.569999","","","","","","","-13.922972","-15.569999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323360","Nodes","-1080","21.000000","32.579476","Default Known Flow Node","Known Flow","600712.687260","162219.628018","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324282","Nodes","-275","21.000000","27.825977","Default Known Flow Node","Known Flow","600048.179434","161444.571141","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323350","Nodes","-1070","21.000000","32.854486","Default Known Flow Node","Known Flow","600727.179618","162172.696339","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323351","Nodes","-1071","21.000000","32.885785","Default Known Flow Node","Known Flow","600718.179616","162179.946341","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323816","Nodes","-1462975","21.000000","31.577152","Default Known Flow Node","Known Flow","600965.804683","161898.696264","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324733","Nodes","-900","21.000000","31.577152","Default Known Flow Node","Known Flow","600990.471199","161828.025962","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323773","Nodes","-1462846","21.000000","30.589986","Default Known Flow Node","Known Flow","601619.054861","161289.196098","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324273","Nodes","-266","21.000000","27.825977","Default Known Flow Node","Known Flow","600080.054442","161417.571133","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324752","Nodes","-925","21.000000","29.889927","Default Known Flow Node","Known Flow","601401.833835","161867.550400","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323923","Nodes","-1511","21.000000","30.016611","Default Known Flow Node","Known Flow","601780.179905","161466.696147","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323932","Nodes","-1523","21.000000","29.973471","Default Known Flow Node","Known Flow","601789.429907","161510.196158","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323922","Nodes","-1510","21.000000","30.016611","Default Known Flow Node","Known Flow","601781.804905","161466.196146","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324274","Nodes","-267","21.000000","27.825977","Default Known Flow Node","Known Flow","600102.929448","161418.571133","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324446","Nodes","-4904561","21.000000","32.736302","Default Known Flow Node","Known Flow","600734.462839","162203.293609","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323354","Nodes","-1074","21.000000","32.729721","Default Known Flow Node","Known Flow","600735.179620","162204.321347","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323348","Nodes","-1068","21.000000","33.030424","Default Known Flow Node","Known Flow","600733.054620","162169.446338","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324459","Nodes","-4904609","21.000000","33.073367","Default Known Flow Node","Known Flow","600737.427758","162176.568306","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323821","Nodes","-1462993","21.000000","33.073367","Default Known Flow Node","Known Flow","600750.554625","162206.321348","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324730","Nodes","-897","21.000000","31.606250","Default Known Flow Node","Known Flow","600988.179689","161821.321243","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323718","Nodes","-1462690","21.000000","31.349819","Default Known Flow Node","Known Flow","601790.554908","162134.696328","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323004","Nodes","P10123131, Oare Road, 64.62","25.000000","30.446580","CSEP DDS Matched","Known Flow","600955.237125","162379.479023","","0.000000","","","","","","","","0.000000","","","","","","0.000000","0.000000","","","","","","","","","","DC PROFILE","","","","",""
"96112706323788","Nodes","-1462889","21.000000","29.361992","Default Known Flow Node","Known Flow","601442.684233","161944.002720","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324461","Nodes","-4904613","21.000000","31.596749","Default Known Flow Node","Known Flow","600987.748042","161823.287536","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324270","Nodes","-263","21.000000","27.825977","Default Known Flow Node","Known Flow","600116.179452","161399.071128","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323839","Nodes","-1463040","21.000000","29.973471","Default Known Flow Node","Known Flow","601853.054925","161438.196139","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324581","Nodes","-683","21.000000","30.589986","Default Known Flow Node","Known Flow","601616.125727","161290.209979","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324389","Nodes","-419","21.000000","31.803640","Default Known Flow Node","Known Flow","601140.249748","160446.245707","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323358","Nodes","-1079","21.000000","32.601284","Default Known Flow Node","Known Flow","600715.847292","162217.258058","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324458","Nodes","-4904608","21.000000","32.895282","Default Known Flow Node","Known Flow","600717.638505","162160.973615","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324281","Nodes","-274","21.000000","27.825977","Default Known Flow Node","Known Flow","600110.304450","161440.321139","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323025","Nodes","6323025","21.000000","32.391111","DDS demands","Known Flow","600747.551946","162218.443294","","0.000000","","","","","","","-20.629999","","","","","","","-18.447715","-20.629999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323765","Nodes","-1462811","21.000000","32.391111","Default Known Flow Node","Known Flow","600752.304625","162224.446353","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323674","Nodes","-1462570","21.000000","29.961269","Default Known Flow Node","Known Flow","601227.554754","161791.196235","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324330","Nodes","-326889","21.000000","31.803640","Default Known Flow Node","Known Flow","601165.304737","160443.570868","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324751","Nodes","-924","21.000000","30.511544","Default Known Flow Node","Known Flow","601511.438832","161867.393256","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324748","Nodes","-921","21.000000","30.511544","Default Known Flow Node","Known Flow","601518.373513","161861.657239","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324747","Nodes","-920","21.000000","30.511544","Default Known Flow Node","Known Flow","601520.278834","161860.081254","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706324744","Nodes","-913","21.000000","30.511544","Default Known Flow Node","Known Flow","601504.805830","161844.346249","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323254","Nodes","6323254","21.000000","35.952628","DDS demands","Known Flow","602554.180115","160681.445933","","0.000000","","","","","","","-3.819999","","","","","","","-3.415912","-3.819999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323003","Nodes","Love Lane Faversham DG","21.000000","37.000000","Default Known Pressure Node","Known Pressure","602550.643114","160696.427937","","4245.000009","","","","","","","","","","","","","","678.583955","758.857481","","","","","","","","","","","","","","",""
"96112706322206","Nodes","6322206","21.000000","33.193010","DDS demands","Known Flow","602522.180107","160329.195837","","0.000000","","","","","","","-27.150000","","","","","","","-24.278016","-27.150000","","","","","","","","","D1 PROFILE","","","","","",""
"96112706323517","Nodes","-1288","21.000000","35.835759","Default Known Flow Node","Known Flow","602559.300502","160680.197058","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323677","Nodes","-1462581","21.000000","30.511544","Default Known Flow Node","Known Flow","601494.804827","161847.321250","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323820","Nodes","-1462989","21.000000","29.304408","Default Known Flow Node","Known Flow","602025.054971","161848.821251","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323132","Nodes","6323132","21.000000","34.810625","DDS demands","Known Flow","602547.085113","160580.342905","","0.000000","","","","","","","-15.429999","","","","","","","-13.797781","-15.429999","","","","","","","","","D1 PROFILE","","","","","",""
"96112706324798","Nodes","-988","21.000000","29.418283","Default Known Flow Node","Known Flow","601386.563092","161983.559661","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706323582","Nodes","-137","21.000000","26.369717","Default Known Flow Node","Known Flow","599364.241688","158945.932729","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","",""
"96112706322002","Nodes","West Street-South Road DG","21.000000","37.000000","Default Known Pressure Node","Known Pressure","601406.407803","161413.821132","","6149.999730","","","","","","","","","","","","","","3346.928957","3742.855850","","","","","","","","","","","","","","",""
