"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"96108100000003","Nodes","3","21.000000","48.058712","DDS demands","Known Flow","621083.333156","139177.962082","","0.000000","","","","","-1.690000","","-1.511228","-1.690000","","","","","","","D1 PROFILE",""
"96108100000004","Nodes","4","21.000000","57.997991","Default Known Flow Node","Known Flow","620730.312746","139662.934221","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100000115","Nodes","115","21.000000","37.213168","Default Known Flow Node","Known Flow","620984.138129","139627.801204","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100000213","Nodes","213","21.000000","48.015573","Default Known Flow Node","Known Flow","621148.736174","139131.737069","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100000212","Nodes","212","21.000000","48.015573","Default Known Flow Node","Known Flow","621131.449169","139112.682064","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100000314","Nodes","314","21.000000","49.961681","Default Known Flow Node","Known Flow","621870.416453","139703.089571","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100000303","Nodes","303","21.000000","43.656291","Default Known Flow Node","Known Flow","622067.252424","139437.203152","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100000313","Nodes","313","21.000000","49.961681","Default Known Flow Node","Known Flow","621854.518366","139721.827230","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100000383","Nodes","383","21.000000","54.440581","Default Known Flow Node","Known Flow","622006.037407","140436.243424","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100000352","Nodes","352","21.000000","49.537365","Default Known Flow Node","Known Flow","622109.596435","140430.188422","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"96108100000334","Nodes","334","21.000000","54.353696","Default Known Flow Node","Known Flow","622048.106418","140493.398440","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
