"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64302300000213","Nodes","213","21.000000","39.944011","DDS demands","Known Flow","340448.858795","673054.585354","","0.000000","-3.650000","","","","","-11.669999","","","","","-13.699417","-15.319999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"64302300000831","Nodes","","21.000000","36.475077","DDS demands","Known Flow","340377.108775","673045.710351","","0.000000","","","","","","-5.359999","","","","","-4.793007","-5.359999","","","","","","","","D1 PROFILE","","","",""
"64302300000244","Nodes","244","21.000000","42.394842","DDS demands","Known Flow","340424.983788","673197.960393","","0.000000","","","","","","-7.620000","","","","","-6.813940","-7.620000","","","","","","","","D1 PROFILE","","","",""
"64302300000689","Nodes","-1462768","21.000000","42.394842","Default Known Flow Node","Known Flow","340429.858790","673175.585387","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000654","Nodes","","21.000000","36.377766","DDS demands","Known Flow","340373.858775","673074.960359","","0.000000","","","","","","-5.379999","","","","","-4.810892","-5.379999","","","","","","","","D1 PROFILE","","","",""
"64302300000684","Nodes","-1462755","21.000000","41.876027","Default Known Flow Node","Known Flow","340379.483776","673297.210420","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000205","Nodes","205","21.000000","41.876027","DDS demands","Known Flow","340379.503154","673295.210607","","0.000000","","","","","","-7.940000","","","","","-7.100090","-7.940000","","","","","","","","D1 PROFILE","","","",""
"64302300000732","Nodes","-4904546","21.000000","43.896139","Default Known Flow Node","Known Flow","340384.984172","673230.833671","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000001","Nodes","Church Street DG, GCM, Tel, Profiled, Site ID 6154","21.000000","44.000001","Default Known Pressure Node","Known Pressure","340384.608777","673234.335403","","999998.967025","","","","","","","","","","","2364.259432","2643.941025","","","","","","","","","","","",""
"64302300000695","Nodes","","21.000000","36.215807","DDS demands","Known Flow","340417.108786","673071.835359","","0.000000","","","","","","-11.890000","","","","","-10.632251","-11.890000","","","","","","","","D1 PROFILE","","","",""
"64302300000836","Nodes","-796","21.000000","40.608048","Default Known Flow Node","Known Flow","340432.108790","673087.960363","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000247","Nodes","247","21.000000","40.764258","DDS demands","Known Flow","340428.608789","673094.835365","","0.000000","","","","","","-10.069999","","","","","-9.004774","-10.069999","","","","","","","","D1 PROFILE","","","",""
"64302300000214","Nodes","214","21.000000","35.438514","DDS demands","Known Flow","340338.483765","673039.085350","","0.000000","","","","","","-5.420000","","","","","-4.846660","-5.420000","","","","","","","","D1 PROFILE","","","",""
"64302300000250","Nodes","250","21.000000","35.182930","DDS demands","Known Flow","340327.358762","673086.460362","","0.000000","","","","","","-4.889999","","","","","-4.372725","-4.889999","","","","","","","","D1 PROFILE","","","",""
"64302300000248","Nodes","248","21.000000","40.615819","DDS demands","Known Flow","340472.983802","673116.460371","","0.000000","","","","","","-5.870000","","","","","-5.249059","-5.870000","","","","","","","","D1 PROFILE","","","",""
"64302300000376","Nodes","376","21.000000","41.403785","DDS demands","Known Flow","340413.108785","673121.960372","","0.000000","","","","","","-18.079999","","","","","-16.167459","-18.079999","","","","","","","","D1 PROFILE","","","",""
"64302300000204","Nodes","204","21.000000","42.373962","DDS demands","Known Flow","340393.233780","673177.210387","","0.000000","","","","","","-10.830000","","","","","-9.684380","-10.830000","","","","","","","","D1 PROFILE","","","",""
"64302300000243","Nodes","243","21.000000","43.377541","DDS demands","Known Flow","340389.858779","673209.460396","","0.000000","","","","-2.900000","","-0.829999","","","","","-3.335432","-3.730000","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"64302300000228","Nodes","228","21.000000","42.562896","DDS demands","Known Flow","340390.559343","673185.694806","","0.000000","","","","","","-0.889999","","","","","-0.795853","-0.889999","","","","","","","","D1 PROFILE","","","",""
"64302300000246","Nodes","246","21.000000","41.721078","DDS demands","Known Flow","340446.858794","673263.710411","","0.000000","","","","","","-7.369999","","","","","-6.590385","-7.369999","","","","","","","","D1 PROFILE","","","",""
"64302300000209","Nodes","209","21.000000","24.150541","DDS demands","Known Flow","340153.733715","673208.210396","","0.000000","","","","","","-18.230000","","","","","-16.301591","-18.230000","","","","","","","","D1 PROFILE","","","",""
"64302300000239","Nodes","239","21.000000","23.514438","DDS demands","Known Flow","340202.983728","673228.710401","","0.000000","","","","","","-13.309999","","","","","-11.902040","-13.309999","","","","","","","","D1 PROFILE","","","",""
"64302300000377","Nodes","377","21.000000","40.500331","DDS demands","Known Flow","340526.483816","673149.960380","","0.000000","","","","","","-11.400000","","","","","-10.194084","-11.400000","","","","","","","","D1 PROFILE","","","",""
"64302300000400","Nodes","400","21.000000","36.410289","DDS demands","Known Flow","340518.608814","673089.335363","","0.000000","","","","","","-6.489999","","","","","-5.803474","-6.489999","","","","","","","","D1 PROFILE","","","",""
"64302300000399","Nodes","399","21.000000","36.694846","DDS demands","Known Flow","340558.608825","673068.210358","","0.000000","","","","","","-5.229999","","","","","-4.676759","-5.229999","","","","","","","","D1 PROFILE","","","",""
"64302300000245","Nodes","245","21.000000","41.597897","DDS demands","Known Flow","340502.233809","673223.210400","","0.000000","","","","-6.000000","","-8.479999","","","","","-12.948275","-14.479999","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"64302300000073","Nodes","73","21.000000","27.989980","DDS demands","Known Flow","340953.483932","673232.960402","","0.000000","","","","","","-9.069999","","","","","-8.110555","-9.069999","","","","","","","","D1 PROFILE","","","",""
"64302300000843","Nodes","-820","21.000000","28.075051","Default Known Flow Node","Known Flow","340956.358933","673228.335401","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000652","Nodes","-1462652","21.000000","28.075051","Default Known Flow Node","Known Flow","340956.387933","673230.067402","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000397","Nodes","397","21.000000","37.078291","DDS demands","Known Flow","340572.358829","673048.710352","","0.000000","","","","","","-0.839999","","","","","-0.751143","-0.839999","","","","","","","","D1 PROFILE","","","",""
"64302300000832","Nodes","-786","21.000000","35.664985","Default Known Flow Node","Known Flow","340584.607744","673056.211649","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000833","Nodes","-787","21.000000","35.411489","Default Known Flow Node","Known Flow","340586.858832","673057.460355","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000385","Nodes","385","21.000000","27.613461","DDS demands","Known Flow","340857.460906","673031.585348","","0.000000","","","","","","-11.680000","","","","","-10.444465","-11.680000","","","","","","","","D1 PROFILE","","","",""
"64302300000068","Nodes","68","21.000000","28.180881","DDS demands","Known Flow","340959.735570","673069.706054","","0.000000","","","","","","-15.050000","","","","","-13.457979","-15.050000","","","","","","","","D1 PROFILE","","","",""
"64302300000837","Nodes","-797","21.000000","31.250558","Default Known Flow Node","Known Flow","340610.858839","673091.335364","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000539","Nodes","539","21.000000","30.779650","DDS demands","Known Flow","340609.233839","673172.585386","","0.000000","","","","","","-16.319999","","","","","-14.593634","-16.319999","","","","","","","","D1 PROFILE","","","",""
"64302300000844","Nodes","-821","21.000000","30.420471","Default Known Flow Node","Known Flow","340570.608828","673230.460402","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000540","Nodes","540","21.000000","30.296396","DDS demands","Known Flow","340557.108824","673191.585391","","0.000000","","","","","","-10.439999","","","","","-9.335634","-10.439999","","","","","","","","D1 PROFILE","","","",""
"64302300000673","Nodes","-1462717","21.000000","30.823395","Default Known Flow Node","Known Flow","340632.233845","673141.585377","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000457","Nodes","457","21.000000","28.273543","DDS demands","Known Flow","340980.983940","673164.210384","","0.000000","","","","","","-9.949999","","","","","-8.897467","-9.949999","","","","","","","","D1 PROFILE","","","",""
"64302300000453","Nodes","453","21.000000","27.998165","DDS demands","Known Flow","341067.983963","673197.335393","","0.000000","","","","","","-13.650000","","","","","-12.206074","-13.650000","","","","","","","","D1 PROFILE","","","",""
"64302300000452","Nodes","452","21.000000","27.698992","DDS demands","Known Flow","341045.608957","673255.960409","","0.000000","","","","","","-7.259999","","","","","-6.492022","-7.259999","","","","","","","","D1 PROFILE","","","",""
"64302300000258","Nodes","258","21.000000","27.093482","DDS demands","Known Flow","341115.108976","673065.210357","","0.000000","","","","","","-22.110001","","","","","-19.771159","-22.110001","","","","","","","","D1 PROFILE","","","",""
"64302300000454","Nodes","454","21.000000","28.000189","DDS demands","Known Flow","341086.608968","673159.210382","","0.000000","","","","","","-5.619999","","","","","-5.025504","-5.619999","","","","","","","","D1 PROFILE","","","",""
"64302300000259","Nodes","259","21.000000","25.763862","DDS demands","Known Flow","341126.483979","672957.085327","","0.000000","","","","","","-14.939999","","","","","-13.359614","-14.939999","","","","","","","","D1 PROFILE","","","",""
"64302300000519","Nodes","519","21.000000","44.796778","DDS demands","Known Flow","339992.530671","671865.396030","","0.000000","","","","","","-1.900000","","","","","-1.699014","-1.900000","","","","","","","","D1 PROFILE","","","",""
"64302300000518","Nodes","518","21.000000","44.629653","DDS demands","Known Flow","339981.263668","671824.694019","","0.000000","","","","","","-4.280000","","","","","-3.827252","-4.280000","","","","","","","","D1 PROFILE","","","",""
"64302300000520","Nodes","520","21.000000","44.791887","DDS demands","Known Flow","339985.641669","671867.958031","","0.000000","","","","","","-3.099999","","","","","-2.772075","-3.099999","","","","","","","","D1 PROFILE","","","",""
"64302300000516","Nodes","516","21.000000","44.437591","DDS demands","Known Flow","339935.588655","671838.344023","","0.000000","","","","","","-3.190000","","","","","-2.852555","-3.190000","","","","","","","","D1 PROFILE","","","",""
"64302300000517","Nodes","517","21.000000","44.328711","DDS demands","Known Flow","339943.205657","671879.311034","","0.000000","","","","","","-2.559999","","","","","-2.289197","-2.559999","","","","","","","","D1 PROFILE","","","",""
"64302300000515","Nodes","515","21.000000","44.469720","DDS demands","Known Flow","339916.998650","671846.826025","","0.000000","","","","","","-2.769999","","","","","-2.476983","-2.769999","","","","","","","","D1 PROFILE","","","",""
"64302300000210","Nodes","210","21.000000","29.593756","DDS demands","Known Flow","339691.358589","673056.460354","","0.000000","","","","","","-4.349999","","","","","-3.889847","-4.349999","","","","","","","","D1 PROFILE","","","",""
"64302300000386","Nodes","386","21.000000","29.728331","DDS demands","Known Flow","339754.608606","673028.960347","","0.000000","","","","","","-5.980000","","","","","-5.347423","-5.980000","","","","","","","","D1 PROFILE","","","",""
"64302300000387","Nodes","387","21.000000","29.726237","DDS demands","Known Flow","339759.233607","673059.960355","","0.000000","","","","","","-5.509999","","","","","-4.927140","-5.509999","","","","","","","","D1 PROFILE","","","",""
"64302300000522","Nodes","522","21.000000","44.574831","DDS demands","Known Flow","340005.085674","671814.352016","","0.000000","","","","","","-2.880000","","","","","-2.575347","-2.880000","","","","","","","","D1 PROFILE","","","",""
"64302300000523","Nodes","523","21.000000","44.367255","DDS demands","Known Flow","340021.071679","671809.473015","","0.000000","","","","","","-2.990000","","","","","-2.673711","-2.990000","","","","","","","","D1 PROFILE","","","",""
"64302300000600","Nodes","-146","21.000000","44.293435","Default Known Flow Node","Known Flow","340036.126683","671852.194027","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000813","Nodes","-74","21.000000","44.231523","Default Known Flow Node","Known Flow","340055.263322","671802.922005","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000525","Nodes","525","21.000000","44.170981","DDS demands","Known Flow","340070.247692","671799.974012","","0.000000","","","","","","-6.130000","","","","","-5.481555","-6.130000","","","","","","","","D1 PROFILE","","","",""
"64302300000542","Nodes","542","21.000000","44.111133","DDS demands","Known Flow","340087.502697","671832.344021","","0.000000","","","","","","-2.269999","","","","","-2.029874","-2.269999","","","","","","","","D1 PROFILE","","","",""
"64302300000627","Nodes","-1462558","21.000000","44.170981","Default Known Flow Node","Known Flow","340084.848696","671799.933012","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000524","Nodes","524","21.000000","44.283062","DDS demands","Known Flow","340038.280683","671858.219028","","0.000000","","","","","","-5.010000","","","","","-4.480031","-5.010000","","","","","","","","D1 PROFILE","","","",""
"64302300000649","Nodes","-1462647","21.000000","44.293435","Default Known Flow Node","Known Flow","340049.366686","671847.437025","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000666","Nodes","Logger 7022, 37 Faside View - Semi-concealed","21.000000","44.231523","Val Log Cath","Known Flow","340055.868688","671811.076015","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000260","Nodes","Blawearie Road DG, GCM, Tel, Site ID 6153","21.000000","49.999998","Default Known Pressure Node","Known Pressure","340833.858900","672337.210159","","999998.967025","","","","","","","","","","","835.843388","934.720033","","","","","","","","","","","",""
"64302300000507","Nodes","507","21.000000","49.999739","Default Known Flow Node","Known Flow","340979.233939","672027.460074","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000492","Nodes","Carlaverock Court RRI 4,","21.000000","49.999982","Default Known Pressure Node","Known Pressure","341038.726553","672095.254167","","0.000000","","","","","","","","","","","5.722994","6.400000","","","","","","","","","","","",""
"64302300000495","Nodes","Carlaverock Court RRI 3,","21.000000","49.999974","Default Known Pressure Node","Known Pressure","341078.358966","672073.085087","","0.000000","","","","","","","","","","","6.402599","7.159999","","","","","","","","","","","",""
"64302300000736","Nodes","-4904566","21.000000","49.988738","Default Known Flow Node","Known Flow","341079.233966","672075.585087","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000497","Nodes","Carlaverock Court RRI 2,","21.000000","49.999974","Default Known Pressure Node","Known Pressure","341098.233972","672062.085084","","0.000000","","","","","","","","","","","7.019610","7.849999","","","","","","","","","","","",""
"64302300000730","Nodes","-4904539","21.000000","49.976865","Default Known Flow Node","Known Flow","341095.611638","672056.963035","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000499","Nodes","Carlaverock Court RRI 1,","21.000000","49.999974","Default Known Pressure Node","Known Pressure","341073.983965","672038.085077","","0.000000","","","","","","","","","","","2.307082","2.580000","","","","","","","","","","","",""
"64302300000500","Nodes","500","21.000000","49.990423","DDS demands","Known Flow","341065.608963","672045.210079","","0.000000","","","","","","-2.580000","","","","","-2.307082","-2.580000","","","","","","","","D1 PROFILE","","","",""
"64302300000501","Nodes","Carlaverock Court RRI 5,","21.000000","49.999974","Default Known Pressure Node","Known Pressure","341031.108953","672041.085078","","0.000000","","","","","","","","","","","9.112081","10.190000","","","","","","","","","","","",""
"64302300000493","Nodes","493","21.000000","49.882493","DDS demands","Known Flow","341030.713953","672087.520091","","0.000000","","","","","","-3.450000","","","","","-3.085051","-3.450000","","","","","","","","D1 PROFILE","","","",""
"64302300000496","Nodes","496","21.000000","49.981583","DDS demands","Known Flow","341068.858964","672088.960091","","0.000000","","","","","","-7.159999","","","","","-6.402599","-7.159999","","","","","","","","D1 PROFILE","","","",""
"64302300000498","Nodes","498","21.000000","49.891994","DDS demands","Known Flow","341108.233974","672036.710077","","0.000000","","","","","","-7.849999","","","","","-7.019610","-7.849999","","","","","","","","D1 PROFILE","","","",""
"64302300000727","Nodes","-484","21.000000","25.882313","Default Known Flow Node","Known Flow","341300.859027","672295.835147","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000679","Nodes","","21.000000","25.512307","DDS demands","Known Flow","341303.859028","672290.710146","","0.000000","-5.130000","","","","","-1.019999","","","","","-5.499440","-6.150000","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"64302300000726","Nodes","-473","21.000000","25.965240","Default Known Flow Node","Known Flow","341281.859022","672271.585141","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000503","Nodes","503","21.000000","49.797794","DDS demands","Known Flow","341054.858960","672013.210070","","0.000000","","","","","","-5.980000","","","","","-5.347423","-5.980000","","","","","","","","D1 PROFILE","","","",""
"64302300000511","Nodes","511","21.000000","49.754450","DDS demands","Known Flow","341080.858967","671988.460064","","0.000000","","","","","","-4.210000","","","","","-3.764657","-4.210000","","","","","","","","D1 PROFILE","","","",""
"64302300000657","Nodes","-1462665","21.000000","49.894254","Default Known Flow Node","Known Flow","341040.051956","672098.688094","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000648","Nodes","-1462637","21.000000","31.191027","Default Known Flow Node","Known Flow","340121.317864","672809.426871","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000536","Nodes","536","21.000000","31.144038","DDS demands","Known Flow","340070.733692","672778.585279","","0.000000","","","","","","-7.539999","","","","","-6.742402","-7.539999","","","","","","","","D1 PROFILE","","","",""
"64302300000347","Nodes","347","21.000000","41.748576","DDS demands","Known Flow","340223.358734","672686.710254","","0.000000","","","","","","-5.280000","","","","","-4.721470","-5.280000","","","","","","","","D1 PROFILE","","","",""
"64302300000808","Nodes","-728","21.000000","32.708945","Default Known Flow Node","Known Flow","340261.092654","672858.905560","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000348","Nodes","348","21.000000","41.598995","DDS demands","Known Flow","340202.358728","672737.085267","","0.000000","","","","","","-5.599999","","","","","-5.007620","-5.599999","","","","","","","","D1 PROFILE","","","",""
"64302300000660","Nodes","","21.000000","32.284000","DDS demands","Known Flow","340307.233756","672927.960319","","0.000000","","-24.999999","","","","","","","","","-22.355447","-24.999999","","","","C2 PROFILE","","","","","","","",""
"64302300000054","Nodes","54","21.000000","36.425700","DDS demands","Known Flow","340553.358823","672525.710210","","0.000000","","","","","","-12.479999","","","","","-11.159838","-12.479999","","","","","","","","D1 PROFILE","","","",""
"64302300000224","Nodes","224","21.000000","36.420082","DDS demands","Known Flow","340582.858831","672537.835213","","0.000000","","","","","","-1.590000","","","","","-1.421806","-1.590000","","","","","","","","D1 PROFILE","","","",""
"64302300000782","Nodes","-648","21.000000","31.787066","Default Known Flow Node","Known Flow","340968.749380","672620.894572","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000707","Nodes","","21.000000","31.379513","DDS demands","Known Flow","340973.483938","672655.085245","","0.000000","","-13.220000","","","","","","","","","-11.821560","-13.220000","","","","C2 PROFILE","","","","","","","",""
"64302300000780","Nodes","-641","21.000000","31.157385","Default Known Flow Node","Known Flow","341057.366313","672597.864641","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000733","Nodes","","21.000000","31.103490","DDS demands","Known Flow","341066.989398","672595.458792","","0.000000","-11.130000","","","","","-2.779999","","","","","-12.438570","-13.910000","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"64302300000535","Nodes","535","21.000000","28.982816","DDS demands","Known Flow","341028.983953","672837.585295","","0.000000","","","","","","-8.260000","","","","","-7.386240","-8.260000","","","","","","","","D1 PROFILE","","","",""
"64302300000077","Nodes","77","21.000000","28.912624","DDS demands","Known Flow","341044.858957","672798.960284","","0.000000","","","","","","-6.789999","","","","","-6.071739","-6.789999","","","","","","","","D1 PROFILE","","","",""
"64302300000626","Nodes","-1462557","21.000000","29.000727","Default Known Flow Node","Known Flow","341020.358950","672865.835302","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000809","Nodes","-729","21.000000","29.000727","Default Known Flow Node","Known Flow","341008.733947","672861.835301","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000531","Nodes","531","21.000000","28.896783","DDS demands","Known Flow","341073.858965","672664.335248","","0.000000","-3.869999","","","","","","","","","","-3.460623","-3.869999","","","C1 PROFILE","","","","","","","","",""
"64302300000806","Nodes","-722","21.000000","29.000727","Default Known Flow Node","Known Flow","341027.021114","672850.612325","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000637","Nodes","-1462606","21.000000","29.000727","Default Known Flow Node","Known Flow","341013.858949","672847.710298","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000208","Nodes","208","21.000000","27.075063","DDS demands","Known Flow","340012.108676","673115.335370","","0.000000","","","","","","-4.330000","","","","","-3.871963","-4.330000","","","","","","","","D1 PROFILE","","","",""
"64302300000402","Nodes","402","21.000000","36.597243","DDS demands","Known Flow","340505.483810","673031.335347","","0.000000","","","","","","-3.510000","","","","","-3.138704","-3.510000","","","","","","","","D1 PROFILE","","","",""
"64302300000401","Nodes","401","21.000000","36.638199","DDS demands","Known Flow","340544.108821","673058.335355","","0.000000","","","","","","-4.019999","","","","","-3.594755","-4.019999","","","","","","","","D1 PROFILE","","","",""
"64302300000403","Nodes","403","21.000000","36.638199","Default Known Flow Node","Known Flow","340538.358819","673064.335356","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000066","Nodes","66","21.000000","27.648087","DDS demands","Known Flow","340834.358900","673023.335345","","0.000000","","","","","","-4.709999","","","","","-4.211766","-4.709999","","","","","","","","D1 PROFILE","","","",""
"64302300000644","Nodes","-1462625","21.000000","27.619344","Default Known Flow Node","Known Flow","340838.734333","673026.709139","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000767","Nodes","-603","21.000000","43.477893","Default Known Flow Node","Known Flow","339981.483668","672518.960208","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000665","Nodes","-1462686","21.000000","43.477893","Default Known Flow Node","Known Flow","340001.983673","672526.585210","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000026","Nodes","26","21.000000","31.428048","DDS demands","Known Flow","340180.358722","672881.585307","","0.000000","","","","","","-8.069999","","","","","-7.216338","-8.069999","","","","","","","","D1 PROFILE","","","",""
"64302300000811","Nodes","-735","21.000000","31.465776","Default Known Flow Node","Known Flow","340183.996997","672880.636191","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000532","Nodes","P00021858/313829, EDINBURGH ROAD, -67.57SCMH","25.000000","31.433515","CSEP DDS Matched","Known Flow","340186.733724","672885.835308","","0.000000","","","","","","","-67.570001","","","","-60.422304","-67.570001","","","","","","","","","DC PROFILE","","",""
"64302300000229","Nodes","229","21.000000","36.283553","DDS demands","Known Flow","340569.997930","672626.837087","","0.000000","","","","","","-13.460000","","","","","-12.036173","-13.460000","","","","","","","","D1 PROFILE","","","",""
"64302300000613","Nodes","-1462517","21.000000","36.370451","Default Known Flow Node","Known Flow","340570.358828","672624.085237","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000769","Nodes","-606","21.000000","36.535944","Default Known Flow Node","Known Flow","340551.682880","672523.881908","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000053","Nodes","53","21.000000","36.523936","DDS demands","Known Flow","340542.108820","672519.835208","","0.000000","","","","","","-4.039999","","","","","-3.612640","-4.039999","","","","","","","","D1 PROFILE","","","",""
"64302300000514","Nodes","514","21.000000","36.523936","Default Known Flow Node","Known Flow","340539.108820","672518.085208","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000625","Nodes","-1462556","21.000000","36.480448","Default Known Flow Node","Known Flow","340446.108794","672482.460198","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000394","Nodes","394","21.000000","28.805854","DDS demands","Known Flow","341195.483998","672783.210280","","0.000000","","","","","","-8.079999","","","","","-7.225280","-8.079999","","","","","","","","D1 PROFILE","","","",""
"64302300000621","Nodes","","21.000000","29.400437","DDS demands","Known Flow","341251.756425","672713.072064","","0.000000","","","","","","-4.060000","","","","","-3.630524","-4.060000","","","","","","","","D1 PROFILE","","","",""
"64302300000845","Nodes","-834","21.000000","41.882462","Default Known Flow Node","Known Flow","340379.534643","673291.960911","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000459","Nodes","","21.000000","28.552972","DDS demands","Known Flow","340841.351902","673207.142395","","0.000000","","","","","","-22.540000","","","","","-20.155671","-22.540000","","","","","","","","D1 PROFILE","","","",""
"64302300000658","Nodes","","21.000000","28.350758","DDS demands","Known Flow","340752.983878","673237.960404","","0.000000","","","","","","-3.849999","","","","","-3.442738","-3.849999","","","","","","","","D1 PROFILE","","","",""
"64302300000840","Nodes","-812","21.000000","28.550866","Default Known Flow Node","Known Flow","340844.983903","673204.960395","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000460","Nodes","460","21.000000","28.454176","DDS demands","Known Flow","340836.858901","673228.085401","","0.000000","","","","","","-12.170000","","","","","-10.882632","-12.170000","","","","","","","","D1 PROFILE","","","",""
"64302300000834","Nodes","-793","21.000000","31.261899","Default Known Flow Node","Known Flow","340616.608841","673082.835361","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000538","Nodes","538","21.000000","28.154905","DDS demands","Known Flow","340675.858857","673261.710410","","0.000000","","","","","","-20.510000","","","","","-18.340410","-20.510000","","","","","","","","D1 PROFILE","","","",""
"64302300000835","Nodes","-795","21.000000","31.234142","Default Known Flow Node","Known Flow","340618.888903","673084.417026","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000687","Nodes","-1462764","21.000000","31.234142","Default Known Flow Node","Known Flow","340619.858841","673082.585361","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300001003","Nodes","1003","21.000000","25.989113","Default Known Flow Node","Known Flow","339864.763141","673186.455485","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000842","Nodes","","21.000000","28.069033","Default Known Flow Node","Known Flow","340957.233933","673225.835400","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000812","Nodes","-739","21.000000","37.195760","Default Known Flow Node","Known Flow","340505.483810","672896.710311","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"64302300000805","Nodes","","21.000000","36.732938","DDS demands","Known Flow","340479.733803","672823.710291","","0.000000","-5.590000","","","","","-4.050000","","","","","-8.620261","-9.639999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
