"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"64301600001535","Nodes","1535","21.000000","38.381522","Default Known Flow Node","Known Flow","367809.543018","678938.622774","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000577","Nodes","577","21.000000","32.426065","Default Known Flow Node","Known Flow","368024.792975","679031.095769","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000260","Nodes","260","21.000000","32.894925","DDS demands","Known Flow","368195.557345","678785.822913","","0.000000","","","","-0.410000","-9.469999","","","","-8.834872","-9.879999","","","","","","C4 PROFILE","D1 PROFILE","","",""
"64301600000570","Nodes","570","21.000000","37.651444","Default Known Flow Node","Known Flow","367965.826283","678887.366941","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600001406","Nodes","1406","21.000000","31.313421","Default Known Flow Node","Known Flow","368069.291311","679234.321035","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301600000256","Nodes","256","21.000000","32.038503","DDS demands","Known Flow","367948.287278","679087.795996","","0.000000","","","","-4.110000","-15.180000","","","","-17.249463","-19.290000","","","","","","C4 PROFILE","D1 PROFILE","","",""
"64301600000318","Nodes","318","21.000000","33.453515","DDS demands","Known Flow","368641.672467","678265.642772","","0.000000","","","","","-10.660000","","","","-9.532363","-10.660000","","","","","","","D1 PROFILE","","",""
"64301600000080","Nodes","80","21.000000","31.344970","DDS demands","Known Flow","368674.366475","678454.412823","","0.000000","","","","","-15.699999","","","","-14.039220","-15.699999","","","","","","","D1 PROFILE","","",""
"64301600001412","Nodes","1412","21.000000","40.471087","Default Known Flow Node","Known Flow","368208.932349","678021.467705","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64301601462536","Nodes","1462536","21.000000","33.623591","Default Known Flow Node","Known Flow","368265.495364","678650.901877","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
