"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"644002-894","Nodes","-894","21.000000","36.003176","Default Known Flow Node","Known Flow","271811.875000","678161.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-917","Nodes","-917","21.000000","36.195702","Default Known Flow Node","Known Flow","271812.875000","678181.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-920","Nodes","-920","21.000000","36.195702","Default Known Flow Node","Known Flow","271808.000000","678182.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-923","Nodes","-923","21.000000","36.195702","Default Known Flow Node","Known Flow","271816.375000","678184.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-895","Nodes","-895","21.000000","36.079109","Default Known Flow Node","Known Flow","271824.000000","678162.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000071","Nodes","71","21.000000","36.026284","DDS demands","Known Flow","271872.750000","678304.500000","0.000000","","","","","","-42.879999","","","","","","","","-38.344063","-42.879999","","","","","","","D1 PROFILE","","","","","","",""
"644002-928","Nodes","-928","21.000000","36.365667","Default Known Flow Node","Known Flow","271840.000000","678187.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-930","Nodes","-930","21.000000","36.365667","Default Known Flow Node","Known Flow","271844.375000","678189.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-929","Nodes","-929","21.000000","36.365667","Default Known Flow Node","Known Flow","271835.875000","678188.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-902","Nodes","-902","21.000000","36.342941","Default Known Flow Node","Known Flow","271845.750000","678166.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-934","Nodes","-934","21.000000","36.420395","Default Known Flow Node","Known Flow","271952.750000","678196.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-916","Nodes","-916","21.000000","36.448907","Default Known Flow Node","Known Flow","271971.500000","678181.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-927","Nodes","-927","21.000000","36.448907","Default Known Flow Node","Known Flow","271983.750000","678187.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200001000","Nodes","1000","21.000000","41.833340","Default Known Flow Node","Known Flow","271697.250000","678054.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-840","Nodes","-840","21.000000","37.876806","Default Known Flow Node","Known Flow","271775.625000","678079.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462509","Nodes","-1462509","21.000000","40.310275","Default Known Flow Node","Known Flow","271720.875000","678082.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462592","Nodes","-1462592","21.000000","35.475796","Default Known Flow Node","Known Flow","271906.125000","678065.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000820","Nodes","820","21.000000","35.671684","DDS demands","Known Flow","272074.375000","678355.125000","0.000000","","","","","","-5.409999","","","","","","","","-4.837718","-5.409999","","","","","","","D1 PROFILE","","","","","","",""
"64400200000091","Nodes","91","21.000000","35.595471","Default Known Flow Node","Known Flow","272013.125000","678080.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000616","Nodes","616","21.000000","35.806314","DDS demands","Known Flow","272001.000000","678331.625000","0.000000","","","","","","-2.619999","","","","","","","","-2.342850","-2.619999","","","","","","","D1 PROFILE","","","","","","",""
"64400200000826","Nodes","826","21.000000","36.197248","DDS demands","Known Flow","272213.000000","678439.500000","0.000000","","","","","","-3.260000","","","","","","","","-2.915150","-3.260000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000824","Nodes","824","21.000000","36.041502","Default Known Flow Node","Known Flow","272146.125000","678403.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000815","Nodes","815","21.000000","35.686524","Default Known Flow Node","Known Flow","272018.250000","678240.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000817","Nodes","817","21.000000","32.163947","Default Known Flow Node","Known Flow","272086.000000","678259.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-903","Nodes","-903","21.000000","36.497819","Default Known Flow Node","Known Flow","272009.621899","678168.713231","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000825","Nodes","825","21.000000","35.824487","Default Known Flow Node","Known Flow","272177.125000","678371.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000822","Nodes","822","21.000000","35.977380","Default Known Flow Node","Known Flow","272121.000000","678386.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000823","Nodes","823","21.000000","35.760430","Default Known Flow Node","Known Flow","272137.750000","678348.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462470","Nodes","-1462470","21.000000","35.760430","Default Known Flow Node","Known Flow","272151.250000","678336.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000821","Nodes","821","21.000000","36.279222","Default Known Flow Node","Known Flow","272033.125000","678448.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1463036","Nodes","-1463036","21.000000","35.806314","Default Known Flow Node","Known Flow","272002.250000","678333.000000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000615","Nodes","615","21.000000","36.312288","DDS demands","Known Flow","272030.181890","678134.761271","0.000000","","","","","","-34.339999","","","","","","","","-30.707442","-34.339999","","","","","","","D1 PROFILE","","","","","","",""
"64400200000818","Nodes","818","21.000000","31.607729","Default Known Flow Node","Known Flow","272095.000000","678262.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000819","Nodes","819","21.000000","30.733409","DDS demands","Known Flow","272102.250000","678274.500000","0.000000","","-37.200001","","","","","","","","","","","","-33.264906","-37.200001","","","C2 PROFILE","","","","","","","","","","",""
"64400200000090","Nodes","90","21.000000","36.558871","Default Known Flow Node","Known Flow","272011.329451","678131.497270","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000094","Nodes","94","21.000000","35.080564","DDS demands","Known Flow","272216.250000","678204.500000","0.000000","","","","","","-12.000000","","","","","","","","-10.730614","-12.000000","","","","","","","D1 PROFILE","","","","","","",""
"64400200000093","Nodes","93","21.000000","35.307722","DDS demands","Known Flow","272259.250000","678240.500000","0.000000","","","","","","-12.099999","","","","","","","","-10.820037","-12.099999","","","","","","","D1 PROFILE","","","","","","",""
"644002-863","Nodes","-863","21.000000","35.807489","Default Known Flow Node","Known Flow","272275.000000","678118.375000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200001020","Nodes","1020","21.000000","33.964862","Default Known Flow Node","Known Flow","272449.500000","678234.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1463003","Nodes","-1463003","21.000000","36.497819","Default Known Flow Node","Known Flow","271968.500000","678163.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462492","Nodes","-1462492","21.000000","35.807489","Default Known Flow Node","Known Flow","272297.000000","678119.500000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-877","Nodes","-877","21.000000","34.844714","Default Known Flow Node","Known Flow","272352.375000","678132.125000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-1462516","Nodes","-1462516","21.000000","34.844714","Default Known Flow Node","Known Flow","272330.875000","678131.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"644002-900","Nodes","-900","21.000000","34.780604","Default Known Flow Node","Known Flow","272360.625000","678165.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000856","Nodes","856","21.000000","33.756637","Default Known Flow Node","Known Flow","272501.375000","678250.250000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000875","Nodes","875","21.000000","33.993072","DDS demands","Known Flow","272608.625000","678163.375000","0.000000","","","","","","-0.970000","","","-4.060000","-28.299998","","","","-26.173757","-29.269999","","","","","","","D1 PROFILE","","","DM PROFILE","I2 PROFILE","","",""
"64400200000857","Nodes","857","21.000000","33.768230","Default Known Flow Node","Known Flow","272526.375000","678185.875000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000859","Nodes","859","21.000000","33.551624","DDS demands","Known Flow","272543.000000","678317.375000","0.000000","","","","","","-2.519999","","","","","","","","-2.253428","-2.519999","","","","","","","D1 PROFILE","","","","","","",""
"644002-1462818","Nodes","-1462818","21.000000","33.551624","Default Known Flow Node","Known Flow","272540.500000","678319.625000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64400200000858","Nodes","858","21.000000","33.495096","DDS demands","Known Flow","272509.125000","678263.875000","0.000000","","","","","","-17.159999","","","","","","","","-15.344779","-17.159999","","","","","","","D1 PROFILE","","","","","","",""
"64400200000860","Nodes","860","21.000000","33.711688","Default Known Flow Node","Known Flow","272440.375000","678276.750000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
