"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)"
"64400401463495","Nodes","1463495",21.000000,31.161867,"Default Known Flow Node","Known Flow",292276.595687,680389.087350,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000322","Nodes","322",21.000000,30.900519,"DDS demands","Known Flow",292337.464526,680326.710538,,0.000000,,,,,,-3.280000,,,,,,-2.933034,-3.280000,,"",,,,,,"D1 PROFILE",,,,,
"64400400000217","Nodes","217",21.000000,31.242955,"Default Known Flow Node","Known Flow",292351.567707,680335.922335,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000331","Nodes","331",21.000000,30.499587,"DDS demands","Known Flow",292378.534714,680344.758338,,0.000000,,,,,,-8.699999,,,,,,-7.779695,-8.699999,,"",,,,,,"D1 PROFILE",,,,,
"64400400000901","Nodes","901",21.000000,32.154756,"Default Known Flow Node","Known Flow",292388.886059,680361.232220,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000321","Nodes","321",21.000000,32.214717,"DDS demands","Known Flow",292384.220716,680369.712344,,0.000000,,,,,,-0.759999,,,,,,-0.679605,-0.759999,,"",,,,,,"D1 PROFILE",,,,,
"64400404904600","Nodes","4904600",21.000000,32.156893,"Default Known Flow Node","Known Flow",292381.972814,680373.583731,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000247","Nodes","247",21.000000,32.349700,"Default Known Flow Node","Known Flow",292398.595720,680369.837344,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000325","Nodes","325",21.000000,29.937368,"DDS demands","Known Flow",292274.295686,680286.012322,,0.000000,,,,,,-18.809999,,,,,,-16.820238,-18.809999,,"",,,,,,"D1 PROFILE",,,,,
"64400400000326","Nodes","326",21.000000,28.799139,"DDS demands","Known Flow",292285.356689,680282.890321,,0.000000,,,,,,-22.209998,,,,,,-19.860578,-22.209998,,"",,,,,,"D1 PROFILE",,,,,
"64400400012810","Nodes","12810",21.000000,27.919162,"Default Known Flow Node","Known Flow",292332.261592,680246.584288,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400018010","Nodes","18010",21.000000,29.156113,"Default Known Flow Node","Known Flow",292304.615694,680296.287324,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001018","Nodes","1018",21.000000,29.823813,"DDS demands","Known Flow",292412.728724,680279.167320,,0.000000,,,,,,-11.360000,,,,,,-10.158315,-11.360000,,"",,,,,,"D1 PROFILE",,,,,
"64400401463599","Nodes","1463599",21.000000,29.823813,"Default Known Flow Node","Known Flow",292393.220718,680266.587316,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400017310","Nodes","17310",21.000000,29.907962,"Default Known Flow Node","Known Flow",292407.304722,680286.968322,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400020710","Nodes","20710",21.000000,32.730882,"Default Known Flow Node","Known Flow",292460.724702,680324.214990,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000336","Nodes","336",21.000000,29.216298,"Default Known Flow Node","Known Flow",292440.179731,680226.294305,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000115","Nodes","115",21.000000,29.264510,"Default Known Flow Node","Known Flow",292448.758734,680231.965307,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400013510","Nodes","13510",21.000000,29.668243,"Default Known Flow Node","Known Flow",292427.991728,680256.007313,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000348","Nodes","348",21.000000,29.131034,"DDS demands","Known Flow",292455.228225,680203.391559,,0.000000,,,,,,-7.760000,,,,,,-6.939131,-7.760000,,"",,,,,,"D1 PROFILE",,,,,
"64400400000342","Nodes","342",21.000000,25.821667,"DDS demands","Known Flow",292409.250723,680175.977292,,0.000000,,,,,,-11.680000,,,,,,-10.444465,-11.680000,,"",,,,,,"D1 PROFILE",,,,,
"64400400000347","Nodes","347",21.000000,25.497217,"DDS demands","Known Flow",292423.720727,680166.837289,,0.000000,,,,,,-10.220000,,,,,,-9.138907,-10.220000,,"",,,,,,"D1 PROFILE",,,,,
"64400400008710","Nodes","8710",21.000000,27.102546,"Default Known Flow Node","Known Flow",292426.720992,680185.564591,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400006610","Nodes","6610",21.000000,25.382537,"Default Known Flow Node","Known Flow",292410.991147,680143.701046,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000054","Nodes","54",21.000000,25.159733,"DDS demands","Known Flow",292386.049717,680098.877271,,0.000000,,,,,,-4.590000,,,,,,-4.104460,-4.590000,,"",,,,,,"D1 PROFILE",,,,,
"64400400000346","Nodes","346",21.000000,25.159098,"DDS demands","Known Flow",292374.220713,680105.462272,,0.000000,,,,,,-0.820000,,,,,,-0.733258,-0.820000,,"",,,,,,"D1 PROFILE",,,,,
"64400400000345","Nodes","345",21.000000,24.304715,"DDS demands","Known Flow",292338.095703,680099.712271,,0.000000,,,,,,-6.800000,,,,,,-6.080681,-6.800000,,"",,,,,,"D1 PROFILE",,,,,
"64400401462731","Nodes","1462731",21.000000,24.304715,"Default Known Flow Node","Known Flow",292332.470702,680116.212275,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000358","Nodes","358",21.000000,25.022236,"DDS demands","Known Flow",292416.470725,680061.212260,,0.000000,,,,,,-0.159999,,,,,,-0.143074,-0.159999,,"",,,,,,"D1 PROFILE",,,,,
"64400400000355","Nodes","355",21.000000,25.006159,"DDS demands","Known Flow",292428.470728,680054.587259,,0.000000,,,,,,-3.390000,,,,,,-3.031398,-3.390000,,"",,,,,,"D1 PROFILE",,,,,
"64400400000356","Nodes","356",21.000000,24.990867,"DDS demands","Known Flow",292408.470723,680046.962257,,0.000000,,,,,,-5.519999,,,,,,-4.936082,-5.519999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001294","Nodes","1294",21.000000,24.731371,"Default Known Flow Node","Known Flow",292338.595704,680051.587258,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001295","Nodes","1295",21.000000,24.731371,"Default Known Flow Node","Known Flow",292335.595703,680047.712257,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001292","Nodes","1292",21.000000,24.850699,"Default Known Flow Node","Known Flow",292330.720701,680058.337260,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001293","Nodes","1293",21.000000,24.850699,"Default Known Flow Node","Known Flow",292327.595701,680054.587259,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001290","Nodes","1290",21.000000,24.973139,"Default Known Flow Node","Known Flow",292322.595699,680065.212261,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001291","Nodes","1291",21.000000,24.973139,"Default Known Flow Node","Known Flow",292319.720698,680060.837260,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001288","Nodes","1288",21.000000,25.111776,"Default Known Flow Node","Known Flow",292313.470697,680073.087264,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001289","Nodes","1289",21.000000,25.111776,"Default Known Flow Node","Known Flow",292310.095696,680069.712263,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001286","Nodes","1286",21.000000,25.288696,"Default Known Flow Node","Known Flow",292302.345694,680083.712267,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001287","Nodes","1287",21.000000,25.288696,"Default Known Flow Node","Known Flow",292298.345693,680079.212265,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001284","Nodes","1284",21.000000,25.422870,"Default Known Flow Node","Known Flow",292294.220692,680092.087269,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001285","Nodes","1285",21.000000,25.422870,"Default Known Flow Node","Known Flow",292290.970691,680088.462268,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001282","Nodes","1282",21.000000,25.538738,"Default Known Flow Node","Known Flow",292287.220690,680099.337271,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001283","Nodes","1283",21.000000,25.538738,"Default Known Flow Node","Known Flow",292284.095689,680095.587270,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001280","Nodes","1280",21.000000,25.655595,"Default Known Flow Node","Known Flow",292279.970688,680106.462273,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001281","Nodes","1281",21.000000,25.655595,"Default Known Flow Node","Known Flow",292276.970687,680103.587272,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000344","Nodes","344",21.000000,25.807000,"DDS demands","Known Flow",292276.345687,680119.462276,,0.000000,,,,,,-30.820000,,,,,,-27.559796,-30.820000,,"",,,,,,"D1 PROFILE",,,,,
"64400400000063","Nodes","63",21.000000,25.819444,"Default Known Flow Node","Known Flow",292305.470695,680138.712281,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001278","Nodes","1278",21.000000,25.783917,"Default Known Flow Node","Known Flow",292266.845684,680135.712281,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001279","Nodes","1279",21.000000,25.783917,"Default Known Flow Node","Known Flow",292259.095682,680130.837279,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001276","Nodes","1276",21.000000,25.799852,"Default Known Flow Node","Known Flow",292259.970682,680148.712284,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001277","Nodes","1277",21.000000,25.799852,"Default Known Flow Node","Known Flow",292252.220680,680143.587283,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001274","Nodes","1274",21.000000,25.811363,"Default Known Flow Node","Known Flow",292254.970681,680158.087287,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001275","Nodes","1275",21.000000,25.811363,"Default Known Flow Node","Known Flow",292246.720679,680152.837285,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001270","Nodes","1270",21.000000,28.918626,"Default Known Flow Node","Known Flow",292235.470676,680194.337297,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001271","Nodes","1271",21.000000,25.846845,"DDS demands","Known Flow",292226.720673,680189.087295,,0.000000,,,,,,-1.009999,,,,,,-0.903160,-1.009999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001272","Nodes","1272",21.000000,25.824230,"Default Known Flow Node","Known Flow",292248.970679,680168.337290,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001268","Nodes","1268",21.000000,28.918626,"Default Known Flow Node","Known Flow",292230.470674,680203.337299,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001269","Nodes","1269",21.000000,28.918626,"Default Known Flow Node","Known Flow",292221.845672,680198.087298,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001266","Nodes","1266",21.000000,28.918626,"Default Known Flow Node","Known Flow",292225.345673,680212.212301,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001267","Nodes","1267",21.000000,28.918626,"Default Known Flow Node","Known Flow",292216.970671,680207.212300,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001264","Nodes","1264",21.000000,28.918626,"DDS demands","Known Flow",292218.095671,680225.337305,,0.000000,,,,,,-1.649999,,,,,,-1.475459,-1.649999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001265","Nodes","1265",21.000000,28.959839,"Default Known Flow Node","Known Flow",292209.845669,680219.962304,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000328","Nodes","328",21.000000,28.941866,"DDS demands","Known Flow",292211.815973,680235.415530,,0.000000,,,,,,-10.649999,,,,,,-9.523420,-10.649999,,"",,,,,,"D1 PROFILE",,,,,
"64400400000147","Nodes","147",21.000000,28.859092,"Default Known Flow Node","Known Flow",292254.482681,680262.925315,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400013010","Nodes","13010",21.000000,29.258208,"Default Known Flow Node","Known Flow",292218.279671,680249.280312,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001256","Nodes","1256",21.000000,29.145284,"Default Known Flow Node","Known Flow",292180.470661,680292.712323,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001257","Nodes","1257",21.000000,29.145284,"Default Known Flow Node","Known Flow",292172.095658,680288.337322,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001258","Nodes","1258",21.000000,29.136634,"Default Known Flow Node","Known Flow",292185.345662,680283.962321,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001259","Nodes","1259",21.000000,29.136634,"Default Known Flow Node","Known Flow",292176.720660,680279.587320,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001260","Nodes","1260",21.000000,29.126146,"Default Known Flow Node","Known Flow",292191.220664,680273.337318,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001261","Nodes","1261",21.000000,29.115882,"DDS demands","Known Flow",292183.220661,680269.337317,,0.000000,,,,,,-0.739999,,,,,,-0.661721,-0.739999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001262","Nodes","1262",21.000000,29.120290,"Default Known Flow Node","Known Flow",292196.470665,680263.837316,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001263","Nodes","1263",21.000000,29.120290,"Default Known Flow Node","Known Flow",292188.470663,680259.587314,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400013810","Nodes","13810",21.000000,29.115311,"Default Known Flow Node","Known Flow",292200.860052,680255.715432,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400019910","Nodes","19910",21.000000,29.167975,"Default Known Flow Node","Known Flow",292172.595658,680312.837329,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001248","Nodes","1248",21.000000,29.670558,"Default Known Flow Node","Known Flow",292137.095649,680351.587339,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400032810","Nodes","32810",21.000000,29.429753,"Default Known Flow Node","Known Flow",292066.220630,680487.587376,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400032510","Nodes","32510",21.000000,29.429753,"Default Known Flow Node","Known Flow",292062.720629,680485.462376,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000316","Nodes","316",21.000000,29.429753,"Default Known Flow Node","Known Flow",292071.220631,680471.712372,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000319","Nodes","319",21.000000,29.481589,"Default Known Flow Node","Known Flow",292093.287637,680474.793373,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000312","Nodes","312",21.000000,29.700813,"Default Known Flow Node","Known Flow",292097.652638,680466.383371,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400028810","Nodes","28810",21.000000,29.824171,"Default Known Flow Node","Known Flow",292095.970638,680435.712362,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400029610","Nodes","29610",21.000000,29.762835,"Default Known Flow Node","Known Flow",292085.345635,680445.587365,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400028710","Nodes","28710",21.000000,29.824171,"Default Known Flow Node","Known Flow",292092.345637,680433.337362,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462672","Nodes","1462672",21.000000,29.882159,"Default Known Flow Node","Known Flow",292102.431898,680424.379228,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000281","Nodes","281",21.000000,29.867090,"Default Known Flow Node","Known Flow",292097.106155,680425.284055,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000273","Nodes","273",21.000000,29.936455,"Default Known Flow Node","Known Flow",292108.295624,680413.521347,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463434","Nodes","1463434",21.000000,29.929654,"Default Known Flow Node","Known Flow",292107.561088,680414.881491,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000271","Nodes","271",21.000000,29.936455,"Default Known Flow Node","Known Flow",292104.595640,680411.337356,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400026710","Nodes","26710",21.000000,29.971167,"Default Known Flow Node","Known Flow",292109.345641,680405.837354,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400026210","Nodes","26210",21.000000,30.047207,"Default Known Flow Node","Known Flow",292132.951318,680401.491084,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463204","Nodes","1463204",21.000000,30.047207,"Default Known Flow Node","Known Flow",292158.095655,680441.712364,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000276","Nodes","276",21.000000,30.019558,"Default Known Flow Node","Known Flow",292175.720659,680417.337357,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400025310","Nodes","25310",21.000000,29.965829,"DDS demands","Known Flow",292139.970650,680387.212349,,0.000000,,,,,,-1.019999,,,,,,-0.912102,-1.019999,,"",,,,,,"D1 PROFILE",,,,,
"64400400001253","Nodes","1253",21.000000,29.438196,"Default Known Flow Node","Known Flow",292182.470661,680345.587338,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400001255","Nodes","1255",21.000000,29.167663,"DDS demands","Known Flow",292193.970664,680324.462332,,0.000000,,,,,,-0.430000,,,,,,-0.384513,-0.430000,,"",,,,,,"D1 PROFILE",,,,,
"64400401463587","Nodes","1463587",21.000000,29.170154,"Default Known Flow Node","Known Flow",292171.241073,680312.177026,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000317","Nodes","317",21.000000,30.138586,"Default Known Flow Node","Known Flow",292174.470659,680472.587372,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400032010","Nodes","32010",21.000000,30.138586,"Default Known Flow Node","Known Flow",292177.720660,680474.712373,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463644","Nodes","1463644",21.000000,30.019558,"Default Known Flow Node","Known Flow",292177.720660,680398.837352,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000306","Nodes","306",21.000000,30.138586,"Default Known Flow Node","Known Flow",292180.470661,680463.462370,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400031010","Nodes","31010",21.000000,30.138586,"Default Known Flow Node","Known Flow",292183.845662,680465.712370,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400404904636","Nodes","4904636",21.000000,30.138586,"Default Known Flow Node","Known Flow",292187.652350,680452.745080,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000261","Nodes","261",21.000000,30.006910,"Default Known Flow Node","Known Flow",292213.095669,680398.087352,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400011810","Nodes","11810",21.000000,28.952774,"Default Known Flow Node","Known Flow",292210.433036,680234.553260,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400026310","Nodes","26310",21.000000,30.006910,"Default Known Flow Node","Known Flow",292218.720671,680401.837353,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462637","Nodes","1462637",21.000000,30.006910,"Default Known Flow Node","Known Flow",292217.970671,680390.337350,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400015110","Nodes","15110",21.000000,29.562116,"Default Known Flow Node","Known Flow",292243.354678,680265.693316,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463164","Nodes","1463164",21.000000,29.258208,"Default Known Flow Node","Known Flow",292213.845670,680266.087316,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000330","Nodes","330",21.000000,30.354494,"Default Known Flow Node","Known Flow",292283.457852,680489.356538,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400029310","Nodes","29310",21.000000,30.185822,"Default Known Flow Node","Known Flow",292241.720677,680443.337364,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400000221","Nodes","221",21.000000,29.975577,"Default Known Flow Node","Known Flow",292239.595677,680339.587336,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462559","Nodes","1462559",21.000000,29.975577,"Default Known Flow Node","Known Flow",292238.220676,680358.587341,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463460","Nodes","1463460",21.000000,30.185822,"Default Known Flow Node","Known Flow",292261.095683,680455.087368,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462908","Nodes","1462908",21.000000,30.185822,"Default Known Flow Node","Known Flow",292222.470672,680430.587361,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400400015410","Nodes","15410",21.000000,29.591198,"Default Known Flow Node","Known Flow",292245.757678,680267.259316,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401463435","Nodes","1463435",21.000000,29.562116,"Default Known Flow Node","Known Flow",292225.095673,680273.212318,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"64400401462591","Nodes","1462591",21.000000,29.591198,"Default Known Flow Node","Known Flow",292244.845678,680285.337321,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
