"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-DC)"
"64403300001136","Nodes","1136","21.000000","29.570531","DDS demands","Known Flow","295807.050647","698298.412223","","0.000000","","","","","-5.899999","","","","-5.275885","-5.899999","","","","","","","D1 PROFILE","","",""
"64403300001151","Nodes","1151","21.000000","30.053415","Default Known Flow Node","Known Flow","295838.840656","698268.978215","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001162","Nodes","1162","21.000000","30.687168","Default Known Flow Node","Known Flow","295696.258617","697825.434094","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001147","Nodes","1147","21.000000","30.735490","Default Known Flow Node","Known Flow","295731.132627","697847.950100","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001164","Nodes","1164","21.000000","38.447744","Default Known Flow Node","Known Flow","295899.117672","697908.741117","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001171","Nodes","1171","21.000000","38.447938","Default Known Flow Node","Known Flow","295900.072673","697910.084117","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001174","Nodes","1174","21.000000","39.784374","Default Known Flow Node","Known Flow","295937.720683","697975.948135","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001181","Nodes","1181","21.000000","24.209376","Default Known Flow Node","Known Flow","295541.583233","698126.854961","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001182","Nodes","1182","21.000000","24.209376","Default Known Flow Node","Known Flow","295546.376576","698128.117177","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001193","Nodes","1193","21.000000","26.682371","Default Known Flow Node","Known Flow","295947.248686","698303.618224","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001188","Nodes","1188","21.000000","26.682371","Default Known Flow Node","Known Flow","295949.821686","698304.082224","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001195","Nodes","1195","21.000000","29.617853","Default Known Flow Node","Known Flow","295835.410031","698302.088529","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001207","Nodes","1207","21.000000","26.091384","Default Known Flow Node","Known Flow","296318.293787","698232.348205","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001273","Nodes","1273","21.000000","33.184970","Default Known Flow Node","Known Flow","296427.966227","697970.716563","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001217","Nodes","1217","21.000000","22.754545","Default Known Flow Node","Known Flow","296517.412841","698093.870167","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001218","Nodes","1218","21.000000","22.755870","Default Known Flow Node","Known Flow","296523.224842","698095.660168","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001335","Nodes","1335","21.000000","31.461039","Default Known Flow Node","Known Flow","296606.057839","698139.189271","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001228","Nodes","1228","21.000000","32.956511","Default Known Flow Node","Known Flow","296493.925834","697989.129139","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001216","Nodes","1216","21.000000","32.972877","Default Known Flow Node","Known Flow","296497.337835","697982.000137","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001231","Nodes","1231","21.000000","22.984302","Default Known Flow Node","Known Flow","296537.332846","698139.256180","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001238","Nodes","1238","21.000000","36.808809","DDS demands","Known Flow","296181.223749","697792.707085","","0.000000","","","","","-8.189999","","","","-7.323644","-8.189999","","","","","","","D1 PROFILE","","",""
"64403300001239","Nodes","1239","21.000000","36.812717","Default Known Flow Node","Known Flow","296229.942762","697711.750063","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001246","Nodes","1246","21.000000","28.849786","Default Known Flow Node","Known Flow","296320.379787","698093.148167","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001247","Nodes","1247","21.000000","28.703199","DDS demands","Known Flow","296321.572787","698096.780168","","0.000000","","","","","-8.920000","","","","-7.976423","-8.920000","","","","","","","D1 PROFILE","","",""
"64403300001253","Nodes","1253","21.000000","31.389050","Default Known Flow Node","Known Flow","296642.718875","698038.799152","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001256","Nodes","1256","21.000000","36.808809","Default Known Flow Node","Known Flow","296179.743749","697799.034087","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001257","Nodes","1257","21.000000","36.808809","Default Known Flow Node","Known Flow","296177.718748","697807.564089","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001279","Nodes","1279","21.000000","22.810369","Default Known Flow Node","Known Flow","296520.609842","698121.200175","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001334","Nodes","1334","21.000000","22.807926","Default Known Flow Node","Known Flow","296523.140121","698113.648462","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001285","Nodes","1285","21.000000","31.566950","Default Known Flow Node","Known Flow","296573.583856","698017.381146","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001240","Nodes","1240","21.000000","36.456888","Default Known Flow Node","Known Flow","296273.460774","697679.136054","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001286","Nodes","1286","21.000000","31.396560","Default Known Flow Node","Known Flow","296637.609873","698037.837152","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001316","Nodes","1316","21.000000","37.554980","Default Known Flow Node","Known Flow","296217.075759","697971.569134","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001280","Nodes","1280","21.000000","22.807926","Default Known Flow Node","Known Flow","296524.087843","698110.635172","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001343","Nodes","1343","21.000000","30.253959","Default Known Flow Node","Known Flow","296430.950817","698576.145298","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001350","Nodes","1350","21.000000","32.249102","Default Known Flow Node","Known Flow","296614.820867","698610.008308","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001358","Nodes","1358","21.000000","28.337192","Default Known Flow Node","Known Flow","296405.179810","698415.728255","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001363","Nodes","1363","21.000000","26.570711","Default Known Flow Node","Known Flow","296456.278824","698344.850236","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001377","Nodes","1377","21.000000","26.570828","Default Known Flow Node","Known Flow","296453.927823","698342.806235","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001384","Nodes","1384","21.000000","32.226332","DDS demands","Known Flow","296661.832880","698732.864341","","0.000000","","","","","-7.620000","","","","-6.813940","-7.620000","","","","","","","D1 PROFILE","","",""
"64403300001387","Nodes","1387","21.000000","27.478336","Default Known Flow Node","Known Flow","296421.955815","698384.175246","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001344","Nodes","1344","21.000000","29.938430","Default Known Flow Node","Known Flow","296436.169819","698509.456280","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001407","Nodes","1407","21.000000","30.252870","Default Known Flow Node","Known Flow","296428.993817","698669.402324","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001178","Nodes","1178","21.000000","31.247211","Default Known Flow Node","Known Flow","295636.994601","697941.031126","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001251","Nodes","1251","21.000000","22.729433","Default Known Flow Node","Known Flow","296545.523848","698097.402168","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001518","Nodes","1518","21.000000","22.754674","Default Known Flow Node","Known Flow","296523.461404","698094.892422","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001516","Nodes","1516","21.000000","22.755870","Default Known Flow Node","Known Flow","296523.311845","698095.377806","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300001520","Nodes","1520","21.000000","32.542336","Default Known Flow Node","Known Flow","296629.836615","698566.711044","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000088","Nodes","88","21.000000","30.648805","DDS demands","Known Flow","295721.282647","697835.034047","","0.000000","","","","","-6.340000","","","","-5.669341","-6.340000","","","","","","","D1 PROFILE","","",""
"64403300000307","Nodes","307","21.000000","33.410364","DDS demands","Known Flow","295708.374621","697947.624127","","0.000000","","","","","-3.099999","","","","-2.772075","-3.099999","","","","","","","D1 PROFILE","","",""
"64403300000258","Nodes","258","21.000000","30.720283","DDS demands","Known Flow","295865.555482","698252.664594","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000370","Nodes","370","21.000000","36.983520","DDS demands","Known Flow","296216.373759","697770.582079","","0.000000","","","","","-1.399999","","","","-1.251905","-1.399999","","","","","","","D1 PROFILE","","",""
"64403300000369","Nodes","369","21.000000","36.938232","DDS demands","Known Flow","296222.030851","697746.054253","","0.000000","","","","","-1.320000","","","","-1.180367","-1.320000","","","","","","","D1 PROFILE","","",""
"64403300000154","Nodes","154","21.000000","31.574616","DDS demands","Known Flow","296573.437856","698015.633146","","0.000000","","","","","-16.489999","","","","-14.745652","-16.489999","","","","","","","D1 PROFILE","","",""
"64403300000122","Nodes","122","21.000000","27.930700","DDS demands","Known Flow","296408.128811","698401.272251","","0.000000","","","","","-10.670000","","","","-9.541305","-10.670000","","","","","","","D1 PROFILE","","",""
"64403300000080","Nodes","80","21.000000","31.864904","DDS demands","Known Flow","295651.258144","697881.861923","","0.000000","","","","","-3.499999","","","","-3.129762","-3.499999","","","","","","","D1 PROFILE","","",""
"64403300000086","Nodes","86","21.000000","30.958931","DDS demands","Known Flow","295625.400598","697831.802096","","0.000000","","","","","-0.999999","","","","-0.894217","-0.999999","","","","","","","D1 PROFILE","","",""
"64403300000178","Nodes","178","21.000000","36.908804","DDS demands","Known Flow","296226.823183","697725.275826","","0.000000","","","","","-4.829999","","","","-4.319072","-4.829999","","","","","","","D1 PROFILE","","",""
"64403300000412","Nodes","412","21.000000","22.748697","DDS demands","Known Flow","296502.463837","698089.285166","","0.000000","","","","","-0.419999","","","","-0.375571","-0.419999","","","","","","","D1 PROFILE","","",""
"64403300000378","Nodes","378","21.000000","23.265406","DDS demands","Known Flow","295429.320124","698063.880434","","0.000000","","","","","-8.050000","","","","-7.198454","-8.050000","","","","","","","D1 PROFILE","","",""
"64403300000331","Nodes","Harvieston Cottages RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","294897.379819","697903.085732","","499.999994","","","","","","","","","12.474339","13.950000","","","","","","","","","",""
"64403300000063","Nodes","63","21.000000","23.285315","DDS demands","Known Flow","295407.929539","698088.161166","","0.000000","","","","","-8.729999","","","","-7.806521","-8.729999","","","","","","","D1 PROFILE","","",""
"64403300000081","Nodes","81","21.000000","31.131931","DDS demands","Known Flow","295608.695593","697873.163107","","0.000000","","","","","-2.910000","","","","-2.602174","-2.910000","","","","","","","D1 PROFILE","","",""
"64403300000089","Nodes","89","21.000000","30.605808","DDS demands","Known Flow","295748.862632","697775.026080","","0.000000","","","","","-6.829999","","","","-6.107508","-6.829999","","","","","","","D1 PROFILE","","",""
"64403300000069","Nodes","69","21.000000","38.177637","DDS demands","Known Flow","295921.364679","697864.575105","","0.000000","-6.000000","","","","-3.020000","","","","-8.065845","-9.020000","","","C1 PROFILE","","","","D1 PROFILE","","",""
"64403300000078","Nodes","78","21.000000","31.149791","DDS demands","Known Flow","295616.447149","697877.385080","","0.000000","","","","","-2.730000","","","","-2.441214","-2.730000","","","","","","","D1 PROFILE","","",""
"64403300000170","Nodes","170","21.000000","26.059894","DDS demands","Known Flow","296319.771787","698232.766205","","0.000000","-3.390000","","","","-5.559999","","","","-8.003250","-8.949999","","","C1 PROFILE","","","","D1 PROFILE","","",""
"64403300000375","Nodes","375","21.000000","31.511544","DDS demands","Known Flow","296557.321852","698074.905162","","0.000000","","","","","-0.920000","","","","-0.822680","-0.920000","","","","","","","D1 PROFILE","","",""
"64403300000190","Nodes","190","21.000000","26.053732","DDS demands","Known Flow","296323.528585","698234.128041","","0.000000","","","","","-2.400000","","","","-2.146123","-2.400000","","","","","","","D1 PROFILE","","",""
"64403300000367","Nodes","367","21.000000","28.139290","DDS demands","Known Flow","296579.986992","698159.621508","","0.000000","","","","","-4.280000","","","","-3.827252","-4.280000","","","","","","","D1 PROFILE","","",""
"64403300000035","Nodes","35","21.000000","31.361361","DDS demands","Known Flow","296692.604888","698599.238305","","0.000000","","","","","-9.520000","","","","-8.512955","-9.520000","","","","","","","D1 PROFILE","","",""
"64403300000414","Nodes","414","21.000000","27.946974","DDS demands","Known Flow","296573.148856","698157.110184","","0.000000","","","","","-3.370000","","","","-3.013514","-3.370000","","","","","","","D1 PROFILE","","",""
"64403300000144","Nodes","144","21.000000","36.973443","DDS demands","Known Flow","296217.039294","697767.696474","","0.000000","","","","","-9.469999","","","","-8.468243","-9.469999","","","","","","","D1 PROFILE","","",""
"64403300000002","Nodes","Logger 9108, 7 Harviestoun Road","21.000000","36.731959","Val Log Cath","Known Flow","295820.911169","697962.760311","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000003","Nodes","Logger 9684, 1 Bogton Place","21.000000","34.851503","Val Log Cath","Known Flow","295769.981614","697931.292389","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000005","Nodes","","21.000000","33.173265","Default Known Flow Node","Known Flow","296427.926673","697969.855829","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000006","Nodes","","21.000000","50.062288","Default Known Flow Node","Known Flow","294853.479420","697956.694863","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000009","Nodes","","21.000000","49.859758","Default Known Flow Node","Known Flow","294937.102730","697947.455964","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"64403300000823","Nodes","","21.000000","36.081267","Default Known Flow Node","Known Flow","295805.823239","698000.016777","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
