"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64403000002408","Nodes","","21.000000","30.357584","Default Known Flow Node","Known Flow","282033.399899","667792.961922","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002409","Nodes","","21.000000","34.919681","Default Known Flow Node","Known Flow","282073.569910","667665.066887","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002394","Nodes","","21.000000","34.411367","Default Known Flow Node","Known Flow","282075.114911","667662.259887","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002410","Nodes","","21.000000","34.874952","DDS demands","Known Flow","282077.611912","667650.810883","","0.000000","","","","-5.749999","","","","","","","-5.141752","-5.749999","","","","","","","D1 PROFILE","","","","","","",""
"64403000002411","Nodes","","21.000000","34.874809","DDS demands","Known Flow","282078.827912","667646.495882","","0.000000","","","","-11.680000","","","","","","","-10.444465","-11.680000","","","","","","","D1 PROFILE","","","","","","",""
"64403000002348","Nodes","","21.000000","33.000907","Default Known Flow Node","Known Flow","282316.484977","667432.249824","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002413","Nodes","","21.000000","33.172651","Default Known Flow Node","Known Flow","282405.299001","667387.669812","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002417","Nodes","","21.000000","30.255239","Default Known Flow Node","Known Flow","281999.314865","667810.642818","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002416","Nodes","","21.000000","30.255239","Default Known Flow Node","Known Flow","282005.292892","667793.091922","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002418","Nodes","","21.000000","30.285111","Default Known Flow Node","Known Flow","282018.654895","667794.227922","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002419","Nodes","","21.000000","30.285111","Default Known Flow Node","Known Flow","282014.582894","667794.668923","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002422","Nodes","","21.000000","34.411367","Default Known Flow Node","Known Flow","282077.546912","667663.226887","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002421","Nodes","","21.000000","34.674910","Default Known Flow Node","Known Flow","282076.347911","667666.149888","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002423","Nodes","","21.000000","34.919274","DDS demands","Known Flow","282073.123910","667652.645884","","0.000000","","","","-7.139999","","","","","","","-6.384715","-7.139999","","","","","","","D1 PROFILE","","","","","","",""
"64403000002426","Nodes","","21.000000","31.714875","Default Known Flow Node","Known Flow","282123.506924","667719.604902","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002424","Nodes","","21.000000","29.839631","Default Known Flow Node","Known Flow","282107.038920","667865.835942","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002432","Nodes","","21.000000","30.142519","Default Known Flow Node","Known Flow","281926.136870","667820.106929","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002406","Nodes","","21.000000","30.143100","Default Known Flow Node","Known Flow","281947.961876","667825.011931","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002435","Nodes","","21.000000","34.864448","Default Known Flow Node","Known Flow","282038.698901","667659.779886","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002438","Nodes","","21.000000","30.899030","Default Known Flow Node","Known Flow","282118.890924","667730.583528","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002439","Nodes","","21.000000","29.476655","Default Known Flow Node","Known Flow","282335.185982","667808.914926","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002441","Nodes","","21.000000","29.093292","Default Known Flow Node","Known Flow","282336.390982","667773.840917","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002443","Nodes","","21.000000","27.149983","Default Known Flow Node","Known Flow","281928.339871","667738.190907","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002448","Nodes","","21.000000","29.476655","Default Known Flow Node","Known Flow","282319.077977","667805.414925","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002451","Nodes","","21.000000","30.271266","Default Known Flow Node","Known Flow","281902.069864","667764.725914","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002453","Nodes","","21.000000","30.285111","Default Known Flow Node","Known Flow","282020.798896","667807.837926","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002452","Nodes","","21.000000","30.285111","Default Known Flow Node","Known Flow","282022.124896","667793.695922","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002454","Nodes","","21.000000","30.864790","Default Known Flow Node","Known Flow","282069.778909","667739.448908","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002455","Nodes","","21.000000","34.081455","DDS demands","Known Flow","282096.897677","667669.321437","","0.000000","","","","-4.679999","","","","","","","-4.184939","-4.679999","","","","","","","D1 PROFILE","","","","","","",""
"64403000002457","Nodes","","21.000000","26.067672","Default Known Flow Node","Known Flow","281851.956850","668077.956000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002369","Nodes","","21.000000","26.050722","Default Known Flow Node","Known Flow","281847.613849","668079.531000","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002458","Nodes","","21.000000","27.892682","Default Known Flow Node","Known Flow","281885.334859","668129.849014","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002460","Nodes","","21.000000","28.979111","Default Known Flow Node","Known Flow","282003.668891","667887.865948","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002462","Nodes","","21.000000","29.792188","Default Known Flow Node","Known Flow","282108.336920","667874.041944","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002599","Nodes","","21.000000","29.449039","Default Known Flow Node","Known Flow","282062.782907","667879.920946","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002465","Nodes","","21.000000","29.473916","Default Known Flow Node","Known Flow","282136.087438","667869.371470","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002467","Nodes","","21.000000","27.802640","Default Known Flow Node","Known Flow","281940.899874","668106.780007","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002459","Nodes","","21.000000","27.802640","Default Known Flow Node","Known Flow","281919.399868","668109.570008","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002468","Nodes","","21.000000","27.494248","Default Known Flow Node","Known Flow","282001.049422","667993.172928","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002469","Nodes","","21.000000","27.674199","Default Known Flow Node","Known Flow","282008.616893","668047.409991","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002473","Nodes","","21.000000","29.429003","Default Known Flow Node","Known Flow","282107.465920","667917.327956","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002482","Nodes","","21.000000","27.465158","Default Known Flow Node","Known Flow","282380.383994","668006.754980","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002361","Nodes","","21.000000","28.294939","Default Known Flow Node","Known Flow","281867.981854","667947.251964","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002486","Nodes","","21.000000","27.802640","Default Known Flow Node","Known Flow","281886.168167","668113.664554","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002487","Nodes","","21.000000","27.802640","Default Known Flow Node","Known Flow","281854.919851","668105.666007","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002488","Nodes","","21.000000","27.940236","Default Known Flow Node","Known Flow","281877.980857","668205.345034","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002606","Nodes","","21.000000","27.940236","Default Known Flow Node","Known Flow","281919.737869","668199.301033","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002492","Nodes","","21.000000","27.229489","Default Known Flow Node","Known Flow","281920.022869","668027.428986","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002493","Nodes","","21.000000","27.212753","Default Known Flow Node","Known Flow","281924.087870","668064.112996","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002496","Nodes","","21.000000","25.529296","Default Known Flow Node","Known Flow","281969.536882","668197.144032","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002505","Nodes","","21.000000","27.669035","Default Known Flow Node","Known Flow","282378.844993","667981.397973","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002483","Nodes","","21.000000","27.423614","Default Known Flow Node","Known Flow","282407.355227","668079.144967","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002510","Nodes","","21.000000","27.892682","Default Known Flow Node","Known Flow","281887.216860","668143.574017","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002511","Nodes","","21.000000","27.892682","Default Known Flow Node","Known Flow","281929.758871","668138.255016","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002513","Nodes","","21.000000","28.514414","Default Known Flow Node","Known Flow","281940.494874","667880.162946","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002514","Nodes","","21.000000","28.514414","Default Known Flow Node","Known Flow","281925.593870","667882.364946","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002515","Nodes","","21.000000","27.802470","Default Known Flow Node","Known Flow","281940.378874","668102.165006","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002527","Nodes","","21.000000","28.236049","Default Known Flow Node","Known Flow","282100.889321","668024.157920","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002526","Nodes","","21.000000","28.305482","Default Known Flow Node","Known Flow","282124.394924","668021.064984","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002595","Nodes","","21.000000","27.235140","Default Known Flow Node","Known Flow","282331.513981","668158.195021","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002537","Nodes","","21.000000","27.491558","Default Known Flow Node","Known Flow","282426.250006","668140.711017","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002546","Nodes","","21.000000","27.668941","Default Known Flow Node","Known Flow","282380.804994","667981.110973","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002547","Nodes","","21.000000","27.540228","Default Known Flow Node","Known Flow","282382.721995","667962.275968","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002548","Nodes","","21.000000","27.469607","Default Known Flow Node","Known Flow","282429.890007","668194.554031","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002550","Nodes","","21.000000","26.635632","Default Known Flow Node","Known Flow","281873.033856","667963.213968","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002551","Nodes","","21.000000","26.641823","Default Known Flow Node","Known Flow","281917.821868","667979.973973","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002552","Nodes","","21.000000","28.514414","Default Known Flow Node","Known Flow","281941.823875","667895.613950","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002556","Nodes","","21.000000","27.895207","Default Known Flow Node","Known Flow","281931.491872","668174.974026","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002489","Nodes","","21.000000","27.895207","Default Known Flow Node","Known Flow","281934.421873","668174.383026","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002563","Nodes","","21.000000","27.873981","Default Known Flow Node","Known Flow","282289.656969","667995.777977","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002565","Nodes","","21.000000","27.494591","Default Known Flow Node","Known Flow","282435.643009","668174.407026","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002566","Nodes","","21.000000","27.480933","Default Known Flow Node","Known Flow","282476.078020","668179.117027","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002567","Nodes","","21.000000","26.786911","Default Known Flow Node","Known Flow","281878.810857","668008.355981","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002605","Nodes","","21.000000","27.080132","Default Known Flow Node","Known Flow","281918.591868","668004.044980","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002568","Nodes","","21.000000","27.892682","Default Known Flow Node","Known Flow","281861.998853","668165.369023","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002464","Nodes","","21.000000","29.827122","Default Known Flow Node","Known Flow","282109.331920","667885.685947","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002570","Nodes","","21.000000","27.895207","Default Known Flow Node","Known Flow","281916.912868","668229.744041","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002571","Nodes","","21.000000","27.895207","Default Known Flow Node","Known Flow","281908.213865","668231.033041","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002573","Nodes","","21.000000","27.483886","Default Known Flow Node","Known Flow","281942.071875","668007.511980","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002581","Nodes","","21.000000","27.661361","Default Known Flow Node","Known Flow","282245.800186","668135.150159","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002580","Nodes","","21.000000","27.610225","Default Known Flow Node","Known Flow","282266.898963","668149.518019","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002583","Nodes","","21.000000","27.459341","Default Known Flow Node","Known Flow","282281.543967","668164.992023","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002587","Nodes","","21.000000","27.715357","Default Known Flow Node","Known Flow","281954.206878","667998.405978","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002602","Nodes","","21.000000","29.485427","Default Known Flow Node","Known Flow","282378.882993","667862.045941","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002591","Nodes","","21.000000","29.429003","Default Known Flow Node","Known Flow","282107.006920","667914.423955","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002474","Nodes","","21.000000","29.429003","Default Known Flow Node","Known Flow","282111.027921","667913.833955","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002596","Nodes","","21.000000","27.088919","Default Known Flow Node","Known Flow","282301.473972","668195.012031","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002601","Nodes","","21.000000","29.485427","Default Known Flow Node","Known Flow","282383.315995","667854.976939","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002610","Nodes","","21.000000","27.943622","Default Known Flow Node","Known Flow","282027.069898","668206.478035","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002557","Nodes","","21.000000","27.895207","Default Known Flow Node","Known Flow","281956.476879","668171.686025","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002617","Nodes","","21.000000","33.380656","Default Known Flow Node","Known Flow","282720.005086","667231.446769","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002618","Nodes","Logger 9719","21.000000","33.380656","Val Log Cath","Known Flow","282726.490088","667223.827767","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002431","Nodes","","21.000000","33.425264","Default Known Flow Node","Known Flow","282703.822082","667224.234767","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002619","Nodes","","21.000000","33.425264","Default Known Flow Node","Known Flow","282713.064084","667219.087766","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002620","Nodes","","21.000000","33.380954","Default Known Flow Node","Known Flow","282695.811323","667228.748958","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002621","Nodes","","21.000000","33.380954","Default Known Flow Node","Known Flow","282703.347082","667243.007772","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002624","Nodes","","21.000000","24.571906","Default Known Flow Node","Known Flow","282707.771083","667979.605973","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002626","Nodes","","21.000000","24.331199","Default Known Flow Node","Known Flow","282654.532069","668040.352989","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002627","Nodes","","21.000000","24.331199","Default Known Flow Node","Known Flow","282655.093069","668036.762988","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002630","Nodes","","21.000000","28.873996","Default Known Flow Node","Known Flow","282458.439015","667892.001949","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002604","Nodes","","21.000000","28.873996","Default Known Flow Node","Known Flow","282460.816016","667891.424949","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002632","Nodes","","21.000000","26.916764","Default Known Flow Node","Known Flow","282510.292029","667906.291953","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002633","Nodes","","21.000000","26.916764","Default Known Flow Node","Known Flow","282512.971030","667902.416952","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002636","Nodes","","21.000000","24.448530","Default Known Flow Node","Known Flow","282560.836043","667968.204970","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002637","Nodes","","21.000000","24.538927","Default Known Flow Node","Known Flow","282526.767034","667977.876972","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002625","Nodes","","21.000000","24.662441","Default Known Flow Node","Known Flow","282674.565074","668034.181988","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002640","Nodes","","21.000000","24.390899","Default Known Flow Node","Known Flow","282660.497070","667959.842967","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002362","Nodes","","21.000000","26.448712","Default Known Flow Node","Known Flow","281821.444842","668008.389981","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002463","Nodes","","21.000000","28.539088","Default Known Flow Node","Known Flow","281945.358876","667895.182950","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002512","Nodes","","21.000000","27.892682","Default Known Flow Node","Known Flow","281931.039872","668162.578023","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002201","Nodes","","21.000000","26.698602","Default Known Flow Node","Known Flow","278957.180062","667013.628710","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002434","Nodes","","21.000000","30.184848","Default Known Flow Node","Known Flow","281951.335877","667840.960935","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002384","Nodes","","21.000000","29.182860","Default Known Flow Node","Known Flow","282326.687979","667779.869919","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002429","Nodes","","21.000000","29.182860","Default Known Flow Node","Known Flow","282351.002986","667792.035922","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002446","Nodes","","21.000000","30.917050","Default Known Flow Node","Known Flow","282275.178965","667791.784922","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002440","Nodes","","21.000000","29.476655","Default Known Flow Node","Known Flow","282333.581981","667812.554927","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002444","Nodes","","21.000000","35.999999","Default Known Flow Node","Known Flow","282072.182910","667655.203885","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002600","Nodes","","21.000000","29.449039","Default Known Flow Node","Known Flow","282061.513907","667893.235949","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002352","Nodes","","21.000000","27.462927","Default Known Flow Node","Known Flow","282007.681892","667992.431976","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002485","Nodes","","21.000000","27.993005","Default Known Flow Node","Known Flow","281880.086858","667948.944965","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002405","Nodes","","21.000000","30.187241","Default Known Flow Node","Known Flow","281931.476872","667842.124935","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002592","Nodes","","21.000000","29.429003","Default Known Flow Node","Known Flow","282106.626919","667912.296955","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002539","Nodes","","21.000000","28.287238","Default Known Flow Node","Known Flow","281891.297861","667865.753942","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002608","Nodes","","21.000000","27.896627","Default Known Flow Node","Known Flow","281990.911888","668131.364014","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002461","Nodes","","21.000000","29.068784","Default Known Flow Node","Known Flow","282021.571896","667939.826962","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002466","Nodes","","21.000000","29.098573","Default Known Flow Node","Known Flow","282165.070935","667875.524945","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002553","Nodes","","21.000000","28.424693","Default Known Flow Node","Known Flow","281939.594874","667866.804942","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002756","Nodes","","21.000000","26.639635","Default Known Flow Node","Known Flow","279069.097125","666972.463750","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002755","Nodes","","21.000000","26.447405","Default Known Flow Node","Known Flow","279075.716950","666969.083526","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002753","Nodes","","21.000000","26.555058","Default Known Flow Node","Known Flow","279033.609112","666940.371074","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002748","Nodes","","21.000000","34.919587","Default Known Flow Node","Known Flow","282074.571577","667661.593869","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002750","Nodes","","21.000000","34.674910","Default Known Flow Node","Known Flow","282075.844875","667665.953780","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002763","Nodes","","21.000000","31.759464","Default Known Flow Node","Known Flow","282118.644672","667731.082555","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002745","Nodes","","21.000000","35.309406","Default Known Flow Node","Known Flow","282069.445635","667663.450454","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002761","Nodes","","21.000000","31.061589","Default Known Flow Node","Known Flow","282113.455247","667729.007831","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002752","Nodes","","21.000000","26.555058","Default Known Flow Node","Known Flow","279035.431172","666941.703707","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002754","Nodes","","21.000000","26.556253","Default Known Flow Node","Known Flow","279034.702356","666942.976523","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002758","Nodes","","21.000000","26.626957","Default Known Flow Node","Known Flow","279074.843345","666970.204724","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000002759","Nodes","","21.000000","26.447405","Default Known Flow Node","Known Flow","279076.463076","666969.705040","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000003","Nodes","","21.000000","29.791822","Default Known Flow Node","Known Flow","282108.377878","667874.564194","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000010","Nodes","","21.000000","24.662441","Default Known Flow Node","Known Flow","282638.475567","668030.929808","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000006","Nodes","","21.000000","29.473916","Default Known Flow Node","Known Flow","282136.152829","667869.955266","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000007","Nodes","","21.000000","26.994698","Default Known Flow Node","Known Flow","282077.501262","668005.271669","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000013","Nodes","","21.000000","31.076566","Default Known Flow Node","Known Flow","282113.066322","667727.669769","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"64403000000014","Nodes","","21.000000","29.405307","Default Known Flow Node","Known Flow","279212.838815","667006.334319","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
