"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64304210000928","Nodes","","21.000000","47.516496","Default Known Flow Node","Known Flow","333229.372025","664590.748875","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210000929","Nodes","","21.000000","47.516496","Default Known Flow Node","Known Flow","333227.069830","664592.957051","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210000946","Nodes","","21.000000","46.736651","Default Known Flow Node","Known Flow","333488.178901","664748.590094","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001158","Nodes","","21.000000","45.401924","Default Known Flow Node","Known Flow","333519.318971","664775.585603","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210000999","Nodes","","21.000000","36.618358","Default Known Flow Node","Known Flow","333976.818034","663158.511661","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001000","Nodes","","21.000000","36.574447","Default Known Flow Node","Known Flow","333971.738032","663110.828648","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001026","Nodes","","21.000000","46.126816","Default Known Flow Node","Known Flow","334084.232063","664250.207958","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001036","Nodes","","21.000000","37.677581","Default Known Flow Node","Known Flow","333755.100431","663843.413381","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001055","Nodes","","21.000000","38.692984","Default Known Flow Node","Known Flow","334111.338070","663711.306811","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001101","Nodes","","21.000000","47.629012","Default Known Flow Node","Known Flow","333725.106965","664761.208097","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001102","Nodes","","21.000000","47.629012","Default Known Flow Node","Known Flow","333728.731966","664770.333100","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001107","Nodes","","21.000000","44.035225","Default Known Flow Node","Known Flow","333579.468926","664858.222124","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001108","Nodes","","21.000000","44.035225","Default Known Flow Node","Known Flow","333587.637847","664851.757634","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001121","Nodes","","21.000000","42.219881","Default Known Flow Node","Known Flow","333614.320935","664899.072135","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001122","Nodes","","21.000000","42.219881","Default Known Flow Node","Known Flow","333618.984559","664893.686868","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001126","Nodes","","21.000000","48.895130","Default Known Flow Node","Known Flow","333954.731028","664840.387119","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001145","Nodes","","21.000000","48.233978","Default Known Flow Node","Known Flow","333960.486983","664815.363743","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001127","Nodes","","21.000000","45.006819","DDS demands","Known Flow","333535.700107","664787.871294","","0.000000","","","","-5.519999","","","","","","","","-4.936082","-5.519999","","","","","","D1 PROFILE","","","","","","",""
"64304210001146","Nodes","","21.000000","44.666253","Default Known Flow Node","Known Flow","333549.517998","664803.618989","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001128","Nodes","","21.000000","45.006819","Default Known Flow Node","Known Flow","333550.809918","664775.805101","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001129","Nodes","","21.000000","44.364341","DDS demands","Known Flow","333561.032257","664818.327112","","0.000000","","","","-4.550000","","","","","","","","-4.068691","-4.550000","","","","","","D1 PROFILE","","","","","","",""
"64304210001130","Nodes","","21.000000","44.321540","Default Known Flow Node","Known Flow","333555.614919","664830.529116","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001131","Nodes","","21.000000","43.906713","Default Known Flow Node","Known Flow","333552.157918","664879.834129","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001132","Nodes","","21.000000","43.753906","Default Known Flow Node","Known Flow","333606.806933","664876.845129","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001137","Nodes","","21.000000","45.363549","Default Known Flow Node","Known Flow","333492.897902","664795.602106","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001138","Nodes","","21.000000","45.363549","Default Known Flow Node","Known Flow","333496.868903","664800.632108","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001139","Nodes","","21.000000","43.906713","Default Known Flow Node","Known Flow","333542.726916","664887.160131","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001141","Nodes","","21.000000","44.276889","Default Known Flow Node","Known Flow","333582.026926","664694.995079","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001147","Nodes","","21.000000","44.666253","Default Known Flow Node","Known Flow","333563.581921","664791.967105","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001148","Nodes","","21.000000","43.796765","Default Known Flow Node","Known Flow","333612.838935","664871.317127","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001149","Nodes","","21.000000","44.090293","Default Known Flow Node","Known Flow","333573.959924","664832.644117","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001152","Nodes","","21.000000","43.766823","Default Known Flow Node","Known Flow","333605.781061","664875.477032","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001151","Nodes","","21.000000","43.766823","Default Known Flow Node","Known Flow","333597.163931","664882.090130","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001153","Nodes","","21.000000","46.790133","Default Known Flow Node","Known Flow","333785.595950","664913.209242","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001142","Nodes","","21.000000","46.790133","Default Known Flow Node","Known Flow","333788.639983","664912.695138","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001156","Nodes","","21.000000","39.595464","Default Known Flow Node","Known Flow","333638.945988","664924.393251","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001155","Nodes","","21.000000","39.465942","Default Known Flow Node","Known Flow","333609.159934","664946.030147","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001157","Nodes","","21.000000","45.363549","Default Known Flow Node","Known Flow","333520.716932","664776.712133","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001160","Nodes","","21.000000","44.666253","Default Known Flow Node","Known Flow","333533.745913","664799.365107","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001165","Nodes","","21.000000","47.181921","Default Known Flow Node","Known Flow","333737.894969","664951.069149","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001167","Nodes","","21.000000","36.780153","Default Known Flow Node","Known Flow","333648.233944","664962.439152","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001236","Nodes","","21.000000","39.099070","Default Known Flow Node","Known Flow","334570.300195","664754.974095","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001237","Nodes","","21.000000","39.011306","Default Known Flow Node","Known Flow","334560.622193","664705.871082","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001242","Nodes","","21.000000","39.225395","Default Known Flow Node","Known Flow","334556.969108","664757.435343","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001252","Nodes","","21.000000","36.196586","Default Known Flow Node","Known Flow","334176.358088","665347.714257","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001253","Nodes","","21.000000","36.196586","Default Known Flow Node","Known Flow","334175.243088","665347.229257","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001266","Nodes","","21.000000","36.065995","Default Known Flow Node","Known Flow","334173.409087","665346.431256","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001287","Nodes","","21.000000","28.027180","Default Known Flow Node","Known Flow","334651.484217","665381.124266","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001288","Nodes","","21.000000","28.027180","Default Known Flow Node","Known Flow","334652.637218","665409.029273","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001286","Nodes","","21.000000","36.296186","Default Known Flow Node","Known Flow","334169.359619","665139.457227","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001290","Nodes","","21.000000","27.716783","Default Known Flow Node","Known Flow","334572.770196","665391.788269","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001362","Nodes","","21.000000","25.152812","Default Known Flow Node","Known Flow","334479.217171","665955.870422","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001473","Nodes","","21.000000","35.237213","DDS demands","Known Flow","335022.476699","664360.584796","","0.000000","","-75.680000","","","","","","","","","","-67.674406","-75.680000","","","","C2 PROFILE","","","","","","","","",""
"64304210001411","Nodes","","21.000000","35.297608","DDS demands","Known Flow","335077.286333","664273.935965","","0.000000","","","","-5.810000","","","","","","","","-5.195405","-5.810000","","","","","","D1 PROFILE","","","","","","",""
"64304210001446","Nodes","","21.000000","35.237213","Default Known Flow Node","Known Flow","335020.127318","664361.733988","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001447","Nodes","","21.000000","35.237213","Default Known Flow Node","Known Flow","335019.084317","664362.243989","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001503","Nodes","","21.000000","37.335540","Default Known Flow Node","Known Flow","334922.119829","664765.977196","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001475","Nodes","","21.000000","35.925102","Default Known Flow Node","Known Flow","334948.942298","664875.904128","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001476","Nodes","","21.000000","36.288846","Default Known Flow Node","Known Flow","335071.116332","664750.149094","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001550","Nodes","","21.000000","36.288846","Default Known Flow Node","Known Flow","335072.419867","664750.539124","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001479","Nodes","","21.000000","34.506881","Default Known Flow Node","Known Flow","335155.914355","664743.134092","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001481","Nodes","","21.000000","35.922394","Default Known Flow Node","Known Flow","335247.482380","664845.833120","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001482","Nodes","","21.000000","35.790205","Default Known Flow Node","Known Flow","335188.324363","664830.633116","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001484","Nodes","","21.000000","35.258082","Default Known Flow Node","Known Flow","335254.937382","664616.815058","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001485","Nodes","","21.000000","35.048205","Default Known Flow Node","Known Flow","335260.505383","664632.599062","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001490","Nodes","","21.000000","33.632770","Default Known Flow Node","Known Flow","335287.088390","664732.493089","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001496","Nodes","","21.000000","34.157347","Default Known Flow Node","Known Flow","335245.176379","664651.685067","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001498","Nodes","","21.000000","35.048205","Default Known Flow Node","Known Flow","335261.610383","664644.861065","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001501","Nodes","","21.000000","33.582727","Default Known Flow Node","Known Flow","335306.040396","664769.137099","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001238","Nodes","","21.000000","37.335540","Default Known Flow Node","Known Flow","334924.188292","664768.458099","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001504","Nodes","","21.000000","35.670393","DDS demands","Known Flow","335049.304326","664687.030077","","0.000000","","","","-15.760000","","","","","","","","-14.092872","-15.760000","","","","","","D1 PROFILE","","","","","","",""
"64304210001505","Nodes","","21.000000","35.626359","Default Known Flow Node","Known Flow","334989.634309","664692.661078","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001506","Nodes","","21.000000","36.270608","Default Known Flow Node","Known Flow","335072.645181","664747.907967","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001508","Nodes","","21.000000","34.930559","Default Known Flow Node","Known Flow","335040.156323","664938.707145","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001509","Nodes","","21.000000","36.134063","Default Known Flow Node","Known Flow","335085.537336","664773.104100","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001510","Nodes","","21.000000","36.134063","Default Known Flow Node","Known Flow","335089.718337","664759.255097","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001512","Nodes","","21.000000","35.978539","Default Known Flow Node","Known Flow","335142.323351","664789.163105","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001580","Nodes","","21.000000","35.249439","Default Known Flow Node","Known Flow","335181.263156","664566.961946","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001538","Nodes","","21.000000","33.821063","Default Known Flow Node","Known Flow","335222.617957","664791.808662","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001517","Nodes","","21.000000","36.015299","Default Known Flow Node","Known Flow","335258.303383","664837.701118","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001519","Nodes","","21.000000","33.615614","Default Known Flow Node","Known Flow","335297.715866","664753.634473","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001577","Nodes","","21.000000","34.930551","Default Known Flow Node","Known Flow","335039.101323","664938.428145","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001528","Nodes","","21.000000","23.885460","Default Known Flow Node","Known Flow","334917.333804","664613.856192","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001529","Nodes","","21.000000","23.885460","Default Known Flow Node","Known Flow","334917.653290","664614.879057","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001530","Nodes","","21.000000","37.467096","Default Known Flow Node","Known Flow","334925.540292","664768.264099","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001535","Nodes","","21.000000","35.296650","Default Known Flow Node","Known Flow","335187.963363","664582.757049","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001516","Nodes","","21.000000","33.821063","Default Known Flow Node","Known Flow","335211.638370","664797.873107","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001537","Nodes","","21.000000","33.821063","Default Known Flow Node","Known Flow","335215.819371","664778.314102","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001540","Nodes","","21.000000","33.586699","Default Known Flow Node","Known Flow","335259.797383","664676.598074","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001541","Nodes","","21.000000","33.591261","Default Known Flow Node","Known Flow","335261.726383","664675.612074","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001567","Nodes","","21.000000","35.142984","Default Known Flow Node","Known Flow","334959.131301","664927.489142","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001545","Nodes","","21.000000","34.592381","Default Known Flow Node","Known Flow","335198.716366","665015.898166","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001546","Nodes","","21.000000","35.384242","DDS demands","Known Flow","334959.126214","664892.879136","","0.000000","-41.330000","","","-11.709999","","","","","","","","-47.429311","-53.040000","","","C1 PROFILE","","","D1 PROFILE","","","","","","",""
"64304210001547","Nodes","","21.000000","35.384242","Default Known Flow Node","Known Flow","334951.497299","664895.789134","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001553","Nodes","","21.000000","33.880362","Default Known Flow Node","Known Flow","335197.830366","664686.619077","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001555","Nodes","","21.000000","33.791823","Default Known Flow Node","Known Flow","335270.775342","664766.427795","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001556","Nodes","","21.000000","33.791823","Default Known Flow Node","Known Flow","335273.550387","664772.152100","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001561","Nodes","","21.000000","37.072550","Default Known Flow Node","Known Flow","334817.947263","664712.291084","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001562","Nodes","","21.000000","37.204008","Default Known Flow Node","Known Flow","334832.153267","664720.429086","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001563","Nodes","","21.000000","37.204008","Default Known Flow Node","Known Flow","334848.086271","664719.480086","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001564","Nodes","","21.000000","37.204008","Default Known Flow Node","Known Flow","334845.922270","664719.875086","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001565","Nodes","","21.000000","36.358586","Default Known Flow Node","Known Flow","335086.843336","664759.741097","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001566","Nodes","","21.000000","36.358586","Default Known Flow Node","Known Flow","335087.230336","664758.500096","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001568","Nodes","","21.000000","35.011021","Default Known Flow Node","Known Flow","334914.054289","664937.173145","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001549","Nodes","","21.000000","35.388405","DDS demands","Known Flow","335055.276327","664847.153120","","0.000000","","","","-6.380000","","","","","","","","-5.705109","-6.380000","","","","","","D1 PROFILE","","","","","","",""
"64304210001573","Nodes","","21.000000","35.387883","Default Known Flow Node","Known Flow","335056.356328","664847.361121","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001551","Nodes","","21.000000","33.912280","Default Known Flow Node","Known Flow","335191.738364","664694.819079","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001575","Nodes","","21.000000","33.815495","Default Known Flow Node","Known Flow","335282.474648","664760.872113","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001576","Nodes","","21.000000","33.815495","Default Known Flow Node","Known Flow","335285.234390","664766.476099","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001578","Nodes","","21.000000","34.908409","Default Known Flow Node","Known Flow","335188.959013","664548.759850","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001579","Nodes","","21.000000","34.589315","DDS demands","Known Flow","335207.491369","664546.205039","","0.000000","","","","-3.020000","","","","","","","","-2.700537","-3.020000","","","","","","D1 PROFILE","","","","","","",""
"64304210001581","Nodes","","21.000000","34.999527","DDS demands","Known Flow","335210.192369","664563.348043","","0.000000","","","","-2.009999","","","","","","","","-1.797377","-2.009999","","","","","","D1 PROFILE","","","","","","",""
"64304210001582","Nodes","","21.000000","33.821063","Default Known Flow Node","Known Flow","335204.252368","664784.559103","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001536","Nodes","","21.000000","35.151787","Default Known Flow Node","Known Flow","335217.049371","664607.468055","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001661","Nodes","","21.000000","35.314552","Default Known Flow Node","Known Flow","335304.023395","664995.724161","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001665","Nodes","","21.000000","34.249018","Default Known Flow Node","Known Flow","335115.878344","665045.223174","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001766","Nodes","","21.000000","35.072291","Default Known Flow Node","Known Flow","335329.136903","665064.374268","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001670","Nodes","","21.000000","36.128178","Default Known Flow Node","Known Flow","335352.007408","664944.135147","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001685","Nodes","","21.000000","27.806072","Default Known Flow Node","Known Flow","334744.118243","665689.128350","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001755","Nodes","","21.000000","36.183768","Default Known Flow Node","Known Flow","335340.575405","664908.789137","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001767","Nodes","","21.000000","35.072291","Default Known Flow Node","Known Flow","335328.506402","665066.799180","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001768","Nodes","","21.000000","36.141665","Default Known Flow Node","Known Flow","335352.814408","664942.832147","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001769","Nodes","","21.000000","36.144345","Default Known Flow Node","Known Flow","335355.725409","664943.524147","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001574","Nodes","","21.000000","36.358586","Default Known Flow Node","Known Flow","335093.260338","664760.328097","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001572","Nodes","","21.000000","36.392593","Default Known Flow Node","Known Flow","335075.525333","664747.336093","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001159","Nodes","","21.000000","45.351068","Default Known Flow Node","Known Flow","333530.024912","664760.899097","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001363","Nodes","","21.000000","25.285791","Default Known Flow Node","Known Flow","334568.389195","665962.409424","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304210001668","Nodes","","21.000000","25.905271","Default Known Flow Node","Known Flow","334834.708267","665373.005264","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000006","Nodes","","21.000000","37.671927","Default Known Flow Node","Known Flow","333755.613776","663844.365213","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000002","Nodes","","21.000000","33.026275","Default Known Flow Node","Known Flow","334867.374455","665216.081072","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000007","Nodes","","21.000000","28.781121","Default Known Flow Node","Known Flow","334863.590445","665227.619060","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000012","Nodes","","21.000000","34.211721","Default Known Flow Node","Known Flow","335203.046368","664509.401029","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000009","Nodes","","21.000000","34.211721","Default Known Flow Node","Known Flow","335202.751367","664511.388029","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000013","Nodes","","21.000000","42.099210","Default Known Flow Node","Known Flow","333361.309866","663947.463876","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000014","Nodes","","21.000000","42.099210","Default Known Flow Node","Known Flow","333360.950051","663950.364399","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000016","Nodes","","21.000000","47.473929","Default Known Flow Node","Known Flow","333202.661823","664590.483051","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000018","Nodes","","21.000000","36.270608","Default Known Flow Node","Known Flow","335074.805163","664751.293759","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000008","Nodes","","21.000000","47.629012","Default Known Flow Node","Known Flow","333727.081824","664766.179292","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000019","Nodes","","21.000000","44.277908","DDS demands","Known Flow","333582.451462","664695.560841","","0.000000","","","","-5.889999","","","","","","","","-5.266942","-5.889999","","","","","","D1 PROFILE","","","","","","",""
"64304200000020","Nodes","","21.000000","33.582908","Default Known Flow Node","Known Flow","335302.970891","664764.492321","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000017","Nodes","","21.000000","33.583171","Default Known Flow Node","Known Flow","335302.300606","664763.206233","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000022","Nodes","","21.000000","33.583171","Default Known Flow Node","Known Flow","335301.849880","664762.413058","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000015","Nodes","","21.000000","33.999791","Default Known Flow Node","Known Flow","335010.066507","665037.506139","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"64304200000042","Nodes","42","21.000000","44.083989","DDS demands","Known Flow","333572.897924","664833.484117","","0.000000","","","","-16.860000","","","","","","","","-15.076512","-16.860000","","","","","","D1 PROFILE","","","","","","",""
