"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"644003-4247","Nodes","-4247",21.000000,41.422393,"Default Known Flow Node","Known Flow",288982.094790,680709.337437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300004326","Nodes","4326",21.000000,41.282761,"Default Known Flow Node","Known Flow",289003.844796,680732.212443,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4134","Nodes","-4134",21.000000,40.744347,"Default Known Flow Node","Known Flow",288993.719793,680610.837410,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462616","Nodes","-1462616",21.000000,40.744347,"Default Known Flow Node","Known Flow",289011.594798,680616.462411,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1465045","Nodes","-1465045",21.000000,37.438789,"Default Known Flow Node","Known Flow",288560.969676,680372.462345,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4188","Nodes","-4188",21.000000,42.532333,"Default Known Flow Node","Known Flow",288985.594791,680659.087423,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300004201","Nodes","4201",21.000000,40.744347,"DDS demands","Known Flow",288966.094786,680601.962408,,0.000000,,,,,,,-37.939999,,,,,,,-33.926628,-37.939999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-1462839","Nodes","-1462839",21.000000,39.487706,"Default Known Flow Node","Known Flow",288824.094747,680332.087334,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463458","Nodes","-1463458",21.000000,36.085557,"Default Known Flow Node","Known Flow",288657.344702,680567.087398,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463258","Nodes","-1463258",21.000000,40.239298,"Default Known Flow Node","Known Flow",288889.344765,680338.962336,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003218","Nodes","3218",21.000000,40.056183,"Default Known Flow Node","Known Flow",288742.094725,680632.337416,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-3891","Nodes","-3891",21.000000,37.323885,"Default Known Flow Node","Known Flow",288777.969735,680218.462303,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003702","Nodes","3702",21.000000,44.193843,"Default Known Flow Node","Known Flow",288838.594751,680722.837440,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-3835","Nodes","-3835",21.000000,37.444921,"Default Known Flow Node","Known Flow",288779.094735,680156.212286,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4020","Nodes","-4020",21.000000,39.259879,"Default Known Flow Node","Known Flow",288820.719746,680373.962345,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463668","Nodes","-1463668",21.000000,35.282115,"Default Known Flow Node","Known Flow",288696.094712,680708.462437,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003064","Nodes","3064",21.000000,37.249431,"DDS demands","Known Flow",288957.719784,680253.712313,,0.000000,,,,,,,-0.540000,,,0.000000,,,,-0.482877,-0.540000,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"644003-4181","Nodes","-4181",21.000000,42.524977,"Default Known Flow Node","Known Flow",288992.219793,680655.337422,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003123","Nodes","3123",21.000000,39.006678,"DDS demands","Known Flow",288819.594746,680380.587347,,0.000000,,-9.699999,-7.489999,-7.259999,,,-1.539999,,,,,,,-23.240723,-25.989999,,"",,"C2 PROFILE","C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,,,,
"644003-1463942","Nodes","-1463942",21.000000,41.879158,"Default Known Flow Node","Known Flow",288940.219779,680731.587443,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010058","Nodes",,21.000000,36.850180,"Default Known Flow Node","Known Flow",289046.735808,680263.537315,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462710","Nodes","-1462710",21.000000,35.010101,"Default Known Flow Node","Known Flow",288571.844679,680641.837418,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010062","Nodes",,21.000000,37.368433,"Default Known Flow Node","Known Flow",288635.699696,680367.991344,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4199","Nodes","-4199",21.000000,43.161705,"Default Known Flow Node","Known Flow",288896.969767,680666.087425,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4237","Nodes","-4237",21.000000,43.387071,"Default Known Flow Node","Known Flow",288861.844758,680688.212431,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4196","Nodes","-4196",21.000000,42.710151,"Default Known Flow Node","Known Flow",288937.094778,680664.212424,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4190","Nodes","-4190",21.000000,42.537532,"Default Known Flow Node","Known Flow",288976.844789,680660.337423,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-3826","Nodes","-3826",21.000000,37.578557,"Default Known Flow Node","Known Flow",288791.469738,680147.337284,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000920","Nodes","920",21.000000,37.481554,"DDS demands","Known Flow",288646.719699,680345.212338,,0.000000,,-12.729999,,,,,-65.709997,,,-6.000000,,,,-75.507757,-84.439992,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"64400300002875","Nodes","2875",21.000000,40.931218,"DDS demands","Known Flow",288730.969722,680442.462364,,0.000000,,,,,,,-11.770000,,,,,,,-10.524945,-11.770000,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300000919","Nodes","919",21.000000,37.453983,"DDS demands","Known Flow",288587.469683,680350.087339,,0.000000,-5.440000,,,-55.970001,,,-16.149999,,,,,,,-69.355539,-77.560000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,
"64400300002699","Nodes","2699",21.000000,37.437158,"Default Known Flow Node","Known Flow",288587.832440,680355.165939,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000907","Nodes","907",21.000000,42.886412,"DDS demands","Known Flow",288917.969773,680671.462426,,0.000000,,,,,,,-8.329999,,,-10.459999,,,,-16.802353,-18.789998,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,,
"64400300002877","Nodes","2877",21.000000,40.742900,"DDS demands","Known Flow",288726.094721,680364.587343,,0.000000,,,,,,,-8.660000,,,,,,,-7.743927,-8.660000,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300003058","Nodes","3058",21.000000,38.141382,"Default Known Flow Node","Known Flow",288876.094761,680269.087317,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463453","Nodes","-1463453",21.000000,36.827824,"Default Known Flow Node","Known Flow",289087.094819,680248.962311,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300004392","Nodes","4392, P13131155, WESTERN AVENUE, SCH 9.88",22.999998,43.453585,"CSEP Unmatched","Known Flow",288778.094735,680683.337430,,0.000000,,,,,,,,,,,,,-9.880000,-8.834873,-9.880000,,"",,,,,,,,,,,,,"DC PROFILE"
"644003-1464714","Nodes","-1464714",21.000000,41.018099,"Default Known Flow Node","Known Flow",288734.094723,680454.587367,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000913","Nodes","913",21.000000,41.079460,"Default Known Flow Node","Known Flow",288850.594755,680493.712378,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000189","Nodes","189",21.000000,39.457887,"Default Known Flow Node","Known Flow",288827.719748,680366.587343,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463293","Nodes","-1463293",21.000000,39.689003,"Default Known Flow Node","Known Flow",288863.094758,680375.337346,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4179","Nodes","-4179",21.000000,42.668936,"Default Known Flow Node","Known Flow",288898.344767,680653.962422,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000394","Nodes","394",21.000000,34.910566,"DDS demands","Known Flow",289117.219827,680685.337430,,0.000000,,,,,,,-12.789999,,,,,,,-11.437046,-12.789999,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300000431","Nodes","431",21.000000,34.715459,"DDS demands","Known Flow",289076.594816,680687.587431,,0.000000,,,,,,,-9.540000,,,,,,,-8.530839,-9.540000,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300001044","Nodes","1044",21.000000,35.614560,"Default Known Flow Node","Known Flow",288479.469654,680564.712397,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300002406","Nodes","2406",21.000000,37.453983,"Default Known Flow Node","Known Flow",288584.889682,680350.205339,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003056","Nodes","3056",21.000000,38.435555,"Default Known Flow Node","Known Flow",288858.344757,680289.212322,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4189","Nodes","-4189",21.000000,42.535284,"Default Known Flow Node","Known Flow",288952.969782,680660.087423,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2496","Nodes","-2496",21.000000,37.442159,"Default Known Flow Node","Known Flow",288694.219712,680194.712297,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4197","Nodes","-4197",21.000000,43.050089,"Default Known Flow Node","Known Flow",288905.469769,680664.712425,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003220","Nodes","3220",21.000000,40.536409,"Default Known Flow Node","Known Flow",288737.219724,680557.462395,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4175","Nodes","-4175",21.000000,34.253988,"Default Known Flow Node","Known Flow",289034.969805,680650.587421,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4191","Nodes","-4191",21.000000,42.585856,"Default Known Flow Node","Known Flow",288945.469780,680660.712424,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010123","Nodes",,21.000000,36.229048,"Default Known Flow Node","Known Flow",288479.514654,680561.169396,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4177","Nodes","-4177",21.000000,34.296932,"Default Known Flow Node","Known Flow",289016.594800,680651.837421,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463852","Nodes","-1463852",21.000000,38.919033,"Default Known Flow Node","Known Flow",288778.719735,680357.212341,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000371","Nodes","371",21.000000,39.481451,"DDS demands","Known Flow",289054.719810,680686.962431,,0.000000,,,,,,,-20.739999,,,,,,,-18.546079,-20.739999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-3963","Nodes","-3963",21.000000,39.435424,"Default Known Flow Node","Known Flow",288814.719745,680294.212324,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4125","Nodes","-4125",21.000000,41.084703,"Default Known Flow Node","Known Flow",288914.844772,680586.337403,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4187","Nodes","-4187",21.000000,42.503443,"Default Known Flow Node","Known Flow",288962.844785,680658.087423,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-3866","Nodes","-3866",21.000000,37.336156,"Default Known Flow Node","Known Flow",288793.469739,680192.962296,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4238","Nodes","-4238",21.000000,42.585856,"Default Known Flow Node","Known Flow",288933.719777,680689.837431,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462663","Nodes","-1462663",21.000000,42.585856,"Default Known Flow Node","Known Flow",288933.219777,680693.962433,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462698","Nodes","-1462698",21.000000,31.035869,"Default Known Flow Node","Known Flow",288490.469657,680145.712283,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1464501","Nodes","-1464501",21.000000,36.723925,"Default Known Flow Node","Known Flow",288631.594695,680461.337369,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010150","Nodes",,21.000000,36.154516,"Default Known Flow Node","Known Flow",288668.913705,680550.291393,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4201","Nodes","-4201",21.000000,43.276807,"Default Known Flow Node","Known Flow",288889.094765,680666.587425,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000917","Nodes","917",21.000000,40.378642,"DDS demands","Known Flow",288890.469765,680441.962364,,0.000000,0.000000,,,,,,-1.659999,,,,,,,-1.484401,-1.659999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,
"644003-1464730","Nodes","-1464730",21.000000,35.657436,"Default Known Flow Node","Known Flow",288495.219658,680507.712382,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000902","Nodes","902",21.000000,36.105797,"DDS demands","Known Flow",288575.469680,680559.837396,,0.000000,,,,,,,-9.270000,,,,,,,-8.289400,-9.270000,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-4263","Nodes","-4263",21.000000,43.947739,"Default Known Flow Node","Known Flow",288820.469746,680732.087443,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4171","Nodes","-4171",21.000000,34.253988,"Default Known Flow Node","Known Flow",289067.969814,680648.212420,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300001746","Nodes","1746",21.000000,36.488675,"Default Known Flow Node","Known Flow",289064.344813,680309.587328,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010170","Nodes",,21.000000,36.229048,"Default Known Flow Node","Known Flow",288482.024654,680551.551394,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003231","Nodes","3231",21.000000,37.467055,"Default Known Flow Node","Known Flow",288592.438318,680349.678527,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003062","Nodes","3062",21.000000,37.361315,"Default Known Flow Node","Known Flow",288931.969777,680247.462311,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4233","Nodes","-4233",21.000000,39.481451,"Default Known Flow Node","Known Flow",289065.219813,680683.712430,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2484","Nodes","-2484",21.000000,35.195817,"Default Known Flow Node","Known Flow",288565.469677,680171.837290,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462963","Nodes","-1462963",21.000000,35.540522,"Default Known Flow Node","Known Flow",288619.844692,680695.212433,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4138","Nodes","-4138",21.000000,42.668936,"Default Known Flow Node","Known Flow",288843.219752,680616.337411,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2530","Nodes","-2530",21.000000,39.435424,"Default Known Flow Node","Known Flow",288776.969734,680286.212322,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1464735","Nodes","-1464735",21.000000,43.016678,"Default Known Flow Node","Known Flow",288844.219753,680642.462419,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300004292","Nodes","4292",21.000000,42.360264,"Default Known Flow Node","Known Flow",288854.219755,680437.087363,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-2466","Nodes","-2466",21.000000,37.529883,"Default Known Flow Node","Known Flow",288729.594722,680137.587281,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003230","Nodes","3230",21.000000,37.639021,"Default Known Flow Node","Known Flow",288798.719740,680133.462280,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4269","Nodes","-4269",21.000000,41.307312,"Default Known Flow Node","Known Flow",288908.094770,680738.837445,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4070","Nodes","-4070",21.000000,41.068816,"Default Known Flow Node","Known Flow",288888.469765,680487.212376,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000018","Nodes",,21.000000,39.146721,"Default Known Flow Node","Known Flow",288850.601552,680327.822476,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462619","Nodes","-1462619",21.000000,30.580347,"Default Known Flow Node","Known Flow",288890.594765,680153.587286,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1464179","Nodes","-1464179",21.000000,34.296932,"Default Known Flow Node","Known Flow",289015.219799,680650.087421,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003227","Nodes","3227",21.000000,41.689139,"Default Known Flow Node","Known Flow",288775.469734,680556.712395,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010217","Nodes",,21.000000,41.263820,"Default Known Flow Node","Known Flow",288773.138733,680584.806403,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462668","Nodes","-1462668",21.000000,34.868274,"Default Known Flow Node","Known Flow",288557.344675,680292.836323,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010223","Nodes",,21.000000,34.868274,"Default Known Flow Node","Known Flow",288554.365674,680280.602320,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010224","Nodes",,21.000000,40.533660,"Default Known Flow Node","Known Flow",288830.120749,680366.073343,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463782","Nodes","-1463782",21.000000,32.986659,"Default Known Flow Node","Known Flow",289033.219804,680141.587282,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462625","Nodes","-1462625",21.000000,42.668936,"Default Known Flow Node","Known Flow",288893.719766,680646.087420,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-327383","Nodes","-327383",21.000000,32.069048,"Default Known Flow Node","Known Flow",288966.094786,680157.462287,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4462","Nodes","-4462",21.000000,42.622461,"Default Known Flow Node","Known Flow",288845.094753,680995.712515,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4477","Nodes","-4477",21.000000,40.555190,"Default Known Flow Node","Known Flow",288987.594792,681011.587519,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4288","Nodes","-4288",21.000000,44.572045,"Default Known Flow Node","Known Flow",288850.344754,680772.587454,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300010237","Nodes",,21.000000,45.555635,"Default Known Flow Node","Known Flow",289074.930816,680926.955496,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4621","Nodes","-4621",21.000000,39.131067,"Default Known Flow Node","Known Flow",288806.094742,681274.462591,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462570","Nodes","-1462570",21.000000,38.345789,"Default Known Flow Node","Known Flow",288646.094699,680809.462464,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463769","Nodes","-1463769",21.000000,39.641233,"Default Known Flow Node","Known Flow",288875.094761,681250.212584,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4414","Nodes","-4414",21.000000,43.168482,"Default Known Flow Node","Known Flow",288846.594753,680951.712503,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462808","Nodes","-1462808",21.000000,40.286677,"Default Known Flow Node","Known Flow",288705.969715,681273.212590,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300000884","Nodes","884, ""307625"", ""ETNA RD"", 33.41",28.000000,45.498816,"CSEP DDS Matched","Known Flow",289039.594806,680912.962492,,0.000000,,,,,,,-5.919999,-33.409999,,,,,,-35.169590,-39.329998,,"",,,,,,,"D1 PROFILE","DC PROFILE",,,,,
"64400300010255","Nodes",,21.000000,38.749348,"Default Known Flow Node","Known Flow",289062.038812,680878.498483,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4486","Nodes","-4486",21.000000,42.677110,"Default Known Flow Node","Known Flow",288779.594735,681031.962525,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003471","Nodes","3471",21.000000,42.756635,"Default Known Flow Node","Known Flow",288644.719698,680969.712508,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4320","Nodes","-4320",21.000000,37.319451,"Default Known Flow Node","Known Flow",288813.844745,680816.337466,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1464140","Nodes","-1464140",21.000000,37.319451,"Default Known Flow Node","Known Flow",288813.344744,680819.962467,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003135","Nodes","3135",21.000000,39.175850,"DDS demands","Known Flow",288480.219654,681161.587560,,0.000000,,,,,,,-2.309999,,,,,,,-2.065643,-2.309999,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-4460","Nodes","-4460",21.000000,42.611422,"Default Known Flow Node","Known Flow",288845.844753,680991.962514,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463895","Nodes","-1463895",21.000000,40.346349,"Default Known Flow Node","Known Flow",288749.594727,681270.962590,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003441","Nodes","3441",21.000000,41.504601,"Default Known Flow Node","Known Flow",288932.344777,681028.587524,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463484","Nodes","-1463484",21.000000,39.141050,"Default Known Flow Node","Known Flow",288494.844658,681176.962564,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003053","Nodes","3053",21.000000,42.388316,"DDS demands","Known Flow",288666.594704,681014.837520,,0.000000,,,,,,,-6.610000,,,,,,,-5.910780,-6.610000,,"",,,,,,,"D1 PROFILE",,,,,,
"644003-4451","Nodes","-4451",21.000000,42.591339,"Default Known Flow Node","Known Flow",288840.969752,680983.587511,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"64400300003811","Nodes","3811",21.000000,45.344143,"Default Known Flow Node","Known Flow",289024.344802,680874.337482,,0.000000,,,,,,,-1.019999,,,,,,,-0.912102,-1.019999,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300003049","Nodes","3049",21.000000,42.580892,"DDS demands","Known Flow",288735.844723,681021.962522,,0.000000,,,,,,,-6.760000,,,,,,,-6.044912,-6.760000,,"",,,,,,,"D1 PROFILE",,,,,,
"64400300000634","Nodes","634",21.000000,40.731833,"Default Known Flow Node","Known Flow",288767.594732,681206.712572,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1464955","Nodes","-1464955",21.000000,42.677110,"Default Known Flow Node","Known Flow",288775.344734,681032.337525,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4363","Nodes","-4363",21.000000,38.749348,"Default Known Flow Node","Known Flow",289032.344804,680883.587484,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-4372","Nodes","-4372",21.000000,38.749348,"Default Known Flow Node","Known Flow",289047.469808,680890.962486,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1462685","Nodes","-1462685",21.000000,39.161228,"Default Known Flow Node","Known Flow",288696.469713,681439.837636,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1463219","Nodes","-1463219",21.000000,42.584262,"Default Known Flow Node","Known Flow",288848.344754,680989.587513,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"644003-1465060","Nodes","-1465060",21.000000,42.223830,"Default Known Flow Node","Known Flow",288738.469724,681097.962542,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
