"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64304500003120","Nodes","3120","21.000000","63.011147","Default Known Flow Node","Known Flow","305310.901234","663849.588849","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500223355","Nodes","-223355","21.000000","63.011147","Default Known Flow Node","Known Flow","305315.897235","663840.380847","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500003119","Nodes","3119","21.000000","64.334905","DDS demands","Known Flow","305351.821245","663902.976864","","0.000000","","","","","","","-1.620000","","","","","","","","-1.448633","-1.620000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500223360","Nodes","-223360","21.000000","64.334905","Default Known Flow Node","Known Flow","305357.978246","663922.481869","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500223352","Nodes","","21.000000","69.229984","DDS demands","Known Flow","305288.001227","663731.826817","","0.000000","","","","","","","-7.970000","","","","","","","","-7.126916","-7.970000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500003118","Nodes","3118","21.000000","65.102072","DDS demands","Known Flow","305351.345245","663830.328844","","0.000000","","","","","","","-2.019999","","","","","","","","-1.806320","-2.019999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002423","Nodes","2423","21.000000","55.441107","DDS demands","Known Flow","305527.112292","663969.749882","","0.000000","","","","","","","-8.960000","","","","","","","","-8.012192","-8.960000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002424","Nodes","2424","21.000000","55.244586","DDS demands","Known Flow","305470.495277","663941.004874","","0.000000","","","","","","","-5.899999","","","","","","","","-5.275885","-5.899999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002425","Nodes","2425","21.000000","54.239235","DDS demands","Known Flow","305428.349265","663982.957885","","0.000000","","","","","","","-13.760000","","","","","","","","-12.304439","-13.760000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002804","Nodes","2804","21.000000","58.523559","DDS demands","Known Flow","305195.599202","664403.083000","","0.000000","","","","","","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002805","Nodes","2805","21.000000","57.022919","DDS demands","Known Flow","305252.349218","664431.833007","","0.000000","","","","","","","-3.859999","","","","","","","","-3.451680","-3.859999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002807","Nodes","2807","21.000000","57.841711","DDS demands","Known Flow","305180.974198","664435.958009","","0.000000","","","","","","","-4.079999","","","","","","","","-3.648408","-4.079999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500198122","Nodes","-198122","21.000000","57.583439","Default Known Flow Node","Known Flow","305180.974198","664438.583009","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500002812","Nodes","2812","21.000000","55.004475","DDS demands","Known Flow","305267.974222","664344.207984","","0.000000","","","","","","","-5.850000","","","","","","","","-5.231174","-5.850000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002813","Nodes","2813","21.000000","54.959910","DDS demands","Known Flow","305231.599212","664336.082981","","0.000000","","","","","","","-4.130000","","","","","","","","-3.693120","-4.130000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002814","Nodes","2814","21.000000","54.848754","DDS demands","Known Flow","305276.974224","664333.457981","","0.000000","","","","","","","-2.959999","","","","","","","","-2.646885","-2.959999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002815","Nodes","2815","21.000000","54.806762","DDS demands","Known Flow","305276.724224","664305.332973","","0.000000","","","","","","","-4.760000","","","","","","","","-4.256477","-4.760000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002816","Nodes","2816","21.000000","54.785314","DDS demands","Known Flow","305321.474236","664320.582977","","0.000000","","","","","","","-3.780000","","","","","","","","-3.380143","-3.780000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002809","Nodes","2809","21.000000","54.109623","DDS demands","Known Flow","305209.224206","664471.958018","","0.000000","","","","","","","-14.770000","","","","","","","","-13.207598","-14.770000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002808","Nodes","2808","21.000000","57.403049","DDS demands","Known Flow","305135.099186","664447.458012","","0.000000","","","","","","","-7.080000","","","","","","","","-6.331062","-7.080000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002794","Nodes","2794","21.000000","24.848505","DDS demands","Known Flow","304363.223976","664937.333145","","0.000000","-2.929999","","","","","","","","","-11.660000","","","","","-13.046639","-14.590000","","","C1 PROFILE","","","","","","","","","I2 PROFILE","","","",""
"64304500002796","Nodes","2796","21.000000","24.787921","Default Known Flow Node","Known Flow","304447.348999","664926.958142","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500002800","Nodes","2800","21.000000","23.159334","DDS demands","Known Flow","304442.973997","664817.333112","","0.000000","","","","","","","","","","-16.639999","","","","","-14.879785","-16.639999","","","","","","","","","","","","I2 PROFILE","","","",""
"64304500002801","Nodes","2801","21.000000","23.159334","Default Known Flow Node","Known Flow","304429.723994","664805.708109","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500002797","Nodes","2797","21.000000","24.762627","DDS demands","Known Flow","304414.473990","664900.333135","","0.000000","","","","","","","","","","-5.980000","","","","","-5.347423","-5.980000","","","","","","","","","","","","I2 PROFILE","","","",""
"64304500002798","Nodes","2798","21.000000","24.795384","DDS demands","Known Flow","304351.098972","664848.833121","","0.000000","-1.440000","","","","","","","","","","","","","","-1.287673","-1.440000","","","C1 PROFILE","","","","","","","","","","","","",""
"64304500002799","Nodes","2799","21.000000","23.184330","DDS demands","Known Flow","304500.734579","664864.452914","","0.000000","-21.879999","","","","","","","","","","","","","","-19.565486","-21.879999","","","C1 PROFILE","","","","","","","","","","","","",""
"64304500002810","Nodes","2810","21.000000","53.451187","DDS demands","Known Flow","305122.599182","664527.583034","","0.000000","","","","","","","-8.810000","","","","","","","","-7.878060","-8.810000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002811","Nodes","2811","21.000000","50.762924","DDS demands","Known Flow","305201.452057","664576.335361","","0.000000","","","","","","","-12.040000","","","-12.020000","","","","","-21.514883","-24.060001","","","","","","","","","D1 PROFILE","","","I2 PROFILE","","","",""
"64304500002388","Nodes","2388","21.000000","63.427149","DDS demands","Known Flow","305095.974175","664784.208103","","0.000000","","","","","","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002390","Nodes","2390","21.000000","62.338389","DDS demands","Known Flow","305125.599183","664761.708097","","0.000000","","","","","","","-10.369999","","","","","","","","-9.273039","-10.369999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500223357","Nodes","-223357","21.000000","38.775078","Default Known Flow Node","Known Flow","305343.974243","664965.208153","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500223365","Nodes","-223365","21.000000","37.403508","DDS demands","Known Flow","305458.099274","664986.458158","","0.000000","","","","","","","-14.900000","","","","","","","","-13.323847","-14.900000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500223364","Nodes","-223364","21.000000","37.447436","Default Known Flow Node","Known Flow","305438.224268","664929.708143","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500002364","Nodes","2364","21.000000","49.328478","DDS demands","Known Flow","305209.599206","664853.708122","","0.000000","","","","","","","-6.150000","","","","","","","","-5.499440","-6.150000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002366","Nodes","2366","21.000000","48.738250","DDS demands","Known Flow","305251.349217","664820.333113","","0.000000","","","","","","","-14.860000","","","","","","","","-13.288078","-14.860000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002365","Nodes","2365","21.000000","48.609011","DDS demands","Known Flow","305224.849210","664860.208124","","0.000000","","","","","","","-35.340000","","","","","","","","-31.601660","-35.340000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002582","Nodes","2582","21.000000","72.321674","DDS demands","Known Flow","305005.474150","664714.333084","","0.000000","","","","","","","-2.190000","","","","","","","","-1.958337","-2.190000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002389","Nodes","2389","21.000000","62.125060","DDS demands","Known Flow","305078.099170","664729.958089","","0.000000","","","","","","","-5.530000","","","","","","","","-4.945025","-5.530000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002391","Nodes","2391","21.000000","61.712321","DDS demands","Known Flow","305176.849197","664764.583098","","0.000000","","","","","","","-12.340000","","","","","","","","-11.034649","-12.340000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002583","Nodes","2583","21.000000","71.449355","DDS demands","Known Flow","305015.474153","664680.958075","","0.000000","","","","","","","-12.270000","","","","","","","","-10.972053","-12.270000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500257340","Nodes","-257340","21.000000","71.407897","Default Known Flow Node","Known Flow","305032.474158","664665.583071","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500002584","Nodes","2584","21.000000","70.403594","DDS demands","Known Flow","304889.224119","664622.833059","","0.000000","","","","","","","-12.130000","","","","","","","","-10.846863","-12.130000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500234642","Nodes","-234642","21.000000","50.762924","Default Known Flow Node","Known Flow","305201.974204","664581.333048","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500234641","Nodes","-234641","21.000000","50.805923","Default Known Flow Node","Known Flow","305183.599199","664570.958045","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500237734","Nodes","","21.000000","36.949513","DDS demands","Known Flow","305499.596294","664975.456705","","0.000000","","","","","","","-14.439999","","","","","","","","-12.912506","-14.439999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500237740","Nodes","-237740","21.000000","36.949513","Default Known Flow Node","Known Flow","305508.599287","664979.208156","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225273","Nodes","-225273","21.000000","32.452596","Default Known Flow Node","Known Flow","304815.099099","665475.083291","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001310","Nodes","1310","21.000000","32.452596","DDS demands","Known Flow","304823.849101","665450.583285","","0.000000","","","","","","","-11.100000","","","","","","","","-9.925818","-11.100000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500001302","Nodes","1302","21.000000","35.258263","DDS demands","Known Flow","304772.849087","665484.208294","","0.000000","","","","","","","-8.930000","","","","","","","","-7.985365","-8.930000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225271","Nodes","-225271","21.000000","35.258263","Default Known Flow Node","Known Flow","304793.974093","665490.708296","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500002552","Nodes","2552","21.000000","38.647315","DDS demands","Known Flow","305424.599264","665001.458162","","0.000000","","","","","","","-4.409999","","","","","","","","-3.943500","-4.409999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002363","Nodes","2363,P00027880, Alderstone Road, -112.00","23.899999","39.365113","CSEP DDS Matched","Known Flow","305312.632234","665111.998193","","0.000000","","","","","","","","-111.999999","","","","","","","-100.152401","-111.999999","","","","","","","","","","DC PROFILE","","","","","",""
"64304500002827","Nodes","Murieston West DG, Constant, Site ID 5887","21.000000","74.999996","Default Known Pressure Node","Known Pressure","305650.724326","665282.458239","","999998.967025","","","","","","","","","","","","","","","47.223648","52.810003","","","","","","","","","","","","","","","",""
"64304500002828","Nodes","2828","21.000000","72.403520","DDS demands","Known Flow","305674.349332","665267.583235","","0.000000","","","","","","","-10.660000","","","","","","","","-9.532363","-10.660000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002832","Nodes","2832","21.000000","68.365744","DDS demands","Known Flow","305736.349349","665262.083233","","0.000000","","","","","","","-5.449999","","","","","","","","-4.873487","-5.449999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500205259","Nodes","-205259","21.000000","68.407358","Default Known Flow Node","Known Flow","305708.974342","665241.958228","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500002830","Nodes","2830","21.000000","68.415404","DDS demands","Known Flow","305753.224354","665280.083238","","0.000000","","","","","","","-5.639999","","","","","","","","-5.043388","-5.639999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002831","Nodes","2831","21.000000","68.036031","DDS demands","Known Flow","305794.849365","665230.208225","","0.000000","","","","","","","-9.100000","","","","","","","","-8.137383","-9.100000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500002829","Nodes","2829","21.000000","68.846201","DDS demands","Known Flow","305750.849353","665300.958244","","0.000000","","","","","","","-9.370000","","","","","","","","-8.378822","-9.370000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500205260","Nodes","-205260","21.000000","68.846201","Default Known Flow Node","Known Flow","305761.474356","665311.333247","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500002833","Nodes","2833","21.000000","71.248683","DDS demands","Known Flow","305753.099354","665198.708216","","0.000000","","","","","","","-12.590000","","","","","","","","-11.258204","-12.590000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225293","Nodes","-225293","21.000000","33.130022","Default Known Flow Node","Known Flow","304887.349118","665508.458300","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001311","Nodes","1311","21.000000","35.879259","Default Known Flow Node","Known Flow","304965.474140","665809.958382","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001318","Nodes","1318","21.000000","35.860857","Default Known Flow Node","Known Flow","304932.099130","665787.083376","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001324","Nodes","1324","21.000000","35.929125","DDS demands","Known Flow","304911.099125","665731.958361","","0.000000","","","","","","","-11.890000","","","","","","","","-10.632251","-11.890000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225304","Nodes","-225304","21.000000","36.060834","Default Known Flow Node","Known Flow","304917.724127","665720.583358","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225308","Nodes","-225308","21.000000","35.935277","Default Known Flow Node","Known Flow","304927.864319","665741.682174","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225305","Nodes","-225305","21.000000","35.935277","Default Known Flow Node","Known Flow","304918.599127","665759.583369","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225309","Nodes","-225309","21.000000","35.936962","Default Known Flow Node","Known Flow","304932.464365","665744.350201","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225310","Nodes","-225310","21.000000","35.936962","Default Known Flow Node","Known Flow","304939.474132","665733.083362","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225312","Nodes","-225312","21.000000","35.942880","Default Known Flow Node","Known Flow","304948.599135","665753.708367","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225315","Nodes","-225315","21.000000","35.942880","Default Known Flow Node","Known Flow","304960.224138","665743.833364","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001308","Nodes","1308","21.000000","33.358425","DDS demands","Known Flow","304921.849128","665519.333303","","0.000000","","","","","","","-16.840000","","","","","","","","-15.058629","-16.840000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500001309","Nodes","1309","21.000000","33.265627","DDS demands","Known Flow","304950.349135","665524.458305","","0.000000","","","","","","","-6.979999","","","","","","","","-6.241640","-6.979999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500001300","Nodes","1300","21.000000","35.813769","DDS demands","Known Flow","304895.474120","665562.083315","","0.000000","","","","","","","-10.609999","","","","","","","","-9.487651","-10.609999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225311","Nodes","-225311","21.000000","33.221432","Default Known Flow Node","Known Flow","304942.349133","665548.083311","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001301","Nodes","1301","21.000000","35.612128","DDS demands","Known Flow","304824.349101","665531.208307","","0.000000","","","","","","","-12.260000","","","","","","","","-10.963111","-12.260000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500001303","Nodes","1303","21.000000","35.339781","DDS demands","Known Flow","304750.224081","665596.958325","","0.000000","","","","","","","-6.429999","","","","","","","","-5.749820","-6.429999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225272","Nodes","-225272","21.000000","33.788455","Default Known Flow Node","Known Flow","304800.349095","665631.708334","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001304","Nodes","1304,","21.000000","35.318657","DDS demands","Known Flow","304741.724079","665618.333330","","0.000000","-12.810000","","","","","","-7.840000","","","","","","","","-18.465601","-20.650001","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"64304500001306","Nodes","1306","21.000000","35.057587","DDS demands","Known Flow","304700.349067","665573.208318","","0.000000","","","","","","","-8.090000","","","","","","","","-7.234223","-8.090000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500001305","Nodes","1305,","21.000000","35.205434","DDS demands","Known Flow","304719.224073","665667.833344","","0.000000","-6.000000","-39.999997","","","","","-7.300000","","","","","","","","-47.661811","-53.299995","","","C1 PROFILE","C2 PROFILE","","","","","D1 PROFILE","","","","","","",""
"64304500001307","Nodes","1307","21.000000","33.444051","DDS demands","Known Flow","304772.349087","665623.333332","","0.000000","","","","","","","-19.299999","","","","","","","","-17.258404","-19.299999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225268","Nodes","-225268","21.000000","33.355764","Default Known Flow Node","Known Flow","304760.099084","665658.458341","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225267","Nodes","-225267","21.000000","35.013553","Default Known Flow Node","Known Flow","304727.599075","665581.833320","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001328","Nodes","1328","21.000000","35.770959","DDS demands","Known Flow","304814.242209","665736.675793","","0.000000","","","","","","","-2.259999","","","","","","","","-2.020932","-2.259999","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500001330","Nodes","1330","21.000000","35.858781","Default Known Flow Node","Known Flow","304789.349092","665722.833359","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500001329","Nodes","1329","21.000000","35.698347","DDS demands","Known Flow","304812.099098","665753.708367","","0.000000","","","","","","","-8.250000","","","","","","","","-7.377297","-8.250000","","","","","","","","","D1 PROFILE","","","","","","",""
"64304500225277","Nodes","-225277","21.000000","35.698347","Default Known Flow Node","Known Flow","304825.474101","665753.833367","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"64304500225270","Nodes","-225270","21.000000","35.610537","Default Known Flow Node","Known Flow","304787.599091","665776.208373","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
