"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"64401200001215","Nodes",,21.000000,27.816592,"Default Known Flow Node","Known Flow",273885.590682,660204.331857,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001192","Nodes",,21.000000,27.816592,"Default Known Flow Node","Known Flow",273884.965682,660186.581852,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001228","Nodes",,21.000000,27.816592,"Default Known Flow Node","Known Flow",273883.465682,660208.956858,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001206","Nodes",,21.000000,28.988039,"Default Known Flow Node","Known Flow",273908.215689,660197.956855,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001213","Nodes",,21.000000,28.954731,"Default Known Flow Node","Known Flow",273924.215492,660203.834210,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462504","Nodes",,21.000000,28.249732,"Default Known Flow Node","Known Flow",273897.715686,660150.456842,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462687","Nodes",,21.000000,28.249732,"Default Known Flow Node","Known Flow",273916.840691,660151.956843,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463442","Nodes",,21.000000,28.954731,"Default Known Flow Node","Known Flow",273924.590693,660197.706855,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001819","Nodes","1819",21.000000,29.171333,"DDS demands","Known Flow",273928.715694,660235.581866,,0.000000,,,,,,,-7.440000,,,,,,,,,,-6.652981,-7.440000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201462719","Nodes",,21.000000,29.181689,"Default Known Flow Node","Known Flow",273943.965698,660233.581865,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001218","Nodes",,21.000000,28.914718,"Default Known Flow Node","Known Flow",273949.215700,660205.956858,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001237","Nodes",,21.000000,28.919018,"Default Known Flow Node","Known Flow",273944.715699,660220.956862,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001222","Nodes",,21.000000,28.902635,"Default Known Flow Node","Known Flow",273958.343302,660206.675028,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463439","Nodes",,21.000000,28.914718,"Default Known Flow Node","Known Flow",273949.590700,660200.206856,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001223","Nodes",,21.000000,28.896676,"Default Known Flow Node","Known Flow",273962.840703,660207.081858,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001238","Nodes",,21.000000,28.902635,"Default Known Flow Node","Known Flow",273957.465702,660221.956862,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001224","Nodes",,21.000000,28.880787,"Default Known Flow Node","Known Flow",273974.845507,660208.023095,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001239","Nodes",,21.000000,28.896676,"Default Known Flow Node","Known Flow",273961.965703,660222.206862,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001227","Nodes",,21.000000,28.872019,"Default Known Flow Node","Known Flow",273981.465709,660208.581858,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463393","Nodes",,21.000000,28.880787,"Default Known Flow Node","Known Flow",273975.215707,660201.831856,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001234","Nodes",,21.000000,28.872019,"Default Known Flow Node","Known Flow",273980.965708,660218.706861,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001243","Nodes",,21.000000,28.872019,"Default Known Flow Node","Known Flow",273972.090706,660223.206862,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002033","Nodes","2033",21.000000,28.869705,"DDS demands","Known Flow",273983.215709,660208.706858,,0.000000,,,,,,,-4.400000,,,,,,,,,,-3.934558,-4.400000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001241","Nodes",,21.000000,28.872019,"Default Known Flow Node","Known Flow",273987.090710,660222.706862,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001245","Nodes",,21.000000,28.872019,"Default Known Flow Node","Known Flow",273981.340708,660224.081863,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001252","Nodes",,21.000000,28.872019,"Default Known Flow Node","Known Flow",273984.590709,660234.581865,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001705","Nodes","1705",21.000000,29.219200,"DDS demands","Known Flow",273996.965713,660240.456867,,0.000000,,,,,,,-7.119999,,,,,,,,,,-6.366831,-7.119999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201462486","Nodes",,21.000000,29.219200,"Default Known Flow Node","Known Flow",273991.715711,660240.456867,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001923","Nodes","1923",21.000000,29.792755,"Default Known Flow Node","Known Flow",273996.466171,660312.449553,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464284","Nodes",,21.000000,29.791662,"Default Known Flow Node","Known Flow",273998.437713,660312.572887,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005077","Nodes",,21.000000,26.880782,"Default Known Flow Node","Known Flow",273970.590706,660127.956836,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462979","Nodes",,21.000000,27.274247,"Default Known Flow Node","Known Flow",273942.965698,660131.956837,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001155","Nodes",,21.000000,26.462994,"Default Known Flow Node","Known Flow",273998.840713,660130.331837,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462655","Nodes",,21.000000,26.880782,"Default Known Flow Node","Known Flow",273970.090705,660134.331838,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463564","Nodes",,21.000000,26.462994,"Default Known Flow Node","Known Flow",273998.215713,660136.956839,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001275","Nodes",,21.000000,31.089121,"Default Known Flow Node","Known Flow",273519.340583,660258.956872,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463782","Nodes",,21.000000,29.805717,"Default Known Flow Node","Known Flow",273992.215711,660296.831882,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200003152","Nodes","3152",21.000000,49.801509,"DDS demands","Known Flow",273425.340557,660465.081928,,0.000000,,,,,,,-5.739999,,,,,,,,,,-5.132810,-5.739999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200000137","Nodes","137",21.000000,33.519472,"DDS demands","Known Flow",273530.215586,660045.956814,,0.000000,,,,,,,-7.649999,,,,,,,,,,-6.840766,-7.649999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001131","Nodes",,21.000000,33.420129,"Default Known Flow Node","Known Flow",273547.340590,660015.206806,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001307","Nodes",,21.000000,30.874639,"Default Known Flow Node","Known Flow",273556.965593,660283.206879,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001091","Nodes","1091",21.000000,26.348618,"DDS demands","Known Flow",274006.590715,660129.956837,,0.000000,,,,,,,-5.619999,,,,,,,,,,-5.025504,-5.619999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001156","Nodes",,21.000000,26.291530,"Default Known Flow Node","Known Flow",274025.590721,660132.456838,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001092","Nodes","1092, Sheltered Housing",21.000000,25.991838,"Daily Metered Site","Known Flow",274169.465760,660159.956845,,0.000000,,-60.369999,,,,,,,,,,,,,,,-53.983933,-60.369999,,"",,"C2 PROFILE",,,,,,,,,,,,,,
"64401200001177","Nodes",,21.000000,26.010775,"Default Known Flow Node","Known Flow",274171.215760,660161.956846,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002430","Nodes","2430",21.000000,28.232401,"Default Known Flow Node","Known Flow",274358.715811,660223.206862,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001244","Nodes",,21.000000,28.232401,"Default Known Flow Node","Known Flow",274361.465812,660223.331862,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464422","Nodes",,21.000000,29.514875,"Default Known Flow Node","Known Flow",274028.840721,660300.581883,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200000152","Nodes","152",21.000000,29.514875,"Default Known Flow Node","Known Flow",274028.840721,660297.706883,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463360","Nodes",,21.000000,26.137907,"Default Known Flow Node","Known Flow",274073.090733,660154.706844,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001166","Nodes",,21.000000,26.137907,"Default Known Flow Node","Known Flow",274075.090734,660154.706844,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463472","Nodes",,21.000000,25.991838,"Default Known Flow Node","Known Flow",274166.840759,660159.956845,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001335","Nodes",,21.000000,28.188523,"Default Known Flow Node","Known Flow",274330.465803,660334.956893,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463314","Nodes",,21.000000,28.456925,"Default Known Flow Node","Known Flow",274371.840815,660290.456881,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001708","Nodes","1708",21.000000,28.456925,"Default Known Flow Node","Known Flow",274370.590814,660290.456881,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001953","Nodes","1953",21.000000,27.447356,"DDS demands","Known Flow",274455.100084,660345.710456,,0.000000,-0.550000,,,,,,-3.020000,,,,,,,,,,-3.192357,-3.570000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"64401200000155","Nodes","155, P12130420, Dev @ 560 Main Street (A775), 12.18scm/h",22.999998,27.726403,"CSEP DDS Matched","Known Flow",274424.032538,660338.241905,,0.000000,,,,,,,,-12.180000,,,,,,,,,-10.891574,-12.180000,,"",,,,,,,,"DC PROFILE",,,,,,,,
"64401200005252","Nodes",,21.000000,34.523602,"Default Known Flow Node","Known Flow",274390.965820,660052.331816,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201000161","Nodes",,21.000000,34.995022,"Default Known Flow Node","Known Flow",272754.465375,659543.081677,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463775","Nodes",,21.000000,35.470860,"Default Known Flow Node","Known Flow",274394.215821,660015.956806,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200000117","Nodes","117",21.000000,35.470860,"Default Known Flow Node","Known Flow",274392.090820,660014.706806,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200000920","Nodes","920",21.000000,26.137907,"DDS demands","Known Flow",274069.468427,660155.906415,,0.000000,,,,,,,-9.960000,,,,,,,,,,-8.906410,-9.960000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005082","Nodes",,21.000000,26.116578,"Default Known Flow Node","Known Flow",274079.092361,660158.173755,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002291","Nodes","2291",21.000000,26.009850,"DDS demands","Known Flow",274159.340757,660162.331846,,0.000000,,,,,,,-3.099999,,,,,,,,,,-2.772075,-3.099999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200002292","Nodes","2292",21.000000,26.009850,"Default Known Flow Node","Known Flow",274159.715757,660155.081844,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001950","Nodes","1950",21.000000,26.038510,"DDS demands","Known Flow",274120.465746,660160.206845,,0.000000,,,,,,,-2.369999,,,,,,,,,,-2.119296,-2.369999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200002289","Nodes","2289",21.000000,26.020572,"Default Known Flow Node","Known Flow",274133.215750,660160.956845,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005079","Nodes",,21.000000,26.026305,"Default Known Flow Node","Known Flow",274121.465747,660138.206839,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002290","Nodes","2290",21.000000,26.020572,"Default Known Flow Node","Known Flow",274133.465750,660153.581843,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463432","Nodes",,21.000000,25.991838,"Default Known Flow Node","Known Flow",274174.840761,660160.081845,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001093","Nodes","1093",21.000000,26.370942,"DDS demands","Known Flow",274221.590774,660185.956852,,0.000000,,,,,,,-0.759999,,,,,,,,,,-0.679605,-0.759999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200000159","Nodes","159",21.000000,26.530768,"DDS demands","Known Flow",274237.340778,660213.331860,,0.000000,-24.999999,-38.279997,,-6.199999,,,-5.160000,,,,,,,,,,-66.744422,-74.639995,,"","C1 PROFILE","C2 PROFILE",,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"64401200001236","Nodes",,21.000000,28.197334,"Default Known Flow Node","Known Flow",274361.590812,660220.706862,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001094","Nodes","1094",21.000000,28.796805,"Default Known Flow Node","Known Flow",274380.465817,660215.081860,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462645","Nodes",,21.000000,28.796805,"Default Known Flow Node","Known Flow",274380.590817,660213.206860,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002286","Nodes","2286",21.000000,34.523841,"DDS demands","Known Flow",274391.800508,660055.957467,,0.000000,,,,,,,-17.059999,,,,,,,,,,-15.255356,-17.059999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200002432","Nodes","2432",21.000000,28.663798,"Default Known Flow Node","Known Flow",274379.590817,660224.206863,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001242","Nodes",,21.000000,28.682166,"Default Known Flow Node","Known Flow",274379.715817,660222.706862,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001624","Nodes","1624",21.000000,28.562174,"DDS demands","Known Flow",274428.465830,660193.331854,,0.000000,-6.000000,,,,,,-4.739999,,,,,,,,,,-9.603899,-10.739999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,,
"64401200002207","Nodes",,21.000000,28.562174,"Default Known Flow Node","Known Flow",274414.715826,660179.331850,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005272","Nodes",,21.000000,28.562174,"Default Known Flow Node","Known Flow",274422.590829,660193.081854,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001623","Nodes","1623",21.000000,28.614173,"DDS demands","Known Flow",274434.840832,660231.206864,,0.000000,,,,,,,-5.169999,,,,,,,,,,-4.623106,-5.169999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001787","Nodes","1787",21.000000,28.604659,"DDS demands","Known Flow",274468.590398,660233.084079,,0.000000,,,,,,,-5.800000,,,,,,,,,,-5.186464,-5.800000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005286","Nodes",,21.000000,28.568515,"Default Known Flow Node","Known Flow",274435.589827,660221.956781,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200000170","Nodes","170",21.000000,28.627161,"DDS demands","Known Flow",274422.590829,660230.706864,,0.000000,,,,,,,-5.150000,,,,,,,,,,-4.605222,-5.150000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005297","Nodes",,21.000000,28.626281,"Default Known Flow Node","Known Flow",274421.454775,660250.831246,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001625","Nodes","1625",21.000000,28.623999,"DDS demands","Known Flow",274420.720229,660262.832240,,0.000000,,,,,,,-4.920000,,,,,,,,,,-4.399552,-4.920000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200005308","Nodes",,21.000000,28.623999,"Default Known Flow Node","Known Flow",274417.093651,660275.140507,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005292","Nodes",,21.000000,28.604400,"Default Known Flow Node","Known Flow",274469.465841,660234.581865,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001788","Nodes","1788",21.000000,28.493525,"DDS demands","Known Flow",274471.715842,660261.581873,,0.000000,,,,,,,-7.679999,,,,,,,,,,-6.867593,-7.679999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201462754","Nodes",,21.000000,28.493525,"Default Known Flow Node","Known Flow",274497.715849,660266.081874,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464387","Nodes",,21.000000,28.493525,"Default Known Flow Node","Known Flow",274465.340840,660262.831873,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002872","Nodes","2872",21.000000,28.179242,"DDS demands","Known Flow",274340.090806,660332.956892,,0.000000,,,,-11.799999,,,,,,,-6.000000,,,,,,-15.917078,-17.800000,,"",,,,"C4 PROFILE",,,,,,,"I2 PROFILE",,,,,
"64401200000168","Nodes","168",21.000000,28.187001,"Default Known Flow Node","Known Flow",274330.090803,660337.831893,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462706","Nodes",,21.000000,28.187001,"Default Known Flow Node","Known Flow",274326.840802,660337.706893,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002871","Nodes","2871",21.000000,29.599682,"DDS demands","Known Flow",274020.604719,660311.919886,,0.000000,,,,-3.839999,,,-9.130000,,,,,,,,,,-11.598006,-12.969999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,,
"64401200001319","Nodes",,21.000000,29.725913,"Default Known Flow Node","Known Flow",274005.705712,660310.958932,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001703","Nodes","1703",21.000000,29.319595,"DDS demands","Known Flow",274030.590722,660260.206872,,0.000000,,,,,,,-3.229999,,,,,,,,,,-2.888323,-3.229999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001704","Nodes","1704",21.000000,29.282198,"DDS demands","Known Flow",274006.590715,660252.581870,,0.000000,,,,,,,-4.590000,,,,,,,,,,-4.104460,-4.590000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001706","Nodes","1706",21.000000,29.207783,"DDS demands","Known Flow",274050.215727,660199.331856,,0.000000,,,,,,,-8.199999,,,,,,,,,,-7.332586,-8.199999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001707","Nodes","1707",21.000000,29.169919,"DDS demands","Known Flow",274007.590716,660195.831855,,0.000000,,,,,,,-3.540000,,,,,,,,,,-3.165531,-3.540000,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401200001164","Nodes",,21.000000,26.183883,"Default Known Flow Node","Known Flow",274055.590729,660151.831843,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464078","Nodes",,21.000000,26.291530,"Default Known Flow Node","Known Flow",274024.840720,660136.956839,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463532","Nodes",,21.000000,26.183883,"Default Known Flow Node","Known Flow",274052.215728,660163.581846,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201462983","Nodes",,21.000000,26.137907,"Default Known Flow Node","Known Flow",274076.590734,660154.706844,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005083","Nodes",,21.000000,26.066815,"Default Known Flow Node","Known Flow",274105.465110,660159.469713,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463620","Nodes",,21.000000,26.116578,"Default Known Flow Node","Known Flow",274079.590735,660150.081842,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201463468","Nodes",,21.000000,26.066815,"Default Known Flow Node","Known Flow",274105.715742,660151.831843,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200001951","Nodes","1951",21.000000,26.015482,"DDS demands","Known Flow",274101.965741,660137.206839,,0.000000,,,,,,,-2.809999,,,,,,,,,,-2.512752,-2.809999,,"",,,,,,,"D1 PROFILE",,,,,,,,,
"64401201462970","Nodes",,21.000000,26.026305,"Default Known Flow Node","Known Flow",274136.215751,660138.956839,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005085","Nodes",,21.000000,26.009733,"Default Known Flow Node","Known Flow",274148.847587,660161.785326,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401201464385","Nodes",,21.000000,26.530768,"Default Known Flow Node","Known Flow",274233.965777,660262.581873,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200003116","Nodes","3116",21.000000,28.257369,"DDS demands","Known Flow",274307.145797,660333.055892,,0.000000,-5.010000,,,,,,,,,,,,,,,,-4.480031,-5.010000,,"","C1 PROFILE",,,,,,,,,,,,,,,
"64401201463479","Nodes",,21.000000,28.197334,"Default Known Flow Node","Known Flow",274364.215813,660220.831862,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005288","Nodes",,21.000000,28.630397,"Default Known Flow Node","Known Flow",274399.720268,660225.180504,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002431","Nodes","2431",21.000000,28.674267,"Default Known Flow Node","Known Flow",274402.840823,660225.706863,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005290","Nodes",,21.000000,28.649466,"Default Known Flow Node","Known Flow",274409.965825,660229.581864,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005294","Nodes",,21.000000,28.649466,"Default Known Flow Node","Known Flow",274407.715824,660236.581866,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002313","Nodes",,21.000000,28.626281,"Default Known Flow Node","Known Flow",274411.965826,660250.206870,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005299","Nodes",,21.000000,28.626281,"Default Known Flow Node","Known Flow",274406.465824,660254.956871,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005296","Nodes",,21.000000,28.626281,"Default Known Flow Node","Known Flow",274412.215826,660246.206869,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200005310","Nodes",,21.000000,28.623999,"Default Known Flow Node","Known Flow",274413.215826,660279.956878,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"64401200002327","Nodes",,21.000000,28.623999,"Default Known Flow Node","Known Flow",274417.215827,660270.956875,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
