"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64301900005186","Nodes","5186",21.000000,34.115606,"DDS demands","Known Flow",330791.787167,665493.272296,,0.000000,-39.999997,,,,,,,,,,,-35.411029,-39.599999,,,"","C1 PROFILE",,,,,,,,,,,
"64301900005300","Nodes","5300",21.000000,29.443035,"Default Known Flow Node","Known Flow",330327.769084,664531.230997,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005197","Nodes","5197",21.000000,29.487207,"Default Known Flow Node","Known Flow",330320.018039,664538.314036,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000120","Nodes","120",21.000000,33.338767,"DDS demands","Known Flow",330760.231159,665683.083348,,0.000000,,,,,,,-15.779999,,,,,-14.110758,-15.779999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005184","Nodes","5184",21.000000,33.338767,"Default Known Flow Node","Known Flow",330761.792159,665680.297347,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000836","Nodes","836",21.000000,34.753649,"DDS demands","Known Flow",330338.856044,665464.708289,,0.000000,,,,,,,-6.719999,,,,,-6.009144,-6.719999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005482","Nodes","5482",21.000000,30.036717,"DDS demands","Known Flow",330547.357401,664708.750528,,0.000000,,,,,,,-1.019999,,,,,-0.912102,-1.019999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005203","Nodes","5203",21.000000,26.782702,"Default Known Flow Node","Known Flow",330328.622041,664679.319075,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000753","Nodes","753",21.000000,37.781698,"DDS demands","Known Flow",331237.882541,665524.425785,,0.000000,,,,,,,-5.150000,,,,,-4.605222,-5.150000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005195","Nodes","5195",21.000000,38.230289,"Default Known Flow Node","Known Flow",330931.074205,665176.758210,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005477","Nodes","5477",21.000000,34.014876,"Default Known Flow Node","Known Flow",329998.189764,665169.137700,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005474","Nodes","5474",21.000000,35.490615,"DDS demands","Known Flow",330253.934792,665514.896383,,0.000000,,,,,,,-1.100000,,,,,-0.983639,-1.100000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000045","Nodes","45",21.000000,34.217333,"DDS demands","Known Flow",330690.005139,665579.080320,,0.000000,,,,,,,-5.780000,,,,,-5.168579,-5.780000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000061","Nodes","ESKBANK ROAD DG,gcm, Profiled, Tel, 6088",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",331518.165365,665698.026352,,999998.967025,,,,,,,,,,,,926.096139,1035.649444,,,"",,,,,,,,,,,,
"64301900005450","Nodes","5450",21.000000,39.993737,"Default Known Flow Node","Known Flow",331519.181365,665698.540352,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005191","Nodes","5191",21.000000,39.988666,"Default Known Flow Node","Known Flow",331520.016365,665698.963352,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005192","Nodes","5192",21.000000,33.426869,"Default Known Flow Node","Known Flow",330762.282159,665678.406347,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005002","Nodes","5002",21.000000,27.082504,"Default Known Flow Node","Known Flow",330318.345365,664725.423839,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005003","Nodes","5003",21.000000,27.197955,"Default Known Flow Node","Known Flow",330321.239039,664729.230088,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005183","Nodes","5183",21.000000,29.804907,"Default Known Flow Node","Known Flow",330441.158072,664668.494072,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005469","Nodes","5469",21.000000,29.804907,"Default Known Flow Node","Known Flow",330437.378437,664652.430727,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005198","Nodes","5198",21.000000,28.539275,"DDS demands","Known Flow",330342.406045,664775.368101,,0.000000,,,,,,,-1.019999,,,,,-0.912102,-1.019999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005278","Nodes","5278",21.000000,29.351060,"DDS demands","Known Flow",330306.002035,664506.973028,,0.000000,,,,,,,-8.050000,,,,,-7.198454,-8.050000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000265","Nodes","265",21.000000,39.934954,"Default Known Flow Node","Known Flow",331515.580777,665707.833568,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005451","Nodes","5451",21.000000,39.993733,"DDS demands","Known Flow",331517.714365,665698.918352,,0.000000,,,,,,,-8.879999,,,,,-7.940654,-8.879999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005376","Nodes","5376",21.000000,29.616028,"Default Known Flow Node","Known Flow",330373.566111,664583.672998,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000228","Nodes","228",21.000000,29.248610,"DDS demands","Known Flow",330298.360033,664514.173030,,0.000000,,,,,,,-18.149999,,,,,-16.230054,-18.149999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005398","Nodes","5398",21.000000,29.616028,"Default Known Flow Node","Known Flow",330366.993052,664589.413050,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005199","Nodes","5199",21.000000,26.470870,"Default Known Flow Node","Known Flow",330395.050059,664651.605067,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000719","Nodes","719",21.000000,21.808049,"DDS demands","Known Flow",329658.055859,666064.457452,,0.000000,,,,,,,-0.009999,,,,,-0.008942,-0.009999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005322","Nodes","5322",21.000000,21.496115,"Default Known Flow Node","Known Flow",329705.891459,666036.002385,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005196","Nodes","5196",21.000000,30.543730,"Default Known Flow Node","Known Flow",330291.375031,664606.894055,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005420","Nodes","5420",21.000000,30.587828,"Default Known Flow Node","Known Flow",330268.682554,664625.344555,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005295","Nodes","5295",21.000000,33.352431,"Default Known Flow Node","Known Flow",330759.132803,665685.128158,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005189","Nodes","5189",21.000000,29.616028,"Default Known Flow Node","Known Flow",330362.117050,664611.718056,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005283","Nodes","5283",21.000000,34.617437,"Default Known Flow Node","Known Flow",330798.267169,665519.657303,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005193","Nodes","5193",21.000000,34.617437,"Default Known Flow Node","Known Flow",330786.043166,665516.456303,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000964","Nodes","964",21.000000,30.587828,"Default Known Flow Node","Known Flow",330269.231025,664624.833060,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900005188","Nodes","5188",21.000000,27.063433,"DDS demands","Known Flow",330301.389034,664726.882088,,0.000000,,,,,,,-0.720000,,,,,-0.643836,-0.720000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005265","Nodes","5265",21.000000,35.060353,"DDS demands","Known Flow",330302.617034,665353.626258,,0.000000,,,,,,,-5.400000,,,,,-4.828776,-5.400000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900000097","Nodes","97",21.000000,32.888684,"DDS demands","Known Flow",330776.881163,665774.233373,,0.000000,,,,,,,-9.840000,,,,,-8.799104,-9.840000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005200","Nodes","5200",21.000000,28.621040,"Default Known Flow Node","Known Flow",330369.014052,664763.913098,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900001036","Nodes","1036",21.000000,38.899274,"Default Known Flow Node","Known Flow",330858.690490,665126.503060,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900001034","Nodes","P07115863, Polton Street, 16.06scmh",24.000000,34.879222,"CSEP DDS Matched","Known Flow",330745.175856,665001.176748,,0.000000,,,,,,,,-16.059999,,,,-14.361139,-16.059999,,,"",,,,,,,,"DC PROFILE",,,,
"64301900001033","Nodes","1033",21.000000,32.975545,"DDS demands","Known Flow",331011.865482,665034.701420,,0.000000,-6.000000,,,,,,,,,,,-5.311654,-5.940000,,,"","C1 PROFILE",,,,,,,,,,,
"64301900005478","Nodes","5478",21.000000,39.661986,"DDS demands","Known Flow",331599.353088,665756.678855,,0.000000,,,,,,,-7.329999,,,,,-6.554617,-7.329999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900005297","Nodes","5297",21.000000,27.878321,"Default Known Flow Node","Known Flow",331421.856339,665179.458211,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900011703","Nodes","11703",21.000000,35.060291,"DDS demands","Known Flow",330296.578135,665357.482338,,0.000000,,,,,,,-1.019999,,,,,-0.912102,-1.019999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900011707","Nodes","-11707",21.000000,36.452310,"Default Known Flow Node","Known Flow",331274.765484,665834.369038,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900002625","Nodes","2625",21.000000,34.340265,"Default Known Flow Node","Known Flow",330655.239044,665114.251585,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000002","Nodes","2",21.000000,25.709745,"Default Known Flow Node","Known Flow",329899.755143,665733.829458,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000374","Nodes","P10124859, West Mill Road, -10.62scmh",22.999998,33.391914,"CSEP DDS Matched","Known Flow",330294.607259,665885.447362,,0.000000,,,,,,,,-10.620000,,,,-9.496594,-10.620000,,,"",,,,,,,,"DC PROFILE",,,,
"64301900001038","Nodes","-1038",21.000000,35.794035,"Default Known Flow Node","Known Flow",331243.731619,665866.166939,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900001037","Nodes","-1037",21.000000,35.893232,"Default Known Flow Node","Known Flow",331234.492136,665848.847533,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900000004","Nodes","Low Point, Kevock Rd, ID: 6504",21.000000,23.319483,"Default Known Flow Node","Known Flow",329601.988493,665909.460947,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003003","Nodes","3003",21.000000,28.663017,"Default Known Flow Node","Known Flow",329098.141706,664009.563893,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003006","Nodes","3006",21.000000,27.903584,"DDS demands","Known Flow",329193.166732,664024.449897,,0.000000,,-21.600000,,,,,,,,,,-19.315106,-21.600000,,,"",,"C2 PROFILE",,,,,,,,,,
"64301900003005","Nodes","3005",21.000000,27.903584,"Default Known Flow Node","Known Flow",329221.329740,664009.261893,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003009","Nodes","3009",21.000000,27.792897,"DDS demands","Known Flow",329237.015744,664035.423900,,0.000000,,,,,,,-1.879999,,,,,-1.681129,-1.879999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003035","Nodes","3035",21.000000,26.082312,"Default Known Flow Node","Known Flow",328950.390666,664853.749122,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003070","Nodes","3070",21.000000,28.411352,"Default Known Flow Node","Known Flow",329615.687847,664485.027022,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003074","Nodes","3074",21.000000,28.099329,"Default Known Flow Node","Known Flow",329722.864876,664459.678015,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003075","Nodes","3075",21.000000,28.054920,"Default Known Flow Node","Known Flow",329720.775876,664494.041024,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003085","Nodes","3085",21.000000,28.886127,"Default Known Flow Node","Known Flow",330109.871982,664285.938968,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003086","Nodes","3086",21.000000,28.754957,"DDS demands","Known Flow",330061.650968,664284.203967,,0.000000,,,,-6.589999,,,,,,,,-5.892895,-6.589999,,,"",,,,"C4 PROFILE",,,,,,,,
"64301900003167","Nodes","3167",21.000000,33.613313,"DDS demands","Known Flow",329961.089141,665093.799588,,0.000000,,,,-2.130000,,,-11.199999,,,,,-11.919924,-13.329999,,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"64301900003165","Nodes","3165",21.000000,32.158888,"Default Known Flow Node","Known Flow",330014.110956,664757.580096,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003166","Nodes","3166",21.000000,31.693377,"DDS demands","Known Flow",330002.223952,664733.181089,,0.000000,,-44.959999,,,,,,,,,,-40.204035,-44.959999,,,"",,"C2 PROFILE",,,,,,,,,,
"64301900003168","Nodes","3168",21.000000,33.569445,"Default Known Flow Node","Known Flow",329875.777918,665076.194183,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003184","Nodes","3184",21.000000,34.177690,"Default Known Flow Node","Known Flow",330071.026971,665286.301240,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003185","Nodes","3185",21.000000,34.177690,"Default Known Flow Node","Known Flow",330067.551970,665288.727241,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003205","Nodes","3205",21.000000,21.496115,"Default Known Flow Node","Known Flow",329706.482653,666035.779042,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003206","Nodes","3206",21.000000,21.361045,"Default Known Flow Node","Known Flow",329718.311875,666081.993457,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003207","Nodes","3207",21.000000,23.540040,"Default Known Flow Node","Known Flow",329710.487873,665831.891388,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003200","Nodes","3200",21.000000,23.781981,"Default Known Flow Node","Known Flow",329728.126878,665844.687392,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003277","Nodes","3277",21.000000,29.487207,"Default Known Flow Node","Known Flow",330307.844035,664545.228038,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003281","Nodes","3281",21.000000,29.046545,"DDS demands","Known Flow",330246.616019,664441.467010,,0.000000,,,,,,,-5.500000,,,,,-4.918198,-5.500000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003279","Nodes","3279",21.000000,29.487207,"Default Known Flow Node","Known Flow",330314.632037,664549.037039,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003282","Nodes","3282",21.000000,29.046545,"Default Known Flow Node","Known Flow",330238.875017,664450.540013,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003287","Nodes","3287",21.000000,29.415825,"Default Known Flow Node","Known Flow",330490.200085,664660.364070,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003288","Nodes","3288",21.000000,29.358106,"DDS demands","Known Flow",330486.714084,664656.781069,,0.000000,,-52.799997,,,,,,,,,,-47.214701,-52.799997,,,"",,"C2 PROFILE",,,,,,,,,,
"64301900003297","Nodes","3297",21.000000,30.543730,"Default Known Flow Node","Known Flow",330320.075039,664616.607058,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003341","Nodes","3341",21.000000,29.474488,"DDS demands","Known Flow",330493.640654,664664.103198,,0.000000,,,,,,,-0.750000,,,,,-0.670663,-0.750000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003349","Nodes","3349",21.000000,30.543730,"Default Known Flow Node","Known Flow",330288.217030,664581.013048,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003365","Nodes","3365",21.000000,31.867953,"Default Known Flow Node","Known Flow",330244.302018,665148.558203,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003367","Nodes","3367",21.000000,34.039239,"Default Known Flow Node","Known Flow",330353.713048,665071.666182,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003370","Nodes","3370",21.000000,34.618670,"Default Known Flow Node","Known Flow",330613.606119,665146.780202,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003371","Nodes","3371",21.000000,34.041317,"DDS demands","Known Flow",330369.408052,665078.726184,,0.000000,,,,,,,-4.969999,,,,,-4.444263,-4.969999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003372","Nodes","3372",21.000000,34.395395,"Default Known Flow Node","Known Flow",330417.540560,665006.936532,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003373","Nodes","3373",21.000000,28.282623,"Default Known Flow Node","Known Flow",330417.374065,665006.705164,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003375","Nodes","S11127988",21.000000,28.298422,"DDS demands","Known Flow",330414.523064,664980.733157,,0.000000,,-276.999991,,,,,,,,,,-247.698351,-276.999991,,,"",,"C2 PROFILE",,,,,,,,,,
"64301900003376","Nodes","3376",21.000000,30.817390,"Default Known Flow Node","Known Flow",330516.410092,665007.173164,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003377","Nodes","3377",21.000000,30.817390,"Default Known Flow Node","Known Flow",330516.841092,665005.103163,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003378","Nodes","3378",21.000000,29.244235,"DDS demands","Known Flow",330553.986102,664892.749133,,0.000000,,,,,,,-0.399999,,,,,-0.357687,-0.399999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003379","Nodes","3379",21.000000,29.244482,"DDS demands","Known Flow",330555.320103,664911.985138,,0.000000,,,,,,,-4.940000,,,,,-4.417436,-4.940000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003383","Nodes","3383",21.000000,34.500876,"Default Known Flow Node","Known Flow",330610.577118,665145.746202,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003386","Nodes","3386",21.000000,29.377828,"Default Known Flow Node","Known Flow",330476.418081,664949.746148,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003374","Nodes","3374",21.000000,34.334575,"Default Known Flow Node","Known Flow",330441.382072,665181.297211,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003408","Nodes","3408",21.000000,29.518360,"DDS demands","Known Flow",330482.514092,664959.597842,,0.000000,,,,,,,-4.839999,,,,,-4.328014,-4.839999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003388","Nodes","3388",21.000000,34.193489,"Default Known Flow Node","Known Flow",330692.078140,665088.582186,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003405","Nodes","3405",21.000000,26.650373,"DDS demands","Known Flow",330361.300072,664683.042100,,0.000000,,,,,,,-9.109999,,,,,-8.146324,-9.109999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003398","Nodes","3398",21.000000,33.984785,"Default Known Flow Node","Known Flow",330177.316000,665198.265216,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003501","Nodes","3501",21.000000,33.954411,"Default Known Flow Node","Known Flow",330178.856070,665197.174314,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003400","Nodes","3400",21.000000,31.801369,"Default Known Flow Node","Known Flow",330255.018417,665155.613820,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003390","Nodes","3390",21.000000,34.151269,"DDS demands","Known Flow",330605.192116,665132.942198,,0.000000,,,,,,,-2.730000,,,,,-2.441214,-2.730000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003406","Nodes","3406",21.000000,26.648306,"DDS demands","Known Flow",330355.796049,664677.063074,,0.000000,,,,,,,-1.900000,,,,,-1.699014,-1.900000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003399","Nodes","3399",21.000000,32.129660,"Default Known Flow Node","Known Flow",330208.126008,665173.112209,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003409","Nodes","3409",21.000000,29.469209,"DDS demands","Known Flow",330490.031085,664953.488149,,0.000000,,,,,,,-8.590000,,,,,-7.681332,-8.590000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003413","Nodes","3413",21.000000,35.054599,"Default Known Flow Node","Known Flow",330648.812128,665194.598215,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003468","Nodes","3468",21.000000,34.288238,"Default Known Flow Node","Known Flow",330132.359988,665267.495235,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003469","Nodes","3469",21.000000,34.302169,"Default Known Flow Node","Known Flow",330132.434988,665268.642235,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003471","Nodes","3471",21.000000,35.056909,"DDS demands","Known Flow",330499.680088,665259.532233,,0.000000,,,,,,,-10.830000,,,,,-9.684380,-10.830000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003497","Nodes","3497",21.000000,34.553344,"Default Known Flow Node","Known Flow",330498.124152,665268.457033,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003475","Nodes","3475",21.000000,33.994358,"Default Known Flow Node","Known Flow",330175.718000,665197.895216,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003476","Nodes","3476",21.000000,35.431161,"Default Known Flow Node","Known Flow",330192.427004,665344.633256,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003477","Nodes","3477",21.000000,35.017827,"Default Known Flow Node","Known Flow",330325.665040,665318.410249,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003478","Nodes","3478",21.000000,35.061524,"Default Known Flow Node","Known Flow",330319.151039,665322.207250,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003479","Nodes","3479",21.000000,35.056909,"Default Known Flow Node","Known Flow",330512.900091,665246.268229,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003480","Nodes","3480",21.000000,35.075665,"Default Known Flow Node","Known Flow",330651.058129,665195.610215,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003482","Nodes","3482",21.000000,35.469311,"Default Known Flow Node","Known Flow",330161.897996,665407.359273,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003500","Nodes","3500",21.000000,33.995542,"Default Known Flow Node","Known Flow",330176.497819,665198.844365,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003486","Nodes","3486",21.000000,35.627941,"Default Known Flow Node","Known Flow",330232.473015,665398.706271,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003487","Nodes","3487",21.000000,35.623277,"Default Known Flow Node","Known Flow",330233.729186,665397.026996,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003517","Nodes","3517",21.000000,35.027595,"Default Known Flow Node","Known Flow",330394.479880,665295.911954,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003490","Nodes","3490",21.000000,35.032518,"Default Known Flow Node","Known Flow",330411.148064,665266.685235,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003491","Nodes","3491",21.000000,35.032518,"Default Known Flow Node","Known Flow",330399.478060,665273.905237,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003492","Nodes","3492",21.000000,35.371782,"Default Known Flow Node","Known Flow",330804.773171,665370.909263,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003493","Nodes","3493",21.000000,35.094450,"Default Known Flow Node","Known Flow",330662.186132,665203.449217,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003186","Nodes","3186",21.000000,35.435834,"Default Known Flow Node","Known Flow",330158.262995,665408.099273,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
"64301900003496","Nodes","3496",21.000000,35.032518,"DDS demands","Known Flow",330419.661066,665280.348238,,0.000000,,,,,,,-10.909999,,,,,-9.755916,-10.909999,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003472","Nodes","3472",21.000000,34.086243,"DDS demands","Known Flow",330493.260086,665289.752241,,0.000000,,,,,,,-2.910000,,,,,-2.602174,-2.910000,,,"",,,,,,,"D1 PROFILE",,,,,
"64301900003499","Nodes","3499",21.000000,34.006866,"Default Known Flow Node","Known Flow",330112.271386,665240.301489,,0.000000,,,,,,,,,,,,0.000000,0.000000,,,"",,,,,,,,,,,,
