"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"64302800000062","Nodes","62,","21.000000","38.141670","DDS demands","Known Flow","372645.572975","634057.124577","","0.000000","-15.689999","","","-3.980000","","","-9.560000","","","","","","","-26.137989","-29.230000","","","","C1 PROFILE","","","C4 PROFILE","","","D1 PROFILE","","","","","","",""
"64302800001013","Nodes","1013","21.000000","38.338376","Default Known Flow Node","Known Flow","372653.467558","634043.546739","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199581","Nodes","-199581","21.000000","42.085538","Default Known Flow Node","Known Flow","372696.931441","634281.436929","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000312","Nodes","312","21.000000","42.128105","DDS demands","Known Flow","372729.234739","634244.456246","","0.000000","","","","","","","-8.159999","","","","","","","-7.296817","-8.159999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800199591","Nodes","-199591","21.000000","40.105005","Default Known Flow Node","Known Flow","372721.170577","634409.439838","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199654","Nodes","-199654","21.000000","41.786326","Default Known Flow Node","Known Flow","372961.649928","634015.109529","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000254","Nodes","254","21.000000","38.556262","DDS demands","Known Flow","372839.687609","634252.995796","","0.000000","","","","","","","-21.610000","","","","","","","-19.324049","-21.610000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000255","Nodes","255","21.000000","38.476014","DDS demands","Known Flow","372877.739619","634238.243792","","0.000000","","","","","","","-4.940000","","","","","","","-4.417436","-4.940000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000423","Nodes","423, 107171, 135.73","21.000000","41.900368","DDS demands","Known Flow","372789.839063","634097.088036","","0.000000","","","","","","","-0.540000","","","","-44.999998","","","-40.722680","-45.539999","","","","","","","","","","D1 PROFILE","","","","PL-AF PROFILE","","",""
"64302800000313","Nodes","313","21.000000","42.337481","DDS demands","Known Flow","372812.205192","634193.289893","","0.000000","","","","","","","-10.499999","","","","","","","-9.389287","-10.499999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800199598","Nodes","-199598","21.000000","42.131574","Default Known Flow Node","Known Flow","372731.101203","634243.317259","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000051","Nodes","51,","21.000000","37.182868","DDS demands","Known Flow","372511.404059","634222.140122","","0.000000","-13.040000","","","","","","-16.010000","","","","","","","-25.977031","-29.050000","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"64302800000160","Nodes","160","21.000000","39.932780","DDS demands","Known Flow","372555.963965","634280.132615","","0.000000","","","","","","","-11.810000","","","","","","","-10.560714","-11.810000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000283","Nodes","283","21.000000","40.857747","DDS demands","Known Flow","372700.012571","634176.613775","","0.000000","","","","","","","-7.849999","","","","","","","-7.019610","-7.849999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800199570","Nodes","-199570","21.000000","40.993725","Default Known Flow Node","Known Flow","372652.089558","634153.994769","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199577","Nodes","-199577","21.000000","40.908377","Default Known Flow Node","Known Flow","372683.835226","634189.895726","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199567","Nodes","Logger 10061, SOMMERFIELDS, ROXBURGH STREET","21.000000","38.338376","Val Log Cath","Known Flow","372640.952169","634032.667628","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199580","Nodes","-199580","21.000000","38.645219","Default Known Flow Node","Known Flow","372686.934078","634011.489261","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199584","Nodes","-199584","21.000000","42.085538","Default Known Flow Node","Known Flow","372707.636252","634276.984259","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199601","Nodes","-199601","21.000000","42.120400","Default Known Flow Node","Known Flow","372744.564423","634204.558684","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199600","Nodes","-199600","21.000000","42.135679","Default Known Flow Node","Known Flow","372739.164123","634256.722187","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199604","Nodes","-199604","21.000000","42.135679","Default Known Flow Node","Known Flow","372751.199881","634251.271386","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199623","Nodes","-199623","21.000000","42.151949","Default Known Flow Node","Known Flow","372818.747456","634160.624043","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199628","Nodes","-199628","21.000000","42.354322","Default Known Flow Node","Known Flow","372830.459059","634203.370061","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199633","Nodes","-199633","21.000000","42.687696","Default Known Flow Node","Known Flow","372863.594615","634180.869776","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199634","Nodes","-199634","21.000000","42.687696","Default Known Flow Node","Known Flow","372872.632750","634179.217973","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199630","Nodes","-199630","21.000000","42.687696","Default Known Flow Node","Known Flow","372851.992612","634187.282778","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199643","Nodes","-199643","21.000000","42.665422","Default Known Flow Node","Known Flow","372937.052176","634105.199007","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199644","Nodes","-199644","21.000000","42.665422","Default Known Flow Node","Known Flow","372938.756636","634101.907754","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199642","Nodes","-199642","21.000000","42.665422","Default Known Flow Node","Known Flow","372934.926635","634099.412754","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199649","Nodes","199649,","21.000000","42.665422","DDS demands","Known Flow","372956.713641","634119.388759","","0.000000","-6.000000","-39.999997","","","","","","","","","","","","-41.134023","-45.999999","","","","C1 PROFILE","C2 PROFILE","","","","","","","","","","","",""
"64302800000425","Nodes","425","21.000000","41.961634","Default Known Flow Node","Known Flow","372776.276252","634138.258834","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800085580","Nodes","-85580","21.000000","40.615622","Default Known Flow Node","Known Flow","372624.320550","634180.624776","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800085581","Nodes","-85581","21.000000","40.658296","Default Known Flow Node","Known Flow","372630.791552","634185.275777","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800085595","Nodes","-85595,","21.000000","40.476997","DDS demands","Known Flow","372796.842597","634463.696853","","0.000000","-39.999997","","","","","","","","","","","","","-35.768714","-39.999997","","","","C1 PROFILE","","","","","","","","","","","","",""
"64302800000109","Nodes","109,","21.000000","42.351946","DDS demands","Known Flow","373024.242999","634010.926533","","0.000000","-7.459999","","","","","","","","","-5.519999","","","","-11.606948","-12.979999","","","","C1 PROFILE","","","","","","","","","I2 PROFILE","","","",""
"64302800199695","Nodes","-199695","21.000000","45.943388","Default Known Flow Node","Known Flow","373051.357633","634497.416668","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199705","Nodes","-199705","21.000000","41.623636","Default Known Flow Node","Known Flow","373099.424267","634070.651624","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000124","Nodes","124,","21.000000","42.369293","DDS demands","Known Flow","373027.337660","634007.299729","","0.000000","","","","","","","-3.739999","","","-4.889999","","","","-7.717100","-8.629999","","","","","","","","","","D1 PROFILE","","","I2 PROFILE","","","",""
"64302800199710","Nodes","-199710","21.000000","41.623636","Default Known Flow Node","Known Flow","373120.440685","634044.765739","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000372","Nodes","372","21.000000","24.158218","DDS demands","Known Flow","373738.974191","634079.822050","","0.000000","","","","","","","-4.889999","","","","","","","-4.372725","-4.889999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800199752","Nodes","-199752","21.000000","36.635976","Default Known Flow Node","Known Flow","373620.699821","634458.823852","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000299","Nodes","299","21.000000","36.541833","DDS demands","Known Flow","373669.316835","634483.360858","","0.000000","","","","","","","-12.770000","","","","","","","-11.419162","-12.770000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000265","Nodes","265,","21.000000","36.985341","DDS demands","Known Flow","373532.509797","634446.197848","","0.000000","","","","","","","-7.510000","","","","","","","-6.715576","-7.510000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000266","Nodes","266","21.000000","36.805566","DDS demands","Known Flow","373556.962804","634417.089840","","0.000000","","","","","","","-2.669999","","","","","","","-2.387561","-2.669999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000267","Nodes","267","21.000000","36.750173","DDS demands","Known Flow","373565.125986","634422.779632","","0.000000","","","","","","","-15.180000","","","","","","","-13.574228","-15.180000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800000268","Nodes","268","21.000000","36.723798","DDS demands","Known Flow","373517.031793","634388.621832","","0.000000","","","","","","","-17.709998","","","","","","","-15.836598","-17.709998","","","","","","","","","","D1 PROFILE","","","","","","",""
"64302800199744","Nodes","-199744","21.000000","36.748657","Default Known Flow Node","Known Flow","373549.699802","634395.824834","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199759","Nodes","-199759","21.000000","24.158218","Default Known Flow Node","Known Flow","373772.393393","634088.911010","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800199758","Nodes","-199758","21.000000","24.202010","Default Known Flow Node","Known Flow","373749.778857","634131.716763","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800067007","Nodes","-67007","21.000000","39.442608","Default Known Flow Node","Known Flow","371205.242164","634807.699947","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64302800000177","Nodes","177","21.000000","34.921785","DDS demands","Known Flow","372301.621462","634974.418992","","0.000000","","-37.450000","","","","","-1.249999","","","","","","","-34.606234","-38.699998","","","","","C2 PROFILE","","","","","D1 PROFILE","","","","","","",""
