"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)"
"64402000000028","Nodes","28","21.000000","22.230378","DDS demands","Known Flow","291093.510365","692450.976632","","0.000000","","","","-9.390000","","","","-8.396706","-9.390000","","","","","","D1 PROFILE","","",""
"64402000000401","Nodes","401","21.000000","34.505467","DDS demands","Known Flow","291416.016453","692232.100572","","0.000000","","","","-8.399999","","","","-7.511430","-8.399999","","","","","","D1 PROFILE","","",""
"64402000000153","Nodes","153","21.000000","22.290125","DDS demands","Known Flow","291127.318374","692468.216636","","0.000000","","","","-2.700000","","","","-2.414388","-2.700000","","","","","","D1 PROFILE","","",""
"64402000000400","Nodes","400","21.000000","35.424931","DDS demands","Known Flow","291348.570087","692113.190411","","0.000000","","","","-4.360000","","","","-3.898790","-4.360000","","","","","","D1 PROFILE","","",""
"64402000002648","Nodes","-1462592","21.000000","35.424931","Default Known Flow Node","Known Flow","291348.110434","692115.747541","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002736","Nodes","-257","21.000000","35.328787","Default Known Flow Node","Known Flow","291347.970305","692130.842748","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000001425","Nodes","1425","21.000000","34.433676","DDS demands","Known Flow","291279.360069","692147.494840","","0.000000","","","","-7.450000","","","","-6.661923","-7.450000","","","","","","D1 PROFILE","","",""
"64402000000426","Nodes","426","21.000000","34.145094","DDS demands","Known Flow","291223.760400","692223.726570","","0.000000","","","","-7.750000","","","","-6.930188","-7.750000","","","","","","D1 PROFILE","","",""
"64402000002619","Nodes","-1462542","21.000000","33.469115","DDS demands","Known Flow","291191.885392","692224.475570","","0.000000","","","","-11.939999","","","","-10.676961","-11.939999","","","","","","D1 PROFILE","","",""
"64402000000039","Nodes","39","21.000000","33.876717","DDS demands","Known Flow","291146.830379","692132.074545","","0.000000","","","","-12.499999","","","","-11.177723","-12.499999","","","","","","D1 PROFILE","","",""
"64402000002745","Nodes","-278","21.000000","33.851234","Default Known Flow Node","Known Flow","291144.219302","692161.026064","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000040","Nodes","40","21.000000","33.844229","DDS demands","Known Flow","291142.889671","692166.419962","","0.000000","","","","-4.269999","","","","-3.818310","-4.269999","","","","","","D1 PROFILE","","",""
"64402000000041","Nodes","41","21.000000","33.207069","DDS demands","Known Flow","291128.716374","692222.261570","","0.000000","","","","-8.220000","","","","-7.350471","-8.220000","","","","","","D1 PROFILE","","",""
"64402000000042","Nodes","42","21.000000","33.184963","DDS demands","Known Flow","291106.974368","692180.130558","","0.000000","","","","-6.390000","","","","-5.714052","-6.390000","","","","","","D1 PROFILE","","",""
"64402000000043","Nodes","43","21.000000","33.108850","DDS demands","Known Flow","291099.122366","692213.207567","","0.000000","","","","-9.970000","","","","-8.915352","-9.970000","","","","","","D1 PROFILE","","",""
"64402000000418","Nodes","418","21.000000","34.870259","DDS demands","Known Flow","291360.992438","692235.976573","","0.000000","","","","-5.599999","","","","-5.007620","-5.599999","","","","","","D1 PROFILE","","",""
"64402000002757","Nodes","-302","21.000000","34.076193","DDS demands","Known Flow","291371.011440","692295.594589","","0.000000","","","","-12.170000","","","","-10.882632","-12.170000","","","","","","D1 PROFILE","","",""
"64402000000029","Nodes","Logger 9279, 115 Devonway","21.000000","21.982481","Val Log Cath","Known Flow","291116.136371","692410.475621","","0.000000","","","","-4.309999","","","","-3.854079","-4.309999","","","","","","D1 PROFILE","","",""
"64402000002592","Nodes","2592,","21.000000","21.823822","Default Known Flow Node","Known Flow","291198.136393","692368.100609","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000152","Nodes","152","21.000000","21.978766","DDS demands","Known Flow","291115.760371","692404.600619","","0.000000","","","","-2.619999","","","","-2.342850","-2.619999","","","","","","D1 PROFILE","","",""
"64402000002755","Nodes","-296","21.000000","34.875359","Default Known Flow Node","Known Flow","291338.219431","692235.098573","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002756","Nodes","-300","21.000000","34.875359","Default Known Flow Node","Known Flow","291331.739430","692244.349576","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002753","Nodes","-294","21.000000","34.875359","Default Known Flow Node","Known Flow","291333.885430","692232.705572","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002747","Nodes","-285","21.000000","35.058873","DDS demands","Known Flow","291340.193432","692192.370561","","0.000000","","","","-3.370000","","","","-3.013514","-3.370000","","","","","","D1 PROFILE","","",""
"64402000002754","Nodes","-295","21.000000","34.875359","Default Known Flow Node","Known Flow","291361.292639","692233.470009","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002661","Nodes","-1462629","21.000000","35.101798","Default Known Flow Node","Known Flow","291307.891423","692210.093566","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002609","Nodes","-1462520","21.000000","35.242938","Default Known Flow Node","Known Flow","291385.385444","692131.475545","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000420","Nodes","420","21.000000","34.076193","Default Known Flow Node","Known Flow","291372.886441","692296.716590","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002631","Nodes","-1462560","21.000000","34.151838","DDS demands","Known Flow","291417.580453","692299.213590","","0.000000","","","","-7.099999","","","","-6.348946","-7.099999","","","","","","D1 PROFILE","","",""
"64402000000431","Nodes","431","21.000000","33.165899","Default Known Flow Node","Known Flow","291055.232354","692144.220548","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002741","Nodes","-265","21.000000","33.165899","Default Known Flow Node","Known Flow","291055.060903","692142.735511","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000052","Nodes","52","21.000000","34.706492","DDS demands","Known Flow","291487.594472","692090.891534","","0.000000","","","","-14.959999","","","","-13.377499","-14.959999","","","","","","D1 PROFILE","","",""
"64402000000131","Nodes","131","21.000000","34.640841","DDS demands","Known Flow","291573.550495","692067.150527","","0.000000","","","","-11.100000","","","","-9.925818","-11.100000","","","","","","D1 PROFILE","","",""
"64402000000402","Nodes","402","21.000000","33.821659","DDS demands","Known Flow","291533.511485","692276.850584","","0.000000","","","","-5.280000","","","","-4.721470","-5.280000","","","","","","D1 PROFILE","","",""
"64402000000054","Nodes","54","21.000000","34.292132","DDS demands","Known Flow","291558.174491","692001.664509","","0.000000","","","","-8.779999","","","","-7.851233","-8.779999","","","","","","D1 PROFILE","","",""
"64402000002598","Nodes","-1462493","21.000000","34.163244","Default Known Flow Node","Known Flow","291588.696500","691981.170504","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000118","Nodes","118","21.000000","25.051480","DDS demands","Known Flow","291421.806454","691483.659369","","0.000000","","","","-9.750000","","","","-8.718624","-9.750000","","","","","","D1 PROFILE","","",""
"64402000002691","Nodes","-17","21.000000","24.729390","DDS demands","Known Flow","291276.571415","691416.410350","","0.000000","","","","-11.119999","","","","-9.943702","-11.119999","","","","","","D1 PROFILE","","",""
"64402000002764","Nodes","-32","21.000000","25.065697","Default Known Flow Node","Known Flow","291430.846457","691490.206370","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000499","Nodes","499","21.000000","25.063036","Default Known Flow Node","Known Flow","291436.181458","691488.049370","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002718","Nodes","-20","21.000000","24.866384","Default Known Flow Node","Known Flow","291268.911413","691444.070358","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000001000","Nodes","Logger 9050, 93 South Pilmuir Road","21.000000","24.865286","Val Log Cath","Known Flow","291269.196413","691447.896359","","0.000000","","","","-19.769999","","","","-17.678687","-19.769999","","","","","","D1 PROFILE","","",""
"64402000002558","Nodes","-10","21.000000","29.007853","Default Known Flow Node","Known Flow","292469.523554","691163.495602","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000120","Nodes","120","21.000000","25.308488","DDS demands","Known Flow","291479.250470","691542.942385","","0.000000","","","","-14.129999","","","","-12.635299","-14.129999","","","","","","D1 PROFILE","","",""
"64402000002682","Nodes","-151","21.000000","31.489860","DDS demands","Known Flow","291312.961425","691870.450474","","0.000000","","","","-7.239999","","","","-6.474137","-7.239999","","","","","","D1 PROFILE","","",""
"64402000002695","Nodes","-176","21.000000","34.270281","Default Known Flow Node","Known Flow","291266.416412","691896.635481","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000421","Nodes","421","21.000000","26.760122","DDS demands","Known Flow","291465.272466","691642.236412","","0.000000","","","-4.750000","-5.789999","","","","-9.425056","-10.540000","","","","","C4 PROFILE","D1 PROFILE","","",""
"64402000002651","Nodes","-1462605","21.000000","26.760122","Default Known Flow Node","Known Flow","291462.851465","691645.989413","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000161","Nodes","161","21.000000","26.604241","DDS demands","Known Flow","291404.105449","691605.567402","","0.000000","","","","-4.900000","","","","-4.381668","-4.900000","","","","","","D1 PROFILE","","",""
"64402000002666","Nodes","-1462646","21.000000","30.461752","Default Known Flow Node","Known Flow","291297.721420","691859.910471","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002584","Nodes","-146","21.000000","31.489860","Default Known Flow Node","Known Flow","291295.330420","691861.553471","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002705","Nodes","-187","21.000000","34.270281","Default Known Flow Node","Known Flow","291266.424412","691904.021483","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002580","Nodes","-141","21.000000","34.564185","Default Known Flow Node","Known Flow","291578.928497","691854.193469","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000417","Nodes","417","21.000000","33.413605","DDS demands","Known Flow","291517.080480","691677.878421","","0.000000","","","","-3.849999","","","","-3.442738","-3.849999","","","","","","D1 PROFILE","","",""
"64402000000341","Nodes","341","21.000000","33.320383","DDS demands","Known Flow","291590.820500","691671.897420","","0.000000","","","","-7.329999","","","","-6.554617","-7.329999","","","","","","D1 PROFILE","","",""
"64402000000410","Nodes","410, P00067590, Hetherington Drive, 14.20scm/h","22.999998","33.490374","CSEP DDS Matched","Known Flow","291606.706504","691904.725483","","0.000000","","","","","-14.199999","","","-12.697893","-14.199999","","","","","","","DC PROFILE","",""
"64402000002599","Nodes","2599, Helensfield Low Potential","21.000000","34.033305","Default Known Flow Node","Known Flow","291366.510439","692338.475601","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002561","Nodes","-11","21.000000","29.012267","Default Known Flow Node","Known Flow","292454.971766","691171.988198","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002702","Nodes","-183","21.000000","32.548046","Default Known Flow Node","Known Flow","291026.821347","691901.778482","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002621","Nodes","-1462544","21.000000","33.388397","Default Known Flow Node","Known Flow","291357.168437","691954.772497","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002627","Nodes","-1462552","21.000000","32.634576","Default Known Flow Node","Known Flow","291021.429345","691897.258481","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002604","Nodes","-1462506","21.000000","32.548046","Default Known Flow Node","Known Flow","291032.207348","691901.875482","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000304","Nodes","304","21.000000","32.255545","DDS demands","Known Flow","290968.970331","692131.777545","","0.000000","","","","-4.119999","","","","-3.684177","-4.119999","","","","","","D1 PROFILE","","",""
"64402000000051","Nodes","51","21.000000","34.939148","DDS demands","Known Flow","291455.502413","692056.599198","","0.000000","","","","-6.199999","","","","-5.544150","-6.199999","","","","","","D1 PROFILE","","",""
"64402000002696","Nodes","-177","21.000000","34.694044","Default Known Flow Node","Known Flow","291291.038419","691898.282481","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000168","Nodes","168","21.000000","21.502115","DDS demands","Known Flow","290856.043300","692410.856621","","0.000000","","","","-5.489999","","","","-4.909256","-5.489999","","","","","","D1 PROFILE","","",""
"64402000000030","Nodes","30","21.000000","21.569964","DDS demands","Known Flow","290860.484301","692375.691611","","0.000000","","","","-2.759999","","","","-2.468041","-2.759999","","","","","","D1 PROFILE","","",""
"64402000002713","Nodes","-194","21.000000","32.820498","Default Known Flow Node","Known Flow","291243.703406","691924.148488","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002714","Nodes","-195","21.000000","32.820498","Default Known Flow Node","Known Flow","291251.924408","691924.291488","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000497","Nodes","497","21.000000","32.820498","Default Known Flow Node","Known Flow","291226.614401","691915.544486","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000155","Nodes","155","21.000000","21.787783","DDS demands","Known Flow","290906.790314","692355.976606","","0.000000","","","","-2.570000","","","","-2.298140","-2.570000","","","","","","D1 PROFILE","","",""
"64402000002758","Nodes","-306","21.000000","21.820358","Default Known Flow Node","Known Flow","290912.192281","692356.390058","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000172","Nodes","172","21.000000","21.875549","DDS demands","Known Flow","290921.345318","692357.090606","","0.000000","","","","-2.619999","","","","-2.342850","-2.619999","","","","","","D1 PROFILE","","",""
"64402000002608","Nodes","-1462519","21.000000","22.995731","Default Known Flow Node","Known Flow","291866.297575","691414.936350","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002624","Nodes","-1462548","21.000000","34.297599","Default Known Flow Node","Known Flow","291578.665497","692097.892536","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002725","Nodes","-215","21.000000","39.390753","Default Known Flow Node","Known Flow","291457.851958","691975.767591","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002724","Nodes","-213","21.000000","40.067607","Default Known Flow Node","Known Flow","291465.175458","691970.049314","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002675","Nodes","-1462670","21.000000","33.059993","Default Known Flow Node","Known Flow","291100.499367","691982.900504","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002726","Nodes","-218","21.000000","33.059993","Default Known Flow Node","Known Flow","291105.537178","691982.387017","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002672","Nodes","-1462664","21.000000","33.184896","Default Known Flow Node","Known Flow","291061.254356","692143.322548","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002742","Nodes","-266","21.000000","33.200748","Default Known Flow Node","Known Flow","291060.157706","692145.230367","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000024","Nodes","24","21.000000","23.152721","DDS demands","Known Flow","290954.267327","692442.075629","","0.000000","","","","-11.920000","","","","-10.659077","-11.920000","","","","","","D1 PROFILE","","",""
"64402000000154","Nodes","154","21.000000","23.091322","DDS demands","Known Flow","290975.536333","692466.869636","","0.000000","","","","-4.419999","","","","-3.952443","-4.419999","","","","","","D1 PROFILE","","",""
"64402000000002","Nodes","Helensfield DG, Tel, Clocked, Site ID 5038","21.000000","24.999999","Default Known Pressure Node","Known Pressure","290865.843303","692497.123644","","350.040025","","","","","","","","86.882209","97.160003","","","","","","","","",""
"64402000002766","Nodes","-326","21.000000","24.986433","Default Known Flow Node","Known Flow","290870.827304","692491.311643","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002719","Nodes","-200","21.000000","33.067828","Default Known Flow Node","Known Flow","291096.750366","691938.641492","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000305","Nodes","305","21.000000","33.061168","DDS demands","Known Flow","291097.641366","691981.269504","","0.000000","","","","-10.490000","","","","-9.380345","-10.490000","","","","","","D1 PROFILE","","",""
"64402000000038","Nodes","38","21.000000","32.991486","DDS demands","Known Flow","291032.118871","692110.192099","","0.000000","","","","-7.109999","","","","-6.357889","-7.109999","","","","","","D1 PROFILE","","",""
"64402000000034","Nodes","34","21.000000","32.886257","Default Known Flow Node","Known Flow","291018.357344","692140.294547","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000035","Nodes","35","21.000000","32.940642","Default Known Flow Node","Known Flow","291016.843344","692149.945550","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002735","Nodes","-253","21.000000","32.033344","Default Known Flow Node","Known Flow","290867.865137","692119.433048","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002769","Nodes","-333","21.000000","22.156206","Default Known Flow Node","Known Flow","291203.511929","692563.276456","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002676","Nodes","-1462674","21.000000","22.156206","Default Known Flow Node","Known Flow","291176.569387","692565.812663","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002768","Nodes","-327","21.000000","24.708320","Default Known Flow Node","Known Flow","290909.845315","692491.590643","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000022","Nodes","22","21.000000","24.279661","DDS demands","Known Flow","290920.227318","692438.220628","","0.000000","","","","-15.209999","","","","-13.601054","-15.209999","","","","","","D1 PROFILE","","",""
"64402000000026","Nodes","26","21.000000","22.398216","Default Known Flow Node","Known Flow","290981.061334","692363.013608","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002761","Nodes","-312","21.000000","22.565869","Default Known Flow Node","Known Flow","290977.720333","692392.590616","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002728","Nodes","-228","21.000000","36.385516","Default Known Flow Node","Known Flow","291402.554449","692016.362513","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000044","Nodes","44","21.000000","32.692644","DDS demands","Known Flow","290979.996590","692202.389808","","0.000000","","","","-5.019999","","","","-4.488973","-5.019999","","","","","","D1 PROFILE","","",""
"64402000002767","Nodes","-326847","21.000000","39.390753","Default Known Flow Node","Known Flow","291469.997467","691991.862507","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000394","Nodes","394","21.000000","29.523868","Default Known Flow Node","Known Flow","291219.867399","691654.442415","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002594","Nodes","-1462484","21.000000","22.995731","Default Known Flow Node","Known Flow","291812.820561","691465.429364","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000167","Nodes","167","21.000000","21.907956","Default Known Flow Node","Known Flow","290909.970315","692380.590613","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000027","Nodes","27","21.000000","22.242662","DDS demands","Known Flow","291083.998362","692374.037611","","0.000000","","","","-4.760000","","","","-4.256477","-4.760000","","","","","","D1 PROFILE","","",""
"64402000002762","Nodes","-313","21.000000","22.417755","Default Known Flow Node","Known Flow","291081.516362","692399.489618","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000393","Nodes","393","21.000000","29.567274","DDS demands","Known Flow","291252.166408","691662.948417","","0.000000","","","","-8.479999","","","","-7.582967","-8.479999","","","","","","D1 PROFILE","","",""
"64402000000072","Nodes","72","21.000000","30.859908","DDS demands","Known Flow","290900.070818","691967.794088","","0.000000","","","","-4.730000","","","","-4.229650","-4.730000","","","","","","D1 PROFILE","","",""
"64402000000357","Nodes","Clackmannan DG, Tel, Clocked, Site ID 5037","21.000000","44.000001","Default Known Pressure Node","Known Pressure","291479.695470","691990.250506","","2124.040083","","","","","","","","1261.419518","1410.640070","","","","","","","","",""
"64402000000073","Nodes","73","21.000000","30.869377","DDS demands","Known Flow","290906.460738","691967.502092","","0.000000","","","","-1.809999","","","","-1.618534","-1.809999","","","","","","D1 PROFILE","","",""
"64402000000036","Nodes","36","21.000000","33.241160","DDS demands","Known Flow","291067.523358","692144.306548","","0.000000","-8.550000","","","-8.029999","","","","-14.826132","-16.579999","","","C1 PROFILE","","","D1 PROFILE","","",""
"64402000002739","Nodes","-262","21.000000","33.370411","Default Known Flow Node","Known Flow","291104.381708","692137.537061","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002671","Nodes","-1462663","21.000000","33.370411","Default Known Flow Node","Known Flow","291113.912370","692136.296546","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000023","Nodes","23","21.000000","24.072560","DDS demands","Known Flow","290844.936297","692460.360634","","0.000000","","","","-3.930000","","","","-3.514276","-3.930000","","","","","","D1 PROFILE","","",""
"64402000000130","Nodes","130","21.000000","22.155631","DDS demands","Known Flow","291203.760395","692572.351665","","0.000000","","","","-5.929999","","","","-5.302711","-5.929999","","","","","","D1 PROFILE","","",""
"64402000002763","Nodes","-317","21.000000","22.794381","Default Known Flow Node","Known Flow","290970.738331","692443.751630","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000001010","Nodes","1010","21.000000","32.968205","Default Known Flow Node","Known Flow","291067.242358","692110.494539","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002669","Nodes","-1462661","21.000000","33.370411","Default Known Flow Node","Known Flow","291103.598368","692131.718545","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000424","Nodes","424","21.000000","32.927522","Default Known Flow Node","Known Flow","290994.972517","692157.043966","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000169","Nodes","169","21.000000","24.157596","DDS demands","Known Flow","290840.852296","692486.582641","","0.000000","","","","-1.109999","","","","-0.992581","-1.109999","","","","","","D1 PROFILE","","",""
"64402000002765","Nodes","-322","21.000000","24.071310","Default Known Flow Node","Known Flow","290842.740297","692474.731638","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002740","Nodes","-264","21.000000","32.886257","Default Known Flow Node","Known Flow","291020.499345","692140.607547","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002674","Nodes","-1462667","21.000000","32.954014","Default Known Flow Node","Known Flow","291017.236344","692152.369550","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000037","Nodes","37","21.000000","32.582618","DDS demands","Known Flow","291142.986378","692086.978533","","0.000000","","","","-9.859999","","","","-8.816988","-9.859999","","","","","","D1 PROFILE","","",""
"64402000002670","Nodes","-1462662","21.000000","33.794203","Default Known Flow Node","Known Flow","291134.053376","692133.849545","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000399","Nodes","399","21.000000","33.165899","Default Known Flow Node","Known Flow","291054.378354","692135.116546","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002673","Nodes","-1462666","21.000000","32.927522","Default Known Flow Node","Known Flow","290996.212338","692157.467552","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000372","Nodes","372","21.000000","34.921859","Default Known Flow Node","Known Flow","291462.031537","692063.103465","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000373","Nodes","373","21.000000","35.523640","Default Known Flow Node","Known Flow","291350.133042","692104.464900","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000000116","Nodes","116","21.000000","25.657183","DDS demands","Known Flow","291488.576308","691558.700630","","0.000000","","","","-2.939999","","","","-2.629000","-2.939999","","","","","","D1 PROFILE","","",""
"6440200000049","Nodes","","21.000000","37.949016","Default Known Flow Node","Known Flow","291440.020256","691989.690798","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002057","Nodes","","21.000000","32.184982","Default Known Flow Node","Known Flow","290995.266338","692021.111515","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002065","Nodes","","21.000000","31.035665","Default Known Flow Node","Known Flow","290969.939331","691964.751499","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002066","Nodes","","21.000000","31.547766","Default Known Flow Node","Known Flow","290811.595288","692077.840530","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002072","Nodes","","21.000000","31.934863","Default Known Flow Node","Known Flow","290911.873315","692126.475543","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002073","Nodes","","21.000000","32.045167","Default Known Flow Node","Known Flow","290967.485718","692030.375169","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002114","Nodes","","21.000000","49.769840","Default Known Flow Node","Known Flow","290842.922297","692227.162571","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002124","Nodes","","21.000000","49.824543","DDS demands","Known Flow","290830.086293","692216.887568","","0.000000","","","","-5.980000","","","","-5.347423","-5.980000","","","","","","D1 PROFILE","","",""
"64402000002123","Nodes","","21.000000","49.824543","Default Known Flow Node","Known Flow","290830.009293","692220.200569","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002069","Nodes","","21.000000","32.111177","Default Known Flow Node","Known Flow","290872.318305","692122.338542","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002139","Nodes","","21.000000","25.065498","Default Known Flow Node","Known Flow","291480.306470","691485.935369","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002141","Nodes","","21.000000","25.065498","Default Known Flow Node","Known Flow","291475.776469","691482.804368","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002378","Nodes","","21.000000","25.317960","Default Known Flow Node","Known Flow","291481.478976","691542.441828","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002152","Nodes","","21.000000","34.912415","Default Known Flow Node","Known Flow","291461.960465","692052.145523","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002158","Nodes","","21.000000","35.410449","Default Known Flow Node","Known Flow","291350.510435","692113.976540","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002324","Nodes","","21.000000","35.400956","Default Known Flow Node","Known Flow","291351.912387","692109.124531","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002165","Nodes","2165, Burnside Medium Potential","21.000000","34.933954","DDS demands","Known Flow","291457.325464","692055.059524","","0.000000","","","","","","","0.000000","0.000000","0.000000","","","","","","","","","DM PROFILE"
"64402000002159","Nodes","","21.000000","35.400956","Default Known Flow Node","Known Flow","291351.518435","692102.196537","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002338","Nodes","","21.000000","25.971193","Default Known Flow Node","Known Flow","291469.367467","691571.647392","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"64402000002339","Nodes","","21.000000","26.018934","Default Known Flow Node","Known Flow","291474.229468","691577.172394","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
