"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"64400700000367","Nodes","367",21.000000,27.587055,"DDS demands","Known Flow",286056.486566,694783.337091,,0.000000,,,,,-4.010000,,,,,,-3.585814,-4.010000,,"",,,,,"D1 PROFILE",,,,,
"64400701462831","Nodes",,21.000000,27.587055,"Default Known Flow Node","Known Flow",286056.843994,694784.841267,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462576","Nodes",,21.000000,27.587980,"Default Known Flow Node","Known Flow",286057.718995,694788.466268,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000153","Nodes",,21.000000,27.587980,"Default Known Flow Node","Known Flow",286059.843995,694787.841268,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462519","Nodes",,21.000000,27.609944,"Default Known Flow Node","Known Flow",286064.218996,694814.591275,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000164","Nodes",,21.000000,27.609944,"Default Known Flow Node","Known Flow",286066.468997,694813.966275,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462737","Nodes",,21.000000,29.006916,"Default Known Flow Node","Known Flow",286438.285946,694861.730072,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000513","Nodes",,21.000000,28.957531,"Default Known Flow Node","Known Flow",286440.487099,694860.676287,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000133","Nodes","133",21.000000,28.991129,"DDS demands","Known Flow",286443.181099,694857.784287,,0.000000,,,,,-8.989999,,,,,,-8.039018,-8.989999,,"",,,,,"D1 PROFILE",,,,,
"64400701462829","Nodes",,21.000000,28.998695,"Default Known Flow Node","Known Flow",286444.594100,694957.841314,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000519","Nodes",,21.000000,28.998695,"Default Known Flow Node","Known Flow",286445.594100,694958.841314,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000130","Nodes","130",21.000000,28.998695,"DDS demands","Known Flow",286447.520101,694960.855315,,0.000000,,,-4.619999,,-6.749999,,,,,,-10.167256,-11.369999,,"",,,"C4 PROFILE",,"D1 PROFILE",,,,,
"64400700000251","Nodes","251",21.000000,28.806158,"DDS demands","Known Flow",286453.139149,694872.547558,,0.000000,,,,,-3.160000,,,,,,-2.825728,-3.160000,,"",,,,,"D1 PROFILE",,,,,
"64400701462491","Nodes",,21.000000,28.806158,"Default Known Flow Node","Known Flow",286455.124103,694872.197291,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000225","Nodes",,21.000000,29.182595,"Default Known Flow Node","Known Flow",286139.844017,694940.716309,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000234","Nodes",,21.000000,28.319194,"DDS demands","Known Flow",286041.593990,694964.591316,,0.000000,,,,,-12.520000,,,,,,-11.195608,-12.520000,,"",,,,,"D1 PROFILE",,,,,
"64400701462553","Nodes",,21.000000,28.156148,"Default Known Flow Node","Known Flow",286088.719003,694916.966303,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000359","Nodes","359",21.000000,27.976320,"Default Known Flow Node","Known Flow",286051.843993,694882.341293,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000362","Nodes","362",21.000000,28.018033,"DDS demands","Known Flow",286058.968995,694847.341284,,0.000000,,,,,-3.079999,,,,,,-2.754191,-3.079999,,"",,,,,"D1 PROFILE",,,,,
"64400700000361","Nodes","361",21.000000,28.018033,"Default Known Flow Node","Known Flow",286042.468990,694851.216285,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000366","Nodes","366",21.000000,28.017776,"DDS demands","Known Flow",286050.718993,694814.466275,,0.000000,,,,,-1.860000,,,,,,-1.663245,-1.860000,,"",,,,,"D1 PROFILE",,,,,
"64400700000365","Nodes","365",21.000000,28.017776,"Default Known Flow Node","Known Flow",286034.093988,694818.341276,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000095","Nodes","95",21.000000,28.017776,"Default Known Flow Node","Known Flow",286048.093992,694803.966272,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000393","Nodes","393",21.000000,22.053131,"DDS demands","Known Flow",286130.719014,694622.466223,,0.000000,,,,,-8.600000,,,,,,-7.690274,-8.600000,,"",,,,,"D1 PROFILE",,,,,
"64400700000385","Nodes","385",21.000000,22.660104,"DDS demands","Known Flow",286015.843983,694593.091215,,0.000000,,,,,-4.139999,,,,,,-3.702062,-4.139999,,"",,,,,"D1 PROFILE",,,,,
"64400700000386","Nodes","386",21.000000,22.653165,"DDS demands","Known Flow",286044.843991,694575.591210,,0.000000,,,,,-1.710000,,,,,,-1.529112,-1.710000,,"",,,,,"D1 PROFILE",,,,,
"64400700000391","Nodes","391",21.000000,22.458724,"DDS demands","Known Flow",286082.335469,694560.720860,,0.000000,,,,,-4.019999,,,,,,-3.594755,-4.019999,,"",,,,,"D1 PROFILE",,,,,
"64400700000249","Nodes","249",21.000000,23.780509,"DDS demands","Known Flow",286034.968988,694632.966225,,0.000000,,0.000000,,,-1.630000,,,,,,-1.457575,-1.630000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,,,
"64400701462787","Nodes",,21.000000,28.043284,"Default Known Flow Node","Known Flow",286015.218983,694949.341312,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000131","Nodes",,21.000000,27.323182,"Default Known Flow Node","Known Flow",286048.343992,694704.091245,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000247","Nodes","247",21.000000,28.900223,"DDS demands","Known Flow",286057.968995,694995.091324,,0.000000,,,,,-1.559999,,,,,,-1.394979,-1.559999,,"",,,,,"D1 PROFILE",,,,,
"64400701000238","Nodes",,21.000000,28.319194,"Default Known Flow Node","Known Flow",286016.593983,694971.466318,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000245","Nodes",,21.000000,29.207528,"Default Known Flow Node","Known Flow",286078.594000,694977.966319,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000247","Nodes",,21.000000,29.120635,"Default Known Flow Node","Known Flow",286068.468997,694982.466321,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000240","Nodes",,21.000000,29.207528,"Default Known Flow Node","Known Flow",286088.594003,694973.466318,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462626","Nodes",,21.000000,29.207528,"Default Known Flow Node","Known Flow",286100.594006,694967.841317,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000228","Nodes",,21.000000,29.182595,"Default Known Flow Node","Known Flow",286148.094019,694944.716310,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462565","Nodes",,21.000000,29.182595,"Default Known Flow Node","Known Flow",286162.969023,694936.966308,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462828","Nodes",,21.000000,28.900223,"Default Known Flow Node","Known Flow",286059.343995,694997.341325,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000254","Nodes",,21.000000,28.931770,"Default Known Flow Node","Known Flow",286056.343994,694996.216324,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462762","Nodes",,21.000000,28.931770,"Default Known Flow Node","Known Flow",286054.968994,694993.716324,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000179","Nodes",,21.000000,27.678993,"Default Known Flow Node","Known Flow",286068.468997,694838.466281,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000363","Nodes","363",21.000000,27.611150,"DDS demands","Known Flow",286062.468996,694812.966274,,0.000000,,,,,-9.460000,,,,,,-8.459301,-9.460000,,"",,,,,"D1 PROFILE",,,,,
"64400700000491","Nodes","491",21.000000,29.091761,"Default Known Flow Node","Known Flow",286433.717822,694843.982335,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462814","Nodes",,21.000000,29.091761,"Default Known Flow Node","Known Flow",286437.094098,694841.841282,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000511","Nodes",,21.000000,28.995531,"Default Known Flow Node","Known Flow",286442.731976,694857.203019,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000489","Nodes","489",21.000000,28.955168,"Default Known Flow Node","Known Flow",286416.094092,694928.216306,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462672","Nodes",,21.000000,28.998695,"Default Known Flow Node","Known Flow",286411.594091,694913.841302,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000151","Nodes",,21.000000,27.589478,"Default Known Flow Node","Known Flow",286055.593994,694786.341267,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000368","Nodes","368",21.000000,27.711584,"DDS demands","Known Flow",286086.469002,694778.466265,,0.000000,,,,,-1.850000,,,,,,-1.654303,-1.850000,,"",,,,,"D1 PROFILE",,,,,
"64400700000490","Nodes","490",21.000000,28.832704,"Default Known Flow Node","Known Flow",286412.219091,694902.591299,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000175","Nodes","175",21.000000,28.910493,"DDS demands","Known Flow",286528.344123,694944.841310,,0.000000,,,,,-6.619999,,,,,,-5.919722,-6.619999,,"",,,,,"D1 PROFILE",,,,,
"64400700000262","Nodes","262",21.000000,28.576214,"DDS demands","Known Flow",286512.094118,694840.716282,,0.000000,,,,,-7.040000,,,,,,-6.295294,-7.040000,,"",,,,,"D1 PROFILE",,,,,
"64400700000178","Nodes","178",21.000000,25.292162,"DDS demands","Known Flow",286658.528158,694804.619272,,0.000000,,,,,-22.399999,,,,,,-20.030480,-22.399999,,"",,,,,"D1 PROFILE",,,,,
"64400700000179","Nodes","179",21.000000,24.968513,"DDS demands","Known Flow",286621.847148,694782.754266,,0.000000,,,,,-9.409999,,,,,,-8.414590,-9.409999,,"",,,,,"D1 PROFILE",,,,,
"64400700000502","Nodes",,21.000000,28.217405,"Default Known Flow Node","Known Flow",286512.094118,694792.966269,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000402","Nodes","402",21.000000,27.462795,"Default Known Flow Node","Known Flow",286567.219133,694700.841244,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000401","Nodes","401",21.000000,26.669200,"Default Known Flow Node","Known Flow",286575.219135,694698.466243,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000172","Nodes","172",21.000000,30.015255,"DDS demands","Known Flow",286568.719134,694970.591317,,0.000000,,,,,-22.870001,,,,,,-20.450765,-22.870001,,"",,,,,"D1 PROFILE",,,,,
"64400700000173","Nodes","173",21.000000,26.764109,"DDS demands","Known Flow",286627.135962,694851.956426,,0.000000,,,,,-20.469999,,,,,,-18.304640,-20.469999,,"",,,,,"D1 PROFILE",,,,,
"64400700000177","Nodes","177",21.000000,25.361820,"DDS demands","Known Flow",286571.085019,694837.066449,,0.000000,,,,,-9.620000,,,,,,-8.602376,-9.620000,,"",,,,,"D1 PROFILE",,,,,
"64400700000181","Nodes","181",21.000000,24.920147,"DDS demands","Known Flow",286578.444136,694792.964269,,0.000000,,,,,-3.829999,,,,,,-3.424854,-3.829999,,"",,,,,"D1 PROFILE",,,,,
"64400700000180","Nodes","180",21.000000,24.576910,"DDS demands","Known Flow",286575.219135,694757.966259,,0.000000,,,,,-8.529999,,,,,,-7.627678,-8.529999,,"",,,,,"D1 PROFILE",,,,,
"64400701462588","Nodes",,21.000000,24.964024,"Default Known Flow Node","Known Flow",286556.344130,694789.466268,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462652","Nodes",,21.000000,24.620813,"Default Known Flow Node","Known Flow",286566.719133,694770.591263,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000022","Nodes","22",21.000000,31.700327,"DDS demands","Known Flow",285453.593830,695188.716377,,0.000000,,,,,-13.420000,,,,,,-12.000404,-13.420000,,"",,,,,"D1 PROFILE",,,,,
"64400700000021","Nodes","21, P07113946, Redlands Road, 80.22",25.000000,30.397895,"CSEP Unmatched","Known Flow",285247.968774,695196.341379,,0.000000,,,,,-7.119999,-80.219996,,,,,-78.100988,-87.340000,,"",,,,,"D1 PROFILE","DC PROFILE",,,,
"64400700000305","Nodes","305",21.000000,29.075968,"DDS demands","Known Flow",285375.218809,695227.466387,,0.000000,,,,,-5.550000,,,,,,-4.962909,-5.550000,,"",,,,,"D1 PROFILE",,,,,
"64400701462784","Nodes",,21.000000,29.075968,"Default Known Flow Node","Known Flow",285355.343803,695227.216387,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000298","Nodes","298",21.000000,29.358285,"DDS demands","Known Flow",285443.218827,695344.591419,,0.000000,,,,,-12.180000,,,,,,-10.891574,-12.180000,,"",,,,,"D1 PROFILE",,,,,
"64400700000444","Nodes",,21.000000,29.407423,"Default Known Flow Node","Known Flow",285461.093035,695343.944389,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000297","Nodes","297",21.000000,29.119377,"DDS demands","Known Flow",285486.093839,695385.841430,,0.000000,,,,,-6.300000,,,,,,-5.633573,-6.300000,,"",,,,,"D1 PROFILE",,,,,
"64400701462470","Nodes",,21.000000,29.119377,"Default Known Flow Node","Known Flow",285493.718841,695388.716431,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000422","Nodes",,21.000000,28.247541,"Default Known Flow Node","Known Flow",285332.343797,695284.341403,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000429","Nodes",,21.000000,28.247541,"Default Known Flow Node","Known Flow",285332.593797,695300.966407,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462633","Nodes",,21.000000,28.204181,"Default Known Flow Node","Known Flow",285318.593793,695302.341408,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000408","Nodes",,21.000000,28.248283,"Default Known Flow Node","Known Flow",285332.843797,695260.716396,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000316","Nodes","316",21.000000,28.065716,"DDS demands","Known Flow",285284.468784,695251.716394,,0.000000,,,,,-5.330000,,,,,,-4.766181,-5.330000,,"",,,,,"D1 PROFILE",,,,,
"64400700000428","Nodes",,21.000000,29.087314,"Default Known Flow Node","Known Flow",285393.718814,695298.716407,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462746","Nodes",,21.000000,29.087314,"Default Known Flow Node","Known Flow",285410.218818,695298.716407,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000452","Nodes",,21.000000,29.252508,"Default Known Flow Node","Known Flow",285423.093822,695365.591425,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462775","Nodes",,21.000000,29.252508,"Default Known Flow Node","Known Flow",285418.343821,695350.716421,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000406","Nodes",,21.000000,29.577731,"Default Known Flow Node","Known Flow",285449.718829,695255.966395,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462786","Nodes",,21.000000,29.577731,"Default Known Flow Node","Known Flow",285435.093825,695255.966395,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000427","Nodes",,21.000000,29.567681,"Default Known Flow Node","Known Flow",285455.593831,695297.591406,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462534","Nodes",,21.000000,29.567681,"Default Known Flow Node","Known Flow",285440.218827,695298.466407,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000435","Nodes",,21.000000,29.407423,"Default Known Flow Node","Known Flow",285460.093832,695323.716413,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462657","Nodes",,21.000000,29.407423,"Default Known Flow Node","Known Flow",285448.593829,695323.466413,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000385","Nodes",,21.000000,30.312418,"Default Known Flow Node","Known Flow",285479.968837,695230.091388,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462764","Nodes",,21.000000,30.312418,"Default Known Flow Node","Known Flow",285479.968837,695244.091392,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000304","Nodes","304",21.000000,29.882620,"DDS demands","Known Flow",285496.468842,695278.966401,,0.000000,,,,,-20.330000,,,,,,-18.179449,-20.330000,,"",,,,,"D1 PROFILE",,,,,
"64400700000418","Nodes",,21.000000,29.873875,"Default Known Flow Node","Known Flow",285496.836062,695280.343476,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462749","Nodes",,21.000000,29.075968,"Default Known Flow Node","Known Flow",285396.468815,695226.716387,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000302","Nodes","302",21.000000,28.247541,"DDS demands","Known Flow",285334.470516,695284.263050,,0.000000,,,,,-12.040000,,,,,,-10.766383,-12.040000,,"",,,,,"D1 PROFILE",,,,,
"64400701000378","Nodes",,21.000000,28.065716,"Default Known Flow Node","Known Flow",285272.968781,695221.091386,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462477","Nodes",,21.000000,29.076073,"Default Known Flow Node","Known Flow",285473.843836,695382.466429,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000023","Nodes","23",21.000000,32.148390,"Default Known Flow Node","Known Flow",285448.968829,695149.466366,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000024","Nodes","24",21.000000,32.406242,"Default Known Flow Node","Known Flow",285477.968837,695149.216366,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000339","Nodes",,21.000000,32.437011,"Default Known Flow Node","Known Flow",285473.218835,695149.216366,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000029","Nodes","29",21.000000,32.331367,"DDS demands","Known Flow",285477.718837,695131.091361,,0.000000,,,,,-5.590000,,,,,,-4.998678,-5.590000,,"",,,,,"D1 PROFILE",,,,,
"64400701462736","Nodes",,21.000000,28.065716,"Default Known Flow Node","Known Flow",285274.093781,695218.841385,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462580","Nodes",,21.000000,28.247541,"Default Known Flow Node","Known Flow",285348.843802,695300.341407,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462731","Nodes",,21.000000,28.248283,"Default Known Flow Node","Known Flow",285333.718798,695248.341393,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000420","Nodes",,21.000000,29.087314,"Default Known Flow Node","Known Flow",285393.593572,695282.084832,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462743","Nodes",,21.000000,29.087314,"Default Known Flow Node","Known Flow",285377.718810,695299.591407,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462568","Nodes",,21.000000,29.295800,"Default Known Flow Node","Known Flow",285438.843826,695373.216427,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462718","Nodes",,21.000000,29.577731,"Default Known Flow Node","Known Flow",285465.093833,695255.716395,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000417","Nodes",,21.000000,29.534451,"Default Known Flow Node","Known Flow",285450.593382,695280.202507,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000416","Nodes",,21.000000,29.567681,"Default Known Flow Node","Known Flow",285455.592223,695280.041490,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462511","Nodes",,21.000000,29.567681,"Default Known Flow Node","Known Flow",285472.343835,695300.091407,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462558","Nodes",,21.000000,29.407423,"Default Known Flow Node","Known Flow",285473.218835,695323.216413,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000299","Nodes","299",21.000000,29.553451,"DDS demands","Known Flow",285498.468842,695342.591419,,0.000000,,,,,-12.180000,,,,,,-10.891574,-12.180000,,"",,,,,"D1 PROFILE",,,,,
"64400700003888","Nodes","3888",21.000000,31.179908,"Default Known Flow Node","Known Flow",285476.468836,695187.841376,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701462830","Nodes",,21.000000,30.355651,"Default Known Flow Node","Known Flow",285479.718837,695215.466384,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400701000260","Nodes",,21.000000,30.167727,"Default Known Flow Node","Known Flow",285893.218950,695017.716330,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000442","Nodes",,21.000000,29.367120,"Default Known Flow Node","Known Flow",285545.719412,695340.604649,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000025","Nodes","25",21.000000,32.417227,"DDS demands","Known Flow",285555.843858,695143.716364,,0.000000,,,,,-3.520000,,,,,,-3.147647,-3.520000,,"",,,,,"D1 PROFILE",,,,,
"64400700000414","Nodes",,21.000000,29.709982,"Default Known Flow Node","Known Flow",285546.092909,695276.935661,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000307","Nodes","307",21.000000,29.646741,"DDS demands","Known Flow",285561.343859,695276.466401,,0.000000,,,,,-10.770000,,,,,,-9.630727,-10.770000,,"",,,,,"D1 PROFILE",,,,,
"64400701000411","Nodes",,21.000000,29.629091,"Default Known Flow Node","Known Flow",285560.968859,695268.966399,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000308","Nodes","308",21.000000,29.503388,"DDS demands","Known Flow",285610.968873,695286.966403,,0.000000,,,,,-6.469999,,,,,,-5.785589,-6.469999,,"",,,,,"D1 PROFILE",,,,,
"64400701462706","Nodes",,21.000000,29.503388,"Default Known Flow Node","Known Flow",285591.093868,695291.341405,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000309","Nodes","309",21.000000,29.499416,"DDS demands","Known Flow",285607.843872,695222.966386,,0.000000,,,,,-6.239999,,,,,,-5.579919,-6.239999,,"",,,,,"D1 PROFILE",,,,,
"64400701462740","Nodes",,21.000000,29.499416,"Default Known Flow Node","Known Flow",285588.968867,695220.716385,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000296","Nodes","296",21.000000,26.593468,"DDS demands","Known Flow",285544.343855,695399.591434,,0.000000,,,,,-6.329999,,,,,,-5.660399,-6.329999,,"",,,,,"D1 PROFILE",,,,,
"64400701462608","Nodes",,21.000000,26.593468,"Default Known Flow Node","Known Flow",285556.718858,695402.591435,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000295","Nodes","295",21.000000,26.776902,"DDS demands","Known Flow",285606.343872,695399.216434,,0.000000,,,,,-7.080000,,,,,,-6.331062,-7.080000,,"",,,,,"D1 PROFILE",,,,,
"64400700000471","Nodes",,21.000000,26.776902,"Default Known Flow Node","Known Flow",285602.093871,695414.591438,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000026","Nodes","26",21.000000,32.452520,"DDS demands","Known Flow",285553.968857,695095.966351,,0.000000,,,,,-8.680000,,,,,,-7.761811,-8.680000,,"",,,,,"D1 PROFILE",,,,,
"64400700000397","Nodes","397",21.000000,32.595292,"Default Known Flow Node","Known Flow",285655.334469,695067.598228,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000398","Nodes","398",21.000000,32.681567,"Default Known Flow Node","Known Flow",285700.218897,695040.466336,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000325","Nodes","325",21.000000,29.577564,"DDS demands","Known Flow",285747.218910,695068.216344,,0.000000,-9.229999,,-7.699999,,-12.449999,,,,,,-26.272121,-29.379997,,"","C1 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,,
"64400700000326","Nodes","326,P00027595, MARSHAL CONSTRUCTION, 24.74",26.000000,27.091929,"CSEP DDS Matched","Known Flow",285826.468932,695064.091343,,0.000000,,,,,-1.339999,-24.700000,,,,,-23.285433,-26.040001,,"",,,,,"D1 PROFILE","DC PROFILE",,,,
"64400700000323","Nodes","323",21.000000,29.591486,"Default Known Flow Node","Known Flow",285882.468947,695144.341365,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000072","Nodes","72",21.000000,29.591486,"Default Known Flow Node","Known Flow",285875.593945,695144.591365,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000374","Nodes","374",21.000000,29.691893,"DDS demands","Known Flow",285914.718956,695080.716347,,0.000000,,,,,-3.849999,,,,,,-3.442738,-3.849999,,"",,,,,"D1 PROFILE",,,,,
"64400701462658","Nodes",,21.000000,29.691893,"Default Known Flow Node","Known Flow",285911.968955,695075.466346,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000378","Nodes","378",21.000000,29.996630,"Default Known Flow Node","Known Flow",285919.343957,695040.341336,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"64400700000379","Nodes","379",21.000000,29.996630,"Default Known Flow Node","Known Flow",285909.718954,695054.466340,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
