"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"64403500009908","Nodes","9908",21.000000,38.639042,"DDS demands","Known Flow",279805.338517,658131.273533,,0.000000,-6.000000,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,
"64403500009852","Nodes","9852",21.000000,44.107093,"DDS demands","Known Flow",280258.920769,658579.500003,,0.000000,,,,,-2.740000,,,-2.450157,-2.740000,,"",,,,,"D1 PROFILE",,
"64403500010124","Nodes","10124",21.000000,36.585806,"DDS demands","Known Flow",280556.382498,658374.670359,,0.000000,-15.999999,,,,,,,-14.307486,-15.999999,,"","C1 PROFILE",,,,,,
"64403500010135","Nodes","10135",21.000000,38.172377,"DDS demands","Known Flow",280848.217454,658364.492081,,0.000000,,,,,-3.769999,,,-3.371201,-3.769999,,"",,,,,"D1 PROFILE",,
"64403510000024","Nodes","10000024",21.000000,30.298612,"DDS demands","Known Flow",278544.598846,657973.593944,,0.000000,,,,,-9.560000,,,-8.548724,-9.560000,,"",,,,,"D1 PROFILE",,
"64403501462571","Nodes","1462571",21.000000,34.255663,"DDS demands","Known Flow",280980.702994,658559.186202,,0.000000,,,,,-3.729999,,,-3.335432,-3.729999,,"",,,,,"D1 PROFILE",,
"64403510000312","Nodes","10000312",21.000000,41.327749,"DDS demands","Known Flow",280164.484339,658731.252026,,0.000000,-5.150000,,,,,,,-4.605222,-5.150000,,"","C1 PROFILE",,,,,,
"64403500000010","Nodes","10",21.000000,37.895452,"Default Known Flow Node","Known Flow",279729.338929,658911.205121,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000009","Nodes","9",21.000000,37.931448,"Default Known Flow Node","Known Flow",279755.076510,658912.798191,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000012","Nodes","12",21.000000,37.931164,"Default Known Flow Node","Known Flow",279757.496655,658861.237407,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500000003","Nodes","P10123732 - ENER2879, CARLISLE ROAD,  94.62",24.000000,31.998942,"CSEP DDS Matched","Known Flow",281247.634614,658290.151020,,0.000000,,,,0.000000,,-6.375999,,-5.701532,-6.375999,,"",,,,"CT PROFILE",,"DC PROFILE",
"64403500011376","Nodes","11376",21.000000,40.137294,"DDS demands","Known Flow",278418.715401,658153.250490,,0.000000,,,,,-16.419999,,,-14.683058,-16.419999,,"",,,,,"D1 PROFILE",,
"64403500011379","Nodes","11379",21.000000,47.320435,"Default Known Flow Node","Known Flow",278374.341904,658073.956277,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011399","Nodes","11399",21.000000,39.756112,"Default Known Flow Node","Known Flow",279941.932330,658063.763275,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011402","Nodes","11402",21.000000,38.479692,"Default Known Flow Node","Known Flow",279772.800284,658142.834296,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011406","Nodes","11406",21.000000,33.665262,"Default Known Flow Node","Known Flow",279786.339288,658028.418265,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011407","Nodes","11407",21.000000,33.543988,"Default Known Flow Node","Known Flow",279789.510289,658035.554267,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011408","Nodes","11408",21.000000,41.418378,"Default Known Flow Node","Known Flow",279987.770343,658009.370260,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011409","Nodes","11409",21.000000,40.448234,"Default Known Flow Node","Known Flow",279933.977328,658056.776273,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011412","Nodes","11412",21.000000,32.822733,"Default Known Flow Node","Known Flow",279585.438233,658136.457294,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011414","Nodes","11414",21.000000,31.299672,"Default Known Flow Node","Known Flow",279504.297211,658211.712315,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011416","Nodes","11416",21.000000,39.823888,"Default Known Flow Node","Known Flow",279998.715346,658121.845290,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011465","Nodes","11465",21.000000,39.847321,"Default Known Flow Node","Known Flow",280005.942348,658129.221292,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011427","Nodes","11427",21.000000,41.323339,"Default Known Flow Node","Known Flow",280006.224348,657992.561255,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011428","Nodes","11428",21.000000,40.448234,"Default Known Flow Node","Known Flow",279930.949327,658053.809272,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011429","Nodes","11429",21.000000,31.591628,"Default Known Flow Node","Known Flow",279834.011301,657932.638239,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011433","Nodes","11433",21.000000,31.527997,"Default Known Flow Node","Known Flow",279622.147243,658007.988260,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011434","Nodes","11434",21.000000,31.347666,"Default Known Flow Node","Known Flow",279523.373216,658174.514305,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011484","Nodes","11484",21.000000,31.503607,"Default Known Flow Node","Known Flow",279532.625219,658162.695302,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011436","Nodes","11436",21.000000,28.244611,"Default Known Flow Node","Known Flow",279775.456285,657860.359219,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011437","Nodes","11437",21.000000,28.244611,"Default Known Flow Node","Known Flow",279781.040287,657856.138218,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011438","Nodes","11438",21.000000,33.728710,"Default Known Flow Node","Known Flow",279594.949236,658100.306285,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011439","Nodes","11439",21.000000,31.401600,"Default Known Flow Node","Known Flow",279642.128249,657999.228257,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011444","Nodes","11444",21.000000,31.299672,"Default Known Flow Node","Known Flow",279519.448215,658223.600318,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011445","Nodes","11445",21.000000,31.387995,"Default Known Flow Node","Known Flow",279528.797218,658212.567315,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011446","Nodes","11446",21.000000,37.959163,"Default Known Flow Node","Known Flow",279682.384260,658183.214307,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011448","Nodes","11448",21.000000,34.151565,"Default Known Flow Node","Known Flow",279620.961243,658095.382283,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011450","Nodes","11450",21.000000,28.492477,"Default Known Flow Node","Known Flow",279811.458295,657788.335200,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011441","Nodes","11441",21.000000,38.966601,"Default Known Flow Node","Known Flow",279883.095314,658170.485304,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011525","Nodes","11525",21.000000,39.438132,"Default Known Flow Node","Known Flow",279960.987336,658140.079295,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011462","Nodes","11462",21.000000,40.198596,"Default Known Flow Node","Known Flow",279935.241532,658057.747186,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011528","Nodes","11528",21.000000,35.893996,"Default Known Flow Node","Known Flow",279861.782345,657987.266837,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011417","Nodes","11417",21.000000,39.899771,"Default Known Flow Node","Known Flow",280037.446356,658157.526300,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011451","Nodes","11451",21.000000,29.360913,"Default Known Flow Node","Known Flow",279869.632311,657857.105218,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011468","Nodes","11468",21.000000,31.108909,"Default Known Flow Node","Known Flow",279675.421445,657990.731958,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011470","Nodes","11470",21.000000,34.919024,"Default Known Flow Node","Known Flow",279771.538284,657862.338220,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011478","Nodes","11478",21.000000,39.765646,"Default Known Flow Node","Known Flow",279939.895330,658094.515283,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011480","Nodes","11480",21.000000,34.843017,"Default Known Flow Node","Known Flow",279766.102283,657857.974219,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011482","Nodes","11482",21.000000,32.632040,"Default Known Flow Node","Known Flow",279555.883225,658102.654285,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011518","Nodes","11518",21.000000,31.647769,"Default Known Flow Node","Known Flow",279538.043025,658155.617548,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011487","Nodes","11487",21.000000,34.843017,"Default Known Flow Node","Known Flow",279764.949282,657856.447218,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011498","Nodes","11498",21.000000,39.291757,"Default Known Flow Node","Known Flow",279903.267320,658112.984288,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011500","Nodes","11500",21.000000,26.909459,"Default Known Flow Node","Known Flow",279723.902057,657781.296557,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011481","Nodes","11481",21.000000,26.784209,"Default Known Flow Node","Known Flow",279718.538270,657773.070196,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011499","Nodes","11499",21.000000,26.792683,"Default Known Flow Node","Known Flow",279720.689270,657783.942199,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011505","Nodes","11505",21.000000,38.379225,"Default Known Flow Node","Known Flow",279752.568279,658151.768299,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011507","Nodes","11507",21.000000,35.993428,"Default Known Flow Node","Known Flow",279866.907310,657983.715253,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011471","Nodes","11471",21.000000,35.384370,"Default Known Flow Node","Known Flow",279821.051297,657903.336231,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011508","Nodes","11508",21.000000,32.788174,"Default Known Flow Node","Known Flow",279571.284230,658115.218289,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011519","Nodes","11519",21.000000,33.543988,"Default Known Flow Node","Known Flow",279794.198290,658055.219272,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011521","Nodes","11521",21.000000,37.733965,"Default Known Flow Node","Known Flow",279600.584117,658226.801900,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011522","Nodes","11522",21.000000,37.777683,"Default Known Flow Node","Known Flow",279583.401233,658211.586315,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011524","Nodes","11524",21.000000,42.000001,"Default Known Flow Node","Known Flow",280005.681348,658014.364261,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011488","Nodes","11488",21.000000,33.113948,"Default Known Flow Node","Known Flow",279831.639300,657942.974242,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011501","Nodes","11501",21.000000,33.106741,"Default Known Flow Node","Known Flow",279835.020301,657947.262243,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011530","Nodes","11530",21.000000,26.934044,"Default Known Flow Node","Known Flow",279746.622126,657820.844176,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011532","Nodes","11532",21.000000,37.901119,"Default Known Flow Node","Known Flow",279731.351273,658907.655504,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011570","Nodes","11570",21.000000,37.813223,"Default Known Flow Node","Known Flow",279722.386271,658902.944503,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011534","Nodes","11534",21.000000,39.793863,"Default Known Flow Node","Known Flow",280043.090358,658764.340465,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011567","Nodes","11567",21.000000,39.793863,"Default Known Flow Node","Known Flow",280043.958358,658762.741465,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011536","Nodes","11536",21.000000,38.016816,"Default Known Flow Node","Known Flow",279781.109287,658829.658483,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011537","Nodes","11537",21.000000,38.016816,"Default Known Flow Node","Known Flow",279809.079294,658833.539484,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011540","Nodes","11540",21.000000,38.240103,"Default Known Flow Node","Known Flow",279865.791310,658764.897465,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011542","Nodes","11542",21.000000,38.259689,"Default Known Flow Node","Known Flow",279868.306608,658764.512469,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011543","Nodes","11543",21.000000,38.259689,"Default Known Flow Node","Known Flow",279892.304317,658739.548459,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011545","Nodes","11545",21.000000,37.975400,"Default Known Flow Node","Known Flow",279745.840277,658930.541511,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011547","Nodes","11547",21.000000,37.854097,"Default Known Flow Node","Known Flow",279746.422277,658848.019488,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011548","Nodes","11548",21.000000,37.766213,"Default Known Flow Node","Known Flow",279766.232283,658819.378480,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011549","Nodes","11549",21.000000,40.538312,"Default Known Flow Node","Known Flow",280078.847368,658684.277444,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011553","Nodes","11553",21.000000,39.676583,"Default Known Flow Node","Known Flow",280043.539358,658803.217476,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011555","Nodes","11555",21.000000,40.427250,"Default Known Flow Node","Known Flow",280048.887359,658633.699430,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011558","Nodes","11558",21.000000,38.040553,"Default Known Flow Node","Known Flow",279809.251294,658776.898469,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011560","Nodes","11560",21.000000,39.717231,"Default Known Flow Node","Known Flow",280053.556361,658733.747457,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011564","Nodes","11564",21.000000,39.212733,"Default Known Flow Node","Known Flow",279992.209344,658764.928465,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011565","Nodes","11565",21.000000,39.256574,"Default Known Flow Node","Known Flow",280006.008348,658796.949474,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011568","Nodes","11568",21.000000,38.126612,"Default Known Flow Node","Known Flow",279847.299305,658946.270515,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011533","Nodes","11533",21.000000,37.813223,"Default Known Flow Node","Known Flow",279719.408270,658895.446501,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011571","Nodes","11571",21.000000,37.813223,"Default Known Flow Node","Known Flow",279707.981267,658908.363505,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011572","Nodes","11572",21.000000,35.531699,"Default Known Flow Node","Known Flow",279966.970337,658809.864478,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011585","Nodes","11585",21.000000,37.904772,"Default Known Flow Node","Known Flow",279731.863273,658942.435514,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011590","Nodes","11590",21.000000,37.945301,"Default Known Flow Node","Known Flow",279762.337282,658855.810490,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011592","Nodes","11592",21.000000,37.964555,"Default Known Flow Node","Known Flow",279783.434287,658799.242475,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011593","Nodes","11593",21.000000,37.964555,"Default Known Flow Node","Known Flow",279808.472294,658798.630475,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011604","Nodes","11604",21.000000,37.936679,"Default Known Flow Node","Known Flow",279743.562379,658885.145508,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011603","Nodes","11603",21.000000,37.936679,"Default Known Flow Node","Known Flow",279776.167285,658874.471495,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011605","Nodes","11605",21.000000,38.030374,"Default Known Flow Node","Known Flow",279826.632299,658785.805471,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011608","Nodes","11608",21.000000,37.957260,"Default Known Flow Node","Known Flow",279801.749292,658803.861476,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011589","Nodes","11589",21.000000,35.617449,"Default Known Flow Node","Known Flow",279919.568324,658807.373477,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011577","Nodes","11577",21.000000,37.941389,"Default Known Flow Node","Known Flow",279760.212281,658856.595490,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011607","Nodes","11607",21.000000,40.568777,"Default Known Flow Node","Known Flow",280124.459380,658784.043471,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011575","Nodes","11575",21.000000,39.217340,"DDS demands","Known Flow",279992.524163,658883.347038,,0.000000,,,,,-19.080000,,,-17.061678,-19.080000,,"",,,,,"D1 PROFILE",,
"64403500011614","Nodes","11614",21.000000,35.886135,"Default Known Flow Node","Known Flow",279806.698294,658882.075497,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011617","Nodes","11617",21.000000,37.767746,"Default Known Flow Node","Known Flow",279728.262272,659006.030531,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011618","Nodes","11618",21.000000,37.811719,"Default Known Flow Node","Known Flow",279749.545278,659033.502539,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011620","Nodes","11620",21.000000,37.582477,"Default Known Flow Node","Known Flow",279803.155293,659085.992553,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011622","Nodes","11622",21.000000,37.560507,"Default Known Flow Node","Known Flow",279855.356307,659089.666554,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011623","Nodes","11623",21.000000,38.189136,"Default Known Flow Node","Known Flow",279964.740337,659059.989546,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011661","Nodes","11661",21.000000,38.190763,"DDS demands","Known Flow",279965.585479,659058.050071,,0.000000,,,,,-5.010000,,,-4.480031,-5.010000,,"",,,,,"D1 PROFILE",,
"64403500011625","Nodes","11625",21.000000,37.623487,"Default Known Flow Node","Known Flow",279820.155297,659168.538575,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011662","Nodes","11662",21.000000,37.620499,"Default Known Flow Node","Known Flow",279815.583271,659168.302064,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011627","Nodes","Logger ID: 10113, 55 Crossgates Avenue, Cleland",21.000000,37.639120,"Val Log Cath","Known Flow",279721.367270,659029.727538,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011628","Nodes","11628",21.000000,37.904780,"Default Known Flow Node","Known Flow",279728.850272,658942.281514,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011655","Nodes","11655",21.000000,37.904780,"Default Known Flow Node","Known Flow",279729.503961,658943.631665,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011633","Nodes","11633",21.000000,37.720165,"Default Known Flow Node","Known Flow",279832.768301,659085.743553,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011634","Nodes","11634",21.000000,38.060962,"Default Known Flow Node","Known Flow",279940.936330,659114.730561,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011635","Nodes","11635",21.000000,38.060962,"Default Known Flow Node","Known Flow",279929.539327,659103.849558,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011636","Nodes","11636",21.000000,38.157081,"Default Known Flow Node","Known Flow",279955.148334,659084.590552,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011637","Nodes","11637",21.000000,38.157081,"Default Known Flow Node","Known Flow",279942.622331,659096.757556,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011640","Nodes","11640",21.000000,37.937686,"Default Known Flow Node","Known Flow",279842.373303,658984.218525,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011641","Nodes","11641",21.000000,37.377343,"Default Known Flow Node","Known Flow",279717.524269,659002.378530,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011642","Nodes","11642",21.000000,37.206881,"DDS demands","Known Flow",279708.589267,659007.163531,,0.000000,,,,,-3.000000,,,-2.682653,-3.000000,,"",,,,,"D1 PROFILE",,
"64403500011643","Nodes","11643",21.000000,37.580303,"Default Known Flow Node","Known Flow",279817.553297,659113.272560,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011644","Nodes","11644",21.000000,37.580303,"Default Known Flow Node","Known Flow",279816.371296,659131.415565,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011645","Nodes","11645",21.000000,37.743060,"Default Known Flow Node","Known Flow",279867.851310,659161.591573,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011646","Nodes","11646",21.000000,37.831087,"Default Known Flow Node","Known Flow",279885.220315,659139.402567,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011647","Nodes","11647",21.000000,37.905085,"Default Known Flow Node","Known Flow",279752.635279,658987.856526,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011648","Nodes","11648",21.000000,37.905549,"DDS demands","Known Flow",279751.785279,658985.780526,,0.000000,,,,,-5.320000,,,-4.757239,-5.320000,,"",,,,,"D1 PROFILE",,
"64403500011651","Nodes","11651",21.000000,37.574443,"Default Known Flow Node","Known Flow",279829.544300,659110.897560,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011652","Nodes","11652",21.000000,37.574443,"Default Known Flow Node","Known Flow",279853.348306,659089.490554,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011653","Nodes","11653",21.000000,38.124549,"Default Known Flow Node","Known Flow",279967.676337,659100.680557,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011654","Nodes","11654",21.000000,38.122067,"Default Known Flow Node","Known Flow",279966.325337,659061.552546,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011657","Nodes","11657",21.000000,37.548676,"Default Known Flow Node","Known Flow",279857.061307,659089.816554,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011658","Nodes","11658",21.000000,37.460624,"Default Known Flow Node","Known Flow",279882.787314,659073.882550,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011663","Nodes","11663",21.000000,37.708510,"Default Known Flow Node","Known Flow",279851.253306,659147.602570,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011668","Nodes","11668",21.000000,39.994600,"Default Known Flow Node","Known Flow",280216.212405,658227.982319,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011671","Nodes","11671",21.000000,39.972039,"Default Known Flow Node","Known Flow",280101.943374,658116.068289,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011681","Nodes","11681",21.000000,39.994600,"Default Known Flow Node","Known Flow",280196.945400,658244.717324,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011689","Nodes","11689",21.000000,39.002819,"Default Known Flow Node","Known Flow",280554.935868,658333.082761,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011690","Nodes","11690",21.000000,40.043866,"Default Known Flow Node","Known Flow",280149.396387,658224.415318,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011693","Nodes","11693",21.000000,41.333350,"Default Known Flow Node","Known Flow",280160.222390,658728.382456,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011696","Nodes","11696",21.000000,36.601566,"Default Known Flow Node","Known Flow",280338.310438,658333.770348,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011699","Nodes","11699",21.000000,40.961568,"Default Known Flow Node","Known Flow",280118.659378,658718.739453,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011702","Nodes","11702",21.000000,47.948977,"Default Known Flow Node","Known Flow",280247.442414,658519.950399,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011703","Nodes","11703",21.000000,47.948977,"Default Known Flow Node","Known Flow",280254.735416,658519.563399,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011704","Nodes","11704",21.000000,47.988162,"Default Known Flow Node","Known Flow",280247.313413,658517.198398,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011706","Nodes","11706",21.000000,40.747371,"Default Known Flow Node","Known Flow",280371.977447,658412.061369,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011714","Nodes","11714",21.000000,40.609992,"Default Known Flow Node","Known Flow",280385.360425,658411.054029,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011708","Nodes","11708",21.000000,41.341491,"Default Known Flow Node","Known Flow",280144.465385,658669.317439,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011712","Nodes","11712",21.000000,40.677755,"Default Known Flow Node","Known Flow",280102.403400,658593.969333,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011715","Nodes","11715",21.000000,40.609992,"Default Known Flow Node","Known Flow",280387.992452,658399.393366,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011716","Nodes","11716",21.000000,40.522815,"Default Known Flow Node","Known Flow",280385.006451,658372.847359,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011717","Nodes","11717",21.000000,40.522815,"Default Known Flow Node","Known Flow",280386.065451,658371.227358,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"64403500011720","Nodes","11720",21.000000,40.967822,"Default Known Flow Node","Known Flow",280124.654380,658603.279421,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
