"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(TT)"
"64401000001542","Nodes","1542","21.000000","27.857960","DDS demands","Known Flow","287426.469367","693844.466011","","0.000000","","","","","","","-5.480000","","","","","","","-4.900314","-5.480000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000012249","Nodes","","21.000000","31.674066","Default Known Flow Node","Known Flow","287667.865875","693880.472679","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001036","Nodes","1036","21.000000","31.258198","Default Known Flow Node","Known Flow","287713.321445","693959.343042","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001902","Nodes","1902","21.000000","32.813505","Default Known Flow Node","Known Flow","287493.818741","694238.564637","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016493","Nodes","-390","21.000000","32.792766","Default Known Flow Node","Known Flow","287571.719407","694187.466104","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016494","Nodes","-391","21.000000","32.773790","Default Known Flow Node","Known Flow","287575.066706","694191.105608","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015775","Nodes","-1462908","21.000000","32.773790","Default Known Flow Node","Known Flow","287575.844408","694192.591106","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016600","Nodes","-580","21.000000","36.362671","Default Known Flow Node","Known Flow","288206.214519","692408.310854","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001679","Nodes","1679","21.000000","35.651884","Default Known Flow Node","Known Flow","288272.219597","692397.090617","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016607","Nodes","-588","21.000000","35.737318","Default Known Flow Node","Known Flow","288279.846050","692428.965279","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001680","Nodes","1680","21.000000","35.737318","Default Known Flow Node","Known Flow","288281.969600","692437.840628","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000012317","Nodes","","21.000000","38.986253","Default Known Flow Node","Known Flow","287998.586182","692510.302204","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000011924","Nodes","","21.000000","38.989036","Default Known Flow Node","Known Flow","287998.525124","692511.279124","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000172","Nodes","","21.000000","25.598954","Default Known Flow Node","Known Flow","289540.237915","693199.145517","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000045","Nodes","45","21.000000","25.740558","DDS demands","Known Flow","289542.221694","693194.189107","","0.000000","","","","","","","-8.499999","","","","","","","-7.600851","-8.499999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000015520","Nodes","-13","21.000000","38.558740","Default Known Flow Node","Known Flow","287855.094484","692548.215658","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001370","Nodes","1370","21.000000","37.599996","DDS demands","Known Flow","288168.719569","692559.465661","","0.000000","-15.999999","","","","","","","","","","-17.239999","","","-29.723803","-33.240000","","","","C1 PROFILE","","","","","","","","","","I2 PROFILE","","",""
"64401000016624","Nodes","-643","21.000000","37.599988","Default Known Flow Node","Known Flow","288170.344569","692568.090664","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000012330","Nodes","","21.000000","37.955098","Default Known Flow Node","Known Flow","288158.106566","692516.496650","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000012316","Nodes","","21.000000","37.973185","Default Known Flow Node","Known Flow","288158.472566","692518.201650","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016115","Nodes","-15","21.000000","38.541308","Default Known Flow Node","Known Flow","287849.216130","692549.954326","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015428","Nodes","-109","21.000000","29.952855","Default Known Flow Node","Known Flow","287857.714379","692903.040443","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000000625","Nodes","625","21.000000","29.941821","DDS demands","Known Flow","287864.591428","692903.510494","","0.000000","","","","","","","-7.690000","","","","","","","-6.876535","-7.690000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000001374","Nodes","1374","21.000000","25.555920","DDS demands","Known Flow","288243.592186","692685.581110","","0.000000","-10.239999","","","","","","-5.039999","","","","","","","-13.663649","-15.279999","","","","C1 PROFILE","","","","","","D1 PROFILE","","","","","","",""
"64401000016682","Nodes","-716","21.000000","26.154845","DDS demands","Known Flow","288288.221125","692685.221677","","0.000000","","","","","","","-6.550000","","","","","","","-5.857127","-6.550000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000000275","Nodes","275","21.000000","30.137735","Default Known Flow Node","Known Flow","288216.106553","693126.851172","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001568","Nodes","1568","21.000000","31.078611","Default Known Flow Node","Known Flow","288283.719600","693051.340795","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016679","Nodes","-710","21.000000","29.814548","Default Known Flow Node","Known Flow","288335.344614","692673.215692","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016676","Nodes","-708","21.000000","32.187523","Default Known Flow Node","Known Flow","288352.719619","692668.590691","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015414","Nodes","-1060","21.000000","28.452098","DDS demands","Known Flow","288364.466711","693135.022354","","0.000000","","","","","","","-3.999999","","","","","","","-3.576871","-3.999999","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000015415","Nodes","-1062","21.000000","28.515070","DDS demands","Known Flow","288434.969641","693137.965819","","0.000000","","","","","","","-3.000000","","","","","","","-2.682653","-3.000000","","","","","","","","","","D1 PROFILE","","","","","","",""
"64401000015456","Nodes","-114","21.000000","29.984698","Default Known Flow Node","Known Flow","287857.469484","692909.215756","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016628","Nodes","-648","21.000000","35.988632","Default Known Flow Node","Known Flow","288246.719590","692580.590667","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016626","Nodes","-645","21.000000","35.025191","Default Known Flow Node","Known Flow","288295.094603","692569.340664","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016848","Nodes","-944","21.000000","31.639692","Default Known Flow Node","Known Flow","288339.064763","692908.709037","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016558","Nodes","-4904670","21.000000","31.645618","Default Known Flow Node","Known Flow","288339.312782","692907.425434","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000016678","Nodes","-71","21.000000","28.190500","Default Known Flow Node","Known Flow","287809.969471","692787.715723","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015990","Nodes","-1463458","21.000000","28.190500","Default Known Flow Node","Known Flow","287820.219474","692786.965723","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000015403","Nodes","-1038","21.000000","30.987207","Default Known Flow Node","Known Flow","288247.754522","693036.431666","","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"64401000001569","Nodes","1569","21.000000","30.987207","DDS demands","Known Flow","288255.969593","693044.840793","","0.000000","","","","","","","-17.090000","","","","","","","-15.282183","-17.090000","","","","","","","","","","D1 PROFILE","","","","","","",""
