"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"94117400002237","Nodes","","0.000000","26.008194","Default Known Flow Node","Known Flow","498227.986728","121436.176254","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002248","Nodes","","0.000000","26.340120","Default Known Flow Node","Known Flow","498205.050722","121496.440270","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002191","Nodes","","0.000000","22.460226","Default Known Flow Node","Known Flow","497816.275616","121479.556266","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002216","Nodes","","0.000000","27.061878","Default Known Flow Node","Known Flow","497536.132540","122793.156623","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002047","Nodes","","0.000000","29.411724","Default Known Flow Node","Known Flow","497460.952520","121060.969152","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002007","Nodes","","0.000000","28.330584","Default Known Flow Node","Known Flow","497783.758608","121294.358215","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002112","Nodes","","0.000000","27.032171","Default Known Flow Node","Known Flow","497936.189649","121652.136313","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002197","Nodes","","0.000000","25.810405","Default Known Flow Node","Known Flow","497788.798609","122466.923534","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002199","Nodes","","0.000000","27.342183","Default Known Flow Node","Known Flow","497684.973581","122466.707534","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002201","Nodes","","0.000000","27.499656","Default Known Flow Node","Known Flow","497712.245588","122328.455497","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002217","Nodes","","0.000000","27.237762","Default Known Flow Node","Known Flow","497621.809563","122581.445566","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002204","Nodes","","0.000000","26.994899","Default Known Flow Node","Known Flow","497571.877550","122969.184671","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002224","Nodes","","0.000000","27.061878","Default Known Flow Node","Known Flow","497532.448539","122794.562624","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400002226","Nodes","","0.000000","27.026574","Default Known Flow Node","Known Flow","498206.734723","121163.767180","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000009","Nodes","","0.000000","29.573223","Default Known Flow Node","Known Flow","497477.298568","120991.094629","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000002","Nodes","","0.000000","29.765461","Default Known Flow Node","Known Flow","497537.422822","121121.380084","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000010","Nodes","","0.000000","29.556170","Default Known Flow Node","Known Flow","497457.422590","120996.526754","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000008","Nodes","","0.000000","29.597089","Default Known Flow Node","Known Flow","497504.824823","120985.807047","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000006","Nodes","","0.000000","29.609669","Default Known Flow Node","Known Flow","497514.381264","120982.169665","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000011","Nodes","","0.000000","29.755765","Default Known Flow Node","Known Flow","497537.138719","121119.258230","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000007","Nodes","","0.000000","29.584541","Default Known Flow Node","Known Flow","497490.764154","120988.626541","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000004","Nodes","","0.000000","29.597089","Default Known Flow Node","Known Flow","497504.693518","120985.186290","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000019","Nodes","","0.000000","29.546455","Default Known Flow Node","Known Flow","497568.426309","121245.669871","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000017","Nodes","","0.000000","28.972759","Default Known Flow Node","Known Flow","497600.773876","121111.656452","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000016","Nodes","","0.000000","29.771001","Default Known Flow Node","Known Flow","497535.931167","121119.426949","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000015","Nodes","","0.000000","29.764802","Default Known Flow Node","Known Flow","497534.458208","121119.624943","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000012","Nodes","","0.000000","28.619533","Default Known Flow Node","Known Flow","497712.284433","121073.728577","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000013","Nodes","","0.000000","28.417198","Default Known Flow Node","Known Flow","497716.967868","121103.258515","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000018","Nodes","","0.000000","28.519189","Default Known Flow Node","Known Flow","497713.165488","121102.920314","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000014","Nodes","","0.000000","28.414602","Default Known Flow Node","Known Flow","497714.873238","121103.357797","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000021","Nodes","","0.000000","29.226700","Default Known Flow Node","Known Flow","497632.597525","121239.811505","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000022","Nodes","","0.000000","26.897296","Default Known Flow Node","Known Flow","498043.063532","120918.405561","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000020","Nodes","","0.000000","29.153214","Default Known Flow Node","Known Flow","497706.082710","121230.287067","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400000001","Nodes","","0.000000","27.241046","Default Known Flow Node","Known Flow","498064.355910","121046.672928","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"94117400347990","Nodes","","0.000000","20.578738","DDS demands","Known Flow","497811.666615","121473.764264","","0.000000","-15.999999","","","","","","","","","","","-14.307486","-15.999999","","","C1 PROFILE","","","","","","","","","",""
"94117408201117","Nodes","P07114382, LITTLECOTE,52.25","25.000000","27.667092","CSEP DDS Matched","Known Flow","497785.912278","121317.381660","","","","","","","","-52.249999","","","","","","-46.722885","-52.249999","","","","","","","","DC PROFILE","","","","",""
"94117408201021","Nodes","P07115896- HAMPERS GREEN- 13.94","22.999998","26.949511","CSEP DDS Matched","Known Flow","497584.941216","122775.647980","","0.000000","","","","","-11.109999","-13.939999","","","","","","-22.400158","-25.049999","","","","","","","D1 PROFILE","DC PROFILE","","","","",""
"941174-00593","Nodes","","0.000000","25.391721","Default Known Flow Node","Known Flow","497822.754618","121516.030276","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
