"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"94119900000331","Nodes","331",21.000000,30.638370,"Default Known Flow Node","Known Flow",561006.543811,102800.555183,,0.000000,,,,,,-1.350000,,,,,,-1.207194,-1.350000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000224","Nodes","224",21.000000,37.106483,"Default Known Flow Node","Known Flow",561080.918831,102516.805106,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000222","Nodes","222",21.000000,37.966568,"Default Known Flow Node","Known Flow",561137.793847,102508.930104,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462606","Nodes","1462606",21.000000,37.430541,"DDS demands","Known Flow",561163.418854,102578.930123,,0.000000,,,,,,-6.099999,,,,,,-5.454729,-6.099999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404174","Nodes","9404174",21.000000,38.436895,"DDS demands","Known Flow",561156.025640,102555.064847,,0.000000,,,,,,-11.530000,,,,,,-10.310332,-11.530000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404272","Nodes","9404272",21.000000,30.285103,"Default Known Flow Node","Known Flow",561173.408092,102837.317572,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900426720","Nodes","426720",21.000000,30.285103,"Default Known Flow Node","Known Flow",561206.168865,102851.305197,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000402","Nodes","402",21.000000,26.933603,"DDS demands","Known Flow",560557.793689,103006.430239,,0.000000,,,,,,-5.570000,,,,,,-4.980793,-5.570000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000412","Nodes","412",21.000000,26.904947,"DDS demands","Known Flow",560555.668688,103026.680245,,0.000000,,,,,,-6.199999,,,,,,-5.544150,-6.199999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000467","Nodes","467",21.000000,26.822979,"Default Known Flow Node","Known Flow",560558.418689,103244.305304,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404287","Nodes","9404287",21.000000,26.822979,"Default Known Flow Node","Known Flow",560576.668694,103236.555302,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000458","Nodes","458",21.000000,26.824647,"Default Known Flow Node","Known Flow",560615.293704,103221.930298,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404188","Nodes","9404188",21.000000,26.820307,"DDS demands","Known Flow",560609.248203,103302.836820,,0.000000,,,,,,-7.979999,,,,,,-7.135858,-7.979999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404197","Nodes","9404197",21.000000,26.901201,"DDS demands","Known Flow",560642.418712,103048.930251,,0.000000,,,,,,-12.270000,,,,,,-10.972053,-12.270000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404196","Nodes","9404196",21.000000,26.905777,"DDS demands","Known Flow",560580.668695,103009.930240,,0.000000,,,,,,-7.409999,,,,,,-6.626154,-7.409999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000421","Nodes","421",21.000000,26.890232,"DDS demands","Known Flow",560657.793716,103057.430253,,0.000000,,,,,,-6.329999,,,,,,-5.660399,-6.329999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404198","Nodes","9404198",21.000000,26.869670,"DDS demands","Known Flow",560694.923007,103020.184583,,0.000000,,,,,,-5.169999,,,,,,-4.623106,-5.169999,,"",,,,,,"D1 PROFILE",,,,,
"94119901462596","Nodes","1462596",21.000000,26.830411,"Default Known Flow Node","Known Flow",560741.043739,103223.180298,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404200","Nodes","9404200",21.000000,26.830335,"DDS demands","Known Flow",560728.395260,103233.394020,,0.000000,,,,,,-10.399999,,,,,,-9.299865,-10.399999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404285","Nodes","9404285",21.000000,26.920555,"Default Known Flow Node","Known Flow",560818.543760,103129.305272,,0.000000,,,,,,-1.970000,,,,,,-1.761609,-1.970000,,"",,,,,,"D1 PROFILE",,,,,
"94119901462583","Nodes","1462583",21.000000,26.921249,"Default Known Flow Node","Known Flow",560762.668745,103023.305244,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404195","Nodes","9404195",21.000000,26.904330,"DDS demands","Known Flow",560565.043691,103026.680245,,0.000000,,,,,,-6.500000,,,,,,-5.812416,-6.500000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404190","Nodes","9404190",21.000000,26.824398,"DDS demands","Known Flow",560610.168703,103216.180296,,0.000000,,,,,,-9.939999,,,,,,-8.888526,-9.939999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404193","Nodes","9404193",21.000000,26.833577,"DDS demands","Known Flow",560584.293696,103152.430279,,0.000000,,,,,,-1.009999,,,,,,-0.903160,-1.009999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000441","Nodes","441",21.000000,26.832774,"DDS demands","Known Flow",560586.543697,103158.305280,,0.000000,,,,,,-1.720000,,,,,,-1.538054,-1.720000,,"",,,,,,"D1 PROFILE",,,,,
"94119901462594","Nodes","1462594",21.000000,26.876642,"Default Known Flow Node","Known Flow",560548.168686,103166.555283,,0.000000,,,,,,-2.339999,,,,,,-2.092469,-2.339999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404192","Nodes","9404192",21.000000,26.832632,"DDS demands","Known Flow",560598.418700,103162.930282,,0.000000,,,,,,-3.349999,,,,,,-2.995629,-3.349999,,"",,,,,,"D1 PROFILE",,,,,
"94119901462616","Nodes","1462616",21.000000,26.874603,"Default Known Flow Node","Known Flow",560549.668687,103173.055284,,0.000000,,,,,,-5.160000,,,,,,-4.614164,-5.160000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000425","Nodes","425",21.000000,26.894393,"DDS demands","Known Flow",560588.293697,103084.305260,,0.000000,,,,,,-5.169999,,,,,,-4.623106,-5.169999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404194","Nodes","9404194",21.000000,26.890686,"DDS demands","Known Flow",560590.668698,103094.680263,,0.000000,,,,,,-3.069999,,,,,,-2.745248,-3.069999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000422","Nodes","422",21.000000,26.880560,"DDS demands","Known Flow",560643.668712,103067.305256,,0.000000,,,,,,-6.119999,,,,,,-5.472613,-6.119999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000445","Nodes","445",21.000000,26.832852,"DDS demands","Known Flow",560607.668702,103160.680281,,0.000000,,,,,,-7.070000,,,,,,-6.322121,-7.070000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404292","Nodes","9404292",21.000000,26.819335,"Default Known Flow Node","Known Flow",560611.927160,103322.445567,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000478","Nodes","478",21.000000,26.862710,"Default Known Flow Node","Known Flow",560584.918696,103337.430329,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000459","Nodes","459",21.000000,26.826628,"Default Known Flow Node","Known Flow",560628.293708,103226.055299,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404291","Nodes","9404291",21.000000,26.830359,"Default Known Flow Node","Known Flow",560620.897154,103193.563911,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462602","Nodes","1462602",21.000000,26.830359,"Default Known Flow Node","Known Flow",560662.418717,103163.930282,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404191","Nodes","9404191",21.000000,26.828136,"DDS demands","Known Flow",560637.179263,103220.673769,,0.000000,,,,,,-11.709999,,,,,,-10.471291,-11.709999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000405","Nodes","405",21.000000,26.866674,"Default Known Flow Node","Known Flow",560689.418725,103012.930241,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404189","Nodes","9404189",21.000000,26.821555,"DDS demands","Known Flow",560673.293720,103281.305314,,0.000000,,,,,,-12.060000,,,,,,-10.784268,-12.060000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000471","Nodes","471",21.000000,26.823046,"Default Known Flow Node","Known Flow",560676.418721,103269.180311,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000472","Nodes","472",21.000000,26.827409,"Default Known Flow Node","Known Flow",560684.418723,103270.930311,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000466","Nodes","466",21.000000,26.831029,"Default Known Flow Node","Known Flow",560735.067675,103244.085686,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404286","Nodes","9404286",21.000000,26.834502,"DDS demands","Known Flow",560689.416831,103092.556246,,0.000000,,,,,,-5.400000,,,,,,-4.828776,-5.400000,,"",,,,,,"D1 PROFILE",,,,,
"94119901462481","Nodes","1462481",21.000000,26.832737,"DDS demands","Known Flow",560729.293736,103072.555257,,0.000000,,,,,,-5.199999,,,,,,-4.649932,-5.199999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000399","Nodes","399",21.000000,26.906284,"Default Known Flow Node","Known Flow",560711.043731,103002.805238,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404199","Nodes","9404199",21.000000,26.833811,"DDS demands","Known Flow",560724.168734,103148.055278,,0.000000,,,,,,-4.829999,,,,,,-4.319072,-4.829999,,"",,,,,,"D1 PROFILE",,,,,
"94119901462586","Nodes","1462586",21.000000,26.832051,"DDS demands","Known Flow",560759.793744,103122.180271,,0.000000,,,,,,-5.229999,,,,,,-4.676759,-5.229999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404201","Nodes","9404201",21.000000,26.833643,"DDS demands","Known Flow",560738.543738,103241.805303,,0.000000,,,,,,-11.310000,,,,,,-10.113604,-11.310000,,"",,,,,,"D1 PROFILE",,,,,
"94119901462501","Nodes","1462501",21.000000,26.842016,"Default Known Flow Node","Known Flow",560770.168747,103207.930294,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462488","Nodes","1462488",21.000000,26.833643,"Default Known Flow Node","Known Flow",560764.668745,103267.805310,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000453","Nodes","453",21.000000,26.840001,"Default Known Flow Node","Known Flow",560745.543740,103205.930293,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404205","Nodes","9404205",21.000000,26.921705,"DDS demands","Known Flow",560756.585722,103014.528311,,0.000000,,,,,,-5.239999,,,,,,-4.685701,-5.239999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404202","Nodes","9404202",21.000000,26.842491,"DDS demands","Known Flow",560777.041670,103200.553356,,0.000000,,,,,,-6.020000,,,,,,-5.383191,-6.020000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000455","Nodes","455",21.000000,26.842491,"Default Known Flow Node","Known Flow",560801.543755,103216.930296,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000091","Nodes","91",21.000000,28.218236,"Default Known Flow Node","Known Flow",560855.043770,102035.054975,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900326842","Nodes","326842",21.000000,40.624922,"Default Known Flow Node","Known Flow",561125.543843,102339.930058,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000178","Nodes","178",21.000000,40.624922,"Default Known Flow Node","Known Flow",561123.168843,102340.055058,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000182","Nodes","182",21.000000,40.579297,"Default Known Flow Node","Known Flow",561123.043843,102347.305060,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119904904543","Nodes","4904543",21.000000,40.563771,"Default Known Flow Node","Known Flow",561121.793963,102347.821042,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404293","Nodes","9404293",21.000000,26.815885,"Default Known Flow Node","Known Flow",560655.543715,103361.805336,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900001435","Nodes","Logger 1435, Percival Crescent",21.000000,26.815885,"Log Low Point","Known Flow",560654.413732,103359.873241,,0.000000,,,,,,-5.899999,,,,,,-5.275885,-5.899999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404128","Nodes","9404128",21.000000,29.015357,"DDS demands","Known Flow",560713.918731,102562.680118,,0.000000,,,,,,-10.329999,,,,,,-9.237270,-10.329999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000247","Nodes","247",21.000000,28.926755,"Default Known Flow Node","Known Flow",560714.565554,102569.791957,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462588","Nodes","1462588",21.000000,26.931373,"Default Known Flow Node","Known Flow",560651.668714,102969.305229,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462595","Nodes","1462595",21.000000,26.931373,"Default Known Flow Node","Known Flow",560645.168713,102957.930226,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000254","Nodes","254",21.000000,27.816492,"Default Known Flow Node","Known Flow",560709.918730,102574.680122,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000462","Nodes","462",21.000000,26.826433,"DDS demands","Known Flow",560636.918710,103236.680302,,0.000000,,,,,,-2.109999,,,,,,-1.886799,-2.109999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000468","Nodes","468",21.000000,26.826581,"Default Known Flow Node","Known Flow",560655.543715,103250.055305,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000463","Nodes","463",21.000000,26.828146,"Default Known Flow Node","Known Flow",560658.930550,103241.398403,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404137","Nodes","9404137",21.000000,28.719380,"DDS demands","Known Flow",560808.791335,102697.050063,,0.000000,,,,,,-11.560000,,,,,,-10.337159,-11.560000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404182","Nodes","9404182",21.000000,37.510341,"DDS demands","Known Flow",561225.786302,102332.752937,,0.000000,,,,,,-1.620000,,,,,,-1.448633,-1.620000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404255","Nodes","9404255",21.000000,37.442180,"DDS demands","Known Flow",561236.603308,102368.317551,,0.000000,,,,,,-5.469999,,,,,,-4.891371,-5.469999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404256","Nodes","9404256",21.000000,37.373044,"DDS demands","Known Flow",561251.052453,102413.032588,,0.000000,,,,,,-7.639999,,,,,,-6.831824,-7.639999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000444","Nodes","444",21.000000,26.846582,"Default Known Flow Node","Known Flow",560803.043756,103159.680281,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404203","Nodes","9404203",21.000000,26.846635,"DDS demands","Known Flow",560801.543755,103159.430281,,0.000000,,,,,,-17.280001,,,,,,-15.452086,-17.280001,,"",,,,,,"D1 PROFILE",,,,,
"94119900000188","Nodes","188",21.000000,38.865637,"Default Known Flow Node","Known Flow",560905.293783,102358.055063,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119904904549","Nodes","4904549",21.000000,37.505755,"Default Known Flow Node","Known Flow",561226.903574,102332.590693,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404004","Nodes","DALLINGTON ROAD DG, Tel, Site ID 6089",21.000000,41.000000,"Default Known Pressure Node","Known Pressure",561093.793835,102334.805056,,3500.000071,,,,,,,,,,,,1200.103532,1342.070612,,"",,,,,,,,,,,
"94119900000177","Nodes","177",21.000000,40.776541,"Default Known Flow Node","Known Flow",561097.705586,102339.305778,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000183","Nodes","183",21.000000,40.698878,"Default Known Flow Node","Known Flow",561097.543836,102347.555060,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462537","Nodes","1462537",21.000000,30.454519,"Default Known Flow Node","Known Flow",560973.793802,101733.804893,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000375","Nodes","375",21.000000,26.998927,"Default Known Flow Node","Known Flow",560763.543745,102909.430213,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000447","Nodes","447",21.000000,26.845431,"Default Known Flow Node","Known Flow",560809.293757,103165.180282,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462527","Nodes","1462527",21.000000,37.282477,"Default Known Flow Node","Known Flow",561306.543893,102586.305125,,0.000000,,,,,,-2.490000,,,,,,-2.226602,-2.490000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000198","Nodes","198",21.000000,31.308278,"Default Known Flow Node","Known Flow",561424.112925,102384.383070,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000181","Nodes","181",21.000000,31.308278,"Default Known Flow Node","Known Flow",561425.347925,102346.997060,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462471","Nodes","1462471",21.000000,31.308278,"Default Known Flow Node","Known Flow",561424.105925,102344.722059,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404217","Nodes","9404217",21.000000,33.086434,"Default Known Flow Node","Known Flow",561080.418831,101775.179904,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462548","Nodes","1462548",21.000000,33.086434,"Default Known Flow Node","Known Flow",561040.793820,101843.429923,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000081","Nodes","81",21.000000,29.108460,"Default Known Flow Node","Known Flow",560882.918777,102014.054969,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404204","Nodes","9404204",21.000000,26.847359,"DDS demands","Known Flow",560866.467338,103100.219053,,0.000000,,,,,,-12.040000,,,,,,-10.766383,-12.040000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000430","Nodes","430",21.000000,26.847359,"Default Known Flow Node","Known Flow",560869.293774,103096.680264,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000236","Nodes","236",21.000000,38.725783,"Default Known Flow Node","Known Flow",561163.043854,102547.305114,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404215","Nodes","9404215",21.000000,33.086434,"Default Known Flow Node","Known Flow",561040.668820,101863.179928,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462578","Nodes","1462578",21.000000,31.662175,"Default Known Flow Node","Known Flow",560932.668791,101821.554917,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404290","Nodes","9404290",21.000000,33.165634,"DDS demands","Known Flow",561035.145673,101872.074645,,0.000000,-6.789999,,,,,,,,,,,-6.071739,-6.789999,,"","C1 PROFILE",,,,,,,,,,
"94119900000065","Nodes","65",21.000000,35.125420,"Default Known Flow Node","Known Flow",561105.668838,101964.929956,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000053","Nodes","53",21.000000,30.030707,"Default Known Flow Node","Known Flow",560911.668785,101911.929941,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000238","Nodes","238",21.000000,38.660983,"Default Known Flow Node","Known Flow",561154.418851,102550.305115,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119904904571","Nodes","4904571",21.000000,26.980651,"Default Known Flow Node","Known Flow",560773.668748,102926.430217,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119904904558","Nodes","4904558",21.000000,26.915888,"DDS demands","Known Flow",560746.421764,103017.166700,,0.000000,,,,,,-4.730000,,,,,,-4.229650,-4.730000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000237","Nodes","237",21.000000,38.709793,"Default Known Flow Node","Known Flow",561160.918853,102548.055114,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462510","Nodes","1462510",21.000000,38.795067,"Default Known Flow Node","Known Flow",560855.418770,102331.555055,,0.000000,,,,,,-3.450000,,,,,,-3.085051,-3.450000,,"",,,,,,"D1 PROFILE",,,,,
"94119900000110","Nodes","110",21.000000,21.803278,"Default Known Flow Node","Known Flow",561340.293902,102088.429989,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000109","Nodes","109",21.000000,21.803278,"Default Known Flow Node","Known Flow",561341.918902,102087.304989,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000406","Nodes","406",21.000000,26.921249,"DDS demands","Known Flow",560757.354774,103015.637943,,0.000000,,,,,,-2.859999,,,,,,-2.557463,-2.859999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000132","Nodes","132",21.000000,21.772240,"Default Known Flow Node","Known Flow",561482.418940,102186.805016,,0.000000,,,,,,-0.509999,,,,,,-0.456051,-0.509999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000476","Nodes","476",21.000000,26.820299,"Default Known Flow Node","Known Flow",560602.918701,103305.805321,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000409","Nodes","409",21.000000,26.918693,"DDS demands","Known Flow",560750.918741,103020.680243,,0.000000,,,,,,-5.639999,,,,,,-5.043388,-5.639999,,"",,,,,,"D1 PROFILE",,,,,
"94119909404214","Nodes","9404214",21.000000,33.086434,"DDS demands","Known Flow",561041.918821,101864.929928,,0.000000,,,,,,,,-63.310001,,,,-56.612936,-63.310001,,"",,,,,,,,"I2 PROFILE",,,
"94119900000410","Nodes","410",21.000000,26.917362,"Default Known Flow Node","Known Flow",560750.043741,103021.180243,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000440","Nodes","440",21.000000,26.846827,"Default Known Flow Node","Known Flow",560802.918756,103158.055280,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404216","Nodes","9404216",21.000000,33.086434,"Default Known Flow Node","Known Flow",561013.418813,101837.679921,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119904904568","Nodes","4904568",21.000000,33.086434,"Default Known Flow Node","Known Flow",561039.412606,101860.921050,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000039","Nodes","39",21.000000,33.086434,"Default Known Flow Node","Known Flow",561050.418823,101876.929932,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000111","Nodes","111",21.000000,21.803278,"Default Known Flow Node","Known Flow",561337.043901,102091.054990,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000172","Nodes","172",21.000000,31.308278,"Default Known Flow Node","Known Flow",561457.596934,102323.277053,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000197","Nodes","197",21.000000,31.900067,"Default Known Flow Node","Known Flow",561404.556919,102382.630069,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909404298","Nodes","9404298",21.000000,21.772715,"Default Known Flow Node","Known Flow",561362.168908,102117.304997,,0.000000,,,,,,-4.810000,,-14.829999,,,,-17.562439,-19.639999,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",,,
"94119900000334","Nodes","334",21.000000,30.337340,"Default Known Flow Node","Known Flow",561129.168844,102804.805184,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119901462470","Nodes","1462470",21.000000,27.390824,"Default Known Flow Node","Known Flow",560690.043725,102460.180090,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119904904565","Nodes","4904565",21.000000,29.613320,"DDS demands","Known Flow",560737.543763,102522.439754,,0.000000,,,,,,-8.699999,,,,,,-7.779695,-8.699999,,"",,,,,,"D1 PROFILE",,,,,
"94119900000243","Nodes","243",21.000000,29.383485,"Default Known Flow Node","Known Flow",561473.314938,102562.326118,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900000241","Nodes","241",21.000000,29.379178,"Default Known Flow Node","Known Flow",561470.899937,102558.695117,,0.000000,,,,,,-3.190000,,,,,,-2.852555,-3.190000,,"",,,,,,"D1 PROFILE",,,,,
"94119909404262","Nodes","4262,P00105970, Willingdon Drove, 5.20",21.000000,29.396070,"CSEP DDS Matched","Known Flow",561420.127923,102447.160087,,0.000000,-77.629998,,,,-10.620000,-0.589999,,,,,,-79.442315,-88.839995,,"","C1 PROFILE",,,,"CC PROFILE","D1 PROFILE",,,,,
"94119900000239","Nodes","239",21.000000,29.386509,"Default Known Flow Node","Known Flow",561438.561929,102553.489116,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119900911000","Nodes","911000",21.000000,31.580327,"Default Known Flow Node","Known Flow",560926.502789,101819.749916,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904291","Nodes","9904291",21.000000,30.570860,"Default Known Flow Node","Known Flow",560931.518791,101786.333907,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904292","Nodes","9904292",21.000000,30.572477,"Default Known Flow Node","Known Flow",560931.193790,101787.460907,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904293","Nodes","9904293",21.000000,30.477800,"Default Known Flow Node","Known Flow",560947.925795,101730.739892,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"94119909904294","Nodes","9904294",21.000000,30.475147,"Default Known Flow Node","Known Flow",560948.466795,101728.891891,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
