"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"94115300000462","Nodes","462",21.000000,54.037323,"Default Known Flow Node","Known Flow",529398.000000,136244.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462616","Nodes","1462616",21.000000,54.037323,"DDS demands","Known Flow",529383.000000,136250.000000,,0.000000,,-1.309999,,,-1.171425,-1.309999,,"",,"D1 PROFILE",,
"94115307603304","Nodes","7603304",21.000000,54.953343,"Default Known Flow Node","Known Flow",529409.000000,136136.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603305","Nodes","7603305",21.000000,54.868349,"Default Known Flow Node","Known Flow",529409.000000,136105.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000436","Nodes","436",21.000000,54.955041,"Default Known Flow Node","Known Flow",529410.000000,136174.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603306","Nodes","7603306",21.000000,54.871221,"Default Known Flow Node","Known Flow",529355.000000,136167.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603303","Nodes","7603303",21.000000,55.135760,"Default Known Flow Node","Known Flow",529467.000000,136137.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000420","Nodes","420",21.000000,55.135760,"Default Known Flow Node","Known Flow",529479.000000,136136.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000458","Nodes","458",21.000000,55.522921,"Default Known Flow Node","Known Flow",529472.000000,136236.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000465","Nodes","465",21.000000,55.522921,"Default Known Flow Node","Known Flow",529470.000000,136246.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000378","Nodes","378",21.000000,59.944480,"DDS demands","Known Flow",529074.000000,136038.000000,,0.000000,,-1.820000,,,-1.627476,-1.820000,,"",,"D1 PROFILE",,
"94115300000374","Nodes","374",21.000000,59.947768,"DDS demands","Known Flow",529073.000000,136018.000000,,0.000000,,-1.279999,,,-1.144598,-1.279999,,"",,"D1 PROFILE",,
"94115307603234","Nodes","7603234",21.000000,58.883041,"DDS demands","Known Flow",529062.000000,136098.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115300000399","Nodes","399",21.000000,58.907974,"Default Known Flow Node","Known Flow",529066.000000,136090.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000403","Nodes","403",21.000000,58.939088,"Default Known Flow Node","Known Flow",529077.000000,136094.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603325","Nodes","7603325",21.000000,59.094977,"Default Known Flow Node","Known Flow",529094.000000,136043.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462519","Nodes","1462519",21.000000,59.061048,"DDS demands","Known Flow",529123.000000,136053.000000,,0.000000,,-2.339999,,,-2.092469,-2.339999,,"",,"D1 PROFILE",,
"94115300000444","Nodes","444",21.000000,54.288378,"DDS demands","Known Flow",529169.000000,136198.000000,,0.000000,,-4.920000,,,-4.399552,-4.920000,,"",,"D1 PROFILE",,
"94115300000455","Nodes","455",21.000000,54.356314,"DDS demands","Known Flow",529222.000000,136228.000000,,0.000000,,-3.629999,,,-3.246011,-3.629999,,"",,"D1 PROFILE",,
"94115300000432","Nodes","432",21.000000,54.854360,"Default Known Flow Node","Known Flow",529253.000000,136165.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603318","Nodes","7603318",21.000000,55.346241,"DDS demands","Known Flow",529255.000000,136072.000000,,0.000000,,-4.060000,,,-3.630524,-4.060000,,"",,"D1 PROFILE",,
"94115300000395","Nodes","395",21.000000,55.346241,"Default Known Flow Node","Known Flow",529225.000000,136083.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000472","Nodes","472",21.000000,53.822309,"Default Known Flow Node","Known Flow",529249.000000,136263.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603309","Nodes","7603309",21.000000,53.990991,"Default Known Flow Node","Known Flow",529335.000000,136244.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462608","Nodes","1462608",21.000000,55.146975,"DDS demands","Known Flow",529305.000000,136089.000000,,0.000000,,-4.389999,,,-3.925616,-4.389999,,"",,"D1 PROFILE",,
"94115300000423","Nodes","423",21.000000,54.650067,"DDS demands","Known Flow",529326.000000,136139.000000,,0.000000,,-11.239999,,,-10.051008,-11.239999,,"",,"D1 PROFILE",,
"94115307603209","Nodes","7603209",21.000000,55.056342,"DDS demands","Known Flow",529328.000000,136060.000000,,0.000000,,-2.509999,,,-2.244486,-2.509999,,"",,"D1 PROFILE",,
"94115300000365","Nodes","365",21.000000,54.281478,"DDS demands","Known Flow",529353.000000,135997.000000,,0.000000,,-11.779999,,,-10.533886,-11.779999,,"",,"D1 PROFILE",,
"94115300000464","Nodes","464",21.000000,53.991147,"Default Known Flow Node","Known Flow",529348.000000,136246.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000468","Nodes","468",21.000000,53.991147,"Default Known Flow Node","Known Flow",529354.000000,136252.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603205","Nodes","7603205",21.000000,53.991234,"DDS demands","Known Flow",529356.000000,136241.000000,,0.000000,,-48.080003,,,-42.993998,-48.080003,,"",,"D1 PROFILE",,
"94115300000431","Nodes","431",21.000000,54.871221,"Default Known Flow Node","Known Flow",529352.000000,136165.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000440","Nodes","440",21.000000,54.996963,"Default Known Flow Node","Known Flow",529344.000000,136179.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000473","Nodes","473",21.000000,53.952838,"Default Known Flow Node","Known Flow",529372.000000,136264.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603204","Nodes","7603204",21.000000,54.026005,"DDS demands","Known Flow",529374.000000,136242.000000,,0.000000,,-10.920000,,,-9.764859,-10.920000,,"",,"D1 PROFILE",,
"94115300000463","Nodes","463",21.000000,54.001923,"Default Known Flow Node","Known Flow",529361.000000,136245.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603203","Nodes","7603203",21.000000,54.037372,"Default Known Flow Node","Known Flow",529380.000000,136252.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603202","Nodes","7603202",21.000000,53.910776,"DDS demands","Known Flow",529413.000000,136313.000000,,0.000000,,-22.079998,,,-19.744330,-22.079998,,"",,"D1 PROFILE",,
"94115300000424","Nodes","424",21.000000,54.953758,"Default Known Flow Node","Known Flow",529406.000000,136142.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000402","Nodes","402",21.000000,54.867938,"DDS demands","Known Flow",529408.000000,136094.000000,,0.000000,,-0.739999,,,-0.661721,-0.739999,,"",,"D1 PROFILE",,
"94115300000408","Nodes","408",21.000000,54.868349,"Default Known Flow Node","Known Flow",529421.000000,136105.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000418","Nodes","418",21.000000,54.995261,"Default Known Flow Node","Known Flow",529443.000000,136136.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000488","Nodes","488",21.000000,54.079010,"Default Known Flow Node","Known Flow",529424.000000,136341.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603201","Nodes","7603201",21.000000,54.955041,"DDS demands","Known Flow",529415.000000,136173.000000,,0.000000,,-24.530001,,,-21.935166,-24.530001,,"",,"D1 PROFILE",,
"94115300000437","Nodes","437",21.000000,55.177674,"Default Known Flow Node","Known Flow",529453.000000,136177.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603302","Nodes","7603302",21.000000,55.177674,"Default Known Flow Node","Known Flow",529454.000000,136178.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603200","Nodes","7603200",21.000000,55.423567,"DDS demands","Known Flow",529463.000000,136227.000000,,0.000000,,-25.790000,,,-23.061880,-25.790000,,"",,"D1 PROFILE",,
"94115300000417","Nodes","417",21.000000,55.135760,"Default Known Flow Node","Known Flow",529467.000000,136128.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603218","Nodes","7603218",21.000000,55.241944,"DDS demands","Known Flow",529696.000000,136013.000000,,0.000000,,-7.400000,,,-6.617212,-7.400000,,"",,"D1 PROFILE",,
"94115301462546","Nodes","1462546",21.000000,55.822083,"DDS demands","Known Flow",529533.000000,136322.000000,,0.000000,,-12.619999,,,-11.285030,-12.619999,,"",,"D1 PROFILE",,
"94115300000667","Nodes","667",21.000000,55.860294,"DDS demands","Known Flow",529507.000000,136326.000000,,0.000000,,-5.169999,,,-4.623106,-5.169999,,"",,"D1 PROFILE",,
"94115307603298","Nodes","7603298",21.000000,54.301150,"DDS demands","Known Flow",529534.000000,136131.000000,,0.000000,,-4.269999,,,-3.818310,-4.269999,,"",,"D1 PROFILE",,
"94115300000630","Nodes","630",21.000000,54.288563,"DDS demands","Known Flow",529531.000000,136153.000000,,0.000000,,-2.910000,,,-2.602174,-2.910000,,"",,"D1 PROFILE",,
"94115307603199","Nodes","7603199",21.000000,55.826369,"DDS demands","Known Flow",529535.000000,136321.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115300000672","Nodes","672",21.000000,55.196188,"DDS demands","Known Flow",529580.000000,136348.000000,,0.000000,,-11.439999,,,-10.229852,-11.439999,,"",,"D1 PROFILE",,
"94115300000641","Nodes","641",21.000000,55.125289,"DDS demands","Known Flow",529554.000000,136188.000000,,0.000000,,-5.260000,,,-4.703586,-5.260000,,"",,"D1 PROFILE",,
"94115307603301","Nodes","7603301",21.000000,55.215988,"DDS demands","Known Flow",529522.000000,136189.000000,,0.000000,,-6.510000,,,-5.821358,-6.510000,,"",,"D1 PROFILE",,
"94115300000627","Nodes","627",21.000000,54.540284,"DDS demands","Known Flow",529578.000000,136113.000000,,0.000000,,-6.300000,,,-5.633573,-6.300000,,"",,"D1 PROFILE",,
"94115307603197","Nodes","7603197",21.000000,54.556730,"DDS demands","Known Flow",529572.000000,136113.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115300000646","Nodes","646",21.000000,56.450453,"Default Known Flow Node","Known Flow",529657.000000,136228.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603189","Nodes","7603189",21.000000,56.526879,"DDS demands","Known Flow",529649.000000,136229.000000,,0.000000,,-6.370000,,,-5.696168,-6.370000,,"",,"D1 PROFILE",,
"94115307603269","Nodes","7603269",21.000000,55.528958,"Default Known Flow Node","Known Flow",529660.000000,136398.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000677","Nodes","677",21.000000,55.457196,"DDS demands","Known Flow",529640.000000,136412.000000,,0.000000,,-7.129999,,,-6.375773,-7.129999,,"",,"D1 PROFILE",,
"94115300000676","Nodes","676",21.000000,55.391780,"Default Known Flow Node","Known Flow",529667.000000,136404.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000675","Nodes","675",21.000000,55.292755,"Default Known Flow Node","Known Flow",529670.000000,136398.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000634","Nodes","634",21.000000,55.589340,"Default Known Flow Node","Known Flow",529678.000000,136167.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603274","Nodes","7603274",21.000000,55.384691,"Default Known Flow Node","Known Flow",529695.000000,136168.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603006","Nodes","Worth Way DG, 3153",21.000000,59.000000,"Default Known Pressure Node","Known Pressure",529678.000000,136331.000000,,8534.000223,,,,,468.474968,523.893510,,"",,,,
"94115307603188","Nodes","7603188",21.000000,58.350561,"DDS demands","Known Flow",529669.000000,136313.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115307603268","Nodes","7603268",21.000000,57.196854,"DDS demands","Known Flow",529683.000000,136349.000000,,0.000000,,-1.159999,,,-1.037292,-1.159999,,"",,"D1 PROFILE",,
"94115307603273","Nodes","7603273",21.000000,58.051765,"Default Known Flow Node","Known Flow",529684.000000,136299.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000663","Nodes","663",21.000000,57.834297,"DDS demands","Known Flow",529710.000000,136312.000000,,0.000000,,-8.050000,,,-7.198454,-8.050000,,"",,"D1 PROFILE",,
"94115307603270","Nodes","7603270",21.000000,54.866606,"DDS demands","Known Flow",529704.000000,136415.000000,,0.000000,,-6.340000,,,-5.669341,-6.340000,,"",,"D1 PROFILE",,
"94115300000680","Nodes","680",21.000000,54.946616,"DDS demands","Known Flow",529701.000000,136442.000000,,0.000000,,-5.189999,,,-4.640990,-5.189999,,"",,"D1 PROFILE",,
"94115300000624","Nodes","624",21.000000,53.584121,"DDS demands","Known Flow",529724.000000,136105.000000,,0.000000,,-4.169999,,,-3.728888,-4.169999,,"",,"D1 PROFILE",,
"94115307603281","Nodes","7603281",21.000000,53.709406,"DDS demands","Known Flow",529745.000000,136108.000000,,0.000000,,-2.740000,,,-2.450157,-2.740000,,"",,"D1 PROFILE",,
"94115307603275","Nodes","7603275",21.000000,54.771058,"DDS demands","Known Flow",529752.000000,136209.000000,,0.000000,,-1.420000,,,-1.269789,-1.420000,,"",,"D1 PROFILE",,
"94115307603276","Nodes","7603276",21.000000,54.444234,"DDS demands","Known Flow",529681.000000,136179.000000,,0.000000,,-5.010000,,,-4.480031,-5.010000,,"",,"D1 PROFILE",,
"94115307603277","Nodes","7603277",21.000000,54.160043,"DDS demands","Known Flow",529761.000000,136263.000000,,0.000000,,-2.589999,,,-2.316024,-2.589999,,"",,"D1 PROFILE",,
"94115300000666","Nodes","666",21.000000,53.993301,"DDS demands","Known Flow",529761.000000,136326.000000,,0.000000,,-9.270000,,,-8.289400,-9.270000,,"",,"D1 PROFILE",,
"94115307603192","Nodes","7603192",21.000000,54.684099,"DDS demands","Known Flow",529767.000000,136216.000000,,0.000000,,-15.070000,,,-13.475863,-15.070000,,"",,"D1 PROFILE",,
"94115300000648","Nodes","648",21.000000,54.930806,"DDS demands","Known Flow",529802.000000,136233.000000,,0.000000,,-1.049999,,,-0.938928,-1.049999,,"",,"D1 PROFILE",,
"94115307603278","Nodes","7603278",21.000000,54.122371,"Default Known Flow Node","Known Flow",529773.000000,136273.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000656","Nodes","656",21.000000,54.224856,"DDS demands","Known Flow",529799.000000,136270.000000,,0.000000,,-3.619999,,,-3.237068,-3.619999,,"",,"D1 PROFILE",,
"94115307603283","Nodes","7603283",21.000000,52.625171,"DDS demands","Known Flow",529877.000000,136111.000000,,0.000000,,-5.059999,,,-4.524742,-5.059999,,"",,"D1 PROFILE",,
"94115300000631","Nodes","631",21.000000,52.565282,"DDS demands","Known Flow",529852.000000,136154.000000,,0.000000,,-5.219999,,,-4.667817,-5.219999,,"",,"D1 PROFILE",,
"94115307603194","Nodes","7603194",21.000000,52.208622,"DDS demands","Known Flow",529921.000000,136061.000000,,0.000000,,-26.700000,,,-23.875618,-26.700000,,"",,"D1 PROFILE",,
"94115300000605","Nodes","605",21.000000,52.208622,"Default Known Flow Node","Known Flow",529890.000000,136032.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603284","Nodes","7603284",21.000000,52.207677,"DDS demands","Known Flow",529945.000000,136041.000000,,0.000000,,-0.889999,,,-0.795853,-0.889999,,"",,"D1 PROFILE",,
"94115300000608","Nodes","608",21.000000,52.207677,"Default Known Flow Node","Known Flow",529960.000000,136048.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603285","Nodes","7603285",21.000000,52.165353,"DDS demands","Known Flow",529955.000000,136025.000000,,0.000000,,-1.039999,,,-0.929986,-1.039999,,"",,"D1 PROFILE",,
"94115300000603","Nodes","603",21.000000,52.165353,"Default Known Flow Node","Known Flow",529940.000000,136015.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603300","Nodes","7603300",21.000000,55.821746,"DDS demands","Known Flow",529514.000000,136239.000000,,0.000000,,-3.059999,,,-2.736306,-3.059999,,"",,"D1 PROFILE",,
"94115300000640","Nodes","640",21.000000,55.187755,"DDS demands","Known Flow",529499.000000,136188.000000,,0.000000,,-3.410000,,,-3.049283,-3.410000,,"",,"D1 PROFILE",,
"94115300000623","Nodes","623",21.000000,54.197457,"DDS demands","Known Flow",529506.000000,136102.000000,,0.000000,,-4.210000,,,-3.764657,-4.210000,,"",,"D1 PROFILE",,
"94115307603307","Nodes","7603307",21.000000,55.999342,"DDS demands","Known Flow",529538.000000,136282.000000,,0.000000,,-3.180000,,,-2.843613,-3.180000,,"",,"D1 PROFILE",,
"94115300000662","Nodes","662",21.000000,55.789551,"DDS demands","Known Flow",529553.000000,136306.000000,,0.000000,,-8.120000,,,-7.261049,-8.120000,,"",,"D1 PROFILE",,
"94115300000653","Nodes","653",21.000000,56.077235,"Default Known Flow Node","Known Flow",529545.000000,136256.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462586","Nodes","1462586",21.000000,56.128823,"Default Known Flow Node","Known Flow",529546.000000,136245.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603198","Nodes","7603198",21.000000,56.139385,"DDS demands","Known Flow",529550.000000,136249.000000,,0.000000,,0.000000,,,0.000000,0.000000,,"",,"D1 PROFILE",,
"94115300000654","Nodes","654",21.000000,56.171875,"Default Known Flow Node","Known Flow",529559.000000,136257.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000636","Nodes","636",21.000000,54.325192,"DDS demands","Known Flow",529623.000000,136173.000000,,0.000000,,-6.670000,,,-5.964433,-6.670000,,"",,"D1 PROFILE",,
"94115307603297","Nodes","7603297",21.000000,54.709726,"DDS demands","Known Flow",529581.000000,136081.000000,,0.000000,,-4.630000,,,-4.140228,-4.630000,,"",,"D1 PROFILE",,
"94115300000615","Nodes","615",21.000000,54.466138,"DDS demands","Known Flow",529516.000000,136066.000000,,0.000000,,-5.440000,,,-4.864545,-5.440000,,"",,"D1 PROFILE",,
"94115307603299","Nodes","7603299",21.000000,56.238734,"Default Known Flow Node","Known Flow",529581.000000,136246.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000645","Nodes","645",21.000000,56.219008,"DDS demands","Known Flow",529589.000000,136227.000000,,0.000000,,-2.419999,,,-2.164007,-2.419999,,"",,"D1 PROFILE",,
"94115307603296","Nodes","7603296",21.000000,54.879264,"DDS demands","Known Flow",529615.000000,136063.000000,,0.000000,,-7.139999,,,-6.384715,-7.139999,,"",,"D1 PROFILE",,
"94115300000600","Nodes","600",21.000000,54.879264,"Default Known Flow Node","Known Flow",529649.000000,136011.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603272","Nodes","7603272",21.000000,57.956554,"Default Known Flow Node","Known Flow",529669.000000,136294.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603196","Nodes","7603196",21.000000,55.371063,"DDS demands","Known Flow",529674.000000,136075.000000,,0.000000,,-14.430000,,,-12.903564,-14.430000,,"",,"D1 PROFILE",,
"94115307603195","Nodes","7603195",21.000000,55.339107,"DDS demands","Known Flow",529682.000000,136041.000000,,0.000000,,-11.899999,,,-10.641192,-11.899999,,"",,"D1 PROFILE",,
"94115307603007","Nodes","Decommissioned Maidenbower Drive, DG 3268",21.000000,55.339107,"Default Known Flow Node","Known Flow",529683.000000,136051.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000632","Nodes","632",21.000000,55.376693,"DDS demands","Known Flow",529680.000000,136156.000000,,0.000000,,-2.219999,,,-1.985163,-2.219999,,"",,"D1 PROFILE",,
"94115307603271","Nodes","7603271",21.000000,54.665187,"DDS demands","Known Flow",529749.000000,136467.000000,,0.000000,,-7.649999,,,-6.840766,-7.649999,,"",,"D1 PROFILE",,
"94115300000619","Nodes","619",21.000000,53.709406,"Default Known Flow Node","Known Flow",529742.000000,136079.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603279","Nodes","7603279",21.000000,53.904258,"DDS demands","Known Flow",529794.000000,136162.000000,,0.000000,,-0.970000,,,-0.867391,-0.970000,,"",,"D1 PROFILE",,
"94115307603191","Nodes","7603191",21.000000,54.967180,"DDS demands","Known Flow",529742.000000,136184.000000,,0.000000,,-21.719999,,,-19.422411,-21.719999,,"",,"D1 PROFILE",,
"94115300000658","Nodes","658",21.000000,54.247660,"DDS demands","Known Flow",529773.000000,136277.000000,,0.000000,,-2.039999,,,-1.824204,-2.039999,,"",,"D1 PROFILE",,
"94115307603193","Nodes","7603193",21.000000,52.868028,"DDS demands","Known Flow",529828.000000,136107.000000,,0.000000,,-4.199999,,,-3.755715,-4.199999,,"",,"D1 PROFILE",,
"94115307603280","Nodes","7603280",21.000000,52.845799,"DDS demands","Known Flow",529830.000000,136093.000000,,0.000000,,-0.600000,,,-0.536530,-0.600000,,"",,"D1 PROFILE",,
"94115300000621","Nodes","621",21.000000,52.764548,"DDS demands","Known Flow",529806.000000,136085.000000,,0.000000,,-4.860000,,,-4.345898,-4.860000,,"",,"D1 PROFILE",,
"94115307603282","Nodes","7603282",21.000000,52.766722,"DDS demands","Known Flow",529841.000000,136054.000000,,0.000000,,-7.960000,,,-7.117974,-7.960000,,"",,"D1 PROFILE",,
"94115300000604","Nodes","604",21.000000,52.648399,"DDS demands","Known Flow",529813.000000,136028.000000,,0.000000,,-4.070000,,,-3.639466,-4.070000,,"",,"D1 PROFILE",,
"94115300000188","Nodes","188",21.000000,58.058989,"DDS demands","Known Flow",529192.000000,135261.000000,,0.000000,,-0.759999,,,-0.679605,-0.759999,,"",,"D1 PROFILE",,
"94115300000193","Nodes","193",21.000000,57.669502,"DDS demands","Known Flow",529192.000000,135285.000000,,0.000000,,-2.619999,,,-2.342850,-2.619999,,"",,"D1 PROFILE",,
"94115300000219","Nodes","219",21.000000,60.193579,"DDS demands","Known Flow",529096.000000,135396.000000,,0.000000,,-3.270000,,,-2.924092,-3.270000,,"",,"D1 PROFILE",,
"94115300000227","Nodes","227",21.000000,58.338676,"Default Known Flow Node","Known Flow",529305.000000,135414.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000224","Nodes","224",21.000000,58.322743,"Default Known Flow Node","Known Flow",529299.000000,135411.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603260","Nodes","7603260",21.000000,58.484768,"Default Known Flow Node","Known Flow",529327.000000,135396.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000210","Nodes","210",21.000000,58.581118,"Default Known Flow Node","Known Flow",529338.000000,135368.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000189","Nodes","189",21.000000,58.763506,"Default Known Flow Node","Known Flow",529341.000000,135263.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000159","Nodes","159",21.000000,58.309691,"DDS demands","Known Flow",529188.000000,135175.000000,,0.000000,,-3.720000,,,-3.326490,-3.720000,,"",,"D1 PROFILE",,
"94115307603413","Nodes","7603413, Area A14, Salterns Rd, 32",32.000000,58.200577,"CSEP DDS Matched","Known Flow",529310.000000,135442.000000,,0.000000,,,-31.549998,,-28.212573,-31.549998,,"",,,"DC PROFILE",
"94115300000220","Nodes","220",21.000000,58.389664,"Default Known Flow Node","Known Flow",529323.000000,135400.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115301462583","Nodes","1462583",21.000000,58.473039,"Default Known Flow Node","Known Flow",529345.000000,135414.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115307603505","Nodes","7603505, 98933, Matthews Drive, 65.92",40.000000,59.853937,"CSEP DDS Matched","Known Flow",529084.000000,135320.000000,,0.000000,,-6.719999,-65.919998,,-64.955986,-72.639998,,"",,"D1 PROFILE","DC PROFILE",
"94115300000199","Nodes","199",21.000000,59.812365,"Default Known Flow Node","Known Flow",529127.000000,135316.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000217","Nodes","217",21.000000,59.751514,"DDS demands","Known Flow",529111.000000,135391.000000,,0.000000,,-1.630000,,,-1.457575,-1.630000,,"",,"D1 PROFILE",,
"94115300000212","Nodes","212",21.000000,59.318408,"DDS demands","Known Flow",529151.000000,135372.000000,,0.000000,,-8.830000,,,-7.895944,-8.830000,,"",,"D1 PROFILE",,
"94115300000221","Nodes","221",21.000000,59.640329,"DDS demands","Known Flow",529112.000000,135401.000000,,0.000000,,-2.599999,,,-2.324966,-2.599999,,"",,"D1 PROFILE",,
"94115300000230","Nodes","230",21.000000,59.460871,"Default Known Flow Node","Known Flow",529117.000000,135417.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000229","Nodes","229",21.000000,59.294124,"DDS demands","Known Flow",529126.000000,135417.000000,,0.000000,,-3.299999,,,-2.950918,-3.299999,,"",,"D1 PROFILE",,
"94115300000231","Nodes","231",21.000000,59.241978,"Default Known Flow Node","Known Flow",529132.000000,135422.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000233","Nodes","233",21.000000,59.242980,"DDS demands","Known Flow",529133.000000,135429.000000,,0.000000,,-4.619999,,,-4.131286,-4.619999,,"",,"D1 PROFILE",,
"94115300000232","Nodes","232",21.000000,59.158988,"Default Known Flow Node","Known Flow",529148.000000,135422.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000226","Nodes","226",21.000000,59.147810,"DDS demands","Known Flow",529171.000000,135414.000000,,0.000000,,-2.509999,,,-2.244486,-2.509999,,"",,"D1 PROFILE",,
"94115300000234","Nodes","234",21.000000,59.191619,"DDS demands","Known Flow",529154.000000,135430.000000,,0.000000,,-3.510000,,,-3.138704,-3.510000,,"",,"D1 PROFILE",,
"94115300000198","Nodes","198",21.000000,58.581118,"Default Known Flow Node","Known Flow",529342.000000,135312.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000161","Nodes","161",21.000000,58.037184,"Default Known Flow Node","Known Flow",529139.000000,135176.000000,,0.000000,,,,,0.000000,0.000000,,"",,,,
"94115300000174","Nodes","174",21.000000,58.009995,"DDS demands","Known Flow",529127.000000,135203.000000,,0.000000,,-3.540000,,,-3.165531,-3.540000,,"",,"D1 PROFILE",,
"94115300000151","Nodes","151",21.000000,58.108161,"DDS demands","Known Flow",529131.000000,135153.000000,,0.000000,,-2.349999,,,-2.101411,-2.349999,,"",,"D1 PROFILE",,
"94115300000186","Nodes","186",21.000000,57.771757,"DDS demands","Known Flow",529167.000000,135249.000000,,0.000000,,-3.690000,,,-3.299664,-3.690000,,"",,"D1 PROFILE",,
"94115300000185","Nodes","185",21.000000,57.706222,"DDS demands","Known Flow",529132.000000,135247.000000,,0.000000,,-3.849999,,,-3.442738,-3.849999,,"",,"D1 PROFILE",,
"94115300000178","Nodes","178",21.000000,57.776089,"DDS demands","Known Flow",529175.000000,135215.000000,,0.000000,,-3.940000,,,-3.523218,-3.940000,,"",,"D1 PROFILE",,
