"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"94104406021125","Nodes",,21.000000,29.488577,"Default Known Flow Node","Known Flow",524558.375000,136507.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021135","Nodes",,21.000000,29.517295,"Default Known Flow Node","Known Flow",524624.125000,136629.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021134","Nodes",,21.000000,30.430301,"Default Known Flow Node","Known Flow",524615.500000,136697.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021143","Nodes",,21.000000,29.709616,"Default Known Flow Node","Known Flow",524670.500000,136681.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021140","Nodes",,21.000000,30.068782,"Default Known Flow Node","Known Flow",524659.375000,136708.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021145","Nodes",,21.000000,30.025077,"Default Known Flow Node","Known Flow",524673.625000,136753.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021144","Nodes",,21.000000,29.566789,"Default Known Flow Node","Known Flow",524673.625000,136613.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021198","Nodes",,21.000000,29.342728,"Default Known Flow Node","Known Flow",524835.125000,136694.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021197","Nodes",,21.000000,29.996903,"Default Known Flow Node","Known Flow",524833.250000,136507.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021196","Nodes",,21.000000,30.084428,"Default Known Flow Node","Known Flow",524832.250000,136460.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021206","Nodes",,21.000000,29.386491,"Default Known Flow Node","Known Flow",524873.250000,136664.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021204","Nodes",,21.000000,29.342728,"Default Known Flow Node","Known Flow",524860.125000,136687.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021207","Nodes",,21.000000,29.386491,"Default Known Flow Node","Known Flow",524873.750000,136663.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021210","Nodes",,21.000000,29.386491,"Default Known Flow Node","Known Flow",524881.000000,136721.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021203","Nodes",,21.000000,29.342728,"Default Known Flow Node","Known Flow",524855.250000,136764.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021216","Nodes",,21.000000,29.386491,"Default Known Flow Node","Known Flow",524888.250000,136724.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021209","Nodes",,21.000000,29.342728,"Default Known Flow Node","Known Flow",524876.125000,136745.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021225","Nodes",,21.000000,29.386491,"Default Known Flow Node","Known Flow",524927.250000,136683.875000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021218","Nodes",,21.000000,29.386491,"Default Known Flow Node","Known Flow",524910.125000,136713.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021226","Nodes",,21.000000,29.386491,"Default Known Flow Node","Known Flow",524929.625000,136683.875000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021227","Nodes",,21.000000,28.532311,"Default Known Flow Node","Known Flow",524930.375000,136916.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021224","Nodes",,21.000000,28.576126,"Default Known Flow Node","Known Flow",524926.250000,136871.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021237","Nodes",,21.000000,28.532311,"Default Known Flow Node","Known Flow",524964.875000,136952.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021794","Nodes",,21.000000,35.237489,"Default Known Flow Node","Known Flow",525401.750000,136588.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021779","Nodes",,21.000000,35.438834,"Default Known Flow Node","Known Flow",525340.750000,136513.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021802","Nodes",,21.000000,35.579958,"Default Known Flow Node","Known Flow",525430.250000,136518.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021702","Nodes",,21.000000,30.257415,"Default Known Flow Node","Known Flow",525022.375000,136581.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021699","Nodes",,21.000000,27.863074,"Default Known Flow Node","Known Flow",525020.250000,136896.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021695","Nodes",,21.000000,29.026749,"Default Known Flow Node","Known Flow",525011.250000,136767.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021694","Nodes",,21.000000,29.005125,"Default Known Flow Node","Known Flow",525009.500000,136775.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021697","Nodes",,21.000000,29.995872,"Default Known Flow Node","Known Flow",525016.875000,136652.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021706","Nodes",,21.000000,30.315095,"Default Known Flow Node","Known Flow",525028.625000,136618.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021701","Nodes",,21.000000,27.768539,"Default Known Flow Node","Known Flow",525021.125000,136890.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021721","Nodes",,21.000000,26.855586,"Default Known Flow Node","Known Flow",525081.250000,136889.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021710","Nodes",,21.000000,30.347532,"Default Known Flow Node","Known Flow",525036.125000,136612.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021717","Nodes",,21.000000,26.562962,"Default Known Flow Node","Known Flow",525053.375000,136920.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021740","Nodes",,21.000000,26.673564,"Default Known Flow Node","Known Flow",525127.750000,136914.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021790","Nodes",,21.000000,35.537875,"Default Known Flow Node","Known Flow",525395.375000,136521.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021783","Nodes",,21.000000,35.235495,"Default Known Flow Node","Known Flow",525354.000000,136590.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021792","Nodes",,21.000000,35.285246,"Default Known Flow Node","Known Flow",525397.500000,136581.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021793","Nodes",,21.000000,35.284034,"Default Known Flow Node","Known Flow",525399.500000,136581.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406011031","Nodes",,21.000000,29.071281,"Default Known Flow Node","Known Flow",525005.552574,136775.016376,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021711","Nodes",,21.000000,28.915241,"DDS demands","Known Flow",525039.750000,136772.500000,,0.000000,,-53.999997,,,,,,,,,,,,,,,-48.287764,-53.999997,,"",,"C2 PROFILE",,,,,,,,,,,,,,
"94104406021708","Nodes",,21.000000,26.492397,"Default Known Flow Node","Known Flow",525033.750000,136957.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021716","Nodes",,21.000000,26.492397,"Default Known Flow Node","Known Flow",525047.500000,136909.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021712","Nodes",,21.000000,30.440185,"Default Known Flow Node","Known Flow",525040.125000,136591.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021727","Nodes",,21.000000,30.440407,"Default Known Flow Node","Known Flow",525093.750000,136601.875000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021715","Nodes",,21.000000,26.492397,"Default Known Flow Node","Known Flow",525046.750000,136959.875000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021724","Nodes",,21.000000,26.899532,"Default Known Flow Node","Known Flow",525086.500000,136854.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021726","Nodes",,21.000000,26.364146,"Default Known Flow Node","Known Flow",525091.250000,136991.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021728","Nodes",,21.000000,30.527921,"Default Known Flow Node","Known Flow",525098.750000,136543.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021735","Nodes",,21.000000,26.290118,"Default Known Flow Node","Known Flow",525122.625000,136967.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021722","Nodes",,21.000000,26.290118,"Default Known Flow Node","Known Flow",525083.125000,136972.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021737","Nodes",,21.000000,26.290118,"Default Known Flow Node","Known Flow",525124.000000,136973.875000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021746","Nodes",,21.000000,26.261612,"Default Known Flow Node","Known Flow",525154.000000,136899.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021745","Nodes",,21.000000,26.261612,"Default Known Flow Node","Known Flow",525153.875000,136898.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021744","Nodes",,21.000000,26.260545,"Default Known Flow Node","Known Flow",525152.875000,136891.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021750","Nodes",,21.000000,26.284922,"Default Known Flow Node","Known Flow",525167.500000,136983.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021756","Nodes",,21.000000,30.572009,"Default Known Flow Node","Known Flow",525225.875000,136618.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021772","Nodes",,21.000000,34.947811,"Default Known Flow Node","Known Flow",525292.500000,136515.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021776","Nodes",,21.000000,35.290169,"Default Known Flow Node","Known Flow",525336.250000,136577.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021774","Nodes",,21.000000,35.290169,"Default Known Flow Node","Known Flow",525331.750000,136606.875000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021778","Nodes",,21.000000,35.384846,"Default Known Flow Node","Known Flow",525340.000000,136546.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021773","Nodes",,21.000000,35.341420,"Default Known Flow Node","Known Flow",525299.625000,136541.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021769","Nodes",,21.000000,35.235495,"Default Known Flow Node","Known Flow",525283.875000,136616.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021791","Nodes",,21.000000,35.537875,"Default Known Flow Node","Known Flow",525397.125000,136508.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021786","Nodes",,21.000000,35.494441,"Default Known Flow Node","Known Flow",525363.250000,136503.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021797","Nodes",,21.000000,35.284034,"Default Known Flow Node","Known Flow",525417.125000,136579.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021818","Nodes",,21.000000,29.473738,"Default Known Flow Node","Known Flow",525523.000000,136882.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021823","Nodes",,21.000000,29.473738,"Default Known Flow Node","Known Flow",525541.250000,136886.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021828","Nodes",,21.000000,29.586815,"Default Known Flow Node","Known Flow",525564.375000,136850.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021820","Nodes",,21.000000,29.586815,"Default Known Flow Node","Known Flow",525535.875000,136855.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021834","Nodes",,21.000000,29.532790,"Default Known Flow Node","Known Flow",525650.250000,136969.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021840","Nodes",,21.000000,27.612576,"Default Known Flow Node","Known Flow",525741.625000,136877.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021844","Nodes",,21.000000,27.656493,"Default Known Flow Node","Known Flow",525777.000000,136822.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021843","Nodes",,21.000000,27.656493,"Default Known Flow Node","Known Flow",525771.750000,136813.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021848","Nodes",,21.000000,27.700416,"Default Known Flow Node","Known Flow",525811.375000,136754.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021845","Nodes",,21.000000,26.513520,"Default Known Flow Node","Known Flow",525805.250000,136594.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021847","Nodes",,21.000000,26.513520,"Default Known Flow Node","Known Flow",525809.250000,136615.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021846","Nodes",,21.000000,26.483709,"Default Known Flow Node","Known Flow",525808.625000,136639.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021869","Nodes",,21.000000,26.094314,"Default Known Flow Node","Known Flow",525972.750000,136661.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021861","Nodes",,21.000000,27.433052,"Default Known Flow Node","Known Flow",525924.500000,136754.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021879","Nodes",,21.000000,32.798384,"Default Known Flow Node","Known Flow",525994.125000,136835.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021881","Nodes",,21.000000,26.094974,"Default Known Flow Node","Known Flow",525996.375000,136705.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021821","Nodes",,21.000000,29.473738,"Default Known Flow Node","Known Flow",525540.375000,136895.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021822","Nodes",,21.000000,29.473738,"Default Known Flow Node","Known Flow",525540.500000,136894.875000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021825","Nodes",,21.000000,29.473738,"Default Known Flow Node","Known Flow",525552.500000,136898.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021817","Nodes",,21.000000,29.473738,"Default Known Flow Node","Known Flow",525521.500000,136891.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021826","Nodes",,21.000000,29.473738,"Default Known Flow Node","Known Flow",525555.375000,136889.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021827","Nodes",,21.000000,29.429964,"Default Known Flow Node","Known Flow",525559.250000,136938.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021819","Nodes",,21.000000,29.429964,"Default Known Flow Node","Known Flow",525531.125000,136931.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021829","Nodes",,21.000000,29.543040,"Default Known Flow Node","Known Flow",525588.375000,136875.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021831","Nodes",,21.000000,29.623717,"Default Known Flow Node","Known Flow",525632.625000,136845.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021830","Nodes",,21.000000,29.623717,"Default Known Flow Node","Known Flow",525629.750000,136837.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021836","Nodes",,21.000000,29.667495,"Default Known Flow Node","Known Flow",525666.750000,136809.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021832","Nodes",,21.000000,29.526437,"Default Known Flow Node","Known Flow",525636.250000,136974.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021833","Nodes",,21.000000,29.532790,"Default Known Flow Node","Known Flow",525639.250000,136967.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021835","Nodes",,21.000000,29.729685,"Default Known Flow Node","Known Flow",525659.250000,136856.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021837","Nodes",,21.000000,29.729685,"Default Known Flow Node","Known Flow",525667.750000,136853.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021838","Nodes",,21.000000,29.773455,"Default Known Flow Node","Known Flow",525703.750000,136789.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021842","Nodes",,21.000000,26.617690,"Default Known Flow Node","Known Flow",525759.875000,136655.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021841","Nodes",,21.000000,26.661716,"Default Known Flow Node","Known Flow",525742.250000,136605.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021853","Nodes",,21.000000,26.467170,"Default Known Flow Node","Known Flow",525843.500000,136682.875000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021851","Nodes",,21.000000,26.407718,"Default Known Flow Node","Known Flow",525825.000000,136635.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021850","Nodes",,21.000000,26.509675,"Default Known Flow Node","Known Flow",525816.375000,136614.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021849","Nodes",,21.000000,26.509675,"Default Known Flow Node","Known Flow",525812.125000,136594.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021839","Nodes",,21.000000,30.339218,"Default Known Flow Node","Known Flow",525712.750000,136918.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021857","Nodes",,21.000000,26.262748,"Default Known Flow Node","Known Flow",525880.750000,136629.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021859","Nodes",,21.000000,26.221889,"Default Known Flow Node","Known Flow",525913.625000,136673.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021852","Nodes",,21.000000,26.467170,"Default Known Flow Node","Known Flow",525843.000000,136650.625000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021864","Nodes",,21.000000,31.750232,"Default Known Flow Node","Known Flow",525927.375000,136934.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021854","Nodes",,21.000000,31.533070,"Default Known Flow Node","Known Flow",525856.375000,136901.000000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021856","Nodes",,21.000000,26.306793,"Default Known Flow Node","Known Flow",525874.625000,136578.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021855","Nodes",,21.000000,26.306793,"Default Known Flow Node","Known Flow",525874.500000,136577.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021858","Nodes",,21.000000,26.350842,"Default Known Flow Node","Known Flow",525895.750000,136574.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021863","Nodes",,21.000000,26.211210,"Default Known Flow Node","Known Flow",525925.750000,136671.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021865","Nodes",,21.000000,27.273438,"Default Known Flow Node","Known Flow",525927.625000,136727.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021862","Nodes",,21.000000,27.273438,"Default Known Flow Node","Known Flow",525924.625000,136715.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021860","Nodes",,21.000000,27.273438,"Default Known Flow Node","Known Flow",525916.875000,136729.875000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021866","Nodes",,21.000000,27.273438,"Default Known Flow Node","Known Flow",525933.750000,136751.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021867","Nodes",,21.000000,31.754226,"Default Known Flow Node","Known Flow",525946.625000,136939.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021874","Nodes",,21.000000,35.086736,"Default Known Flow Node","Known Flow",525982.250000,136940.250000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021876","Nodes",,21.000000,32.878073,"Default Known Flow Node","Known Flow",525988.125000,136828.750000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021870","Nodes",,21.000000,26.094314,"Default Known Flow Node","Known Flow",525973.250000,136661.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021871","Nodes",,21.000000,26.094082,"Default Known Flow Node","Known Flow",525974.375000,136661.125000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021873","Nodes",,21.000000,26.102423,"Default Known Flow Node","Known Flow",525977.500000,136678.500000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021872","Nodes",,21.000000,26.102423,"Default Known Flow Node","Known Flow",525977.000000,136677.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
"94104406021880","Nodes",,21.000000,33.633758,"Default Known Flow Node","Known Flow",525994.375000,136906.375000,,0.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,,
