"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60600400011497","Nodes","-2465","21.000000","34.367557","Default Known Flow Node","Known Flow","267593.713970","845691.882330","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000004","Nodes","Longman Industrial Est RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","268004.964082","845811.007362","","499.999994","","","","","","","","","","","","","","","","","","33.980273","38.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011501","Nodes","-2486","21.000000","49.386189","Default Known Flow Node","Known Flow","268073.839101","845860.882376","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011502","Nodes","-2489","21.000000","49.334141","Default Known Flow Node","Known Flow","268039.510340","845878.099406","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010594","Nodes","-1462803","21.000000","47.967240","DDS demands","Known Flow","268104.964110","845865.507377","","0.000000","","","","","","","","","","","-31.999999","","","","","","","-28.614968","-31.999999","","","","","","","","","","","","","","I2 PROFILE","","","","","","",""
"60600400011640","Nodes","-400","21.000000","31.914807","Default Known Flow Node","Known Flow","264911.292241","846036.579424","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011648","Nodes","-416","21.000000","31.439885","Default Known Flow Node","Known Flow","264837.963221","846148.382454","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001043","Nodes","1043","21.000000","31.468231","Default Known Flow Node","Known Flow","264842.463222","846142.007452","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010305","Nodes","Various Addresses Wyvis Place/Glendoe Terrace, NA:16782","21.000000","37.747157","Point Loads","Known Flow","265676.213449","846292.882493","","0.000000","","","","","","","","","","","","","","-83.769997","","","","-74.908621","-83.769997","","","","","","","","","","","","","","","","","PL-AF PROFILE","","","",""
"60600400010248","Nodes","-1041","21.000000","40.808333","Default Known Flow Node","Known Flow","265878.088504","846018.132419","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010254","Nodes","-1048","21.000000","40.857245","Default Known Flow Node","Known Flow","265904.588511","846042.757425","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010246","Nodes","-1038","21.000000","40.808333","Default Known Flow Node","Known Flow","265879.463504","846008.507416","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010245","Nodes","-1037","21.000000","40.808333","Default Known Flow Node","Known Flow","265878.963504","845999.757414","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010247","Nodes","-1040","21.000000","40.857245","Default Known Flow Node","Known Flow","265907.838512","846017.882419","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010313","Nodes","-1166","21.000000","37.747157","Default Known Flow Node","Known Flow","265578.213422","846422.507529","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010310","Nodes","-1162","21.000000","37.747157","Default Known Flow Node","Known Flow","265629.463436","846362.007512","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010308","Nodes","-1156","21.000000","37.747157","Default Known Flow Node","Known Flow","265675.338448","846318.257500","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010269","Nodes","-1080","21.000000","42.497673","Default Known Flow Node","Known Flow","266006.213538","846099.257441","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000919","Nodes","919","21.000000","26.351579","DDS demands","Known Flow","266049.088550","846237.007478","","0.000000","","","","","","","-8.529999","","","","","","","","","","","-7.627677","-8.529999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010311","Nodes","-1164","21.000000","24.520645","Default Known Flow Node","Known Flow","266063.715832","846395.011395","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000147","Nodes","P00064839, Maclennan Crescent, 6","22.999998","24.461079","CSEP DDS Matched","Known Flow","266056.088552","846426.882530","","0.000000","","","","","","","","-6.000000","","","","","","","","","","-5.365306","-6.000000","","","","","","","","","","","DC PROFILE","","","","","","","","","",""
"60600400010288","Nodes","-1118","21.000000","26.846249","Default Known Flow Node","Known Flow","266029.463545","846223.882475","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010312","Nodes","-1165","21.000000","24.477595","Default Known Flow Node","Known Flow","266083.115559","846416.221527","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010560","Nodes","-1462723","21.000000","41.161799","Default Known Flow Node","Known Flow","266015.463541","846114.007445","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011273","Nodes","-1941","21.000000","33.330353","Default Known Flow Node","Known Flow","266656.588715","846066.007432","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011280","Nodes","-1964","21.000000","32.479993","Default Known Flow Node","Known Flow","266763.213744","846175.257461","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011672","Nodes","-4904542","21.000000","33.330353","Default Known Flow Node","Known Flow","266653.713715","846061.132430","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011268","Nodes","-1935","21.000000","33.330353","Default Known Flow Node","Known Flow","266672.838720","846048.257427","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400002343","Nodes","2343","21.000000","33.273472","DDS demands","Known Flow","266632.338709","846079.632435","","0.000000","-5.760000","","","","","","","","","","","","","","","","","-5.150694","-5.760000","","","","C1 PROFILE","","","","","","","","","","","","","","","","",""
"60600400011263","Nodes","-1926","21.000000","25.977592","Default Known Flow Node","Known Flow","267094.588835","846016.757418","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010468","Nodes","-1462545","21.000000","25.967784","Default Known Flow Node","Known Flow","267102.215837","846012.946417","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011608","Nodes","-327073","21.000000","28.162888","Default Known Flow Node","Known Flow","267563.338962","846005.382415","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010701","Nodes","-1463020","21.000000","24.235078","DDS demands","Known Flow","265582.838423","846650.507591","","0.000000","","","","","","","-4.570000","","","","","","","","","","","-4.086575","-4.570000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010325","Nodes","-1199","21.000000","27.171072","Default Known Flow Node","Known Flow","265858.338498","846879.007653","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011677","Nodes","-4904569","21.000000","26.515486","Default Known Flow Node","Known Flow","265849.229324","846929.612644","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010326","Nodes","-1200","21.000000","27.171072","Default Known Flow Node","Known Flow","265837.979719","846883.259797","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010918","Nodes","-1463451","21.000000","27.171072","Default Known Flow Node","Known Flow","265832.463491","846918.007664","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010336","Nodes","-1212","21.000000","27.171072","Default Known Flow Node","Known Flow","265835.338492","846920.632664","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010335","Nodes","-1210","21.000000","27.171072","Default Known Flow Node","Known Flow","265832.832185","846915.131854","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010334","Nodes","-1209","21.000000","27.171072","Default Known Flow Node","Known Flow","265836.338492","846914.507663","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010332","Nodes","-1206","21.000000","27.171072","Default Known Flow Node","Known Flow","265834.338492","846903.382660","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010333","Nodes","-1207","21.000000","27.171072","Default Known Flow Node","Known Flow","265837.963493","846903.757660","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010330","Nodes","-1204","21.000000","27.171072","Default Known Flow Node","Known Flow","265835.463492","846897.132658","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010331","Nodes","-1205","21.000000","27.171072","Default Known Flow Node","Known Flow","265838.838493","846897.382658","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010328","Nodes","-1202","21.000000","27.171072","Default Known Flow Node","Known Flow","265836.838492","846889.757656","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010329","Nodes","-1203","21.000000","27.171072","Default Known Flow Node","Known Flow","265839.838493","846890.257656","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010327","Nodes","-1201","21.000000","27.171072","Default Known Flow Node","Known Flow","265840.838493","846883.632654","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011526","Nodes","-2529","21.000000","64.909998","DDS demands","Known Flow","269385.464458","841946.256311","","0.000000","","","","","","","-11.649999","","","","","","","","","","","-10.417636","-11.649999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010849","Nodes","-1463313","21.000000","52.665412","DDS demands","Known Flow","269417.714467","841690.756241","","0.000000","","","","","","","-14.300000","","","","","","","","","","","-12.787314","-14.300000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400010876","Nodes","-1463369","21.000000","52.740121","DDS demands","Known Flow","269223.464414","841906.881300","","0.000000","","","","","","","-10.979999","","","","","","","","","","","-9.818510","-10.979999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001060","Nodes","1060","21.000000","53.490935","DDS demands","Known Flow","269317.714440","841838.631281","","0.000000","","","","","","","-20.120000","","","","","","","","","","","-17.991662","-20.120000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001046","Nodes","1046","21.000000","66.602345","Default Known Flow Node","Known Flow","269425.458009","841964.602989","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001031","Nodes","1031","21.000000","73.328270","Default Known Flow Node","Known Flow","269999.214625","841973.506318","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001034","Nodes","1034","21.000000","56.977319","DDS demands","Known Flow","269869.213590","841802.132272","","0.000000","","","","","","","-15.769999","","","","","","","","","","","-14.101814","-15.769999","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400001039","Nodes","1039","21.000000","53.431650","Default Known Flow Node","Known Flow","269718.960549","841786.500267","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001038","Nodes","1038","21.000000","53.603210","Default Known Flow Node","Known Flow","269695.214542","841744.131256","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001035","Nodes","1035","21.000000","53.388775","Default Known Flow Node","Known Flow","269661.345533","841784.012267","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010789","Nodes","-1463196","21.000000","56.731656","Default Known Flow Node","Known Flow","269885.391594","841791.679269","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003098","Nodes","3098 (C1, -44.230)","21.000000","72.153994","DDS demands","Known Flow","269326.070442","845486.887274","","0.000000","-44.019999","","","","","","","","","","","","","","","","","-39.363464","-44.019999","","","","C1 PROFILE","","","","","","","","","","","","","","","","",""
"60600400003099","Nodes","3099 (C1, -39.570)","21.000000","72.069419","DDS demands","Known Flow","269272.239427","845472.773270","","0.000000","-39.339999","","","","","","","","","","","","","","","","","-35.178529","-39.339999","","","","C1 PROFILE","","","","","","","","","","","","","","","","",""
"60600400011539","Nodes","-2560","21.000000","72.142635","Default Known Flow Node","Known Flow","269327.238442","845480.254272","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011530","Nodes","-2550","21.000000","70.216147","Default Known Flow Node","Known Flow","269496.608649","845390.470855","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011535","Nodes","-2556","21.000000","72.069419","Default Known Flow Node","Known Flow","269268.468426","845474.632271","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011536","Nodes","-2557","21.000000","72.069419","Default Known Flow Node","Known Flow","269267.465426","845474.999271","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010539","Nodes","-1462683","21.000000","72.069419","Default Known Flow Node","Known Flow","269260.778424","845491.870276","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003100","Nodes","3100 (C1, -72.250)","21.000000","72.070240","DDS demands","Known Flow","269288.558432","845417.635255","","0.000000","-64.999999","","","","","","","","","","","","","","","","","-58.124158","-64.999999","","","","C1 PROFILE","","","","","","","","","","","","","","","","",""
"60600400011531","Nodes","-2551","21.000000","70.216147","Default Known Flow Node","Known Flow","269490.344486","845396.897250","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011532","Nodes","-2552","21.000000","70.216147","Default Known Flow Node","Known Flow","269480.702484","845406.507252","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011538","Nodes","-2559","21.000000","72.069419","Default Known Flow Node","Known Flow","269249.577421","845478.839272","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011533","Nodes","-2553","21.000000","69.636982","Default Known Flow Node","Known Flow","269543.432501","845437.217261","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011537","Nodes","-2558","21.000000","69.179691","Default Known Flow Node","Known Flow","269582.855512","845477.145272","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011534","Nodes","-2554","21.000000","69.636982","Default Known Flow Node","Known Flow","269530.089497","845449.356264","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003101","Nodes","3101 (C1, -27.450 & C4, -8.060)","21.000000","69.098830","DDS demands","Known Flow","269587.078513","845486.126274","","0.000000","-42.110000","","","","","","","","","","","","","","","","","-37.655510","-42.110000","","","","C1 PROFILE","","","","","","","","","","","","","","","","",""
"60600400011540","Nodes","-2563","21.000000","69.179691","Default Known Flow Node","Known Flow","269551.984503","845487.750274","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011541","Nodes","-2564","21.000000","69.032674","Default Known Flow Node","Known Flow","269592.949514","845495.070276","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011544","Nodes","-2568","21.000000","72.029202","Default Known Flow Node","Known Flow","269251.356421","845527.039285","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003107","Nodes","3107","21.000000","73.095568","Default Known Flow Node","Known Flow","269462.601479","845736.656342","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011566","Nodes","-2595","21.000000","72.683302","Default Known Flow Node","Known Flow","269396.797461","845641.390316","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011556","Nodes","-2580","21.000000","72.464260","Default Known Flow Node","Known Flow","269363.634452","845579.105299","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011543","Nodes","-2567","21.000000","72.297534","Default Known Flow Node","Known Flow","269343.202446","845523.655284","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011550","Nodes","-2573","21.000000","72.029202","Default Known Flow Node","Known Flow","269260.922424","845544.645290","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010775","Nodes","-1463168","21.000000","71.988986","Default Known Flow Node","Known Flow","269283.991430","845585.725301","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011558","Nodes","-2582","21.000000","72.522567","Default Known Flow Node","Known Flow","269370.338454","845594.412303","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011557","Nodes","-2581","21.000000","72.522567","Default Known Flow Node","Known Flow","269385.060458","845590.088302","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003108","Nodes","3108 (C4, -25.710)","21.000000","72.603806","DDS demands","Known Flow","269381.430457","845614.885309","","0.000000","","","","-28.909999","","","","","","","","","","","","","","-25.851836","-28.909999","","","","","","","C4 PROFILE","","","","","","","","","","","","","",""
"60600400010953","Nodes","-1463534","21.000000","72.603806","Default Known Flow Node","Known Flow","269353.430449","845618.004310","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010759","Nodes","-1463140","21.000000","72.723461","Default Known Flow Node","Known Flow","269427.021469","845628.939313","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011554","Nodes","-2577","21.000000","72.504452","Default Known Flow Node","Known Flow","269378.952456","845572.672298","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010797","Nodes","-1463210","21.000000","72.029202","Default Known Flow Node","Known Flow","269247.088420","845557.268293","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011560","Nodes","-2584","21.000000","71.988986","Default Known Flow Node","Known Flow","269166.224398","845595.757304","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011545","Nodes","-2569","21.000000","72.257334","Default Known Flow Node","Known Flow","269328.464442","845530.251286","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400010471","Nodes","-1462554","21.000000","72.257334","Default Known Flow Node","Known Flow","269318.825440","845534.388287","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011559","Nodes","-2583","21.000000","71.988986","Default Known Flow Node","Known Flow","269169.224399","845595.259304","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011542","Nodes","-2566","21.000000","68.846526","Default Known Flow Node","Known Flow","269607.963518","845521.146284","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003093","Nodes","Inches , Seafield DG, Constant, Site ID 1128","21.000000","74.999996","Default Known Pressure Node","Known Pressure","269500.370489","845800.225359","","3964.879873","","","","","","","","","","","","","","","","","","522.674768","584.505015","","","","","","","","","","","","","","","","","","","","",""
"60600400003104","Nodes","P00108574, Eastfield Way, 115.4","71.000000","74.090033","CSEP DDS Matched","Known Flow","269497.848489","845770.855351","","0.000000","","","","","","","","","","","","-115.400005","","","","","","-103.192738","-115.400005","","","","","","","","","","","","","","","IC PROFILE","","","","","",""
"60600400011548","Nodes","-2571","21.000000","68.736886","Default Known Flow Node","Known Flow","269613.794520","845530.690286","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011551","Nodes","-2574","21.000000","68.595372","Default Known Flow Node","Known Flow","269623.974523","845551.181292","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011561","Nodes","-2588","21.000000","63.874001","Default Known Flow Node","Known Flow","269652.601531","845616.128309","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011564","Nodes","-2591","21.000000","63.833177","Default Known Flow Node","Known Flow","269624.352523","845625.262312","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011549","Nodes","-2572","21.000000","68.736886","Default Known Flow Node","Known Flow","269586.710513","845539.846289","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011553","Nodes","-2576","21.000000","68.505692","Default Known Flow Node","Known Flow","269631.181525","845563.761295","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011552","Nodes","-2575","21.000000","68.595372","Default Known Flow Node","Known Flow","269600.879517","845561.007294","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003102","Nodes","3102 (C1, -68.960)","21.000000","68.435862","DDS demands","Known Flow","269636.398526","845573.771298","","0.000000","-64.999999","","","","","","","","","","","","","","","","","-58.124158","-64.999999","","","","C1 PROFILE","","","","","","","","","","","","","","","","",""
"60600400011555","Nodes","-2578","21.000000","68.505692","Default Known Flow Node","Known Flow","269605.258518","845573.259298","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011563","Nodes","-2590","21.000000","63.165047","Default Known Flow Node","Known Flow","269654.991359","845622.660809","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011547","Nodes","-2570","21.000000","68.806059","Default Known Flow Node","Known Flow","269582.476512","845530.465286","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011565","Nodes","-2592","21.000000","63.124173","Default Known Flow Node","Known Flow","269629.545524","845632.131314","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400003082","Nodes","3082","21.000000","23.521979","Default Known Flow Node","Known Flow","265602.588429","844497.382005","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001049","Nodes","P09121169, Parks Farm, 696.09","28.000000","67.203135","CSEP DDS Matched","Known Flow","269407.586464","842017.398330","","0.000000","","","","","","","","-659.349975","","","","","","","","","","-589.602500","-659.349975","","","","","","","","","","","DC PROFILE","","","","","","","","","",""
"60600400001054","Nodes","1054","21.000000","67.269744","Default Known Flow Node","Known Flow","269416.705466","842017.351330","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011529","Nodes","-2539","21.000000","33.821614","Default Known Flow Node","Known Flow","266659.774338","846171.282271","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011867","Nodes","-927","21.000000","29.980280","Default Known Flow Node","Known Flow","265740.333466","845650.631319","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400011866","Nodes","-926","21.000000","29.967861","Default Known Flow Node","Known Flow","265739.472466","845648.667318","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400001157","Nodes","1157","21.000000","33.243233","Default Known Flow Node","Known Flow","268016.089085","844880.757109","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
"60600400000076","Nodes","76","21.000000","32.098590","DDS demands","Known Flow","264916.129080","846039.709322","","0.000000","","","","","","","-12.870000","","","","","","","","","","","-11.508583","-12.870000","","","","","","","","","","D1 PROFILE","","","","","","","","","","",""
"60600400011749","Nodes","-668","21.000000","25.027609","Default Known Flow Node","Known Flow","266192.986589","844356.881967","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","","","","",""
