"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)"
"60205100003690","Nodes","-1530689","21.000000","27.122377","Default Known Flow Node","Known Flow","313671.470700","694383.744819","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003691","Nodes","-1530690","21.000000","27.122377","Default Known Flow Node","Known Flow","313687.379513","694366.922153","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003730","Nodes","-3434193","21.000000","29.683711","Default Known Flow Node","Known Flow","313808.180546","694422.642168","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003741","Nodes","-3698719","21.000000","29.198991","DDS demands","Known Flow","314401.726707","694104.216082","","0.000000","","","","","-2.039999","","","","","-1.824204","-2.039999","","","","","","","D1 PROFILE","","","",""
"60205100003723","Nodes","-3396508","21.000000","34.001466","DDS demands","Known Flow","314069.368617","694452.795176","","0.000000","","","","","-1.209999","","","","","-1.082003","-1.209999","","","","","","","D1 PROFILE","","","",""
"60205100003699","Nodes","-1642153","21.000000","33.577621","Default Known Flow Node","Known Flow","314157.350641","694117.341085","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003696","Nodes","-1608753","21.000000","34.013579","Default Known Flow Node","Known Flow","314244.631677","694148.171469","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003740","Nodes","-3695593","21.000000","34.565179","DDS demands","Known Flow","314296.835679","694174.597101","","0.000000","","","","","-7.710000","","","","","-6.894420","-7.710000","","","","","","","D1 PROFILE","","","",""
"60205100003693","Nodes","-1574551","21.000000","34.699744","DDS demands","Known Flow","314216.620087","694294.287641","","0.000000","","","","","-11.689999","","","","","-10.453406","-11.689999","","","","","","","D1 PROFILE","","","",""
"60205100003698","Nodes","-1627535","21.000000","32.067047","Default Known Flow Node","Known Flow","314490.589281","694318.508826","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003694","Nodes","-1574552","21.000000","34.459542","DDS demands","Known Flow","314232.594661","694334.859144","","0.000000","","","","","-7.570000","","","","","-6.769229","-7.570000","","","","","","","D1 PROFILE","","","",""
"60205100003697","Nodes","-1610809","21.000000","34.017430","Default Known Flow Node","Known Flow","314243.936664","694150.151094","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003661","Nodes","-1395955","21.000000","34.013579","Default Known Flow Node","Known Flow","314249.949666","694149.854094","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003700","Nodes","-1642154","21.000000","33.577621","Default Known Flow Node","Known Flow","314158.976641","694112.966084","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003701","Nodes","-1642155","21.000000","33.577621","Default Known Flow Node","Known Flow","314162.605642","694102.967081","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003721","Nodes","-3376814","21.000000","36.516436","Default Known Flow Node","Known Flow","314341.730691","694390.843160","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003724","Nodes","-3396509","21.000000","33.787601","DDS demands","Known Flow","314140.851636","694457.341178","","0.000000","","","","","-11.069999","","","","","-9.898992","-11.069999","","","","","","","D1 PROFILE","","","",""
"60205100003739","Nodes","-3695592","21.000000","34.515244","DDS demands","Known Flow","314260.351669","694213.341111","","0.000000","","","","","-4.019999","","","","","-3.594755","-4.019999","","","","","","","D1 PROFILE","","","",""
"60205100000275","Nodes","P00083282, Oakfield Steet CSEP, 20.00","24.000000","29.196007","CSEP DDS Matched","Known Flow","314400.601707","694103.716081","","0.000000","-6.589999","","","","-11.430000","-19.999998","","","","-33.998163","-38.019997","","","C1 PROFILE","","","","D1 PROFILE","DC PROFILE","","",""
"60205100003743","Nodes","-3710315","21.000000","28.985442","Default Known Flow Node","Known Flow","314410.976710","694089.466078","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000413","Nodes","413","21.000000","32.067047","Default Known Flow Node","Known Flow","314518.472739","694314.181139","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003891","Nodes","-54214","21.000000","21.800790","Default Known Flow Node","Known Flow","314764.351806","694248.967121","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003892","Nodes","-54215","21.000000","21.711213","Default Known Flow Node","Known Flow","314781.983811","694254.593123","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003710","Nodes","-3002203","21.000000","22.805411","Default Known Flow Node","Known Flow","314840.726827","694359.966151","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003702","Nodes","-1780947","21.000000","21.660540","Default Known Flow Node","Known Flow","314728.103796","694295.366134","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003703","Nodes","-1780948","21.000000","21.660540","Default Known Flow Node","Known Flow","314746.571504","694301.862590","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003734","Nodes","-3455802","21.000000","21.898939","Default Known Flow Node","Known Flow","314760.943099","694235.870644","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003705","Nodes","-1780951","21.000000","21.705320","Default Known Flow Node","Known Flow","314817.601820","694263.216125","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000361","Nodes","361","21.000000","21.702523","DDS demands","Known Flow","314844.726828","694259.341124","","0.000000","","","","","-1.490000","","","","","-1.332384","-1.490000","","","","","","","D1 PROFILE","","","",""
"60205100003709","Nodes","-3002202","21.000000","22.805411","Default Known Flow Node","Known Flow","314840.476827","694372.841155","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003712","Nodes","-3002205","21.000000","22.805411","Default Known Flow Node","Known Flow","314854.967113","694377.496012","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003714","Nodes","-3002207","21.000000","22.805411","Default Known Flow Node","Known Flow","314861.476832","694379.591157","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003716","Nodes","-3002209","21.000000","22.760728","Default Known Flow Node","Known Flow","314876.969580","694385.363836","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003715","Nodes","-3002208","21.000000","22.760728","Default Known Flow Node","Known Flow","314875.476836","694389.841159","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000359","Nodes","359","21.000000","22.727684","DDS demands","Known Flow","314699.246788","694218.723113","","0.000000","","","","","-6.560000","","","","","-5.866069","-6.560000","","","","","","","D1 PROFILE","","","",""
"60205100000357","Nodes","357","21.000000","21.625522","DDS demands","Known Flow","314710.453791","694195.012106","","0.000000","","","","","-8.069999","","","","","-7.216338","-8.069999","","","","","","","D1 PROFILE","","","",""
"60205100000356","Nodes","356","21.000000","21.828856","DDS demands","Known Flow","314762.527805","694212.483111","","0.000000","","","","","-4.980000","","","","","-4.453205","-4.980000","","","","","","","D1 PROFILE","","","",""
"60205100003706","Nodes","","21.000000","22.738172","Default Known Flow Node","Known Flow","314654.351776","694201.341108","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003735","Nodes","-3455804","21.000000","21.800790","Default Known Flow Node","Known Flow","314767.988807","694238.099118","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003704","Nodes","-1780950","21.000000","21.660540","Default Known Flow Node","Known Flow","314798.431815","694317.042140","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000117","Nodes","117","21.000000","22.537788","DDS demands","Known Flow","314656.851777","694152.216095","","0.000000","","","","","-7.159999","","","","","-6.402599","-7.159999","","","","","","","D1 PROFILE","","","",""
"60205100003708","Nodes","-3002201","21.000000","22.805411","Default Known Flow Node","Known Flow","314838.976826","694377.341156","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003711","Nodes","-3002204","21.000000","22.805411","Default Known Flow Node","Known Flow","314853.343830","694382.243157","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003713","Nodes","-3002206","21.000000","22.805411","Default Known Flow Node","Known Flow","314859.998832","694384.516158","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003717","Nodes","-3002210","21.000000","22.760728","Default Known Flow Node","Known Flow","314878.851837","694385.966158","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003732","Nodes","","21.000000","22.815570","DDS demands","Known Flow","314708.035791","694214.655112","","0.000000","","","","","-12.220000","","","","","-10.927343","-12.220000","","","","","","","D1 PROFILE","","","",""
"60205100003770","Nodes","-54065","21.000000","26.175664","Default Known Flow Node","Known Flow","313570.116998","694580.057921","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000048","Nodes","48","21.000000","26.174793","DDS demands","Known Flow","313565.718480","694581.485211","","0.000000","","","","","-11.839999","","","","","-10.587540","-11.839999","","","","","","","D1 PROFILE","","","",""
"60205100003727","Nodes","-3401445","21.000000","32.189588","Default Known Flow Node","Known Flow","313995.944597","694996.891325","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003725","Nodes","-3401443","21.000000","32.233645","Default Known Flow Node","Known Flow","313968.830589","694983.333321","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003707","Nodes","-2940068","21.000000","39.704146","Default Known Flow Node","Known Flow","314219.750658","694937.112308","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003728","Nodes","-3401446","21.000000","32.189588","Default Known Flow Node","Known Flow","314001.476598","694985.466321","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003737","Nodes","-3621123","21.000000","35.054924","Default Known Flow Node","Known Flow","314122.950631","694646.922229","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003738","Nodes","-3621124","21.000000","35.054924","Default Known Flow Node","Known Flow","314123.997632","694638.854227","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003905","Nodes","-54943","21.000000","31.532682","Default Known Flow Node","Known Flow","313973.739533","695014.987451","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003726","Nodes","-3401444","21.000000","31.488572","Default Known Flow Node","Known Flow","313987.927595","695007.708327","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003692","Nodes","-1551807","21.000000","30.731296","Default Known Flow Node","Known Flow","314041.725609","695096.585352","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100000453","Nodes","453","21.000000","42.708470","DDS demands","Known Flow","313986.313856","696316.092678","","0.000000","","","","","-9.999999","","","","","-8.942178","-9.999999","","","","","","","D1 PROFILE","","","",""
"60205100000174","Nodes","174","21.000000","34.009991","DDS demands","Known Flow","314243.100117","694147.643779","","0.000000","","","","","-7.219999","","","","","-6.456253","-7.219999","","","","","","","D1 PROFILE","","","",""
"60205100000023","Nodes","23","21.000000","30.865458","DDS demands","Known Flow","314024.049604","695087.050349","","0.000000","","","","","-21.489999","","","","","-19.216742","-21.489999","","","","","","","D1 PROFILE","","","",""
"60205100000044","Nodes","44","21.000000","23.327182","DDS demands","Known Flow","313504.827463","694643.994228","","0.000000","","","","","-5.879999","","","","","-5.258001","-5.879999","","","","","","","D1 PROFILE","","","",""
"60205100000284","Nodes","284","21.000000","23.019316","DDS demands","Known Flow","313623.826496","694647.195229","","0.000000","","","","","-24.670000","","","","","-22.060355","-24.670000","","","","","","","D1 PROFILE","","","",""
"60205100003678","Nodes","-1437086","21.000000","22.930637","Default Known Flow Node","Known Flow","313567.974480","694658.591232","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003719","Nodes","-335","21.000000","33.469637","Default Known Flow Node","Known Flow","313878.731565","694482.882185","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003718","Nodes","-334","21.000000","21.994315","Default Known Flow Node","Known Flow","315036.986927","694732.391118","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003000","Nodes","","21.000000","33.481752","Default Known Flow Node","Known Flow","313651.133503","693969.964045","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003002","Nodes","","21.000000","33.524967","Default Known Flow Node","Known Flow","313666.586507","693870.717018","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003001","Nodes","","21.000000","33.569324","Default Known Flow Node","Known Flow","313673.372509","693786.391995","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003003","Nodes","","21.000000","33.524946","DDS demands","Known Flow","313668.844508","693871.554018","","0.000000","","","","","-1.019999","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","",""
"60205100003037","Nodes","","21.000000","33.495396","Default Known Flow Node","Known Flow","313678.435510","693864.989017","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003054","Nodes","","21.000000","33.096083","DDS demands","Known Flow","313828.618551","694038.292064","","0.000000","","","","","-8.220000","","","","","-7.350471","-8.220000","","","","","","","D1 PROFILE","","","",""
"60205100003055","Nodes","","21.000000","33.081067","DDS demands","Known Flow","313842.000555","694045.690066","","0.000000","","","","","-3.459999","","","","","-3.093993","-3.459999","","","","","","","D1 PROFILE","","","",""
"60205100003155","Nodes","","21.000000","25.630329","DDS demands","Known Flow","313492.747460","694454.049177","","0.000000","","","","","-3.250000","","","","","-2.906208","-3.250000","","","","","","","D1 PROFILE","","","",""
"60205100003091","Nodes","","21.000000","33.477242","Default Known Flow Node","Known Flow","313641.828500","693971.417045","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003092","Nodes","","21.000000","33.515441","DDS demands","Known Flow","313555.435477","693941.083037","","0.000000","","","","","-2.779999","","","","","-2.485925","-2.779999","","","","","","","D1 PROFILE","","","",""
"60205100003096","Nodes","","21.000000","24.626952","Default Known Flow Node","Known Flow","313472.547454","693958.061042","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003113","Nodes","","21.000000","22.869735","Default Known Flow Node","Known Flow","313635.664499","694645.870229","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003114","Nodes","","21.000000","21.969743","Default Known Flow Node","Known Flow","313654.609504","694726.534251","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003156","Nodes","","21.000000","25.630329","Default Known Flow Node","Known Flow","313493.138460","694443.436174","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003379","Nodes","","21.000000","31.592520","Default Known Flow Node","Known Flow","313907.939909","695025.272182","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003320","Nodes","","21.000000","31.583372","Default Known Flow Node","Known Flow","313918.940463","694940.472859","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003187","Nodes","","21.000000","31.085126","Default Known Flow Node","Known Flow","313857.819559","694948.772311","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003195","Nodes","","21.000000","34.002313","DDS demands","Known Flow","314133.712634","694265.723126","","0.000000","","","","","-4.369999","","","","","-3.907732","-4.369999","","","","","","","D1 PROFILE","","","",""
"60205100003196","Nodes","","21.000000","34.047021","DDS demands","Known Flow","314104.571626","694367.168153","","0.000000","","","","","-6.340000","","","","","-5.669341","-6.340000","","","","","","","D1 PROFILE","","","",""
"60205100003198","Nodes","","21.000000","34.211047","Default Known Flow Node","Known Flow","314217.760657","694204.401109","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003203","Nodes","","21.000000","33.827562","Default Known Flow Node","Known Flow","314214.924656","694137.936091","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003296","Nodes","","21.000000","33.246650","DDS demands","Known Flow","314233.557040","694085.599947","","0.000000","","","","","-10.399999","","","","","-9.299865","-10.399999","","","","","","","D1 PROFILE","","","",""
"60205100003205","Nodes","","21.000000","32.780433","Default Known Flow Node","Known Flow","314280.855674","694018.433058","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003206","Nodes","","21.000000","32.780433","Default Known Flow Node","Known Flow","314282.744675","694013.033057","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003356","Nodes","","21.000000","32.823461","DDS demands","Known Flow","313995.930597","694427.230169","","0.000000","","","","","-1.960000","","","","","-1.752667","-1.960000","","","","","","","D1 PROFILE","","","",""
"60205100003216","Nodes","","21.000000","33.374044","DDS demands","Known Flow","314098.059625","694138.170091","","0.000000","","","","","-7.849999","","","","","-7.019610","-7.849999","","","","","","","D1 PROFILE","","","",""
"60205100003217","Nodes","","21.000000","33.678209","DDS demands","Known Flow","314194.850651","694131.187089","","0.000000","","","","","-9.710000","","","","","-8.682855","-9.710000","","","","","","","D1 PROFILE","","","",""
"60205100003223","Nodes","","21.000000","34.086952","Default Known Flow Node","Known Flow","314335.936689","694177.440102","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003224","Nodes","","21.000000","34.086952","Default Known Flow Node","Known Flow","314334.769689","694180.740102","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003225","Nodes","","21.000000","36.371441","Default Known Flow Node","Known Flow","314313.410683","694306.505137","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003227","Nodes","","21.000000","28.099421","Default Known Flow Node","Known Flow","314417.468712","694046.359066","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003228","Nodes","","21.000000","28.099421","Default Known Flow Node","Known Flow","314403.713708","694040.914064","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003231","Nodes","","21.000000","32.196388","Default Known Flow Node","Known Flow","313902.663571","694352.335149","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003244","Nodes","","21.000000","32.201621","DDS demands","Known Flow","313896.004444","694359.793864","","0.000000","","","","","-2.619999","","","","","-2.342850","-2.619999","","","","","","","D1 PROFILE","","","",""
"60205100003253","Nodes","","21.000000","32.963495","DDS demands","Known Flow","314265.373670","694012.989057","","0.000000","","","","","-3.569999","","","","","-3.192357","-3.569999","","","","","","","D1 PROFILE","","","",""
"60205100003254","Nodes","","21.000000","32.780649","DDS demands","Known Flow","314236.260662","694020.204059","","0.000000","-3.359999","","","","-4.389999","","","","","-6.930188","-7.750000","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"60205100003255","Nodes","","21.000000","32.780433","Default Known Flow Node","Known Flow","314280.810674","694012.357057","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003283","Nodes","","21.000000","34.086952","DDS demands","Known Flow","314349.585693","694182.446103","","0.000000","","","","","-0.569999","","","","","-0.509704","-0.569999","","","","","","","D1 PROFILE","","","",""
"60205100003258","Nodes","","21.000000","32.067047","Default Known Flow Node","Known Flow","314489.461731","694321.593141","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003257","Nodes","","21.000000","32.243525","Default Known Flow Node","Known Flow","314454.988722","694308.460137","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003288","Nodes","","21.000000","33.994424","DDS demands","Known Flow","314100.041713","694378.186614","","0.000000","","","","","-6.040000","","","","","-5.401076","-6.040000","","","","","","","D1 PROFILE","","","",""
"60205100003276","Nodes","","21.000000","27.442523","Default Known Flow Node","Known Flow","314544.358746","693769.134990","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003287","Nodes","","21.000000","33.802960","DDS demands","Known Flow","314142.391637","694396.872161","","0.000000","","","","","-5.980000","","","","","-5.347423","-5.980000","","","","","","","D1 PROFILE","","","",""
"60205100003204","Nodes","","21.000000","33.138301","DDS demands","Known Flow","314259.018668","694031.264062","","0.000000","","","","","-0.710000","","","","","-0.634894","-0.710000","","","","","","","D1 PROFILE","","","",""
"60205100003297","Nodes","","21.000000","33.028934","DDS demands","Known Flow","314215.146656","694065.448071","","0.000000","","","","","-8.319999","","","","","-7.439892","-8.319999","","","","","","","D1 PROFILE","","","",""
"60205100003298","Nodes","","21.000000","32.989708","DDS demands","Known Flow","314281.479675","694039.623064","","0.000000","","","","","-3.099999","","","","","-2.772075","-3.099999","","","","","","","D1 PROFILE","","","",""
"60205100003301","Nodes","","21.000000","30.274359","Default Known Flow Node","Known Flow","314390.892704","694132.876089","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003302","Nodes","","21.000000","30.265803","DDS demands","Known Flow","314387.969703","694131.889089","","0.000000","","","","","-6.829999","","","","","-6.107508","-6.829999","","","","","","","D1 PROFILE","","","",""
"60205100003305","Nodes","","21.000000","28.054978","Default Known Flow Node","Known Flow","314453.620721","693962.493043","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003309","Nodes","","21.000000","38.979115","Default Known Flow Node","Known Flow","314116.390630","694880.497293","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003312","Nodes","","21.000000","36.327514","Default Known Flow Node","Known Flow","314111.476628","694525.591196","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003313","Nodes","","21.000000","36.283598","Default Known Flow Node","Known Flow","314131.349634","694528.045197","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003179","Nodes","","21.000000","31.892839","Default Known Flow Node","Known Flow","313948.899584","694949.802312","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003321","Nodes","","21.000000","31.715777","Default Known Flow Node","Known Flow","313923.179577","694917.384303","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003324","Nodes","","21.000000","34.255645","DDS demands","Known Flow","314054.291613","694489.161186","","0.000000","","","","","-0.950000","","","","","-0.849507","-0.950000","","","","","","","D1 PROFILE","","","",""
"60205100003325","Nodes","","21.000000","34.255645","Default Known Flow Node","Known Flow","314069.431617","694494.940188","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003326","Nodes","","21.000000","36.327514","Default Known Flow Node","Known Flow","314108.741628","694534.603199","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003327","Nodes","","21.000000","36.283598","Default Known Flow Node","Known Flow","314128.617633","694527.669197","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003333","Nodes","","21.000000","31.995153","Default Known Flow Node","Known Flow","313968.644589","694952.433312","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003337","Nodes","","21.000000","39.745098","Default Known Flow Node","Known Flow","314218.887657","694924.312305","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003338","Nodes","","21.000000","39.745098","Default Known Flow Node","Known Flow","314223.231659","694923.954305","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003344","Nodes","","21.000000","33.993041","Default Known Flow Node","Known Flow","314070.895617","694453.168177","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003350","Nodes","","21.000000","31.869459","Default Known Flow Node","Known Flow","313941.984582","694948.887311","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003357","Nodes","","21.000000","31.604793","DDS demands","Known Flow","314063.291615","694441.279173","","0.000000","","","","","-2.730000","","","","","-2.441214","-2.730000","","","","","","","D1 PROFILE","","","",""
"60205100003360","Nodes","","21.000000","39.112463","Default Known Flow Node","Known Flow","314148.466638","694798.904271","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003361","Nodes","","21.000000","39.143084","DDS demands","Known Flow","314138.383636","694820.009276","","0.000000","","","-3.609999","","-15.970000","","","","","-17.508786","-19.580000","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"60205100003369","Nodes","","21.000000","36.327514","Default Known Flow Node","Known Flow","314099.851625","694563.905207","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003370","Nodes","","21.000000","38.976316","Default Known Flow Node","Known Flow","314115.115629","694884.006294","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003385","Nodes","","21.000000","38.976316","Default Known Flow Node","Known Flow","314115.709591","694882.372643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003412","Nodes","","21.000000","31.637573","Default Known Flow Node","Known Flow","313909.081049","695024.668976","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003397","Nodes","","21.000000","31.993598","Default Known Flow Node","Known Flow","313970.011784","694944.077942","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003381","Nodes","","21.000000","31.532682","Default Known Flow Node","Known Flow","313974.155591","695014.159329","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003394","Nodes","","21.000000","34.320496","Default Known Flow Node","Known Flow","314053.284612","694489.236186","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003307","Nodes","","21.000000","34.364010","DDS demands","Known Flow","314048.219611","694487.032186","","0.000000","","","","","-3.650000","","","","","-3.263895","-3.650000","","","","","","","D1 PROFILE","","","",""
"60205100003408","Nodes","","21.000000","34.978506","Default Known Flow Node","Known Flow","314169.423644","694653.947231","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003411","Nodes","","21.000000","31.568135","Default Known Flow Node","Known Flow","313910.977574","695049.008339","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003419","Nodes","","21.000000","29.140117","Default Known Flow Node","Known Flow","314200.530652","695216.581384","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003420","Nodes","","21.000000","29.139944","Default Known Flow Node","Known Flow","314200.421652","695214.837384","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205100003423","Nodes","","21.000000","31.444467","Default Known Flow Node","Known Flow","313958.109587","695046.097338","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
