"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60603700001267","Nodes","-1267","21.000000","32.906468","Default Known Flow Node","Known Flow","389463.334132","802991.746711","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001260","Nodes","-1260","21.000000","32.914511","Default Known Flow Node","Known Flow","389463.872132","802986.245709","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000352","Nodes","352","21.000000","35.682956","DDS demands","Known Flow","389612.872173","802969.120705","","0.000000","","","","","","-7.539999","","","","","","","-6.742402","-7.539999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001025","Nodes","1025","21.000000","38.405391","DDS demands","Known Flow","384034.707534","800596.745523","","0.000000","","","","","","-12.579999","","","","","","","-11.249261","-12.579999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001029","Nodes","1029","21.000000","38.999716","DDS demands","Known Flow","384106.181381","800600.951273","","0.000000","","","","","","-5.379999","","","","","","","-4.810892","-5.379999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001026","Nodes","1026","21.000000","39.153469","DDS demands","Known Flow","384182.831293","800603.956117","","0.000000","-2.150000","","","","","-4.760000","","","","","","","-6.179046","-6.910000","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60603700001027","Nodes","1027, SCHOOL ROAD EASTLEIGH RRI","21.000000","40.000000","Default Known Pressure Node","Known Pressure","384131.332681","800618.082065","","999998.967025","","","","","","","","","","","","","35.750832","39.980000","","","","","","","","","","","","","","","",""
"60603700000018","Nodes","","21.000000","37.721435","Default Known Flow Node","Known Flow","389417.536011","803038.015173","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"6060370001275000","Nodes","1004","21.000000","31.195520","Default Known Flow Node","Known Flow","391227.372612","803124.245747","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700011651","Nodes","11651","21.000000","23.246956","Default Known Flow Node","Known Flow","387932.871716","803065.620731","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000002","Nodes","","21.000000","23.104411","Default Known Flow Node","Known Flow","390088.997303","803517.495854","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000007","Nodes","","21.000000","31.113232","Default Known Flow Node","Known Flow","388527.872711","803130.763729","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000006","Nodes","","21.000000","31.620927","Default Known Flow Node","Known Flow","388697.477924","803223.343774","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700000003","Nodes","Dalhebity House Bieldside(REF:6095)","21.000000","29.687708","Point Loads","Known Flow","387487.541226","803204.933544","","0.000000","","","","","","","","","","-43.389998","","","-38.800112","-43.389998","","","","","","","","","","","","","PL-AF PROFILE","","",""
"60603700000479","Nodes","Low Point, ABBOTSHALL DRIVE, ID:1460","21.000000","22.843959","Low Point","Known Flow","389434.804104","803287.828048","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001659","Nodes","","21.000000","67.360771","Default Known Flow Node","Known Flow","383459.681499","800543.555045","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001665","Nodes","","21.000000","67.360771","Default Known Flow Node","Known Flow","383469.253501","800544.165045","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001732","Nodes","","21.000000","26.835893","Default Known Flow Node","Known Flow","383794.246590","801010.123172","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001772","Nodes","","21.000000","38.405210","DDS demands","Known Flow","384042.983657","800579.480054","","0.000000","","","","","","-0.360000","","","","","","","-0.321918","-0.360000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001773","Nodes","","21.000000","39.337192","DDS demands","Known Flow","384132.123682","800601.318060","","0.000000","","","","","","-5.330000","","","","","","","-4.766181","-5.330000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001775","Nodes","","21.000000","39.153469","Default Known Flow Node","Known Flow","384175.284693","800580.177055","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001815","Nodes","","21.000000","30.215335","Default Known Flow Node","Known Flow","384019.651651","800972.843162","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001816","Nodes","","21.000000","30.215335","Default Known Flow Node","Known Flow","384024.483652","800974.081162","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001842","Nodes","","21.000000","26.013861","Default Known Flow Node","Known Flow","383928.640923","800761.121096","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001837","Nodes","","21.000000","36.532513","Default Known Flow Node","Known Flow","384408.762757","801034.296178","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001838","Nodes","","21.000000","33.074204","Default Known Flow Node","Known Flow","384621.745815","800911.370145","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001840","Nodes","","21.000000","35.446034","DDS demands","Known Flow","384243.867197","801117.039171","","0.000000","","","","","","-20.469999","","","","","","","-18.304640","-20.469999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001843","Nodes","","21.000000","26.013861","Default Known Flow Node","Known Flow","383943.899630","800760.369104","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001844","Nodes","","21.000000","29.959371","DDS demands","Known Flow","384033.991655","800919.896147","","0.000000","","","","","","-2.559999","","","","","","","-2.289197","-2.559999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001845","Nodes","","21.000000","29.937760","DDS demands","Known Flow","384038.750656","800921.303147","","0.000000","","","","-30.229999","","","","","","","","","-27.032205","-30.229999","","","","","","","C4 PROFILE","","","","","","","","",""
"60603700001846","Nodes","","21.000000","36.098071","Default Known Flow Node","Known Flow","384451.627769","801078.944190","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001856","Nodes","","21.000000","29.143277","Default Known Flow Node","Known Flow","384705.349838","800751.725101","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001857","Nodes","","21.000000","29.292348","Default Known Flow Node","Known Flow","384749.383850","800789.511112","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001858","Nodes","","21.000000","30.340077","DDS demands","Known Flow","384798.328863","800829.537123","","0.000000","","","","","","-4.619999","","","","","","","-4.131286","-4.619999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001862","Nodes","","21.000000","28.177392","Default Known Flow Node","Known Flow","384980.495913","800771.745107","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001864","Nodes","","21.000000","34.634385","Default Known Flow Node","Known Flow","384566.030800","801016.167173","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001866","Nodes","","21.000000","35.156694","DDS demands","Known Flow","384508.306601","801051.273514","","0.000000","","","","","","-3.629999","","","","","","","-3.246011","-3.629999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001841","Nodes","","21.000000","35.005021","Default Known Flow Node","Known Flow","384529.570790","800982.973164","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001868","Nodes","","21.000000","33.002610","DDS demands","Known Flow","384637.745819","800899.995142","","0.000000","","","","","","-1.679999","","","","","","","-1.502286","-1.679999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001883","Nodes","","21.000000","33.037493","Default Known Flow Node","Known Flow","384653.495824","800888.245138","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001869","Nodes","","21.000000","35.512511","Default Known Flow Node","Known Flow","384478.054477","801004.379580","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001874","Nodes","","21.000000","32.481791","DDS demands","Known Flow","384630.120817","800866.120132","","0.000000","","","","","","-2.769999","","","","","","","-2.476983","-2.769999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001876","Nodes","","21.000000","30.340408","Default Known Flow Node","Known Flow","384796.106848","800831.780116","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001880","Nodes","","21.000000","33.084640","DDS demands","Known Flow","384619.370814","800882.245137","","0.000000","","","","","","-0.289999","","","","","","","-0.259323","-0.289999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001873","Nodes","","21.000000","33.120381","Default Known Flow Node","Known Flow","384670.835828","800899.334142","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001882","Nodes","","21.000000","33.016854","Default Known Flow Node","Known Flow","384676.629830","800896.464141","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001894","Nodes","","21.000000","23.924070","Default Known Flow Node","Known Flow","385607.565083","801908.493416","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001897","Nodes","","21.000000","23.169784","Default Known Flow Node","Known Flow","385594.968080","801932.237423","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001909","Nodes","","21.000000","23.962184","Default Known Flow Node","Known Flow","385639.996092","801865.120404","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001911","Nodes","","21.000000","22.706882","DDS demands","Known Flow","385454.447041","802000.605441","","0.000000","","","","","","-5.019999","","","","","","","-4.488973","-5.019999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001936","Nodes","","21.000000","27.356215","DDS demands","Known Flow","386042.097201","801936.770424","","0.000000","","","","","","-14.999999","","","","","","","-13.413268","-14.999999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001940","Nodes","","21.000000","20.685433","Default Known Flow Node","Known Flow","386171.190237","801889.412411","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001960","Nodes","","21.000000","27.124403","DDS demands","Known Flow","385781.890131","801997.069440","","0.000000","","","","","","-9.840000","","","","","","","-8.799104","-9.840000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001962","Nodes","","21.000000","36.679032","Default Known Flow Node","Known Flow","386152.939232","802169.213487","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001964","Nodes","Logger 9268, O/S 35 Binghill Road","21.000000","36.528637","Val Log Post","Known Flow","386064.346207","802266.321513","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001965","Nodes","","21.000000","32.517269","DDS demands","Known Flow","386055.944526","802094.293836","","0.000000","","","","","","-11.779999","","","","","","","-10.533886","-11.779999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700001979","Nodes","","21.000000","40.304772","Default Known Flow Node","Known Flow","386396.215967","801935.568703","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001978","Nodes","","21.000000","33.553364","Default Known Flow Node","Known Flow","386861.263520","801625.438527","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001977","Nodes","","21.000000","33.553364","Default Known Flow Node","Known Flow","386847.968421","801661.404349","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700001980","Nodes","","21.000000","48.622552","Default Known Flow Node","Known Flow","386909.036437","801900.938414","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002133","Nodes","","21.000000","29.800253","DDS demands","Known Flow","387485.063013","803201.741973","","0.000000","","","","","","-2.019999","","","","","","","-1.806320","-2.019999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700002025","Nodes","","21.000000","29.221673","Default Known Flow Node","Known Flow","387291.537541","803515.715853","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002026","Nodes","","21.000000","29.354335","Default Known Flow Node","Known Flow","387399.723571","803582.064871","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002028","Nodes","","21.000000","28.689134","Default Known Flow Node","Known Flow","387166.041507","803637.573887","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002039","Nodes","","21.000000","29.632405","Default Known Flow Node","Known Flow","387911.592710","802283.324518","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002041","Nodes","","21.000000","26.454471","Default Known Flow Node","Known Flow","388217.246793","802165.495486","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002042","Nodes","","21.000000","29.829832","Default Known Flow Node","Known Flow","388090.972759","802334.168532","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002128","Nodes","","21.000000","32.373476","Default Known Flow Node","Known Flow","387813.339683","802798.315658","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002130","Nodes","","21.000000","32.229059","DDS demands","Known Flow","387807.266682","802804.651660","","0.000000","","","","","","-15.060000","","","","","","","-13.466921","-15.060000","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700002134","Nodes","","21.000000","29.800253","Default Known Flow Node","Known Flow","387500.001598","803189.382765","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002144","Nodes","","21.000000","30.270097","Default Known Flow Node","Known Flow","388183.564784","802370.346542","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002149","Nodes","","21.000000","29.417409","Default Known Flow Node","Known Flow","388335.677826","802409.693552","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002151","Nodes","","21.000000","29.822486","Default Known Flow Node","Known Flow","388095.842760","802336.895533","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002152","Nodes","","21.000000","30.146768","DDS demands","Known Flow","388193.735787","802364.531540","","0.000000","","","","","","-17.719999","","","","","","","-15.845541","-17.719999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700002153","Nodes","","21.000000","30.146768","Default Known Flow Node","Known Flow","388204.521790","802325.410530","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002154","Nodes","","21.000000","29.763867","DDS demands","Known Flow","388327.620823","802430.674558","","0.000000","","","","","","-6.079999","","","","","","","-5.436844","-6.079999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700002155","Nodes","","21.000000","29.424868","Default Known Flow Node","Known Flow","388332.203825","802408.669552","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002156","Nodes","","21.000000","29.837303","Default Known Flow Node","Known Flow","388095.189760","802338.785533","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002158","Nodes","","21.000000","26.454471","Default Known Flow Node","Known Flow","388232.911428","802222.149371","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002159","Nodes","2159","21.000000","26.631443","Default Known Flow Node","Known Flow","388229.719542","802231.187779","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002157","Nodes","","21.000000","29.525845","DDS demands","Known Flow","388302.604817","802400.070550","","0.000000","","","","","","-7.999999","","","","","","","-7.153743","-7.999999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700002219","Nodes","","21.000000","31.114584","Default Known Flow Node","Known Flow","388556.989886","803134.040750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002220","Nodes","","21.000000","30.935854","DDS demands","Known Flow","388568.209889","803104.381742","","0.000000","","-157.779997","","","","","","","","","","","-141.089704","-157.779997","","","","","C2 PROFILE","","","","","","","","","","",""
"60603700002247","Nodes","","21.000000","40.178262","Default Known Flow Node","Known Flow","389079.953028","802803.240660","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002248","Nodes","","21.000000","40.178262","Default Known Flow Node","Known Flow","389075.671027","802779.840653","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002249","Nodes","","21.000000","40.178262","Default Known Flow Node","Known Flow","389083.542029","802784.299654","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002265","Nodes","","21.000000","40.221084","Default Known Flow Node","Known Flow","389163.622051","802834.495668","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002266","Nodes","","21.000000","40.221084","Default Known Flow Node","Known Flow","389155.527049","802829.099667","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002274","Nodes","","21.000000","40.092631","Default Known Flow Node","Known Flow","389130.129042","802786.165655","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002275","Nodes","","21.000000","40.092631","Default Known Flow Node","Known Flow","389138.658044","802794.939657","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002276","Nodes","","21.000000","40.092631","Default Known Flow Node","Known Flow","389165.708051","802813.633662","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002277","Nodes","","21.000000","40.178262","Default Known Flow Node","Known Flow","389092.488031","802811.493662","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002281","Nodes","","21.000000","40.178262","Default Known Flow Node","Known Flow","389100.423010","802800.950638","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002287","Nodes","","21.000000","40.178262","Default Known Flow Node","Known Flow","389111.327661","802783.157531","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002282","Nodes","","21.000000","40.178262","Default Known Flow Node","Known Flow","389099.148033","802800.125659","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002283","Nodes","NORTH DEESIDE ROAD  RRI,","21.000000","49.999978","Default Known Pressure Node","Known Pressure","388963.121996","802735.495641","","0.000000","","","","","","","","","","","","","7.243164","8.100000","","","","","","","","","","","","","","","",""
"60603700002284","Nodes","","21.000000","47.879825","DDS demands","Known Flow","388960.871996","802720.620637","","0.000000","-2.529999","","","","","-5.570000","","","","","","","-7.243164","-8.100000","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","",""
"60603700002288","Nodes","","21.000000","40.178262","Default Known Flow Node","Known Flow","389115.178038","802785.537655","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002289","Nodes","","21.000000","40.221084","Default Known Flow Node","Known Flow","389158.122049","802864.870676","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002302","Nodes","","21.000000","29.667415","DDS demands","Known Flow","389353.725272","803176.681233","","0.000000","","","","","","-23.469999","","","","","","","-20.987294","-23.469999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700002294","Nodes","","21.000000","40.178262","Default Known Flow Node","Known Flow","389123.071040","802797.904658","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002297","Nodes","","21.000000","40.007024","Default Known Flow Node","Known Flow","389092.233031","802765.051649","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002251","Nodes","","21.000000","40.640012","Default Known Flow Node","Known Flow","389167.997052","802860.620675","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002303","Nodes","","21.000000","40.092631","Default Known Flow Node","Known Flow","389130.748042","802815.058663","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002312","Nodes","","21.000000","34.700233","DDS demands","Known Flow","389066.861024","803131.108749","","0.000000","","","","","","-12.819999","","","","","","","-11.463872","-12.819999","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700002313","Nodes","","21.000000","32.995016","DDS demands","Known Flow","388870.815971","802922.384692","","0.000000","","","","","","-21.510001","","","","","","","-19.234628","-21.510001","","","","","","","","","D1 PROFILE","","","","","","",""
"60603700002314","Nodes","","21.000000","32.995016","Default Known Flow Node","Known Flow","388869.977971","802923.431692","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002315","Nodes","","21.000000","31.174116","Default Known Flow Node","Known Flow","388951.807549","803279.315194","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002317","Nodes","","21.000000","34.284907","Default Known Flow Node","Known Flow","389406.397117","802773.929652","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002318","Nodes","","21.000000","35.078250","Default Known Flow Node","Known Flow","389287.132084","802716.816636","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002316","Nodes","","21.000000","37.999383","Default Known Flow Node","Known Flow","388998.233006","803077.183734","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002323","Nodes","","21.000000","34.799960","Default Known Flow Node","Known Flow","389060.662023","803126.357747","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002328","Nodes","","21.000000","34.739032","Default Known Flow Node","Known Flow","389059.580822","803127.771594","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002330","Nodes","","21.000000","32.995016","Default Known Flow Node","Known Flow","388868.791971","802924.931693","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002333","Nodes","","21.000000","36.500573","Default Known Flow Node","Known Flow","389226.872068","802800.120659","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002374","Nodes","","21.000000","32.288831","Default Known Flow Node","Known Flow","388796.973951","803284.091790","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002375","Nodes","","21.000000","32.296222","Default Known Flow Node","Known Flow","388793.688950","803281.035790","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002377","Nodes","","21.000000","32.038863","Default Known Flow Node","Known Flow","388909.900982","803288.781792","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002239","Nodes","","21.000000","31.990978","Default Known Flow Node","Known Flow","388776.521945","803287.653791","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002235","Nodes","","21.000000","31.591813","Default Known Flow Node","Known Flow","388740.064936","803332.985804","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002381","Nodes","","21.000000","31.620292","Default Known Flow Node","Known Flow","388742.937936","803337.119805","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002384","Nodes","","21.000000","31.000822","Default Known Flow Node","Known Flow","388955.302994","803282.678790","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002380","Nodes","","21.000000","31.620751","Default Known Flow Node","Known Flow","388744.051937","803333.306804","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002379","Nodes","","21.000000","37.496504","Default Known Flow Node","Known Flow","388839.890179","803119.333081","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002439","Nodes","","21.000000","33.367292","Default Known Flow Node","Known Flow","389536.168152","802844.864671","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002440","Nodes","","21.000000","33.367292","Default Known Flow Node","Known Flow","389571.032162","802862.981676","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002441","Nodes","","21.000000","33.496861","Default Known Flow Node","Known Flow","389605.227171","802882.727681","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002445","Nodes","","21.000000","33.414377","Default Known Flow Node","Known Flow","389529.116150","802844.237671","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002446","Nodes","","21.000000","37.733776","Default Known Flow Node","Known Flow","389419.080120","803035.156723","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002447","Nodes","","21.000000","37.690777","Default Known Flow Node","Known Flow","389435.058125","803043.981725","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002448","Nodes","","21.000000","36.346052","Default Known Flow Node","Known Flow","389555.850158","803131.799749","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"60603700002449","Nodes","","21.000000","36.341807","DDS demands","Known Flow","389553.494157","803134.581750","","0.000000","","","-3.690000","","","","","","","","","","-3.299664","-3.690000","","","","","","C3 PROFILE","","","","","","","","","",""
"60603700002503","Nodes","","21.000000","31.650245","DDS demands","Known Flow","389983.096323","803038.739193","","0.000000","","","","","","-22.910000","","","","","","","-20.486533","-22.910000","","","","","","","","","D1 PROFILE","","","","","","",""
