"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60205200000041","Nodes","41","21.000000","32.094258","Default Known Flow Node","Known Flow","293679.833593","758255.977741","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000312","Nodes","312","21.000000","34.832533","Default Known Flow Node","Known Flow","293779.722260","758247.590135","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000491","Nodes","491, P08119585, Finlay Terrace, Pitlochry, 17.63scm/h","22.999998","23.262943","CSEP DDS Matched","Known Flow","294660.548807","758714.952965","","0.000000","","","","","","","-17.629998","","","","","","-15.765060","-17.629998","","","","","","","","","DC PROFILE","","","","",""
"60205200000082","Nodes","82","21.000000","33.548235","DDS demands","Known Flow","294270.459229","758312.107553","","0.000000","","","","","","-10.300000","","","","","","","-9.210445","-10.300000","","","","","","","","D1 PROFILE","","","","","",""
"60205200001682","Nodes","1682","21.000000","33.811747","Default Known Flow Node","Known Flow","294239.138221","758343.722562","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200001722","Nodes","1722","21.000000","33.811364","Default Known Flow Node","Known Flow","294229.083218","758504.077605","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000183","Nodes","183","21.000000","33.118581","DDS demands","Known Flow","294361.318611","758325.774608","","0.000000","","","","","","-10.800000","","","","","","","-9.657553","-10.800000","","","","","","","","D1 PROFILE","","","","","",""
"60205200001692","Nodes","1692","21.000000","33.113228","Default Known Flow Node","Known Flow","294362.174254","758325.887557","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000068","Nodes","","21.000000","34.300168","DDS demands","Known Flow","293837.726112","758373.165570","","0.000000","","","","","","-14.389999","","","","","","","-12.867795","-14.389999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000049","Nodes","49","21.000000","34.328397","DDS demands","Known Flow","293980.656150","758789.497683","","0.000000","","","","","","-2.089999","","","","","","","-1.868915","-2.089999","","","","","","","","D1 PROFILE","","","","","",""
"60205200002052","Nodes","2052","21.000000","36.262159","Default Known Flow Node","Known Flow","294145.994195","758362.800567","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002062","Nodes","2062","21.000000","36.262159","Default Known Flow Node","Known Flow","294174.622203","758360.765566","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000084","Nodes","","21.000000","32.803042","DDS demands","Known Flow","294217.307215","758599.879631","","0.000000","","","-42.330001","","","","","","","","","","-37.852246","-42.330001","","","","","C3 PROFILE","","","","","","","","",""
"60205200001322","Nodes","","21.000000","33.394397","DDS demands","Known Flow","294343.050612","758079.223689","","0.000000","","","","","","-11.579999","","","","","","","-10.355043","-11.579999","","","","","","","","D1 PROFILE","","","","","",""
"60205200000403","Nodes","403, Logger ID 8506,19 Knockhard Road","21.000000","34.713125","Val Log Cath","Known Flow","294245.553223","758719.167664","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000401","Nodes","401, Logger ID 9891, 6 Knockard Place","21.000000","34.448775","Val Log Cath","Known Flow","294346.634501","758714.833369","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000402","Nodes","402, Logger ID 10030,World Wildlife Foundation Little Dunkeld","21.000000","34.303606","Val Log Cath","Known Flow","294365.919255","759256.248810","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000404","Nodes","404,Logger ID 9697,  139 Atholl Road","21.000000","33.554480","Val Log Cath","Known Flow","293649.911093","758291.708130","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000405","Nodes","405, Chequers Eventide Home","21.000000","32.539718","DDS demands","Known Flow","294284.727255","757945.960575","","0.000000","-40.999998","","-16.200001","","","","","","","","","","-51.149263","-57.200000","","","C1 PROFILE","","C3 PROFILE","","","","","","","","",""
"60205200002490","Nodes","1952","21.000000","32.639782","Default Known Flow Node","Known Flow","294346.615371","758273.924842","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000400","Nodes","","21.000000","27.547414","Default Known Flow Node","Known Flow","294729.380354","758455.493592","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200000406","Nodes","","21.000000","27.680737","Default Known Flow Node","Known Flow","294748.025359","758503.444605","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002063","Nodes","","21.000000","71.498826","Default Known Flow Node","Known Flow","293737.421084","757523.623339","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002064","Nodes","2064, P11127816, Port-na-Craig House, 76.43scm/h","22.999998","71.440675","CSEP DDS Matched","Known Flow","293747.026045","757546.739866","","0.000000","","","","","-47.000000","","-29.429999","","","","","","-68.345077","-76.430002","","","","","","","CC PROFILE","","DC PROFILE","","","","",""
"60205200002067","Nodes","","21.000000","48.719436","Default Known Flow Node","Known Flow","293787.244098","757790.706411","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002068","Nodes","","21.000000","48.719436","Default Known Flow Node","Known Flow","293800.039101","757784.236410","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002069","Nodes","2069, Foss Road DG","21.000000","74.999996","Default Known Pressure Node","Known Pressure","294004.251157","757537.790342","","9999.989670","","","","","","","","","","","","","68.345077","76.430002","","","","","","","","","","","","","",""
"60205200002077","Nodes","","21.000000","32.839794","Default Known Flow Node","Known Flow","293512.035023","758321.678556","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002092","Nodes","","21.000000","32.839794","Default Known Flow Node","Known Flow","293513.927868","758321.211174","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002079","Nodes","","21.000000","33.591053","Default Known Flow Node","Known Flow","293659.463063","758289.373547","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002081","Nodes","","21.000000","34.593235","Default Known Flow Node","Known Flow","293765.298092","758253.380537","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002084","Nodes","","21.000000","33.499432","Default Known Flow Node","Known Flow","293647.902060","758500.483604","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002089","Nodes","","21.000000","32.822600","Default Known Flow Node","Known Flow","293513.400023","758319.188555","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002090","Nodes","","21.000000","33.129371","Default Known Flow Node","Known Flow","293512.591023","758365.629568","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002074","Nodes","","21.000000","32.496501","Default Known Flow Node","Known Flow","293455.819008","758336.308560","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002120","Nodes","","21.000000","32.841033","Default Known Flow Node","Known Flow","293542.910409","758314.994696","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002093","Nodes","","21.000000","33.102718","Default Known Flow Node","Known Flow","293532.932029","758353.548564","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002111","Nodes","","21.000000","33.789553","Default Known Flow Node","Known Flow","293685.891755","758280.895624","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002099","Nodes","","21.000000","33.545377","Default Known Flow Node","Known Flow","293660.892771","758295.485529","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002098","Nodes","","21.000000","33.517185","Default Known Flow Node","Known Flow","293657.120062","758296.422549","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002094","Nodes","","21.000000","33.802599","Default Known Flow Node","Known Flow","293687.631071","758280.491545","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002102","Nodes","","21.000000","26.182132","Default Known Flow Node","Known Flow","293405.479994","758183.190518","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002104","Nodes","","21.000000","32.187324","Default Known Flow Node","Known Flow","293298.025965","758595.039630","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002148","Nodes","","21.000000","32.539451","Default Known Flow Node","Known Flow","293413.082031","758618.488826","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002108","Nodes","","21.000000","26.343950","Default Known Flow Node","Known Flow","293461.835009","758186.979519","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002119","Nodes","","21.000000","26.343950","Default Known Flow Node","Known Flow","293460.866747","758187.442695","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002110","Nodes","","21.000000","33.396394","Default Known Flow Node","Known Flow","293592.548320","758512.057700","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002117","Nodes","","21.000000","26.884096","Default Known Flow Node","Known Flow","293560.911036","758226.978530","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002121","Nodes","","21.000000","33.410839","Default Known Flow Node","Known Flow","293552.955034","758407.113579","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002112","Nodes","","21.000000","33.785628","Default Known Flow Node","Known Flow","293690.139071","758285.117546","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002125","Nodes","","21.000000","31.354734","Default Known Flow Node","Known Flow","293190.915936","758495.408603","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002127","Nodes","","21.000000","33.512815","Default Known Flow Node","Known Flow","293636.777057","758294.867548","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002078","Nodes","","21.000000","33.512815","Default Known Flow Node","Known Flow","293639.030057","758294.367548","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002136","Nodes","","21.000000","33.699187","Default Known Flow Node","Known Flow","293702.083210","758310.634993","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002135","Nodes","","21.000000","33.699187","Default Known Flow Node","Known Flow","293692.325072","758313.854554","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002140","Nodes","","21.000000","33.822282","Default Known Flow Node","Known Flow","293481.617015","758753.882673","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002143","Nodes","","21.000000","33.237494","Default Known Flow Node","Known Flow","293403.362993","758754.386673","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002144","Nodes","","21.000000","33.281572","Default Known Flow Node","Known Flow","293390.303990","758776.310679","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002152","Nodes","","21.000000","48.967171","Default Known Flow Node","Known Flow","294164.361200","757508.108334","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002154","Nodes","","21.000000","32.679810","Default Known Flow Node","Known Flow","294243.343222","757958.456457","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002160","Nodes","","21.000000","32.679810","Default Known Flow Node","Known Flow","294248.160159","757955.862474","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002165","Nodes","","21.000000","49.523655","Default Known Flow Node","Known Flow","293909.562131","757780.943409","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002168","Nodes","","21.000000","32.582310","Default Known Flow Node","Known Flow","294282.976233","757941.438452","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002066","Nodes","","21.000000","49.461477","Default Known Flow Node","Known Flow","293910.881131","757792.452412","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002176","Nodes","","21.000000","49.395206","Default Known Flow Node","Known Flow","294348.693251","757400.703305","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002177","Nodes","","21.000000","49.395206","Default Known Flow Node","Known Flow","294347.338250","757401.881305","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002180","Nodes","","21.000000","31.800422","Default Known Flow Node","Known Flow","294399.441264","757921.439447","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002179","Nodes","","21.000000","31.800422","Default Known Flow Node","Known Flow","294399.076264","757920.497447","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002181","Nodes","","21.000000","31.766027","Default Known Flow Node","Known Flow","294404.551213","757919.695083","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002405","Nodes","","21.000000","31.877629","Default Known Flow Node","Known Flow","294493.999387","757988.745999","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002188","Nodes","","21.000000","49.395206","Default Known Flow Node","Known Flow","294336.520247","757382.850300","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002189","Nodes","","21.000000","36.764166","Default Known Flow Node","Known Flow","294008.864158","757970.388460","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002286","Nodes","MAXIMO, 383153","21.000000","36.975794","Point Loads","Known Flow","294057.495495","758065.643976","","0.000000","","","","","","","","","","","-6.399999","","-5.722994","-6.399999","","","","","","","","","","","","","PL-AF PROFILE",""
"60205200002192","Nodes","","21.000000","33.430417","Default Known Flow Node","Known Flow","294230.921219","757968.970460","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002260","Nodes","","21.000000","40.663922","Default Known Flow Node","Known Flow","293933.760737","758018.107219","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002206","Nodes","","21.000000","34.949139","Default Known Flow Node","Known Flow","294004.927157","758612.422635","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002282","Nodes","","21.000000","35.047506","Default Known Flow Node","Known Flow","294025.174163","758554.266619","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002208","Nodes","","21.000000","38.336489","Default Known Flow Node","Known Flow","294035.817165","758184.816519","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002212","Nodes","","21.000000","37.615568","Default Known Flow Node","Known Flow","294054.257170","758232.338531","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002324","Nodes","","21.000000","32.638077","Default Known Flow Node","Known Flow","294346.240250","758273.139543","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002231","Nodes","","21.000000","34.945559","Default Known Flow Node","Known Flow","293945.448141","758560.323621","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002233","Nodes","","21.000000","34.867280","Default Known Flow Node","Known Flow","294021.340162","758518.754609","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002235","Nodes","","21.000000","36.735428","Default Known Flow Node","Known Flow","294075.463176","758297.104549","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002278","Nodes","","21.000000","35.794211","Default Known Flow Node","Known Flow","294205.159898","758191.313675","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002244","Nodes","","21.000000","35.117797","Default Known Flow Node","Known Flow","294118.539020","758476.299442","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002289","Nodes","","21.000000","35.108036","Default Known Flow Node","Known Flow","294116.890082","758478.078084","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002247","Nodes","","21.000000","37.710914","Default Known Flow Node","Known Flow","294054.389171","758219.079528","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002248","Nodes","","21.000000","37.683923","Default Known Flow Node","Known Flow","294052.182170","758222.998529","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002250","Nodes","","21.000000","38.347220","Default Known Flow Node","Known Flow","294057.814171","758235.698532","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002261","Nodes","","21.000000","40.905800","Default Known Flow Node","Known Flow","293939.189139","758017.584473","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002263","Nodes","","21.000000","40.905800","Default Known Flow Node","Known Flow","293941.664140","758016.254473","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002265","Nodes","","21.000000","38.260367","Default Known Flow Node","Known Flow","294052.499170","758221.136528","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002269","Nodes","","21.000000","36.011588","Default Known Flow Node","Known Flow","294270.601219","758223.056552","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002270","Nodes","","21.000000","36.011588","Default Known Flow Node","Known Flow","294272.654230","758219.226528","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002190","Nodes","","21.000000","37.198440","Default Known Flow Node","Known Flow","294040.515167","758058.058484","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002211","Nodes","","21.000000","35.044843","Default Known Flow Node","Known Flow","294091.050180","758485.504600","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002283","Nodes","","21.000000","35.047506","Default Known Flow Node","Known Flow","294045.589168","758571.655624","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002287","Nodes","2287, A C Wilson, Maximo Ref:282077","21.000000","36.061927","Point Loads","Known Flow","294051.607170","758120.271501","","0.000000","","","","","","","","","","","-17.719999","","-15.845541","-17.719999","","","","","","","","","","","","","PL-AF PROFILE",""
"60205200002292","Nodes","","21.000000","34.414180","Default Known Flow Node","Known Flow","294318.408242","758581.781627","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002294","Nodes","","21.000000","31.489920","Default Known Flow Node","Known Flow","294399.929265","758476.674598","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002448","Nodes","","21.000000","30.749029","Default Known Flow Node","Known Flow","294533.231754","758505.954738","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002300","Nodes","","21.000000","33.855882","DDS demands","Known Flow","294245.664042","758464.716538","","0.000000","","","","","","-3.359999","","","","","","","-3.004572","-3.359999","","","","","","","","D1 PROFILE","","","","","",""
"60205200002301","Nodes","","21.000000","33.855882","Default Known Flow Node","Known Flow","294250.924224","758465.750595","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002302","Nodes","","21.000000","34.414180","Default Known Flow Node","Known Flow","294316.950242","758567.003622","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002304","Nodes","","21.000000","34.414415","Default Known Flow Node","Known Flow","294322.879244","758601.103632","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002359","Nodes","","21.000000","34.459678","Default Known Flow Node","Known Flow","294331.252246","758648.058645","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002254","Nodes","","21.000000","33.109856","Default Known Flow Node","Known Flow","294363.387255","758326.012557","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002227","Nodes","","21.000000","34.233679","Default Known Flow Node","Known Flow","293916.322133","758350.615564","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002314","Nodes","","21.000000","34.293862","Default Known Flow Node","Known Flow","293951.434035","758373.498793","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002315","Nodes","","21.000000","34.293862","Default Known Flow Node","Known Flow","293958.838145","758337.894560","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002266","Nodes","","21.000000","38.242310","Default Known Flow Node","Known Flow","294063.355173","758219.021528","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002322","Nodes","","21.000000","34.414180","Default Known Flow Node","Known Flow","294319.134243","758588.433628","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002323","Nodes","","21.000000","34.414180","Default Known Flow Node","Known Flow","294337.968248","758586.668628","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002327","Nodes","","21.000000","35.371815","Default Known Flow Node","Known Flow","293826.754195","758555.352286","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002326","Nodes","","21.000000","35.371815","Default Known Flow Node","Known Flow","293828.470109","758551.887618","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002330","Nodes","","21.000000","34.471589","Default Known Flow Node","Known Flow","294401.296265","758790.158683","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002331","Nodes","","21.000000","34.471589","Default Known Flow Node","Known Flow","294396.135263","758806.452688","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002332","Nodes","2332","21.000000","34.149395","Default Known Flow Node","Known Flow","294285.647233","758933.526722","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002333","Nodes","","21.000000","34.024525","Default Known Flow Node","Known Flow","294282.238233","758924.145720","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002336","Nodes","","21.000000","34.591460","Default Known Flow Node","Known Flow","294218.364215","758743.775671","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002374","Nodes","","21.000000","34.669107","Default Known Flow Node","Known Flow","294250.480224","758734.177668","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002337","Nodes","","21.000000","34.461447","Default Known Flow Node","Known Flow","294358.694253","758747.173672","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002338","Nodes","","21.000000","34.329332","Default Known Flow Node","Known Flow","294321.966243","758748.155672","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002339","Nodes","","21.000000","34.437574","Default Known Flow Node","Known Flow","294349.636251","758721.332664","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002341","Nodes","","21.000000","34.024525","Default Known Flow Node","Known Flow","294281.317232","758924.527720","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002344","Nodes","","21.000000","34.154542","Default Known Flow Node","Known Flow","294009.204158","758774.424679","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002345","Nodes","","21.000000","34.236334","Default Known Flow Node","Known Flow","293974.380149","758755.424674","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002349","Nodes","","21.000000","33.790535","Default Known Flow Node","Known Flow","294169.041202","758792.874684","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002350","Nodes","","21.000000","34.414951","Default Known Flow Node","Known Flow","294331.572905","758620.548045","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002387","Nodes","","21.000000","34.414846","Default Known Flow Node","Known Flow","294330.319779","758616.548023","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002352","Nodes","","21.000000","34.487701","Default Known Flow Node","Known Flow","294360.449254","758819.356691","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002353","Nodes","","21.000000","34.311494","Default Known Flow Node","Known Flow","294322.951244","758811.626689","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002347","Nodes","","21.000000","34.772541","Default Known Flow Node","Known Flow","293970.332148","758830.473694","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002357","Nodes","","21.000000","34.337407","Default Known Flow Node","Known Flow","294008.999614","758797.127818","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002360","Nodes","","21.000000","34.459678","Default Known Flow Node","Known Flow","294322.347243","758645.547644","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002363","Nodes","","21.000000","34.193493","Default Known Flow Node","Known Flow","294304.713239","758984.283736","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002364","Nodes","","21.000000","34.351452","Default Known Flow Node","Known Flow","294411.353268","759254.375810","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60205200002462","Nodes","","21.000000","34.115390","Default Known Flow Node","Known Flow","294416.094269","759156.149783","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
