"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60604800000603","Nodes","","21.000000","51.242609","Default Known Flow Node","Known Flow","386866.553044","808040.982738","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000604","Nodes","","21.000000","51.199893","Default Known Flow Node","Known Flow","386876.121428","808038.997084","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000609","Nodes","","21.000000","53.884100","Default Known Flow Node","Known Flow","387584.492621","807911.285050","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000389","Nodes","","21.000000","39.757920","Default Known Flow Node","Known Flow","386421.272305","806960.670791","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000348","Nodes","","21.000000","67.482534","Default Known Flow Node","Known Flow","386437.253309","807124.804836","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000350","Nodes","","21.000000","66.047069","Default Known Flow Node","Known Flow","386443.486311","807175.768849","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000455","Nodes","","21.000000","68.344576","Default Known Flow Node","Known Flow","386533.839335","807463.474928","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000443","Nodes","","21.000000","67.446354","Default Known Flow Node","Known Flow","386363.919289","807767.966011","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000403","Nodes","","21.000000","67.094946","Default Known Flow Node","Known Flow","386536.603336","807514.400942","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000479","Nodes","","21.000000","52.695433","Default Known Flow Node","Known Flow","386744.263392","808151.542115","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000511","Nodes","","21.000000","21.697729","Default Known Flow Node","Known Flow","387267.032535","806262.441601","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000516","Nodes","","21.000000","26.924907","Default Known Flow Node","Known Flow","386955.813450","806304.239612","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000396","Nodes","","21.000000","66.992699","Default Known Flow Node","Known Flow","386778.471402","807342.532895","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000592","Nodes","","21.000000","54.511484","Default Known Flow Node","Known Flow","387278.854538","807760.468008","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000593","Nodes","","21.000000","53.137383","Default Known Flow Node","Known Flow","387276.395537","807786.478016","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000582","Nodes","","21.000000","51.756300","Default Known Flow Node","Known Flow","387216.487521","807763.891009","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000559","Nodes","","21.000000","43.829560","Default Known Flow Node","Known Flow","387295.738543","807858.613035","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000606","Nodes","","21.000000","52.661040","Default Known Flow Node","Known Flow","386803.384409","808129.005109","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000608","Nodes","","21.000000","52.312706","Default Known Flow Node","Known Flow","386962.503452","808101.907101","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000612","Nodes","","21.000000","53.968799","Default Known Flow Node","Known Flow","387601.905626","807855.671034","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000001","Nodes","Logger 10359, Rear of 43 Coull Gardens, on Kingswell Drive","21.000000","68.137855","Val Log Post","Known Flow","386243.543335","807330.183689","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000002","Nodes","","21.000000","60.909660","DDS demands","Known Flow","387116.219211","807651.184172","","0.000000","","","","-1.019999","","","","","","-0.912102","-1.019999","","","","","","D1 PROFILE","","","","",""
"60604800000003","Nodes","","21.000000","57.548779","DDS demands","Known Flow","387172.658005","807645.641720","","0.000000","","","","-1.009999","","","","","","-0.903159","-1.009999","","","","","","D1 PROFILE","","","","",""
"60604800000004","Nodes","","21.000000","61.603700","DDS demands","Known Flow","387066.629301","807673.525476","","0.000000","","","","-1.609999","","","","","","-1.439690","-1.609999","","","","","","D1 PROFILE","","","","",""
"60604800000043","Nodes","","21.000000","44.168166","DDS demands","Known Flow","387210.451272","807822.156404","","0.000000","","","","-16.469999","","","","","","-14.727766","-16.469999","","","","","","D1 PROFILE","","","","",""
"60604800000125","Nodes","","21.000000","45.140089","DDS demands","Known Flow","386864.497241","807092.846807","","0.000000","","","","-6.599999","","","","","","-5.901837","-6.599999","","","","","","D1 PROFILE","","","","",""
"60604800000126","Nodes","","21.000000","60.745194","DDS demands","Known Flow","387019.857541","807691.042123","","0.000000","","","","-5.280000","","","","","","-4.721470","-5.280000","","","","","","D1 PROFILE","","","","",""
"60604800000127","Nodes","","21.000000","59.693121","DDS demands","Known Flow","386963.919292","807635.276256","","0.000000","","","","-5.670000","","","","","","-5.070215","-5.670000","","","","","","D1 PROFILE","","","","",""
"60604800000123","Nodes","","21.000000","52.239354","DDS demands","Known Flow","387189.782063","807711.197890","","0.000000","","","","-6.560000","","","","","","-5.866069","-6.560000","","","","","","D1 PROFILE","","","","",""
"60604800000021","Nodes","","21.000000","54.230963","DDS demands","Known Flow","387454.328926","807862.176852","","0.000000","","","","-10.150000","","","","","","-9.076310","-10.150000","","","","","","D1 PROFILE","","","","",""
"60604800000005","Nodes","","21.000000","54.137383","DDS demands","Known Flow","387477.681039","807874.065844","","0.000000","","","","-10.069999","","","","","","-9.004773","-10.069999","","","","","","D1 PROFILE","","","","",""
"60604800000006","Nodes","","21.000000","53.996527","DDS demands","Known Flow","387535.497567","807884.517134","","0.000000","","","","-10.479999","","","","","","-9.371401","-10.479999","","","","","","D1 PROFILE","","","","",""
"60604800000067","Nodes","","21.000000","43.843935","DDS demands","Known Flow","387266.676963","807839.839646","","0.000000","","","","-9.880000","","","","","","-8.834872","-9.880000","","","","","","D1 PROFILE","","","","",""
"60604800000124","Nodes","","21.000000","43.806784","DDS demands","Known Flow","386903.027100","807035.731740","","0.000000","","","","-10.759999","","","","","","-9.621783","-10.759999","","","","","","D1 PROFILE","","","","",""
"60604800000128","Nodes","","21.000000","60.633511","DDS demands","Known Flow","387028.580333","807628.542982","","0.000000","","","","-4.610000","","","","","","-4.122344","-4.610000","","","","","","D1 PROFILE","","","","",""
"60604800000129","Nodes","","21.000000","46.319140","DDS demands","Known Flow","386841.362697","807060.569863","","0.000000","","","","-9.989999","","","","","","-8.933235","-9.989999","","","","","","D1 PROFILE","","","","",""
"60604800000136","Nodes","386415","21.000000","47.974317","Default Known Flow Node","Known Flow","386759.176805","806781.363723","","0.000000","","","","","","","","","-1153.880010","0.000000","0.000000","","","","","","","","","","","PL-PL PROFILE"
"606048-508","Nodes","","21.000000","29.462726","Default Known Flow Node","Known Flow","386920.296335","806458.392117","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"606048-495","Nodes","","21.000000","35.754751","Default Known Flow Node","Known Flow","386897.965434","806645.310705","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800001541","Nodes","","21.000000","49.815531","Default Known Flow Node","Known Flow","386785.377681","806917.134667","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"606048-0000014","Nodes","","21.000000","46.104040","Default Known Flow Node","Known Flow","386819.389842","806773.671379","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000137-","Nodes","","22.999998","23.694134","Default Known Flow Node","Known Flow","387091.655487","806262.072601","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60604800000138","Nodes","","21.000000","48.632481","Default Known Flow Node","Known Flow","386801.088000","806795.096405","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
