"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60603100001396","Nodes","","21.000000","28.454365","DDS demands","Known Flow","395868.159438","830005.637269","","0.000000","","","","","-9.100000","","","","","-8.137383","-9.100000","","","","","","","D1 PROFILE","","","",""
"60603100001395","Nodes","","21.000000","38.616982","Default Known Flow Node","Known Flow","395757.926845","829656.827967","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001397","Nodes","","21.000000","24.234811","DDS demands","Known Flow","395834.554512","829949.601053","","0.000000","","","","","-9.850000","","","","","-8.808046","-9.850000","","","","","","","D1 PROFILE","","","",""
"60603100001398","Nodes","","21.000000","22.019671","DDS demands","Known Flow","395964.633541","829964.898909","","0.000000","","","","","-11.669999","","","","","-10.435522","-11.669999","","","","","","","D1 PROFILE","","","",""
"60603100001393","Nodes","","21.000000","28.912683","DDS demands","Known Flow","395817.532939","830016.563273","","0.000000","","","","","-5.509999","","","","","-4.927140","-5.509999","","","","","","","D1 PROFILE","","","",""
"60603100001401","Nodes","","21.000000","66.576562","Default Known Flow Node","Known Flow","396185.718962","830718.159255","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001407","Nodes","","21.000000","53.655771","Default Known Flow Node","Known Flow","396313.439996","830751.665265","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001417","Nodes","","21.000000","40.829822","Default Known Flow Node","Known Flow","396218.950971","830902.034306","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001376","Nodes","","21.000000","54.332766","Default Known Flow Node","Known Flow","395710.464832","831303.631415","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001423","Nodes","","21.000000","53.110662","Default Known Flow Node","Known Flow","395720.009835","831312.828417","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001430","Nodes","","21.000000","42.147034","Default Known Flow Node","Known Flow","396263.613983","830899.932305","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001418","Nodes","","21.000000","42.147034","Default Known Flow Node","Known Flow","396263.624983","830902.543306","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001440","Nodes","","21.000000","71.948851","Default Known Flow Node","Known Flow","396437.692030","830651.390237","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001451","Nodes","","21.000000","70.494202","Default Known Flow Node","Known Flow","396476.440041","830674.873244","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001447","Nodes","","21.000000","74.178627","Default Known Flow Node","Known Flow","396492.062045","830565.468214","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001457","Nodes","","21.000000","46.049181","Default Known Flow Node","Known Flow","396364.459062","830900.733305","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001456","Nodes","","21.000000","45.088649","Default Known Flow Node","Known Flow","396408.628022","830928.440313","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001475","Nodes","","21.000000","45.088649","Default Known Flow Node","Known Flow","396403.254357","830928.869920","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001470","Nodes","","21.000000","35.778726","Default Known Flow Node","Known Flow","396472.565040","831016.559337","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001471","Nodes","","21.000000","35.778726","Default Known Flow Node","Known Flow","396460.801036","831025.806339","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001472","Nodes","","21.000000","45.021930","Default Known Flow Node","Known Flow","396401.045020","830939.094316","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001473","Nodes","","21.000000","45.007530","Default Known Flow Node","Known Flow","396403.301021","830939.203316","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001474","Nodes","","21.000000","35.692856","Default Known Flow Node","Known Flow","396482.843042","831055.854347","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001479","Nodes","","21.000000","45.096721","Default Known Flow Node","Known Flow","396401.598605","830928.958559","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001481","Nodes","","21.000000","45.310674","Default Known Flow Node","Known Flow","397123.459217","830352.373156","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001485","Nodes","","21.000000","47.319112","Default Known Flow Node","Known Flow","397009.134186","830341.852153","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001489","Nodes","","21.000000","49.399628","Default Known Flow Node","Known Flow","397695.331372","829901.264033","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001494","Nodes","","21.000000","49.399628","DDS demands","Known Flow","397684.625811","829898.482111","","0.000000","-5.749999","","","","-6.789999","","","","","-11.213492","-12.539999","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"60603100001491","Nodes","","21.000000","49.525283","Default Known Flow Node","Known Flow","397822.517407","829919.846038","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001492","Nodes","","21.000000","49.483393","Default Known Flow Node","Known Flow","397849.235414","829906.968035","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001490","Nodes","Lady Mire Farm RRI,","21.000000","49.999978","Default Known Pressure Node","Known Pressure","397583.861342","829884.183029","","0.000000","","","","","","","","","","11.213492","12.539999","","","","","","","","","","",""
"60603100001493","Nodes","","21.000000","49.357759","Default Known Flow Node","Known Flow","397828.393409","829990.132057","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001496","Nodes","","21.000000","49.441508","Default Known Flow Node","Known Flow","397804.009402","829971.366052","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001495","Nodes","","21.000000","49.357759","Default Known Flow Node","Known Flow","397799.790401","829983.167055","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001497","Nodes","","21.000000","49.822538","DDS demands","Known Flow","398824.147680","829610.936954","","0.000000","","","","","-7.430000","","","","","-6.644039","-7.430000","","","","","","","D1 PROFILE","","","",""
"60603100001499","Nodes","","21.000000","49.997118","Default Known Flow Node","Known Flow","398841.803684","829594.003950","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001498","Nodes","","21.000000","49.997118","Default Known Flow Node","Known Flow","398851.182687","829625.837958","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001326","Nodes","","21.000000","35.182083","DDS demands","Known Flow","395533.017880","829991.535063","","0.000000","","","","","-4.469999","","","","","-3.997153","-4.469999","","","","","","","D1 PROFILE","","","",""
"60603100001348","Nodes","","21.000000","55.938997","Default Known Flow Node","Known Flow","395409.792750","831334.741423","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001399","Nodes","","21.000000","22.048360","Default Known Flow Node","Known Flow","395892.557882","829995.399059","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001305","Nodes","","21.000000","33.087794","Default Known Flow Node","Known Flow","395655.247817","830063.027077","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001445","Nodes","","21.000000","67.757799","Default Known Flow Node","Known Flow","396409.205022","830705.256252","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001431","Nodes","","21.000000","42.196970","Default Known Flow Node","Known Flow","396265.245983","830902.293306","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001480","Nodes","","21.000000","45.021930","Default Known Flow Node","Known Flow","396400.943020","830940.918316","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001381","Nodes","","21.000000","54.808990","Default Known Flow Node","Known Flow","395627.274810","831468.920460","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001427","Nodes","","21.000000","40.624022","Default Known Flow Node","Known Flow","396177.227959","830914.365309","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001413","Nodes","","21.000000","43.321084","Default Known Flow Node","Known Flow","396297.820992","830972.100325","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001467","Nodes","","21.000000","44.585754","Default Known Flow Node","Known Flow","396407.885022","830874.106298","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001476","Nodes","","21.000000","44.029796","Default Known Flow Node","Known Flow","396620.264080","830970.626324","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100001093","Nodes","1093, Castle Park DG, Constant","21.000000","74.999996","Default Known Pressure Node","Known Pressure","396508.524049","830569.217215","","999998.967025","","","","","","","","","","241.081149","269.600000","","","","","","","","","","",""
"60603100000279","Nodes","","21.000000","45.250383","DDS demands","Known Flow","397151.538224","830337.080152","","0.000000","","","","","-2.710000","","","","","-2.423330","-2.710000","","","","","","","D1 PROFILE","","","",""
"60603100000022","Nodes","","21.000000","28.786046","Default Known Flow Node","Known Flow","395104.068667","830108.201089","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000006","Nodes","","21.000000","67.369237","Default Known Flow Node","Known Flow","396300.998993","830670.037242","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000023","Nodes","","21.000000","44.931778","Default Known Flow Node","Known Flow","396335.109002","830897.242304","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000024","Nodes","","21.000000","23.031942","Default Known Flow Node","Known Flow","394705.108559","830245.356127","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000025","Nodes","","21.000000","42.714466","Default Known Flow Node","Known Flow","395680.445796","830044.302613","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000026","Nodes","","21.000000","28.126503","DDS demands","Known Flow","395858.692873","829978.910054","","0.000000","","","","","-4.500000","","","","","-4.023980","-4.500000","","","","","","","D1 PROFILE","","","",""
"60603100000027","Nodes","","21.000000","22.019671","Default Known Flow Node","Known Flow","395967.128902","829970.729052","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000055","Nodes","","21.000000","33.493097","Default Known Flow Node","Known Flow","395577.109796","830006.523062","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000058","Nodes","","21.000000","31.847132","Default Known Flow Node","Known Flow","395467.428766","829907.078035","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000056","Nodes","","21.000000","32.507895","Default Known Flow Node","Known Flow","395496.740395","829861.389927","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000057","Nodes","","21.000000","29.756753","Default Known Flow Node","Known Flow","395495.029774","829860.325022","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000060","Nodes","","21.000000","29.693767","Default Known Flow Node","Known Flow","395342.151732","829900.132033","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000061","Nodes","","21.000000","29.958392","Default Known Flow Node","Known Flow","395417.824753","829987.924057","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000064","Nodes","","21.000000","31.233002","Default Known Flow Node","Known Flow","395423.626754","829880.896028","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000066","Nodes","","21.000000","33.931165","Default Known Flow Node","Known Flow","395421.723451","829879.825724","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000065","Nodes","","21.000000","40.011844","Default Known Flow Node","Known Flow","394330.349457","831231.354395","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000070","Nodes","","21.000000","36.821655","Default Known Flow Node","Known Flow","394648.106543","831511.354471","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000069","Nodes","","21.000000","60.852573","Default Known Flow Node","Known Flow","395500.521837","831218.168955","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000067","Nodes","","21.000000","38.574040","Default Known Flow Node","Known Flow","395749.751843","829681.005973","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000072","Nodes","","21.000000","40.097673","Default Known Flow Node","Known Flow","394407.168478","831348.849427","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000071","Nodes","","21.000000","40.653311","Default Known Flow Node","Known Flow","396370.485117","830980.825412","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000073","Nodes","","21.000000","36.864597","Default Known Flow Node","Known Flow","394659.117546","831560.268485","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000074","Nodes","","21.000000","74.055915","Default Known Flow Node","Known Flow","396491.622209","830568.500768","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000076","Nodes","","21.000000","22.408817","Default Known Flow Node","Known Flow","394358.821464","830959.728321","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000079","Nodes","","21.000000","35.306476","Default Known Flow Node","Known Flow","394813.452588","831378.615435","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000080","Nodes","","21.000000","31.034246","DDS demands","Known Flow","395039.224650","831082.164355","","0.000000","","","","","","","-6.000000","","","-5.365307","-6.000000","","","","","","","","","PL-AF PROFILE","",""
"60603100000075","Nodes","","21.000000","73.388500","Default Known Flow Node","Known Flow","396486.858044","830592.784221","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000077","Nodes","","21.000000","73.441982","Default Known Flow Node","Known Flow","396489.136044","830585.642219","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000078","Nodes","","21.000000","44.029796","Default Known Flow Node","Known Flow","396620.584195","830969.333152","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60603100000081","Nodes","4 Props @ 35,97,107,109 Esslemont Circle, Ellon","21.000000","21.940421","Point Loads","Known Flow","394281.400096","830939.517521","","0.000000","","","","","","","-8.579999","","","-7.672389","-8.579999","","","","","","","","","PL-AF PROFILE","",""
