"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"60200500002781","Nodes","2781","21.000000","33.388117","DDS demands","Known Flow","311473.100910","722674.098856","","0.000000","","","","","","-13.449999","","","","","","","","","-12.027230","-13.449999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500003558","Nodes","3558","21.000000","34.181181","DDS demands","Known Flow","311523.475924","722611.723839","","0.000000","","","","","","-4.289999","","","","","","","","","-3.836194","-4.289999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500003560","Nodes","3560","21.000000","34.117338","DDS demands","Known Flow","311560.850934","722549.973822","","0.000000","","","","","","-5.850000","","","","","","","","","-5.231174","-5.850000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200501463325","Nodes","1463325","21.000000","34.181181","Default Known Flow Node","Known Flow","311526.725925","722599.848836","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002797","Nodes","2797","21.000000","34.137037","DDS demands","Known Flow","311556.975933","722618.473841","","0.000000","","","","","","-4.219999","","","","","","","","","-3.773599","-4.219999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200501462734","Nodes","1462734","21.000000","34.137037","Default Known Flow Node","Known Flow","311547.850931","722607.098837","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002798","Nodes","2798","21.000000","34.235060","DDS demands","Known Flow","311600.475945","722589.473833","","0.000000","","","","","","-10.229999","","","","","","","","","-9.147848","-10.229999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200501463080","Nodes","1463080","21.000000","34.235060","Default Known Flow Node","Known Flow","311593.225943","722578.348830","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463887","Nodes","1463887","21.000000","34.493196","Default Known Flow Node","Known Flow","311596.100944","722553.223823","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000573","Nodes","573","21.000000","24.291379","DDS demands","Known Flow","311360.975880","723276.224020","","0.000000","-5.680000","","","","","-2.470000","","","","","","","","","-7.287876","-8.149999","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"60200504904797","Nodes","4904797","21.000000","30.357368","Default Known Flow Node","Known Flow","311115.732275","723118.191205","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501464100","Nodes","1464100","21.000000","30.357368","Default Known Flow Node","Known Flow","311111.475812","723084.223967","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463315","Nodes","1463315","21.000000","34.721751","Default Known Flow Node","Known Flow","311357.100879","723495.099079","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463079","Nodes","9 Dom @ Cross Street","21.000000","37.527417","Point Loads","Known Flow","311439.100901","723192.223997","","0.000000","","","","","","","","","","","","-15.319999","","","-13.699417","-15.319999","","","","","","","","","","","","","","","PL-AF PROFILE","","",""
"60200510001201","Nodes","10001201","21.000000","30.357368","DDS demands","Known Flow","311123.725815","723121.598977","","0.000000","","","","","","-7.210000","","","","","","","","","-6.447311","-7.210000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500002435","Nodes","30 Props @ Various Addresses St Andrew Street","21.000000","23.438562","Point Loads","Known Flow","311331.850872","723266.849017","","0.000000","","","","","","","","","","","","-38.709998","","","-34.615173","-38.709998","","","","","","","","","","","","","","","PL-AF PROFILE","","",""
"60200500002431","Nodes","2431","21.000000","23.332937","Default Known Flow Node","Known Flow","311340.225874","723264.474016","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002411","Nodes","10002411","21.000000","23.128588","DDS demands","Known Flow","311334.975873","723248.474012","","0.000000","","","","","","-5.590000","","","","","","","","","-4.998678","-5.590000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200501462716","Nodes","1462716","21.000000","23.110263","DDS demands","Known Flow","311325.100870","723251.099013","","0.000000","","","","","","-6.740000","","","","","","","","","-6.027028","-6.740000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200501463969","Nodes","1463969","21.000000","23.118219","DDS demands","Known Flow","311336.225873","723246.099011","","0.000000","","","","","","-8.350000","","","","","","","","","-7.466719","-8.350000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200501463083","Nodes","1463083","21.000000","23.332937","Default Known Flow Node","Known Flow","311343.725875","723266.099017","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002377","Nodes","10002377","21.000000","38.718098","Default Known Flow Node","Known Flow","311615.975949","723177.848993","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002368","Nodes","2368","21.000000","38.718098","Default Known Flow Node","Known Flow","311614.725949","723126.098979","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002522","Nodes","2522","21.000000","38.296224","Default Known Flow Node","Known Flow","311561.203760","723369.183386","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002489","Nodes","10002489","21.000000","38.296224","Default Known Flow Node","Known Flow","311565.849274","723369.043767","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463380","Nodes","1463380","21.000000","38.327046","Default Known Flow Node","Known Flow","311559.350934","723356.349041","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002478","Nodes","10002478","21.000000","38.327046","Default Known Flow Node","Known Flow","311559.312547","723355.225352","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002538","Nodes","10002538","21.000000","35.224597","Default Known Flow Node","Known Flow","311968.975045","723447.479066","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002521","Nodes","10002521","21.000000","38.715550","Default Known Flow Node","Known Flow","311772.350992","723418.474058","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463745","Nodes","1463745","21.000000","38.718098","Default Known Flow Node","Known Flow","311586.600941","723178.973993","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500327032","Nodes","327032","21.000000","42.026545","Default Known Flow Node","Known Flow","311790.100997","723239.349010","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463696","Nodes","1463696","21.000000","38.488499","DDS demands","Known Flow","311793.600998","723416.224058","","0.000000","","","","","","-2.039999","","","","","","","","","-1.824204","-2.039999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200510002487","Nodes","10002487","21.000000","38.339025","Default Known Flow Node","Known Flow","311557.975933","723367.599044","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003465","Nodes","3465","21.000000","38.340398","DDS demands","Known Flow","311559.725934","723366.599044","","0.000000","","","","","","-8.260000","","","","","","","","","-7.386240","-8.260000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500002523","Nodes","2523","21.000000","38.314129","DDS demands","Known Flow","311554.350932","723190.848996","","0.000000","-6.199999","","","","","-7.250000","","","","","","","","","-12.027231","-13.449999","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"60200500002524","Nodes","2524","21.000000","38.263088","DDS demands","Known Flow","311613.225948","723367.474044","","0.000000","","","","","","-4.010000","","","","","","","","","-3.585814","-4.010000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500326959","Nodes","326959","21.000000","30.309151","Default Known Flow Node","Known Flow","312022.226060","723443.724065","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200504904717","Nodes","4904717","21.000000","41.818998","Default Known Flow Node","Known Flow","312079.008085","723222.590784","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002440","Nodes","2440","21.000000","41.747030","Default Known Flow Node","Known Flow","312085.207695","723278.601055","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002525","Nodes","10002525","21.000000","41.622707","Default Known Flow Node","Known Flow","312102.726082","723427.974061","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462648","Nodes","1462648","21.000000","41.894142","Default Known Flow Node","Known Flow","312056.101069","723205.099000","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002390","Nodes","10002390","21.000000","41.894142","Default Known Flow Node","Known Flow","312055.601069","723200.723999","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462784","Nodes","1462784","21.000000","41.723104","Default Known Flow Node","Known Flow","312091.226079","723332.974035","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002460","Nodes","10002460","21.000000","41.723104","Default Known Flow Node","Known Flow","312090.907166","723330.092826","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500326987","Nodes","326987","21.000000","41.630092","Default Known Flow Node","Known Flow","312094.476079","723430.974062","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002526","Nodes","10002526","21.000000","41.630092","Default Known Flow Node","Known Flow","312094.351079","723428.349061","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002560","Nodes","2560","21.000000","29.784452","DDS demands","Known Flow","312087.726078","723462.974070","","0.000000","","","","-2.559999","","-1.929999","","","","","","","","","-4.015038","-4.490000","","","","","","","C4 PROFILE","","D1 PROFILE","","","","","","","","",""
"60200510002396","Nodes","10002396","21.000000","41.894142","Default Known Flow Node","Known Flow","312039.726064","723207.224001","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002388","Nodes","2388","21.000000","41.894142","Default Known Flow Node","Known Flow","312059.600280","723200.093986","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002383","Nodes","10002383","21.000000","41.894142","Default Known Flow Node","Known Flow","312073.851074","723197.848998","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463015","Nodes","1463015","21.000000","29.784452","Default Known Flow Node","Known Flow","312072.601073","723472.099073","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002463","Nodes","10002463","21.000000","41.716299","Default Known Flow Node","Known Flow","312083.242689","723331.097064","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500327155","Nodes","327155","21.000000","41.716299","Default Known Flow Node","Known Flow","312082.976076","723328.849034","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002465","Nodes","10002465","21.000000","41.711425","Default Known Flow Node","Known Flow","312083.894602","723336.593874","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002467","Nodes","2467","21.000000","41.711425","Default Known Flow Node","Known Flow","312069.601073","723338.099036","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462754","Nodes","1462754","21.000000","41.622707","Default Known Flow Node","Known Flow","312102.226082","723423.099060","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003201","Nodes","3201","21.000000","36.091902","DDS demands","Known Flow","309964.100500","724018.724222","","0.000000","","","","","","-4.500000","","","","","","","","","-4.023980","-4.500000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500001372","Nodes","1372","21.000000","39.575286","Default Known Flow Node","Known Flow","310718.225705","723824.849169","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510001291","Nodes","10001291","21.000000","37.836627","Default Known Flow Node","Known Flow","310833.350736","723583.224103","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001384","Nodes","1384","21.000000","39.643707","Default Known Flow Node","Known Flow","310715.725704","723847.724175","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463734","Nodes","1463734","21.000000","39.601131","Default Known Flow Node","Known Flow","310752.600714","723851.724176","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003310","Nodes","3310","21.000000","38.131667","Default Known Flow Node","Known Flow","310846.035908","723647.457636","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510001296","Nodes","10001296","21.000000","37.891067","Default Known Flow Node","Known Flow","310803.350728","723586.099104","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000509","Nodes","509","21.000000","37.909059","DDS demands","Known Flow","310758.475716","723590.599105","","0.000000","","","","","","-6.409999","","","","","","","","","-5.731936","-6.409999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500001300","Nodes","1300","21.000000","37.891067","Default Known Flow Node","Known Flow","310804.600728","723602.849108","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510001294","Nodes","10001294","21.000000","37.926594","Default Known Flow Node","Known Flow","310817.850732","723584.724104","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510001298","Nodes","10001298","21.000000","37.926594","Default Known Flow Node","Known Flow","310819.475732","723600.849108","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463057","Nodes","1463057","21.000000","37.836627","Default Known Flow Node","Known Flow","310825.600734","723613.224111","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002620","Nodes","10002620","21.000000","36.570551","Default Known Flow Node","Known Flow","311261.975853","723513.224084","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002863","Nodes","10002863","21.000000","31.499563","Default Known Flow Node","Known Flow","311597.725944","723877.349183","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002751","Nodes","2751","21.000000","27.952100","Default Known Flow Node","Known Flow","311593.100943","723816.474167","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002817","Nodes","7 Dom @ North Methven Street","21.000000","30.486169","Default Known Flow Node","Known Flow","311542.722461","723792.095127","","0.000000","","","","","","","","","","","","-12.740000","","","-11.392336","-12.740000","","","","","","","","","","","","","","","PL-AF PROFILE","","",""
"60200500326912","Nodes","326912","21.000000","36.780407","Default Known Flow Node","Known Flow","311689.350969","723517.599085","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462475","Nodes","1462475","21.000000","28.961672","Default Known Flow Node","Known Flow","311604.850946","723832.349171","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462850","Nodes","1462850","21.000000","26.578061","DDS demands","Known Flow","311597.850944","723779.974157","","0.000000","-99.999997","","","","","","","","","","","","","","-89.421791","-99.999997","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200510002629","Nodes","10002629","21.000000","36.780407","Default Known Flow Node","Known Flow","311701.225972","723517.599085","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002816","Nodes","10002816","21.000000","29.163845","Default Known Flow Node","Known Flow","312028.476061","723790.724160","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002891","Nodes","10002891","21.000000","42.129465","Default Known Flow Node","Known Flow","312290.226133","723939.224200","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463408","Nodes","1463408","21.000000","42.129465","Default Known Flow Node","Known Flow","312288.101132","723938.724200","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510002786","Nodes","10002786","21.000000","39.921996","Default Known Flow Node","Known Flow","312546.101202","723742.349146","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001448","Nodes","1448","21.000000","40.330593","Default Known Flow Node","Known Flow","311003.100782","724288.599295","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500002029","Nodes","2029","21.000000","40.464701","DDS demands","Known Flow","310464.843246","724535.063828","","0.000000","","","","","","-5.010000","","","","","","","","","-4.480031","-5.010000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200501463593","Nodes","1463593","21.000000","40.464701","Default Known Flow Node","Known Flow","310466.475636","724534.724362","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001539","Nodes","1539","21.000000","40.605562","Default Known Flow Node","Known Flow","310508.312198","724522.107198","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462874","Nodes","1462874","21.000000","37.719171","Default Known Flow Node","Known Flow","310729.850708","724754.974422","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001548","Nodes","1548","21.000000","40.560397","Default Known Flow Node","Known Flow","310504.853262","724526.861873","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001541","Nodes","1541","21.000000","40.600725","Default Known Flow Node","Known Flow","310511.475649","724522.349359","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500327054","Nodes","327054","21.000000","37.719171","Default Known Flow Node","Known Flow","310742.350711","724771.849427","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001656","Nodes","1656","21.000000","37.408834","Default Known Flow Node","Known Flow","310888.184391","724873.216835","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500003146","Nodes","3146","21.000000","37.532698","Default Known Flow Node","Known Flow","310852.725742","724844.224446","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462733","Nodes","1462733","21.000000","37.258526","Default Known Flow Node","Known Flow","310845.588283","724856.927281","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001634","Nodes","1634","21.000000","37.724620","Default Known Flow Node","Known Flow","310761.225717","724795.974433","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001700","Nodes","1700","21.000000","36.567411","Default Known Flow Node","Known Flow","310611.975676","724986.849485","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001699","Nodes","1699","21.000000","36.563367","Default Known Flow Node","Known Flow","310613.021799","724985.610655","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001625","Nodes","1625","21.000000","37.719171","Default Known Flow Node","Known Flow","310751.850714","724766.474425","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001639","Nodes","1639","21.000000","37.723860","Default Known Flow Node","Known Flow","310747.350713","724804.724435","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001694","Nodes","1694","21.000000","36.397858","Default Known Flow Node","Known Flow","310618.370238","724960.199725","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000858","Nodes","858","21.000000","36.395926","DDS demands","Known Flow","310622.850679","724961.599478","","0.000000","","","","","","-16.629998","","","","","","","","","-14.870842","-16.629998","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200501463200","Nodes","1463200","21.000000","39.280040","Default Known Flow Node","Known Flow","310823.850734","724679.849402","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463136","Nodes","1463136","21.000000","37.408834","Default Known Flow Node","Known Flow","310887.975751","724874.349454","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501463171","Nodes","1463171","21.000000","36.521766","Default Known Flow Node","Known Flow","311038.600792","724797.599434","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200501462775","Nodes","1462775","21.000000","37.782183","Default Known Flow Node","Known Flow","312547.476203","724643.724392","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510003093","Nodes","10003093","21.000000","37.782183","DDS demands","Known Flow","312579.080970","724610.122859","","0.000000","","","","","","-14.270000","","","","","","","","","-12.760490","-14.270000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500004066","Nodes","4066","21.000000","37.602014","DDS demands","Known Flow","310015.100514","725144.474528","","0.000000","","","","","","-7.770000","","","","","","","","","-6.948073","-7.770000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500004067","Nodes","4067","21.000000","37.250360","DDS demands","Known Flow","310036.725519","725211.849546","","0.000000","","","","","","-15.240000","","","","","","","","","-13.627881","-15.240000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500004069","Nodes","4069","21.000000","37.399555","DDS demands","Known Flow","310066.225527","725163.224533","","0.000000","","","","","","-5.940000","","","","","","","","","-5.311654","-5.940000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500004065","Nodes","4065","21.000000","37.932335","DDS demands","Known Flow","310031.225518","725089.224513","","0.000000","","","","","","-11.490000","","","","","","","","","-10.274563","-11.490000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500004070","Nodes","4070","21.000000","37.864449","DDS demands","Known Flow","310070.725529","725108.224518","","0.000000","","","","","","-4.880000","","","","","","","","","-4.363783","-4.880000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200510000844","Nodes","10000844","21.000000","37.250360","Default Known Flow Node","Known Flow","310038.350520","725212.349546","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500004068","Nodes","4068","21.000000","36.872516","DDS demands","Known Flow","310053.350524","725309.099573","","0.000000","","","","","","-8.209999","","","","","","","","","-7.341529","-8.209999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200501462764","Nodes","1462764","21.000000","37.250360","Default Known Flow Node","Known Flow","310054.975524","725218.349548","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500004064","Nodes","4064","21.000000","38.071774","DDS demands","Known Flow","310051.475523","725038.599499","","0.000000","","","","","","-5.440000","","","","","","","","","-4.864545","-5.440000","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500004071","Nodes","4071","21.000000","37.967530","DDS demands","Known Flow","310085.225533","725055.849504","","0.000000","","","","","","-8.489999","","","","","","","","","-7.591909","-8.489999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500001220","Nodes","1220","21.000000","35.258353","DDS demands","Known Flow","310550.350659","725040.099500","","0.000000","-49.090000","","","","","","","","","","","","","","-43.897157","-49.090000","","","","C1 PROFILE","","","","","","","","","","","","","",""
"60200500000860","Nodes","860","21.000000","35.787069","DDS demands","Known Flow","310548.350659","725018.224494","","0.000000","-8.770000","","","","","-2.470000","","","","","","","","","-10.051009","-11.240000","","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"60200500001817","Nodes","1817","21.000000","25.655325","Default Known Flow Node","Known Flow","310293.850589","725598.349651","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001783","Nodes","1783","21.000000","25.003576","Default Known Flow Node","Known Flow","310345.350603","725500.974625","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001787","Nodes","1787","21.000000","25.179855","Default Known Flow Node","Known Flow","310370.850610","725512.224628","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001816","Nodes","1816","21.000000","25.638735","Default Known Flow Node","Known Flow","310254.850579","725597.974651","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500001836","Nodes","1836","21.000000","26.542525","Default Known Flow Node","Known Flow","310286.100587","725648.974665","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200510003358","Nodes","10003358","21.000000","38.103771","Default Known Flow Node","Known Flow","313469.996454","725714.790683","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"60200500000003","Nodes","SCONE DG, Tel, Profiled, Site ID 1653","21.000000","40.000000","Default Known Pressure Node","Known Pressure","313435.246444","725620.605657","","5514.599909","","","","","","","","","","","","","","","1773.375139","1983.157622","","","","","","","","","","","","","","","","","",""
"60200500001321","Nodes","1321","21.000000","36.023794","DDS demands","Known Flow","313786.732540","725616.602656","","0.000000","","","","","","-9.489999","","","","","","","","","-8.486127","-9.489999","","","","","","","","","D1 PROFILE","","","","","","","","",""
"60200500001313","Nodes","1313","21.000000","35.971064","Default Known Flow Node","Known Flow","313764.590269","725615.670800","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
