"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60601000000692","Nodes","692","21.000000","31.141498","Default Known Flow Node","Known Flow","288208.750000","856580.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-319","Nodes","-319","21.000000","31.596208","Default Known Flow Node","Known Flow","288344.000000","856766.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000377","Nodes","377","21.000000","31.145538","DDS demands","Known Flow","288348.125000","856849.375000","","0.000000","","","-0.019999","","-7.999999","","","","-7.171627","-8.019999","","","","","C3 PROFILE","","D1 PROFILE","","",""
"606010-318","Nodes","-318","21.000000","31.600891","Default Known Flow Node","Known Flow","288344.625000","856766.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-581","Nodes","-581","21.000000","32.033251","Default Known Flow Node","Known Flow","288400.625000","856733.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-314","Nodes","-314","21.000000","31.600891","Default Known Flow Node","Known Flow","288340.625000","856754.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462539","Nodes","-1462539","21.000000","32.033251","Default Known Flow Node","Known Flow","288399.000000","856735.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462533","Nodes","-1462533","21.000000","32.043702","Default Known Flow Node","Known Flow","288400.000000","856736.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-608","Nodes","-608","21.000000","33.445160","Default Known Flow Node","Known Flow","288528.125000","856842.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000240","Nodes","240","21.000000","33.374212","DDS demands","Known Flow","288575.375000","856845.500000","","0.000000","","","","","-2.929999","","","","-2.620058","-2.929999","","","","","","","D1 PROFILE","","",""
"606010-1462577","Nodes","-1462577","21.000000","27.353686","Default Known Flow Node","Known Flow","288651.125000","856583.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000080","Nodes","80","21.000000","27.353686","DDS demands","Known Flow","288652.500000","856582.875000","","0.000000","-2.180000","","","","-1.009999","","","","-2.852555","-3.190000","","","C1 PROFILE","","","","D1 PROFILE","","",""
"606010-633","Nodes","-633","21.000000","31.695391","Default Known Flow Node","Known Flow","288589.750000","856989.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-4904539","Nodes","-4904539","21.000000","36.870786","Default Known Flow Node","Known Flow","288709.625000","856842.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-518","Nodes","-518","21.000000","33.047738","Default Known Flow Node","Known Flow","288539.500000","856640.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462695","Nodes","-1462695","21.000000","33.136674","Default Known Flow Node","Known Flow","288557.500000","856646.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462673","Nodes","-1462673","21.000000","34.755458","Default Known Flow Node","Known Flow","288663.375000","856877.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000001","Nodes","1, ""NAIRN DG""","21.000000","37.000000","Default Known Pressure Node","Known Pressure","288712.125000","856844.625000","","999998.967025","","","","","","","","","1972.482829","2205.819252","","","","","","","","","",""
"60601000000194","Nodes","194","21.000000","33.136067","DDS demands","Known Flow","288523.250000","856631.000000","","0.000000","-3.150000","","","","-6.449999","","","","-8.584491","-9.599999","","","C1 PROFILE","","","","D1 PROFILE","","",""
"606010-488","Nodes","-488","21.000000","32.570287","Default Known Flow Node","Known Flow","288651.750000","856573.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-326839","Nodes","-326839","21.000000","32.570287","Default Known Flow Node","Known Flow","288653.125000","856572.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-489","Nodes","-489","21.000000","27.367962","Default Known Flow Node","Known Flow","288653.000000","856575.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000104","Nodes","104","21.000000","60.529538","DDS demands","Known Flow","289455.625000","856684.625000","","0.000000","","","","","-14.219999","","","","-12.715778","-14.219999","","","","","","","D1 PROFILE","","",""
"60601000000105","Nodes","105","21.000000","60.095931","DDS demands","Known Flow","289369.375000","856710.250000","","0.000000","","","","","-6.959999","","","","-6.223756","-6.959999","","","","","","","D1 PROFILE","","",""
"60601000000106","Nodes","106","21.000000","61.404973","DDS demands","Known Flow","289498.000000","856706.375000","","0.000000","","","","","-4.190000","","","","-3.746773","-4.190000","","","","","","","D1 PROFILE","","",""
"60601000000107","Nodes","107","21.000000","65.785074","DDS demands","Known Flow","289528.625000","856737.250000","","0.000000","","","","","-5.290000","","","","-4.730413","-5.290000","","","","","","","D1 PROFILE","","",""
"60601000000110","Nodes","110","21.000000","59.398315","DDS demands","Known Flow","289539.750000","856668.250000","","0.000000","","","","","-9.330000","","","","-8.343053","-9.330000","","","","","","","D1 PROFILE","","",""
"60601000000108","Nodes","108","21.000000","67.089628","DDS demands","Known Flow","289565.875000","856822.125000","","0.000000","","","","","-12.040000","","","","-10.766383","-12.040000","","","","","","","D1 PROFILE","","",""
"60601000000112","Nodes","112","21.000000","59.178484","DDS demands","Known Flow","289565.625000","856696.500000","","0.000000","","","","","-4.829999","","","","-4.319072","-4.829999","","","","","","","D1 PROFILE","","",""
"60601000000111","Nodes","111","21.000000","58.240769","DDS demands","Known Flow","289455.250000","856592.000000","","0.000000","","","","","-11.750000","","","","-10.507060","-11.750000","","","","","","","D1 PROFILE","","",""
"60601000000113","Nodes","113","21.000000","59.161388","DDS demands","Known Flow","289615.125000","856737.625000","","0.000000","","","","","-4.689999","","","","-4.193881","-4.689999","","","","","","","D1 PROFILE","","",""
"606010-636","Nodes","-636","21.000000","31.695391","Default Known Flow Node","Known Flow","288599.125000","857010.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462598","Nodes","-1462598","21.000000","31.695391","Default Known Flow Node","Known Flow","288603.750000","857020.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000115","Nodes","115","21.000000","30.012506","Default Known Flow Node","Known Flow","288452.875000","856380.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001001","Nodes","1001","21.000000","30.012222","Default Known Flow Node","Known Flow","288452.937500","856380.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001000","Nodes","1000","21.000000","26.512924","Default Known Flow Node","Known Flow","288996.718750","856223.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000118","Nodes","118","21.000000","35.754611","Default Known Flow Node","Known Flow","287032.781250","856070.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001010","Nodes","1010","21.000000","32.876908","Default Known Flow Node","Known Flow","286507.468750","855362.187500","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001011","Nodes","1011","21.000000","32.876908","Default Known Flow Node","Known Flow","286547.312500","855213.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000691","Nodes","691","21.000000","32.876908","Default Known Flow Node","Known Flow","286516.875000","855342.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000266","Nodes","266","21.000000","30.395446","Default Known Flow Node","Known Flow","287881.625000","856352.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001021","Nodes","1021","21.000000","30.397480","Default Known Flow Node","Known Flow","287875.500000","856347.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000033","Nodes","33","21.000000","30.471932","DDS demands","Known Flow","287959.000000","856385.875000","","0.000000","","","-0.839999","","-12.659999","","","","-12.071942","-13.499999","","","","","C3 PROFILE","","D1 PROFILE","","",""
"606010-419","Nodes","-419","21.000000","26.888099","Default Known Flow Node","Known Flow","288720.375000","856345.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000094","Nodes","94","21.000000","26.878900","DDS demands","Known Flow","288775.750000","856356.750000","","0.000000","","","","","-17.559999","","","","-15.702466","-17.559999","","","","","","","D1 PROFILE","","",""
"60601000000117","Nodes","117","21.000000","29.768459","Default Known Flow Node","Known Flow","288211.625000","855867.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000265","Nodes","265","21.000000","30.394065","DDS demands","Known Flow","287879.375000","856362.000000","","0.000000","","","","","-4.659999","","","","-4.167055","-4.659999","","","","","","","D1 PROFILE","","",""
"606010-1462677","Nodes","-1462677","21.000000","30.394065","Default Known Flow Node","Known Flow","287882.875000","856360.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000145","Nodes","145","21.000000","27.146194","DDS demands","Known Flow","288328.500000","855695.000000","","0.000000","","","","","-12.029999","","","","-10.757440","-12.029999","","","","","","","D1 PROFILE","","",""
"606010-46","Nodes","-46","21.000000","27.102787","Default Known Flow Node","Known Flow","288344.000000","855668.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462616","Nodes","-1462616","21.000000","27.146527","Default Known Flow Node","Known Flow","288762.875000","856508.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-440","Nodes","-440","21.000000","31.224321","Default Known Flow Node","Known Flow","288368.906250","856491.937500","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001013","Nodes","1013","21.000000","39.453601","Default Known Flow Node","Known Flow","288113.125000","855440.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001014","Nodes","1014, ""327863 XREF 322487"", ""Firhall Village"", 100.34","34.000000","37.143770","CSEP DDS Matched","Known Flow","288086.625000","855338.375000","","0.000000","","","","","","-68.260002","","","-61.039314","-68.260002","","","","","","","","DC PROFILE","",""
"606010-219","Nodes","-219","21.000000","30.799409","Default Known Flow Node","Known Flow","288213.750000","856299.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-221","Nodes","-221","21.000000","30.799409","Default Known Flow Node","Known Flow","288212.250000","856301.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-55","Nodes","-55","21.000000","27.277485","Default Known Flow Node","Known Flow","288322.125000","855691.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462683","Nodes","-1462683","21.000000","27.277485","Default Known Flow Node","Known Flow","288323.125000","855692.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000089","Nodes","89","21.000000","25.419227","DDS demands","Known Flow","289081.250000","856653.000000","","0.000000","","","","","-3.800000","","","","-3.398028","-3.800000","","","","","","","D1 PROFILE","","",""
"606010-499","Nodes","-499","21.000000","26.109012","Default Known Flow Node","Known Flow","288828.375000","856590.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462761","Nodes","-1462761","21.000000","26.109012","Default Known Flow Node","Known Flow","288828.250000","856591.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-356","Nodes","-356","21.000000","26.486444","Default Known Flow Node","Known Flow","288385.125000","855746.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462531","Nodes","-1462531","21.000000","26.486444","Default Known Flow Node","Known Flow","288395.875000","855737.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000351","Nodes","351","21.000000","25.348421","DDS demands","Known Flow","287966.125000","855995.625000","","0.000000","","","","","-9.109999","","","","-8.146324","-9.109999","","","","","","","D1 PROFILE","","",""
"60601000001020","Nodes","1020","21.000000","30.402757","Default Known Flow Node","Known Flow","287903.625000","856353.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001019","Nodes","1019","21.000000","29.404378","Default Known Flow Node","Known Flow","287923.875000","856333.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000032","Nodes","32","21.000000","29.367531","DDS demands","Known Flow","287927.750000","856332.750000","","0.000000","","-10.800000","-2.980000","","-19.249999","","","","-29.536017","-33.030000","","","","C2 PROFILE","C3 PROFILE","","D1 PROFILE","","",""
"606010-1462545","Nodes","-1462545","21.000000","26.067964","Default Known Flow Node","Known Flow","288108.500000","856228.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-289","Nodes","-289","21.000000","29.488994","Default Known Flow Node","Known Flow","287858.875000","856611.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-290","Nodes","-290","21.000000","29.512653","Default Known Flow Node","Known Flow","287859.750000","856612.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-330","Nodes","-330","21.000000","29.187504","Default Known Flow Node","Known Flow","287989.750000","856833.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-536","Nodes","-536","21.000000","25.434726","Default Known Flow Node","Known Flow","289079.250000","856657.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000031","Nodes","31","21.000000","29.727501","DDS demands","Known Flow","287765.000000","856422.625000","","0.000000","","","","","-28.370000","","","","-25.368962","-28.370000","","","","","","","D1 PROFILE","","",""
"60601000001018","Nodes","1018","21.000000","30.394322","Default Known Flow Node","Known Flow","287878.250000","856362.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-401","Nodes","-401","21.000000","26.260003","Default Known Flow Node","Known Flow","289128.625000","856238.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-387","Nodes","-387","21.000000","25.905963","Default Known Flow Node","Known Flow","289153.125000","856107.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-383","Nodes","-383","21.000000","25.864255","Default Known Flow Node","Known Flow","289162.250000","856090.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000043","Nodes","43","21.000000","28.096244","DDS demands","Known Flow","287904.250000","856696.500000","","0.000000","","","","","-7.080000","","","","-6.331062","-7.080000","","","","","","","D1 PROFILE","","",""
"606010-1462506","Nodes","-1462506","21.000000","28.096244","Default Known Flow Node","Known Flow","287862.250000","856721.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000188","Nodes","188","21.000000","25.007398","DDS demands","Known Flow","287845.375000","856056.625000","","0.000000","","","","","-6.939999","","","","-6.205872","-6.939999","","","","","","","D1 PROFILE","","",""
"60601000001016","Nodes","1016","21.000000","30.481314","Default Known Flow Node","Known Flow","287809.375000","856275.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001015","Nodes","1015","21.000000","30.483266","Default Known Flow Node","Known Flow","287809.250000","856278.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462645","Nodes","-1462645","21.000000","30.394610","Default Known Flow Node","Known Flow","287884.375000","856354.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000083","Nodes","83","21.000000","26.553784","DDS demands","Known Flow","288792.750000","856565.625000","","0.000000","","","-1.879999","","-21.270000","","","","-20.701145","-23.150001","","","","","C3 PROFILE","","D1 PROFILE","","",""
"606010-485","Nodes","-485","21.000000","26.550118","Default Known Flow Node","Known Flow","288793.750000","856566.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462511","Nodes","-1462511","21.000000","30.467534","Default Known Flow Node","Known Flow","287944.875000","856379.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-247","Nodes","-247","21.000000","30.467534","Default Known Flow Node","Known Flow","287947.375000","856381.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000109","Nodes","109","21.000000","60.447667","Default Known Flow Node","Known Flow","289406.000000","856761.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462754","Nodes","-1462754","21.000000","44.419574","Default Known Flow Node","Known Flow","289274.625000","855945.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-370","Nodes","-370","21.000000","44.419574","Default Known Flow Node","Known Flow","289277.875000","855931.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462596","Nodes","-1462596","21.000000","31.224321","Default Known Flow Node","Known Flow","288340.406250","856515.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000097","Nodes","97","21.000000","25.989168","DDS demands","Known Flow","289227.500000","856228.125000","","0.000000","","","","","-7.089999","","","","-6.340004","-7.089999","","","","","","","D1 PROFILE","","",""
"606010-398","Nodes","-398","21.000000","26.245895","Default Known Flow Node","Known Flow","289152.625000","856228.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001017","Nodes","1017","21.000000","30.395160","Default Known Flow Node","Known Flow","287877.750000","856358.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462523","Nodes","-1462523","21.000000","30.395160","Default Known Flow Node","Known Flow","287878.375000","856360.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-100","Nodes","-100","21.000000","27.606586","Default Known Flow Node","Known Flow","288290.750000","855836.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-89","Nodes","-89","21.000000","26.972356","Default Known Flow Node","Known Flow","288331.625000","855821.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-143","Nodes","-143","21.000000","25.026882","Default Known Flow Node","Known Flow","287839.375000","856058.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000189","Nodes","189","21.000000","24.983275","Default Known Flow Node","Known Flow","287875.875000","856139.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-17","Nodes","-17","21.000000","37.546313","Default Known Flow Node","Known Flow","287016.125000","855462.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000638","Nodes","638","21.000000","37.546313","Default Known Flow Node","Known Flow","287003.125000","855468.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-359","Nodes","-359","21.000000","26.620484","Default Known Flow Node","Known Flow","288422.500000","855791.562500","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462627","Nodes","-1462627","21.000000","26.620484","Default Known Flow Node","Known Flow","288419.562500","855798.062500","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462680","Nodes","-1462680","21.000000","34.152315","Default Known Flow Node","Known Flow","288157.875000","855641.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000143","Nodes","143, ""326139"", ""CAWDOR ROAD"", 52.06","25.000000","34.152315","CSEP DDS Matched","Known Flow","288163.375000","855641.375000","","0.000000","","","","","","-52.060001","","","-46.552985","-52.060001","","","","","","","","DC PROFILE","",""
"60601000000088","Nodes","88","21.000000","25.379551","DDS demands","Known Flow","289072.000000","856645.250000","","0.000000","","","","","-9.069999","","","","-8.110555","-9.069999","","","","","","","D1 PROFILE","","",""
"606010-481","Nodes","-481","21.000000","26.507610","Default Known Flow Node","Known Flow","289096.875000","856563.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462657","Nodes","-1462657","21.000000","37.589053","Default Known Flow Node","Known Flow","287029.125000","855451.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-164","Nodes","-164","21.000000","30.461017","Default Known Flow Node","Known Flow","287696.375000","856123.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000540","Nodes","540","21.000000","24.812250","DDS demands","Known Flow","289296.375000","856180.750000","","0.000000","","","","","-10.280000","","","","-9.192560","-10.280000","","","","","","","D1 PROFILE","","",""
"606010-54","Nodes","-54","21.000000","27.243041","Default Known Flow Node","Known Flow","288323.750000","855689.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-198","Nodes","-198","21.000000","26.087071","Default Known Flow Node","Known Flow","288108.625000","856231.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-87","Nodes","-87","21.000000","26.850038","Default Known Flow Node","Known Flow","288341.500000","855817.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-625","Nodes","-625","21.000000","34.004045","Default Known Flow Node","Known Flow","288719.500000","856921.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-627","Nodes","-627","21.000000","34.004045","Default Known Flow Node","Known Flow","288735.000000","856943.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462548","Nodes","-1462548","21.000000","34.004045","Default Known Flow Node","Known Flow","288742.000000","856953.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-88","Nodes","-88","21.000000","28.752988","Default Known Flow Node","Known Flow","288234.125000","855818.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462540","Nodes","-1462540","21.000000","28.796291","Default Known Flow Node","Known Flow","288213.875000","855826.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-360","Nodes","-360","21.000000","26.641737","Default Known Flow Node","Known Flow","288379.375000","855795.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462746","Nodes","-1462746","21.000000","27.243041","Default Known Flow Node","Known Flow","288322.750000","855688.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000379","Nodes","379","21.000000","25.836312","DDS demands","Known Flow","289208.625000","856145.250000","","0.000000","","","","","-10.039999","","","","-8.977947","-10.039999","","","","","","","D1 PROFILE","","",""
"606010-1462497","Nodes","-1462497","21.000000","25.836312","Default Known Flow Node","Known Flow","289291.750000","856202.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462618","Nodes","-1462618","21.000000","26.550118","Default Known Flow Node","Known Flow","288793.500000","856567.625000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000091","Nodes","91","21.000000","26.507647","DDS demands","Known Flow","289094.750000","856562.625000","","0.000000","","","","","-26.299999","","","","-23.517929","-26.299999","","","","","","","D1 PROFILE","","",""
"60601000000649","Nodes","649","21.000000","27.641567","DDS demands","Known Flow","287928.625000","856731.125000","","0.000000","","-60.629999","","","","","","","-54.216429","-60.629999","","","","C2 PROFILE","","","","","",""
"60601000000090","Nodes","90","21.000000","26.463547","DDS demands","Known Flow","289163.500000","856585.125000","","0.000000","","","","","-6.890000","","","","-6.161161","-6.890000","","","","","","","D1 PROFILE","","",""
"606010-498","Nodes","-498","21.000000","26.105176","Default Known Flow Node","Known Flow","288826.250000","856589.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000084","Nodes","84","21.000000","26.116810","DDS demands","Known Flow","288830.000000","856586.250000","","0.000000","","","","","-19.680000","","","","-17.598209","-19.680000","","","","","","","D1 PROFILE","","",""
"60601000000140","Nodes","140","21.000000","26.951062","DDS demands","Known Flow","288329.125000","855814.750000","","0.000000","","","","","-8.669999","","","","-7.752868","-8.669999","","","","","","","D1 PROFILE","","",""
"606010-1462694","Nodes","-1462694","21.000000","32.670132","Default Known Flow Node","Known Flow","288579.375000","856619.562500","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000359","Nodes","359, ""332942"", ""ASHERS BAKERY"", 17.63","24.000000","32.670132","CSEP DDS Matched","Known Flow","288580.000000","856620.437500","","0.000000","","","","","-1.279999","-18.389999","","","-17.589264","-19.669999","","","","","","","D1 PROFILE","DC PROFILE","",""
"606010-325","Nodes","-325","21.000000","29.187504","Default Known Flow Node","Known Flow","288008.875000","856822.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-104","Nodes","-104","21.000000","28.753317","Default Known Flow Node","Known Flow","288246.625000","855854.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-105","Nodes","-105","21.000000","28.750521","Default Known Flow Node","Known Flow","288246.750000","855854.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-4904607","Nodes","-4904607","21.000000","26.161046","Default Known Flow Node","Known Flow","289143.625000","856205.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000042","Nodes","42","21.000000","29.415414","DDS demands","Known Flow","287854.250000","856613.750000","","0.000000","","","","","-11.329999","","","","-10.131489","-11.329999","","","","","","","D1 PROFILE","","",""
"606010-1462722","Nodes","-1462722","21.000000","29.488994","Default Known Flow Node","Known Flow","287861.250000","856609.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-477","Nodes","-477","21.000000","26.949714","Default Known Flow Node","Known Flow","288776.000000","856559.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462643","Nodes","-1462643","21.000000","26.949714","Default Known Flow Node","Known Flow","288777.125000","856560.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462640","Nodes","-1462640","21.000000","27.811199","Default Known Flow Node","Known Flow","287676.250000","856724.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000000262","Nodes","262","21.000000","25.995787","DDS demands","Known Flow","288470.375000","856094.750000","","0.000000","","","","","-3.650000","","","","-3.263895","-3.650000","","","","","","","D1 PROFILE","","",""
"606010-295","Nodes","-295","21.000000","29.205675","Default Known Flow Node","Known Flow","287861.500000","856626.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001023","Nodes","1023","21.000000","30.452691","Default Known Flow Node","Known Flow","287949.250000","856376.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60601000001022","Nodes","1022","21.000000","30.448041","Default Known Flow Node","Known Flow","287961.375000","856383.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462489","Nodes","-1462489","21.000000","30.448041","Default Known Flow Node","Known Flow","287967.375000","856385.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"606010-1462570","Nodes","-1462570","21.000000","30.799409","Default Known Flow Node","Known Flow","288213.000000","856299.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
