"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"96113600031412","Nodes","-31412","21.000000","30.934711","Default Known Flow Node","Known Flow","559132.102500","139285.757500","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463607","Nodes","-1463607","21.000000","30.934711","Default Known Flow Node","Known Flow","559146.352500","139279.366875","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003189","Nodes","-3189","21.000000","34.751015","Default Known Flow Node","Known Flow","559271.165000","139563.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002098","Nodes","-2098","21.000000","31.527915","Default Known Flow Node","Known Flow","559061.790000","139643.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003187","Nodes","-3187","21.000000","34.751015","Default Known Flow Node","Known Flow","559267.415000","139559.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003163","Nodes","3163","21.000000","35.639263","DDS demands","Known Flow","559386.477500","139451.226250","0.000000","","","","","","-2.840000","","","","","","","","-2.539578","-2.840000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600003161","Nodes","-3161","21.000000","35.551445","Default Known Flow Node","Known Flow","559403.790000","139416.601250","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462905","Nodes","-1462905","21.000000","31.390552","Default Known Flow Node","Known Flow","558895.165000","139523.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003096","Nodes","-3096","21.000000","30.664372","Default Known Flow Node","Known Flow","559243.665000","139191.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003095","Nodes","-3095","21.000000","30.655154","Default Known Flow Node","Known Flow","559250.915000","139191.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003088","Nodes","-3088","21.000000","31.285872","Default Known Flow Node","Known Flow","559387.165000","139151.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003135","Nodes","-3135","21.000000","32.240083","Default Known Flow Node","Known Flow","559334.665000","139308.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003139","Nodes","-3139","21.000000","32.240083","Default Known Flow Node","Known Flow","559340.915000","139314.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463205","Nodes","-1463205","21.000000","34.130460","Default Known Flow Node","Known Flow","559252.790000","139497.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002105","Nodes","-2105","21.000000","31.724218","Default Known Flow Node","Known Flow","559000.665000","139656.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002096","Nodes","-2096","21.000000","31.724218","Default Known Flow Node","Known Flow","559014.040000","139639.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002093","Nodes","-2093","21.000000","31.724218","Default Known Flow Node","Known Flow","559022.915000","139637.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003087","Nodes","-3087","21.000000","28.907579","Default Known Flow Node","Known Flow","559187.415000","139149.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001978","Nodes","-1978","21.000000","31.105218","Default Known Flow Node","Known Flow","559078.165000","139277.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003204","Nodes","-3204","21.000000","32.491307","Default Known Flow Node","Known Flow","559360.165000","139722.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462699","Nodes","1462699","21.000000","30.566483","DDS demands","Known Flow","559100.415000","139254.195000","0.000000","","","","","","-4.419999","","","","","","","","-3.952443","-4.419999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002116","Nodes","-2116","21.000000","31.464779","Default Known Flow Node","Known Flow","559077.165000","139696.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600001976","Nodes","-1976","21.000000","30.566483","Default Known Flow Node","Known Flow","559084.415000","139261.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003192","Nodes","-3192","21.000000","34.839006","Default Known Flow Node","Known Flow","559238.040000","139587.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003109","Nodes","-3109","21.000000","30.870784","Default Known Flow Node","Known Flow","559276.290000","139236.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002115","Nodes","-2115","21.000000","31.332399","Default Known Flow Node","Known Flow","559040.165000","139696.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002073","Nodes","-2073","21.000000","31.812408","Default Known Flow Node","Known Flow","558992.915000","139599.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003098","Nodes","-3098","21.000000","30.810118","Default Known Flow Node","Known Flow","559185.915000","139201.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462790","Nodes","-1462790","21.000000","34.927021","Default Known Flow Node","Known Flow","559307.415000","139651.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003162","Nodes","-3162","21.000000","32.808956","Default Known Flow Node","Known Flow","559150.790000","139422.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003142","Nodes","-3142","21.000000","32.328339","Default Known Flow Node","Known Flow","559341.415000","139326.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003137","Nodes","-3137","21.000000","32.292992","Default Known Flow Node","Known Flow","559216.790000","139312.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003210","Nodes","-3210","21.000000","31.871407","Default Known Flow Node","Known Flow","559245.165000","139734.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803002","Nodes","PEMBURY ROAD DG, Site ID 4403","21.000000","35.999999","Default Known Pressure Node","Known Pressure","559391.915000","139535.820000","6375.000212","","","","","","","","","","","","","","972.450344","1087.487014","","","","","","","","","","","","","","","",""
"96113600013426","Nodes","","21.000000","35.105345","Default Known Flow Node","Known Flow","559365.896365","139539.331180","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003093","Nodes","-3093","21.000000","30.664372","Default Known Flow Node","Known Flow","559269.915000","139181.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003175","Nodes","-3175","21.000000","34.724743","Default Known Flow Node","Known Flow","559332.165000","139520.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003186","Nodes","-3186","21.000000","35.632121","Default Known Flow Node","Known Flow","559370.540000","139547.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003176","Nodes","3176","21.000000","35.728002","DDS demands","Known Flow","559382.915000","139522.945000","0.000000","","","","","","-2.069999","","","","","","","","-1.851031","-2.069999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600013438","Nodes","","21.000000","33.204332","Default Known Flow Node","Known Flow","559178.138313","139437.193152","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002155","Nodes","-2155","21.000000","30.879653","Default Known Flow Node","Known Flow","558868.915000","139803.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002310","Nodes","-2310","21.000000","25.565650","Default Known Flow Node","Known Flow","558912.665000","140192.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462791","Nodes","-1462791","21.000000","32.712987","Default Known Flow Node","Known Flow","559000.915000","140216.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002302","Nodes","-2302","21.000000","32.055190","Default Known Flow Node","Known Flow","558949.915000","140155.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002284","Nodes","-2284","21.000000","30.046114","Default Known Flow Node","Known Flow","559018.290000","140108.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002303","Nodes","-2303","21.000000","29.843860","Default Known Flow Node","Known Flow","559086.540000","140160.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463432","Nodes","-1463432","21.000000","29.460926","DDS demands","Known Flow","559363.290000","140141.320000","0.000000","","","","","","-24.629998","","","","","","","","-22.024585","-24.629998","","","","","","","","D1 PROFILE","","","","","","","",""
"96113601463145","Nodes","-1463145","21.000000","25.477000","Default Known Flow Node","Known Flow","558845.415000","140207.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002130","Nodes","-2130","21.000000","30.832684","Default Known Flow Node","Known Flow","558957.040000","139760.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002344","Nodes","-2344","21.000000","32.617845","Default Known Flow Node","Known Flow","559020.540000","140260.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003382","Nodes","-3382","21.000000","28.587226","Default Known Flow Node","Known Flow","559319.290000","140369.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003244","Nodes","-3244","21.000000","31.009290","Default Known Flow Node","Known Flow","559255.790000","139854.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463368","Nodes","-1463368","21.000000","30.090064","DDS demands","Known Flow","558935.540000","139985.695000","0.000000","","","","","","-2.250000","","","","","","","","-2.011990","-2.250000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002211","Nodes","-2211","21.000000","29.436759","DDS demands","Known Flow","558924.165000","139922.070000","0.000000","","","","","","-9.069999","","","","","","","","-8.110555","-9.069999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002196","Nodes","-2196","21.000000","28.730521","Default Known Flow Node","Known Flow","558992.665000","139877.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002305","Nodes","-2305","21.000000","30.208283","Default Known Flow Node","Known Flow","558994.790000","140170.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462684","Nodes","-1462684","21.000000","30.117734","DDS demands","Known Flow","559013.415000","140184.820000","0.000000","","","","","","-2.450000","","","","","","","","-2.190834","-2.450000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600003299","Nodes","-3299","21.000000","29.740826","Default Known Flow Node","Known Flow","559346.165000","140053.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003301","Nodes","-3301","21.000000","29.740826","DDS demands","Known Flow","559335.665000","140055.820000","0.000000","","","","","","-15.779999","","","","","","","","-14.110758","-15.779999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600326977","Nodes","-326977","21.000000","30.822287","Default Known Flow Node","Known Flow","558922.790000","139776.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003248","Nodes","-3248","21.000000","31.127172","Default Known Flow Node","Known Flow","559323.915000","139866.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002191","Nodes","2191, P14134114, ST JAMES COURT, SCH 14.40","22.999998","27.202177","CSEP Unmatched","Known Flow","558909.290000","139866.320000","0.000000","","","-16.149999","","","","","","","","","-14.399999","","-27.318355","-30.549997","","","","","C3 PROFILE","","","","","","","","","DC PROFILE","",""
"96113600002334","Nodes","-2334","21.000000","32.493859","Default Known Flow Node","Known Flow","558969.790000","140242.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003325","Nodes","-3325","21.000000","29.912838","Default Known Flow Node","Known Flow","559418.665000","140154.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003321","Nodes","-3321","21.000000","29.827866","Default Known Flow Node","Known Flow","559378.040000","140147.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003226","Nodes","-3226","21.000000","32.182099","Default Known Flow Node","Known Flow","559365.415000","139787.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803035","Nodes","6803035","21.000000","30.272719","DDS demands","Known Flow","559136.415000","139863.195000","0.000000","","-15.999999","","","","-38.709998","","","","","","","","-48.922659","-54.710000","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","",""
"96113600002135","Nodes","-2135","21.000000","30.914821","Default Known Flow Node","Known Flow","558932.415000","139766.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463361","Nodes","-1463361","21.000000","30.870735","Default Known Flow Node","Known Flow","558946.790000","139805.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003260","Nodes","-3260","21.000000","30.065560","Default Known Flow Node","Known Flow","559151.915000","139918.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462973","Nodes","-1462973","21.000000","30.065560","Default Known Flow Node","Known Flow","559163.540000","139915.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600013505","Nodes","","21.000000","26.658852","Default Known Flow Node","Known Flow","558834.201220","140090.292330","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002329","Nodes","-2329","21.000000","30.161768","Default Known Flow Node","Known Flow","559061.540000","140222.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463511","Nodes","-1463511","21.000000","30.775345","Default Known Flow Node","Known Flow","559328.852500","139938.023125","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002273","Nodes","-2273","21.000000","31.346630","Default Known Flow Node","Known Flow","558924.290000","140096.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002180","Nodes","-2180","21.000000","24.730668","DDS demands","Known Flow","559046.290000","139844.945000","0.000000","","","","","","-42.849996","","","","","","","","-38.317234","-42.849996","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002227","Nodes","-2227","21.000000","30.222294","Default Known Flow Node","Known Flow","558971.790000","139961.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002294","Nodes","-2294","21.000000","26.267982","Default Known Flow Node","Known Flow","558836.165000","140140.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002292","Nodes","-2292","21.000000","26.315115","Default Known Flow Node","Known Flow","558834.915000","140135.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462866","Nodes","-1462866","21.000000","27.758199","DDS demands","Known Flow","559264.915000","140057.320000","0.000000","","","","","","-38.549998","","","","","","","","-34.472098","-38.549998","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600003289","Nodes","-3289","21.000000","27.802433","Default Known Flow Node","Known Flow","559260.165000","140018.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002343","Nodes","-2343","21.000000","25.369776","Default Known Flow Node","Known Flow","558835.040000","140258.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002300","Nodes","-2300","21.000000","29.838349","Default Known Flow Node","Known Flow","559091.165000","140154.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003223","Nodes","-3223","21.000000","32.182099","Default Known Flow Node","Known Flow","559352.227500","139777.616875","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463597","Nodes","-1463597","21.000000","32.005530","Default Known Flow Node","Known Flow","559317.790000","139776.132500","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002179","Nodes","-2179","21.000000","29.053720","Default Known Flow Node","Known Flow","558881.790000","139842.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003356","Nodes","-3356","21.000000","28.288573","Default Known Flow Node","Known Flow","559380.540000","140237.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002320","Nodes","-2320","21.000000","25.635141","Default Known Flow Node","Known Flow","558829.790000","140203.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002386","Nodes","-2386","21.000000","31.794091","Default Known Flow Node","Known Flow","559062.665000","140408.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002263","Nodes","-2263","21.000000","29.810059","Default Known Flow Node","Known Flow","559046.165000","140069.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003238","Nodes","-3238","21.000000","31.122575","Default Known Flow Node","Known Flow","559214.415000","139818.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003214","Nodes","-3214","21.000000","32.447116","Default Known Flow Node","Known Flow","559395.915000","139756.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803036","Nodes","6803036","21.000000","30.031722","DDS demands","Known Flow","559066.040000","139946.445000","0.000000","","","-2.349999","","","-40.849999","","","","","","","","-38.630213","-43.200000","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","",""
"96113600003277","Nodes","-3277","21.000000","30.576371","Default Known Flow Node","Known Flow","559277.040000","139967.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003270","Nodes","-3270","21.000000","30.446600","Default Known Flow Node","Known Flow","559274.665000","139953.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463203","Nodes","-1463203","21.000000","30.788594","Default Known Flow Node","Known Flow","558964.165000","139786.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003379","Nodes","-3379","21.000000","31.925652","Default Known Flow Node","Known Flow","559147.290000","140355.945000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002246","Nodes","-2246","21.000000","29.601850","Default Known Flow Node","Known Flow","559096.915000","140032.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003237","Nodes","-3237","21.000000","31.121225","Default Known Flow Node","Known Flow","559210.790000","139816.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002192","Nodes","-2192","21.000000","29.217063","Default Known Flow Node","Known Flow","558862.415000","139870.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601463220","Nodes","1463220","21.000000","30.722773","DDS demands","Known Flow","559210.415000","139876.445000","0.000000","","","","","","-0.810000","","","","","","","","-0.724316","-0.810000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600003241","Nodes","-3241","21.000000","30.944700","Default Known Flow Node","Known Flow","559203.415000","139834.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003271","Nodes","3271","21.000000","30.236657","DDS demands","Known Flow","559236.165000","139956.195000","0.000000","","","","","","-8.209999","","","","","","","","-7.341529","-8.209999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002323","Nodes","-2323","21.000000","25.477000","Default Known Flow Node","Known Flow","558871.040000","140210.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462842","Nodes","-1462842","21.000000","29.909001","Default Known Flow Node","Known Flow","559125.915000","140201.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600013583","Nodes","","21.000000","26.658852","Default Known Flow Node","Known Flow","558834.804220","140090.045330","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003381","Nodes","-3381","21.000000","29.495695","Default Known Flow Node","Known Flow","559167.665000","140363.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003240","Nodes","-3240","21.000000","31.038916","Default Known Flow Node","Known Flow","559260.165000","139832.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002333","Nodes","-2333","21.000000","32.620609","Default Known Flow Node","Known Flow","558941.290000","140241.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600013597","Nodes","","21.000000","28.979503","Default Known Flow Node","Known Flow","559258.948335","140366.867405","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003275","Nodes","3275","21.000000","30.930279","DDS demands","Known Flow","559347.540000","139962.820000","0.000000","","","","","","-3.749999","","","","","","","","-3.353317","-3.749999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113606803228","Nodes","6803228","21.000000","30.842851","DDS demands","Known Flow","559319.040000","139909.570000","0.000000","","","","","","-0.310000","","","","","","","","-0.277207","-0.310000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600003269","Nodes","3269","21.000000","30.548479","DDS demands","Known Flow","559281.665000","139952.820000","0.000000","","","","","","-8.069999","","","","","","","","-7.216338","-8.069999","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600002510","Nodes","-2510","21.000000","29.671286","Default Known Flow Node","Known Flow","558846.540000","140924.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002513","Nodes","2513","21.000000","29.305386","DDS demands","Known Flow","558817.165000","140933.570000","0.000000","","","","","","-4.090000","","","","","","","","-3.657351","-4.090000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113601462470","Nodes","-1462470","21.000000","37.580739","Default Known Flow Node","Known Flow","559028.665000","140950.445000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002384","Nodes","-2384","21.000000","34.438178","Default Known Flow Node","Known Flow","558912.290000","140404.820000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002388","Nodes","-2388","21.000000","34.297756","Default Known Flow Node","Known Flow","558921.665000","140421.195000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002428","Nodes","-2428","21.000000","30.175011","Default Known Flow Node","Known Flow","559089.665000","140553.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803184","Nodes","6803184","21.000000","30.397953","DDS demands","Known Flow","558854.665000","140920.570000","0.000000","","","","","","-23.110000","","","","","","","","-20.665375","-23.110000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600003415","Nodes","-3415","21.000000","28.716859","Default Known Flow Node","Known Flow","559260.915000","140477.320000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002501","Nodes","-2501","21.000000","31.199145","Default Known Flow Node","Known Flow","558845.915000","140896.070000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003414","Nodes","-3414","21.000000","31.427265","Default Known Flow Node","Known Flow","559133.415000","140472.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113606803187","Nodes","6803187","21.000000","36.945264","DDS demands","Known Flow","558930.790000","140935.820000","0.000000","","","","","","-57.009997","","","","","","","","-50.979359","-57.009997","","","","","","","","D1 PROFILE","","","","","","","",""
"96113600013629","Nodes","","21.000000","41.583177","Default Known Flow Node","Known Flow","559070.259284","140879.453545","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003451","Nodes","-3451","21.000000","29.060773","Default Known Flow Node","Known Flow","559135.602500","140612.695000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003454","Nodes","-3454","21.000000","29.035957","Default Known Flow Node","Known Flow","559137.852500","140617.632500","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600002450","Nodes","-2450","21.000000","38.575171","Default Known Flow Node","Known Flow","558914.665000","140634.413750","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113601462595","Nodes","-1462595","21.000000","38.575171","Default Known Flow Node","Known Flow","558907.477500","140640.023125","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
"96113600003390","Nodes","-3390","21.000000","27.177733","DDS demands","Known Flow","559429.290000","140424.070000","0.000000","","","","","","-3.110000","","","","","","","","-2.781017","-3.110000","","","","","","","","D1 PROFILE","","","","","","","",""
"96113601463000","Nodes","-1463000","21.000000","37.594522","Default Known Flow Node","Known Flow","558987.540000","140639.570000","0.000000","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","",""
