"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"96112800000161","Nodes","161","21.000000","27.473957","Default Known Flow Node","Known Flow","563769.294563","131634.063029","","0.000000","-34.410000","","","","","","","","","","-30.770039","-34.410000","","","C1 PROFILE","","","","","","","","",""
"96112801462488","Nodes","1462488","21.000000","37.000189","Default Known Flow Node","Known Flow","563788.169568","131585.313016","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000175","Nodes","175","21.000000","38.977927","Default Known Flow Node","Known Flow","563797.412569","131689.144892","","0.000000","","","","","","-3.599999","","","","","-3.219184","-3.599999","","","","","","","","D1 PROFILE","","","",""
"96112800000176","Nodes","176","21.000000","48.921764","Default Known Flow Node","Known Flow","563707.169546","132014.313132","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000181","Nodes","181","21.000000","38.972905","Default Known Flow Node","Known Flow","563799.177629","131696.864495","","0.000000","","","","","","-2.650000","","","","","-2.369677","-2.650000","","","","","","","","D1 PROFILE","","","",""
"96112800000178","Nodes","178","21.000000","38.794878","Default Known Flow Node","Known Flow","563843.544583","131690.188044","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000173","Nodes","173","21.000000","38.794730","Default Known Flow Node","Known Flow","563854.169586","131687.813043","","0.000000","","","","","","-3.680000","","","","","-3.290721","-3.680000","","","","","","","","D1 PROFILE","","","",""
"96112800000170","Nodes","170","21.000000","39.262373","Default Known Flow Node","Known Flow","563895.047767","131681.593557","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000168","Nodes","168","21.000000","39.184689","Default Known Flow Node","Known Flow","563893.794597","131672.938039","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905107","Nodes","6905107","21.000000","39.405182","DDS demands","Known Flow","563896.544597","131681.438042","","0.000000","","","","","","-2.700000","","","","","-2.414388","-2.700000","","","","","","","","D1 PROFILE","","","",""
"96112800000177","Nodes","177","21.000000","40.213399","Default Known Flow Node","Known Flow","563923.044605","131689.938044","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905106","Nodes","6905106","21.000000","40.969988","DDS demands","Known Flow","563974.583621","131755.909267","","0.000000","","","","","","-15.079999","","","","","-13.484805","-15.079999","","","","","","","","D1 PROFILE","","","",""
"96112800000195","Nodes","195","21.000000","41.013574","Default Known Flow Node","Known Flow","563895.794597","131776.188068","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905111","Nodes","6905111","21.000000","35.607775","DDS demands","Known Flow","564260.660392","131590.931054","","0.000000","-9.590000","-151.970008","-11.989999","","","-52.630000","","","","","-202.254215","-226.180007","","","C1 PROFILE","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000151","Nodes","151","21.000000","34.784439","Default Known Flow Node","Known Flow","564405.044736","131545.938005","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000196","Nodes","196","21.000000","41.633581","Default Known Flow Node","Known Flow","564011.794629","131806.688076","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000190","Nodes","190","21.000000","39.540506","Default Known Flow Node","Known Flow","564121.294658","131749.313060","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000189","Nodes","189","21.000000","39.307394","Default Known Flow Node","Known Flow","564128.541656","131745.057942","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000185","Nodes","185","21.000000","39.394838","Default Known Flow Node","Known Flow","564095.419651","131731.188055","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000184","Nodes","184","21.000000","38.477979","Default Known Flow Node","Known Flow","564168.294671","131718.688052","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000186","Nodes","186","21.000000","38.854668","Default Known Flow Node","Known Flow","564151.032307","131731.792831","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000172","Nodes","172","21.000000","37.693424","Default Known Flow Node","Known Flow","564192.056502","131686.321489","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000174","Nodes","174","21.000000","37.693424","Default Known Flow Node","Known Flow","564219.294685","131687.938044","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000182","Nodes","182","21.000000","37.693424","Default Known Flow Node","Known Flow","564213.044683","131696.938046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000179","Nodes","179","21.000000","37.693424","Default Known Flow Node","Known Flow","564226.044687","131692.438045","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000169","Nodes","169","21.000000","37.693424","Default Known Flow Node","Known Flow","564225.106512","131678.978144","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000166","Nodes","166","21.000000","37.605803","Default Known Flow Node","Known Flow","564231.294688","131669.438038","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000171","Nodes","171","21.000000","37.693424","Default Known Flow Node","Known Flow","564232.169689","131683.438042","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000153","Nodes","153","21.000000","35.563815","Default Known Flow Node","Known Flow","564349.919721","131576.188013","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462593","Nodes","1462593","21.000000","48.444036","Default Known Flow Node","Known Flow","563164.794398","132023.563135","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000044","Nodes","44","21.000000","48.650194","Default Known Flow Node","Known Flow","563046.794366","132130.938164","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000051","Nodes","51","21.000000","48.736470","Default Known Flow Node","Known Flow","563010.610737","132174.657078","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905037","Nodes","6905037","21.000000","46.348331","DDS demands","Known Flow","563276.294429","132358.438226","","0.000000","","","","","","-7.159999","","","","","-6.402599","-7.159999","","","","","","","","D1 PROFILE","","","",""
"96112800000066","Nodes","66","21.000000","46.352215","Default Known Flow Node","Known Flow","563272.044427","132362.688227","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462538","Nodes","1462538","21.000000","48.610692","Default Known Flow Node","Known Flow","563287.419432","132270.188202","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000061","Nodes","61","21.000000","48.610692","Default Known Flow Node","Known Flow","563288.762809","132271.962150","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000052","Nodes","52","21.000000","48.607063","Default Known Flow Node","Known Flow","563018.294358","132178.438177","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905043","Nodes","6905043","21.000000","48.693328","DDS demands","Known Flow","563047.669366","132122.188162","","0.000000","","-13.380000","-3.880000","","","-47.640001","","","","","-58.034744","-64.900004","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000073","Nodes","73","21.000000","46.303072","Default Known Flow Node","Known Flow","563150.294394","132424.688244","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000080","Nodes","80","21.000000","46.432697","Default Known Flow Node","Known Flow","563164.669398","132487.313261","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000056","Nodes","56","21.000000","48.619651","Default Known Flow Node","Known Flow","563153.044395","132207.938185","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462595","Nodes","1462595","21.000000","48.705809","Default Known Flow Node","Known Flow","563150.169394","132130.063164","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000072","Nodes","72","21.000000","46.303072","Default Known Flow Node","Known Flow","563158.544397","132423.063244","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000037","Nodes","37","21.000000","48.444036","Default Known Flow Node","Known Flow","563210.919411","131991.063126","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462510","Nodes","1462510","21.000000","48.314616","Default Known Flow Node","Known Flow","563206.419410","132070.313148","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000060","Nodes","60","21.000000","48.711829","Default Known Flow Node","Known Flow","563197.044407","132255.188198","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000062","Nodes","62","21.000000","49.005226","Default Known Flow Node","Known Flow","563155.294396","132275.813203","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905042","Nodes","6905042","21.000000","48.709569","DDS demands","Known Flow","563201.669408","132252.188197","","0.000000","","","-9.549999","","","-75.990000","","","-12.000000","","-87.222016","-97.540000","","","","","C3 PROFILE","","","D1 PROFILE","","","I2 PROFILE",""
"96112800000058","Nodes","58","21.000000","48.709840","Default Known Flow Node","Known Flow","563203.294409","132251.063197","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905038","Nodes","6905038","21.000000","46.216680","DDS demands","Known Flow","563203.294409","132413.188241","","0.000000","","","","","","-38.730000","","","","","-34.633059","-38.730000","","","","","","","","D1 PROFILE","","","",""
"96112800000074","Nodes","74","21.000000","46.087137","Default Known Flow Node","Known Flow","563211.294411","132425.188244","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000075","Nodes","75","21.000000","46.087137","Default Known Flow Node","Known Flow","563204.919409","132429.813245","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000041","Nodes","41","21.000000","48.314616","Default Known Flow Node","Known Flow","563209.544410","132070.313148","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000042","Nodes","42","21.000000","48.099027","Default Known Flow Node","Known Flow","563223.919414","132091.063153","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000040","Nodes","40","21.000000","48.271486","Default Known Flow Node","Known Flow","563303.419436","132068.563147","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000069","Nodes","69","21.000000","46.236353","Default Known Flow Node","Known Flow","563210.419411","132406.938239","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462522","Nodes","1462522","21.000000","46.365941","Default Known Flow Node","Known Flow","563180.544402","132351.813224","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000057","Nodes","57","21.000000","48.696780","Default Known Flow Node","Known Flow","563264.526361","132208.285410","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000047","Nodes","47","21.000000","48.660911","Default Known Flow Node","Known Flow","563267.919426","132163.313173","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462552","Nodes","1462552","21.000000","48.660911","Default Known Flow Node","Known Flow","563251.294422","132162.813173","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462542","Nodes","1462542","21.000000","48.617872","Default Known Flow Node","Known Flow","563288.044432","132154.063170","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000053","Nodes","53","21.000000","48.703959","Default Known Flow Node","Known Flow","563269.669427","132178.438177","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000049","Nodes","49","21.000000","48.660911","Default Known Flow Node","Known Flow","563270.419427","132167.938174","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462578","Nodes","1462578","21.000000","48.703959","Default Known Flow Node","Known Flow","563260.294424","132183.063178","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462477","Nodes","1462477","21.000000","48.617872","Default Known Flow Node","Known Flow","563282.419430","132161.563172","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905039","Nodes","6905039","21.000000","45.343613","DDS demands","Known Flow","563302.544436","132383.563233","","0.000000","","","","","","-12.689999","","","","","-11.347624","-12.689999","","","","","","","","D1 PROFILE","","","",""
"96112800000055","Nodes","55","21.000000","48.617872","Default Known Flow Node","Known Flow","563279.523721","132198.531342","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462489","Nodes","1462489","21.000000","48.524625","Default Known Flow Node","Known Flow","563304.044436","132307.563212","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905040","Nodes","6905040","21.000000","45.233439","DDS demands","Known Flow","563324.895075","132398.103777","","0.000000","","","","","","-29.420001","","","","","-26.307891","-29.420001","","","","","","","","D1 PROFILE","","","",""
"96112800000078","Nodes","78","21.000000","43.717187","Default Known Flow Node","Known Flow","563306.794437","132475.188258","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462576","Nodes","1462576","21.000000","48.671974","Default Known Flow Node","Known Flow","563331.794444","132235.438192","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462539","Nodes","1462539","21.000000","45.492849","Default Known Flow Node","Known Flow","563343.544447","132409.313240","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000224","Nodes","224","21.000000","45.665900","Default Known Flow Node","Known Flow","563412.544466","132298.813210","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462551","Nodes","1462551","21.000000","45.492849","Default Known Flow Node","Known Flow","563366.044453","132422.563243","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000050","Nodes","50","21.000000","48.753759","Default Known Flow Node","Known Flow","563383.044458","132168.063174","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462533","Nodes","1462533","21.000000","48.710716","Default Known Flow Node","Known Flow","563365.669453","132240.188194","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000048","Nodes","48","21.000000","48.753759","Default Known Flow Node","Known Flow","563390.169460","132166.063174","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905047","Nodes","6905047","21.000000","47.847425","DDS demands","Known Flow","563385.419458","132003.438129","","0.000000","","","","","","-4.429999","","","","","-3.961385","-4.429999","","","","","","","","D1 PROFILE","","","",""
"96112801462585","Nodes","1462585","21.000000","48.753759","Default Known Flow Node","Known Flow","563393.919461","132233.813192","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000218","Nodes","218","21.000000","48.770264","Default Known Flow Node","Known Flow","563408.669465","132144.188168","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462597","Nodes","1462597","21.000000","48.770264","Default Known Flow Node","Known Flow","563410.544465","132151.813170","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462555","Nodes","1462555","21.000000","48.727224","Default Known Flow Node","Known Flow","563450.794476","132154.938171","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462570","Nodes","1462570","21.000000","45.882340","Default Known Flow Node","Known Flow","563478.919484","132248.313196","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000228","Nodes","228","21.000000","46.343116","Default Known Flow Node","Known Flow","563438.294473","132472.313257","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462620","Nodes","1462620","21.000000","46.169913","Default Known Flow Node","Known Flow","563421.044468","132457.938253","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000229","Nodes","229","21.000000","46.299809","Default Known Flow Node","Known Flow","563454.919477","132485.063260","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000076","Nodes","76","21.000000","49.373643","Default Known Flow Node","Known Flow","563092.419379","132461.188254","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462511","Nodes","1462511","21.000000","49.502696","Default Known Flow Node","Known Flow","563102.169381","132475.188258","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462518","Nodes","1462518","21.000000","49.373643","Default Known Flow Node","Known Flow","563111.169384","132465.688255","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462536","Nodes","1462536","21.000000","49.502696","Default Known Flow Node","Known Flow","563119.544386","132478.563259","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000219","Nodes","219","21.000000","49.028638","Default Known Flow Node","Known Flow","563525.044496","132179.688177","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462596","Nodes","1462596","21.000000","49.028638","Default Known Flow Node","Known Flow","563538.419500","132194.438181","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462515","Nodes","1462515","21.000000","48.813312","Default Known Flow Node","Known Flow","563491.294487","132204.563184","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905071","Nodes","6905071","21.000000","47.025054","DDS demands","Known Flow","563546.044502","132359.438226","","0.000000","","","-9.920000","","","-11.310000","","","","","-18.984246","-21.229999","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112806905049","Nodes","6905049","21.000000","49.217157","DDS demands","Known Flow","563569.430808","132108.216111","","0.000000","","-41.540000","","","","-11.669999","","","","","-47.581333","-53.210001","","","","C2 PROFILE","","","","D1 PROFILE","","","",""
"96112801462600","Nodes","1462600","21.000000","46.162072","Default Known Flow Node","Known Flow","563596.919516","132485.688261","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462523","Nodes","1462523","21.000000","46.162072","Default Known Flow Node","Known Flow","563609.919519","132459.938254","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000203","Nodes","203","21.000000","48.835512","Default Known Flow Node","Known Flow","563753.544558","132080.188150","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000202","Nodes","202","21.000000","48.835512","Default Known Flow Node","Known Flow","563755.669559","132079.688150","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000092","Nodes","92","21.000000","48.685499","Default Known Flow Node","Known Flow","562364.713529","132862.752481","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000093","Nodes","93","21.000000","48.899675","Default Known Flow Node","Known Flow","562397.544189","132887.813370","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000091","Nodes","91","21.000000","48.685499","Default Known Flow Node","Known Flow","562366.794181","132861.313363","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000094","Nodes","94","21.000000","48.471463","Default Known Flow Node","Known Flow","562305.669164","132904.438375","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000090","Nodes","90","21.000000","48.942530","Default Known Flow Node","Known Flow","562417.169195","132852.063360","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000087","Nodes","87","21.000000","49.490881","Default Known Flow Node","Known Flow","562734.044281","132688.188316","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905041","Nodes","6905041","21.000000","42.078704","DDS demands","Known Flow","563335.294445","132566.313283","","0.000000","","","","","","-34.070000","","","","","-30.466003","-34.070000","","","","","","","","D1 PROFILE","","","",""
"96112806905069","Nodes","6905069","21.000000","46.176435","Default Known Flow Node","Known Flow","563489.419487","132516.188269","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462506","Nodes","1462506","21.000000","41.730789","Default Known Flow Node","Known Flow","563351.169449","132656.813307","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000246","Nodes","246","21.000000","42.296335","Default Known Flow Node","Known Flow","563391.780002","132569.820108","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905066","Nodes","6905066","21.000000","45.541354","DDS demands","Known Flow","563501.919490","132639.188302","","0.000000","","","-6.849999","","","-39.090000","","","","","-41.080369","-45.939998","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000257","Nodes","257","21.000000","45.933833","Default Known Flow Node","Known Flow","563873.794591","132705.688320","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905058","Nodes","6905058","21.000000","45.934606","DDS demands","Known Flow","563875.641583","132700.802730","","0.000000","","","","","","-7.920000","","","","","-7.082205","-7.920000","","","","","","","","D1 PROFILE","","","",""
"96112800000266","Nodes","266","21.000000","45.425008","Default Known Flow Node","Known Flow","563932.544607","132827.813354","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000267","Nodes","267","21.000000","45.425008","Default Known Flow Node","Known Flow","563974.919619","132828.313354","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905063","Nodes","6905063","21.000000","46.189421","DDS demands","Known Flow","563696.794543","132656.563307","","0.000000","-6.059999","","-7.519999","","","-38.849997","","","","","-46.883841","-52.429997","","","C1 PROFILE","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112806905067","Nodes","6905067","21.000000","45.873266","DDS demands","Known Flow","563509.891909","132565.318873","","0.000000","","","-1.649999","","","-23.840000","","","","","-22.793615","-25.490001","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000239","Nodes","239","21.000000","46.162072","Default Known Flow Node","Known Flow","563597.914691","132553.090561","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905064","Nodes","6905064","21.000000","46.359078","DDS demands","Known Flow","563672.794536","132563.938282","","0.000000","","","","","","-34.110001","","","","","-30.501773","-34.110001","","","","","","","","D1 PROFILE","","","",""
"96112800000259","Nodes","259","21.000000","46.295477","Default Known Flow Node","Known Flow","563726.794551","132740.438330","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905062","Nodes","6905062","21.000000","43.160016","DDS demands","Known Flow","563757.044559","132894.313372","","0.000000","","","","","","-18.370000","","","","","-16.426783","-18.370000","","","","","","","","D1 PROFILE","","","",""
"96112806905061","Nodes","6905061","21.000000","42.476291","DDS demands","Known Flow","563803.294572","132975.563394","","0.000000","","","-2.470000","","","-20.959998","","","","","-20.951525","-23.429998","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000286","Nodes","286","21.000000","42.920747","Default Known Flow Node","Known Flow","563803.669572","132931.313382","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905060","Nodes","6905060","21.000000","44.599476","DDS demands","Known Flow","563854.169586","132766.438337","","0.000000","","","-3.710000","","","-30.329998","","","","","-30.439176","-34.040000","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112801462564","Nodes","1462564","21.000000","42.877256","Default Known Flow Node","Known Flow","563878.044592","132938.188384","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000256","Nodes","256","21.000000","45.927143","Default Known Flow Node","Known Flow","563864.919589","132702.313320","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000243","Nodes","243","21.000000","45.578349","Default Known Flow Node","Known Flow","563921.169604","132561.688281","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000254","Nodes","254","21.000000","45.949293","Default Known Flow Node","Known Flow","563877.669592","132695.438318","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905059","Nodes","6905059","21.000000","45.728744","DDS demands","Known Flow","563941.419610","132729.438327","","0.000000","","","-4.169999","","","-31.809998","","","","","-32.173959","-35.979999","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000263","Nodes","263","21.000000","45.555146","Default Known Flow Node","Known Flow","563983.544621","132804.688347","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000265","Nodes","265","21.000000","45.598539","Default Known Flow Node","Known Flow","563969.086737","132824.716720","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000269","Nodes","269","21.000000","45.425008","Default Known Flow Node","Known Flow","563961.419615","132838.063356","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000264","Nodes","264","21.000000","45.555146","Default Known Flow Node","Known Flow","563989.544623","132809.063349","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000285","Nodes","285","21.000000","42.421362","Default Known Flow Node","Known Flow","563986.294622","132926.688381","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000291","Nodes","291","21.000000","42.167282","Default Known Flow Node","Known Flow","563987.169622","132975.438394","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905072","Nodes","6905072","21.000000","42.421362","DDS demands","Known Flow","563991.919623","132972.438393","","0.000000","","","-1.739999","","","-44.009998","","","","","-40.910466","-45.750000","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"96112800000261","Nodes","261","21.000000","45.481280","Default Known Flow Node","Known Flow","564056.669641","132772.313339","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112801462561","Nodes","1462561","21.000000","42.856334","Default Known Flow Node","Known Flow","564065.419643","132873.563366","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112806905073","Nodes","6905073","21.000000","43.033609","DDS demands","Known Flow","564144.544665","132937.563384","","0.000000","","","","","","-17.440000","","","","","-15.595160","-17.440000","","","","","","","","D1 PROFILE","","","",""
"96112800000262","Nodes","262","21.000000","45.555146","Default Known Flow Node","Known Flow","564001.544626","132785.063342","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"96112800000281","Nodes","281","21.000000","43.250579","Default Known Flow Node","Known Flow","564142.544664","132908.688376","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
