"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(PL-DC)"
"96109700001222","Nodes","","21.000000","28.204752","Default Known Flow Node","Known Flow","588463.713708","133652.273304","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700426527","Nodes","-426527","21.000000","28.322247","DDS demands","Known Flow","588443.676276","133620.938569","","0.000000","","","","","-3.619999","","","","","-3.237068","-3.619999","","","","","","","D1 PROFILE","","","",""
"96109700422582","Nodes","-422582","21.000000","24.645117","Default Known Flow Node","Known Flow","587956.926144","133184.188451","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701015","Nodes","5701015","21.000000","24.639489","DDS demands","Known Flow","587967.160997","133194.578377","","0.000000","","","","","-2.650000","","","","","-2.369677","-2.650000","","","","","","","D1 PROFILE","","","",""
"96109700422599","Nodes","-422599","21.000000","24.724796","Default Known Flow Node","Known Flow","587989.426153","133185.438451","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701048","Nodes","5701048","21.000000","30.900684","DDS demands","Known Flow","588246.294879","133257.326921","","0.000000","","","","","-6.910000","","","","","-6.179045","-6.910000","","","","","","","D1 PROFILE","","","",""
"96109700001230","Nodes","","21.000000","30.415782","DDS demands","Known Flow","588258.388917","133232.641753","","0.000000","","","","-5.599999","","","","","","-5.007620","-5.599999","","","","","","C4 PROFILE","","","","",""
"96109700429970","Nodes","-429970","21.000000","28.807165","DDS demands","Known Flow","588225.475217","133210.253458","","0.000000","","","","","-0.710000","","","","","-0.634894","-0.710000","","","","","","","D1 PROFILE","","","",""
"96109700001232","Nodes","","21.000000","31.605021","Default Known Flow Node","Known Flow","588283.533576","133257.054544","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701051","Nodes","5701051","21.000000","31.544653","DDS demands","Known Flow","588280.682232","133255.141470","","0.000000","","","","","-24.030000","","","","","-21.488056","-24.030000","","","","","","","D1 PROFILE","","","",""
"96109700429982","Nodes","-429982","21.000000","31.135981","Default Known Flow Node","Known Flow","588288.036850","133275.341727","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701054","Nodes","5701054","21.000000","30.947143","DDS demands","Known Flow","588337.426247","133297.813482","","0.000000","","","","-8.709999","-7.040000","","","","","-14.083932","-15.749999","","","","","","C4 PROFILE","D1 PROFILE","","","",""
"96109700001235","Nodes","","21.000000","30.415782","Default Known Flow Node","Known Flow","588262.709535","133226.576001","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700000099","Nodes","-99","21.000000","30.415782","Default Known Flow Node","Known Flow","588263.551227","133225.313462","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700429989","Nodes","-429989","21.000000","30.312557","Default Known Flow Node","Known Flow","588430.056309","133356.680925","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700429991","Nodes","-429991","21.000000","30.214940","DDS demands","Known Flow","588462.676282","133379.313504","","0.000000","-18.409999","","","","-7.860000","","","","","-23.491104","-26.269998","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"96109700001240","Nodes","","21.000000","31.161209","Default Known Flow Node","Known Flow","588277.619626","133270.032312","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001177","Nodes","","21.000000","31.141072","Default Known Flow Node","Known Flow","588276.846231","133271.729474","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001243","Nodes","","21.000000","31.610491","Default Known Flow Node","Known Flow","588435.126682","133224.918166","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700002020","Nodes","","21.000000","31.610491","Default Known Flow Node","Known Flow","588436.300362","133222.938248","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701001","Nodes","Castweazel DG, Site ID 3352","21.000000","30.000000","Default Known Pressure Node","Known Pressure","587095.675910","133038.438411","","2014.999944","","","","","","","","","","169.335023","189.366635","","","","","","","","","","",""
"96109705701028","Nodes","5701028","21.000000","29.883937","DDS demands","Known Flow","587098.675910","133025.063407","","0.000000","","","","","-12.050000","","","","","-10.775325","-12.050000","","","","","","","D1 PROFILE","","","",""
"96109700420346","Nodes","-420346","21.000000","29.493544","Default Known Flow Node","Known Flow","586860.050845","133019.188406","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701029","Nodes","5701029","21.000000","29.556402","DDS demands","Known Flow","587203.925939","133025.188407","","0.000000","","","","","-25.870000","","","","","-23.133418","-25.870000","","","","","","","D1 PROFILE","","","",""
"96109700420371","Nodes","-420371","21.000000","24.826954","Default Known Flow Node","Known Flow","587834.801111","133111.313431","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701027","Nodes","5701027","21.000000","25.125173","DDS demands","Known Flow","587576.676040","132894.188372","","0.000000","","","","","-2.970000","","","","","-2.655827","-2.970000","","","","","","","D1 PROFILE","","","",""
"96109705701035","Nodes","5701035","21.000000","25.579577","DDS demands","Known Flow","587692.551072","133016.563405","","0.000000","","","","","-2.970000","","","","","-2.655827","-2.970000","","","","","","","D1 PROFILE","","","",""
"96109700000022","Nodes","-22","21.000000","25.123114","Default Known Flow Node","Known Flow","587577.939041","132893.881372","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700000021","Nodes","-21","21.000000","25.123114","Default Known Flow Node","Known Flow","587574.047040","132893.802372","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109701462687","Nodes","-1462687","21.000000","25.123114","Default Known Flow Node","Known Flow","587572.784039","132894.109372","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700422557","Nodes","-422557","21.000000","25.182313","DDS demands","Known Flow","587532.676028","132754.938334","","0.000000","","","","","-4.909999","","","","","-4.390609","-4.909999","","","","","","","D1 PROFILE","","","",""
"96109700420356","Nodes","-420356","21.000000","25.659696","Default Known Flow Node","Known Flow","587473.676012","133124.813434","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700422558","Nodes","-422558","21.000000","25.125173","Default Known Flow Node","Known Flow","587572.176039","132890.938371","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001087","Nodes","","21.000000","24.640520","Default Known Flow Node","Known Flow","587932.728137","133052.538415","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700001021","Nodes","","21.000000","24.543074","Default Known Flow Node","Known Flow","587904.586130","133051.690415","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700422561","Nodes","-422561","21.000000","23.838490","DDS demands","Known Flow","587796.176100","132783.313342","","0.000000","","","-5.379999","","","","","","","-4.810892","-5.379999","","","","","C3 PROFILE","","","","","",""
"96109705701038","Nodes","5701038","21.000000","24.690645","DDS demands","Known Flow","587926.051136","133082.188423","","0.000000","","","-5.059999","-6.210000","-3.940000","","","","","-13.601054","-15.209999","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","","",""
"96109705701032","Nodes","5701032","21.000000","25.272878","DDS demands","Known Flow","587565.051037","133168.063446","","0.000000","","","","","-6.619999","","","","","-5.919722","-6.619999","","","","","","","D1 PROFILE","","","",""
"96109705701034","Nodes","5701034","21.000000","25.377954","DDS demands","Known Flow","587617.551052","133172.188447","","0.000000","","","","","-4.480000","","","","","-4.006096","-4.480000","","","","","","","D1 PROFILE","","","",""
"96109700422562","Nodes","-422562","21.000000","24.721896","Default Known Flow Node","Known Flow","587914.926132","133196.438454","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700422568","Nodes","-422568","21.000000","24.809792","Default Known Flow Node","Known Flow","587932.926137","133174.938448","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700420375","Nodes","-420375","21.000000","24.434116","DDS demands","Known Flow","587891.801126","133144.438440","","0.000000","","","","","-10.100000","","","","","-9.031600","-10.100000","","","","","","","D1 PROFILE","","","",""
"96109700420379","Nodes","-420379","21.000000","24.833634","Default Known Flow Node","Known Flow","587934.301138","133095.188426","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701033","Nodes","5701033","21.000000","25.375111","DDS demands","Known Flow","587606.176048","133156.438443","","0.000000","","","","","-9.840000","","","","","-8.799104","-9.840000","","","","","","","D1 PROFILE","","","",""
"96109700420365","Nodes","-420365","21.000000","25.494180","Default Known Flow Node","Known Flow","587600.301047","133120.313433","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700422566","Nodes","-422566","21.000000","24.809792","Default Known Flow Node","Known Flow","587924.051135","133151.938442","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700422572","Nodes","-422572","21.000000","24.809792","Default Known Flow Node","Known Flow","587945.426141","133140.063439","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700420355","Nodes","-420355","21.000000","25.505974","Default Known Flow Node","Known Flow","587453.176007","133169.563447","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700420357","Nodes","-420357","21.000000","25.554560","Default Known Flow Node","Known Flow","587478.926014","133128.063435","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109705701011","Nodes","5701011","21.000000","25.078313","DDS demands","Known Flow","587392.800990","133275.438475","","0.000000","","","","","-9.020000","","","","","-8.065845","-9.020000","","","","","","","D1 PROFILE","","","",""
"96109700420364","Nodes","-420364","21.000000","25.538937","Default Known Flow Node","Known Flow","587592.301045","133099.563428","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700422574","Nodes","-422574","21.000000","24.444879","Default Known Flow Node","Known Flow","587947.051141","133247.688468","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700422583","Nodes","-422583","21.000000","24.313070","Default Known Flow Node","Known Flow","587960.176145","133321.938488","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700420363","Nodes","-420363","21.000000","25.538937","Default Known Flow Node","Known Flow","587576.676040","133082.313423","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700420369","Nodes","-420369","21.000000","24.801000","DDS demands","Known Flow","587794.801100","133086.688424","","0.000000","","","","","-2.840000","","","","","-2.539578","-2.840000","","","","","","","D1 PROFILE","","","",""
"96109700420370","Nodes","-420370","21.000000","24.828127","DDS demands","Known Flow","587833.676110","133097.188427","","0.000000","","","","","","","-4.300000","","","0.000000","0.000000","","","","","","","","","DH PROFILE","",""
"96109700420374","Nodes","-420374","21.000000","24.597055","DDS demands","Known Flow","587868.426120","133190.688452","","0.000000","","","","","-4.480000","","","","","-4.006096","-4.480000","","","","","","","D1 PROFILE","","","",""
"96109705701031","Nodes","5701031","21.000000","25.366524","DDS demands","Known Flow","587511.176023","133142.188439","","0.000000","","","","","-8.619999","","","","","-7.708158","-8.619999","","","","","","","D1 PROFILE","","","",""
"96109700420352","Nodes","-420352","21.000000","24.730270","DDS demands","Known Flow","587336.425975","133395.813508","","0.000000","","","","","-3.729999","","","","","-3.335432","-3.729999","","","","","","","D1 PROFILE","","","",""
"96109700422565","Nodes","-422565","21.000000","24.700266","Default Known Flow Node","Known Flow","587923.926135","133081.438423","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"96109700000057","Nodes","-57","21.000000","24.847913","Default Known Flow Node","Known Flow","587896.663128","133078.511422","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
