"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"96108605502073","Nodes","5502073","21.000000","22.469633","DDS demands","Known Flow","611343.935000","166507.320000","0.000000","","","","","","-24.709998","","","","","","","","","-22.096123","-24.709998","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2871381","Nodes","-287138","21.000000","25.746378","Default Known Flow Node","Known Flow","611012.060000","166624.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704231","Nodes","-270423","21.000000","22.519009","Default Known Flow Node","Known Flow","611464.685000","166501.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2703981","Nodes","-270398","21.000000","22.475287","Default Known Flow Node","Known Flow","611367.685000","166502.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2703241","Nodes","-270324","21.000000","22.444895","Default Known Flow Node","Known Flow","611115.435000","166975.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2703251","Nodes","-270325","21.000000","22.488574","Default Known Flow Node","Known Flow","611116.310000","166960.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502276","Nodes","","21.000000","26.887193","DDS demands","Known Flow","611362.630196","166922.517657","0.000000","","","","","","-0.999999","","","","","","","","","-0.894217","-0.999999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2703461","Nodes","-270346","21.000000","22.500685","Default Known Flow Node","Known Flow","611186.185000","166966.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502277","Nodes","","21.000000","24.836355","DDS demands","Known Flow","611250.946048","167093.316837","0.000000","","","","","","-2.799999","","","","","","","","","-2.503810","-2.799999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2871371","Nodes","-287137","21.000000","25.764704","Default Known Flow Node","Known Flow","611006.060000","166616.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502080","Nodes","5502080","21.000000","27.813578","DDS demands","Known Flow","611460.310000","166667.570000","0.000000","","","","","","-66.149999","","","","","","","","","-59.152514","-66.149999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2704161","Nodes","-270416","21.000000","27.781172","Default Known Flow Node","Known Flow","611450.060000","166685.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704391","Nodes","-270439","21.000000","28.660214","Default Known Flow Node","Known Flow","611533.310000","166862.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704721","Nodes","-270472","21.000000","30.001956","Default Known Flow Node","Known Flow","611600.810000","166760.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704441","Nodes","-270444","21.000000","28.009998","Default Known Flow Node","Known Flow","611542.935000","166880.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502091","Nodes","5502091","21.000000","28.009998","Default Known Flow Node","Known Flow","611546.935000","166880.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704591","Nodes","-270459","21.000000","30.941611","Default Known Flow Node","Known Flow","611566.435000","166605.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704601","Nodes","-270460","21.000000","30.941611","Default Known Flow Node","Known Flow","611569.060000","166577.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704611","Nodes","-270461","21.000000","27.802008","Default Known Flow Node","Known Flow","611571.185000","166889.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502085","Nodes","5502085","21.000000","27.819204","DDS demands","Known Flow","611544.310000","166887.445000","0.000000","","","-2.630000","","","-7.970000","","","","","","","","","-9.478709","-10.599999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"961086-2704741","Nodes","-270474","21.000000","30.104604","Default Known Flow Node","Known Flow","611605.060000","166763.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704831","Nodes","-270483","21.000000","30.624741","Default Known Flow Node","Known Flow","611611.435000","166744.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502087","Nodes","5502087","21.000000","30.932013","DDS demands","Known Flow","611615.685000","166695.320000","0.000000","","-15.999999","","","","-30.510000","","","","","","","","","-41.590076","-46.510002","","","","C2 PROFILE","","","","D1 PROFILE","","","","","","","","",""
"961086-2704891","Nodes","-270489","21.000000","30.932013","Default Known Flow Node","Known Flow","611618.060000","166695.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2705291","Nodes","-270529","21.000000","29.797132","Default Known Flow Node","Known Flow","611875.810000","166794.070000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2705301","Nodes","-270530","21.000000","29.797132","Default Known Flow Node","Known Flow","611875.810000","166796.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502252","Nodes","5502252","21.000000","23.791213","DDS demands","Known Flow","611960.435000","166990.070000","0.000000","","","","","","-23.770000","","","","","","","","","-21.255560","-23.770000","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2925571","Nodes","-292557","21.000000","25.495937","Default Known Flow Node","Known Flow","611963.935000","166903.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704291","Nodes","-270429","21.000000","28.675615","Default Known Flow Node","Known Flow","611505.185000","166690.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704281","Nodes","-270428","21.000000","28.648444","Default Known Flow Node","Known Flow","611501.935000","166686.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704431","Nodes","-270443","21.000000","28.713257","Default Known Flow Node","Known Flow","611539.242377","166606.415650","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704331","Nodes","-270433","21.000000","28.583346","Default Known Flow Node","Known Flow","611518.542553","166652.875675","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704371","Nodes","-270437","21.000000","28.410908","Default Known Flow Node","Known Flow","611525.810000","166555.695000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704361","Nodes","-270436","21.000000","28.357637","Default Known Flow Node","Known Flow","611522.935000","166560.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704411","Nodes","-270441","21.000000","28.553511","Default Known Flow Node","Known Flow","611539.810000","166866.945000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704501","Nodes","-270450","21.000000","28.011728","Default Known Flow Node","Known Flow","611546.935000","166877.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502093","Nodes","5502093","21.000000","27.824744","DDS demands","Known Flow","611615.685000","166882.570000","0.000000","","-33.889998","-7.089999","","","-33.580000","","","","","","","","","-66.672887","-74.559998","","","","C2 PROFILE","C3 PROFILE","","","D1 PROFILE","","","","","","","","",""
"961086-2704521","Nodes","-270452","21.000000","27.962271","Default Known Flow Node","Known Flow","611550.810000","166885.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704671","Nodes","-270467","21.000000","27.776951","Default Known Flow Node","Known Flow","611578.890888","166950.834662","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704621","Nodes","-270462","21.000000","30.855328","Default Known Flow Node","Known Flow","611571.935000","166560.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502282","Nodes","5502282","21.000000","27.817990","Default Known Flow Node","Known Flow","611615.435000","166892.320000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502279","Nodes","5502279","21.000000","30.984762","Default Known Flow Node","Known Flow","611578.560000","166527.570000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704631","Nodes","-270463","21.000000","30.961401","Default Known Flow Node","Known Flow","611575.810000","166527.195000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"961086-2704681","Nodes","-270468","21.000000","31.023363","Default Known Flow Node","Known Flow","611583.060000","166528.445000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
"96108605502089","Nodes","5502089","21.000000","31.642897","DDS demands","Known Flow","611628.060000","166536.695000","0.000000","-20.560000","","","","","-14.699999","","","","","","","","","-31.530123","-35.259999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","","","","",""
"96108605502086","Nodes","5502086","21.000000","29.999377","DDS demands","Known Flow","611602.810000","166757.070000","0.000000","","","","","","-29.009999","","","","","","","","","-25.941261","-29.009999","","","","","","","","D1 PROFILE","","","","","","","","",""
"961086-2704691","Nodes","-270469","21.000000","29.703404","Default Known Flow Node","Known Flow","611588.560000","166745.820000","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","",""
